timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-bpwh7_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-bpwh7_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,reviews-v2-6ccf99c555-fqvhb_network,ratings-v1-5b6b66f9b5-n4ddg_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v3-5fd56449d8-tv4wp_network,productpage-v1-7fb564989f-bpwh7_network
2024-03-05 17:15:01,6.00528726668017,-1.0,43.29437083333687,2.2360040999998887,2.6922487333332397,5.524343666666217,4.041190766666129,18.558976,-1.0,53.526528,12.619776,95.383552,229.376,223.072256,35.20444444444445,59.80444444444444,104.7211111111111,49.0,2704.0,174.23999999999998,-1.0
2024-03-05 17:15:06,6.00528726668017,-1.0,43.29437083333687,2.2360040999998887,2.6922487333332397,5.524343666666217,4.041190766666129,18.558976,-1.0,53.526528,12.619776,95.383552,229.376,223.072256,35.20444444444445,59.80444444444444,104.7211111111111,49.0,2704.0,174.23999999999998,-1.0
2024-03-05 17:15:11,6.00528726668017,-1.0,43.29437083333687,2.2360040999998887,2.6922487333332397,5.524343666666217,4.041190766666129,18.558976,-1.0,53.526528,12.619776,95.383552,229.376,223.072256,35.20444444444445,59.80444444444444,104.7211111111111,49.0,2704.0,174.23999999999998,-1.0
2024-03-05 17:15:16,5.113348333331185,-1.0,45.457769033328084,2.2360040999998887,2.6922487333332397,5.524343666666217,4.041190766666129,18.57536,-1.0,53.641216,12.619776,95.383552,229.376,223.072256,200.69444444444454,59.80444444444444,104.7211111111111,49.0,3848.1344444444458,174.23999999999998,-1.0
2024-03-05 17:15:21,5.113348333331185,-1.0,45.457769033328084,2.2360040999998887,2.6922487333332397,5.524343666666217,4.246342133333769,18.57536,-1.0,53.641216,12.619776,95.383552,229.376,223.072256,200.69444444444454,59.80444444444444,236.13444444444445,49.0,3848.1344444444458,174.23999999999998,-1.0
2024-03-05 17:15:26,5.113348333331184,-1.0,45.45776903332808,1.7517604000000613,1.3929719000003615,4.881319866667392,4.246342133333769,18.57536,-1.0,53.641216,12.136448,95.383552,229.482496,223.072256,200.69444444444443,42.25,236.13444444444445,68.89000000000001,3848.1344444444444,145.60444444444443,-1.0
2024-03-05 17:15:31,5.113348333331184,-1.0,45.45776903332808,1.7517604000000613,1.3929719000003615,4.881319866667392,4.246342133333769,18.57536,-1.0,53.641216,12.136448,95.383552,229.482496,223.072256,200.69444444444443,42.25,236.13444444444445,68.89000000000001,3848.1344444444444,145.60444444444443,-1.0
2024-03-05 17:15:36,5.113348333331184,-1.0,45.45776903332808,1.7517604000000613,1.3929719000003615,4.881319866667392,4.246342133333769,18.57536,-1.0,53.641216,12.136448,95.383552,229.482496,223.072256,200.69444444444443,42.25,236.13444444444445,68.89000000000001,3848.1344444444444,145.60444444444443,-1.0
2024-03-05 17:15:41,5.113348333331184,-1.0,45.45776903332808,1.7517604000000613,1.3929719000003615,4.881319866667392,4.246342133333769,18.57536,-1.0,53.641216,12.136448,95.383552,229.482496,223.072256,200.69444444444443,42.25,236.13444444444445,68.89000000000001,3848.1344444444444,145.60444444444443,-1.0
2024-03-05 17:15:46,7.249989733327313,-1.0,50.55063653333795,1.7517604000000613,1.3929719000003615,4.881319866667392,4.246342133333769,18.558976,-1.0,53.624832,12.136448,95.383552,229.482496,223.072256,158.76000000000005,42.25,236.13444444444445,68.89000000000001,4023.78777777778,145.60444444444443,-1.0
2024-03-05 17:15:51,7.249989733327313,-1.0,50.55063653333795,1.7517604000000613,1.3929719000003615,4.881319866667392,4.261795033333253,18.558976,-1.0,53.624832,12.136448,95.383552,229.482496,223.072256,158.76000000000005,42.25,104.03999999999999,68.89000000000001,4023.78777777778,145.60444444444443,-1.0
2024-03-05 17:15:56,7.249989733327311,-1.0,50.550636533337936,1.8816093333332635,2.502770899999973,5.722192566666232,4.261795033333253,18.558976,-1.0,53.624832,12.546048,94.060544,229.363712,223.072256,158.76,62.410000000000004,104.03999999999999,75.1111111111111,4023.787777777777,128.44444444444446,-1.0
2024-03-05 17:16:01,7.249989733327311,-1.0,50.550636533337936,1.8816093333332635,2.502770899999973,5.722192566666232,4.261795033333253,18.558976,-1.0,53.624832,12.546048,94.060544,229.363712,223.072256,158.76,62.410000000000004,104.03999999999999,75.1111111111111,4023.787777777777,128.44444444444446,-1.0
2024-03-05 17:16:06,7.249989733327311,-1.0,50.550636533337936,1.8816093333332635,2.502770899999973,5.722192566666232,4.261795033333253,18.558976,-1.0,53.624832,12.546048,94.060544,229.363712,223.072256,158.76,62.410000000000004,104.03999999999999,75.1111111111111,4023.787777777777,128.44444444444446,-1.0
2024-03-05 17:16:11,7.249989733327311,-1.0,50.550636533337936,1.8816093333332635,2.502770899999973,5.722192566666232,4.261795033333253,18.558976,-1.0,53.624832,12.546048,94.060544,229.363712,223.072256,158.76,62.410000000000004,104.03999999999999,75.1111111111111,4023.787777777777,128.44444444444446,-1.0
2024-03-05 17:16:16,4.554964299995846,-1.0,43.052544133327814,1.8816093333332635,2.502770899999973,5.722192566666232,4.261795033333253,18.558976,-1.0,53.526528,12.546048,94.060544,229.363712,223.072256,145.60444444444448,62.410000000000004,104.03999999999999,75.1111111111111,2374.9377777777786,128.44444444444446,-1.0
2024-03-05 17:16:21,4.554964299995846,-1.0,43.052544133327814,1.8816093333332635,2.502770899999973,5.722192566666232,4.880865200000055,18.558976,-1.0,53.526528,12.546048,94.060544,229.363712,223.072256,145.60444444444448,62.410000000000004,68.89000000000001,75.1111111111111,2374.9377777777786,128.44444444444446,-1.0
2024-03-05 17:16:26,4.554964299995845,-1.0,43.05254413332781,1.6715511000001015,2.4146553999997877,4.953227000000501,4.880865200000055,18.558976,-1.0,53.526528,11.874304,93.55264,229.94944,223.072256,145.60444444444443,56.25,68.89000000000001,38.85444444444445,2374.9377777777777,105.40444444444447,-1.0
2024-03-05 17:16:31,4.554964299995845,-1.0,43.05254413332781,1.6715511000001015,2.4146553999997877,4.953227000000501,4.880865200000055,18.558976,-1.0,53.526528,11.874304,93.55264,229.94944,223.072256,145.60444444444443,56.25,68.89000000000001,38.85444444444445,2374.9377777777777,105.40444444444447,-1.0
2024-03-05 17:16:36,4.554964299995845,-1.0,43.05254413332781,1.6715511000001015,2.4146553999997877,4.953227000000501,4.880865200000055,18.558976,-1.0,53.526528,11.874304,93.55264,229.94944,223.072256,145.60444444444443,56.25,68.89000000000001,38.85444444444445,2374.9377777777777,105.40444444444447,-1.0
2024-03-05 17:16:41,4.554964299995845,-1.0,43.05254413332781,1.6715511000001015,2.4146553999997877,4.953227000000501,4.880865200000055,18.558976,-1.0,53.526528,11.874304,93.55264,229.94944,223.072256,145.60444444444443,56.25,68.89000000000001,38.85444444444445,2374.9377777777777,105.40444444444447,-1.0
2024-03-05 17:16:46,5.738923210243765,-1.0,42.69848933475417,1.6715511000001015,2.4146553999997877,4.953227000000501,4.880865200000055,18.558976,-1.0,53.624832,11.874304,93.55264,229.94944,223.072256,255.9317469842398,56.25,68.89000000000001,38.85444444444445,3539.306122113105,105.40444444444447,-1.0
2024-03-05 17:16:51,5.738923210243765,-1.0,42.69848933475417,1.6715511000001015,2.4146553999997877,4.953227000000501,4.258273533332613,18.558976,-1.0,53.624832,11.874304,93.55264,229.94944,223.072256,255.9317469842398,56.25,124.69444444444443,38.85444444444445,3539.306122113105,105.40444444444447,-1.0
2024-03-05 17:16:56,5.738923210243765,-1.0,42.69848933475417,0.8710454666664683,2.565091433333559,3.4360200333329276,4.258273533332613,18.558976,-1.0,53.624832,12.578816,92.721152,230.03136,223.072256,255.9317469842398,117.36111111111113,124.69444444444443,83.41777777777777,3539.306122113105,108.85444444444445,-1.0
2024-03-05 17:17:01,5.738923210243765,-1.0,42.69848933475417,0.8710454666664683,2.565091433333559,3.4360200333329276,4.258273533332613,18.558976,-1.0,53.624832,12.578816,92.721152,230.03136,223.072256,255.9317469842398,117.36111111111113,124.69444444444443,83.41777777777777,3539.306122113105,108.85444444444445,-1.0
2024-03-05 17:17:06,5.738923210243765,-1.0,42.69848933475417,0.8710454666664683,2.565091433333559,3.4360200333329276,4.258273533332613,18.558976,-1.0,53.624832,12.578816,92.721152,230.03136,223.072256,255.9317469842398,117.36111111111113,124.69444444444443,83.41777777777777,3539.306122113105,108.85444444444445,-1.0
2024-03-05 17:17:11,5.738923210243765,-1.0,42.69848933475417,0.8710454666664683,2.565091433333559,3.4360200333329276,4.258273533332613,18.558976,-1.0,53.624832,12.578816,92.721152,230.03136,223.072256,255.9317469842398,117.36111111111113,124.69444444444443,83.41777777777777,3539.306122113105,108.85444444444445,-1.0
2024-03-05 17:17:16,6.261466262165677,-1.0,43.3662231964302,0.8710454666664683,2.565091433333559,3.4360200333329276,4.258273533332613,18.57536,-1.0,53.641216,12.578816,92.721152,230.03136,223.072256,137.7078307511722,117.36111111111113,124.69444444444443,83.41777777777777,3454.442234294617,108.85444444444445,-1.0
2024-03-05 17:17:21,6.261466262165677,-1.0,43.3662231964302,0.8710454666664683,2.565091433333559,3.4360200333329276,4.5773250666674885,18.57536,-1.0,53.641216,12.578816,92.721152,230.03136,223.072256,137.7078307511722,117.36111111111113,157.92111111111112,83.41777777777777,3454.442234294617,108.85444444444445,-1.0
2024-03-05 17:17:26,6.261466262165677,-1.0,43.3662231964302,2.0139538666668955,1.951216566666384,4.991991700000161,4.5773250666674885,18.57536,-1.0,53.641216,12.16512,92.401664,229.531648,223.072256,137.7078307511722,66.69444444444443,157.92111111111112,58.777777777777786,3454.442234294617,88.98777777777778,-1.0
2024-03-05 17:17:31,6.261466262165677,-1.0,43.3662231964302,2.0139538666668955,1.951216566666384,4.991991700000161,4.5773250666674885,18.57536,-1.0,53.641216,12.16512,92.401664,229.531648,223.072256,137.7078307511722,66.69444444444443,157.92111111111112,58.777777777777786,3454.442234294617,88.98777777777778,-1.0
2024-03-05 17:17:36,6.261466262165677,-1.0,43.3662231964302,2.0139538666668955,1.951216566666384,4.991991700000161,4.5773250666674885,18.57536,-1.0,53.641216,12.16512,92.401664,229.531648,223.072256,137.7078307511722,66.69444444444443,157.92111111111112,58.777777777777786,3454.442234294617,88.98777777777778,-1.0
2024-03-05 17:17:41,6.261466262165677,-1.0,43.3662231964302,2.0139538666668955,1.951216566666384,4.991991700000161,4.5773250666674885,18.57536,-1.0,53.641216,12.16512,92.401664,229.531648,223.072256,137.7078307511722,66.69444444444443,157.92111111111112,58.777777777777786,3454.442234294617,88.98777777777778,-1.0
2024-03-05 17:17:46,6.350195266668381,-1.0,46.24478840000848,2.0139538666668955,1.951216566666384,4.991991700000161,4.5773250666674885,18.558976,-1.0,53.73952,12.16512,92.401664,229.531648,223.072256,248.58777777777792,66.69444444444443,157.92111111111112,58.777777777777786,3620.027777777779,88.98777777777778,-1.0
2024-03-05 17:17:51,6.350195266668381,-1.0,46.24478840000848,2.0139538666668955,1.951216566666384,4.991991700000161,4.293306999999421,18.558976,-1.0,53.73952,12.16512,92.401664,229.531648,223.092736,248.58777777777792,66.69444444444443,133.78777777777776,58.777777777777786,3620.027777777779,88.98777777777778,-1.0
2024-03-05 17:17:56,6.350195266668379,-1.0,46.244788400008474,1.801706833333109,1.9020660000000098,5.082820466666741,4.293306999999421,18.558976,-1.0,53.73952,12.734464,92.401664,229.613568,223.092736,248.5877777777778,59.290000000000006,133.78777777777776,52.80444444444444,3620.0277777777774,74.53444444444443,-1.0
2024-03-05 17:18:01,6.350195266668379,-1.0,46.244788400008474,1.801706833333109,1.9020660000000098,5.082820466666741,4.293306999999421,18.558976,-1.0,53.73952,12.734464,92.401664,229.613568,223.092736,248.5877777777778,59.290000000000006,133.78777777777776,52.80444444444444,3620.0277777777774,74.53444444444443,-1.0
2024-03-05 17:18:06,6.350195266668379,-1.0,46.244788400008474,1.801706833333109,1.9020660000000098,5.082820466666741,4.293306999999421,18.558976,-1.0,53.73952,12.734464,92.401664,229.613568,223.092736,248.5877777777778,59.290000000000006,133.78777777777776,52.80444444444444,3620.0277777777774,74.53444444444443,-1.0
2024-03-05 17:18:11,6.350195266668379,-1.0,46.244788400008474,1.801706833333109,1.9020660000000098,5.082820466666741,4.293306999999421,18.558976,-1.0,53.73952,12.734464,92.401664,229.613568,223.092736,248.5877777777778,59.290000000000006,133.78777777777776,52.80444444444444,3620.0277777777774,74.53444444444443,-1.0
2024-03-05 17:18:16,4.912866999999704,-1.0,57.6515083333258,1.801706833333109,1.9020660000000098,5.082820466666741,4.293306999999421,18.558976,-1.0,53.755904,12.734464,92.401664,229.613568,223.092736,59.80444444444447,59.290000000000006,133.78777777777776,52.80444444444444,4669.444444444446,74.53444444444443,-1.0
2024-03-05 17:18:21,4.912866999999704,-1.0,57.6515083333258,1.801706833333109,1.9020660000000098,5.082820466666741,4.5553569000001435,18.558976,-1.0,53.755904,12.734464,92.401664,229.613568,223.092736,59.80444444444447,59.290000000000006,106.09000000000002,52.80444444444444,4669.444444444446,74.53444444444443,-1.0
2024-03-05 17:18:26,4.912866999999702,-1.0,57.651508333325786,2.2481802666670583,1.9701709333332929,5.030115333333167,4.5553569000001435,18.558976,-1.0,53.755904,12.509184,92.401664,229.789696,223.092736,59.80444444444444,20.25,106.09000000000002,75.68999999999998,4669.444444444443,166.41,-1.0
2024-03-05 17:18:31,4.912866999999702,-1.0,57.651508333325786,2.2481802666670583,1.9701709333332929,5.030115333333167,4.5553569000001435,18.558976,-1.0,53.755904,12.509184,92.401664,229.789696,223.092736,59.80444444444444,20.25,106.09000000000002,75.68999999999998,4669.444444444443,166.41,-1.0
2024-03-05 17:18:36,4.912866999999702,-1.0,57.651508333325786,2.2481802666670583,1.9701709333332929,5.030115333333167,4.5553569000001435,18.558976,-1.0,53.755904,12.509184,92.401664,229.789696,223.092736,59.80444444444444,20.25,106.09000000000002,75.68999999999998,4669.444444444443,166.41,-1.0
2024-03-05 17:18:41,4.912866999999702,-1.0,57.651508333325786,2.2481802666670583,1.9701709333332929,5.030115333333167,4.5553569000001435,18.558976,-1.0,53.755904,12.509184,92.401664,229.789696,223.092736,59.80444444444444,20.25,106.09000000000002,75.68999999999998,4669.444444444443,166.41,-1.0
2024-03-05 17:18:46,5.649694000006397,-1.0,24.03360879999734,2.2481802666670583,1.9701709333332929,5.030115333333167,4.5553569000001435,18.542592,-1.0,53.526528,12.509184,92.401664,229.789696,223.092736,226.00111111111121,20.25,106.09000000000002,75.68999999999998,3831.6100000000015,166.41,-1.0
2024-03-05 17:18:51,5.649694000006397,-1.0,24.03360879999734,2.2481802666670583,1.9701709333332929,5.030115333333167,2.7968877333336195,18.542592,-1.0,53.526528,12.509184,92.401664,229.789696,223.092736,226.00111111111121,20.25,138.45444444444448,75.68999999999998,3831.6100000000015,166.41,-1.0
2024-03-05 17:18:56,5.649694000006396,-1.0,24.033608799997335,1.823928566666666,1.782582066666786,4.818543233333609,2.7968877333336195,18.542592,-1.0,53.526528,12.914688,92.090368,229.298176,223.092736,226.0011111111111,70.56,138.45444444444448,30.25,3831.6099999999997,99.33444444444444,-1.0
2024-03-05 17:19:01,5.649694000006396,-1.0,24.033608799997335,1.823928566666666,1.782582066666786,4.818543233333609,2.7968877333336195,18.542592,-1.0,53.526528,12.914688,92.090368,229.298176,223.092736,226.0011111111111,70.56,138.45444444444448,30.25,3831.6099999999997,99.33444444444444,-1.0
2024-03-05 17:19:06,5.649694000006396,-1.0,24.033608799997335,1.823928566666666,1.782582066666786,4.818543233333609,2.7968877333336195,18.542592,-1.0,53.526528,12.914688,92.090368,229.298176,223.092736,226.0011111111111,70.56,138.45444444444448,30.25,3831.6099999999997,99.33444444444444,-1.0
2024-03-05 17:19:11,5.649694000006396,-1.0,24.033608799997335,1.823928566666666,1.782582066666786,4.818543233333609,2.7968877333336195,18.542592,-1.0,53.526528,12.914688,92.090368,229.298176,223.092736,226.0011111111111,70.56,138.45444444444448,30.25,3831.6099999999997,99.33444444444444,-1.0
2024-03-05 17:19:16,6.237178666666902,-1.0,46.342331000005295,1.823928566666666,1.782582066666786,4.818543233333609,2.7968877333336195,18.542592,-1.0,53.723136,12.914688,92.090368,229.298176,223.092736,131.48444444444448,70.56,138.45444444444448,30.25,2745.760000000001,99.33444444444444,-1.0
2024-03-05 17:19:21,6.237178666666902,-1.0,46.342331000005295,1.823928566666666,1.782582066666786,4.818543233333609,5.505388666666515,18.542592,-1.0,53.723136,12.914688,92.090368,229.298176,223.092736,131.48444444444448,70.56,78.02777777777779,30.25,2745.760000000001,99.33444444444444,-1.0
2024-03-05 17:19:26,6.237178666666901,-1.0,46.34233100000529,1.5522516666663932,2.521721399999895,4.909757566665954,5.505388666666515,18.542592,-1.0,53.723136,11.9808,91.79136,229.425152,223.092736,131.48444444444445,106.77777777777779,78.02777777777779,79.21000000000001,2745.7599999999998,38.440000000000005,-1.0
2024-03-05 17:19:31,6.237178666666901,-1.0,46.34233100000529,1.5522516666663932,2.521721399999895,4.909757566665954,5.505388666666515,18.542592,-1.0,53.723136,11.9808,91.79136,229.425152,223.092736,131.48444444444445,106.77777777777779,78.02777777777779,79.21000000000001,2745.7599999999998,38.440000000000005,-1.0
2024-03-05 17:19:36,6.237178666666901,-1.0,46.34233100000529,1.5522516666663932,2.521721399999895,4.909757566665954,5.505388666666515,18.542592,-1.0,53.723136,11.9808,91.79136,229.425152,223.092736,131.48444444444445,106.77777777777779,78.02777777777779,79.21000000000001,2745.7599999999998,38.440000000000005,-1.0
2024-03-05 17:19:41,6.237178666666901,-1.0,46.34233100000529,1.5522516666663932,2.521721399999895,4.909757566665954,5.505388666666515,18.542592,-1.0,53.723136,11.9808,91.79136,229.425152,223.092736,131.48444444444445,106.77777777777779,78.02777777777779,79.21000000000001,2745.7599999999998,38.440000000000005,-1.0
2024-03-05 17:19:46,3.6375242666660306,-1.0,40.17307603333697,1.5522516666663932,2.521721399999895,4.909757566665954,5.505388666666515,18.542592,-1.0,53.526528,11.9808,91.79136,229.425152,223.092736,237.1600000000001,106.77777777777779,78.02777777777779,79.21000000000001,1817.6011111111118,38.440000000000005,-1.0
2024-03-05 17:19:51,3.6375242666660306,-1.0,40.17307603333697,1.5522516666663932,2.521721399999895,4.909757566665954,3.3578777333332255,18.542592,-1.0,53.526528,11.9808,91.79136,229.425152,223.092736,237.1600000000001,106.77777777777779,119.53777777777778,79.21000000000001,1817.6011111111118,38.440000000000005,-1.0
2024-03-05 17:19:56,3.6375242666660297,-1.0,40.17307603333696,1.8699229333331384,2.4459040000001173,4.988218733333838,3.3578777333332255,18.542592,-1.0,53.526528,12.488704,91.561984,229.367808,223.092736,237.16000000000003,40.11111111111111,119.53777777777778,70.56,1817.601111111111,154.58777777777777,-1.0
2024-03-05 17:20:01,3.6375242666660297,-1.0,40.17307603333696,1.8699229333331384,2.4459040000001173,4.988218733333838,3.3578777333332255,18.542592,-1.0,53.526528,12.488704,91.561984,229.367808,223.092736,237.16000000000003,40.11111111111111,119.53777777777778,70.56,1817.601111111111,154.58777777777777,-1.0
