details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:15:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:16:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:17:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:18:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:19:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:19:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:19:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:19:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:19:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:19:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:19:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 17:19:36
