timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v3-5fd56449d8-b6xjb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v3-5fd56449d8-b6xjb_memory,reviews-v3-5fd56449d8-b6xjb_network,reviews-v2-7b4f9d8cb4-rgbs6_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-tv4wp_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-07 14:47:03,5.566636533330893,34.89574589999999,1.1459653666671934,1.83346346666724,6.302876666668075,0.33164593332912773,-1.0,24.9856,56.713216,12.47232,91.385856,175.505408,641.490944,-1.0,-1.0,144.0,25.67111111111111,28.801111111111105,4186.09,373.7777777777777,15.47111111111111
2024-03-07 14:47:08,2.992552633334829,40.60092839999924,0.604929900002086,1.83346346666724,6.302876666668075,0.33164593332912773,-1.0,24.9856,56.541184,13.033472,91.385856,175.505408,641.490944,-1.0,-1.0,144.0,157.92111111111106,28.801111111111105,6120.454444444443,373.7777777777777,51.83999999999999
2024-03-07 14:47:13,2.9925526333348293,40.60092839999925,0.6049299000020861,1.83346346666724,6.302876666668075,0.33164593332912773,-1.0,24.9856,56.541184,13.033472,91.385856,175.505408,641.490944,-1.0,-1.0,144.0,157.92111111111112,28.801111111111105,6120.454444444445,373.7777777777777,51.84
2024-03-07 14:47:18,2.9925526333348293,40.60092839999925,0.6049299000020861,1.83346346666724,6.302876666668075,0.33164593332912773,-1.0,24.9856,56.541184,13.033472,91.385856,175.505408,641.490944,-1.0,-1.0,144.0,157.92111111111112,28.801111111111105,6120.454444444445,373.7777777777777,51.84
2024-03-07 14:47:23,2.9925526333348293,40.60092839999925,0.6049299000020861,1.83346346666724,6.302876666668075,0.33164593332912773,-1.0,24.9856,56.541184,13.033472,91.385856,175.505408,641.490944,-1.0,-1.0,144.0,157.92111111111112,28.801111111111105,6120.454444444445,373.7777777777777,51.84
2024-03-07 14:47:28,2.9925526333348293,40.60092839999925,0.6049299000020861,1.83346346666724,6.302876666668075,0.33164593332912773,-1.0,24.9856,56.541184,13.033472,91.385856,175.505408,641.490944,-1.0,-1.0,144.0,157.92111111111112,28.801111111111105,6120.454444444445,373.7777777777777,51.84
2024-03-07 14:47:33,2.9925526333348293,40.60092839999925,0.6049299000020861,2.5283877333331852,5.049030466665272,0.38318419998783304,-1.0,24.9856,56.541184,13.033472,91.385856,175.65696,641.490944,-1.0,-1.0,125.43999999999998,157.92111111111112,34.41777777777777,6120.454444444445,375.0677777777778,51.84
2024-03-07 14:47:38,4.948009866666324,50.603371899978804,1.167824766666096,2.5283877333331852,5.049030466665272,0.38318419998783304,-1.0,25.001984,56.754176,13.08672,91.385856,175.65696,641.490944,-1.0,-1.0,125.43999999999998,90.24999999999997,34.41777777777777,11427.609999999999,375.0677777777778,60.83999999999998
2024-03-07 14:47:43,4.948009866666325,50.60337189997881,1.1678247666660961,2.5283877333331852,5.049030466665272,0.38318419998783304,-1.0,25.001984,56.754176,13.08672,91.385856,175.65696,641.490944,-1.0,-1.0,125.43999999999998,90.25,34.41777777777777,11427.61,375.0677777777778,60.839999999999996
2024-03-07 14:47:48,4.948009866666325,50.60337189997881,1.1678247666660961,2.5283877333331852,5.049030466665272,0.38318419998783304,-1.0,25.001984,56.754176,13.08672,91.385856,175.65696,641.490944,-1.0,-1.0,125.43999999999998,90.25,34.41777777777777,11427.61,375.0677777777778,60.839999999999996
2024-03-07 14:47:53,4.948009866666325,50.60337189997881,1.1678247666660961,2.5283877333331852,5.049030466665272,0.38318419998783304,-1.0,25.001984,56.754176,13.08672,91.385856,175.65696,641.490944,-1.0,-1.0,125.43999999999998,90.25,34.41777777777777,11427.61,375.0677777777778,60.839999999999996
2024-03-07 14:47:58,4.948009866666325,50.60337189997881,1.1678247666660961,2.5283877333331852,5.049030466665272,0.38318419998783304,-1.0,25.001984,56.754176,13.08672,91.385856,175.65696,641.490944,-1.0,-1.0,125.43999999999998,90.25,34.41777777777777,11427.61,375.0677777777778,60.839999999999996
2024-03-07 14:48:03,4.948009866666325,50.60337189997881,1.1678247666660961,1.8991921333328796,5.304538433333997,0.29324650001096114,-1.0,25.001984,56.754176,13.08672,91.385856,175.86176,641.490944,-1.0,-1.0,139.24,90.25,39.27111111111111,11427.61,389.4044444444445,60.839999999999996
2024-03-07 14:48:08,6.326044000009762,32.57844263334846,1.0380920666648306,1.8991921333328796,5.304538433333997,0.29324650001096114,-1.0,24.9856,56.602624,13.14816,91.385856,175.86176,641.490944,-1.0,-1.0,139.24,144.80111111111106,39.27111111111111,5954.694444444443,389.4044444444445,17.921111111111102
2024-03-07 14:48:13,6.326044000009763,32.57844263334846,1.0380920666648308,1.8991921333328796,5.304538433333997,0.29324650001096114,-1.0,24.9856,56.602624,13.14816,91.385856,175.86176,641.490944,-1.0,-1.0,139.24,144.8011111111111,39.27111111111111,5954.694444444445,389.4044444444445,17.921111111111113
2024-03-07 14:48:18,6.326044000009763,32.57844263334846,1.0380920666648308,1.8991921333328796,5.304538433333997,0.29324650001096114,-1.0,24.9856,56.602624,13.14816,91.385856,175.86176,641.490944,-1.0,-1.0,139.24,144.8011111111111,39.27111111111111,5954.694444444445,389.4044444444445,17.921111111111113
2024-03-07 14:48:23,6.326044000009763,32.57844263334846,1.0380920666648308,1.8991921333328796,5.304538433333997,0.29324650001096114,-1.0,24.9856,56.602624,13.14816,91.385856,175.86176,641.490944,-1.0,-1.0,139.24,144.8011111111111,39.27111111111111,5954.694444444445,389.4044444444445,17.921111111111113
2024-03-07 14:48:28,6.326044000009763,32.57844263334846,1.0380920666648308,1.8991921333328796,5.304538433333997,0.29324650001096114,-1.0,24.9856,56.602624,13.14816,91.385856,175.86176,641.490944,-1.0,-1.0,139.24,144.8011111111111,39.27111111111111,5954.694444444445,389.4044444444445,17.921111111111113
2024-03-07 14:48:33,6.326044000009763,32.57844263334846,1.0380920666648308,1.9239675666672913,6.648897700000589,0.27141346666515653,-1.0,24.9856,56.602624,13.14816,91.385856,176.021504,641.490944,-1.0,-1.0,134.56,144.8011111111111,32.87111111111111,5954.694444444445,343.4844444444445,17.921111111111113
2024-03-07 14:48:38,3.0885419666598555,29.66340469999219,0.9366661333350141,1.9239675666672913,6.648897700000589,0.27141346666515653,-1.0,24.9856,56.54528,12.890112,91.385856,176.021504,641.490944,-1.0,-1.0,134.56,181.35111111111107,32.87111111111111,3287.1111111111104,343.4844444444445,73.38777777777774
2024-03-07 14:48:43,3.088541966659856,29.663404699992192,0.9366661333350143,1.9239675666672913,6.648897700000589,0.27141346666515653,-1.0,24.9856,56.54528,12.890112,91.385856,176.021504,641.490944,-1.0,-1.0,134.56,181.35111111111112,32.87111111111111,3287.1111111111113,343.4844444444445,73.38777777777777
2024-03-07 14:48:48,3.088541966659856,29.663404699992192,0.9366661333350143,1.9239675666672913,6.648897700000589,0.27141346666515653,-1.0,24.9856,56.54528,12.890112,91.385856,176.021504,641.490944,-1.0,-1.0,134.56,181.35111111111112,32.87111111111111,3287.1111111111113,343.4844444444445,73.38777777777777
2024-03-07 14:48:53,3.088541966659856,29.663404699992192,0.9366661333350143,1.9239675666672913,6.648897700000589,0.27141346666515653,-1.0,24.9856,56.54528,12.890112,91.385856,176.021504,641.490944,-1.0,-1.0,134.56,181.35111111111112,32.87111111111111,3287.1111111111113,343.4844444444445,73.38777777777777
2024-03-07 14:48:58,3.088541966659856,29.663404699992192,0.9366661333350143,1.9239675666672913,6.648897700000589,0.27141346666515653,-1.0,24.9856,56.54528,12.890112,91.385856,176.021504,641.490944,-1.0,-1.0,134.56,181.35111111111112,32.87111111111111,3287.1111111111113,343.4844444444445,73.38777777777777
2024-03-07 14:49:03,3.088541966659856,29.663404699992192,0.9366661333350143,2.335467899999344,4.677754133333186,0.36041443333184964,-1.0,24.9856,56.54528,12.890112,91.385856,176.136192,641.490944,-1.0,-1.0,157.92111111111112,181.35111111111112,29.521111111111114,3287.1111111111113,394.68444444444447,73.38777777777777
2024-03-07 14:49:08,5.28952009999557,45.93796473333592,0.7640836333318171,2.335467899999344,4.677754133333186,0.36041443333184964,-1.0,24.9856,56.725504,12.55424,91.385856,176.136192,641.490944,-1.0,-1.0,157.92111111111112,152.9344444444444,29.521111111111114,4797.871111111109,394.68444444444447,75.11111111111107
2024-03-07 14:49:13,5.2895200999955705,45.937964733335924,0.7640836333318173,2.335467899999344,4.677754133333186,0.36041443333184964,-1.0,24.9856,56.725504,12.55424,91.385856,176.136192,641.490944,-1.0,-1.0,157.92111111111112,152.93444444444447,29.521111111111114,4797.871111111111,394.68444444444447,75.1111111111111
2024-03-07 14:49:18,5.2895200999955705,45.937964733335924,0.7640836333318173,2.335467899999344,4.677754133333186,0.36041443333184964,-1.0,24.9856,56.725504,12.55424,91.385856,176.136192,641.490944,-1.0,-1.0,157.92111111111112,152.93444444444447,29.521111111111114,4797.871111111111,394.68444444444447,75.1111111111111
2024-03-07 14:49:23,5.2895200999955705,45.937964733335924,0.7640836333318173,2.335467899999344,4.677754133333186,0.36041443333184964,-1.0,24.9856,56.725504,12.55424,91.385856,176.136192,641.490944,-1.0,-1.0,157.92111111111112,152.93444444444447,29.521111111111114,4797.871111111111,394.68444444444447,75.1111111111111
2024-03-07 14:49:28,5.2895200999955705,45.937964733335924,0.7640836333318173,2.335467899999344,4.677754133333186,0.36041443333184964,-1.0,24.9856,56.725504,12.55424,91.385856,176.136192,641.490944,-1.0,-1.0,157.92111111111112,152.93444444444447,29.521111111111114,4797.871111111111,394.68444444444447,75.1111111111111
2024-03-07 14:49:33,5.2895200999955705,45.937964733335924,0.7640836333318173,2.117365700000088,3.6150399666667,0.34484563332929,-1.0,24.9856,56.725504,12.55424,91.385856,176.214016,641.490944,-1.0,-1.0,117.36111111111113,152.93444444444447,47.61000000000001,4797.871111111111,544.4444444444443,75.1111111111111
2024-03-07 14:49:38,6.06099686666918,41.98383703333092,0.9051996000001356,2.117365700000088,3.6150399666667,0.34484563332929,-1.0,25.001984,56.602624,12.378112,91.385856,176.214016,641.490944,-1.0,-1.0,117.36111111111113,110.24999999999996,47.61000000000001,5781.0677777777755,544.4444444444443,23.68444444444443
2024-03-07 14:49:43,6.060996866669181,41.98383703333093,0.9051996000001357,2.117365700000088,3.6150399666667,0.34484563332929,-1.0,25.001984,56.602624,12.378112,91.385856,176.214016,641.490944,-1.0,-1.0,117.36111111111113,110.25,47.61000000000001,5781.067777777777,544.4444444444443,23.68444444444444
2024-03-07 14:49:48,6.060996866669181,41.98383703333093,0.9051996000001357,2.117365700000088,3.6150399666667,0.34484563332929,-1.0,25.001984,56.602624,12.378112,91.385856,176.214016,641.490944,-1.0,-1.0,117.36111111111113,110.25,47.61000000000001,5781.067777777777,544.4444444444443,23.68444444444444
2024-03-07 14:49:53,6.060996866669181,41.98383703333093,0.9051996000001357,2.117365700000088,3.6150399666667,0.34484563332929,-1.0,25.001984,56.602624,12.378112,91.385856,176.214016,641.490944,-1.0,-1.0,117.36111111111113,110.25,47.61000000000001,5781.067777777777,544.4444444444443,23.68444444444444
2024-03-07 14:49:58,6.060996866669181,41.98383703333093,0.9051996000001357,2.117365700000088,3.6150399666667,0.34484563332929,-1.0,25.001984,56.602624,12.378112,91.385856,176.214016,641.490944,-1.0,-1.0,117.36111111111113,110.25,47.61000000000001,5781.067777777777,544.4444444444443,23.68444444444444
2024-03-07 14:50:03,6.060996866669181,41.98383703333093,0.9051996000001357,1.193507433333707,6.212725933333256,0.14694126666654483,-1.0,25.001984,56.602624,12.378112,91.385856,176.390144,641.490944,-1.0,-1.0,87.11111111111113,110.25,26.694444444444446,5781.067777777777,274.45444444444445,23.68444444444444
2024-03-07 14:50:08,4.457473066668171,45.95072646667783,0.8778734333342677,1.193507433333707,6.212725933333256,0.14694126666654483,-1.0,24.9856,56.46336,13.18912,91.385856,176.390144,641.490944,-1.0,-1.0,87.11111111111113,82.2044444444444,26.694444444444446,8445.609999999999,274.45444444444445,53.77777777777776
2024-03-07 14:50:13,4.457473066668172,45.950726466677835,0.8778734333342678,1.193507433333707,6.212725933333256,0.14694126666654483,-1.0,24.9856,56.46336,13.18912,91.385856,176.390144,641.490944,-1.0,-1.0,87.11111111111113,82.20444444444443,26.694444444444446,8445.61,274.45444444444445,53.77777777777777
2024-03-07 14:50:18,4.457473066668172,45.950726466677835,0.8778734333342678,1.193507433333707,6.212725933333256,0.14694126666654483,-1.0,24.9856,56.46336,13.18912,91.385856,176.390144,641.490944,-1.0,-1.0,87.11111111111113,82.20444444444443,26.694444444444446,8445.61,274.45444444444445,53.77777777777777
2024-03-07 14:50:23,4.457473066668172,45.950726466677835,0.8778734333342678,1.193507433333707,6.212725933333256,0.14694126666654483,-1.0,24.9856,56.46336,13.18912,91.385856,176.390144,641.490944,-1.0,-1.0,87.11111111111113,82.20444444444443,26.694444444444446,8445.61,274.45444444444445,53.77777777777777
2024-03-07 14:50:28,4.457473066668172,45.950726466677835,0.8778734333342678,1.193507433333707,6.212725933333256,0.14694126666654483,-1.0,24.9856,56.46336,13.18912,91.385856,176.390144,641.490944,-1.0,-1.0,87.11111111111113,82.20444444444443,26.694444444444446,8445.61,274.45444444444445,53.77777777777777
2024-03-07 14:50:33,4.457473066668172,45.950726466677835,0.8778734333342678,2.919493199999579,6.271545133332287,0.29328460001731094,-1.0,24.9856,56.46336,13.18912,91.385856,176.631808,641.490944,-1.0,-1.0,140.8177777777778,82.20444444444443,40.96000000000001,8445.61,341.0177777777777,53.77777777777777
2024-03-07 14:50:38,4.982107866665804,42.97226026665157,0.9350351999993715,2.919493199999579,6.271545133332287,0.29328460001731094,-1.0,24.969216,56.54528,13.0048,91.385856,176.631808,641.490944,-1.0,-1.0,140.8177777777778,127.68999999999997,40.96000000000001,7191.039999999997,341.0177777777777,25.334444444444433
2024-03-07 14:50:43,4.982107866665805,42.972260266651574,0.9350351999993716,2.919493199999579,6.271545133332287,0.29328460001731094,-1.0,24.969216,56.54528,13.0048,91.385856,176.631808,641.490944,-1.0,-1.0,140.8177777777778,127.69000000000001,40.96000000000001,7191.04,341.0177777777777,25.334444444444443
2024-03-07 14:50:48,4.982107866665805,42.972260266651574,0.9350351999993716,2.919493199999579,6.271545133332287,0.29328460001731094,-1.0,24.969216,56.54528,13.0048,91.385856,176.631808,641.490944,-1.0,-1.0,140.8177777777778,127.69000000000001,40.96000000000001,7191.04,341.0177777777777,25.334444444444443
2024-03-07 14:50:53,4.982107866665805,42.972260266651574,0.9350351999993716,2.919493199999579,6.271545133332287,0.29328460001731094,-1.0,24.969216,56.54528,13.0048,91.385856,176.631808,641.490944,-1.0,-1.0,140.8177777777778,127.69000000000001,40.96000000000001,7191.04,341.0177777777777,25.334444444444443
2024-03-07 14:50:58,4.982107866665805,42.972260266651574,0.9350351999993716,2.919493199999579,6.271545133332287,0.29328460001731094,-1.0,24.969216,56.54528,13.0048,91.385856,176.631808,641.490944,-1.0,-1.0,140.8177777777778,127.69000000000001,40.96000000000001,7191.04,341.0177777777777,25.334444444444443
2024-03-07 14:51:03,4.982107866665805,42.972260266651574,0.9350351999993716,2.077741666666573,6.055981533334412,0.0,-1.0,24.969216,56.54528,13.0048,91.602944,179.150848,117.641216,-1.0,-1.0,300.4444444444444,127.69000000000001,35.60111111111111,7191.04,626.6677777777778,25.334444444444443
