details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:30:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:31:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:32:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:33:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:33:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:33:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:33:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:33:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:33:28
