timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-gdjpx_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-gdjpx_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-x9mxc_network,reviews-v2-6ccf99c555-fqvhb_network,productpage-v1-7fb564989f-lvdk6_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,ratings-v1-5b6b66f9b5-gdjpx_network,details-v1-b788479c5-bbg6t_network
2024-03-06 03:30:53,6.627114166667527,59.59155346666498,-1.0,1.5949990333335036,1.2984081000003773,4.467454566666143,4.1764255666673,24.272896,55.877632,-1.0,7.74144,87.396352,358.948864,350.568448,60.32111111111111,132.25,4756.401111111113,66.15111111111113,163.84000000000003,-1.0,134.56000000000003
2024-03-06 03:30:58,6.627114166667525,59.59155346666497,-1.0,1.5949990333335031,1.2984081000003773,4.467454566666143,4.1764255666673,24.272896,55.877632,-1.0,7.74144,87.396352,358.948864,350.568448,60.32111111111111,132.25,4756.401111111111,66.1511111111111,163.84000000000003,-1.0,134.56
2024-03-06 03:31:03,6.627114166667525,59.59155346666497,-1.0,1.5949990333335031,1.2984081000003773,4.467454566666143,4.1764255666673,24.272896,55.877632,-1.0,7.74144,87.396352,358.948864,350.568448,60.32111111111111,132.25,4756.401111111111,66.1511111111111,163.84000000000003,-1.0,134.56
2024-03-06 03:31:08,6.627114166667525,59.59155346666497,-1.0,1.5949990333335031,1.2984081000003773,4.467454566666143,4.1764255666673,24.272896,55.877632,-1.0,7.74144,87.396352,358.948864,350.568448,60.32111111111111,132.25,4756.401111111111,66.1511111111111,163.84000000000003,-1.0,134.56
2024-03-06 03:31:13,6.627114166667525,59.59155346666497,-1.0,1.5949990333335031,1.2984081000003773,4.467454566666143,4.1764255666673,24.272896,55.877632,-1.0,7.74144,87.396352,358.948864,350.568448,60.32111111111111,132.25,4756.401111111111,66.1511111111111,163.84000000000003,-1.0,134.56
2024-03-06 03:31:18,6.059645339728345,33.65407504415247,-1.0,1.2867373787870495,1.2984081000003773,4.467454566666143,5.195265066665418,24.272896,55.730176,-1.0,6.7584,87.396352,358.948864,350.691328,60.32111111111111,126.9377777777778,2142.4043645648685,68.84868459286268,163.84000000000003,-1.0,187.5774366560371
2024-03-06 03:31:23,6.059645339728345,33.65407504415247,-1.0,1.2867373787870495,3.0569389333332238,5.379854766668283,5.195265066665418,24.272896,55.730176,-1.0,6.7584,87.396352,359.05536,350.691328,27.040000000000003,126.9377777777778,2142.4043645648685,68.84868459286268,108.16000000000001,-1.0,187.5774366560371
2024-03-06 03:31:28,6.059645339728344,33.65407504415247,-1.0,1.2867373787870495,3.0569389333332238,5.379854766668283,5.195265066665418,24.272896,55.730176,-1.0,6.7584,87.396352,359.05536,350.691328,27.040000000000003,126.9377777777778,2142.4043645648685,68.84868459286265,108.16000000000001,-1.0,187.57743665603704
2024-03-06 03:31:33,6.059645339728344,33.65407504415247,-1.0,1.2867373787870495,3.0569389333332238,5.379854766668283,5.195265066665418,24.272896,55.730176,-1.0,6.7584,87.396352,359.05536,350.691328,27.040000000000003,126.9377777777778,2142.4043645648685,68.84868459286265,108.16000000000001,-1.0,187.57743665603704
2024-03-06 03:31:38,6.059645339728344,33.65407504415247,-1.0,1.2867373787870495,3.0569389333332238,5.379854766668283,5.195265066665418,24.272896,55.730176,-1.0,6.7584,87.396352,359.05536,350.691328,27.040000000000003,126.9377777777778,2142.4043645648685,68.84868459286265,108.16000000000001,-1.0,187.57743665603704
2024-03-06 03:31:43,6.059645339728344,33.65407504415247,-1.0,1.2867373787870495,3.0569389333332238,5.379854766668283,5.195265066665418,24.272896,55.730176,-1.0,6.7584,87.396352,359.05536,350.691328,27.040000000000003,126.9377777777778,2142.4043645648685,68.84868459286265,108.16000000000001,-1.0,187.57743665603704
2024-03-06 03:31:48,6.982840652197047,43.6965848087788,-1.0,1.667503184289348,3.0569389333332238,5.379854766668283,4.195232033333696,24.272896,55.74656,-1.0,7.458816,87.396352,359.05536,350.793728,27.040000000000003,136.89,6998.733054391105,92.21532089315703,108.16000000000001,-1.0,145.69184644004233
2024-03-06 03:31:53,6.982840652197047,43.6965848087788,-1.0,1.667503184289348,1.8368722000000541,4.543858333333143,4.195232033333696,24.272896,55.74656,-1.0,7.458816,87.396352,359.145472,350.793728,10.454444444444444,136.89,6998.733054391105,92.21532089315703,98.01,-1.0,145.69184644004233
2024-03-06 03:31:58,6.982840652197046,43.69658480877879,-1.0,1.6675031842893475,1.8368722000000541,4.543858333333143,4.195232033333696,24.272896,55.74656,-1.0,7.458816,87.396352,359.145472,350.793728,10.454444444444444,136.89,6998.733054391102,92.21532089315698,98.01,-1.0,145.69184644004224
2024-03-06 03:32:03,6.982840652197046,43.69658480877879,-1.0,1.6675031842893475,1.8368722000000541,4.543858333333143,4.195232033333696,24.272896,55.74656,-1.0,7.458816,87.396352,359.145472,350.793728,10.454444444444444,136.89,6998.733054391102,92.21532089315698,98.01,-1.0,145.69184644004224
2024-03-06 03:32:08,6.982840652197046,43.69658480877879,-1.0,1.6675031842893475,1.8368722000000541,4.543858333333143,4.195232033333696,24.272896,55.74656,-1.0,7.458816,87.396352,359.145472,350.793728,10.454444444444444,136.89,6998.733054391102,92.21532089315698,98.01,-1.0,145.69184644004224
2024-03-06 03:32:13,6.982840652197046,43.69658480877879,-1.0,1.6675031842893475,1.8368722000000541,4.543858333333143,4.195232033333696,24.272896,55.74656,-1.0,7.458816,87.396352,359.145472,350.793728,10.454444444444444,136.89,6998.733054391102,92.21532089315698,98.01,-1.0,145.69184644004224
2024-03-06 03:32:18,4.8156405999937615,58.064399866664964,-1.0,1.9922462333321773,1.8368722000000541,4.543858333333143,5.568835033333623,24.256512,55.631872,-1.0,7.139328,87.396352,359.145472,350.912512,10.454444444444444,190.44000000000003,3544.2177777777792,71.12111111111115,98.01,-1.0,152.9344444444445
2024-03-06 03:32:23,4.8156405999937615,58.064399866664964,-1.0,1.9922462333321773,1.7104794666664702,4.41712809999899,5.568835033333623,24.256512,55.631872,-1.0,7.139328,87.412736,358.903808,350.912512,48.534444444444446,190.44000000000003,3544.2177777777792,71.12111111111115,81.60111111111111,-1.0,152.9344444444445
2024-03-06 03:32:28,4.815640599993761,58.06439986666494,-1.0,1.9922462333321769,1.7104794666664702,4.41712809999899,5.568835033333623,24.256512,55.631872,-1.0,7.139328,87.412736,358.903808,350.912512,48.534444444444446,190.44000000000003,3544.2177777777774,71.12111111111112,81.60111111111111,-1.0,152.93444444444447
2024-03-06 03:32:33,4.815640599993761,58.06439986666494,-1.0,1.9922462333321769,1.7104794666664702,4.41712809999899,5.568835033333623,24.256512,55.631872,-1.0,7.139328,87.412736,358.903808,350.912512,48.534444444444446,190.44000000000003,3544.2177777777774,71.12111111111112,81.60111111111111,-1.0,152.93444444444447
2024-03-06 03:32:38,4.815640599993761,58.06439986666494,-1.0,1.9922462333321769,1.7104794666664702,4.41712809999899,5.568835033333623,24.256512,55.631872,-1.0,7.139328,87.412736,358.903808,350.912512,48.534444444444446,190.44000000000003,3544.2177777777774,71.12111111111112,81.60111111111111,-1.0,152.93444444444447
2024-03-06 03:32:43,4.815640599993761,58.06439986666494,-1.0,1.9922462333321769,1.7104794666664702,4.41712809999899,5.568835033333623,24.256512,55.631872,-1.0,7.139328,87.412736,358.903808,350.912512,48.534444444444446,190.44000000000003,3544.2177777777774,71.12111111111112,81.60111111111111,-1.0,152.93444444444447
2024-03-06 03:32:48,5.4587789000076254,39.249292366669884,-1.0,1.2143657000005232,1.7104794666664702,4.41712809999899,3.9972001666664405,24.354816,55.631872,-1.0,7.417856,87.412736,358.903808,351.00672,48.534444444444446,87.11111111111113,864.3600000000006,60.840000000000025,81.60111111111111,-1.0,184.9600000000001
2024-03-06 03:32:53,5.4587789000076254,39.249292366669884,-1.0,1.2143657000005232,2.224411399999819,5.271066200000026,3.9972001666664405,24.354816,55.631872,-1.0,7.417856,87.302144,358.395904,351.00672,32.111111111111114,87.11111111111113,864.3600000000006,60.840000000000025,157.08444444444444,-1.0,184.9600000000001
2024-03-06 03:32:58,5.458778900007625,39.24929236666988,-1.0,1.2143657000005228,2.224411399999819,5.271066200000026,3.9972001666664405,24.354816,55.631872,-1.0,7.417856,87.302144,358.395904,351.00672,32.111111111111114,87.11111111111113,864.3599999999999,60.839999999999996,157.08444444444444,-1.0,184.95999999999998
2024-03-06 03:33:03,5.458778900007625,39.24929236666988,-1.0,1.2143657000005228,2.224411399999819,5.271066200000026,3.9972001666664405,24.354816,55.631872,-1.0,7.417856,87.302144,358.395904,351.00672,32.111111111111114,87.11111111111113,864.3599999999999,60.839999999999996,157.08444444444444,-1.0,184.95999999999998
2024-03-06 03:33:08,5.458778900007625,39.24929236666988,-1.0,1.2143657000005228,2.224411399999819,5.271066200000026,3.9972001666664405,24.354816,55.631872,-1.0,7.417856,87.302144,358.395904,351.00672,32.111111111111114,87.11111111111113,864.3599999999999,60.839999999999996,157.08444444444444,-1.0,184.95999999999998
2024-03-06 03:33:13,5.458778900007625,39.24929236666988,-1.0,1.2143657000005228,2.224411399999819,5.271066200000026,3.9972001666664405,24.354816,55.631872,-1.0,7.417856,87.302144,358.395904,351.00672,32.111111111111114,87.11111111111113,864.3599999999999,60.839999999999996,157.08444444444444,-1.0,184.95999999999998
2024-03-06 03:33:18,7.205450633333993,46.78414376666449,-1.0,1.4760806999997085,2.224411399999819,5.271066200000026,4.314562800000961,24.272896,55.631872,-1.0,7.68,87.302144,358.395904,351.236096,32.111111111111114,110.25,5222.471111111113,126.93777777777784,157.08444444444444,-1.0,144.00000000000006
2024-03-06 03:33:23,7.205450633333993,46.78414376666449,-1.0,1.4760806999997085,1.9523992333328504,5.993331933332986,4.314562800000961,24.272896,55.631872,-1.0,7.68,87.302144,358.494208,351.236096,22.72111111111111,110.25,5222.471111111113,126.93777777777784,157.92111111111112,-1.0,144.00000000000006
2024-03-06 03:33:28,7.2054506333339905,46.784143766664485,-1.0,1.4760806999997083,1.9523992333328504,5.993331933332986,4.314562800000961,24.272896,55.631872,-1.0,7.68,87.302144,358.494208,351.236096,22.72111111111111,110.25,5222.471111111111,126.9377777777778,157.92111111111112,-1.0,144.0
2024-03-06 03:33:33,7.2054506333339905,46.784143766664485,-1.0,1.4760806999997083,1.9523992333328504,5.993331933332986,4.314562800000961,24.272896,55.631872,-1.0,7.68,87.302144,358.494208,351.236096,22.72111111111111,110.25,5222.471111111111,126.9377777777778,157.92111111111112,-1.0,144.0
2024-03-06 03:33:38,7.2054506333339905,46.784143766664485,-1.0,1.4760806999997083,1.9523992333328504,5.993331933332986,4.314562800000961,24.272896,55.631872,-1.0,7.68,87.302144,358.494208,351.236096,22.72111111111111,110.25,5222.471111111111,126.9377777777778,157.92111111111112,-1.0,144.0
2024-03-06 03:33:43,7.2054506333339905,46.784143766664485,-1.0,1.4760806999997083,1.9523992333328504,5.993331933332986,4.314562800000961,24.272896,55.631872,-1.0,7.68,87.302144,358.494208,351.236096,22.72111111111111,110.25,5222.471111111111,126.9377777777778,157.92111111111112,-1.0,144.0
2024-03-06 03:33:48,6.026024633320049,34.07713519999713,-1.0,1.6652053333340675,1.9523992333328504,5.993331933332986,5.2468299666657,24.272896,55.631872,-1.0,7.471104,87.302144,358.494208,351.256576,22.72111111111111,161.29,2780.804444444446,20.55111111111112,157.92111111111112,-1.0,136.11111111111114
2024-03-06 03:33:53,6.026024633320049,34.07713519999713,-1.0,1.6652053333340675,2.119857433334005,4.636513433333296,5.2468299666657,24.272896,55.631872,-1.0,7.471104,87.302144,358.567936,351.256576,32.49,161.29,2780.804444444446,20.55111111111112,110.9511111111111,-1.0,136.11111111111114
2024-03-06 03:33:58,6.0260246333200485,34.07713519999712,-1.0,1.665205333334067,2.119857433334005,4.636513433333296,5.2468299666657,24.272896,55.631872,-1.0,7.471104,87.302144,358.567936,351.256576,32.49,161.29,2780.8044444444445,20.55111111111111,110.9511111111111,-1.0,136.1111111111111
2024-03-06 03:34:03,6.0260246333200485,34.07713519999712,-1.0,1.665205333334067,2.119857433334005,4.636513433333296,5.2468299666657,24.272896,55.631872,-1.0,7.471104,87.302144,358.567936,351.256576,32.49,161.29,2780.8044444444445,20.55111111111111,110.9511111111111,-1.0,136.1111111111111
2024-03-06 03:34:08,6.0260246333200485,34.07713519999712,-1.0,1.665205333334067,2.119857433334005,4.636513433333296,5.2468299666657,24.272896,55.631872,-1.0,7.471104,87.302144,358.567936,351.256576,32.49,161.29,2780.8044444444445,20.55111111111111,110.9511111111111,-1.0,136.1111111111111
2024-03-06 03:34:13,6.0260246333200485,34.07713519999712,-1.0,1.665205333334067,2.119857433334005,4.636513433333296,5.2468299666657,24.272896,55.631872,-1.0,7.471104,87.302144,358.567936,351.256576,32.49,161.29,2780.8044444444445,20.55111111111111,110.9511111111111,-1.0,136.1111111111111
2024-03-06 03:34:18,5.0383556000118315,61.45447083333695,-1.0,0.7312358999987132,2.119857433334005,4.636513433333296,1.8997484333340253,24.272896,55.74656,-1.0,7.00416,87.302144,358.567936,351.326208,32.49,150.47111111111113,3721.000000000002,169.86777777777786,110.9511111111111,-1.0,92.16000000000003
2024-03-06 03:34:23,5.0383556000118315,61.45447083333695,-1.0,0.7312358999987132,1.9158225333332741,4.796006866666858,1.8997484333340253,24.272896,55.74656,-1.0,7.00416,87.113728,358.07232,351.326208,104.7211111111111,150.47111111111113,3721.000000000002,169.86777777777786,126.18777777777775,-1.0,92.16000000000003
2024-03-06 03:34:28,5.038355600011831,61.45447083333693,-1.0,0.7312358999987131,1.9158225333332741,4.796006866666858,1.8997484333340253,24.272896,55.74656,-1.0,7.00416,87.113728,358.07232,351.326208,104.7211111111111,150.47111111111113,3721.0,169.86777777777777,126.18777777777775,-1.0,92.16
2024-03-06 03:34:33,5.038355600011831,61.45447083333693,-1.0,0.7312358999987131,1.9158225333332741,4.796006866666858,1.8997484333340253,24.272896,55.74656,-1.0,7.00416,87.113728,358.07232,351.326208,104.7211111111111,150.47111111111113,3721.0,169.86777777777777,126.18777777777775,-1.0,92.16
2024-03-06 03:34:38,5.038355600011831,61.45447083333693,-1.0,0.7312358999987131,1.9158225333332741,4.796006866666858,1.8997484333340253,24.272896,55.74656,-1.0,7.00416,87.113728,358.07232,351.326208,104.7211111111111,150.47111111111113,3721.0,169.86777777777777,126.18777777777775,-1.0,92.16
2024-03-06 03:34:43,5.038355600011831,61.45447083333693,-1.0,0.7312358999987131,1.9158225333332741,4.796006866666858,1.8997484333340253,24.272896,55.74656,-1.0,7.00416,87.113728,358.07232,351.326208,104.7211111111111,150.47111111111113,3721.0,169.86777777777777,126.18777777777775,-1.0,92.16
2024-03-06 03:34:48,4.943300766656953,42.01134236666349,-1.0,1.7190052999997842,1.9158225333332741,4.796006866666858,6.193490866667162,24.272896,55.730176,-1.0,7.51616,87.113728,358.07232,351.449088,104.7211111111111,216.08999999999997,8879.921111111114,75.11111111111113,126.18777777777775,-1.0,177.77777777777789
2024-03-06 03:34:53,4.943300766656953,42.01134236666349,-1.0,1.7190052999997842,2.4288671666662744,5.932141833333541,6.193490866667162,24.272896,55.730176,-1.0,7.51616,87.113728,358.182912,351.449088,33.254444444444445,216.08999999999997,8879.921111111114,75.11111111111113,107.46777777777778,-1.0,177.77777777777789
2024-03-06 03:34:58,4.943300766656952,42.011342366663484,-1.0,1.7190052999997838,2.4288671666662744,5.932141833333541,6.193490866667162,24.272896,55.730176,-1.0,7.51616,87.113728,358.182912,351.449088,33.254444444444445,216.08999999999997,8879.92111111111,75.1111111111111,107.46777777777778,-1.0,177.7777777777778
2024-03-06 03:35:03,4.943300766656952,42.011342366663484,-1.0,1.7190052999997838,2.4288671666662744,5.932141833333541,6.193490866667162,24.272896,55.730176,-1.0,7.51616,87.113728,358.182912,351.449088,33.254444444444445,216.08999999999997,8879.92111111111,75.1111111111111,107.46777777777778,-1.0,177.7777777777778
2024-03-06 03:35:08,4.943300766656952,42.011342366663484,-1.0,1.7190052999997838,2.4288671666662744,5.932141833333541,6.193490866667162,24.272896,55.730176,-1.0,7.51616,87.113728,358.182912,351.449088,33.254444444444445,216.08999999999997,8879.92111111111,75.1111111111111,107.46777777777778,-1.0,177.7777777777778
2024-03-06 03:35:13,4.943300766656952,42.011342366663484,-1.0,1.7190052999997838,2.4288671666662744,5.932141833333541,6.193490866667162,24.272896,55.730176,-1.0,7.51616,87.113728,358.182912,351.449088,33.254444444444445,216.08999999999997,8879.92111111111,75.1111111111111,107.46777777777778,-1.0,177.7777777777778
2024-03-06 03:35:18,6.559213633333155,36.727560933339504,-1.0,1.6421202000003636,2.4288671666662744,5.932141833333541,3.978993799999368,24.272896,55.631872,-1.0,7.04512,87.113728,358.182912,351.584256,33.254444444444445,105.40444444444447,3449.604444444446,56.25000000000003,107.46777777777778,-1.0,173.3611111111112
2024-03-06 03:35:23,6.559213633333155,36.727560933339504,-1.0,1.6421202000003636,1.7466694000006555,3.053896700000299,3.978993799999368,24.272896,55.631872,-1.0,7.04512,86.982656,357.728256,351.584256,9.817777777777778,105.40444444444447,3449.604444444446,56.25000000000003,38.440000000000005,-1.0,173.3611111111112
2024-03-06 03:35:28,6.559213633333154,36.7275609333395,-1.0,1.6421202000003632,1.7466694000006555,3.053896700000299,3.978993799999368,24.272896,55.631872,-1.0,7.04512,86.982656,357.728256,351.584256,9.817777777777778,105.40444444444447,3449.6044444444447,56.25,38.440000000000005,-1.0,173.3611111111111
2024-03-06 03:35:33,6.559213633333154,36.7275609333395,-1.0,1.6421202000003632,1.7466694000006555,3.053896700000299,3.978993799999368,24.272896,55.631872,-1.0,7.04512,86.982656,357.728256,351.584256,9.817777777777778,105.40444444444447,3449.6044444444447,56.25,38.440000000000005,-1.0,173.3611111111111
2024-03-06 03:35:38,6.559213633333154,36.7275609333395,-1.0,1.6421202000003632,1.7466694000006555,3.053896700000299,3.978993799999368,24.272896,55.631872,-1.0,7.04512,86.982656,357.728256,351.584256,9.817777777777778,105.40444444444447,3449.6044444444447,56.25,38.440000000000005,-1.0,173.3611111111111
2024-03-06 03:35:43,6.559213633333154,36.7275609333395,-1.0,1.6421202000003632,1.7466694000006555,3.053896700000299,3.978993799999368,24.272896,55.631872,-1.0,7.04512,86.982656,357.728256,351.584256,9.817777777777778,105.40444444444447,3449.6044444444447,56.25,38.440000000000005,-1.0,173.3611111111111
2024-03-06 03:35:48,5.686301333344091,49.527601766665924,-1.0,1.8022280000006206,1.7466694000006555,3.053896700000299,2.792199133333876,24.272896,55.74656,-1.0,7.852032,86.982656,357.728256,351.666176,9.817777777777778,181.35111111111112,2791.3611111111127,81.00000000000003,38.440000000000005,-1.0,248.58777777777792
2024-03-06 03:35:53,5.686301333344091,49.527601766665924,-1.0,1.8022280000006206,2.325484499999675,5.61861619999983,2.792199133333876,24.272896,55.74656,-1.0,7.852032,86.982656,357.953536,351.666176,47.151111111111106,181.35111111111112,2791.3611111111127,81.00000000000003,225.0,-1.0,248.58777777777792
2024-03-06 03:35:58,5.68630133334409,49.52760176666592,-1.0,1.8022280000006201,2.325484499999675,5.61861619999983,2.792199133333876,24.272896,55.74656,-1.0,7.852032,86.982656,357.953536,351.666176,47.151111111111106,181.35111111111112,2791.3611111111113,81.0,225.0,-1.0,248.5877777777778
2024-03-06 03:36:03,5.68630133334409,49.52760176666592,-1.0,1.8022280000006201,2.325484499999675,5.61861619999983,2.792199133333876,24.272896,55.74656,-1.0,7.852032,86.982656,357.953536,351.666176,47.151111111111106,181.35111111111112,2791.3611111111113,81.0,225.0,-1.0,248.5877777777778
2024-03-06 03:36:08,5.68630133334409,49.52760176666592,-1.0,1.8022280000006201,2.325484499999675,5.61861619999983,2.792199133333876,24.272896,55.74656,-1.0,7.852032,86.982656,357.953536,351.666176,47.151111111111106,181.35111111111112,2791.3611111111113,81.0,225.0,-1.0,248.5877777777778
2024-03-06 03:36:13,5.68630133334409,49.52760176666592,-1.0,1.8022280000006201,2.325484499999675,5.61861619999983,2.792199133333876,24.272896,55.74656,-1.0,7.852032,86.982656,357.953536,351.666176,47.151111111111106,181.35111111111112,2791.3611111111113,81.0,225.0,-1.0,248.5877777777778
2024-03-06 03:36:18,6.190013799990387,48.21738706666566,-1.0,0.8899872333339927,2.325484499999675,5.61861619999983,5.536380800000036,24.272896,55.631872,-1.0,7.532544,86.982656,357.953536,351.789056,47.151111111111106,32.87111111111111,3524.4011111111126,62.93777777777781,225.0,-1.0,134.56000000000003
2024-03-06 03:36:23,6.190013799990387,48.21738706666566,-1.0,0.8899872333339927,1.5220636666668952,6.146517033333036,5.536380800000036,24.272896,55.631872,-1.0,7.532544,86.85568,357.527552,351.789056,38.440000000000005,32.87111111111111,3524.4011111111126,62.93777777777781,70.56,-1.0,134.56000000000003
2024-03-06 03:36:28,6.190013799990386,48.21738706666565,-1.0,0.8899872333339924,1.5220636666668952,6.146517033333036,5.536380800000036,24.272896,55.631872,-1.0,7.532544,86.85568,357.527552,351.789056,38.440000000000005,32.87111111111111,3524.4011111111113,62.93777777777778,70.56,-1.0,134.56
2024-03-06 03:36:33,6.190013799990386,48.21738706666565,-1.0,0.8899872333339924,1.5220636666668952,6.146517033333036,5.536380800000036,24.272896,55.631872,-1.0,7.532544,86.85568,357.527552,351.789056,38.440000000000005,32.87111111111111,3524.4011111111113,62.93777777777778,70.56,-1.0,134.56
2024-03-06 03:36:38,6.190013799990386,48.21738706666565,-1.0,0.8899872333339924,1.5220636666668952,6.146517033333036,5.536380800000036,24.272896,55.631872,-1.0,7.532544,86.85568,357.527552,351.789056,38.440000000000005,32.87111111111111,3524.4011111111113,62.93777777777778,70.56,-1.0,134.56
2024-03-06 03:36:43,6.190013799990386,48.21738706666565,-1.0,0.8899872333339924,1.5220636666668952,6.146517033333036,5.536380800000036,24.272896,55.631872,-1.0,7.532544,86.85568,357.527552,351.789056,38.440000000000005,32.87111111111111,3524.4011111111113,62.93777777777778,70.56,-1.0,134.56
2024-03-06 03:36:48,6.4395125000070665,49.34215623333482,-1.0,1.6656128333333229,1.5220636666668952,6.146517033333036,5.201118900000286,24.272896,55.74656,-1.0,7.180288,86.85568,357.527552,351.9488,38.440000000000005,234.09000000000003,3325.4444444444457,61.88444444444448,70.56,-1.0,147.2177777777778
2024-03-06 03:36:53,6.4395125000070665,49.34215623333482,-1.0,1.6656128333333229,2.3617780666664125,4.927402066666294,5.201118900000286,24.272896,55.74656,-1.0,7.180288,86.85568,357.634048,351.9488,23.04,234.09000000000003,3325.4444444444457,61.88444444444448,151.29000000000002,-1.0,147.2177777777778
2024-03-06 03:36:58,6.439512500007064,49.34215623333481,-1.0,1.6656128333333224,2.3617780666664125,4.927402066666294,5.201118900000286,24.272896,55.74656,-1.0,7.180288,86.85568,357.634048,351.9488,23.04,234.09000000000003,3325.4444444444443,61.88444444444444,151.29000000000002,-1.0,147.21777777777777
2024-03-06 03:37:03,6.439512500007064,49.34215623333481,-1.0,1.6656128333333224,2.3617780666664125,4.927402066666294,5.201118900000286,24.272896,55.74656,-1.0,7.180288,86.85568,357.634048,351.9488,23.04,234.09000000000003,3325.4444444444443,61.88444444444444,151.29000000000002,-1.0,147.21777777777777
