details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:23:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:24:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:25:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:26:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:27:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:28:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:29:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:50
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:30:55
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:00
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:05
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:10
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:15
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:20
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:25
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:30
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:35
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:40
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:45
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:50
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:31:55
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:00
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:05
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:10
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:15
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:20
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:25
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:30
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:35
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:40
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:45
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:50
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:32:55
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:33:00
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:33:05
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:33:10
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:33:15
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:33:20
1.0,2.0,1.0,1.0,1.0,1.0,2024-03-11 02:33:25
