timestamp,productpage-v1_details-v1&p50,unknown_details-v1&p50,istio-ingressgateway_productpage-v1&p50,reviews-v2_ratings-v1&p50,reviews-v3_ratings-v1&p50,productpage-v1_reviews-v1&p50,productpage-v1_reviews-v2&p50,productpage-v1_reviews-v3&p50,productpage-v1_details-v1&p90,unknown_details-v1&p90,istio-ingressgateway_productpage-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,productpage-v1_reviews-v1&p90,productpage-v1_reviews-v2&p90,productpage-v1_reviews-v3&p90,productpage-v1_details-v1&p99,unknown_details-v1&p99,istio-ingressgateway_productpage-v1&p99,reviews-v2_ratings-v1&p99,reviews-v3_ratings-v1&p99,productpage-v1_reviews-v1&p99,productpage-v1_reviews-v2&p99,productpage-v1_reviews-v3&p99
2024-03-07 11:14:02,2.0434782608695654,,23.333333333333332,0.48809523809523814,,2.098039215686274,7.5735294117647065,3443.877551020408,31.39999999999999,,4431.03448275862,4.18,,4.733333333333333,9.985294117647058,4688.775510204081,48.139999999999986,,9200.000000000004,4.917999999999999,,1239.9999999999943,2192.5,4968.877551020409
2024-03-07 11:14:07,2.0434782608695654,,23.46938775510204,0.4772727272727273,,2.098039215686274,7.5735294117647065,3443.877551020408,31.39999999999999,,4321.428571428571,4.16,,4.733333333333333,9.985294117647058,4688.775510204081,48.139999999999986,,9120.000000000004,4.916,,1239.9999999999943,2192.5,4968.877551020409
2024-03-07 11:14:12,2.101123595505618,,23.46938775510204,0.4772727272727273,,1.666666666666666,7.5735294117647065,3443.396226415094,32.099999999999994,,4321.428571428571,4.16,,4.688888888888888,9.985294117647058,4688.67924528302,48.209999999999994,,9120.000000000004,4.916,,1224.999999999996,2192.5,4968.867924528302
2024-03-07 11:14:17,2.1739130434782608,,22.857142857142854,1.1276595744680853,,1.7826086956521734,7.397260273972603,3449.074074074074,32.962962962962955,,4351.851851851854,4.225531914893617,,4.8434782608695635,9.863013698630137,4689.814814814815,48.29629629629628,,9181.818181818177,4.922553191489361,,2060.0000000000023,2229.999999999998,4968.981481481482
2024-03-07 11:14:22,2.1739130434782608,,22.63888888888889,1.2553191489361704,,1.7826086956521734,7.397260273972603,3449.074074074074,32.962962962962955,,4518.51851851852,4.251063829787234,,4.8434782608695635,9.863013698630137,4689.814814814815,48.29629629629628,,9299.999999999996,4.925106382978724,,2060.0000000000023,2229.999999999998,4968.981481481482
2024-03-07 11:14:27,2.3469387755102042,,22.63888888888889,1.2553191489361704,,1.4999999999999996,7.397260273972603,3553.921568627451,32.500000000000014,,4518.51851851852,4.251063829787234,,4.860000000000001,9.863013698630137,4710.78431372549,48.249999999999986,,9299.999999999996,4.925106382978724,,2079.999999999998,2229.999999999998,4971.078431372549
2024-03-07 11:14:32,2.3814432989690726,,23.10747663551402,0.49390243902439024,,1.6341463414634145,7.534722222222222,3561.3207547169814,33.660714285714306,,4604.166666666668,4.1899999999999995,,145.0000000000006,9.95138888888889,4712.264150943396,48.36607142857143,,9280.769230769234,4.919,,4275.000000000003,3912.5000000000064,4971.226415094339
2024-03-07 11:14:37,2.3814432989690726,,23.47222222222222,0.4627659574468085,,1.6341463414634145,7.534722222222222,3561.3207547169814,33.660714285714306,,4465.909090909092,4.13,,145.0000000000006,9.95138888888889,4712.264150943396,48.36607142857143,,9030.000000000002,4.913,,4275.000000000003,3912.5000000000064,4971.226415094339
2024-03-07 11:14:42,2.625,,23.47222222222222,0.4627659574468085,,1.9999999999999998,7.534722222222222,3562.5,36.61764705882353,,4465.909090909092,4.13,,5.0,9.95138888888889,4712.5,48.66176470588235,,9030.000000000002,4.913,,4249.9999999999945,3912.5000000000064,4971.25
2024-03-07 11:14:47,2.552941176470588,,24.21875,0.48936170212765956,,1.7272727272727273,7.533333333333333,3568.548387096774,37.121212121212125,,4526.315789473684,4.182222222222222,,4.709090909090909,9.773333333333333,4713.709677419354,48.71212121212121,,9172.727272727265,4.918222222222221,,2089.999999999999,2079.999999999998,4971.370967741936
2024-03-07 11:14:52,2.552941176470588,,54.54545454545453,1.222222222222222,,1.7272727272727273,7.533333333333333,3568.548387096774,37.121212121212125,,4781.250000000001,4.2444444444444445,,4.709090909090909,9.773333333333333,4713.709677419354,48.71212121212121,,9400.0,4.924444444444445,,2089.999999999999,2079.999999999998,4971.370967741936
2024-03-07 11:14:57,2.6666666666666674,,54.54545454545453,1.222222222222222,,1.9583333333333335,7.533333333333333,3504.4812382002197,37.70833333333334,,4781.250000000001,4.2444444444444445,,4.725000000000001,9.773333333333333,4700.896247640045,48.77083333333333,,9400.0,4.924444444444445,,2084.999999999999,2079.999999999998,4970.089624764005
2024-03-07 11:15:02,2.8510638297872344,,53.125000000000014,1.0487804878048785,,2.1372549019607843,7.5,3508.7888569223214,39.26136363636364,,4682.432432432433,4.209756097560976,,4.929411764705883,9.763157894736842,4701.757771384464,48.926136363636374,,9319.230769230768,4.920975609756097,,2775.0000000000337,1210.0000000000148,4970.1757771384455
2024-03-07 11:15:07,2.8510638297872344,,24.763157894736842,0.4829545454545454,,2.1372549019607843,7.5,3508.7888569223214,39.26136363636364,,4601.190476190477,4.170731707317073,,4.929411764705883,9.763157894736842,4701.757771384464,48.926136363636374,,9220.833333333336,4.917073170731707,,2775.0000000000337,1210.0000000000148,4970.1757771384455
2024-03-07 11:15:12,2.6703296703296697,,24.763157894736842,0.4829545454545454,,2.083333333333333,7.5,3562.487499166611,38.205128205128204,,4601.190476190477,4.170731707317073,,4.95,9.763157894736842,4712.497499833322,48.82051282051282,,9220.833333333336,4.917073170731707,,2850.0000000000246,1210.0000000000148,4971.249749983332
