details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 10:59:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:00:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:01:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:02:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:03:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:02
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:07
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:12
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:17
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:22
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:27
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:32
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:37
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:42
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:47
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:52
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:04:57
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 11:05:02
