timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-gv7fv_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-gv7fv_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v2-7b4f9d8cb4-gv7fv_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 10:29:02,5.153713400007595,25.846227833335433,1.1039162000012461,2.514581694553444,5.631787080860934,0.36557352842493185,-1.0,25.001984,57.024512,12.5952,94.031872,116.559872,637.730816,-1.0,28.440652231077397,6636.817777777778,100.0,65.07111111111111,595.2806266040944,-1.0,94.07745592108849
2024-03-07 10:29:07,5.153713400007595,25.846227833335433,1.1039162000012461,2.514581694553444,5.631787080860934,0.36557352842493185,-1.0,25.001984,57.024512,12.5952,94.031872,116.559872,637.730816,-1.0,28.440652231077397,6636.817777777778,100.0,65.07111111111111,595.2806266040944,-1.0,94.07745592108849
2024-03-07 10:29:12,5.153713400007595,25.846227833335433,1.1039162000012461,2.514581694553444,5.631787080860934,0.36557352842493185,-1.0,25.001984,57.024512,12.5952,94.031872,116.559872,637.730816,-1.0,28.440652231077397,6636.817777777778,100.0,65.07111111111111,595.2806266040944,-1.0,94.07745592108849
2024-03-07 10:29:17,4.578521247866163,44.91894980501898,1.2784008932441115,2.514581694553444,5.631787080860934,0.36557352842493185,-1.0,25.001984,56.967168,12.746752,94.031872,116.559872,637.730816,-1.0,28.440652231077397,5435.517286631946,97.99040093990803,35.1974046115481,595.2806266040944,-1.0,94.07745592108849
2024-03-07 10:29:22,4.578521247866163,44.91894980501898,1.2784008932441115,2.514581694553444,5.631787080860934,0.36557352842493185,-1.0,25.001984,56.967168,12.746752,94.031872,116.559872,637.730816,-1.0,28.440652231077397,5435.517286631946,97.99040093990803,35.1974046115481,595.2806266040944,-1.0,94.07745592108849
2024-03-07 10:29:27,4.578521247866163,44.91894980501898,1.278400893244111,2.23685019837945,6.854073250425064,0.29848681357955625,-1.0,25.001984,56.967168,12.746752,94.363648,117.6576,637.730816,-1.0,36.01680588182988,5435.5172866319435,97.990400939908,35.19740461154809,362.4368952628919,-1.0,140.88351574813552
2024-03-07 10:29:32,4.578521247866163,44.91894980501898,1.278400893244111,2.23685019837945,6.854073250425064,0.29848681357955625,-1.0,25.001984,56.967168,12.746752,94.363648,117.6576,637.730816,-1.0,36.01680588182988,5435.5172866319435,97.990400939908,35.19740461154809,362.4368952628919,-1.0,140.88351574813552
2024-03-07 10:29:37,4.578521247866163,44.91894980501898,1.278400893244111,2.23685019837945,6.854073250425064,0.29848681357955625,-1.0,25.001984,56.967168,12.746752,94.363648,117.6576,637.730816,-1.0,36.01680588182988,5435.5172866319435,97.990400939908,35.19740461154809,362.4368952628919,-1.0,140.88351574813552
2024-03-07 10:29:42,4.578521247866163,44.91894980501898,1.278400893244111,2.23685019837945,6.854073250425064,0.29848681357955625,-1.0,25.001984,56.967168,12.746752,94.363648,117.6576,637.730816,-1.0,36.01680588182988,5435.5172866319435,97.990400939908,35.19740461154809,362.4368952628919,-1.0,140.88351574813552
2024-03-07 10:29:47,4.836734977508931,51.272433461088006,0.764665522413262,2.23685019837945,6.854073250425064,0.29848681357955625,-1.0,24.9856,57.081856,12.443648,94.363648,117.6576,637.730816,-1.0,36.01680588182988,3456.2878080559867,143.153389338182,57.7407514789306,362.4368952628919,-1.0,140.88351574813552
2024-03-07 10:29:52,4.836734977508931,51.272433461088006,0.764665522413262,2.23685019837945,6.854073250425064,0.29848681357955625,-1.0,24.9856,57.081856,12.443648,94.363648,117.6576,637.730816,-1.0,36.01680588182988,3456.2878080559867,143.153389338182,57.7407514789306,362.4368952628919,-1.0,140.88351574813552
2024-03-07 10:29:57,4.836734977508931,51.272433461088006,0.764665522413262,2.040323466666412,3.179180299999492,0.3637486999953884,-1.0,24.9856,57.081856,12.443648,94.363648,117.751808,637.730816,-1.0,26.351111111111116,3456.2878080559867,143.153389338182,57.7407514789306,263.52111111111117,-1.0,134.56
2024-03-07 10:30:02,4.836734977508931,51.272433461088006,0.764665522413262,2.040323466666412,3.179180299999492,0.3637486999953884,-1.0,24.9856,57.081856,12.443648,94.363648,117.751808,637.730816,-1.0,26.351111111111116,3456.2878080559867,143.153389338182,57.7407514789306,263.52111111111117,-1.0,134.56
2024-03-07 10:30:07,4.836734977508931,51.272433461088006,0.764665522413262,2.040323466666412,3.179180299999492,0.3637486999953884,-1.0,24.9856,57.081856,12.443648,94.363648,117.751808,637.730816,-1.0,26.351111111111116,3456.2878080559867,143.153389338182,57.7407514789306,263.52111111111117,-1.0,134.56
2024-03-07 10:30:12,4.836734977508931,51.272433461088006,0.764665522413262,2.040323466666412,3.179180299999492,0.3637486999953884,-1.0,24.9856,57.081856,12.443648,94.363648,117.751808,637.730816,-1.0,26.351111111111116,3456.2878080559867,143.153389338182,57.7407514789306,263.52111111111117,-1.0,134.56
2024-03-07 10:30:17,6.70362730060704,22.55702497335035,0.9074184449158428,2.040323466666412,3.179180299999492,0.3637486999953884,-1.0,24.9856,56.819712,12.378112,94.363648,117.751808,637.730816,-1.0,26.351111111111116,8182.551223226523,145.6821312214777,29.53686200378072,263.52111111111117,-1.0,134.56
2024-03-07 10:30:22,6.70362730060704,22.55702497335035,0.9074184449158428,2.040323466666412,3.179180299999492,0.3637486999953884,-1.0,24.9856,56.819712,12.378112,94.363648,117.751808,637.730816,-1.0,26.351111111111116,8182.551223226523,145.6821312214777,29.53686200378072,263.52111111111117,-1.0,134.56
2024-03-07 10:30:27,6.70362730060704,22.55702497335035,0.9074184449158428,2.1319299666667275,7.374331966666621,0.5962961666834113,-1.0,24.9856,56.819712,12.378112,94.363648,117.977088,637.730816,-1.0,62.93777777777778,8182.551223226523,145.6821312214777,29.53686200378072,489.8844444444444,-1.0,97.35111111111112
2024-03-07 10:30:32,6.70362730060704,22.55702497335035,0.9074184449158428,2.1319299666667275,7.374331966666621,0.5962961666834113,-1.0,24.9856,56.819712,12.378112,94.363648,117.977088,637.730816,-1.0,62.93777777777778,8182.551223226523,145.6821312214777,29.53686200378072,489.8844444444444,-1.0,97.35111111111112
2024-03-07 10:30:37,6.70362730060704,22.55702497335035,0.9074184449158428,2.1319299666667275,7.374331966666621,0.5962961666834113,-1.0,24.9856,56.819712,12.378112,94.363648,117.977088,637.730816,-1.0,62.93777777777778,8182.551223226523,145.6821312214777,29.53686200378072,489.8844444444444,-1.0,97.35111111111112
2024-03-07 10:30:42,6.70362730060704,22.55702497335035,0.9074184449158428,2.1319299666667275,7.374331966666621,0.5962961666834113,-1.0,24.9856,56.819712,12.378112,94.363648,117.977088,637.730816,-1.0,62.93777777777778,8182.551223226523,145.6821312214777,29.53686200378072,489.8844444444444,-1.0,97.35111111111112
2024-03-07 10:30:47,3.2643097333372384,54.73610050000087,0.7831403333360264,2.1319299666667275,7.374331966666621,0.5962961666834113,-1.0,24.969216,57.05728,12.980224,94.363648,117.977088,637.730816,-1.0,62.93777777777778,8917.654444444448,40.53444444444446,49.4677777777778,489.8844444444444,-1.0,97.35111111111112
2024-03-07 10:30:52,3.2643097333372384,54.73610050000087,0.7831403333360264,2.1319299666667275,7.374331966666621,0.5962961666834113,-1.0,24.969216,57.05728,12.980224,94.363648,117.977088,637.730816,-1.0,62.93777777777778,8917.654444444448,40.53444444444446,49.4677777777778,489.8844444444444,-1.0,97.35111111111112
2024-03-07 10:30:57,3.2643097333372375,54.73610050000086,0.7831403333360261,2.1064778000000692,6.4472785666671,0.3525022999989839,-1.0,24.969216,57.05728,12.980224,94.363648,118.124544,637.730816,-1.0,20.25,8917.654444444444,40.53444444444444,49.467777777777776,434.0277777777777,-1.0,130.72111111111113
2024-03-07 10:31:02,3.2643097333372375,54.73610050000086,0.7831403333360261,2.1064778000000692,6.4472785666671,0.3525022999989839,-1.0,24.969216,57.05728,12.980224,94.363648,118.124544,637.730816,-1.0,20.25,8917.654444444444,40.53444444444444,49.467777777777776,434.0277777777777,-1.0,130.72111111111113
2024-03-07 10:31:07,3.2643097333372375,54.73610050000086,0.7831403333360261,2.1064778000000692,6.4472785666671,0.3525022999989839,-1.0,24.969216,57.05728,12.980224,94.363648,118.124544,637.730816,-1.0,20.25,8917.654444444444,40.53444444444444,49.467777777777776,434.0277777777777,-1.0,130.72111111111113
2024-03-07 10:31:12,3.2643097333372375,54.73610050000086,0.7831403333360261,2.1064778000000692,6.4472785666671,0.3525022999989839,-1.0,24.969216,57.05728,12.980224,94.363648,118.124544,637.730816,-1.0,20.25,8917.654444444444,40.53444444444444,49.467777777777776,434.0277777777777,-1.0,130.72111111111113
2024-03-07 10:31:17,4.59296337154738,39.30727476334038,0.8748135581915911,2.1064778000000692,6.4472785666671,0.3525022999989839,-1.0,24.9856,56.950784,12.767232,94.363648,118.124544,637.730816,-1.0,20.25,6071.985140460587,252.74259748080337,47.59730653874867,434.0277777777777,-1.0,130.72111111111113
2024-03-07 10:31:22,4.59296337154738,39.30727476334038,0.8748135581915911,2.1064778000000692,6.4472785666671,0.3525022999989839,-1.0,24.9856,56.950784,12.767232,94.363648,118.124544,637.730816,-1.0,20.25,6071.985140460587,252.74259748080337,47.59730653874867,434.0277777777777,-1.0,130.72111111111113
2024-03-07 10:31:27,4.59296337154738,39.30727476334038,0.8748135581915911,2.308137914945095,5.348633948806416,0.1517400013173941,-1.0,24.9856,56.950784,12.767232,94.363648,118.218752,637.730816,-1.0,68.31955801440401,6071.985140460587,252.74259748080337,47.59730653874867,283.2855632580545,-1.0,314.3872689169596
2024-03-07 10:31:32,4.59296337154738,39.30727476334038,0.8748135581915911,2.308137914945095,5.348633948806416,0.1517400013173941,-1.0,24.9856,56.950784,12.767232,94.363648,118.218752,637.730816,-1.0,68.31955801440401,6071.985140460587,252.74259748080337,47.59730653874867,283.2855632580545,-1.0,314.3872689169596
2024-03-07 10:31:37,4.59296337154738,39.30727476334038,0.8748135581915911,2.308137914945095,5.348633948806416,0.1517400013173941,-1.0,24.9856,56.950784,12.767232,94.363648,118.218752,637.730816,-1.0,68.31955801440401,6071.985140460587,252.74259748080337,47.59730653874867,283.2855632580545,-1.0,314.3872689169596
2024-03-07 10:31:42,4.59296337154738,39.30727476334038,0.8748135581915911,2.308137914945095,5.348633948806416,0.1517400013173941,-1.0,24.9856,56.950784,12.767232,94.363648,118.218752,637.730816,-1.0,68.31955801440401,6071.985140460587,252.74259748080337,47.59730653874867,283.2855632580545,-1.0,314.3872689169596
2024-03-07 10:31:47,6.826492232307688,47.773504433932096,1.2662591345495413,2.308137914945095,5.348633948806416,0.1517400013173941,-1.0,24.9856,56.967168,12.9024,94.363648,118.218752,637.730816,-1.0,68.31955801440401,3629.0221191602723,46.70689878710948,45.79999029430087,283.2855632580545,-1.0,314.3872689169596
2024-03-07 10:31:52,6.826492232307688,47.773504433932096,1.2662591345495413,2.308137914945095,5.348633948806416,0.1517400013173941,-1.0,24.9856,56.967168,12.9024,94.363648,118.218752,637.730816,-1.0,68.31955801440401,3629.0221191602723,46.70689878710948,45.79999029430087,283.2855632580545,-1.0,314.3872689169596
2024-03-07 10:31:57,6.826492232307688,47.773504433932096,1.2662591345495413,2.444752633684587,8.440538838512166,54.905237731698655,-1.0,24.9856,56.967168,12.9024,94.363648,118.49728,637.730816,-1.0,10.89290458090327,3629.0221191602723,46.70689878710948,45.79999029430087,431.3694686339562,-1.0,53.30421350930534
2024-03-07 10:32:02,6.826492232307688,47.773504433932096,1.2662591345495413,2.444752633684587,8.440538838512166,54.905237731698655,-1.0,24.9856,56.967168,12.9024,94.363648,118.49728,637.730816,-1.0,10.89290458090327,3629.0221191602723,46.70689878710948,45.79999029430087,431.3694686339562,-1.0,53.30421350930534
2024-03-07 10:32:07,6.826492232307688,47.773504433932096,1.2662591345495413,2.444752633684587,8.440538838512166,54.905237731698655,-1.0,24.9856,56.967168,12.9024,94.363648,118.49728,637.730816,-1.0,10.89290458090327,3629.0221191602723,46.70689878710948,45.79999029430087,431.3694686339562,-1.0,53.30421350930534
2024-03-07 10:32:12,6.826492232307688,47.773504433932096,1.2662591345495413,2.444752633684587,8.440538838512166,54.905237731698655,-1.0,24.9856,56.967168,12.9024,94.363648,118.49728,637.730816,-1.0,10.89290458090327,3629.0221191602723,46.70689878710948,45.79999029430087,431.3694686339562,-1.0,53.30421350930534
2024-03-07 10:32:17,4.496157933332749,44.63233893332776,0.8660245000025197,2.444752633684587,8.440538838512166,54.905237731698655,-1.0,24.9856,57.01632,12.685312,94.363648,118.49728,637.730816,-1.0,10.89290458090327,9113.884444444448,104.04000000000002,108.16000000000004,431.3694686339562,-1.0,53.30421350930534
2024-03-07 10:32:22,4.496157933332749,44.63233893332776,0.8660245000025197,2.444752633684587,8.440538838512166,54.905237731698655,-1.0,24.9856,57.01632,12.685312,94.363648,118.49728,637.730816,-1.0,10.89290458090327,9113.884444444448,104.04000000000002,108.16000000000004,431.3694686339562,-1.0,53.30421350930534
2024-03-07 10:32:27,4.496157933332748,44.63233893332775,0.8660245000025195,2.7332693333325624,5.953006966666408,0.4178124666699053,-1.0,24.9856,57.01632,12.685312,94.363648,118.55872,637.730816,-1.0,35.60111111111111,9113.884444444444,104.03999999999999,108.16000000000001,404.01000000000005,-1.0,153.76000000000002
