timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v3-5fd56449d8-qnjs5_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v3-5fd56449d8-qnjs5_memory,reviews-v3-5fd56449d8-qnjs5_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v1-7b76c4f45d-s5dnq_network,ratings-v1-5b6b66f9b5-7bln6_network,details-v1-b788479c5-bbg6t_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 14:00:43,5.153290997008458,40.40885375127032,0.7770106368806278,2.966348166666914,6.011268433333801,0.19246926667619846,-1.0,24.9856,56.455168,13.099008,91.369472,166.588416,641.339392,-1.0,-1.0,8238.0288816957,405.3511111111111,30.987777777777776,68.9359496402102,117.43939098961634,45.33777777777778
2024-03-07 14:00:48,4.529311754106521,51.71447489831887,1.2957350823384968,2.966348166666914,6.011268433333801,0.19246926667619846,-1.0,24.9856,56.553472,13.234176,91.369472,166.588416,641.339392,-1.0,-1.0,5716.122124211576,405.3511111111111,30.987777777777776,56.75867868267468,258.17219959029114,45.33777777777778
2024-03-07 14:00:53,4.529311754106521,51.71447489831887,1.2957350823384968,1.1173621999991687,8.612256566666094,0.3798097666731337,-1.0,24.9856,56.553472,13.234176,91.369472,166.52288,641.232896,-1.0,-1.0,5716.122124211576,506.25,14.694444444444446,56.75867868267468,258.17219959029114,301.60111111111115
2024-03-07 14:00:58,4.529311754106521,51.71447489831887,1.2957350823384968,1.1173621999991687,8.612256566666094,0.3798097666731337,-1.0,24.9856,56.553472,13.234176,91.369472,166.52288,641.232896,-1.0,-1.0,5716.122124211576,506.25,14.694444444444446,56.75867868267468,258.17219959029114,301.60111111111115
2024-03-07 14:01:03,4.529311754106521,51.71447489831887,1.2957350823384968,1.1173621999991687,8.612256566666094,0.3798097666731337,-1.0,24.9856,56.553472,13.234176,91.369472,166.52288,641.232896,-1.0,-1.0,5716.122124211576,506.25,14.694444444444446,56.75867868267468,258.17219959029114,301.60111111111115
2024-03-07 14:01:08,4.529311754106521,51.71447489831887,1.2957350823384968,1.1173621999991687,8.612256566666094,0.3798097666731337,-1.0,24.9856,56.553472,13.234176,91.369472,166.52288,641.232896,-1.0,-1.0,5716.122124211576,506.25,14.694444444444446,56.75867868267468,258.17219959029114,301.60111111111115
2024-03-07 14:01:13,4.529311754106521,51.71447489831887,1.2957350823384968,1.1173621999991687,8.612256566666094,0.3798097666731337,-1.0,24.9856,56.553472,13.234176,91.369472,166.52288,641.232896,-1.0,-1.0,5716.122124211576,506.25,14.694444444444446,56.75867868267468,258.17219959029114,301.60111111111115
2024-03-07 14:01:18,4.84718418158964,36.13438069526301,0.957055061159296,1.1173621999991687,8.612256566666094,0.3798097666731337,-1.0,24.9856,56.635392,12.967936,91.369472,166.52288,641.232896,-1.0,-1.0,2168.020818600517,506.25,14.694444444444446,47.6004794281096,73.9452102185042,301.60111111111115
2024-03-07 14:01:23,4.84718418158964,36.13438069526301,0.957055061159296,2.2803971000001866,6.868864800001499,0.35107723333567264,-1.0,24.9856,56.635392,12.967936,91.369472,166.817792,641.232896,-1.0,-1.0,2168.020818600517,98.01,53.77777777777777,47.6004794281096,73.9452102185042,110.25
2024-03-07 14:01:28,4.84718418158964,36.13438069526301,0.9570550611592958,2.2803971000001866,6.868864800001499,0.35107723333567264,-1.0,24.9856,56.635392,12.967936,91.369472,166.817792,641.232896,-1.0,-1.0,2168.020818600516,98.01,53.77777777777777,47.60047942810959,73.9452102185042,110.25
2024-03-07 14:01:33,4.84718418158964,36.13438069526301,0.9570550611592958,2.2803971000001866,6.868864800001499,0.35107723333567264,-1.0,24.9856,56.635392,12.967936,91.369472,166.817792,641.232896,-1.0,-1.0,2168.020818600516,98.01,53.77777777777777,47.60047942810959,73.9452102185042,110.25
2024-03-07 14:01:38,4.84718418158964,36.13438069526301,0.9570550611592958,2.2803971000001866,6.868864800001499,0.35107723333567264,-1.0,24.9856,56.635392,12.967936,91.369472,166.817792,641.232896,-1.0,-1.0,2168.020818600516,98.01,53.77777777777777,47.60047942810959,73.9452102185042,110.25
2024-03-07 14:01:43,4.84718418158964,36.13438069526301,0.9570550611592958,2.2803971000001866,6.868864800001499,0.35107723333567264,-1.0,24.9856,56.635392,12.967936,91.369472,166.817792,641.232896,-1.0,-1.0,2168.020818600516,98.01,53.77777777777777,47.60047942810959,73.9452102185042,110.25
2024-03-07 14:01:48,4.82854575457493,25.78982484916499,0.5925734240080003,2.2803971000001866,6.868864800001499,0.35107723333567264,-1.0,24.9856,56.324096,12.4928,91.369472,166.817792,641.232896,-1.0,-1.0,7646.116924701551,98.01,53.77777777777777,38.86221649912212,62.42248387254969,110.25
2024-03-07 14:01:53,4.82854575457493,25.78982484916499,0.5925734240080003,2.7859051000007184,5.89195303333175,0.2994572000109959,-1.0,24.9856,56.324096,12.4928,91.344896,166.576128,641.306624,-1.0,-1.0,7646.116924701551,453.69000000000005,26.009999999999998,38.86221649912212,62.42248387254969,119.53777777777778
2024-03-07 14:01:58,4.828545754574929,25.789824849164983,0.5925734240080002,2.7859051000007184,5.89195303333175,0.2994572000109959,-1.0,24.9856,56.324096,12.4928,91.344896,166.576128,641.306624,-1.0,-1.0,7646.116924701547,453.69000000000005,26.009999999999998,38.862216499122106,62.42248387254966,119.53777777777778
2024-03-07 14:02:03,4.828545754574929,25.789824849164983,0.5925734240080002,2.7859051000007184,5.89195303333175,0.2994572000109959,-1.0,24.9856,56.324096,12.4928,91.344896,166.576128,641.306624,-1.0,-1.0,7646.116924701547,453.69000000000005,26.009999999999998,38.862216499122106,62.42248387254966,119.53777777777778
2024-03-07 14:02:08,4.828545754574929,25.789824849164983,0.5925734240080002,2.7859051000007184,5.89195303333175,0.2994572000109959,-1.0,24.9856,56.324096,12.4928,91.344896,166.576128,641.306624,-1.0,-1.0,7646.116924701547,453.69000000000005,26.009999999999998,38.862216499122106,62.42248387254966,119.53777777777778
2024-03-07 14:02:13,4.828545754574929,25.789824849164983,0.5925734240080002,2.7859051000007184,5.89195303333175,0.2994572000109959,-1.0,24.9856,56.324096,12.4928,91.344896,166.576128,641.306624,-1.0,-1.0,7646.116924701547,453.69000000000005,26.009999999999998,38.862216499122106,62.42248387254966,119.53777777777778
2024-03-07 14:02:18,5.570891966666144,53.91573633332884,1.0945024333333704,2.7859051000007184,5.89195303333175,0.2994572000109959,-1.0,24.9856,56.692736,12.427264,91.344896,166.576128,641.306624,-1.0,-1.0,7028.027777777779,453.69000000000005,26.009999999999998,36.80444444444445,161.29000000000002,119.53777777777778
2024-03-07 14:02:23,5.570891966666144,53.91573633332884,1.0945024333333704,1.2679112999999613,5.8977614000014,0.20321083332722384,-1.0,24.9856,56.692736,12.427264,91.344896,166.756352,641.306624,-1.0,-1.0,7028.027777777779,620.0099999999999,31.73444444444445,36.80444444444445,161.29000000000002,136.89
2024-03-07 14:02:28,5.570891966666143,53.91573633332882,1.0945024333333702,1.2679112999999613,5.8977614000014,0.20321083332722384,-1.0,24.9856,56.692736,12.427264,91.344896,166.756352,641.306624,-1.0,-1.0,7028.027777777777,620.0099999999999,31.73444444444445,36.80444444444444,161.29,136.89
2024-03-07 14:02:33,5.570891966666143,53.91573633332882,1.0945024333333702,1.2679112999999613,5.8977614000014,0.20321083332722384,-1.0,24.9856,56.692736,12.427264,91.344896,166.756352,641.306624,-1.0,-1.0,7028.027777777777,620.0099999999999,31.73444444444445,36.80444444444444,161.29,136.89
2024-03-07 14:02:38,5.570891966666143,53.91573633332882,1.0945024333333702,1.2679112999999613,5.8977614000014,0.20321083332722384,-1.0,24.9856,56.692736,12.427264,91.344896,166.756352,641.306624,-1.0,-1.0,7028.027777777777,620.0099999999999,31.73444444444445,36.80444444444444,161.29,136.89
2024-03-07 14:02:43,5.570891966666143,53.91573633332882,1.0945024333333702,1.2679112999999613,5.8977614000014,0.20321083332722384,-1.0,24.9856,56.692736,12.427264,91.344896,166.756352,641.306624,-1.0,-1.0,7028.027777777777,620.0099999999999,31.73444444444445,36.80444444444444,161.29,136.89
2024-03-07 14:02:48,4.185969633332814,36.728996366643216,1.0544241999999338,1.2679112999999613,5.8977614000014,0.20321083332722384,-1.0,24.9856,56.651776,12.505088,91.344896,166.756352,641.306624,-1.0,-1.0,4448.890000000002,620.0099999999999,31.73444444444445,55.751111111111136,148.84000000000003,136.89
2024-03-07 14:02:53,4.185969633332814,36.728996366643216,1.0544241999999338,3.1045107155946865,4.783066693330519,0.3661957804204623,-1.0,24.9856,56.651776,12.505088,91.160576,166.744064,641.384448,-1.0,-1.0,4448.890000000002,372.4155131732101,65.05809884076197,55.751111111111136,148.84000000000003,175.96924883498497
2024-03-07 14:02:58,4.185969633332813,36.72899636664321,1.0544241999999335,3.1045107155946865,4.783066693330519,0.3661957804204623,-1.0,24.9856,56.651776,12.505088,91.160576,166.744064,641.384448,-1.0,-1.0,4448.89,372.4155131732101,65.05809884076197,55.751111111111115,148.83999999999997,175.96924883498497
2024-03-07 14:03:03,4.185969633332813,36.72899636664321,1.0544241999999335,3.1045107155946865,4.783066693330519,0.3661957804204623,-1.0,24.9856,56.651776,12.505088,91.160576,166.744064,641.384448,-1.0,-1.0,4448.89,372.4155131732101,65.05809884076197,55.751111111111115,148.83999999999997,175.96924883498497
2024-03-07 14:03:08,4.185969633332813,36.72899636664321,1.0544241999999335,3.1045107155946865,4.783066693330519,0.3661957804204623,-1.0,24.9856,56.651776,12.505088,91.160576,166.744064,641.384448,-1.0,-1.0,4448.89,372.4155131732101,65.05809884076197,55.751111111111115,148.83999999999997,175.96924883498497
2024-03-07 14:03:13,4.185969633332813,36.72899636664321,1.0544241999999335,3.1045107155946865,4.783066693330519,0.3661957804204623,-1.0,24.9856,56.651776,12.505088,91.160576,166.744064,641.384448,-1.0,-1.0,4448.89,372.4155131732101,65.05809884076197,55.751111111111115,148.83999999999997,175.96924883498497
2024-03-07 14:03:18,3.7842653979402257,42.03437115052459,0.5242200706598604,3.1045107155946865,4.783066693330519,0.3661957804204623,-1.0,24.9856,56.700928,12.988416,91.160576,166.744064,641.384448,-1.0,-1.0,7783.045493947472,372.4155131732101,65.05809884076197,18.485070319291385,146.37096514047872,175.96924883498497
2024-03-07 14:03:23,3.7842653979402257,42.03437115052459,0.5242200706598604,1.9913118645194634,5.750345901256999,0.2438046137899104,-1.0,24.9856,56.700928,12.988416,91.160576,166.924288,641.384448,-1.0,-1.0,7783.045493947472,398.74752329496147,29.527016219084764,18.485070319291385,146.37096514047872,78.04338567447881
2024-03-07 14:03:28,3.7842653979402257,42.03437115052459,0.5242200706598604,1.9913118645194634,5.750345901256999,0.2438046137899104,-1.0,24.9856,56.700928,12.988416,91.160576,166.924288,641.384448,-1.0,-1.0,7783.045493947472,398.74752329496147,29.527016219084764,18.485070319291385,146.37096514047872,78.04338567447881
2024-03-07 14:03:33,3.7842653979402257,42.03437115052459,0.5242200706598604,1.9913118645194634,5.750345901256999,0.2438046137899104,-1.0,24.9856,56.700928,12.988416,91.160576,166.924288,641.384448,-1.0,-1.0,7783.045493947472,398.74752329496147,29.527016219084764,18.485070319291385,146.37096514047872,78.04338567447881
2024-03-07 14:03:38,3.7842653979402257,42.03437115052459,0.5242200706598604,1.9913118645194634,5.750345901256999,0.2438046137899104,-1.0,24.9856,56.700928,12.988416,91.160576,166.924288,641.384448,-1.0,-1.0,7783.045493947472,398.74752329496147,29.527016219084764,18.485070319291385,146.37096514047872,78.04338567447881
2024-03-07 14:03:43,3.7842653979402257,42.03437115052459,0.5242200706598604,1.9913118645194634,5.750345901256999,0.2438046137899104,-1.0,24.9856,56.700928,12.988416,91.160576,166.924288,641.384448,-1.0,-1.0,7783.045493947472,398.74752329496147,29.527016219084764,18.485070319291385,146.37096514047872,78.04338567447881
2024-03-07 14:03:48,6.929736331515587,43.79563851847669,1.3416397186274076,1.9913118645194634,5.750345901256999,0.2438046137899104,-1.0,24.9856,56.438784,13.205504,91.160576,166.924288,641.384448,-1.0,-1.0,6337.849980655286,398.74752329496147,29.527016219084764,161.3330192703295,58.28331896001922,78.04338567447881
2024-03-07 14:03:53,6.929736331515587,43.79563851847669,1.3416397186274076,2.310823866667041,6.597002666666185,44.37738789999155,-1.0,24.9856,56.438784,13.205504,91.160576,167.043072,641.384448,-1.0,-1.0,6337.849980655286,382.8544444444444,21.46777777777778,161.3330192703295,58.28331896001922,172.48444444444442
2024-03-07 14:03:58,6.929736331515587,43.79563851847669,1.3416397186274076,2.310823866667041,6.597002666666185,44.37738789999155,-1.0,24.9856,56.438784,13.205504,91.160576,167.043072,641.384448,-1.0,-1.0,6337.849980655286,382.8544444444444,21.46777777777778,161.3330192703295,58.28331896001922,172.48444444444442
2024-03-07 14:04:03,6.929736331515587,43.79563851847669,1.3416397186274076,2.310823866667041,6.597002666666185,44.37738789999155,-1.0,24.9856,56.438784,13.205504,91.160576,167.043072,641.384448,-1.0,-1.0,6337.849980655286,382.8544444444444,21.46777777777778,161.3330192703295,58.28331896001922,172.48444444444442
2024-03-07 14:04:08,6.929736331515587,43.79563851847669,1.3416397186274076,2.310823866667041,6.597002666666185,44.37738789999155,-1.0,24.9856,56.438784,13.205504,91.160576,167.043072,641.384448,-1.0,-1.0,6337.849980655286,382.8544444444444,21.46777777777778,161.3330192703295,58.28331896001922,172.48444444444442
2024-03-07 14:04:13,6.929736331515587,43.79563851847669,1.3416397186274076,2.310823866667041,6.597002666666185,44.37738789999155,-1.0,24.9856,56.438784,13.205504,91.160576,167.043072,641.384448,-1.0,-1.0,6337.849980655286,382.8544444444444,21.46777777777778,161.3330192703295,58.28331896001922,172.48444444444442
2024-03-07 14:04:18,3.1826121999984034,51.293625699994074,0.8268407333351512,2.310823866667041,6.597002666666185,44.37738789999155,-1.0,24.9856,56.602624,12.836864,91.160576,167.043072,641.384448,-1.0,-1.0,7891.361111111113,382.8544444444444,21.46777777777778,49.9377777777778,175.12111111111122,172.48444444444442
2024-03-07 14:04:23,3.1826121999984034,51.293625699994074,0.8268407333351512,1.870735733333125,2.880305700000463,0.33683550000205287,-1.0,24.9856,56.602624,12.836864,91.160576,167.067648,641.384448,-1.0,-1.0,7891.361111111113,470.89,78.02777777777779,49.9377777777778,175.12111111111122,186.77777777777777
2024-03-07 14:04:28,3.1826121999984025,51.29362569999406,0.8268407333351508,1.870735733333125,2.880305700000463,0.33683550000205287,-1.0,24.9856,56.602624,12.836864,91.160576,167.067648,641.384448,-1.0,-1.0,7891.36111111111,470.89,78.02777777777779,49.937777777777775,175.12111111111108,186.77777777777777
2024-03-07 14:04:33,3.1826121999984025,51.29362569999406,0.8268407333351508,1.870735733333125,2.880305700000463,0.33683550000205287,-1.0,24.9856,56.602624,12.836864,91.160576,167.067648,641.384448,-1.0,-1.0,7891.36111111111,470.89,78.02777777777779,49.937777777777775,175.12111111111108,186.77777777777777
2024-03-07 14:04:38,3.1826121999984025,51.29362569999406,0.8268407333351508,1.870735733333125,2.880305700000463,0.33683550000205287,-1.0,24.9856,56.602624,12.836864,91.160576,167.067648,641.384448,-1.0,-1.0,7891.36111111111,470.89,78.02777777777779,49.937777777777775,175.12111111111108,186.77777777777777
2024-03-07 14:04:43,3.1826121999984025,51.29362569999406,0.8268407333351508,1.870735733333125,2.880305700000463,0.33683550000205287,-1.0,24.9856,56.602624,12.836864,91.160576,167.067648,641.384448,-1.0,-1.0,7891.36111111111,470.89,78.02777777777779,49.937777777777775,175.12111111111108,186.77777777777777
2024-03-07 14:04:48,4.327608352216737,38.40913734834402,0.6983089588052297,1.870735733333125,2.880305700000463,0.33683550000205287,-1.0,24.9856,56.356864,12.4928,91.160576,167.067648,641.384448,-1.0,-1.0,4564.037286696219,470.89,78.02777777777779,44.43259496254164,110.22060587895487,186.77777777777777
2024-03-07 14:04:53,4.327608352216737,38.40913734834402,0.6983089588052297,2.1033350666670003,6.3870063666665065,0.2642064333485905,-1.0,24.9856,56.356864,12.4928,91.160576,167.235584,641.384448,-1.0,-1.0,4564.037286696219,296.9877777777778,11.111111111111112,44.43259496254164,110.22060587895487,101.33777777777777
2024-03-07 14:04:58,4.327608352216737,38.40913734834402,0.6983089588052297,2.1033350666670003,6.3870063666665065,0.2642064333485905,-1.0,24.9856,56.356864,12.4928,91.160576,167.235584,641.384448,-1.0,-1.0,4564.037286696219,296.9877777777778,11.111111111111112,44.43259496254164,110.22060587895487,101.33777777777777
2024-03-07 14:05:03,4.327608352216737,38.40913734834402,0.6983089588052297,2.1033350666670003,6.3870063666665065,0.2642064333485905,-1.0,24.9856,56.356864,12.4928,91.160576,167.235584,641.384448,-1.0,-1.0,4564.037286696219,296.9877777777778,11.111111111111112,44.43259496254164,110.22060587895487,101.33777777777777
2024-03-07 14:05:08,4.327608352216737,38.40913734834402,0.6983089588052297,2.1033350666670003,6.3870063666665065,0.2642064333485905,-1.0,24.9856,56.356864,12.4928,91.160576,167.235584,641.384448,-1.0,-1.0,4564.037286696219,296.9877777777778,11.111111111111112,44.43259496254164,110.22060587895487,101.33777777777777
2024-03-07 14:05:13,4.327608352216737,38.40913734834402,0.6983089588052297,2.1033350666670003,6.3870063666665065,0.2642064333485905,-1.0,24.9856,56.356864,12.4928,91.160576,167.235584,641.384448,-1.0,-1.0,4564.037286696219,296.9877777777778,11.111111111111112,44.43259496254164,110.22060587895487,101.33777777777777
2024-03-07 14:05:18,5.521125950136361,35.963279470609855,1.1764586944933024,2.1033350666670003,6.3870063666665065,0.2642064333485905,-1.0,24.9856,56.758272,12.681216,91.160576,167.235584,641.384448,-1.0,-1.0,9632.71966510679,296.9877777777778,11.111111111111112,62.95456454246351,157.1263420089563,101.33777777777777
2024-03-07 14:05:23,5.521125950136361,35.963279470609855,1.1764586944933024,2.0250817809177772,6.422312393773635,0.4532858999535789,-1.0,24.9856,56.758272,12.681216,91.160576,167.436288,641.384448,-1.0,-1.0,9632.71966510679,352.02348098759404,59.26234101435473,62.95456454246351,157.1263420089563,189.43269887141304
2024-03-07 14:05:28,5.521125950136361,35.963279470609855,1.1764586944933024,2.0250817809177772,6.422312393773635,0.4532858999535789,-1.0,24.9856,56.758272,12.681216,91.160576,167.436288,641.384448,-1.0,-1.0,9632.71966510679,352.02348098759404,59.26234101435473,62.95456454246351,157.1263420089563,189.43269887141304
2024-03-07 14:05:33,5.521125950136361,35.963279470609855,1.1764586944933024,2.0250817809177772,6.422312393773635,0.4532858999535789,-1.0,24.9856,56.758272,12.681216,91.160576,167.436288,641.384448,-1.0,-1.0,9632.71966510679,352.02348098759404,59.26234101435473,62.95456454246351,157.1263420089563,189.43269887141304
2024-03-07 14:05:38,5.521125950136361,35.963279470609855,1.1764586944933024,2.0250817809177772,6.422312393773635,0.4532858999535789,-1.0,24.9856,56.758272,12.681216,91.160576,167.436288,641.384448,-1.0,-1.0,9632.71966510679,352.02348098759404,59.26234101435473,62.95456454246351,157.1263420089563,189.43269887141304
2024-03-07 14:05:43,5.521125950136361,35.963279470609855,1.1764586944933024,2.0250817809177772,6.422312393773635,0.4532858999535789,-1.0,24.9856,56.758272,12.681216,91.160576,167.436288,641.384448,-1.0,-1.0,9632.71966510679,352.02348098759404,59.26234101435473,62.95456454246351,157.1263420089563,189.43269887141304
2024-03-07 14:05:48,4.999804552874064,39.1849020097901,1.0365599773348277,2.0250817809177772,6.422312393773635,0.4532858999535789,-1.0,24.9856,56.496128,12.484608,91.160576,167.436288,641.384448,-1.0,-1.0,4359.529161683485,352.02348098759404,59.26234101435473,14.43711243314225,75.09609114192185,189.43269887141304
2024-03-07 14:05:53,4.999804552874064,39.1849020097901,1.0365599773348277,2.590530757176146,6.6139445203881655,49.695241956446324,-1.0,24.9856,56.496128,12.484608,91.160576,167.510016,644.530176,-1.0,-1.0,4359.529161683485,390.9035114672713,34.04366296700741,14.43711243314225,75.09609114192185,121.05648643615041
