timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v3-5fd56449d8-w8mwl_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v3-5fd56449d8-w8mwl_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-w8mwl_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 12:15:18,4.511177872595178,54.43455738522359,0.9408912630422551,1.8756087666664218,4.746233933333125,0.206635500004874,-1.0,24.9856,56.897536,12.537856,92.79488,147.247104,635.875328,-1.0,46.69444444444444,6042.873962660987,-1.0,245.460808225592,40.96273080320608,219.04000000000002,91.52111111111111
2024-03-07 12:15:23,4.511177872595178,54.43455738522359,0.9408912630422551,2.646706795987408,7.714475485785133,0.2920103322968203,-1.0,24.9856,56.897536,12.537856,92.79488,147.255296,635.875328,-1.0,14.691505996330118,6042.873962660987,-1.0,245.460808225592,40.96273080320608,360.9278108285562,172.449952729399
2024-03-07 12:15:28,4.511177872595178,54.43455738522359,0.9408912630422551,2.646706795987408,7.714475485785133,0.2920103322968203,-1.0,24.9856,56.897536,12.537856,92.79488,147.255296,635.875328,-1.0,14.691505996330118,6042.873962660987,-1.0,245.460808225592,40.96273080320608,360.9278108285562,172.449952729399
2024-03-07 12:15:33,4.511177872595178,54.43455738522359,0.9408912630422551,2.646706795987408,7.714475485785133,0.2920103322968203,-1.0,24.9856,56.897536,12.537856,92.79488,147.255296,635.875328,-1.0,14.691505996330118,6042.873962660987,-1.0,245.460808225592,40.96273080320608,360.9278108285562,172.449952729399
2024-03-07 12:15:38,4.511177872595178,54.43455738522359,0.9408912630422551,2.646706795987408,7.714475485785133,0.2920103322968203,-1.0,24.9856,56.897536,12.537856,92.79488,147.255296,635.875328,-1.0,14.691505996330118,6042.873962660987,-1.0,245.460808225592,40.96273080320608,360.9278108285562,172.449952729399
2024-03-07 12:15:43,4.511177872595178,54.43455738522359,0.9408912630422551,2.646706795987408,7.714475485785133,0.2920103322968203,-1.0,24.9856,56.897536,12.537856,92.79488,147.255296,635.875328,-1.0,14.691505996330118,6042.873962660987,-1.0,245.460808225592,40.96273080320608,360.9278108285562,172.449952729399
2024-03-07 12:15:48,3.4163070999966303,27.61893323334638,1.0709192333327642,2.646706795987408,7.714475485785133,0.2920103322968203,-1.0,24.9856,56.918016,12.51328,92.79488,147.255296,635.875328,-1.0,14.691505996330118,5980.444444444446,-1.0,49.9377777777778,64.53444444444447,360.9278108285562,172.449952729399
2024-03-07 12:15:53,3.4163070999966303,27.61893323334638,1.0709192333327642,2.3114890489043467,5.849785911924239,0.22064506451722213,-1.0,24.9856,56.918016,12.51328,92.79488,147.255296,635.875328,-1.0,57.77155373303106,5980.444444444446,-1.0,49.9377777777778,64.53444444444447,530.6405672514891,123.9759050523625
2024-03-07 12:15:58,3.4163070999966294,27.61893323334637,1.070919233332764,2.3114890489043467,5.849785911924239,0.22064506451722213,-1.0,24.9856,56.918016,12.51328,92.79488,147.255296,635.875328,-1.0,57.77155373303106,5980.444444444443,-1.0,49.937777777777775,64.53444444444445,530.6405672514891,123.9759050523625
2024-03-07 12:16:03,3.4163070999966294,27.61893323334637,1.070919233332764,2.3114890489043467,5.849785911924239,0.22064506451722213,-1.0,24.9856,56.918016,12.51328,92.79488,147.255296,635.875328,-1.0,57.77155373303106,5980.444444444443,-1.0,49.937777777777775,64.53444444444445,530.6405672514891,123.9759050523625
2024-03-07 12:16:08,3.4163070999966294,27.61893323334637,1.070919233332764,2.3114890489043467,5.849785911924239,0.22064506451722213,-1.0,24.9856,56.918016,12.51328,92.79488,147.255296,635.875328,-1.0,57.77155373303106,5980.444444444443,-1.0,49.937777777777775,64.53444444444445,530.6405672514891,123.9759050523625
2024-03-07 12:16:13,3.4163070999966294,27.61893323334637,1.070919233332764,2.3114890489043467,5.849785911924239,0.22064506451722213,-1.0,24.9856,56.918016,12.51328,92.79488,147.255296,635.875328,-1.0,57.77155373303106,5980.444444444443,-1.0,49.937777777777775,64.53444444444445,530.6405672514891,123.9759050523625
2024-03-07 12:16:18,5.942857166670972,48.63700236664955,0.8360252333356283,2.3114890489043467,5.849785911924239,0.22064506451722213,-1.0,24.9856,57.233408,12.353536,92.79488,147.255296,635.875328,-1.0,57.77155373303106,7128.987777777781,-1.0,225.0000000000001,26.351111111111123,530.6405672514891,123.9759050523625
2024-03-07 12:16:23,5.942857166670972,48.63700236664955,0.8360252333356283,1.5210914059119691,5.146014095771079,0.23015695289925328,-1.0,24.9856,57.233408,12.353536,92.79488,147.161088,635.871232,-1.0,27.023783297880776,7128.987777777781,-1.0,225.0000000000001,26.351111111111123,653.2624281939094,140.7333251167085
2024-03-07 12:16:28,5.94285716667097,48.63700236664954,0.8360252333356281,1.5210914059119691,5.146014095771079,0.23015695289925328,-1.0,24.9856,57.233408,12.353536,92.79488,147.161088,635.871232,-1.0,27.023783297880776,7128.987777777778,-1.0,225.0,26.351111111111116,653.2624281939094,140.7333251167085
2024-03-07 12:16:33,5.94285716667097,48.63700236664954,0.8360252333356281,1.5210914059119691,5.146014095771079,0.23015695289925328,-1.0,24.9856,57.233408,12.353536,92.79488,147.161088,635.871232,-1.0,27.023783297880776,7128.987777777778,-1.0,225.0,26.351111111111116,653.2624281939094,140.7333251167085
2024-03-07 12:16:38,5.94285716667097,48.63700236664954,0.8360252333356281,1.5210914059119691,5.146014095771079,0.23015695289925328,-1.0,24.9856,57.233408,12.353536,92.79488,147.161088,635.871232,-1.0,27.023783297880776,7128.987777777778,-1.0,225.0,26.351111111111116,653.2624281939094,140.7333251167085
2024-03-07 12:16:43,5.94285716667097,48.63700236664954,0.8360252333356281,1.5210914059119691,5.146014095771079,0.23015695289925328,-1.0,24.9856,57.233408,12.353536,92.79488,147.161088,635.871232,-1.0,27.023783297880776,7128.987777777778,-1.0,225.0,26.351111111111116,653.2624281939094,140.7333251167085
2024-03-07 12:16:48,3.777435418816028,25.221155861492793,0.48331025632261265,1.5210914059119691,5.146014095771079,0.23015695289925328,-1.0,24.969216,56.901632,12.681216,92.79488,147.161088,635.871232,-1.0,27.023783297880776,3524.1661627845187,-1.0,72.81292350197438,68.33322215370838,653.2624281939094,140.7333251167085
2024-03-07 12:16:53,3.777435418816028,25.221155861492793,0.48331025632261265,3.022367243506742,4.607769164082656,0.2830251408916795,-1.0,24.969216,56.901632,12.681216,92.79488,147.173376,635.875328,-1.0,47.17941451367201,3524.1661627845187,-1.0,72.81292350197438,68.33322215370838,421.87086232679616,197.98988722435584
2024-03-07 12:16:58,3.777435418816028,25.221155861492793,0.48331025632261265,3.022367243506742,4.607769164082656,0.2830251408916795,-1.0,24.969216,56.901632,12.681216,92.79488,147.173376,635.875328,-1.0,47.17941451367201,3524.1661627845187,-1.0,72.81292350197438,68.33322215370838,421.87086232679616,197.98988722435584
2024-03-07 12:17:03,3.777435418816028,25.221155861492793,0.48331025632261265,3.022367243506742,4.607769164082656,0.2830251408916795,-1.0,24.969216,56.901632,12.681216,92.79488,147.173376,635.875328,-1.0,47.17941451367201,3524.1661627845187,-1.0,72.81292350197438,68.33322215370838,421.87086232679616,197.98988722435584
2024-03-07 12:17:08,3.777435418816028,25.221155861492793,0.48331025632261265,3.022367243506742,4.607769164082656,0.2830251408916795,-1.0,24.969216,56.901632,12.681216,92.79488,147.173376,635.875328,-1.0,47.17941451367201,3524.1661627845187,-1.0,72.81292350197438,68.33322215370838,421.87086232679616,197.98988722435584
2024-03-07 12:17:13,3.777435418816028,25.221155861492793,0.48331025632261265,3.022367243506742,4.607769164082656,0.2830251408916795,-1.0,24.969216,56.901632,12.681216,92.79488,147.173376,635.875328,-1.0,47.17941451367201,3524.1661627845187,-1.0,72.81292350197438,68.33322215370838,421.87086232679616,197.98988722435584
2024-03-07 12:17:18,5.290845679424856,52.21743842511946,1.225089945324872,3.022367243506742,4.607769164082656,0.2830251408916795,-1.0,25.001984,57.05728,12.763136,92.79488,147.173376,635.875328,-1.0,47.17941451367201,12510.030230105267,-1.0,148.06725974807043,30.625944151757018,421.87086232679616,197.98988722435584
2024-03-07 12:17:23,5.290845679424856,52.21743842511946,1.225089945324872,1.9903576999998527,5.263391733333833,0.3795161666554729,-1.0,25.001984,57.05728,12.763136,92.704768,147.259392,636.243968,-1.0,35.60111111111111,12510.030230105267,-1.0,148.06725974807043,30.625944151757018,109.55111111111111,85.87111111111112
2024-03-07 12:17:28,5.290845679424856,52.21743842511946,1.225089945324872,1.9903576999998527,5.263391733333833,0.3795161666554729,-1.0,25.001984,57.05728,12.763136,92.704768,147.259392,636.243968,-1.0,35.60111111111111,12510.030230105267,-1.0,148.06725974807043,30.625944151757018,109.55111111111111,85.87111111111112
2024-03-07 12:17:33,5.290845679424856,52.21743842511946,1.225089945324872,1.9903576999998527,5.263391733333833,0.3795161666554729,-1.0,25.001984,57.05728,12.763136,92.704768,147.259392,636.243968,-1.0,35.60111111111111,12510.030230105267,-1.0,148.06725974807043,30.625944151757018,109.55111111111111,85.87111111111112
2024-03-07 12:17:38,5.290845679424856,52.21743842511946,1.225089945324872,1.9903576999998527,5.263391733333833,0.3795161666554729,-1.0,25.001984,57.05728,12.763136,92.704768,147.259392,636.243968,-1.0,35.60111111111111,12510.030230105267,-1.0,148.06725974807043,30.625944151757018,109.55111111111111,85.87111111111112
2024-03-07 12:17:43,5.290845679424856,52.21743842511946,1.225089945324872,1.9903576999998527,5.263391733333833,0.3795161666554729,-1.0,25.001984,57.05728,12.763136,92.704768,147.259392,636.243968,-1.0,35.60111111111111,12510.030230105267,-1.0,148.06725974807043,30.625944151757018,109.55111111111111,85.87111111111112
2024-03-07 12:17:48,6.207106333340563,37.569581166674965,1.0323087333366254,1.9903576999998527,5.263391733333833,0.3795161666554729,-1.0,24.9856,57.090048,12.689408,92.704768,147.259392,636.243968,-1.0,35.60111111111111,5164.817777777781,-1.0,88.98777777777782,44.00111111111114,109.55111111111111,85.87111111111112
2024-03-07 12:17:53,6.207106333340563,37.569581166674965,1.0323087333366254,1.8716149385054732,5.243724327567049,0.3174918841658202,-1.0,24.9856,57.090048,12.689408,92.114944,146.644992,636.309504,-1.0,29.15416887468337,5164.817777777781,-1.0,88.98777777777782,44.00111111111114,389.3265752361315,101.98960105989202
2024-03-07 12:17:58,6.207106333340562,37.56958116667496,1.0323087333366252,1.8716149385054732,5.243724327567049,0.3174918841658202,-1.0,24.9856,57.090048,12.689408,92.114944,146.644992,636.309504,-1.0,29.15416887468337,5164.817777777776,-1.0,88.98777777777778,44.001111111111115,389.3265752361315,101.98960105989202
2024-03-07 12:18:03,6.207106333340562,37.56958116667496,1.0323087333366252,1.8716149385054732,5.243724327567049,0.3174918841658202,-1.0,24.9856,57.090048,12.689408,92.114944,146.644992,636.309504,-1.0,29.15416887468337,5164.817777777776,-1.0,88.98777777777778,44.001111111111115,389.3265752361315,101.98960105989202
2024-03-07 12:18:08,6.207106333340562,37.56958116667496,1.0323087333366252,1.8716149385054732,5.243724327567049,0.3174918841658202,-1.0,24.9856,57.090048,12.689408,92.114944,146.644992,636.309504,-1.0,29.15416887468337,5164.817777777776,-1.0,88.98777777777778,44.001111111111115,389.3265752361315,101.98960105989202
2024-03-07 12:18:13,6.207106333340562,37.56958116667496,1.0323087333366252,1.8716149385054732,5.243724327567049,0.3174918841658202,-1.0,24.9856,57.090048,12.689408,92.114944,146.644992,636.309504,-1.0,29.15416887468337,5164.817777777776,-1.0,88.98777777777778,44.001111111111115,389.3265752361315,101.98960105989202
2024-03-07 12:18:18,4.4468097666594995,50.06454379999924,0.9380695666663998,1.8716149385054732,5.243724327567049,0.3174918841658202,-1.0,24.969216,57.05728,12.525568,92.114944,146.644992,636.309504,-1.0,29.15416887468337,7992.360000000003,-1.0,119.53777777777782,76.8544444444445,389.3265752361315,101.98960105989202
2024-03-07 12:18:23,4.4468097666594995,50.06454379999924,0.9380695666663998,2.158565856585738,5.2211418475181155,0.36391739171483456,-1.0,24.969216,57.05728,12.525568,92.114944,146.75968,636.309504,-1.0,34.81696304443926,7992.360000000003,-1.0,119.53777777777782,76.8544444444445,560.2231501389074,132.27645396802907
2024-03-07 12:18:28,4.446809766659499,50.06454379999923,0.9380695666663996,2.158565856585738,5.2211418475181155,0.36391739171483456,-1.0,24.969216,57.05728,12.525568,92.114944,146.75968,636.309504,-1.0,34.81696304443926,7992.360000000001,-1.0,119.53777777777778,76.85444444444445,560.2231501389074,132.27645396802907
2024-03-07 12:18:33,4.446809766659499,50.06454379999923,0.9380695666663996,2.158565856585738,5.2211418475181155,0.36391739171483456,-1.0,24.969216,57.05728,12.525568,92.114944,146.75968,636.309504,-1.0,34.81696304443926,7992.360000000001,-1.0,119.53777777777778,76.85444444444445,560.2231501389074,132.27645396802907
2024-03-07 12:18:38,4.446809766659499,50.06454379999923,0.9380695666663996,2.158565856585738,5.2211418475181155,0.36391739171483456,-1.0,24.969216,57.05728,12.525568,92.114944,146.75968,636.309504,-1.0,34.81696304443926,7992.360000000001,-1.0,119.53777777777778,76.85444444444445,560.2231501389074,132.27645396802907
2024-03-07 12:18:43,4.446809766659499,50.06454379999923,0.9380695666663996,2.158565856585738,5.2211418475181155,0.36391739171483456,-1.0,24.969216,57.05728,12.525568,92.114944,146.75968,636.309504,-1.0,34.81696304443926,7992.360000000001,-1.0,119.53777777777778,76.85444444444445,560.2231501389074,132.27645396802907
2024-03-07 12:18:48,4.088555099997394,39.58874106665463,0.7331625333335979,2.158565856585738,5.2211418475181155,0.36391739171483456,-1.0,24.9856,57.245696,12.296192,92.114944,146.75968,636.309504,-1.0,34.81696304443926,5372.890000000001,-1.0,104.04000000000002,55.254444444444474,560.2231501389074,132.27645396802907
2024-03-07 12:18:53,4.088555099997394,39.58874106665463,0.7331625333335979,2.124945633333179,5.37818853333268,57.11407640001198,-1.0,24.9856,57.245696,12.296192,92.114944,146.92352,636.309504,-1.0,33.64,5372.890000000001,-1.0,104.04000000000002,55.254444444444474,369.92111111111114,252.81
2024-03-07 12:18:58,4.088555099997393,39.58874106665462,0.7331625333335978,2.124945633333179,5.37818853333268,57.11407640001198,-1.0,24.9856,57.245696,12.296192,92.114944,146.92352,636.309504,-1.0,33.64,5372.889999999999,-1.0,104.03999999999999,55.254444444444445,369.92111111111114,252.81
2024-03-07 12:19:03,4.088555099997393,39.58874106665462,0.7331625333335978,2.124945633333179,5.37818853333268,57.11407640001198,-1.0,24.9856,57.245696,12.296192,92.114944,146.92352,636.309504,-1.0,33.64,5372.889999999999,-1.0,104.03999999999999,55.254444444444445,369.92111111111114,252.81
2024-03-07 12:19:08,4.088555099997393,39.58874106665462,0.7331625333335978,2.124945633333179,5.37818853333268,57.11407640001198,-1.0,24.9856,57.245696,12.296192,92.114944,146.92352,636.309504,-1.0,33.64,5372.889999999999,-1.0,104.03999999999999,55.254444444444445,369.92111111111114,252.81
2024-03-07 12:19:13,4.088555099997393,39.58874106665462,0.7331625333335978,2.124945633333179,5.37818853333268,57.11407640001198,-1.0,24.9856,57.245696,12.296192,92.114944,146.92352,636.309504,-1.0,33.64,5372.889999999999,-1.0,104.03999999999999,55.254444444444445,369.92111111111114,252.81
2024-03-07 12:19:18,3.934994300000957,36.949525033317826,0.8924419666641372,2.124945633333179,5.37818853333268,57.11407640001198,-1.0,24.969216,56.81152,12.988416,92.114944,146.92352,636.309504,-1.0,33.64,5022.084444444447,-1.0,172.48444444444453,34.81000000000002,369.92111111111114,252.81
2024-03-07 12:19:23,3.934994300000957,36.949525033317826,0.8924419666641372,2.409613166667176,8.409243600000119,0.43445000001156586,-1.0,24.969216,56.81152,12.988416,91.97568,147.460096,636.264448,-1.0,37.209999999999994,5022.084444444447,-1.0,172.48444444444453,34.81000000000002,393.3611111111111,51.84
2024-03-07 12:19:28,3.934994300000956,36.94952503331782,0.892441966664137,2.409613166667176,8.409243600000119,0.43445000001156586,-1.0,24.969216,56.81152,12.988416,91.97568,147.460096,636.264448,-1.0,37.209999999999994,5022.084444444444,-1.0,172.48444444444442,34.81,393.3611111111111,51.84
2024-03-07 12:19:33,3.934994300000956,36.94952503331782,0.892441966664137,2.409613166667176,8.409243600000119,0.43445000001156586,-1.0,24.969216,56.81152,12.988416,91.97568,147.460096,636.264448,-1.0,37.209999999999994,5022.084444444444,-1.0,172.48444444444442,34.81,393.3611111111111,51.84
2024-03-07 12:19:38,3.934994300000956,36.94952503331782,0.892441966664137,2.409613166667176,8.409243600000119,0.43445000001156586,-1.0,24.969216,56.81152,12.988416,91.97568,147.460096,636.264448,-1.0,37.209999999999994,5022.084444444444,-1.0,172.48444444444442,34.81,393.3611111111111,51.84
2024-03-07 12:19:43,3.934994300000956,36.94952503331782,0.892441966664137,2.409613166667176,8.409243600000119,0.43445000001156586,-1.0,24.969216,56.81152,12.988416,91.97568,147.460096,636.264448,-1.0,37.209999999999994,5022.084444444444,-1.0,172.48444444444442,34.81,393.3611111111111,51.84
2024-03-07 12:19:48,6.558475233335535,44.0000360000037,0.9580584666688692,2.409613166667176,8.409243600000119,0.43445000001156586,-1.0,24.9856,56.901632,12.857344,91.97568,147.460096,636.264448,-1.0,37.209999999999994,8160.111111111113,-1.0,71.68444444444448,57.25444444444447,393.3611111111111,51.84
2024-03-07 12:19:53,6.558475233335535,44.0000360000037,0.9580584666688692,2.5388600000004162,5.68741316666698,0.31342916666593135,-1.0,24.9856,56.901632,12.857344,91.97568,147.570688,636.264448,-1.0,62.93777777777778,8160.111111111113,-1.0,71.68444444444448,57.25444444444447,326.40444444444444,224.0011111111111
2024-03-07 12:19:58,6.558475233335534,44.000036000003696,0.958058466668869,2.5388600000004162,5.68741316666698,0.31342916666593135,-1.0,24.9856,56.901632,12.857344,91.97568,147.570688,636.264448,-1.0,62.93777777777778,8160.11111111111,-1.0,71.68444444444445,57.25444444444444,326.40444444444444,224.0011111111111
2024-03-07 12:20:03,6.558475233335534,44.000036000003696,0.958058466668869,2.5388600000004162,5.68741316666698,0.31342916666593135,-1.0,24.9856,56.901632,12.857344,91.97568,147.570688,636.264448,-1.0,62.93777777777778,8160.11111111111,-1.0,71.68444444444445,57.25444444444444,326.40444444444444,224.0011111111111
2024-03-07 12:20:08,6.558475233335534,44.000036000003696,0.958058466668869,2.5388600000004162,5.68741316666698,0.31342916666593135,-1.0,24.9856,56.901632,12.857344,91.97568,147.570688,636.264448,-1.0,62.93777777777778,8160.11111111111,-1.0,71.68444444444445,57.25444444444444,326.40444444444444,224.0011111111111
2024-03-07 12:20:13,6.558475233335534,44.000036000003696,0.958058466668869,2.5388600000004162,5.68741316666698,0.31342916666593135,-1.0,24.9856,56.901632,12.857344,91.97568,147.570688,636.264448,-1.0,62.93777777777778,8160.11111111111,-1.0,71.68444444444445,57.25444444444444,326.40444444444444,224.0011111111111
2024-03-07 12:20:18,3.842009199994816,43.397771500015864,0.9663842666668645,2.5388600000004162,5.68741316666698,0.31342916666593135,-1.0,24.9856,56.9344,12.730368,91.97568,147.570688,636.264448,-1.0,62.93777777777778,6047.654444444446,-1.0,110.95111111111115,35.60111111111112,326.40444444444444,224.0011111111111
2024-03-07 12:20:23,3.842009199994816,43.397771500015864,0.9663842666668645,2.579233666666407,3.6396183666662787,0.2107527999820983,-1.0,24.9856,56.9344,12.730368,91.844608,147.697664,636.264448,-1.0,30.987777777777776,6047.654444444446,-1.0,110.95111111111115,35.60111111111112,267.8677777777778,133.78777777777776
2024-03-07 12:20:28,3.842009199994815,43.39777150001586,0.9663842666668643,2.579233666666407,3.6396183666662787,0.2107527999820983,-1.0,24.9856,56.9344,12.730368,91.844608,147.697664,636.264448,-1.0,30.987777777777776,6047.654444444444,-1.0,110.9511111111111,35.60111111111111,267.8677777777778,133.78777777777776
2024-03-07 12:20:33,3.842009199994815,43.39777150001586,0.9663842666668643,2.579233666666407,3.6396183666662787,0.2107527999820983,-1.0,24.9856,56.9344,12.730368,91.844608,147.697664,636.264448,-1.0,30.987777777777776,6047.654444444444,-1.0,110.9511111111111,35.60111111111111,267.8677777777778,133.78777777777776
2024-03-07 12:20:38,3.842009199994815,43.39777150001586,0.9663842666668643,2.579233666666407,3.6396183666662787,0.2107527999820983,-1.0,24.9856,56.9344,12.730368,91.844608,147.697664,636.264448,-1.0,30.987777777777776,6047.654444444444,-1.0,110.9511111111111,35.60111111111111,267.8677777777778,133.78777777777776
2024-03-07 12:20:43,3.842009199994815,43.39777150001586,0.9663842666668643,2.579233666666407,3.6396183666662787,0.2107527999820983,-1.0,24.9856,56.9344,12.730368,91.844608,147.697664,636.264448,-1.0,30.987777777777776,6047.654444444444,-1.0,110.9511111111111,35.60111111111111,267.8677777777778,133.78777777777776
2024-03-07 12:20:48,6.247310514913281,42.0783425428903,1.1037065155774857,2.579233666666407,3.6396183666662787,0.2107527999820983,-1.0,24.9856,57.065472,12.726272,91.844608,147.697664,636.264448,-1.0,30.987777777777776,5086.748720239121,-1.0,81.57391753932252,19.353548279641554,267.8677777777778,133.78777777777776
2024-03-07 12:20:53,6.247310514913281,42.0783425428903,1.1037065155774857,2.0650149999994483,6.034431499999945,680.0339858000067,-1.0,24.9856,57.065472,12.726272,91.561984,147.853312,640.438272,-1.0,43.559999999999995,5086.748720239121,-1.0,81.57391753932252,19.353548279641554,376.35999999999996,59.290000000000006
