timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2024-03-05 08:16:01,7.866666666666666,7.733333333333333,5.266666666666667,2.466666666666667,2.533333333333333,2.6
2024-03-05 08:16:06,7.866666666666666,7.733333333333333,5.066666666666666,2.466666666666667,2.533333333333333,2.6
2024-03-05 08:16:11,6.666666666666667,7.733333333333333,5.066666666666666,2.466666666666667,2.333333333333333,2.1333333333333333
2024-03-05 08:16:16,6.666666666666667,6.8,5.066666666666666,2.466666666666667,2.3333333333333335,2.1333333333333333
2024-03-05 08:16:21,6.666666666666667,6.8,4.333333333333333,2.466666666666667,2.3333333333333335,2.1333333333333333
2024-03-05 08:16:26,6.4,6.8,4.333333333333334,2.1333333333333333,2.1333333333333333,2.2666666666666666
2024-03-05 08:16:31,6.4,6.133333333333334,4.333333333333334,2.1333333333333333,2.1333333333333333,2.2666666666666666
2024-03-05 08:16:36,6.4,6.133333333333334,4.266666666666667,2.1333333333333333,2.1333333333333333,2.2666666666666666
2024-03-05 08:16:41,7.533333333333333,6.133333333333334,4.266666666666667,2.3333333333333335,2.3999999999999995,2.466666666666667
2024-03-05 08:16:46,7.533333333333333,7.666666666666667,4.266666666666667,2.3333333333333335,2.4,2.466666666666667
2024-03-05 08:16:51,7.533333333333333,7.666666666666667,5.266666666666666,2.3333333333333335,2.4,2.466666666666667
2024-03-05 08:16:56,7.466666666666667,7.666666666666667,5.266666666666667,2.3333333333333335,2.3999999999999995,2.4
2024-03-05 08:17:01,7.466666666666667,7.0,5.266666666666667,2.3333333333333335,2.4,2.4
2024-03-05 08:17:06,7.466666666666667,7.0,4.466666666666666,2.3333333333333335,2.4,2.4
2024-03-05 08:17:11,6.466666666666667,7.0,4.466666666666667,2.3333333333333335,2.266666666666666,2.1333333333333333
2024-03-05 08:17:16,6.466666666666667,7.133333333333334,4.466666666666667,2.3333333333333335,2.2666666666666666,2.1333333333333333
2024-03-05 08:17:21,6.466666666666667,7.133333333333334,4.799999999999999,2.3333333333333335,2.2666666666666666,2.1333333333333333
