timestamp,details-v1-b788479c5-4x5c2_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-4x5c2_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,productpage-v1-7fb564989f-hm9g2_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network,details-v1-b788479c5-4x5c2_network
2024-03-05 10:20:50,-1.0,8.05654586666454,48.89556396666801,1.6082253666667157,2.2509520333334385,5.260143966666911,4.154467666666524,-1.0,16.744448,52.20352,12.079104,89.780224,152.838144,143.282176,3778.1511111111113,32.49,336.1111111111111,36.80444444444444,50.88444444444445,81.60111111111111,-1.0
2024-03-05 10:20:55,-1.0,8.05654586666454,48.89556396666801,1.6082253666667157,2.2509520333334385,5.260143966666911,4.154467666666524,-1.0,16.744448,52.20352,12.079104,89.780224,152.838144,143.282176,3778.1511111111113,32.49,336.1111111111111,36.80444444444444,50.88444444444445,81.60111111111111,-1.0
2024-03-05 10:21:00,-1.0,8.05654586666454,48.89556396666801,2.0243250000000046,2.1863266666665977,4.889357933332879,4.154467666666524,-1.0,16.744448,52.20352,11.546624,89.530368,152.772608,143.282176,3778.1511111111113,32.49,336.1111111111111,20.854444444444443,63.467777777777776,207.36,-1.0
2024-03-05 10:21:05,-1.0,5.458573200000196,19.231715633335018,2.0243250000000046,2.1863266666665977,4.889357933332879,4.154467666666524,-1.0,16.728064,52.006912,11.546624,89.530368,152.772608,143.282176,4203.36111111111,32.49,157.0844444444444,20.854444444444443,63.467777777777776,207.36,-1.0
2024-03-05 10:21:10,-1.0,5.458573200000197,19.23171563333502,2.0243250000000046,2.1863266666665977,4.889357933332879,4.593805300000042,-1.0,16.728064,52.006912,11.546624,89.530368,152.772608,143.306752,4203.36111111111,216.08999999999997,157.08444444444444,20.854444444444443,63.467777777777776,207.36,-1.0
2024-03-05 10:21:15,-1.0,5.458573200000197,19.23171563333502,2.0243250000000046,2.1863266666665977,4.889357933332879,4.593805300000042,-1.0,16.728064,52.006912,11.546624,89.530368,152.772608,143.306752,4203.36111111111,216.08999999999997,157.08444444444444,20.854444444444443,63.467777777777776,207.36,-1.0
2024-03-05 10:21:20,-1.0,5.458573200000197,19.23171563333502,2.0243250000000046,2.1863266666665977,4.889357933332879,4.593805300000042,-1.0,16.728064,52.006912,11.546624,89.530368,152.772608,143.306752,4203.36111111111,216.08999999999997,157.08444444444444,20.854444444444443,63.467777777777776,207.36,-1.0
2024-03-05 10:21:25,-1.0,5.458573200000197,19.23171563333502,2.0243250000000046,2.1863266666665977,4.889357933332879,4.593805300000042,-1.0,16.728064,52.006912,11.546624,89.530368,152.772608,143.306752,4203.36111111111,216.08999999999997,157.08444444444444,20.854444444444443,63.467777777777776,207.36,-1.0
2024-03-05 10:21:30,-1.0,5.458573200000197,19.23171563333502,1.802553433333287,2.6317253000001983,5.732365633333339,4.593805300000042,-1.0,16.728064,52.006912,11.923456,89.530368,152.993792,143.306752,4203.36111111111,216.08999999999997,157.08444444444444,96.69444444444446,49.937777777777775,92.8011111111111,-1.0
2024-03-05 10:21:35,-1.0,2.868463233335205,66.27684093333148,1.802553433333287,2.6317253000001983,5.732365633333339,4.593805300000042,-1.0,16.728064,52.006912,11.923456,89.530368,152.993792,143.306752,2816.07111111111,216.08999999999997,82.2044444444444,96.69444444444446,49.937777777777775,92.8011111111111,-1.0
2024-03-05 10:21:40,-1.0,2.8684632333352056,66.27684093333148,1.802553433333287,2.6317253000001983,5.732365633333339,3.5662296333332697,-1.0,16.728064,52.006912,11.923456,89.530368,152.993792,143.331328,2816.0711111111113,94.73777777777777,82.20444444444443,96.69444444444446,49.937777777777775,92.8011111111111,-1.0
2024-03-05 10:21:45,-1.0,2.8684632333352056,66.27684093333148,1.802553433333287,2.6317253000001983,5.732365633333339,3.5662296333332697,-1.0,16.728064,52.006912,11.923456,89.530368,152.993792,143.331328,2816.0711111111113,94.73777777777777,82.20444444444443,96.69444444444446,49.937777777777775,92.8011111111111,-1.0
2024-03-05 10:21:50,-1.0,2.8684632333352056,66.27684093333148,1.802553433333287,2.6317253000001983,5.732365633333339,3.5662296333332697,-1.0,16.728064,52.006912,11.923456,89.530368,152.993792,143.331328,2816.0711111111113,94.73777777777777,82.20444444444443,96.69444444444446,49.937777777777775,92.8011111111111,-1.0
2024-03-05 10:21:55,-1.0,2.8684632333352056,66.27684093333148,1.802553433333287,2.6317253000001983,5.732365633333339,3.5662296333332697,-1.0,16.728064,52.006912,11.923456,89.530368,152.993792,143.331328,2816.0711111111113,94.73777777777777,82.20444444444443,96.69444444444446,49.937777777777775,92.8011111111111,-1.0
2024-03-05 10:22:00,-1.0,2.8684632333352056,66.27684093333148,1.6081749000000183,2.0632713666666787,4.240955000000213,3.5662296333332697,-1.0,16.728064,52.006912,12.050432,89.530368,153.075712,143.331328,2816.0711111111113,94.73777777777777,82.20444444444443,14.44,40.53444444444444,62.93777777777778,-1.0
2024-03-05 10:22:05,-1.0,6.224389899997125,40.54215143333218,1.6081749000000183,2.0632713666666787,4.240955000000213,3.5662296333332697,-1.0,16.728064,52.006912,12.050432,89.530368,153.075712,143.331328,1215.684444444444,94.73777777777777,73.95999999999997,14.44,40.53444444444444,62.93777777777778,-1.0
2024-03-05 10:22:10,-1.0,6.224389899997126,40.54215143333219,1.6081749000000183,2.0632713666666787,4.240955000000213,2.8937110333330907,-1.0,16.728064,52.006912,12.050432,89.530368,153.075712,143.355904,1215.6844444444446,97.35111111111112,73.96,14.44,40.53444444444444,62.93777777777778,-1.0
2024-03-05 10:22:15,-1.0,6.224389899997126,40.54215143333219,1.6081749000000183,2.0632713666666787,4.240955000000213,2.8937110333330907,-1.0,16.728064,52.006912,12.050432,89.530368,153.075712,143.355904,1215.6844444444446,97.35111111111112,73.96,14.44,40.53444444444444,62.93777777777778,-1.0
2024-03-05 10:22:20,-1.0,6.224389899997126,40.54215143333219,1.6081749000000183,2.0632713666666787,4.240955000000213,2.8937110333330907,-1.0,16.728064,52.006912,12.050432,89.530368,153.075712,143.355904,1215.6844444444446,97.35111111111112,73.96,14.44,40.53444444444444,62.93777777777778,-1.0
2024-03-05 10:22:25,-1.0,6.224389899997126,40.54215143333219,1.6081749000000183,2.0632713666666787,4.240955000000213,2.8937110333330907,-1.0,16.728064,52.006912,12.050432,89.530368,153.075712,143.355904,1215.6844444444446,97.35111111111112,73.96,14.44,40.53444444444444,62.93777777777778,-1.0
2024-03-05 10:22:30,-1.0,6.224389899997126,40.54215143333219,1.6756076666666786,2.22825949999977,6.344732533333778,2.8937110333330907,-1.0,16.728064,52.006912,11.321344,89.530368,153.239552,143.355904,1215.6844444444446,97.35111111111112,73.96,38.02777777777778,37.209999999999994,162.9877777777778,-1.0
2024-03-05 10:22:35,-1.0,7.3443422999995756,31.735194800000947,1.6756076666666786,2.22825949999977,6.344732533333778,2.8937110333330907,-1.0,16.728064,52.236288,11.321344,89.530368,153.239552,143.355904,3402.7777777777774,97.35111111111112,257.06777777777774,38.02777777777778,37.209999999999994,162.9877777777778,-1.0
2024-03-05 10:22:40,-1.0,7.344342299999576,31.735194800000954,1.6756076666666786,2.22825949999977,6.344732533333778,4.909074033333619,-1.0,16.728064,52.236288,11.321344,89.530368,153.239552,143.364096,3402.777777777778,104.7211111111111,257.06777777777785,38.02777777777778,37.209999999999994,162.9877777777778,-1.0
2024-03-05 10:22:45,-1.0,7.344342299999576,31.735194800000954,1.6756076666666786,2.22825949999977,6.344732533333778,4.909074033333619,-1.0,16.728064,52.236288,11.321344,89.530368,153.239552,143.364096,3402.777777777778,104.7211111111111,257.06777777777785,38.02777777777778,37.209999999999994,162.9877777777778,-1.0
2024-03-05 10:22:50,-1.0,7.344342299999576,31.735194800000954,1.6756076666666786,2.22825949999977,6.344732533333778,4.909074033333619,-1.0,16.728064,52.236288,11.321344,89.530368,153.239552,143.364096,3402.777777777778,104.7211111111111,257.06777777777785,38.02777777777778,37.209999999999994,162.9877777777778,-1.0
2024-03-05 10:22:55,-1.0,7.344342299999576,31.735194800000954,1.6756076666666786,2.22825949999977,6.344732533333778,4.909074033333619,-1.0,16.728064,52.236288,11.321344,89.530368,153.239552,143.364096,3402.777777777778,104.7211111111111,257.06777777777785,38.02777777777778,37.209999999999994,162.9877777777778,-1.0
2024-03-05 10:23:00,-1.0,7.344342299999576,31.735194800000954,1.3842726333333388,1.3117912666667546,3.9429590999996353,4.909074033333619,-1.0,16.728064,52.236288,11.40736,89.530368,153.362432,143.364096,3402.777777777778,104.7211111111111,257.06777777777785,33.64,102.00999999999999,121.0,-1.0
2024-03-05 10:23:05,-1.0,1.93672026666718,37.793757000000966,1.3842726333333388,1.3117912666667546,3.9429590999996353,4.909074033333619,-1.0,16.728064,52.006912,11.40736,89.530368,153.362432,143.364096,3113.639999999999,104.7211111111111,24.009999999999994,33.64,102.00999999999999,121.0,-1.0
2024-03-05 10:23:10,-1.0,1.9367202666671801,37.79375700000097,1.3842726333333388,1.3117912666667546,3.9429590999996353,3.764256300000094,-1.0,16.728064,52.006912,11.40736,89.530368,153.362432,143.364096,3113.64,122.4711111111111,24.010000000000005,33.64,102.00999999999999,121.0,-1.0
2024-03-05 10:23:15,-1.0,1.9367202666671801,37.79375700000097,1.3842726333333388,1.3117912666667546,3.9429590999996353,3.764256300000094,-1.0,16.728064,52.006912,11.40736,89.530368,153.362432,143.364096,3113.64,122.4711111111111,24.010000000000005,33.64,102.00999999999999,121.0,-1.0
2024-03-05 10:23:20,-1.0,1.9367202666671801,37.79375700000097,1.3842726333333388,1.3117912666667546,3.9429590999996353,3.764256300000094,-1.0,16.728064,52.006912,11.40736,89.530368,153.362432,143.364096,3113.64,122.4711111111111,24.010000000000005,33.64,102.00999999999999,121.0,-1.0
2024-03-05 10:23:25,-1.0,1.9367202666671801,37.79375700000097,1.3842726333333388,1.3117912666667546,3.9429590999996353,3.764256300000094,-1.0,16.728064,52.006912,11.40736,89.530368,153.362432,143.364096,3113.64,122.4711111111111,24.010000000000005,33.64,102.00999999999999,121.0,-1.0
2024-03-05 10:23:30,-1.0,1.9367202666671801,37.79375700000097,1.573764833333276,2.1578684000000217,5.008767566666469,3.764256300000094,-1.0,16.728064,52.006912,11.669504,89.530368,153.464832,143.364096,3113.64,122.4711111111111,24.010000000000005,18.777777777777775,56.75111111111111,94.73777777777777,-1.0
2024-03-05 10:23:35,-1.0,6.15764603332991,39.412622633331765,1.573764833333276,2.1578684000000217,5.008767566666469,3.764256300000094,-1.0,16.728064,52.006912,11.669504,89.530368,153.464832,143.364096,3006.694444444444,122.4711111111111,140.81777777777774,18.777777777777775,56.75111111111111,94.73777777777777,-1.0
2024-03-05 10:23:40,-1.0,6.157646033329911,39.41262263333177,1.573764833333276,2.1578684000000217,5.008767566666469,4.013609333333079,-1.0,16.728064,52.006912,11.669504,89.530368,153.464832,143.364096,3006.694444444445,159.6011111111111,140.8177777777778,18.777777777777775,56.75111111111111,94.73777777777777,-1.0
2024-03-05 10:23:45,-1.0,6.157646033329911,39.41262263333177,1.573764833333276,2.1578684000000217,5.008767566666469,4.013609333333079,-1.0,16.728064,52.006912,11.669504,89.530368,153.464832,143.364096,3006.694444444445,159.6011111111111,140.8177777777778,18.777777777777775,56.75111111111111,94.73777777777777,-1.0
2024-03-05 10:23:50,-1.0,6.157646033329911,39.41262263333177,1.573764833333276,2.1578684000000217,5.008767566666469,4.013609333333079,-1.0,16.728064,52.006912,11.669504,89.530368,153.464832,143.364096,3006.694444444445,159.6011111111111,140.8177777777778,18.777777777777775,56.75111111111111,94.73777777777777,-1.0
2024-03-05 10:23:55,-1.0,6.157646033329911,39.41262263333177,1.573764833333276,2.1578684000000217,5.008767566666469,4.013609333333079,-1.0,16.728064,52.006912,11.669504,89.530368,153.464832,143.364096,3006.694444444445,159.6011111111111,140.8177777777778,18.777777777777775,56.75111111111111,94.73777777777777,-1.0
2024-03-05 10:24:00,-1.0,6.157646033329911,39.41262263333177,1.4937170000000795,2.2132375999997103,4.43112873333386,4.013609333333079,-1.0,16.728064,52.006912,11.866112,89.530368,153.542656,143.364096,3006.694444444445,159.6011111111111,140.8177777777778,33.254444444444445,56.25,162.13777777777776,-1.0
2024-03-05 10:24:05,-1.0,5.532120633339824,53.19451206666674,1.4937170000000795,2.2132375999997103,4.43112873333386,4.013609333333079,-1.0,16.744448,52.1216,11.866112,89.530368,153.542656,143.364096,2483.361111111111,159.6011111111111,208.32111111111107,33.254444444444445,56.25,162.13777777777776,-1.0
2024-03-05 10:24:10,-1.0,5.532120633339825,53.194512066666746,1.4937170000000795,2.2132375999997103,4.43112873333386,4.280890533333566,-1.0,16.744448,52.1216,11.866112,89.530368,153.542656,143.364096,2483.3611111111113,38.440000000000005,208.32111111111112,33.254444444444445,56.25,162.13777777777776,-1.0
2024-03-05 10:24:15,-1.0,5.532120633339825,53.194512066666746,1.4937170000000795,2.2132375999997103,4.43112873333386,4.280890533333566,-1.0,16.744448,52.1216,11.866112,89.530368,153.542656,143.364096,2483.3611111111113,38.440000000000005,208.32111111111112,33.254444444444445,56.25,162.13777777777776,-1.0
2024-03-05 10:24:20,-1.0,5.532120633339825,53.194512066666746,1.4937170000000795,2.2132375999997103,4.43112873333386,4.280890533333566,-1.0,16.744448,52.1216,11.866112,89.530368,153.542656,143.364096,2483.3611111111113,38.440000000000005,208.32111111111112,33.254444444444445,56.25,162.13777777777776,-1.0
2024-03-05 10:24:25,-1.0,5.532120633339825,53.194512066666746,1.4937170000000795,2.2132375999997103,4.43112873333386,4.280890533333566,-1.0,16.744448,52.1216,11.866112,89.530368,153.542656,143.364096,2483.3611111111113,38.440000000000005,208.32111111111112,33.254444444444445,56.25,162.13777777777776,-1.0
2024-03-05 10:24:30,-1.0,5.532120633339825,53.194512066666746,1.7621093000000108,2.132678933333428,3.884655066666672,4.280890533333566,-1.0,16.744448,52.1216,11.329536,89.530368,153.624576,143.364096,2483.3611111111113,38.440000000000005,208.32111111111112,27.040000000000003,47.61000000000001,45.33777777777778,-1.0
2024-03-05 10:24:35,-1.0,5.510158966664372,39.613913566669595,1.7621093000000108,2.132678933333428,3.884655066666672,4.280890533333566,-1.0,16.744448,52.023296,11.329536,89.530368,153.624576,143.364096,3154.6944444444434,38.440000000000005,176.00444444444437,27.040000000000003,47.61000000000001,45.33777777777778,-1.0
2024-03-05 10:24:40,-1.0,5.510158966664373,39.61391356666961,1.7621093000000108,2.132678933333428,3.884655066666672,3.6820191666663504,-1.0,16.744448,52.023296,11.329536,89.530368,153.624576,143.364096,3154.6944444444443,152.11111111111111,176.00444444444446,27.040000000000003,47.61000000000001,45.33777777777778,-1.0
2024-03-05 10:24:45,-1.0,5.510158966664373,39.61391356666961,1.7621093000000108,2.132678933333428,3.884655066666672,3.6820191666663504,-1.0,16.744448,52.023296,11.329536,89.530368,153.624576,143.364096,3154.6944444444443,152.11111111111111,176.00444444444446,27.040000000000003,47.61000000000001,45.33777777777778,-1.0
2024-03-05 10:24:50,-1.0,5.510158966664373,39.61391356666961,1.7621093000000108,2.132678933333428,3.884655066666672,3.6820191666663504,-1.0,16.744448,52.023296,11.329536,89.530368,153.624576,143.364096,3154.6944444444443,152.11111111111111,176.00444444444446,27.040000000000003,47.61000000000001,45.33777777777778,-1.0
2024-03-05 10:24:55,-1.0,5.510158966664373,39.61391356666961,1.7621093000000108,2.132678933333428,3.884655066666672,3.6820191666663504,-1.0,16.744448,52.023296,11.329536,89.530368,153.624576,143.364096,3154.6944444444443,152.11111111111111,176.00444444444446,27.040000000000003,47.61000000000001,45.33777777777778,-1.0
2024-03-05 10:25:00,-1.0,5.510158966664373,39.61391356666961,1.867938299999968,2.348740400000319,4.15197199999966,3.6820191666663504,-1.0,16.744448,52.023296,11.83744,89.530368,153.710592,143.364096,3154.6944444444443,152.11111111111111,176.00444444444446,13.20111111111111,39.27111111111111,267.8677777777778,-1.0
2024-03-05 10:25:05,-1.0,6.794690766666158,41.78824976666343,1.867938299999968,2.348740400000319,4.15197199999966,3.6820191666663504,-1.0,16.744448,52.006912,11.83744,89.530368,153.710592,143.364096,4784.0277777777765,152.11111111111111,75.68999999999996,13.20111111111111,39.27111111111111,267.8677777777778,-1.0
2024-03-05 10:25:10,-1.0,6.794690766666159,41.788249766663434,1.867938299999968,2.348740400000319,4.15197199999966,2.720102300000349,-1.0,16.744448,52.006912,11.83744,89.530368,153.710592,143.364096,4784.027777777778,76.85444444444445,75.68999999999998,13.20111111111111,39.27111111111111,267.8677777777778,-1.0
2024-03-05 10:25:15,-1.0,6.794690766666159,41.788249766663434,1.867938299999968,2.348740400000319,4.15197199999966,2.720102300000349,-1.0,16.744448,52.006912,11.83744,89.530368,153.710592,143.364096,4784.027777777778,76.85444444444445,75.68999999999998,13.20111111111111,39.27111111111111,267.8677777777778,-1.0
2024-03-05 10:25:20,-1.0,6.794690766666159,41.788249766663434,1.867938299999968,2.348740400000319,4.15197199999966,2.720102300000349,-1.0,16.744448,52.006912,11.83744,89.530368,153.710592,143.364096,4784.027777777778,76.85444444444445,75.68999999999998,13.20111111111111,39.27111111111111,267.8677777777778,-1.0
2024-03-05 10:25:25,-1.0,6.794690766666159,41.788249766663434,1.867938299999968,2.348740400000319,4.15197199999966,2.720102300000349,-1.0,16.744448,52.006912,11.83744,89.530368,153.710592,143.364096,4784.027777777778,76.85444444444445,75.68999999999998,13.20111111111111,39.27111111111111,267.8677777777778,-1.0
2024-03-05 10:25:30,-1.0,6.794690766666159,41.788249766663434,1.6079189000000347,1.7257095999999212,5.949734233333477,2.720102300000349,-1.0,16.744448,52.006912,12.120064,89.530368,153.837568,143.364096,4784.027777777778,76.85444444444445,75.68999999999998,38.85444444444445,69.44444444444446,25.67111111111111,-1.0
2024-03-05 10:25:35,-1.0,5.5465951333341454,31.659854766667188,1.6079189000000347,1.7257095999999212,5.949734233333477,2.720102300000349,-1.0,16.744448,52.1216,12.120064,89.530368,153.837568,143.364096,2391.209999999999,76.85444444444445,220.02777777777774,38.85444444444445,69.44444444444446,25.67111111111111,-1.0
2024-03-05 10:25:40,-1.0,5.546595133334146,31.659854766667195,1.6079189000000347,1.7257095999999212,5.949734233333477,5.452113533333147,-1.0,16.744448,52.1216,12.120064,89.530368,153.837568,143.364096,2391.21,121.0,220.0277777777778,38.85444444444445,69.44444444444446,25.67111111111111,-1.0
2024-03-05 10:25:45,-1.0,5.546595133334146,31.659854766667195,1.6079189000000347,1.7257095999999212,5.949734233333477,5.452113533333147,-1.0,16.744448,52.1216,12.120064,89.530368,153.837568,143.364096,2391.21,121.0,220.0277777777778,38.85444444444445,69.44444444444446,25.67111111111111,-1.0
2024-03-05 10:25:50,-1.0,5.546595133334146,31.659854766667195,1.6079189000000347,1.7257095999999212,5.949734233333477,5.452113533333147,-1.0,16.744448,52.1216,12.120064,89.530368,153.837568,143.364096,2391.21,121.0,220.0277777777778,38.85444444444445,69.44444444444446,25.67111111111111,-1.0
2024-03-05 10:25:55,-1.0,5.546595133334146,31.659854766667195,1.6079189000000347,1.7257095999999212,5.949734233333477,5.452113533333147,-1.0,16.744448,52.1216,12.120064,89.530368,153.837568,143.364096,2391.21,121.0,220.0277777777778,38.85444444444445,69.44444444444446,25.67111111111111,-1.0
2024-03-05 10:26:00,-1.0,5.546595133334146,31.659854766667195,0.9065600999999646,2.0091190333332065,4.134251266666904,5.452113533333147,-1.0,16.744448,52.1216,11.83744,89.530368,154.025984,143.364096,2391.21,121.0,220.0277777777778,32.87111111111111,28.09,163.84000000000003,-1.0
2024-03-05 10:26:05,-1.0,4.514435399998242,42.79380800000277,0.9065600999999646,2.0091190333332065,4.134251266666904,5.452113533333147,-1.0,16.744448,52.1216,11.83744,89.530368,154.025984,143.364096,2672.8899999999994,121.0,101.33777777777773,32.87111111111111,28.09,163.84000000000003,-1.0
2024-03-05 10:26:10,-1.0,4.514435399998243,42.79380800000278,0.9065600999999646,2.0091190333332065,4.134251266666904,3.2057484666665914,-1.0,16.744448,52.1216,11.83744,89.530368,154.025984,143.364096,2672.8900000000003,178.6677777777778,101.33777777777777,32.87111111111111,28.09,163.84000000000003,-1.0
2024-03-05 10:26:15,-1.0,4.514435399998243,42.79380800000278,0.9065600999999646,2.0091190333332065,4.134251266666904,3.2057484666665914,-1.0,16.744448,52.1216,11.83744,89.530368,154.025984,143.364096,2672.8900000000003,178.6677777777778,101.33777777777777,32.87111111111111,28.09,163.84000000000003,-1.0
2024-03-05 10:26:20,-1.0,4.514435399998243,42.79380800000278,0.9065600999999646,2.0091190333332065,4.134251266666904,3.2057484666665914,-1.0,16.744448,52.1216,11.83744,89.530368,154.025984,143.364096,2672.8900000000003,178.6677777777778,101.33777777777777,32.87111111111111,28.09,163.84000000000003,-1.0
2024-03-05 10:26:25,-1.0,4.514435399998243,42.79380800000278,0.9065600999999646,2.0091190333332065,4.134251266666904,3.2057484666665914,-1.0,16.744448,52.1216,11.83744,89.530368,154.025984,143.364096,2672.8900000000003,178.6677777777778,101.33777777777777,32.87111111111111,28.09,163.84000000000003,-1.0
2024-03-05 10:26:30,-1.0,4.514435399998243,42.79380800000278,1.5308411333332828,2.0333422666666934,4.910419766666034,3.2057484666665914,-1.0,16.744448,52.1216,11.956224,89.440256,154.03008,143.364096,2672.8900000000003,178.6677777777778,101.33777777777777,30.25,110.9511111111111,126.9377777777778,-1.0
2024-03-05 10:26:35,-1.0,346.98891259999976,50.325257466666535,1.5308411333332828,2.0333422666666934,4.910419766666034,3.2057484666665914,-1.0,1073.209344,52.236288,11.956224,89.440256,154.03008,143.364096,3684.4899999999993,178.6677777777778,85.2544444444444,30.25,110.9511111111111,126.9377777777778,-1.0
2024-03-05 10:26:40,-1.0,346.9889125999998,50.32525746666654,1.5308411333332828,2.0333422666666934,4.910419766666034,4.110344966666919,-1.0,1073.209344,52.236288,11.956224,89.440256,154.03008,143.364096,3684.4900000000002,62.93777777777778,85.25444444444443,30.25,110.9511111111111,126.9377777777778,-1.0
2024-03-05 10:26:45,-1.0,346.9889125999998,50.32525746666654,1.5308411333332828,2.0333422666666934,4.910419766666034,4.110344966666919,-1.0,1073.209344,52.236288,11.956224,89.440256,154.03008,143.364096,3684.4900000000002,62.93777777777778,85.25444444444443,30.25,110.9511111111111,126.9377777777778,-1.0
2024-03-05 10:26:50,-1.0,346.9889125999998,50.32525746666654,1.5308411333332828,2.0333422666666934,4.910419766666034,4.110344966666919,-1.0,1073.209344,52.236288,11.956224,89.440256,154.03008,143.364096,3684.4900000000002,62.93777777777778,85.25444444444443,30.25,110.9511111111111,126.9377777777778,-1.0
2024-03-05 10:26:55,-1.0,346.9889125999998,50.32525746666654,1.5308411333332828,2.0333422666666934,4.910419766666034,4.110344966666919,-1.0,1073.209344,52.236288,11.956224,89.440256,154.03008,143.364096,3684.4900000000002,62.93777777777778,85.25444444444443,30.25,110.9511111111111,126.9377777777778,-1.0
