timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-xpzj4_cpu,reviews-v3-5fd56449d8-vpxz8_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-xpzj4_memory,reviews-v3-5fd56449d8-vpxz8_memory,productpage-v1-7fb564989f-lvdk6_network,reviews-v1-7b76c4f45d-s5dnq_network,reviews-v3-5fd56449d8-xpzj4_network,ratings-v1-5b6b66f9b5-7bln6_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-vpxz8_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 16:59:54,6.22968036665649,60.88153119999333,1.404989333332196,2.1564500666670483,3.072006266665994,17.13462573333331,-1.0,25.059328,56.40192,12.353536,93.540352,200.884224,98.828288,-1.0,5635.004444444444,34.41777777777777,226.0011111111111,80.4011111111111,218.05444444444447,-1.0,125.43999999999998
2024-03-07 16:59:59,6.22968036665649,60.88153119999333,1.404989333332196,1.395500833333093,6.836520900001612,17.13462573333331,-1.0,25.059328,56.40192,12.353536,93.540352,201.003008,98.828288,-1.0,5635.004444444444,26.009999999999998,226.0011111111111,80.4011111111111,218.05444444444447,-1.0,90.88444444444444
2024-03-07 17:00:04,6.22968036665649,60.88153119999333,1.404989333332196,1.395500833333093,6.836520900001612,17.13462573333331,-1.0,25.059328,56.40192,12.353536,93.540352,201.003008,98.828288,-1.0,5635.004444444444,26.009999999999998,226.0011111111111,80.4011111111111,218.05444444444447,-1.0,90.88444444444444
2024-03-07 17:00:09,5.759641000001163,43.005580400010025,1.3198610666677268,1.395500833333093,6.836520900001612,13.333531766666695,-1.0,25.042944,56.40192,12.582912,93.540352,201.003008,97.304576,-1.0,3233.817777777778,26.009999999999998,110.25,70.00111111111111,249.64000000000001,-1.0,90.88444444444444
2024-03-07 17:00:14,5.759641000001163,43.005580400010025,1.3198610666677268,1.395500833333093,6.836520900001612,13.333531766666695,-1.0,25.042944,56.40192,12.582912,93.540352,201.003008,97.304576,-1.0,3233.817777777778,26.009999999999998,110.25,70.00111111111111,249.64000000000001,-1.0,90.88444444444444
2024-03-07 17:00:19,5.759641000001163,43.005580400010025,1.3198610666677268,1.395500833333093,6.836520900001612,13.333531766666695,-1.0,25.042944,56.40192,12.582912,93.540352,201.003008,97.304576,-1.0,3233.817777777778,26.009999999999998,110.25,70.00111111111111,249.64000000000001,-1.0,90.88444444444444
2024-03-07 17:00:24,5.759641000001163,43.005580400010025,1.3198610666677268,1.395500833333093,6.836520900001612,13.333531766666695,-1.0,25.042944,56.40192,12.582912,93.540352,201.003008,97.304576,-1.0,3233.817777777778,26.009999999999998,110.25,70.00111111111111,249.64000000000001,-1.0,90.88444444444444
2024-03-07 17:00:29,5.759641000001163,43.005580400010025,1.3198610666677268,2.139646900000495,3.1918698333318694,13.333531766666695,-1.0,25.042944,56.40192,12.582912,92.8768,198.32832,97.304576,-1.0,3233.817777777778,37.209999999999994,110.25,70.00111111111111,249.64000000000001,-1.0,140.8177777777778
2024-03-07 17:00:34,5.759641000001163,43.005580400010025,1.3198610666677268,2.139646900000495,3.1918698333318694,13.333531766666695,-1.0,25.042944,56.40192,12.582912,92.8768,198.32832,97.304576,-1.0,3233.817777777778,37.209999999999994,110.25,70.00111111111111,249.64000000000001,-1.0,140.8177777777778
2024-03-07 17:00:39,5.66278549999879,40.60270399998747,1.5206900333320543,2.139646900000495,3.1918698333318694,7.04880009999999,-1.0,25.042944,56.287232,13.090816,92.8768,198.32832,97.32096,-1.0,916.071111111111,37.209999999999994,36.0,63.467777777777776,41.81777777777778,-1.0,140.8177777777778
2024-03-07 17:00:44,5.66278549999879,40.60270399998747,1.5206900333320543,2.139646900000495,3.1918698333318694,7.04880009999999,-1.0,25.042944,56.287232,13.090816,92.8768,198.32832,97.32096,-1.0,916.071111111111,37.209999999999994,36.0,63.467777777777776,41.81777777777778,-1.0,140.8177777777778
2024-03-07 17:00:49,5.66278549999879,40.60270399998747,1.5206900333320543,2.139646900000495,3.1918698333318694,7.04880009999999,-1.0,25.042944,56.287232,13.090816,92.8768,198.32832,97.32096,-1.0,916.071111111111,37.209999999999994,36.0,63.467777777777776,41.81777777777778,-1.0,140.8177777777778
2024-03-07 17:00:54,5.66278549999879,40.60270399998747,1.5206900333320543,2.139646900000495,3.1918698333318694,7.04880009999999,-1.0,25.042944,56.287232,13.090816,92.8768,198.32832,97.32096,-1.0,916.071111111111,37.209999999999994,36.0,63.467777777777776,41.81777777777778,-1.0,140.8177777777778
2024-03-07 17:00:59,5.66278549999879,40.60270399998747,1.5206900333320543,2.464982066665774,6.797562166667603,7.04880009999999,-1.0,25.042944,56.287232,13.090816,92.8768,200.04864,97.32096,-1.0,916.071111111111,16.0,36.0,63.467777777777776,41.81777777777778,-1.0,126.9377777777778
2024-03-07 17:01:04,5.66278549999879,40.60270399998747,1.5206900333320543,2.464982066665774,6.797562166667603,7.04880009999999,-1.0,25.042944,56.287232,13.090816,92.8768,200.04864,97.32096,-1.0,916.071111111111,16.0,36.0,63.467777777777776,41.81777777777778,-1.0,126.9377777777778
2024-03-07 17:01:09,6.425057300005696,50.639445099992976,1.4855820666677269,2.464982066665774,6.797562166667603,14.879254033333329,-1.0,25.059328,56.287232,12.480512,92.8768,200.04864,97.394688,-1.0,5680.134444444443,16.0,319.21777777777777,118.08444444444446,151.29000000000002,-1.0,126.9377777777778
2024-03-07 17:01:14,6.425057300005696,50.639445099992976,1.4855820666677269,2.464982066665774,6.797562166667603,14.879254033333329,-1.0,25.059328,56.287232,12.480512,92.8768,200.04864,97.394688,-1.0,5680.134444444443,16.0,319.21777777777777,118.08444444444446,151.29000000000002,-1.0,126.9377777777778
2024-03-07 17:01:19,6.425057300005696,50.639445099992976,1.4855820666677269,2.464982066665774,6.797562166667603,14.879254033333329,-1.0,25.059328,56.287232,12.480512,92.8768,200.04864,97.394688,-1.0,5680.134444444443,16.0,319.21777777777777,118.08444444444446,151.29000000000002,-1.0,126.9377777777778
2024-03-07 17:01:24,6.425057300005696,50.639445099992976,1.4855820666677269,2.464982066665774,6.797562166667603,14.879254033333329,-1.0,25.059328,56.287232,12.480512,92.8768,200.04864,97.394688,-1.0,5680.134444444443,16.0,319.21777777777777,118.08444444444446,151.29000000000002,-1.0,126.9377777777778
2024-03-07 17:01:29,6.425057300005696,50.639445099992976,1.4855820666677269,2.2054697333336053,3.387842400000333,14.879254033333329,-1.0,25.059328,56.287232,12.480512,92.880896,200.101888,97.394688,-1.0,5680.134444444443,61.88444444444444,319.21777777777777,118.08444444444446,151.29000000000002,-1.0,145.60444444444443
2024-03-07 17:01:34,6.425057300005696,50.639445099992976,1.4855820666677269,2.2054697333336053,3.387842400000333,14.879254033333329,-1.0,25.059328,56.287232,12.480512,92.880896,200.101888,97.394688,-1.0,5680.134444444443,61.88444444444444,319.21777777777777,118.08444444444446,151.29000000000002,-1.0,145.60444444444443
2024-03-07 17:01:39,3.222612233336501,44.74378730001263,1.347314033330349,2.2054697333336053,3.387842400000333,10.176680200000021,-1.0,25.042944,56.287232,12.73856,92.880896,200.101888,97.40288,-1.0,4108.8099999999995,61.88444444444444,31.73444444444445,80.4011111111111,347.2011111111111,-1.0,145.60444444444443
2024-03-07 17:01:44,3.222612233336501,44.74378730001263,1.347314033330349,2.2054697333336053,3.387842400000333,10.176680200000021,-1.0,25.042944,56.287232,12.73856,92.880896,200.101888,97.40288,-1.0,4108.8099999999995,61.88444444444444,31.73444444444445,80.4011111111111,347.2011111111111,-1.0,145.60444444444443
2024-03-07 17:01:49,3.222612233336501,44.74378730001263,1.347314033330349,2.2054697333336053,3.387842400000333,10.176680200000021,-1.0,25.042944,56.287232,12.73856,92.880896,200.101888,97.40288,-1.0,4108.8099999999995,61.88444444444444,31.73444444444445,80.4011111111111,347.2011111111111,-1.0,145.60444444444443
2024-03-07 17:01:54,3.222612233336501,44.74378730001263,1.347314033330349,2.2054697333336053,3.387842400000333,10.176680200000021,-1.0,25.042944,56.287232,12.73856,92.880896,200.101888,97.40288,-1.0,4108.8099999999995,61.88444444444444,31.73444444444445,80.4011111111111,347.2011111111111,-1.0,145.60444444444443
2024-03-07 17:01:59,3.222612233336501,44.74378730001263,1.347314033330349,2.3638667333329977,6.429218933332473,10.176680200000021,-1.0,25.042944,56.287232,12.73856,92.880896,200.351744,97.40288,-1.0,4108.8099999999995,27.040000000000003,31.73444444444445,80.4011111111111,347.2011111111111,-1.0,117.36111111111113
2024-03-07 17:02:04,3.222612233336501,44.74378730001263,1.347314033330349,2.3638667333329977,6.429218933332473,10.176680200000021,-1.0,25.042944,56.287232,12.73856,92.880896,200.351744,97.40288,-1.0,4108.8099999999995,27.040000000000003,31.73444444444445,80.4011111111111,347.2011111111111,-1.0,117.36111111111113
2024-03-07 17:02:09,7.074373366670746,50.58905973334428,1.7662099333354793,2.3638667333329977,6.429218933332473,32.57012323333335,-1.0,25.042944,56.287232,12.275712,92.880896,200.351744,98.36544,-1.0,3660.25,27.040000000000003,271.15111111111105,105.40444444444447,169.0,-1.0,117.36111111111113
2024-03-07 17:02:14,7.074373366670746,50.58905973334428,1.7662099333354793,2.3638667333329977,6.429218933332473,32.57012323333335,-1.0,25.042944,56.287232,12.275712,92.880896,200.351744,98.36544,-1.0,3660.25,27.040000000000003,271.15111111111105,105.40444444444447,169.0,-1.0,117.36111111111113
2024-03-07 17:02:19,7.074373366670746,50.58905973334428,1.7662099333354793,2.3638667333329977,6.429218933332473,32.57012323333335,-1.0,25.042944,56.287232,12.275712,92.880896,200.351744,98.36544,-1.0,3660.25,27.040000000000003,271.15111111111105,105.40444444444447,169.0,-1.0,117.36111111111113
2024-03-07 17:02:24,7.074373366670746,50.58905973334428,1.7662099333354793,2.3638667333329977,6.429218933332473,32.57012323333335,-1.0,25.042944,56.287232,12.275712,92.880896,200.351744,98.36544,-1.0,3660.25,27.040000000000003,271.15111111111105,105.40444444444447,169.0,-1.0,117.36111111111113
2024-03-07 17:02:29,7.074373366670746,50.58905973334428,1.7662099333354793,1.9886009000003924,4.34627276666788,32.57012323333335,-1.0,25.042944,56.287232,12.275712,92.880896,201.109504,98.36544,-1.0,3660.25,14.95111111111111,271.15111111111105,105.40444444444447,169.0,-1.0,90.25
2024-03-07 17:02:34,7.074373366670746,50.58905973334428,1.7662099333354793,1.9886009000003924,4.34627276666788,32.57012323333335,-1.0,25.042944,56.287232,12.275712,92.880896,201.109504,98.36544,-1.0,3660.25,14.95111111111111,271.15111111111105,105.40444444444447,169.0,-1.0,90.25
2024-03-07 17:02:39,4.596651299986358,46.96176096664809,1.6135226666657823,1.9886009000003924,4.34627276666788,7.851619500000002,-1.0,25.042944,56.40192,12.787712,92.880896,201.109504,98.4064,-1.0,4601.36111111111,14.95111111111111,123.9511111111111,101.33777777777777,123.9511111111111,-1.0,90.25
2024-03-07 17:02:44,4.596651299986358,46.96176096664809,1.6135226666657823,1.9886009000003924,4.34627276666788,7.851619500000002,-1.0,25.042944,56.40192,12.787712,92.880896,201.109504,98.4064,-1.0,4601.36111111111,14.95111111111111,123.9511111111111,101.33777777777777,123.9511111111111,-1.0,90.25
2024-03-07 17:02:49,4.596651299986358,46.96176096664809,1.6135226666657823,1.9886009000003924,4.34627276666788,7.851619500000002,-1.0,25.042944,56.40192,12.787712,92.880896,201.109504,98.4064,-1.0,4601.36111111111,14.95111111111111,123.9511111111111,101.33777777777777,123.9511111111111,-1.0,90.25
2024-03-07 17:02:54,4.596651299986358,46.96176096664809,1.6135226666657823,1.9886009000003924,4.34627276666788,7.851619500000002,-1.0,25.042944,56.40192,12.787712,92.880896,201.109504,98.4064,-1.0,4601.36111111111,14.95111111111111,123.9511111111111,101.33777777777777,123.9511111111111,-1.0,90.25
2024-03-07 17:02:59,4.596651299986358,46.96176096664809,1.6135226666657823,1.7922533666668037,5.101509399999789,7.851619500000002,-1.0,25.042944,56.40192,12.787712,92.880896,201.220096,98.4064,-1.0,4601.36111111111,29.521111111111114,123.9511111111111,101.33777777777777,123.9511111111111,-1.0,71.12111111111112
2024-03-07 17:03:04,4.596651299986358,46.96176096664809,1.6135226666657823,1.7922533666668037,5.101509399999789,7.851619500000002,-1.0,25.042944,56.40192,12.787712,92.880896,201.220096,98.4064,-1.0,4601.36111111111,29.521111111111114,123.9511111111111,101.33777777777777,123.9511111111111,-1.0,71.12111111111112
2024-03-07 17:03:09,5.141739433338444,23.667741066674353,1.6773069000009855,1.7922533666668037,5.101509399999789,10.669161966666607,-1.0,25.042944,56.287232,12.296192,92.880896,201.220096,98.275328,-1.0,4400.11111111111,29.521111111111114,28.444444444444443,68.89000000000001,138.45444444444448,-1.0,71.12111111111112
2024-03-07 17:03:14,5.141739433338444,23.667741066674353,1.6773069000009855,1.7922533666668037,5.101509399999789,10.669161966666607,-1.0,25.042944,56.287232,12.296192,92.880896,201.220096,98.275328,-1.0,4400.11111111111,29.521111111111114,28.444444444444443,68.89000000000001,138.45444444444448,-1.0,71.12111111111112
2024-03-07 17:03:19,5.141739433338444,23.667741066674353,1.6773069000009855,1.7922533666668037,5.101509399999789,10.669161966666607,-1.0,25.042944,56.287232,12.296192,92.880896,201.220096,98.275328,-1.0,4400.11111111111,29.521111111111114,28.444444444444443,68.89000000000001,138.45444444444448,-1.0,71.12111111111112
2024-03-07 17:03:24,5.141739433338444,23.667741066674353,1.6773069000009855,1.7922533666668037,5.101509399999789,10.669161966666607,-1.0,25.042944,56.287232,12.296192,92.880896,201.220096,98.275328,-1.0,4400.11111111111,29.521111111111114,28.444444444444443,68.89000000000001,138.45444444444448,-1.0,71.12111111111112
2024-03-07 17:03:29,5.141739433338444,23.667741066674353,1.6773069000009855,1.8618155333342656,4.957137633332802,10.669161966666607,-1.0,25.042944,56.287232,12.296192,92.880896,201.404416,98.275328,-1.0,4400.11111111111,58.26777777777778,28.444444444444443,68.89000000000001,138.45444444444448,-1.0,118.08444444444446
2024-03-07 17:03:34,5.141739433338444,23.667741066674353,1.6773069000009855,1.8618155333342656,4.957137633332802,10.669161966666607,-1.0,25.042944,56.287232,12.296192,92.880896,201.404416,98.275328,-1.0,4400.11111111111,58.26777777777778,28.444444444444443,68.89000000000001,138.45444444444448,-1.0,118.08444444444446
2024-03-07 17:03:39,8.315273366664162,56.12481083332265,0.8327772333321567,1.8618155333342656,4.957137633332802,11.83822233333333,-1.0,25.059328,56.287232,13.193216,92.880896,201.404416,98.291712,-1.0,983.8677777777779,58.26777777777778,138.45444444444448,67.78777777777776,158.76,-1.0,118.08444444444446
2024-03-07 17:03:44,8.315273366664162,56.12481083332265,0.8327772333321567,1.8618155333342656,4.957137633332802,11.83822233333333,-1.0,25.059328,56.287232,13.193216,92.880896,201.404416,98.291712,-1.0,983.8677777777779,58.26777777777778,138.45444444444448,67.78777777777776,158.76,-1.0,118.08444444444446
2024-03-07 17:03:49,8.315273366664162,56.12481083332265,0.8327772333321567,1.8618155333342656,4.957137633332802,11.83822233333333,-1.0,25.059328,56.287232,13.193216,92.880896,201.404416,98.291712,-1.0,983.8677777777779,58.26777777777778,138.45444444444448,67.78777777777776,158.76,-1.0,118.08444444444446
2024-03-07 17:03:54,8.315273366664162,56.12481083332265,0.8327772333321567,1.8618155333342656,4.957137633332802,11.83822233333333,-1.0,25.059328,56.287232,13.193216,92.880896,201.404416,98.291712,-1.0,983.8677777777779,58.26777777777778,138.45444444444448,67.78777777777776,158.76,-1.0,118.08444444444446
2024-03-07 17:03:59,8.315273366664162,56.12481083332265,0.8327772333321567,2.4077409999999118,4.66507599999962,11.83822233333333,-1.0,25.059328,56.287232,13.193216,92.880896,201.535488,98.291712,-1.0,983.8677777777779,23.68444444444444,138.45444444444448,67.78777777777776,158.76,-1.0,44.44444444444445
2024-03-07 17:04:04,8.315273366664162,56.12481083332265,0.8327772333321567,2.4077409999999118,4.66507599999962,11.83822233333333,-1.0,25.059328,56.287232,13.193216,92.880896,201.535488,98.291712,-1.0,983.8677777777779,23.68444444444444,138.45444444444448,67.78777777777776,158.76,-1.0,44.44444444444445
2024-03-07 17:04:09,5.820124633343463,44.937962166689736,1.711582399999164,2.4077409999999118,4.66507599999962,13.399378100000092,-1.0,25.059328,56.40192,12.783616,92.880896,201.535488,98.36544,-1.0,4083.21,23.68444444444444,197.8711111111111,73.38777777777777,204.49,-1.0,44.44444444444445
2024-03-07 17:04:14,5.820124633343463,44.937962166689736,1.711582399999164,2.4077409999999118,4.66507599999962,13.399378100000092,-1.0,25.059328,56.40192,12.783616,92.880896,201.535488,98.36544,-1.0,4083.21,23.68444444444444,197.8711111111111,73.38777777777777,204.49,-1.0,44.44444444444445
2024-03-07 17:04:19,5.820124633343463,44.937962166689736,1.711582399999164,2.4077409999999118,4.66507599999962,13.399378100000092,-1.0,25.059328,56.40192,12.783616,92.880896,201.535488,98.36544,-1.0,4083.21,23.68444444444444,197.8711111111111,73.38777777777777,204.49,-1.0,44.44444444444445
2024-03-07 17:04:24,5.820124633343463,44.937962166689736,1.711582399999164,2.4077409999999118,4.66507599999962,13.399378100000092,-1.0,25.059328,56.40192,12.783616,92.880896,201.535488,98.36544,-1.0,4083.21,23.68444444444444,197.8711111111111,73.38777777777777,204.49,-1.0,44.44444444444445
2024-03-07 17:04:29,5.820124633343463,44.937962166689736,1.711582399999164,2.349994533333681,6.07961866666642,13.399378100000092,-1.0,25.059328,56.40192,12.783616,92.880896,201.613312,98.36544,-1.0,4083.21,36.0,197.8711111111111,73.38777777777777,204.49,-1.0,289.0
2024-03-07 17:04:34,5.820124633343463,44.937962166689736,1.711582399999164,2.349994533333681,6.07961866666642,13.399378100000092,-1.0,25.059328,56.40192,12.783616,92.880896,201.613312,98.36544,-1.0,4083.21,36.0,197.8711111111111,73.38777777777777,204.49,-1.0,289.0
2024-03-07 17:04:39,6.0971552666615025,48.87901773333093,1.7702481000014814,2.349994533333681,6.07961866666642,11.446901866666673,-1.0,25.059328,56.287232,12.496896,92.880896,201.613312,98.38592,-1.0,2742.2677777777776,36.0,102.00999999999999,146.41,62.410000000000004,-1.0,289.0
2024-03-07 17:04:44,6.0971552666615025,48.87901773333093,1.7702481000014814,2.349994533333681,6.07961866666642,11.446901866666673,-1.0,25.059328,56.287232,12.496896,92.880896,201.613312,98.38592,-1.0,2742.2677777777776,36.0,102.00999999999999,146.41,62.410000000000004,-1.0,289.0
2024-03-07 17:04:49,6.0971552666615025,48.87901773333093,1.7702481000014814,2.349994533333681,6.07961866666642,11.446901866666673,-1.0,25.059328,56.287232,12.496896,92.880896,201.613312,98.38592,-1.0,2742.2677777777776,36.0,102.00999999999999,146.41,62.410000000000004,-1.0,289.0
2024-03-07 17:04:54,6.0971552666615025,48.87901773333093,1.7702481000014814,2.349994533333681,6.07961866666642,11.446901866666673,-1.0,25.059328,56.287232,12.496896,92.880896,201.613312,98.38592,-1.0,2742.2677777777776,36.0,102.00999999999999,146.41,62.410000000000004,-1.0,289.0
2024-03-07 17:04:59,6.0971552666615025,48.87901773333093,1.7702481000014814,1.5845832333316898,4.835825400001188,11.446901866666673,-1.0,25.059328,56.287232,12.496896,92.880896,201.760768,98.38592,-1.0,2742.2677777777776,23.68444444444444,102.00999999999999,146.41,62.410000000000004,-1.0,107.46777777777778
2024-03-07 17:05:04,6.0971552666615025,48.87901773333093,1.7702481000014814,1.5845832333316898,4.835825400001188,11.446901866666673,-1.0,25.059328,56.287232,12.496896,92.880896,201.760768,98.38592,-1.0,2742.2677777777776,23.68444444444444,102.00999999999999,146.41,62.410000000000004,-1.0,107.46777777777778
2024-03-07 17:05:09,3.6648638000012093,42.79427293331537,1.6314229000007194,1.5845832333316898,4.835825400001188,11.360920266666596,-1.0,25.059328,56.287232,12.910592,92.880896,201.760768,98.394112,-1.0,8729.787777777778,23.68444444444444,192.28444444444446,50.88444444444445,289.0,-1.0,107.46777777777778
2024-03-07 17:05:14,3.6648638000012093,42.79427293331537,1.6314229000007194,1.5845832333316898,4.835825400001188,11.360920266666596,-1.0,25.059328,56.287232,12.910592,92.880896,201.760768,98.394112,-1.0,8729.787777777778,23.68444444444444,192.28444444444446,50.88444444444445,289.0,-1.0,107.46777777777778
2024-03-07 17:05:19,3.6648638000012093,42.79427293331537,1.6314229000007194,1.5845832333316898,4.835825400001188,11.360920266666596,-1.0,25.059328,56.287232,12.910592,92.880896,201.760768,98.394112,-1.0,8729.787777777778,23.68444444444444,192.28444444444446,50.88444444444445,289.0,-1.0,107.46777777777778
2024-03-07 17:05:24,3.6648638000012093,42.79427293331537,1.6314229000007194,1.5845832333316898,4.835825400001188,11.360920266666596,-1.0,25.059328,56.287232,12.910592,92.880896,201.760768,98.394112,-1.0,8729.787777777778,23.68444444444444,192.28444444444446,50.88444444444445,289.0,-1.0,107.46777777777778
2024-03-07 17:05:29,3.6648638000012093,42.79427293331537,1.6314229000007194,2.594349133335072,3.204686666665187,11.360920266666596,-1.0,25.059328,56.287232,12.910592,92.880896,201.801728,98.394112,-1.0,8729.787777777778,36.401111111111106,192.28444444444446,50.88444444444445,289.0,-1.0,84.63999999999999
2024-03-07 17:05:34,3.6648638000012093,42.79427293331537,1.6314229000007194,2.594349133335072,3.204686666665187,11.360920266666596,-1.0,25.059328,56.287232,12.910592,92.880896,201.801728,98.394112,-1.0,8729.787777777778,36.401111111111106,192.28444444444446,50.88444444444445,289.0,-1.0,84.63999999999999
2024-03-07 17:05:39,5.9600617000038865,39.92896906665919,1.337099466665374,2.594349133335072,3.204686666665187,10.543759466666694,-1.0,25.059328,56.516608,13.017088,92.880896,201.801728,98.394112,-1.0,3433.96,36.401111111111106,172.48444444444442,72.81777777777778,142.40444444444444,-1.0,84.63999999999999
2024-03-07 17:05:44,5.9600617000038865,39.92896906665919,1.337099466665374,2.594349133335072,3.204686666665187,10.543759466666694,-1.0,25.059328,56.516608,13.017088,92.880896,201.801728,98.394112,-1.0,3433.96,36.401111111111106,172.48444444444442,72.81777777777778,142.40444444444444,-1.0,84.63999999999999
2024-03-07 17:05:49,5.9600617000038865,39.92896906665919,1.337099466665374,2.594349133335072,3.204686666665187,10.543759466666694,-1.0,25.059328,56.516608,13.017088,92.880896,201.801728,98.394112,-1.0,3433.96,36.401111111111106,172.48444444444442,72.81777777777778,142.40444444444444,-1.0,84.63999999999999
2024-03-07 17:05:54,5.9600617000038865,39.92896906665919,1.337099466665374,2.594349133335072,3.204686666665187,10.543759466666694,-1.0,25.059328,56.516608,13.017088,92.880896,201.801728,98.394112,-1.0,3433.96,36.401111111111106,172.48444444444442,72.81777777777778,142.40444444444444,-1.0,84.63999999999999
2024-03-07 17:05:59,5.9600617000038865,39.92896906665919,1.337099466665374,2.041711966666071,5.308374766667612,10.543759466666694,-1.0,25.059328,56.516608,13.017088,92.880896,201.9328,98.394112,-1.0,3433.96,12.484444444444444,172.48444444444442,72.81777777777778,142.40444444444444,-1.0,89.61777777777777
2024-03-07 17:06:04,5.9600617000038865,39.92896906665919,1.337099466665374,2.041711966666071,5.308374766667612,10.543759466666694,-1.0,25.059328,56.516608,13.017088,92.880896,201.9328,98.394112,-1.0,3433.96,12.484444444444444,172.48444444444442,72.81777777777778,142.40444444444444,-1.0,89.61777777777777
