timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2024-03-07 16:59:04,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:09,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:14,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:19,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:24,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:29,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:34,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:39,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:44,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:49,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:54,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 16:59:59,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:04,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:09,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:14,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:19,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:24,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:29,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:34,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:39,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:44,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:49,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:54,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:00:59,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:04,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:09,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:14,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:19,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:24,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:29,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:34,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:39,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:44,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:49,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:54,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:01:59,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:04,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:09,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:14,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:19,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:24,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:29,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:34,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:39,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:44,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:49,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:54,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:02:59,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:04,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:09,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:14,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:19,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:24,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:29,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:34,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:39,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:44,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:49,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:54,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:03:59,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:04:04,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:04:09,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:04:14,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:04:19,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:04:24,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:04:29,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:04:34,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-07 17:04:39,1.0,1.0,1.0,1.0,1.0,1.0
