timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-8p5p9_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-8p5p9_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-8p5p9_network,reviews-v2-6ccf99c555-fqvhb_network,productpage-v1-7fb564989f-lvdk6_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,details-v1-b788479c5-bbg6t_network
2024-03-06 03:16:48,5.88660840000254,52.724592700004315,-1.0,0.8778374666671124,2.1303997999998123,4.278302199999946,4.2829365396788575,24.260608,55.713792,-1.0,7.499776,89.755648,350.052352,347.3408,31.73444444444445,-1.0,110.92892421697847,3117.361111111113,102.01000000000003,70.00111111111111,361.0000000000001
2024-03-06 03:16:53,5.88660840000254,52.724592700004315,-1.0,0.8778374666671124,1.3737266666671153,5.116140533332706,4.2829365396788575,24.260608,55.713792,-1.0,7.499776,89.755648,350.011392,347.3408,50.41,-1.0,110.92892421697847,3117.361111111113,102.01000000000003,179.56,361.0000000000001
2024-03-06 03:16:58,5.8866084000025385,52.7245927000043,-1.0,0.8778374666671122,1.3737266666671153,5.116140533332706,4.2829365396788575,24.260608,55.713792,-1.0,7.499776,89.755648,350.011392,347.3408,50.41,-1.0,110.92892421697847,3117.3611111111113,102.00999999999999,179.56,361.0
2024-03-06 03:17:03,5.8866084000025385,52.7245927000043,-1.0,0.8778374666671122,1.3737266666671153,5.116140533332706,4.2829365396788575,24.260608,55.713792,-1.0,7.499776,89.755648,350.011392,347.3408,50.41,-1.0,110.92892421697847,3117.3611111111113,102.00999999999999,179.56,361.0
2024-03-06 03:17:08,5.8866084000025385,52.7245927000043,-1.0,0.8778374666671122,1.3737266666671153,5.116140533332706,4.2829365396788575,24.260608,55.713792,-1.0,7.499776,89.755648,350.011392,347.3408,50.41,-1.0,110.92892421697847,3117.3611111111113,102.00999999999999,179.56,361.0
2024-03-06 03:17:13,5.8866084000025385,52.7245927000043,-1.0,0.8778374666671122,1.3737266666671153,5.116140533332706,4.2829365396788575,24.260608,55.713792,-1.0,7.499776,89.755648,350.011392,347.3408,50.41,-1.0,110.92892421697847,3117.3611111111113,102.00999999999999,179.56,361.0
2024-03-06 03:17:18,4.694002600005358,52.688657566667054,-1.0,2.1947402333334294,1.3737266666671153,5.116140533332706,4.741159715970617,24.260608,55.74656,-1.0,7.487488,89.755648,350.011392,347.455488,50.41,-1.0,76.28636762177177,4747.210000000003,81.00000000000003,179.56,79.21000000000004
2024-03-06 03:17:23,4.694002600005358,52.688657566667054,-1.0,2.1947402333334294,2.1086575666667313,4.884580566666349,4.741159715970617,24.260608,55.74656,-1.0,7.487488,89.51808,350.109696,347.455488,10.671111111111111,-1.0,76.28636762177177,4747.210000000003,81.00000000000003,239.21777777777777,79.21000000000004
2024-03-06 03:17:28,4.694002600005357,52.68865756666704,-1.0,2.194740233333429,2.1086575666667313,4.884580566666349,4.741159715970617,24.260608,55.74656,-1.0,7.487488,89.51808,350.109696,347.455488,10.671111111111111,-1.0,76.28636762177177,4747.210000000001,81.0,239.21777777777777,79.21000000000001
2024-03-06 03:17:33,4.694002600005357,52.68865756666704,-1.0,2.194740233333429,2.1086575666667313,4.884580566666349,4.741159715970617,24.260608,55.74656,-1.0,7.487488,89.51808,350.109696,347.455488,10.671111111111111,-1.0,76.28636762177177,4747.210000000001,81.0,239.21777777777777,79.21000000000001
2024-03-06 03:17:38,4.694002600005357,52.68865756666704,-1.0,2.194740233333429,2.1086575666667313,4.884580566666349,4.741159715970617,24.260608,55.74656,-1.0,7.487488,89.51808,350.109696,347.455488,10.671111111111111,-1.0,76.28636762177177,4747.210000000001,81.0,239.21777777777777,79.21000000000001
2024-03-06 03:17:43,4.694002600005357,52.68865756666704,-1.0,2.194740233333429,2.1086575666667313,4.884580566666349,4.741159715970617,24.260608,55.74656,-1.0,7.487488,89.51808,350.109696,347.455488,10.671111111111111,-1.0,76.28636762177177,4747.210000000001,81.0,239.21777777777777,79.21000000000001
2024-03-06 03:17:48,5.044853733337127,53.05877986666778,-1.0,0.6636669333327444,2.1086575666667313,4.884580566666349,3.271068066667719,24.244224,55.631872,-1.0,7.102464,89.51808,350.109696,347.553792,10.671111111111111,-1.0,251.75111111111113,2119.0677777777782,98.67111111111114,239.21777777777777,209.28444444444455
2024-03-06 03:17:53,5.044853733337127,53.05877986666778,-1.0,0.6636669333327444,2.337082300000285,6.036534333333066,3.271068066667719,24.244224,55.631872,-1.0,7.102464,89.382912,350.26944,347.553792,33.64,-1.0,251.75111111111113,2119.0677777777782,98.67111111111114,112.36,209.28444444444455
2024-03-06 03:17:58,5.044853733337126,53.05877986666776,-1.0,0.6636669333327443,2.337082300000285,6.036534333333066,3.271068066667719,24.244224,55.631872,-1.0,7.102464,89.382912,350.26944,347.553792,33.64,-1.0,251.75111111111113,2119.067777777778,98.67111111111112,112.36,209.28444444444446
2024-03-06 03:18:03,5.044853733337126,53.05877986666776,-1.0,0.6636669333327443,2.337082300000285,6.036534333333066,3.271068066667719,24.244224,55.631872,-1.0,7.102464,89.382912,350.26944,347.553792,33.64,-1.0,251.75111111111113,2119.067777777778,98.67111111111112,112.36,209.28444444444446
2024-03-06 03:18:08,5.044853733337126,53.05877986666776,-1.0,0.6636669333327443,2.337082300000285,6.036534333333066,3.271068066667719,24.244224,55.631872,-1.0,7.102464,89.382912,350.26944,347.553792,33.64,-1.0,251.75111111111113,2119.067777777778,98.67111111111112,112.36,209.28444444444446
2024-03-06 03:18:13,5.044853733337126,53.05877986666776,-1.0,0.6636669333327443,2.337082300000285,6.036534333333066,3.271068066667719,24.244224,55.631872,-1.0,7.102464,89.382912,350.26944,347.553792,33.64,-1.0,251.75111111111113,2119.067777777778,98.67111111111112,112.36,209.28444444444446
2024-03-06 03:18:18,5.3647113333227034,24.34928399999687,-1.0,1.778889866667063,2.337082300000285,6.036534333333066,5.223666900000505,24.260608,55.74656,-1.0,7.749632,89.382912,350.26944,347.693056,33.64,-1.0,101.33777777777777,6789.760000000003,59.80444444444447,112.36,133.0177777777778
2024-03-06 03:18:23,5.3647113333227034,24.34928399999687,-1.0,1.778889866667063,2.382094433333274,2.589585866667221,5.223666900000505,24.260608,55.74656,-1.0,7.749632,89.382912,350.326784,347.693056,44.89,-1.0,101.33777777777777,6789.760000000003,59.80444444444447,28.09,133.0177777777778
2024-03-06 03:18:28,5.364711333322703,24.349283999996867,-1.0,1.7788898666670625,2.382094433333274,2.589585866667221,5.223666900000505,24.260608,55.74656,-1.0,7.749632,89.382912,350.326784,347.693056,44.89,-1.0,101.33777777777777,6789.760000000001,59.80444444444444,28.09,133.01777777777778
2024-03-06 03:18:33,5.364711333322703,24.349283999996867,-1.0,1.7788898666670625,2.382094433333274,2.589585866667221,5.223666900000505,24.260608,55.74656,-1.0,7.749632,89.382912,350.326784,347.693056,44.89,-1.0,101.33777777777777,6789.760000000001,59.80444444444444,28.09,133.01777777777778
2024-03-06 03:18:38,5.364711333322703,24.349283999996867,-1.0,1.7788898666670625,2.382094433333274,2.589585866667221,5.223666900000505,24.260608,55.74656,-1.0,7.749632,89.382912,350.326784,347.693056,44.89,-1.0,101.33777777777777,6789.760000000001,59.80444444444444,28.09,133.01777777777778
2024-03-06 03:18:43,5.364711333322703,24.349283999996867,-1.0,1.7788898666670625,2.382094433333274,2.589585866667221,5.223666900000505,24.260608,55.74656,-1.0,7.749632,89.382912,350.326784,347.693056,44.89,-1.0,101.33777777777777,6789.760000000001,59.80444444444444,28.09,133.01777777777778
2024-03-06 03:18:48,5.15995616666866,55.86879006666552,-1.0,1.2639957333334453,2.382094433333274,2.589585866667221,2.7261466666667884,24.260608,55.697408,-1.0,6.90176,89.382912,350.326784,347.766784,44.89,-1.0,132.25,3379.484444444446,99.33444444444449,28.09,190.4400000000001
2024-03-06 03:18:53,5.15995616666866,55.86879006666552,-1.0,1.2639957333334453,2.146076999999498,4.805953966666721,2.7261466666667884,24.260608,55.697408,-1.0,6.90176,89.317376,350.388224,347.766784,23.68444444444444,-1.0,132.25,3379.484444444446,99.33444444444449,249.64000000000001,190.4400000000001
2024-03-06 03:18:58,5.1599561666686595,55.8687900666655,-1.0,1.263995733333445,2.146076999999498,4.805953966666721,2.7261466666667884,24.260608,55.697408,-1.0,6.90176,89.317376,350.388224,347.766784,23.68444444444444,-1.0,132.25,3379.4844444444443,99.33444444444444,249.64000000000001,190.44000000000003
2024-03-06 03:19:03,5.1599561666686595,55.8687900666655,-1.0,1.263995733333445,2.146076999999498,4.805953966666721,2.7261466666667884,24.260608,55.697408,-1.0,6.90176,89.317376,350.388224,347.766784,23.68444444444444,-1.0,132.25,3379.4844444444443,99.33444444444444,249.64000000000001,190.44000000000003
2024-03-06 03:19:08,5.1599561666686595,55.8687900666655,-1.0,1.263995733333445,2.146076999999498,4.805953966666721,2.7261466666667884,24.260608,55.697408,-1.0,6.90176,89.317376,350.388224,347.766784,23.68444444444444,-1.0,132.25,3379.4844444444443,99.33444444444444,249.64000000000001,190.44000000000003
2024-03-06 03:19:13,5.1599561666686595,55.8687900666655,-1.0,1.263995733333445,2.146076999999498,4.805953966666721,2.7261466666667884,24.260608,55.697408,-1.0,6.90176,89.317376,350.388224,347.766784,23.68444444444444,-1.0,132.25,3379.4844444444443,99.33444444444444,249.64000000000001,190.44000000000003
2024-03-06 03:19:18,6.265260933332685,60.318065133333235,-1.0,1.7051996333331474,2.146076999999498,4.805953966666721,5.085521633333201,24.244224,55.631872,-1.0,7.458816,89.317376,350.388224,347.897856,23.68444444444444,-1.0,172.48444444444442,3868.840000000002,76.8544444444445,249.64000000000001,181.3511111111112
2024-03-06 03:19:23,6.265260933332685,60.318065133333235,-1.0,1.7051996333331474,2.1286114666670146,5.638660366666197,5.085521633333201,24.244224,55.631872,-1.0,7.458816,89.317376,350.543872,347.897856,48.534444444444446,-1.0,172.48444444444442,3868.840000000002,76.8544444444445,108.85444444444445,181.3511111111112
2024-03-06 03:19:28,6.265260933332684,60.31806513333322,-1.0,1.705199633333147,2.1286114666670146,5.638660366666197,5.085521633333201,24.244224,55.631872,-1.0,7.458816,89.317376,350.543872,347.897856,48.534444444444446,-1.0,172.48444444444442,3868.84,76.85444444444445,108.85444444444445,181.35111111111112
2024-03-06 03:19:33,6.265260933332684,60.31806513333322,-1.0,1.705199633333147,2.1286114666670146,5.638660366666197,5.085521633333201,24.244224,55.631872,-1.0,7.458816,89.317376,350.543872,347.897856,48.534444444444446,-1.0,172.48444444444442,3868.84,76.85444444444445,108.85444444444445,181.35111111111112
2024-03-06 03:19:38,6.265260933332684,60.31806513333322,-1.0,1.705199633333147,2.1286114666670146,5.638660366666197,5.085521633333201,24.244224,55.631872,-1.0,7.458816,89.317376,350.543872,347.897856,48.534444444444446,-1.0,172.48444444444442,3868.84,76.85444444444445,108.85444444444445,181.35111111111112
2024-03-06 03:19:43,6.265260933332684,60.31806513333322,-1.0,1.705199633333147,2.1286114666670146,5.638660366666197,5.085521633333201,24.244224,55.631872,-1.0,7.458816,89.317376,350.543872,347.897856,48.534444444444446,-1.0,172.48444444444442,3868.84,76.85444444444445,108.85444444444445,181.35111111111112
2024-03-06 03:19:48,6.118638033331082,21.92748736667151,-1.0,1.794154099999901,2.1286114666670146,5.638660366666197,5.449404600000207,24.24832,55.631872,-1.0,7.35232,89.317376,350.543872,347.947008,48.534444444444446,-1.0,140.0277777777778,2365.201111111112,32.11111111111112,108.85444444444445,107.46777777777783
2024-03-06 03:19:53,6.118638033331082,21.92748736667151,-1.0,1.794154099999901,1.7541384999996505,4.752264200000885,5.449404600000207,24.24832,55.631872,-1.0,7.35232,89.317376,350.519296,347.947008,29.160000000000004,-1.0,140.0277777777778,2365.201111111112,32.11111111111112,148.83999999999997,107.46777777777783
2024-03-06 03:19:58,6.118638033331081,21.927487366671507,-1.0,1.7941540999999006,1.7541384999996505,4.752264200000885,5.449404600000207,24.24832,55.631872,-1.0,7.35232,89.317376,350.519296,347.947008,29.160000000000004,-1.0,140.0277777777778,2365.201111111111,32.111111111111114,148.83999999999997,107.46777777777778
2024-03-06 03:20:03,6.118638033331081,21.927487366671507,-1.0,1.7941540999999006,1.7541384999996505,4.752264200000885,5.449404600000207,24.24832,55.631872,-1.0,7.35232,89.317376,350.519296,347.947008,29.160000000000004,-1.0,140.0277777777778,2365.201111111111,32.111111111111114,148.83999999999997,107.46777777777778
2024-03-06 03:20:08,6.118638033331081,21.927487366671507,-1.0,1.7941540999999006,1.7541384999996505,4.752264200000885,5.449404600000207,24.24832,55.631872,-1.0,7.35232,89.317376,350.519296,347.947008,29.160000000000004,-1.0,140.0277777777778,2365.201111111111,32.111111111111114,148.83999999999997,107.46777777777778
2024-03-06 03:20:13,6.118638033331081,21.927487366671507,-1.0,1.7941540999999006,1.7541384999996505,4.752264200000885,5.449404600000207,24.24832,55.631872,-1.0,7.35232,89.317376,350.519296,347.947008,29.160000000000004,-1.0,140.0277777777778,2365.201111111111,32.111111111111114,148.83999999999997,107.46777777777778
2024-03-06 03:20:18,5.754624600012904,49.97684443333129,-1.0,1.549542766666908,1.7541384999996505,4.752264200000885,4.2399301666648626,24.244224,55.713792,-1.0,7.65952,89.317376,350.519296,348.11904,29.160000000000004,-1.0,96.69444444444446,2823.1511111111126,108.85444444444448,148.83999999999997,210.2500000000001
2024-03-06 03:20:23,5.754624600012904,49.97684443333129,-1.0,1.549542766666908,2.072376266666727,6.643447733332171,4.2399301666648626,24.244224,55.713792,-1.0,7.65952,88.920064,350.67904,348.11904,26.009999999999998,-1.0,96.69444444444446,2823.1511111111126,108.85444444444448,29.521111111111114,210.2500000000001
2024-03-06 03:20:28,5.754624600012903,49.97684443333128,-1.0,1.5495427666669077,2.072376266666727,6.643447733332171,4.2399301666648626,24.244224,55.713792,-1.0,7.65952,88.920064,350.67904,348.11904,26.009999999999998,-1.0,96.69444444444446,2823.1511111111113,108.85444444444445,29.521111111111114,210.25
2024-03-06 03:20:33,5.754624600012903,49.97684443333128,-1.0,1.5495427666669077,2.072376266666727,6.643447733332171,4.2399301666648626,24.244224,55.713792,-1.0,7.65952,88.920064,350.67904,348.11904,26.009999999999998,-1.0,96.69444444444446,2823.1511111111113,108.85444444444445,29.521111111111114,210.25
2024-03-06 03:20:38,5.754624600012903,49.97684443333128,-1.0,1.5495427666669077,2.072376266666727,6.643447733332171,4.2399301666648626,24.244224,55.713792,-1.0,7.65952,88.920064,350.67904,348.11904,26.009999999999998,-1.0,96.69444444444446,2823.1511111111113,108.85444444444445,29.521111111111114,210.25
2024-03-06 03:20:43,5.754624600012903,49.97684443333128,-1.0,1.5495427666669077,2.072376266666727,6.643447733332171,4.2399301666648626,24.244224,55.713792,-1.0,7.65952,88.920064,350.67904,348.11904,26.009999999999998,-1.0,96.69444444444446,2823.1511111111113,108.85444444444445,29.521111111111114,210.25
2024-03-06 03:20:48,6.823929366661712,48.80897516666968,-1.0,1.7837479666667382,2.072376266666727,6.643447733332171,4.6574526333339845,24.244224,55.631872,-1.0,7.110656,88.920064,350.67904,348.250112,26.009999999999998,-1.0,95.3877777777778,7185.38777777778,86.49000000000005,29.521111111111114,189.52111111111122
2024-03-06 03:20:53,6.823929366661712,48.80897516666968,-1.0,1.7837479666667382,2.3422072333337,4.692384900001419,4.6574526333339845,24.244224,55.631872,-1.0,7.110656,88.61696,350.711808,348.250112,23.68444444444444,-1.0,95.3877777777778,7185.38777777778,86.49000000000005,200.69444444444443,189.52111111111122
2024-03-06 03:20:58,6.8239293666617105,48.808975166669676,-1.0,1.7837479666667377,2.3422072333337,4.692384900001419,4.6574526333339845,24.244224,55.631872,-1.0,7.110656,88.61696,350.711808,348.250112,23.68444444444444,-1.0,95.3877777777778,7185.387777777778,86.49000000000001,200.69444444444443,189.52111111111114
2024-03-06 03:21:03,6.8239293666617105,48.808975166669676,-1.0,1.7837479666667377,2.3422072333337,4.692384900001419,4.6574526333339845,24.244224,55.631872,-1.0,7.110656,88.61696,350.711808,348.250112,23.68444444444444,-1.0,95.3877777777778,7185.387777777778,86.49000000000001,200.69444444444443,189.52111111111114
2024-03-06 03:21:08,6.8239293666617105,48.808975166669676,-1.0,1.7837479666667377,2.3422072333337,4.692384900001419,4.6574526333339845,24.244224,55.631872,-1.0,7.110656,88.61696,350.711808,348.250112,23.68444444444444,-1.0,95.3877777777778,7185.387777777778,86.49000000000001,200.69444444444443,189.52111111111114
2024-03-06 03:21:13,6.8239293666617105,48.808975166669676,-1.0,1.7837479666667377,2.3422072333337,4.692384900001419,4.6574526333339845,24.244224,55.631872,-1.0,7.110656,88.61696,350.711808,348.250112,23.68444444444444,-1.0,95.3877777777778,7185.387777777778,86.49000000000001,200.69444444444443,189.52111111111114
2024-03-06 03:21:18,3.692505566671875,53.679731899994,-1.0,1.12416483333296,2.3422072333337,4.692384900001419,4.015630400001176,24.244224,55.631872,-1.0,7.143424,88.61696,350.711808,348.336128,23.68444444444444,-1.0,129.96,3528.3600000000015,98.67111111111114,200.69444444444443,63.467777777777805
2024-03-06 03:21:23,3.692505566671875,53.679731899994,-1.0,1.12416483333296,2.0911017333332893,4.855481666665659,4.015630400001176,24.244224,55.631872,-1.0,7.143424,88.61696,352.6656,348.336128,43.121111111111105,-1.0,129.96,3528.3600000000015,98.67111111111114,87.11111111111113,63.467777777777805
2024-03-06 03:21:28,3.692505566671874,53.67973189999399,-1.0,1.1241648333329597,2.0911017333332893,4.855481666665659,4.015630400001176,24.244224,55.631872,-1.0,7.143424,88.61696,352.6656,348.336128,43.121111111111105,-1.0,129.96,3528.3599999999997,98.67111111111112,87.11111111111113,63.467777777777776
2024-03-06 03:21:33,3.692505566671874,53.67973189999399,-1.0,1.1241648333329597,2.0911017333332893,4.855481666665659,4.015630400001176,24.244224,55.631872,-1.0,7.143424,88.61696,352.6656,348.336128,43.121111111111105,-1.0,129.96,3528.3599999999997,98.67111111111112,87.11111111111113,63.467777777777776
2024-03-06 03:21:38,3.692505566671874,53.67973189999399,-1.0,1.1241648333329597,2.0911017333332893,4.855481666665659,4.015630400001176,24.244224,55.631872,-1.0,7.143424,88.61696,352.6656,348.336128,43.121111111111105,-1.0,129.96,3528.3599999999997,98.67111111111112,87.11111111111113,63.467777777777776
2024-03-06 03:21:43,3.692505566671874,53.67973189999399,-1.0,1.1241648333329597,2.0911017333332893,4.855481666665659,4.015630400001176,24.244224,55.631872,-1.0,7.143424,88.61696,352.6656,348.336128,43.121111111111105,-1.0,129.96,3528.3599999999997,98.67111111111112,87.11111111111113,63.467777777777776
2024-03-06 03:21:48,5.318838599987431,29.55072966666801,-1.0,1.3725300333334192,2.0911017333332893,4.855481666665659,4.769732199999528,24.260608,55.631872,-1.0,7.573504,88.61696,352.6656,348.438528,43.121111111111105,-1.0,333.6711111111111,2597.601111111112,152.9344444444445,87.11111111111113,208.3211111111112
2024-03-06 03:21:53,5.318838599987431,29.55072966666801,-1.0,1.3725300333334192,1.9803561333333166,5.508860400000989,4.769732199999528,24.260608,55.631872,-1.0,7.573504,88.61696,352.74752,348.438528,12.25,-1.0,333.6711111111111,2597.601111111112,152.9344444444445,45.78777777777778,208.3211111111112
2024-03-06 03:21:58,5.31883859998743,29.550729666668,-1.0,1.372530033333419,1.9803561333333166,5.508860400000989,4.769732199999528,24.260608,55.631872,-1.0,7.573504,88.61696,352.74752,348.438528,12.25,-1.0,333.6711111111111,2597.601111111111,152.93444444444447,45.78777777777778,208.32111111111112
2024-03-06 03:22:03,5.31883859998743,29.550729666668,-1.0,1.372530033333419,1.9803561333333166,5.508860400000989,4.769732199999528,24.260608,55.631872,-1.0,7.573504,88.61696,352.74752,348.438528,12.25,-1.0,333.6711111111111,2597.601111111111,152.93444444444447,45.78777777777778,208.32111111111112
