details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:19:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:20:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:21:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:22:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:23:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:24:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:25:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:00
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:05
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:10
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:15
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:20
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:25
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:30
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:35
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:40
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:45
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:50
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:26:55
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:00
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:05
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:10
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:15
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:20
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:25
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:30
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:35
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:40
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:45
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:50
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:27:55
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:00
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:05
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:10
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:15
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:20
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:25
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:30
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:35
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:40
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:45
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:50
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:28:55
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:00
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:29:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:30:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:30:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:30:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:30:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:30:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:30:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 13:30:30
