timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v3-5fd56449d8-gj8s8_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v3-5fd56449d8-gj8s8_memory,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v1-7b76c4f45d-s5dnq_network,reviews-v3-5fd56449d8-gj8s8_network,ratings-v1-5b6b66f9b5-7bln6_network,details-v1-b788479c5-bbg6t_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 13:14:53,1.8136207115101803,44.86591581368266,0.8742321208251439,2.8749684666659427,5.332424066667349,0.38003579999591847,-1.0,25.001984,56.836096,13.021184,91.230208,151.932928,638.947328,-1.0,2228.8800226604408,510.76000000000005,34.41777777777777,-1.0,44.02165215204768,103.40936318386493,169.86777777777777
2024-03-07 13:14:58,1.8136207115101803,44.86591581368266,0.8742321208251439,2.8749684666659427,5.332424066667349,0.38003579999591847,-1.0,25.001984,56.836096,13.021184,91.230208,151.932928,638.947328,-1.0,2228.8800226604408,510.76000000000005,34.41777777777777,-1.0,44.02165215204768,103.40936318386493,169.86777777777777
2024-03-07 13:15:03,1.8136207115101803,44.86591581368266,0.8742321208251439,2.8749684666659427,5.332424066667349,0.38003579999591847,-1.0,25.001984,56.836096,13.021184,91.230208,151.932928,638.947328,-1.0,2228.8800226604408,510.76000000000005,34.41777777777777,-1.0,44.02165215204768,103.40936318386493,169.86777777777777
2024-03-07 13:15:08,1.8136207115101803,44.86591581368266,0.8742321208251439,2.8749684666659427,5.332424066667349,0.38003579999591847,-1.0,25.001984,56.836096,13.021184,91.230208,151.932928,638.947328,-1.0,2228.8800226604408,510.76000000000005,34.41777777777777,-1.0,44.02165215204768,103.40936318386493,169.86777777777777
2024-03-07 13:15:13,1.8136207115101803,44.86591581368266,0.8742321208251439,2.8749684666659427,5.332424066667349,0.38003579999591847,-1.0,25.001984,56.836096,13.021184,91.230208,151.932928,638.947328,-1.0,2228.8800226604408,510.76000000000005,34.41777777777777,-1.0,44.02165215204768,103.40936318386493,169.86777777777777
2024-03-07 13:15:18,7.546901733333776,49.07787376669149,1.2477872333344449,2.8749684666659427,5.332424066667349,0.38003579999591847,-1.0,25.001984,56.803328,13.029376,91.230208,151.932928,638.947328,-1.0,9357.33777777778,510.76000000000005,34.41777777777777,-1.0,40.11111111111112,67.24000000000002,169.86777777777777
2024-03-07 13:15:23,7.546901733333776,49.07787376669149,1.2477872333344449,2.127302499999928,5.511427266666638,0.19735986667607602,-1.0,25.001984,56.803328,13.029376,91.230208,151.932928,638.947328,-1.0,9357.33777777778,259.21000000000004,38.85444444444445,-1.0,40.11111111111112,67.24000000000002,124.69444444444443
2024-03-07 13:15:28,7.546901733333774,49.07787376669148,1.2477872333344446,2.127302499999928,5.511427266666638,0.19735986667607602,-1.0,25.001984,56.803328,13.029376,91.230208,151.932928,638.947328,-1.0,9357.337777777779,259.21000000000004,38.85444444444445,-1.0,40.11111111111111,67.24,124.69444444444443
2024-03-07 13:15:33,7.546901733333774,49.07787376669148,1.2477872333344446,2.127302499999928,5.511427266666638,0.19735986667607602,-1.0,25.001984,56.803328,13.029376,91.230208,151.932928,638.947328,-1.0,9357.337777777779,259.21000000000004,38.85444444444445,-1.0,40.11111111111111,67.24,124.69444444444443
2024-03-07 13:15:38,7.546901733333774,49.07787376669148,1.2477872333344446,2.127302499999928,5.511427266666638,0.19735986667607602,-1.0,25.001984,56.803328,13.029376,91.230208,151.932928,638.947328,-1.0,9357.337777777779,259.21000000000004,38.85444444444445,-1.0,40.11111111111111,67.24,124.69444444444443
2024-03-07 13:15:43,7.546901733333774,49.07787376669148,1.2477872333344446,2.127302499999928,5.511427266666638,0.19735986667607602,-1.0,25.001984,56.803328,13.029376,91.230208,151.932928,638.947328,-1.0,9357.337777777779,259.21000000000004,38.85444444444445,-1.0,40.11111111111111,67.24,124.69444444444443
2024-03-07 13:15:48,3.9686277000024965,33.88190273332536,0.981431466667952,2.127302499999928,5.511427266666638,0.19735986667607602,-1.0,24.9856,56.786944,13.049856,91.230208,151.932928,638.947328,-1.0,5069.440000000002,259.21000000000004,38.85444444444445,-1.0,49.9377777777778,122.47111111111114,124.69444444444443
2024-03-07 13:15:53,3.9686277000024965,33.88190273332536,0.981431466667952,2.584469500000826,5.971135699999763,50.283638066654625,-1.0,24.9856,56.786944,13.049856,91.234304,151.932928,643.23584,-1.0,5069.440000000002,396.00999999999993,50.41,-1.0,49.9377777777778,122.47111111111114,44.001111111111115
2024-03-07 13:15:58,3.9686277000024948,33.881902733325354,0.9814314666679518,2.584469500000826,5.971135699999763,50.283638066654625,-1.0,24.9856,56.786944,13.049856,91.234304,151.932928,643.23584,-1.0,5069.4400000000005,396.00999999999993,50.41,-1.0,49.937777777777775,122.4711111111111,44.001111111111115
2024-03-07 13:16:03,3.9686277000024948,33.881902733325354,0.9814314666679518,2.584469500000826,5.971135699999763,50.283638066654625,-1.0,24.9856,56.786944,13.049856,91.234304,151.932928,643.23584,-1.0,5069.4400000000005,396.00999999999993,50.41,-1.0,49.937777777777775,122.4711111111111,44.001111111111115
2024-03-07 13:16:08,3.9686277000024948,33.881902733325354,0.9814314666679518,2.584469500000826,5.971135699999763,50.283638066654625,-1.0,24.9856,56.786944,13.049856,91.234304,151.932928,643.23584,-1.0,5069.4400000000005,396.00999999999993,50.41,-1.0,49.937777777777775,122.4711111111111,44.001111111111115
2024-03-07 13:16:13,3.9686277000024948,33.881902733325354,0.9814314666679518,2.584469500000826,5.971135699999763,50.283638066654625,-1.0,24.9856,56.786944,13.049856,91.234304,151.932928,643.23584,-1.0,5069.4400000000005,396.00999999999993,50.41,-1.0,49.937777777777775,122.4711111111111,44.001111111111115
2024-03-07 13:16:18,4.930976933322504,28.744371466655146,0.8759015999999068,2.584469500000826,5.971135699999763,50.283638066654625,-1.0,25.001984,56.737792,12.713984,91.234304,151.932928,643.23584,-1.0,7333.067777777781,396.00999999999993,50.41,-1.0,47.15111111111114,148.84000000000003,44.001111111111115
2024-03-07 13:16:23,4.930976933322504,28.744371466655146,0.8759015999999068,2.2748282999998537,4.861949366666825,0.23078886667159773,-1.0,25.001984,56.737792,12.713984,91.234304,151.932928,643.23584,-1.0,7333.067777777781,466.56000000000006,36.0,-1.0,47.15111111111114,148.84000000000003,290.1344444444445
2024-03-07 13:16:28,4.930976933322503,28.74437146665514,0.8759015999999065,2.2748282999998537,4.861949366666825,0.23078886667159773,-1.0,25.001984,56.737792,12.713984,91.234304,151.932928,643.23584,-1.0,7333.067777777779,466.56000000000006,36.0,-1.0,47.151111111111106,148.83999999999997,290.1344444444445
2024-03-07 13:16:33,4.930976933322503,28.74437146665514,0.8759015999999065,2.2748282999998537,4.861949366666825,0.23078886667159773,-1.0,25.001984,56.737792,12.713984,91.234304,151.932928,643.23584,-1.0,7333.067777777779,466.56000000000006,36.0,-1.0,47.151111111111106,148.83999999999997,290.1344444444445
2024-03-07 13:16:38,4.930976933322503,28.74437146665514,0.8759015999999065,2.2748282999998537,4.861949366666825,0.23078886667159773,-1.0,25.001984,56.737792,12.713984,91.234304,151.932928,643.23584,-1.0,7333.067777777779,466.56000000000006,36.0,-1.0,47.151111111111106,148.83999999999997,290.1344444444445
2024-03-07 13:16:43,4.930976933322503,28.74437146665514,0.8759015999999065,2.2748282999998537,4.861949366666825,0.23078886667159773,-1.0,25.001984,56.737792,12.713984,91.234304,151.932928,643.23584,-1.0,7333.067777777779,466.56000000000006,36.0,-1.0,47.151111111111106,148.83999999999997,290.1344444444445
2024-03-07 13:16:48,5.471027497255899,56.105345465458754,0.9093009699019706,2.2748282999998537,4.861949366666825,0.23078886667159773,-1.0,25.001984,56.803328,12.61568,91.234304,151.932928,643.23584,-1.0,4443.555688871114,466.56000000000006,36.0,-1.0,41.80941547658831,134.53309203626185,290.1344444444445
2024-03-07 13:16:53,5.471027497255899,56.105345465458754,0.9093009699019706,2.406651766666338,4.821474866666146,0.2659193666659121,-1.0,25.001984,56.803328,12.61568,91.865088,151.932928,643.23584,-1.0,4443.555688871114,253.8711111111111,32.49,-1.0,41.80941547658831,134.53309203626185,53.77777777777777
2024-03-07 13:16:58,5.471027497255898,56.10534546545875,0.9093009699019705,2.406651766666338,4.821474866666146,0.2659193666659121,-1.0,25.001984,56.803328,12.61568,91.865088,151.932928,643.23584,-1.0,4443.555688871113,253.8711111111111,32.49,-1.0,41.8094154765883,134.53309203626182,53.77777777777777
2024-03-07 13:17:03,5.471027497255898,56.10534546545875,0.9093009699019705,2.406651766666338,4.821474866666146,0.2659193666659121,-1.0,25.001984,56.803328,12.61568,91.865088,151.932928,643.23584,-1.0,4443.555688871113,253.8711111111111,32.49,-1.0,41.8094154765883,134.53309203626182,53.77777777777777
2024-03-07 13:17:08,5.471027497255898,56.10534546545875,0.9093009699019705,2.406651766666338,4.821474866666146,0.2659193666659121,-1.0,25.001984,56.803328,12.61568,91.865088,151.932928,643.23584,-1.0,4443.555688871113,253.8711111111111,32.49,-1.0,41.8094154765883,134.53309203626182,53.77777777777777
2024-03-07 13:17:13,5.471027497255898,56.10534546545875,0.9093009699019705,2.406651766666338,4.821474866666146,0.2659193666659121,-1.0,25.001984,56.803328,12.61568,91.865088,151.932928,643.23584,-1.0,4443.555688871113,253.8711111111111,32.49,-1.0,41.8094154765883,134.53309203626182,53.77777777777777
2024-03-07 13:17:18,5.654463713041697,40.434847551421946,0.8730807414063291,2.406651766666338,4.821474866666146,0.2659193666659121,-1.0,25.001984,56.631296,12.279808,91.865088,151.932928,643.23584,-1.0,7363.112548878652,253.8711111111111,32.49,-1.0,56.76246303609371,41.396056575132256,53.77777777777777
2024-03-07 13:17:23,5.654463713041697,40.434847551421946,0.8730807414063291,1.4749695999995538,5.644719666667204,0.28567666668095626,-1.0,25.001984,56.631296,12.279808,91.865088,151.932928,643.23584,-1.0,7363.112548878652,616.6944444444443,33.254444444444445,-1.0,56.76246303609371,41.396056575132256,133.78777777777776
2024-03-07 13:17:28,5.654463713041695,40.43484755142194,0.8730807414063289,1.4749695999995538,5.644719666667204,0.28567666668095626,-1.0,25.001984,56.631296,12.279808,91.865088,151.932928,643.23584,-1.0,7363.112548878649,616.6944444444443,33.254444444444445,-1.0,56.762463036093685,41.396056575132235,133.78777777777776
2024-03-07 13:17:33,5.654463713041695,40.43484755142194,0.8730807414063289,1.4749695999995538,5.644719666667204,0.28567666668095626,-1.0,25.001984,56.631296,12.279808,91.865088,151.932928,643.23584,-1.0,7363.112548878649,616.6944444444443,33.254444444444445,-1.0,56.762463036093685,41.396056575132235,133.78777777777776
2024-03-07 13:17:38,5.654463713041695,40.43484755142194,0.8730807414063289,1.4749695999995538,5.644719666667204,0.28567666668095626,-1.0,25.001984,56.631296,12.279808,91.865088,151.932928,643.23584,-1.0,7363.112548878649,616.6944444444443,33.254444444444445,-1.0,56.762463036093685,41.396056575132235,133.78777777777776
2024-03-07 13:17:43,5.654463713041695,40.43484755142194,0.8730807414063289,1.4749695999995538,5.644719666667204,0.28567666668095626,-1.0,25.001984,56.631296,12.279808,91.865088,151.932928,643.23584,-1.0,7363.112548878649,616.6944444444443,33.254444444444445,-1.0,56.762463036093685,41.396056575132235,133.78777777777776
2024-03-07 13:17:48,4.512501999988673,25.615595966670913,0.8647811000021953,1.4749695999995538,5.644719666667204,0.28567666668095626,-1.0,25.001984,56.737792,13.082624,91.865088,151.932928,643.23584,-1.0,9853.871111111113,616.6944444444443,33.254444444444445,-1.0,71.68444444444448,123.21000000000004,133.78777777777776
2024-03-07 13:17:53,4.512501999988673,25.615595966670913,0.8647811000021953,3.290629266666656,7.16760023333336,0.346515099984875,-1.0,25.001984,56.737792,13.082624,91.865088,151.932928,643.23584,-1.0,9853.871111111113,295.84,37.61777777777778,-1.0,71.68444444444448,123.21000000000004,264.6044444444444
2024-03-07 13:17:58,4.512501999988672,25.615595966670906,0.864781100002195,3.290629266666656,7.16760023333336,0.346515099984875,-1.0,25.001984,56.737792,13.082624,91.865088,151.932928,643.23584,-1.0,9853.871111111112,295.84,37.61777777777778,-1.0,71.68444444444445,123.21,264.6044444444444
2024-03-07 13:18:03,4.512501999988672,25.615595966670906,0.864781100002195,3.290629266666656,7.16760023333336,0.346515099984875,-1.0,25.001984,56.737792,13.082624,91.865088,151.932928,643.23584,-1.0,9853.871111111112,295.84,37.61777777777778,-1.0,71.68444444444445,123.21,264.6044444444444
2024-03-07 13:18:08,4.512501999988672,25.615595966670906,0.864781100002195,3.290629266666656,7.16760023333336,0.346515099984875,-1.0,25.001984,56.737792,13.082624,91.865088,151.932928,643.23584,-1.0,9853.871111111112,295.84,37.61777777777778,-1.0,71.68444444444445,123.21,264.6044444444444
2024-03-07 13:18:13,4.512501999988672,25.615595966670906,0.864781100002195,3.290629266666656,7.16760023333336,0.346515099984875,-1.0,25.001984,56.737792,13.082624,91.865088,151.932928,643.23584,-1.0,9853.871111111112,295.84,37.61777777777778,-1.0,71.68444444444445,123.21,264.6044444444444
2024-03-07 13:18:18,2.464049360084533,56.72319807359035,0.9048545527272933,3.290629266666656,7.16760023333336,0.346515099984875,-1.0,25.001984,56.631296,12.869632,91.865088,151.932928,643.23584,-1.0,4889.367192937577,295.84,37.61777777777778,-1.0,53.27579217496149,244.33595051389054,264.6044444444444
2024-03-07 13:18:23,2.464049360084533,56.72319807359035,0.9048545527272933,1.8711104666673843,6.086761966666169,0.38439690000207827,-1.0,25.001984,56.631296,12.869632,91.865088,152.121344,643.23584,-1.0,4889.367192937577,452.27111111111105,13.690000000000001,-1.0,53.27579217496149,244.33595051389054,122.4711111111111
2024-03-07 13:18:28,2.464049360084533,56.72319807359035,0.9048545527272933,1.8711104666673843,6.086761966666169,0.38439690000207827,-1.0,25.001984,56.631296,12.869632,91.865088,152.121344,643.23584,-1.0,4889.367192937577,452.27111111111105,13.690000000000001,-1.0,53.27579217496149,244.33595051389054,122.4711111111111
2024-03-07 13:18:33,2.464049360084533,56.72319807359035,0.9048545527272933,1.8711104666673843,6.086761966666169,0.38439690000207827,-1.0,25.001984,56.631296,12.869632,91.865088,152.121344,643.23584,-1.0,4889.367192937577,452.27111111111105,13.690000000000001,-1.0,53.27579217496149,244.33595051389054,122.4711111111111
2024-03-07 13:18:38,2.464049360084533,56.72319807359035,0.9048545527272933,1.8711104666673843,6.086761966666169,0.38439690000207827,-1.0,25.001984,56.631296,12.869632,91.865088,152.121344,643.23584,-1.0,4889.367192937577,452.27111111111105,13.690000000000001,-1.0,53.27579217496149,244.33595051389054,122.4711111111111
2024-03-07 13:18:43,2.464049360084533,56.72319807359035,0.9048545527272933,1.8711104666673843,6.086761966666169,0.38439690000207827,-1.0,25.001984,56.631296,12.869632,91.865088,152.121344,643.23584,-1.0,4889.367192937577,452.27111111111105,13.690000000000001,-1.0,53.27579217496149,244.33595051389054,122.4711111111111
2024-03-07 13:18:48,5.139237631696712,34.966121116151704,1.0282148286407018,1.8711104666673843,6.086761966666169,0.38439690000207827,-1.0,25.001984,56.819712,12.877824,91.865088,152.121344,643.23584,-1.0,7046.683434752672,452.27111111111105,13.690000000000001,-1.0,11.563083283309624,70.0197818081305,122.4711111111111
2024-03-07 13:18:53,5.139237631696712,34.966121116151704,1.0282148286407018,2.038837166666478,5.2515477333334575,0.33196226665192324,-1.0,25.001984,56.819712,12.877824,92.545024,152.211456,643.23584,-1.0,7046.683434752672,315.65444444444444,42.25,-1.0,11.563083283309624,70.0197818081305,97.35111111111112
2024-03-07 13:18:58,5.139237631696712,34.966121116151704,1.0282148286407018,2.038837166666478,5.2515477333334575,0.33196226665192324,-1.0,25.001984,56.819712,12.877824,92.545024,152.211456,643.23584,-1.0,7046.683434752672,315.65444444444444,42.25,-1.0,11.563083283309624,70.0197818081305,97.35111111111112
2024-03-07 13:19:03,5.139237631696712,34.966121116151704,1.0282148286407018,2.038837166666478,5.2515477333334575,0.33196226665192324,-1.0,25.001984,56.819712,12.877824,92.545024,152.211456,643.23584,-1.0,7046.683434752672,315.65444444444444,42.25,-1.0,11.563083283309624,70.0197818081305,97.35111111111112
2024-03-07 13:19:08,5.139237631696712,34.966121116151704,1.0282148286407018,2.038837166666478,5.2515477333334575,0.33196226665192324,-1.0,25.001984,56.819712,12.877824,92.545024,152.211456,643.23584,-1.0,7046.683434752672,315.65444444444444,42.25,-1.0,11.563083283309624,70.0197818081305,97.35111111111112
2024-03-07 13:19:13,5.139237631696712,34.966121116151704,1.0282148286407018,2.038837166666478,5.2515477333334575,0.33196226665192324,-1.0,25.001984,56.819712,12.877824,92.545024,152.211456,643.23584,-1.0,7046.683434752672,315.65444444444444,42.25,-1.0,11.563083283309624,70.0197818081305,97.35111111111112
2024-03-07 13:19:18,5.868554329710378,40.4988207786205,0.7868324111724666,2.038837166666478,5.2515477333334575,0.33196226665192324,-1.0,24.9856,56.827904,12.427264,92.545024,152.211456,643.23584,-1.0,1891.9977252277572,315.65444444444444,42.25,-1.0,79.79380491581652,177.75407644423376,97.35111111111112
2024-03-07 13:19:23,5.868554329710378,40.4988207786205,0.7868324111724666,2.309601266666543,5.243434666667213,0.361041766670193,-1.0,24.9856,56.827904,12.427264,92.545024,152.317952,643.23584,-1.0,1891.9977252277572,245.44444444444443,45.33777777777778,-1.0,79.79380491581652,177.75407644423376,89.61777777777777
2024-03-07 13:19:28,5.868554329710378,40.4988207786205,0.7868324111724666,2.309601266666543,5.243434666667213,0.361041766670193,-1.0,24.9856,56.827904,12.427264,92.545024,152.317952,643.23584,-1.0,1891.9977252277572,245.44444444444443,45.33777777777778,-1.0,79.79380491581652,177.75407644423376,89.61777777777777
2024-03-07 13:19:33,5.868554329710378,40.4988207786205,0.7868324111724666,2.309601266666543,5.243434666667213,0.361041766670193,-1.0,24.9856,56.827904,12.427264,92.545024,152.317952,643.23584,-1.0,1891.9977252277572,245.44444444444443,45.33777777777778,-1.0,79.79380491581652,177.75407644423376,89.61777777777777
2024-03-07 13:19:38,5.868554329710378,40.4988207786205,0.7868324111724666,2.309601266666543,5.243434666667213,0.361041766670193,-1.0,24.9856,56.827904,12.427264,92.545024,152.317952,643.23584,-1.0,1891.9977252277572,245.44444444444443,45.33777777777778,-1.0,79.79380491581652,177.75407644423376,89.61777777777777
2024-03-07 13:19:43,5.868554329710378,40.4988207786205,0.7868324111724666,2.309601266666543,5.243434666667213,0.361041766670193,-1.0,24.9856,56.827904,12.427264,92.545024,152.317952,643.23584,-1.0,1891.9977252277572,245.44444444444443,45.33777777777778,-1.0,79.79380491581652,177.75407644423376,89.61777777777777
2024-03-07 13:19:48,4.157535502364999,40.207105607025625,0.7891833455582787,2.309601266666543,5.243434666667213,0.361041766670193,-1.0,25.001984,56.696832,13.283328,92.545024,152.317952,643.23584,-1.0,9096.013872534055,245.44444444444443,45.33777777777778,-1.0,55.26181244049512,23.68760268619104,89.61777777777777
2024-03-07 13:19:53,4.157535502364999,40.207105607025625,0.7891833455582787,2.4474910333329567,5.476161099999406,0.3344640000250365,-1.0,25.001984,56.696832,13.283328,92.545024,152.551424,643.23584,-1.0,9096.013872534055,479.60999999999996,41.38777777777778,-1.0,55.26181244049512,23.68760268619104,156.25
2024-03-07 13:19:58,4.157535502364999,40.207105607025625,0.7891833455582787,2.4474910333329567,5.476161099999406,0.3344640000250365,-1.0,25.001984,56.696832,13.283328,92.545024,152.551424,643.23584,-1.0,9096.013872534055,479.60999999999996,41.38777777777778,-1.0,55.26181244049512,23.68760268619104,156.25
2024-03-07 13:20:03,4.157535502364999,40.207105607025625,0.7891833455582787,2.4474910333329567,5.476161099999406,0.3344640000250365,-1.0,25.001984,56.696832,13.283328,92.545024,152.551424,643.23584,-1.0,9096.013872534055,479.60999999999996,41.38777777777778,-1.0,55.26181244049512,23.68760268619104,156.25
2024-03-07 13:20:08,4.157535502364999,40.207105607025625,0.7891833455582787,2.4474910333329567,5.476161099999406,0.3344640000250365,-1.0,25.001984,56.696832,13.283328,92.545024,152.551424,643.23584,-1.0,9096.013872534055,479.60999999999996,41.38777777777778,-1.0,55.26181244049512,23.68760268619104,156.25
2024-03-07 13:20:13,4.157535502364999,40.207105607025625,0.7891833455582787,2.4474910333329567,5.476161099999406,0.3344640000250365,-1.0,25.001984,56.696832,13.283328,92.545024,152.551424,643.23584,-1.0,9096.013872534055,479.60999999999996,41.38777777777778,-1.0,55.26181244049512,23.68760268619104,156.25
2024-03-07 13:20:18,5.677829666668308,46.44832910001546,0.7482800333339887,2.4474910333329567,5.476161099999406,0.3344640000250365,-1.0,25.001984,56.836096,12.828672,92.545024,152.551424,643.23584,-1.0,6988.960000000002,479.60999999999996,41.38777777777778,-1.0,17.92111111111112,224.00111111111121,156.25
2024-03-07 13:20:23,5.677829666668308,46.44832910001546,0.7482800333339887,2.0961846333335643,3.085594433333464,0.2076563666378206,-1.0,25.001984,56.836096,12.828672,92.545024,152.543232,643.23584,-1.0,6988.960000000002,491.36111111111114,34.81,-1.0,17.92111111111112,224.00111111111121,179.56
2024-03-07 13:20:28,5.677829666668307,46.44832910001544,0.7482800333339886,2.0961846333335643,3.085594433333464,0.2076563666378206,-1.0,25.001984,56.836096,12.828672,92.545024,152.543232,643.23584,-1.0,6988.959999999999,491.36111111111114,34.81,-1.0,17.921111111111113,224.0011111111111,179.56
2024-03-07 13:20:33,5.677829666668307,46.44832910001544,0.7482800333339886,2.0961846333335643,3.085594433333464,0.2076563666378206,-1.0,25.001984,56.836096,12.828672,92.545024,152.543232,643.23584,-1.0,6988.959999999999,491.36111111111114,34.81,-1.0,17.921111111111113,224.0011111111111,179.56
2024-03-07 13:20:38,5.677829666668307,46.44832910001544,0.7482800333339886,2.0961846333335643,3.085594433333464,0.2076563666378206,-1.0,25.001984,56.836096,12.828672,92.545024,152.543232,643.23584,-1.0,6988.959999999999,491.36111111111114,34.81,-1.0,17.921111111111113,224.0011111111111,179.56
2024-03-07 13:20:43,5.677829666668307,46.44832910001544,0.7482800333339886,2.0961846333335643,3.085594433333464,0.2076563666378206,-1.0,25.001984,56.836096,12.828672,92.545024,152.543232,643.23584,-1.0,6988.959999999999,491.36111111111114,34.81,-1.0,17.921111111111113,224.0011111111111,179.56
2024-03-07 13:20:48,2.3589433666681243,41.78004726663858,1.0450309333312666,2.0961846333335643,3.085594433333464,0.2076563666378206,-1.0,25.001984,56.926208,12.886016,92.545024,152.543232,643.23584,-1.0,4294.617777777779,491.36111111111114,34.81,-1.0,88.98777777777782,120.26777777777782,179.56
2024-03-07 13:20:53,2.3589433666681243,41.78004726663858,1.0450309333312666,2.005390299999969,8.71310213333345,395.3386901333336,-1.0,25.001984,56.926208,12.886016,92.545024,152.723456,646.406144,-1.0,4294.617777777779,278.89,36.401111111111106,-1.0,88.98777777777782,120.26777777777782,167.2711111111111
2024-03-07 13:20:58,2.358943366668124,41.780047266638576,1.0450309333312664,2.005390299999969,8.71310213333345,395.3386901333336,-1.0,25.001984,56.926208,12.886016,92.545024,152.723456,646.406144,-1.0,4294.6177777777775,278.89,36.401111111111106,-1.0,88.98777777777778,120.26777777777778,167.2711111111111
