details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:08:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:09:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:10:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-11 05:11:55
