timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-ct84h_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-ct84h_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-ct84h_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-06 08:02:30,3.9079970666686377,40.389486933327134,1.726111299999881,-1.0,1.6612871000006635,5.378309866667526,3.9215960666676137,24.477696,55.922688,8.474624,-1.0,86.183936,404.041728,400.22016,-1.0,2483.3611111111113,137.6711111111111,148.83999999999997,128.44444444444446,32.49,73.38777777777777
2024-03-06 08:02:35,6.6698263333364585,45.41052820000004,1.867756533332946,-1.0,1.6612871000006635,5.378309866667526,3.9215960666676137,24.477696,55.922688,8.220672,-1.0,86.183936,404.041728,400.22016,-1.0,3910.417777777777,137.6711111111111,169.86777777777772,128.44444444444446,32.49,119.53777777777775
2024-03-06 08:02:40,6.669826333336459,45.410528200000044,1.8677565333329462,-1.0,1.6612871000006635,5.378309866667526,5.058313433333221,24.477696,55.922688,8.220672,-1.0,86.183936,404.041728,400.265216,-1.0,3910.4177777777777,224.0011111111111,169.86777777777777,128.44444444444446,32.49,119.53777777777778
2024-03-06 08:02:45,6.669826333336459,45.410528200000044,1.8677565333329462,-1.0,1.6612871000006635,5.378309866667526,5.058313433333221,24.477696,55.922688,8.220672,-1.0,86.183936,404.041728,400.265216,-1.0,3910.4177777777777,224.0011111111111,169.86777777777777,128.44444444444446,32.49,119.53777777777778
2024-03-06 08:02:50,6.669826333336459,45.410528200000044,1.8677565333329462,-1.0,1.6612871000006635,5.378309866667526,5.058313433333221,24.477696,55.922688,8.220672,-1.0,86.183936,404.041728,400.265216,-1.0,3910.4177777777777,224.0011111111111,169.86777777777777,128.44444444444446,32.49,119.53777777777778
2024-03-06 08:02:55,6.669826333336459,45.410528200000044,1.8677565333329462,-1.0,1.6612871000006635,5.378309866667526,5.058313433333221,24.477696,55.922688,8.220672,-1.0,86.183936,404.041728,400.265216,-1.0,3910.4177777777777,224.0011111111111,169.86777777777777,128.44444444444446,32.49,119.53777777777778
2024-03-06 08:03:00,6.669826333336459,45.410528200000044,1.8677565333329462,-1.0,2.073459999996885,4.586798999999549,5.058313433333221,24.477696,55.922688,8.220672,-1.0,87.51104,406.421504,400.265216,-1.0,3910.4177777777777,224.0011111111111,169.86777777777777,103.3611111111111,36.401111111111106,119.53777777777778
2024-03-06 08:03:05,6.4088128666602024,38.90486883333323,0.7730807666670594,-1.0,2.073459999996885,4.586798999999549,5.058313433333221,24.444928,55.922688,7.950336,-1.0,87.51104,406.421504,400.265216,-1.0,4774.809999999998,224.0011111111111,100.66777777777774,103.3611111111111,36.401111111111106,18.777777777777768
2024-03-06 08:03:10,6.408812866660203,38.90486883333324,0.7730807666670596,-1.0,2.073459999996885,4.586798999999549,4.4310626333337195,24.444928,55.922688,7.950336,-1.0,87.51104,406.421504,400.2816,-1.0,4774.8099999999995,45.78777777777778,100.66777777777777,103.3611111111111,36.401111111111106,18.777777777777775
2024-03-06 08:03:15,6.408812866660203,38.90486883333324,0.7730807666670596,-1.0,2.073459999996885,4.586798999999549,4.4310626333337195,24.444928,55.922688,7.950336,-1.0,87.51104,406.421504,400.2816,-1.0,4774.8099999999995,45.78777777777778,100.66777777777777,103.3611111111111,36.401111111111106,18.777777777777775
2024-03-06 08:03:20,6.408812866660203,38.90486883333324,0.7730807666670596,-1.0,2.073459999996885,4.586798999999549,4.4310626333337195,24.444928,55.922688,7.950336,-1.0,87.51104,406.421504,400.2816,-1.0,4774.8099999999995,45.78777777777778,100.66777777777777,103.3611111111111,36.401111111111106,18.777777777777775
2024-03-06 08:03:25,6.408812866660203,38.90486883333324,0.7730807666670596,-1.0,2.073459999996885,4.586798999999549,4.4310626333337195,24.444928,55.922688,7.950336,-1.0,87.51104,406.421504,400.2816,-1.0,4774.8099999999995,45.78777777777778,100.66777777777777,103.3611111111111,36.401111111111106,18.777777777777775
2024-03-06 08:03:30,6.408812866660203,38.90486883333324,0.7730807666670596,-1.0,1.7799430666703604,2.679243233330908,4.4310626333337195,24.444928,55.922688,7.950336,-1.0,87.375872,406.515712,400.2816,-1.0,4774.8099999999995,45.78777777777778,100.66777777777777,82.80999999999999,28.09,18.777777777777775
2024-03-06 08:03:35,5.783671599995916,45.22964486667054,1.2606473333335086,-1.0,1.7799430666703604,2.679243233330908,4.4310626333337195,24.559616,55.922688,8.011776,-1.0,87.375872,406.515712,400.2816,-1.0,4023.7877777777767,45.78777777777778,129.95999999999998,82.80999999999999,28.09,159.60111111111107
2024-03-06 08:03:40,5.783671599995917,45.22964486667055,1.2606473333335089,-1.0,1.7799430666703604,2.679243233330908,3.9529207333335608,24.559616,55.922688,8.011776,-1.0,87.375872,406.515712,400.297984,-1.0,4023.787777777777,149.65444444444444,129.96,82.80999999999999,28.09,159.6011111111111
2024-03-06 08:03:45,5.783671599995917,45.22964486667055,1.2606473333335089,-1.0,1.7799430666703604,2.679243233330908,3.9529207333335608,24.559616,55.922688,8.011776,-1.0,87.375872,406.515712,400.297984,-1.0,4023.787777777777,149.65444444444444,129.96,82.80999999999999,28.09,159.6011111111111
2024-03-06 08:03:50,5.783671599995917,45.22964486667055,1.2606473333335089,-1.0,1.7799430666703604,2.679243233330908,3.9529207333335608,24.559616,55.922688,8.011776,-1.0,87.375872,406.515712,400.297984,-1.0,4023.787777777777,149.65444444444444,129.96,82.80999999999999,28.09,159.6011111111111
2024-03-06 08:03:55,5.783671599995917,45.22964486667055,1.2606473333335089,-1.0,1.7799430666703604,2.679243233330908,3.9529207333335608,24.559616,55.922688,8.011776,-1.0,87.375872,406.515712,400.297984,-1.0,4023.787777777777,149.65444444444444,129.96,82.80999999999999,28.09,159.6011111111111
2024-03-06 08:04:00,5.783671599995917,45.22964486667055,1.2606473333335089,-1.0,2.2215443333304092,5.151225366667707,3.9529207333335608,24.559616,55.922688,8.011776,-1.0,87.26528,406.355968,400.297984,-1.0,4023.787777777777,149.65444444444444,129.96,168.13444444444445,37.209999999999994,159.6011111111111
2024-03-06 08:04:05,4.381525533335661,34.22816223333029,1.9881778999983148,-1.0,2.2215443333304092,5.151225366667707,3.9529207333335608,24.461312,55.808,7.983104,-1.0,87.26528,406.355968,400.297984,-1.0,3237.609999999999,149.65444444444444,163.83999999999997,168.13444444444445,37.209999999999994,73.95999999999997
2024-03-06 08:04:10,4.381525533335662,34.228162233330295,1.9881778999983148,-1.0,2.2215443333304092,5.151225366667707,4.93069579999883,24.461312,55.808,7.983104,-1.0,87.26528,406.355968,400.334848,-1.0,3237.6099999999997,118.81,163.84000000000003,168.13444444444445,37.209999999999994,73.96
2024-03-06 08:04:15,4.381525533335662,34.228162233330295,1.9881778999983148,-1.0,2.2215443333304092,5.151225366667707,4.93069579999883,24.461312,55.808,7.983104,-1.0,87.26528,406.355968,400.334848,-1.0,3237.6099999999997,118.81,163.84000000000003,168.13444444444445,37.209999999999994,73.96
2024-03-06 08:04:20,4.381525533335662,34.228162233330295,1.9881778999983148,-1.0,2.2215443333304092,5.151225366667707,4.93069579999883,24.461312,55.808,7.983104,-1.0,87.26528,406.355968,400.334848,-1.0,3237.6099999999997,118.81,163.84000000000003,168.13444444444445,37.209999999999994,73.96
2024-03-06 08:04:25,4.381525533335662,34.228162233330295,1.9881778999983148,-1.0,2.2215443333304092,5.151225366667707,4.93069579999883,24.461312,55.808,7.983104,-1.0,87.26528,406.355968,400.334848,-1.0,3237.6099999999997,118.81,163.84000000000003,168.13444444444445,37.209999999999994,73.96
2024-03-06 08:04:30,4.381525533335662,34.228162233330295,1.9881778999983148,-1.0,2.1231845666685936,4.943420233333503,4.93069579999883,24.461312,55.808,7.983104,-1.0,86.736896,406.380544,400.334848,-1.0,3237.6099999999997,118.81,163.84000000000003,43.121111111111105,26.009999999999998,73.96
2024-03-06 08:04:35,5.116514966660663,45.98194626667766,1.1582900333337418,-1.0,2.1231845666685936,4.943420233333503,4.93069579999883,24.461312,55.922688,8.077312,-1.0,86.736896,406.380544,400.334848,-1.0,4049.20111111111,118.81,133.01777777777772,43.121111111111105,26.009999999999998,86.48999999999998
2024-03-06 08:04:40,5.116514966660665,45.98194626667767,1.158290033333742,-1.0,2.1231845666685936,4.943420233333503,3.0402383999993767,24.461312,55.922688,8.077312,-1.0,86.736896,406.380544,400.355328,-1.0,4049.201111111111,103.3611111111111,133.01777777777778,43.121111111111105,26.009999999999998,86.49000000000001
2024-03-06 08:04:45,5.116514966660665,45.98194626667767,1.158290033333742,-1.0,2.1231845666685936,4.943420233333503,3.0402383999993767,24.461312,55.922688,8.077312,-1.0,86.736896,406.380544,400.355328,-1.0,4049.201111111111,103.3611111111111,133.01777777777778,43.121111111111105,26.009999999999998,86.49000000000001
2024-03-06 08:04:50,5.116514966660665,45.98194626667767,1.158290033333742,-1.0,2.1231845666685936,4.943420233333503,3.0402383999993767,24.461312,55.922688,8.077312,-1.0,86.736896,406.380544,400.355328,-1.0,4049.201111111111,103.3611111111111,133.01777777777778,43.121111111111105,26.009999999999998,86.49000000000001
2024-03-06 08:04:55,5.116514966660665,45.98194626667767,1.158290033333742,-1.0,2.1231845666685936,4.943420233333503,3.0402383999993767,24.461312,55.922688,8.077312,-1.0,86.736896,406.380544,400.355328,-1.0,4049.201111111111,103.3611111111111,133.01777777777778,43.121111111111105,26.009999999999998,86.49000000000001
2024-03-06 08:05:00,5.116514966660665,45.98194626667767,1.158290033333742,-1.0,1.1971675333294722,5.988096766668605,3.0402383999993767,24.461312,55.922688,8.077312,-1.0,86.736896,406.46656,400.355328,-1.0,4049.201111111111,103.3611111111111,133.01777777777778,129.20111111111112,28.801111111111105,86.49000000000001
2024-03-06 08:05:05,5.488410366676058,51.14364979999663,1.3252548000006448,-1.0,1.1971675333294722,5.988096766668605,3.0402383999993767,24.461312,55.808,8.208384,-1.0,86.736896,406.46656,400.355328,-1.0,2955.734444444444,103.3611111111111,213.15999999999994,129.20111111111112,28.801111111111105,55.25444444444444
2024-03-06 08:05:10,5.488410366676059,51.14364979999664,1.325254800000645,-1.0,1.1971675333294722,5.988096766668605,4.532590500000803,24.461312,55.808,8.208384,-1.0,86.736896,406.46656,400.388096,-1.0,2955.7344444444443,119.53777777777778,213.16,129.20111111111112,28.801111111111105,55.254444444444445
2024-03-06 08:05:15,5.488410366676059,51.14364979999664,1.325254800000645,-1.0,1.1971675333294722,5.988096766668605,4.532590500000803,24.461312,55.808,8.208384,-1.0,86.736896,406.46656,400.388096,-1.0,2955.7344444444443,119.53777777777778,213.16,129.20111111111112,28.801111111111105,55.254444444444445
2024-03-06 08:05:20,5.488410366676059,51.14364979999664,1.325254800000645,-1.0,1.1971675333294722,5.988096766668605,4.532590500000803,24.461312,55.808,8.208384,-1.0,86.736896,406.46656,400.388096,-1.0,2955.7344444444443,119.53777777777778,213.16,129.20111111111112,28.801111111111105,55.254444444444445
2024-03-06 08:05:25,5.488410366676059,51.14364979999664,1.325254800000645,-1.0,1.1971675333294722,5.988096766668605,4.532590500000803,24.461312,55.808,8.208384,-1.0,86.736896,406.46656,400.388096,-1.0,2955.7344444444443,119.53777777777778,213.16,129.20111111111112,28.801111111111105,55.254444444444445
2024-03-06 08:05:30,5.488410366676059,51.14364979999664,1.325254800000645,-1.0,2.505838933332901,4.418746733332076,4.532590500000803,24.461312,55.808,8.208384,-1.0,86.298624,406.532096,400.388096,-1.0,2955.7344444444443,119.53777777777778,213.16,196.0,18.777777777777775,55.254444444444445
2024-03-06 08:05:35,5.81428359999639,27.655538899989548,1.6347108666650454,-1.0,2.505838933332901,4.418746733332076,4.532590500000803,24.477696,55.922688,7.778304,-1.0,86.298624,406.532096,400.388096,-1.0,1213.3611111111109,119.53777777777778,103.36111111111106,196.0,18.777777777777775,23.3611111111111
2024-03-06 08:05:40,5.814283599996391,27.65553889998955,1.6347108666650456,-1.0,2.505838933332901,4.418746733332076,4.744906533333429,24.477696,55.922688,7.778304,-1.0,86.298624,406.532096,400.461824,-1.0,1213.3611111111113,102.00999999999999,103.3611111111111,196.0,18.777777777777775,23.361111111111107
2024-03-06 08:05:45,5.814283599996391,27.65553889998955,1.6347108666650456,-1.0,2.505838933332901,4.418746733332076,4.744906533333429,24.477696,55.922688,7.778304,-1.0,86.298624,406.532096,400.461824,-1.0,1213.3611111111113,102.00999999999999,103.3611111111111,196.0,18.777777777777775,23.361111111111107
2024-03-06 08:05:50,5.814283599996391,27.65553889998955,1.6347108666650456,-1.0,2.505838933332901,4.418746733332076,4.744906533333429,24.477696,55.922688,7.778304,-1.0,86.298624,406.532096,400.461824,-1.0,1213.3611111111113,102.00999999999999,103.3611111111111,196.0,18.777777777777775,23.361111111111107
2024-03-06 08:05:55,5.814283599996391,27.65553889998955,1.6347108666650456,-1.0,2.505838933332901,4.418746733332076,4.744906533333429,24.477696,55.922688,7.778304,-1.0,86.298624,406.532096,400.461824,-1.0,1213.3611111111113,102.00999999999999,103.3611111111111,196.0,18.777777777777775,23.361111111111107
2024-03-06 08:06:00,5.814283599996391,27.65553889998955,1.6347108666650456,-1.0,1.443459500001154,4.086957433332827,4.744906533333429,24.477696,55.922688,7.778304,-1.0,86.09792,406.511616,400.461824,-1.0,1213.3611111111113,102.00999999999999,103.3611111111111,113.77777777777777,22.404444444444444,23.361111111111107
2024-03-06 08:06:05,6.639663433331102,48.29782086667364,1.4995460000022829,-1.0,1.443459500001154,4.086957433332827,4.744906533333429,24.461312,55.922688,8.081408,-1.0,86.09792,406.511616,400.461824,-1.0,5545.284444444443,102.00999999999999,124.69444444444439,113.77777777777777,22.404444444444444,157.0844444444444
2024-03-06 08:06:10,6.639663433331103,48.297820866673646,1.499546000002283,-1.0,1.443459500001154,4.086957433332827,3.692645999999892,24.461312,55.922688,8.081408,-1.0,86.09792,406.511616,400.519168,-1.0,5545.2844444444445,156.25,124.69444444444443,113.77777777777777,22.404444444444444,157.08444444444444
2024-03-06 08:06:15,6.639663433331103,48.297820866673646,1.499546000002283,-1.0,1.443459500001154,4.086957433332827,3.692645999999892,24.461312,55.922688,8.081408,-1.0,86.09792,406.511616,400.519168,-1.0,5545.2844444444445,156.25,124.69444444444443,113.77777777777777,22.404444444444444,157.08444444444444
2024-03-06 08:06:20,6.639663433331103,48.297820866673646,1.499546000002283,-1.0,1.443459500001154,4.086957433332827,3.692645999999892,24.461312,55.922688,8.081408,-1.0,86.09792,406.511616,400.519168,-1.0,5545.2844444444445,156.25,124.69444444444443,113.77777777777777,22.404444444444444,157.08444444444444
2024-03-06 08:06:25,6.639663433331103,48.297820866673646,1.499546000002283,-1.0,1.443459500001154,4.086957433332827,3.692645999999892,24.461312,55.922688,8.081408,-1.0,86.09792,406.511616,400.519168,-1.0,5545.2844444444445,156.25,124.69444444444443,113.77777777777777,22.404444444444444,157.08444444444444
2024-03-06 08:06:30,6.639663433331103,48.297820866673646,1.499546000002283,-1.0,2.834067000003415,6.929347000000992,3.692645999999892,24.461312,55.922688,8.081408,-1.0,85.897216,412.13952,400.519168,-1.0,5545.2844444444445,156.25,124.69444444444443,28.801111111111105,37.61777777777778,157.08444444444444
2024-03-06 08:06:35,3.164109833339049,40.101862600007124,1.6049949333326667,-1.0,2.834067000003415,6.929347000000992,3.692645999999892,24.461312,56.020992,7.655424,-1.0,85.897216,412.13952,400.519168,-1.0,2297.6044444444433,156.25,120.99999999999996,28.801111111111105,37.61777777777778,53.289999999999985
2024-03-06 08:06:40,3.1641098333390496,40.10186260000713,1.604994933332667,-1.0,2.834067000003415,6.929347000000992,4.2285542333331705,24.461312,56.020992,7.655424,-1.0,85.897216,412.13952,400.71168,-1.0,2297.604444444444,172.48444444444442,121.0,28.801111111111105,37.61777777777778,53.29
2024-03-06 08:06:45,3.1641098333390496,40.10186260000713,1.604994933332667,-1.0,2.834067000003415,6.929347000000992,4.2285542333331705,24.461312,56.020992,7.655424,-1.0,85.897216,412.13952,400.71168,-1.0,2297.604444444444,172.48444444444442,121.0,28.801111111111105,37.61777777777778,53.29
2024-03-06 08:06:50,3.1641098333390496,40.10186260000713,1.604994933332667,-1.0,2.834067000003415,6.929347000000992,4.2285542333331705,24.461312,56.020992,7.655424,-1.0,85.897216,412.13952,400.71168,-1.0,2297.604444444444,172.48444444444442,121.0,28.801111111111105,37.61777777777778,53.29
2024-03-06 08:06:55,3.1641098333390496,40.10186260000713,1.604994933332667,-1.0,2.834067000003415,6.929347000000992,4.2285542333331705,24.461312,56.020992,7.655424,-1.0,85.897216,412.13952,400.71168,-1.0,2297.604444444444,172.48444444444442,121.0,28.801111111111105,37.61777777777778,53.29
2024-03-06 08:07:00,3.1641098333390496,40.10186260000713,1.604994933332667,-1.0,1.2312049333331743,2.6835048999979945,4.2285542333331705,24.461312,56.020992,7.655424,-1.0,85.897216,412.225536,400.71168,-1.0,2297.604444444444,172.48444444444442,121.0,160.44444444444443,50.88444444444445,53.29
2024-03-06 08:07:05,8.05314653333274,43.55632346666121,1.2497543666654563,-1.0,1.2312049333331743,2.6835048999979945,4.2285542333331705,24.461312,56.037376,7.72096,-1.0,85.897216,412.225536,400.71168,-1.0,3632.07111111111,172.48444444444442,248.5877777777777,160.44444444444443,50.88444444444445,87.11111111111109
