timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-7k2zl_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-7k2zl_memory,reviews-v1-7b76c4f45d-s5dnq_network,reviews-v2-7b4f9d8cb4-7k2zl_network,productpage-v1-7fb564989f-lvdk6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 09:46:37,5.270453966674419,47.70286396666658,1.0026605000007294,2.1494022999992994,6.9821042999999845,0.5138122333240365,-1.0,24.9856,56.77056,12.566528,95.543296,109.744128,662.421504,-1.0,44.89,-1.0,6469.521111111112,90.25,57.25444444444444,162.9877777777778,98.67111111111112
2024-03-07 09:46:42,5.270453966674419,47.70286396666658,1.0026605000007294,2.1494022999992994,6.9821042999999845,0.5138122333240365,-1.0,24.9856,56.77056,12.566528,95.543296,109.744128,662.421504,-1.0,44.89,-1.0,6469.521111111112,90.25,57.25444444444444,162.9877777777778,98.67111111111112
2024-03-07 09:46:47,4.335833366667431,36.41052803335091,0.8693637666662353,2.1494022999992994,6.9821042999999845,0.5138122333240365,-1.0,24.9856,56.844288,12.345344,95.543296,109.744128,662.421504,-1.0,44.89,-1.0,4408.960000000003,106.09000000000005,13.690000000000008,162.9877777777778,98.67111111111112
2024-03-07 09:46:52,4.335833366667431,36.41052803335091,0.8693637666662353,2.1494022999992994,6.9821042999999845,0.5138122333240365,-1.0,24.9856,56.844288,12.345344,95.543296,109.744128,662.421504,-1.0,44.89,-1.0,4408.960000000003,106.09000000000005,13.690000000000008,162.9877777777778,98.67111111111112
2024-03-07 09:46:57,4.33583336666743,36.4105280333509,0.869363766666235,1.4201343666674877,12.605961633333132,0.6203423666496141,-1.0,24.9856,56.844288,12.345344,95.543296,108.425216,662.421504,-1.0,50.41,-1.0,4408.960000000001,106.09000000000002,13.690000000000001,563.2711111111112,136.1111111111111
2024-03-07 09:47:02,4.33583336666743,36.4105280333509,0.869363766666235,1.4201343666674877,12.605961633333132,0.6203423666496141,-1.0,24.9856,56.844288,12.345344,95.543296,108.425216,662.421504,-1.0,50.41,-1.0,4408.960000000001,106.09000000000002,13.690000000000001,563.2711111111112,136.1111111111111
2024-03-07 09:47:07,4.33583336666743,36.4105280333509,0.869363766666235,1.4201343666674877,12.605961633333132,0.6203423666496141,-1.0,24.9856,56.844288,12.345344,95.543296,108.425216,662.421504,-1.0,50.41,-1.0,4408.960000000001,106.09000000000002,13.690000000000001,563.2711111111112,136.1111111111111
2024-03-07 09:47:12,4.33583336666743,36.4105280333509,0.869363766666235,1.4201343666674877,12.605961633333132,0.6203423666496141,-1.0,24.9856,56.844288,12.345344,95.543296,108.425216,662.421504,-1.0,50.41,-1.0,4408.960000000001,106.09000000000002,13.690000000000001,563.2711111111112,136.1111111111111
2024-03-07 09:47:17,5.135153799998686,45.21539473331966,0.9154261666670515,1.4201343666674877,12.605961633333132,0.6203423666496141,-1.0,25.001984,56.786944,12.140544,95.543296,108.425216,662.421504,-1.0,50.41,-1.0,7980.444444444446,151.29000000000005,44.44444444444447,563.2711111111112,136.1111111111111
2024-03-07 09:47:22,5.135153799998686,45.21539473331966,0.9154261666670515,1.4201343666674877,12.605961633333132,0.6203423666496141,-1.0,25.001984,56.786944,12.140544,95.543296,108.425216,662.421504,-1.0,50.41,-1.0,7980.444444444446,151.29000000000005,44.44444444444447,563.2711111111112,136.1111111111111
2024-03-07 09:47:27,5.135153799998685,45.215394733319656,0.9154261666670511,3.475837366666686,118.27770800000035,0.5485876000117667,-1.0,25.001984,56.786944,12.140544,95.543296,110.63296,662.421504,-1.0,48.071111111111115,-1.0,7980.444444444443,151.29000000000002,44.44444444444445,412.09000000000003,121.0
2024-03-07 09:47:32,5.135153799998685,45.215394733319656,0.9154261666670511,3.475837366666686,118.27770800000035,0.5485876000117667,-1.0,25.001984,56.786944,12.140544,95.543296,110.63296,662.421504,-1.0,48.071111111111115,-1.0,7980.444444444443,151.29000000000002,44.44444444444445,412.09000000000003,121.0
2024-03-07 09:47:37,5.135153799998685,45.215394733319656,0.9154261666670511,3.475837366666686,118.27770800000035,0.5485876000117667,-1.0,25.001984,56.786944,12.140544,95.543296,110.63296,662.421504,-1.0,48.071111111111115,-1.0,7980.444444444443,151.29000000000002,44.44444444444445,412.09000000000003,121.0
2024-03-07 09:47:42,5.135153799998685,45.215394733319656,0.9154261666670511,3.475837366666686,118.27770800000035,0.5485876000117667,-1.0,25.001984,56.786944,12.140544,95.543296,110.63296,662.421504,-1.0,48.071111111111115,-1.0,7980.444444444443,151.29000000000002,44.44444444444445,412.09000000000003,121.0
2024-03-07 09:47:47,4.95154892354847,39.68512140904345,0.5472785442903395,3.475837366666686,118.27770800000035,0.5485876000117667,-1.0,24.9856,56.623104,12.65664,95.543296,110.63296,662.421504,-1.0,48.071111111111115,-1.0,6333.626296136496,139.18432070434545,73.9304248728339,412.09000000000003,121.0
2024-03-07 09:47:52,4.95154892354847,39.68512140904345,0.5472785442903395,3.475837366666686,118.27770800000035,0.5485876000117667,-1.0,24.9856,56.623104,12.65664,95.543296,110.63296,662.421504,-1.0,48.071111111111115,-1.0,6333.626296136496,139.18432070434545,73.9304248728339,412.09000000000003,121.0
2024-03-07 09:47:57,4.9515489235484695,39.68512140904345,0.5472785442903395,2.28048066666607,5.379836433332722,0.28393870000703225,-1.0,24.9856,56.623104,12.65664,95.543296,110.891008,662.421504,-1.0,24.66777777777778,-1.0,6333.626296136495,139.18432070434545,73.93042487283387,256.0,59.80444444444444
2024-03-07 09:48:02,4.9515489235484695,39.68512140904345,0.5472785442903395,2.28048066666607,5.379836433332722,0.28393870000703225,-1.0,24.9856,56.623104,12.65664,95.543296,110.891008,662.421504,-1.0,24.66777777777778,-1.0,6333.626296136495,139.18432070434545,73.93042487283387,256.0,59.80444444444444
2024-03-07 09:48:07,4.9515489235484695,39.68512140904345,0.5472785442903395,2.28048066666607,5.379836433332722,0.28393870000703225,-1.0,24.9856,56.623104,12.65664,95.543296,110.891008,662.421504,-1.0,24.66777777777778,-1.0,6333.626296136495,139.18432070434545,73.93042487283387,256.0,59.80444444444444
2024-03-07 09:48:12,4.9515489235484695,39.68512140904345,0.5472785442903395,2.28048066666607,5.379836433332722,0.28393870000703225,-1.0,24.9856,56.623104,12.65664,95.543296,110.891008,662.421504,-1.0,24.66777777777778,-1.0,6333.626296136495,139.18432070434545,73.93042487283387,256.0,59.80444444444444
2024-03-07 09:48:17,2.983318697066374,35.05464616256419,1.1790048343003978,2.28048066666607,5.379836433332722,0.28393870000703225,-1.0,24.9856,57.05728,12.832768,95.543296,110.891008,662.421504,-1.0,24.66777777777778,-1.0,2007.8430569090422,122.52011425600898,45.80609838488781,256.0,59.80444444444444
2024-03-07 09:48:22,2.983318697066374,35.05464616256419,1.1790048343003978,2.28048066666607,5.379836433332722,0.28393870000703225,-1.0,24.9856,57.05728,12.832768,95.543296,110.891008,662.421504,-1.0,24.66777777777778,-1.0,2007.8430569090422,122.52011425600898,45.80609838488781,256.0,59.80444444444444
2024-03-07 09:48:27,2.9833186970663736,35.05464616256419,1.1790048343003976,2.2978957333331587,5.529261066666891,0.5014775333317327,-1.0,24.9856,57.05728,12.832768,95.543296,110.993408,662.421504,-1.0,41.38777777777778,-1.0,2007.8430569090408,122.52011425600894,45.80609838488779,358.4711111111111,226.0011111111111
2024-03-07 09:48:32,2.9833186970663736,35.05464616256419,1.1790048343003976,2.2978957333331587,5.529261066666891,0.5014775333317327,-1.0,24.9856,57.05728,12.832768,95.543296,110.993408,662.421504,-1.0,41.38777777777778,-1.0,2007.8430569090408,122.52011425600894,45.80609838488779,358.4711111111111,226.0011111111111
2024-03-07 09:48:37,2.9833186970663736,35.05464616256419,1.1790048343003976,2.2978957333331587,5.529261066666891,0.5014775333317327,-1.0,24.9856,57.05728,12.832768,95.543296,110.993408,662.421504,-1.0,41.38777777777778,-1.0,2007.8430569090408,122.52011425600894,45.80609838488779,358.4711111111111,226.0011111111111
2024-03-07 09:48:42,2.9833186970663736,35.05464616256419,1.1790048343003976,2.2978957333331587,5.529261066666891,0.5014775333317327,-1.0,24.9856,57.05728,12.832768,95.543296,110.993408,662.421504,-1.0,41.38777777777778,-1.0,2007.8430569090408,122.52011425600894,45.80609838488779,358.4711111111111,226.0011111111111
2024-03-07 09:48:47,7.067527233342239,42.06270683334879,0.7937149333353473,2.2978957333331587,5.529261066666891,0.5014775333317327,-1.0,24.9856,56.77056,12.558336,95.543296,110.993408,662.421504,-1.0,41.38777777777778,-1.0,13884.69444444445,79.80444444444448,49.00000000000003,358.4711111111111,226.0011111111111
2024-03-07 09:48:52,7.067527233342239,42.06270683334879,0.7937149333353473,2.2978957333331587,5.529261066666891,0.5014775333317327,-1.0,24.9856,56.77056,12.558336,95.543296,110.993408,662.421504,-1.0,41.38777777777778,-1.0,13884.69444444445,79.80444444444448,49.00000000000003,358.4711111111111,226.0011111111111
2024-03-07 09:48:57,7.067527233342237,42.062706833348784,0.793714933335347,2.4221729333333997,6.901897933333126,39.78421743331637,-1.0,24.9856,56.77056,12.558336,95.543296,111.22688,662.421504,-1.0,53.77777777777777,-1.0,13884.694444444443,79.80444444444444,49.0,576.0,177.7777777777778
2024-03-07 09:49:02,7.067527233342237,42.062706833348784,0.793714933335347,2.4221729333333997,6.901897933333126,39.78421743331637,-1.0,24.9856,56.77056,12.558336,95.543296,111.22688,662.421504,-1.0,53.77777777777777,-1.0,13884.694444444443,79.80444444444444,49.0,576.0,177.7777777777778
2024-03-07 09:49:07,7.067527233342237,42.062706833348784,0.793714933335347,2.4221729333333997,6.901897933333126,39.78421743331637,-1.0,24.9856,56.77056,12.558336,95.543296,111.22688,662.421504,-1.0,53.77777777777777,-1.0,13884.694444444443,79.80444444444444,49.0,576.0,177.7777777777778
2024-03-07 09:49:12,7.067527233342237,42.062706833348784,0.793714933335347,2.4221729333333997,6.901897933333126,39.78421743331637,-1.0,24.9856,56.77056,12.558336,95.543296,111.22688,662.421504,-1.0,53.77777777777777,-1.0,13884.694444444443,79.80444444444444,49.0,576.0,177.7777777777778
2024-03-07 09:49:17,4.86779476927172,45.40590931201604,1.0880965184056568,2.4221729333333997,6.901897933333126,39.78421743331637,-1.0,24.9856,56.803328,12.435456,95.543296,111.22688,662.421504,-1.0,53.77777777777777,-1.0,5749.9996739372555,125.3146540173192,57.197232912224,576.0,177.7777777777778
2024-03-07 09:49:22,4.86779476927172,45.40590931201604,1.0880965184056568,2.4221729333333997,6.901897933333126,39.78421743331637,-1.0,24.9856,56.803328,12.435456,95.543296,111.22688,662.421504,-1.0,53.77777777777777,-1.0,5749.9996739372555,125.3146540173192,57.197232912224,576.0,177.7777777777778
2024-03-07 09:49:27,4.86779476927172,45.40590931201604,1.0880965184056568,2.213579066667156,6.386744100000405,4.287248566682441,-1.0,24.9856,56.803328,12.435456,95.543296,111.419392,662.421504,-1.0,36.80444444444444,-1.0,5749.9996739372555,125.3146540173192,57.197232912224,386.7777777777778,122.4711111111111
2024-03-07 09:49:32,4.867794769271719,45.405909312016036,1.0880965184056566,2.213579066667156,6.386744100000405,4.287248566682441,-1.0,24.9856,56.803328,12.435456,95.543296,111.419392,662.421504,-1.0,36.80444444444444,-1.0,5749.9996739372555,125.31465401731916,57.197232912223996,386.7777777777778,122.4711111111111
2024-03-07 09:49:37,4.867794769271719,45.405909312016036,1.0880965184056566,2.213579066667156,6.386744100000405,4.287248566682441,-1.0,24.9856,56.803328,12.435456,95.543296,111.419392,662.421504,-1.0,36.80444444444444,-1.0,5749.9996739372555,125.31465401731916,57.197232912223996,386.7777777777778,122.4711111111111
2024-03-07 09:49:42,4.867794769271719,45.405909312016036,1.0880965184056566,2.213579066667156,6.386744100000405,4.287248566682441,-1.0,24.9856,56.803328,12.435456,95.543296,111.419392,662.421504,-1.0,36.80444444444444,-1.0,5749.9996739372555,125.31465401731916,57.197232912223996,386.7777777777778,122.4711111111111
2024-03-07 09:49:47,5.569922894781165,35.618357578787325,0.775604268803258,2.213579066667156,6.386744100000405,4.287248566682441,-1.0,24.9856,56.696832,12.12416,95.543296,111.419392,662.421504,-1.0,36.80444444444444,-1.0,4036.285276204887,90.34031773265322,53.34332999416167,386.7777777777778,122.4711111111111
2024-03-07 09:49:52,5.569922894781165,35.618357578787325,0.775604268803258,2.213579066667156,6.386744100000405,4.287248566682441,-1.0,24.9856,56.696832,12.12416,95.543296,111.419392,662.421504,-1.0,36.80444444444444,-1.0,4036.285276204887,90.34031773265322,53.34332999416167,386.7777777777778,122.4711111111111
2024-03-07 09:49:57,5.569922894781165,35.618357578787325,0.775604268803258,2.874674266665996,5.181577333333584,0.4420710333154905,-1.0,24.9856,56.696832,12.12416,95.543296,111.624192,662.421504,-1.0,13.20111111111111,-1.0,4036.285276204887,90.34031773265322,53.34332999416167,501.75999999999993,193.21
2024-03-07 09:50:02,5.569922894781165,35.618357578787325,0.775604268803258,2.874674266665996,5.181577333333584,0.4420710333154905,-1.0,24.9856,56.696832,12.12416,95.543296,111.624192,662.421504,-1.0,13.20111111111111,-1.0,4036.285276204887,90.34031773265322,53.34332999416167,501.75999999999993,193.21
2024-03-07 09:50:07,5.569922894781165,35.618357578787325,0.775604268803258,2.874674266665996,5.181577333333584,0.4420710333154905,-1.0,24.9856,56.696832,12.12416,95.543296,111.624192,662.421504,-1.0,13.20111111111111,-1.0,4036.285276204887,90.34031773265322,53.34332999416167,501.75999999999993,193.21
2024-03-07 09:50:12,5.569922894781165,35.618357578787325,0.775604268803258,2.874674266665996,5.181577333333584,0.4420710333154905,-1.0,24.9856,56.696832,12.12416,95.543296,111.624192,662.421504,-1.0,13.20111111111111,-1.0,4036.285276204887,90.34031773265322,53.34332999416167,501.75999999999993,193.21
2024-03-07 09:50:17,4.386479966675932,54.99185629999679,0.9692069000000935,2.874674266665996,5.181577333333584,0.4420710333154905,-1.0,24.9856,56.64768,13.021184,95.543296,111.624192,662.421504,-1.0,13.20111111111111,-1.0,9735.111111111115,106.09000000000005,42.684444444444466,501.75999999999993,193.21
2024-03-07 09:50:22,4.386479966675932,54.99185629999679,0.9692069000000935,2.874674266665996,5.181577333333584,0.4420710333154905,-1.0,24.9856,56.64768,13.021184,95.543296,111.624192,662.421504,-1.0,13.20111111111111,-1.0,9735.111111111115,106.09000000000005,42.684444444444466,501.75999999999993,193.21
2024-03-07 09:50:27,4.386479966675931,54.991856299996776,0.9692069000000932,2.641845800000435,7.357395333333254,0.49879576669506304,-1.0,24.9856,56.64768,13.021184,95.543296,111.80032,662.421504,-1.0,38.85444444444445,-1.0,9735.111111111111,106.09000000000002,42.684444444444445,410.73777777777775,130.72111111111113
2024-03-07 09:50:32,4.386479966675931,54.991856299996776,0.9692069000000932,2.641845800000435,7.357395333333254,0.49879576669506304,-1.0,24.9856,56.64768,13.021184,95.543296,111.80032,662.421504,-1.0,38.85444444444445,-1.0,9735.111111111111,106.09000000000002,42.684444444444445,410.73777777777775,130.72111111111113
2024-03-07 09:50:37,4.386479966675931,54.991856299996776,0.9692069000000932,2.641845800000435,7.357395333333254,0.49879576669506304,-1.0,24.9856,56.64768,13.021184,95.543296,111.80032,662.421504,-1.0,38.85444444444445,-1.0,9735.111111111111,106.09000000000002,42.684444444444445,410.73777777777775,130.72111111111113
2024-03-07 09:50:42,4.386479966675931,54.991856299996776,0.9692069000000932,2.641845800000435,7.357395333333254,0.49879576669506304,-1.0,24.9856,56.64768,13.021184,95.543296,111.80032,662.421504,-1.0,38.85444444444445,-1.0,9735.111111111111,106.09000000000002,42.684444444444445,410.73777777777775,130.72111111111113
2024-03-07 09:50:47,3.898801199996646,37.16829043332837,0.7518526333304484,2.641845800000435,7.357395333333254,0.49879576669506304,-1.0,24.9856,57.049088,12.783616,95.543296,111.80032,662.421504,-1.0,38.85444444444445,-1.0,6193.690000000002,161.29000000000002,14.187777777777784,410.73777777777775,130.72111111111113
2024-03-07 09:50:52,3.898801199996646,37.16829043332837,0.7518526333304484,2.641845800000435,7.357395333333254,0.49879576669506304,-1.0,24.9856,57.049088,12.783616,95.543296,111.80032,662.421504,-1.0,38.85444444444445,-1.0,6193.690000000002,161.29000000000002,14.187777777777784,410.73777777777775,130.72111111111113
2024-03-07 09:50:57,3.898801199996645,37.168290433328366,0.7518526333304483,1.3720023999998907,7.226592199999496,0.7778118666465161,-1.0,24.9856,57.049088,12.783616,95.543296,112.001024,662.421504,-1.0,54.760000000000005,-1.0,6193.6900000000005,161.29,14.187777777777777,412.09000000000003,248.5877777777778
