timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-2b9fs_cpu,reviews-v3-5fd56449d8-xpzj4_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-2b9fs_memory,reviews-v3-5fd56449d8-xpzj4_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-xpzj4_network,reviews-v3-5fd56449d8-2b9fs_network,reviews-v2-7b4f9d8cb4-rgbs6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-07 18:15:24,5.594355866666471,57.464006266673096,1.8647666666652185,2.032593499999772,3.65625760000133,-1.0,11.014251033333267,25.042944,56.40192,13.12768,91.758592,216.682496,-1.0,108.023808,19.95111111111111,5102.721111111112,229.01777777777775,-1.0,96.04000000000002,39.69,57.25444444444444
2024-03-07 18:15:29,5.594355866666471,57.464006266673096,1.8647666666652185,2.16187303333489,4.7920657000001174,-1.0,11.014251033333267,25.042944,56.40192,13.12768,91.758592,216.797184,-1.0,108.023808,26.694444444444446,5102.721111111112,229.01777777777775,-1.0,144.8011111111111,39.69,57.25444444444444
2024-03-07 18:15:34,5.594355866666471,57.464006266673096,1.8647666666652185,2.16187303333489,4.7920657000001174,-1.0,11.014251033333267,25.042944,56.40192,13.12768,91.758592,216.797184,-1.0,108.023808,26.694444444444446,5102.721111111112,229.01777777777775,-1.0,144.8011111111111,39.69,57.25444444444444
2024-03-07 18:15:39,5.772538300000936,30.033284466662735,0.828583366668075,2.16187303333489,4.7920657000001174,-1.0,5.266358066666517,25.042944,56.287232,12.886016,91.758592,216.797184,-1.0,108.09344,26.694444444444446,3449.6044444444447,124.69444444444443,-1.0,144.8011111111111,221.01777777777778,106.77777777777779
2024-03-07 18:15:44,5.772538300000936,30.033284466662735,0.828583366668075,2.16187303333489,4.7920657000001174,-1.0,5.266358066666517,25.042944,56.287232,12.886016,91.758592,216.797184,-1.0,108.09344,26.694444444444446,3449.6044444444447,124.69444444444443,-1.0,144.8011111111111,221.01777777777778,106.77777777777779
2024-03-07 18:15:49,5.772538300000936,30.033284466662735,0.828583366668075,2.16187303333489,4.7920657000001174,-1.0,5.266358066666517,25.042944,56.287232,12.886016,91.758592,216.797184,-1.0,108.09344,26.694444444444446,3449.6044444444447,124.69444444444443,-1.0,144.8011111111111,221.01777777777778,106.77777777777779
2024-03-07 18:15:54,5.772538300000936,30.033284466662735,0.828583366668075,2.16187303333489,4.7920657000001174,-1.0,5.266358066666517,25.042944,56.287232,12.886016,91.758592,216.797184,-1.0,108.09344,26.694444444444446,3449.6044444444447,124.69444444444443,-1.0,144.8011111111111,221.01777777777778,106.77777777777779
2024-03-07 18:15:59,5.772538300000936,30.033284466662735,0.828583366668075,2.2486551666664427,5.731649299999238,-1.0,5.266358066666517,25.042944,56.287232,12.886016,93.683712,216.956928,-1.0,108.09344,54.760000000000005,3449.6044444444447,124.69444444444443,-1.0,130.72111111111113,221.01777777777778,106.77777777777779
2024-03-07 18:16:04,5.772538300000936,30.033284466662735,0.828583366668075,2.2486551666664427,5.731649299999238,-1.0,5.266358066666517,25.042944,56.287232,12.886016,93.683712,216.956928,-1.0,108.09344,54.760000000000005,3449.6044444444447,124.69444444444443,-1.0,130.72111111111113,221.01777777777778,106.77777777777779
2024-03-07 18:16:09,7.283433699997962,57.76940610000262,2.402827466664803,2.2486551666664427,5.731649299999238,-1.0,12.291684766666814,25.042944,56.287232,13.144064,93.683712,216.956928,-1.0,108.224512,54.760000000000005,3628.0544444444445,31.359999999999996,-1.0,130.72111111111113,276.66777777777776,57.76
2024-03-07 18:16:14,7.283433699997962,57.76940610000262,2.402827466664803,2.2486551666664427,5.731649299999238,-1.0,12.291684766666814,25.042944,56.287232,13.144064,93.683712,216.956928,-1.0,108.224512,54.760000000000005,3628.0544444444445,31.359999999999996,-1.0,130.72111111111113,276.66777777777776,57.76
2024-03-07 18:16:19,7.283433699997962,57.76940610000262,2.402827466664803,2.2486551666664427,5.731649299999238,-1.0,12.291684766666814,25.042944,56.287232,13.144064,93.683712,216.956928,-1.0,108.224512,54.760000000000005,3628.0544444444445,31.359999999999996,-1.0,130.72111111111113,276.66777777777776,57.76
2024-03-07 18:16:24,7.283433699997962,57.76940610000262,2.402827466664803,2.2486551666664427,5.731649299999238,-1.0,12.291684766666814,25.042944,56.287232,13.144064,93.683712,216.956928,-1.0,108.224512,54.760000000000005,3628.0544444444445,31.359999999999996,-1.0,130.72111111111113,276.66777777777776,57.76
2024-03-07 18:16:29,7.283433699997962,57.76940610000262,2.402827466664803,2.5219569333330583,5.683401299999484,-1.0,12.291684766666814,25.042944,56.287232,13.144064,93.683712,217.096192,-1.0,108.224512,13.20111111111111,3628.0544444444445,31.359999999999996,-1.0,115.92111111111113,276.66777777777776,57.76
2024-03-07 18:16:34,7.283433699997962,57.76940610000262,2.402827466664803,2.5219569333330583,5.683401299999484,-1.0,12.291684766666814,25.042944,56.287232,13.144064,93.683712,217.096192,-1.0,108.224512,13.20111111111111,3628.0544444444445,31.359999999999996,-1.0,115.92111111111113,276.66777777777776,57.76
2024-03-07 18:16:39,5.100828266661969,22.901511799985503,0.9255697333325467,2.5219569333330583,5.683401299999484,-1.0,17.334571666666914,25.042944,56.532992,13.115392,93.683712,217.096192,-1.0,108.089344,13.20111111111111,3737.2844444444445,300.4444444444444,-1.0,115.92111111111113,156.25,125.43999999999998
2024-03-07 18:16:44,5.100828266661969,22.901511799985503,0.9255697333325467,2.5219569333330583,5.683401299999484,-1.0,17.334571666666914,25.042944,56.532992,13.115392,93.683712,217.096192,-1.0,108.089344,13.20111111111111,3737.2844444444445,300.4444444444444,-1.0,115.92111111111113,156.25,125.43999999999998
2024-03-07 18:16:49,5.100828266661969,22.901511799985503,0.9255697333325467,2.5219569333330583,5.683401299999484,-1.0,17.334571666666914,25.042944,56.532992,13.115392,93.683712,217.096192,-1.0,108.089344,13.20111111111111,3737.2844444444445,300.4444444444444,-1.0,115.92111111111113,156.25,125.43999999999998
2024-03-07 18:16:54,5.100828266661969,22.901511799985503,0.9255697333325467,2.5219569333330583,5.683401299999484,-1.0,17.334571666666914,25.042944,56.532992,13.115392,93.683712,217.096192,-1.0,108.089344,13.20111111111111,3737.2844444444445,300.4444444444444,-1.0,115.92111111111113,156.25,125.43999999999998
2024-03-07 18:16:59,5.100828266661969,22.901511799985503,0.9255697333325467,1.8408195333336153,4.816674133333739,-1.0,17.334571666666914,25.042944,56.532992,13.115392,93.683712,217.178112,-1.0,108.089344,38.440000000000005,3737.2844444444445,300.4444444444444,-1.0,35.60111111111111,156.25,125.43999999999998
2024-03-07 18:17:04,5.100828266661969,22.901511799985503,0.9255697333325467,1.8408195333336153,4.816674133333739,-1.0,17.334571666666914,25.042944,56.532992,13.115392,93.683712,217.178112,-1.0,108.089344,38.440000000000005,3737.2844444444445,300.4444444444444,-1.0,35.60111111111111,156.25,125.43999999999998
2024-03-07 18:17:09,6.559012433338769,54.97956173333781,1.673333566668589,1.8408195333336153,4.816674133333739,-1.0,14.612326466666541,25.042944,56.532992,12.51328,93.683712,217.178112,-1.0,108.09344,38.440000000000005,3835.7377777777774,54.760000000000005,-1.0,35.60111111111111,179.56,38.440000000000005
2024-03-07 18:17:14,6.559012433338769,54.97956173333781,1.673333566668589,1.8408195333336153,4.816674133333739,-1.0,14.612326466666541,25.042944,56.532992,12.51328,93.683712,217.178112,-1.0,108.09344,38.440000000000005,3835.7377777777774,54.760000000000005,-1.0,35.60111111111111,179.56,38.440000000000005
2024-03-07 18:17:19,6.559012433338769,54.97956173333781,1.673333566668589,1.8408195333336153,4.816674133333739,-1.0,14.612326466666541,25.042944,56.532992,12.51328,93.683712,217.178112,-1.0,108.09344,38.440000000000005,3835.7377777777774,54.760000000000005,-1.0,35.60111111111111,179.56,38.440000000000005
2024-03-07 18:17:24,6.559012433338769,54.97956173333781,1.673333566668589,1.8408195333336153,4.816674133333739,-1.0,14.612326466666541,25.042944,56.532992,12.51328,93.683712,217.178112,-1.0,108.09344,38.440000000000005,3835.7377777777774,54.760000000000005,-1.0,35.60111111111111,179.56,38.440000000000005
2024-03-07 18:17:29,6.559012433338769,54.97956173333781,1.673333566668589,1.309745699999591,4.916711933333318,-1.0,14.612326466666541,25.042944,56.532992,12.51328,93.683712,217.284608,-1.0,108.09344,40.11111111111111,3835.7377777777774,54.760000000000005,-1.0,124.69444444444443,179.56,38.440000000000005
2024-03-07 18:17:34,6.559012433338769,54.97956173333781,1.673333566668589,1.309745699999591,4.916711933333318,-1.0,14.612326466666541,25.042944,56.532992,12.51328,93.683712,217.284608,-1.0,108.09344,40.11111111111111,3835.7377777777774,54.760000000000005,-1.0,124.69444444444443,179.56,38.440000000000005
2024-03-07 18:17:39,3.71236340000299,47.59006866667429,1.7794905666657237,1.309745699999591,4.916711933333318,-1.0,11.19261433333302,25.042944,56.500224,13.172736,93.683712,217.284608,-1.0,108.163072,40.11111111111111,3203.56,233.07111111111112,-1.0,124.69444444444443,38.85444444444445,136.1111111111111
2024-03-07 18:17:44,3.71236340000299,47.59006866667429,1.7794905666657237,1.309745699999591,4.916711933333318,-1.0,11.19261433333302,25.042944,56.500224,13.172736,93.683712,217.284608,-1.0,108.163072,40.11111111111111,3203.56,233.07111111111112,-1.0,124.69444444444443,38.85444444444445,136.1111111111111
2024-03-07 18:17:49,3.71236340000299,47.59006866667429,1.7794905666657237,1.309745699999591,4.916711933333318,-1.0,11.19261433333302,25.042944,56.500224,13.172736,93.683712,217.284608,-1.0,108.163072,40.11111111111111,3203.56,233.07111111111112,-1.0,124.69444444444443,38.85444444444445,136.1111111111111
2024-03-07 18:17:54,3.71236340000299,47.59006866667429,1.7794905666657237,1.309745699999591,4.916711933333318,-1.0,11.19261433333302,25.042944,56.500224,13.172736,93.683712,217.284608,-1.0,108.163072,40.11111111111111,3203.56,233.07111111111112,-1.0,124.69444444444443,38.85444444444445,136.1111111111111
2024-03-07 18:17:59,3.71236340000299,47.59006866667429,1.7794905666657237,3.0861904000005325,2.914293733332822,-1.0,11.19261433333302,25.042944,56.500224,13.172736,93.683712,217.346048,-1.0,108.163072,40.11111111111111,3203.56,233.07111111111112,-1.0,136.1111111111111,38.85444444444445,136.1111111111111
2024-03-07 18:18:04,3.71236340000299,47.59006866667429,1.7794905666657237,3.0861904000005325,2.914293733332822,-1.0,11.19261433333302,25.042944,56.500224,13.172736,93.683712,217.346048,-1.0,108.163072,40.11111111111111,3203.56,233.07111111111112,-1.0,136.1111111111111,38.85444444444445,136.1111111111111
2024-03-07 18:18:09,7.617824799990558,58.2726414000111,1.64864093333487,3.0861904000005325,2.914293733332822,-1.0,5.904704266666745,25.042944,56.287232,12.88192,93.683712,217.346048,-1.0,108.232704,40.11111111111111,4207.684444444443,138.45444444444448,-1.0,136.1111111111111,160.44444444444443,46.69444444444444
2024-03-07 18:18:14,7.617824799990558,58.2726414000111,1.64864093333487,3.0861904000005325,2.914293733332822,-1.0,5.904704266666745,25.042944,56.287232,12.88192,93.683712,217.346048,-1.0,108.232704,40.11111111111111,4207.684444444443,138.45444444444448,-1.0,136.1111111111111,160.44444444444443,46.69444444444444
2024-03-07 18:18:19,7.617824799990558,58.2726414000111,1.64864093333487,3.0861904000005325,2.914293733332822,-1.0,5.904704266666745,25.042944,56.287232,12.88192,93.683712,217.346048,-1.0,108.232704,40.11111111111111,4207.684444444443,138.45444444444448,-1.0,136.1111111111111,160.44444444444443,46.69444444444444
2024-03-07 18:18:24,7.617824799990558,58.2726414000111,1.64864093333487,3.0861904000005325,2.914293733332822,-1.0,5.904704266666745,25.042944,56.287232,12.88192,93.683712,217.346048,-1.0,108.232704,40.11111111111111,4207.684444444443,138.45444444444448,-1.0,136.1111111111111,160.44444444444443,46.69444444444444
2024-03-07 18:18:29,7.617824799990558,58.2726414000111,1.64864093333487,2.150705466666144,5.930158500001426,-1.0,5.904704266666745,25.042944,56.287232,12.88192,93.687808,217.534464,-1.0,108.232704,9.0,4207.684444444443,138.45444444444448,-1.0,140.8177777777778,160.44444444444443,46.69444444444444
2024-03-07 18:18:34,7.617824799990558,58.2726414000111,1.64864093333487,2.150705466666144,5.930158500001426,-1.0,5.904704266666745,25.042944,56.287232,12.88192,93.687808,217.534464,-1.0,108.232704,9.0,4207.684444444443,138.45444444444448,-1.0,140.8177777777778,160.44444444444443,46.69444444444444
2024-03-07 18:18:39,4.899797600000966,42.29155186664381,0.9592594999996132,2.150705466666144,5.930158500001426,-1.0,13.1888664666666,25.042944,56.40192,12.664832,93.687808,217.534464,-1.0,108.408832,9.0,2952.1111111111113,53.77777777777777,-1.0,140.8177777777778,169.0,131.48444444444445
2024-03-07 18:18:44,4.899797600000966,42.29155186664381,0.9592594999996132,2.150705466666144,5.930158500001426,-1.0,13.1888664666666,25.042944,56.40192,12.664832,93.687808,217.534464,-1.0,108.408832,9.0,2952.1111111111113,53.77777777777777,-1.0,140.8177777777778,169.0,131.48444444444445
2024-03-07 18:18:49,4.899797600000966,42.29155186664381,0.9592594999996132,2.150705466666144,5.930158500001426,-1.0,13.1888664666666,25.042944,56.40192,12.664832,93.687808,217.534464,-1.0,108.408832,9.0,2952.1111111111113,53.77777777777777,-1.0,140.8177777777778,169.0,131.48444444444445
2024-03-07 18:18:54,4.899797600000966,42.29155186664381,0.9592594999996132,2.150705466666144,5.930158500001426,-1.0,13.1888664666666,25.042944,56.40192,12.664832,93.687808,217.534464,-1.0,108.408832,9.0,2952.1111111111113,53.77777777777777,-1.0,140.8177777777778,169.0,131.48444444444445
2024-03-07 18:18:59,4.899797600000966,42.29155186664381,0.9592594999996132,1.9306029666665836,5.330674666665422,-1.0,13.1888664666666,25.042944,56.40192,12.664832,93.687808,217.645056,-1.0,108.408832,35.20444444444445,2952.1111111111113,53.77777777777777,-1.0,50.88444444444445,169.0,131.48444444444445
2024-03-07 18:19:04,4.899797600000966,42.29155186664381,0.9592594999996132,1.9306029666665836,5.330674666665422,-1.0,13.1888664666666,25.042944,56.40192,12.664832,93.687808,217.645056,-1.0,108.408832,35.20444444444445,2952.1111111111113,53.77777777777777,-1.0,50.88444444444445,169.0,131.48444444444445
2024-03-07 18:19:09,4.851761466670723,45.57898409999931,1.6549553999993805,1.9306029666665836,5.330674666665422,-1.0,8.86596266666686,25.042944,56.287232,13.119488,93.687808,217.645056,-1.0,108.478464,35.20444444444445,4989.067777777779,133.01777777777778,-1.0,50.88444444444445,143.20111111111112,47.151111111111106
2024-03-07 18:19:14,4.851761466670723,45.57898409999931,1.6549553999993805,1.9306029666665836,5.330674666665422,-1.0,8.86596266666686,25.042944,56.287232,13.119488,93.687808,217.645056,-1.0,108.478464,35.20444444444445,4989.067777777779,133.01777777777778,-1.0,50.88444444444445,143.20111111111112,47.151111111111106
2024-03-07 18:19:19,4.851761466670723,45.57898409999931,1.6549553999993805,1.9306029666665836,5.330674666665422,-1.0,8.86596266666686,25.042944,56.287232,13.119488,93.687808,217.645056,-1.0,108.478464,35.20444444444445,4989.067777777779,133.01777777777778,-1.0,50.88444444444445,143.20111111111112,47.151111111111106
2024-03-07 18:19:24,4.851761466670723,45.57898409999931,1.6549553999993805,1.9306029666665836,5.330674666665422,-1.0,8.86596266666686,25.042944,56.287232,13.119488,93.687808,217.645056,-1.0,108.478464,35.20444444444445,4989.067777777779,133.01777777777778,-1.0,50.88444444444445,143.20111111111112,47.151111111111106
2024-03-07 18:19:29,4.851761466670723,45.57898409999931,1.6549553999993805,2.5589840666668806,6.140603700000232,-1.0,8.86596266666686,25.042944,56.287232,13.119488,93.687808,217.7024,-1.0,108.478464,43.121111111111105,4989.067777777779,133.01777777777778,-1.0,156.25,143.20111111111112,47.151111111111106
2024-03-07 18:19:34,4.851761466670723,45.57898409999931,1.6549553999993805,2.5589840666668806,6.140603700000232,-1.0,8.86596266666686,25.042944,56.287232,13.119488,93.687808,217.7024,-1.0,108.478464,43.121111111111105,4989.067777777779,133.01777777777778,-1.0,156.25,143.20111111111112,47.151111111111106
2024-03-07 18:19:39,5.5853288666639855,52.71779263333277,1.2863236999995327,2.5589840666668806,6.140603700000232,-1.0,13.360339200000244,25.042944,56.287232,12.300288,93.687808,217.7024,-1.0,108.613632,43.121111111111105,1809.0844444444442,197.8711111111111,-1.0,156.25,182.25,87.73444444444445
2024-03-07 18:19:44,5.5853288666639855,52.71779263333277,1.2863236999995327,2.5589840666668806,6.140603700000232,-1.0,13.360339200000244,25.042944,56.287232,12.300288,93.687808,217.7024,-1.0,108.613632,43.121111111111105,1809.0844444444442,197.8711111111111,-1.0,156.25,182.25,87.73444444444445
2024-03-07 18:19:49,5.5853288666639855,52.71779263333277,1.2863236999995327,2.5589840666668806,6.140603700000232,-1.0,13.360339200000244,25.042944,56.287232,12.300288,93.687808,217.7024,-1.0,108.613632,43.121111111111105,1809.0844444444442,197.8711111111111,-1.0,156.25,182.25,87.73444444444445
2024-03-07 18:19:54,5.5853288666639855,52.71779263333277,1.2863236999995327,2.5589840666668806,6.140603700000232,-1.0,13.360339200000244,25.042944,56.287232,12.300288,93.687808,217.7024,-1.0,108.613632,43.121111111111105,1809.0844444444442,197.8711111111111,-1.0,156.25,182.25,87.73444444444445
2024-03-07 18:19:59,5.5853288666639855,52.71779263333277,1.2863236999995327,1.0249071666673142,4.404687999999624,-1.0,13.360339200000244,25.042944,56.287232,12.300288,93.687808,217.858048,-1.0,108.613632,34.02777777777777,1809.0844444444442,197.8711111111111,-1.0,164.69444444444446,182.25,87.73444444444445
2024-03-07 18:20:04,5.5853288666639855,52.71779263333277,1.2863236999995327,1.0249071666673142,4.404687999999624,-1.0,13.360339200000244,25.042944,56.287232,12.300288,93.687808,217.858048,-1.0,108.613632,34.02777777777777,1809.0844444444442,197.8711111111111,-1.0,164.69444444444446,182.25,87.73444444444445
2024-03-07 18:20:09,7.817972733331164,30.533075566684904,2.0450602000020504,1.0249071666673142,4.404687999999624,-1.0,12.81917923333348,25.042944,56.287232,13.348864,93.687808,217.858048,-1.0,108.68736,34.02777777777777,4480.071111111111,79.80444444444444,-1.0,164.69444444444446,326.40444444444444,85.25444444444443
2024-03-07 18:20:14,7.817972733331164,30.533075566684904,2.0450602000020504,1.0249071666673142,4.404687999999624,-1.0,12.81917923333348,25.042944,56.287232,13.348864,93.687808,217.858048,-1.0,108.68736,34.02777777777777,4480.071111111111,79.80444444444444,-1.0,164.69444444444446,326.40444444444444,85.25444444444443
2024-03-07 18:20:19,7.817972733331164,30.533075566684904,2.0450602000020504,1.0249071666673142,4.404687999999624,-1.0,12.81917923333348,25.042944,56.287232,13.348864,93.687808,217.858048,-1.0,108.68736,34.02777777777777,4480.071111111111,79.80444444444444,-1.0,164.69444444444446,326.40444444444444,85.25444444444443
2024-03-07 18:20:24,7.817972733331164,30.533075566684904,2.0450602000020504,1.0249071666673142,4.404687999999624,-1.0,12.81917923333348,25.042944,56.287232,13.348864,93.687808,217.858048,-1.0,108.68736,34.02777777777777,4480.071111111111,79.80444444444444,-1.0,164.69444444444446,326.40444444444444,85.25444444444443
2024-03-07 18:20:29,7.817972733331164,30.533075566684904,2.0450602000020504,2.4080483666656014,5.375733933334459,-1.0,12.81917923333348,25.042944,56.287232,13.348864,93.687808,217.98912,-1.0,108.68736,36.0,4480.071111111111,79.80444444444444,-1.0,109.55111111111111,326.40444444444444,85.25444444444443
2024-03-07 18:20:34,7.817972733331164,30.533075566684904,2.0450602000020504,2.4080483666656014,5.375733933334459,-1.0,12.81917923333348,25.042944,56.287232,13.348864,93.687808,217.98912,-1.0,108.68736,36.0,4480.071111111111,79.80444444444444,-1.0,109.55111111111111,326.40444444444444,85.25444444444443
2024-03-07 18:20:39,2.901638666677779,53.36880543333488,1.566869933333237,2.4080483666656014,5.375733933334459,-1.0,7.713131366666441,25.059328,56.418304,12.63616,93.687808,217.98912,-1.0,108.822528,36.0,3150.951111111111,143.20111111111112,-1.0,109.55111111111111,126.18777777777775,87.73444444444445
2024-03-07 18:20:44,2.901638666677779,53.36880543333488,1.566869933333237,2.4080483666656014,5.375733933334459,-1.0,7.713131366666441,25.059328,56.418304,12.63616,93.687808,217.98912,-1.0,108.822528,36.0,3150.951111111111,143.20111111111112,-1.0,109.55111111111111,126.18777777777775,87.73444444444445
2024-03-07 18:20:49,2.901638666677779,53.36880543333488,1.566869933333237,2.4080483666656014,5.375733933334459,-1.0,7.713131366666441,25.059328,56.418304,12.63616,93.687808,217.98912,-1.0,108.822528,36.0,3150.951111111111,143.20111111111112,-1.0,109.55111111111111,126.18777777777775,87.73444444444445
2024-03-07 18:20:54,2.901638666677779,53.36880543333488,1.566869933333237,2.4080483666656014,5.375733933334459,-1.0,7.713131366666441,25.059328,56.418304,12.63616,93.687808,217.98912,-1.0,108.822528,36.0,3150.951111111111,143.20111111111112,-1.0,109.55111111111111,126.18777777777775,87.73444444444445
2024-03-07 18:20:59,2.901638666677779,53.36880543333488,1.566869933333237,2.313686700000517,5.041863966666446,-1.0,7.713131366666441,25.059328,56.418304,12.63616,93.687808,218.103808,-1.0,108.822528,12.96,3150.951111111111,143.20111111111112,-1.0,104.03999999999999,126.18777777777775,87.73444444444445
2024-03-07 18:21:04,2.901638666677779,53.36880543333488,1.566869933333237,2.313686700000517,5.041863966666446,-1.0,7.713131366666441,25.059328,56.418304,12.63616,93.687808,218.103808,-1.0,108.822528,12.96,3150.951111111111,143.20111111111112,-1.0,104.03999999999999,126.18777777777775,87.73444444444445
