details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:04
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:09
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:14
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:19
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:24
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:29
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:34
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:39
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:44
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:49
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:54
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:45:59
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:04
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:09
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:14
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:19
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:24
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:29
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:34
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:39
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:44
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:49
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:54
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:46:59
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:47:04
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:47:09
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:47:14
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 04:47:19
