timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-s5wkv_cpu,reviews-v3-5fd56449d8-pcdjd_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-s5wkv_memory,reviews-v3-5fd56449d8-pcdjd_memory,reviews-v3-5fd56449d8-s5wkv_network,reviews-v3-5fd56449d8-pcdjd_network,productpage-v1-7fb564989f-xslvc_network,reviews-v1-7b76c4f45d-phxww_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-qcktl_network
2024-03-11 11:34:53,5.848926499978311,58.60401346665943,1.9726582666559507,1.7437044999998836,4.813998666666919,13.803976500001154,-1.0,25.23136,55.742464,14.508032,92.03712,152.047616,100.732928,-1.0,109.55111111111115,-1.0,5107.484444444444,12.484444444444444,162.13777777777784,76.8544444444445,192.28444444444446
2024-03-11 11:34:58,5.84892649997831,58.60401346665943,1.9726582666559502,1.7437044999998836,4.813998666666919,13.80397650000115,-1.0,25.23136,55.742464,14.508032,92.03712,152.047616,100.732928,-1.0,109.55111111111111,-1.0,5107.484444444444,12.484444444444444,162.13777777777776,76.85444444444445,192.28444444444446
2024-03-11 11:35:03,5.84892649997831,58.60401346665943,1.9726582666559502,1.7437044999998836,4.813998666666919,13.80397650000115,-1.0,25.23136,55.742464,14.508032,92.03712,152.047616,100.732928,-1.0,109.55111111111111,-1.0,5107.484444444444,12.484444444444444,162.13777777777776,76.85444444444445,192.28444444444446
2024-03-11 11:35:08,5.84892649997831,58.60401346665943,1.9726582666559502,1.7437044999998836,4.813998666666919,13.80397650000115,-1.0,25.23136,55.742464,14.508032,92.03712,152.047616,100.732928,-1.0,109.55111111111111,-1.0,5107.484444444444,12.484444444444444,162.13777777777776,76.85444444444445,192.28444444444446
2024-03-11 11:35:13,5.84892649997831,58.60401346665943,1.9726582666559502,1.7437044999998836,4.813998666666919,13.80397650000115,-1.0,25.23136,55.742464,14.508032,92.03712,152.047616,100.732928,-1.0,109.55111111111111,-1.0,5107.484444444444,12.484444444444444,162.13777777777776,76.85444444444445,192.28444444444446
2024-03-11 11:35:18,7.083412533332499,58.60401346665943,1.3211609333363112,1.7437044999998836,4.813998666666919,11.655939166666942,-1.0,25.23136,55.742464,14.6432,92.03712,152.047616,100.732928,-1.0,125.44000000000003,-1.0,5107.484444444444,12.484444444444444,254.93444444444455,65.61000000000003,192.28444444444446
2024-03-11 11:35:23,7.083412533332499,40.90440890001143,1.3211609333363112,2.153783666666224,5.2418454000000265,11.655939166666942,-1.0,25.23136,55.758848,14.6432,92.03712,152.129536,100.732928,-1.0,125.44000000000003,-1.0,2676.337777777778,47.151111111111106,254.93444444444455,65.61000000000003,146.41
2024-03-11 11:35:28,7.083412533332497,40.90440890001143,1.3211609333363108,2.153783666666224,5.2418454000000265,11.65593916666694,-1.0,25.23136,55.758848,14.6432,92.03712,152.129536,100.732928,-1.0,125.43999999999998,-1.0,2676.337777777778,47.151111111111106,254.93444444444444,65.61,146.41
2024-03-11 11:35:33,7.083412533332497,40.90440890001143,1.3211609333363108,2.153783666666224,5.2418454000000265,11.65593916666694,-1.0,25.23136,55.758848,14.6432,92.03712,152.129536,100.732928,-1.0,125.43999999999998,-1.0,2676.337777777778,47.151111111111106,254.93444444444444,65.61,146.41
2024-03-11 11:35:38,7.083412533332497,40.90440890001143,1.3211609333363108,2.153783666666224,5.2418454000000265,11.65593916666694,-1.0,25.23136,55.758848,14.6432,92.03712,152.129536,100.732928,-1.0,125.43999999999998,-1.0,2676.337777777778,47.151111111111106,254.93444444444444,65.61,146.41
2024-03-11 11:35:43,7.083412533332497,40.90440890001143,1.3211609333363108,2.153783666666224,5.2418454000000265,11.65593916666694,-1.0,25.23136,55.758848,14.6432,92.03712,152.129536,100.732928,-1.0,125.43999999999998,-1.0,2676.337777777778,47.151111111111106,254.93444444444444,65.61,146.41
2024-03-11 11:35:48,5.819003866690765,40.90440890001143,0.9077363999949741,2.153783666666224,5.2418454000000265,11.598156799999517,-1.0,25.23136,55.758848,14.606336,92.03712,152.129536,100.876288,-1.0,113.0677777777778,-1.0,2676.337777777778,47.151111111111106,89.61777777777782,83.4177777777778,146.41
2024-03-11 11:35:53,5.819003866690765,67.29819586665448,0.9077363999949741,1.931315466667153,4.774478299999885,11.598156799999517,-1.0,25.23136,55.742464,14.606336,92.03712,152.338432,100.876288,-1.0,113.0677777777778,-1.0,3095.067777777778,53.77777777777777,89.61777777777782,83.4177777777778,24.66777777777778
2024-03-11 11:35:58,5.819003866690764,67.29819586665448,0.9077363999949739,1.931315466667153,4.774478299999885,11.598156799999515,-1.0,25.23136,55.742464,14.606336,92.03712,152.338432,100.876288,-1.0,113.06777777777776,-1.0,3095.067777777778,53.77777777777777,89.61777777777777,83.41777777777777,24.66777777777778
2024-03-11 11:36:03,5.819003866690764,67.29819586665448,0.9077363999949739,1.931315466667153,4.774478299999885,11.598156799999515,-1.0,25.23136,55.742464,14.606336,92.03712,152.338432,100.876288,-1.0,113.06777777777776,-1.0,3095.067777777778,53.77777777777777,89.61777777777777,83.41777777777777,24.66777777777778
2024-03-11 11:36:08,5.819003866690764,67.29819586665448,0.9077363999949739,1.931315466667153,4.774478299999885,11.598156799999515,-1.0,25.23136,55.742464,14.606336,92.03712,152.338432,100.876288,-1.0,113.06777777777776,-1.0,3095.067777777778,53.77777777777777,89.61777777777777,83.41777777777777,24.66777777777778
2024-03-11 11:36:13,5.819003866690764,67.29819586665448,0.9077363999949739,1.931315466667153,4.774478299999885,11.598156799999515,-1.0,25.23136,55.742464,14.606336,92.03712,152.338432,100.876288,-1.0,113.06777777777776,-1.0,3095.067777777778,53.77777777777777,89.61777777777777,83.41777777777777,24.66777777777778
2024-03-11 11:36:18,3.363940833332891,67.29819586665448,1.5574423666748773,1.931315466667153,4.774478299999885,10.18635646666629,-1.0,25.23136,55.742464,14.958592,92.03712,152.338432,101.203968,-1.0,148.84000000000003,-1.0,3095.067777777778,53.77777777777777,169.00000000000009,79.21000000000004,24.66777777777778
2024-03-11 11:36:23,3.363940833332891,58.52759480000411,1.5574423666748773,1.9634918999997808,2.3947391666666817,10.18635646666629,-1.0,25.23136,55.742464,14.958592,92.03712,152.338432,101.203968,-1.0,148.84000000000003,-1.0,3548.187777777778,36.401111111111106,169.00000000000009,79.21000000000004,142.40444444444444
2024-03-11 11:36:28,3.36394083333289,58.52759480000411,1.5574423666748771,1.9634918999997808,2.3947391666666817,10.186356466666288,-1.0,25.23136,55.742464,14.958592,92.03712,152.338432,101.203968,-1.0,148.83999999999997,-1.0,3548.187777777778,36.401111111111106,169.0,79.21000000000001,142.40444444444444
2024-03-11 11:36:33,3.36394083333289,58.52759480000411,1.5574423666748771,1.9634918999997808,2.3947391666666817,10.186356466666288,-1.0,25.23136,55.742464,14.958592,92.03712,152.338432,101.203968,-1.0,148.83999999999997,-1.0,3548.187777777778,36.401111111111106,169.0,79.21000000000001,142.40444444444444
2024-03-11 11:36:38,3.36394083333289,58.52759480000411,1.5574423666748771,1.9634918999997808,2.3947391666666817,10.186356466666288,-1.0,25.23136,55.742464,14.958592,92.03712,152.338432,101.203968,-1.0,148.83999999999997,-1.0,3548.187777777778,36.401111111111106,169.0,79.21000000000001,142.40444444444444
2024-03-11 11:36:43,3.36394083333289,58.52759480000411,1.5574423666748771,1.9634918999997808,2.3947391666666817,10.186356466666288,-1.0,25.23136,55.742464,14.958592,92.03712,152.338432,101.203968,-1.0,148.83999999999997,-1.0,3548.187777777778,36.401111111111106,169.0,79.21000000000001,142.40444444444444
2024-03-11 11:36:48,6.601080833327919,58.52759480000411,1.7916853000012154,1.9634918999997808,2.3947391666666817,11.412868300000886,-1.0,25.214976,55.742464,14.798848,92.03712,152.338432,101.269504,-1.0,133.78777777777782,-1.0,3548.187777777778,36.401111111111106,226.00111111111121,66.15111111111113,142.40444444444444
2024-03-11 11:36:53,6.601080833327919,59.236346033336915,1.7916853000012154,2.6514996000003066,7.123375300000134,11.412868300000886,-1.0,25.214976,55.627776,14.798848,92.03712,152.498176,101.269504,-1.0,133.78777777777782,-1.0,3006.694444444445,50.88444444444445,226.00111111111121,66.15111111111113,148.83999999999997
2024-03-11 11:36:58,6.601080833327917,59.236346033336915,1.791685300001215,2.6514996000003066,7.123375300000134,11.412868300000884,-1.0,25.214976,55.627776,14.798848,92.03712,152.498176,101.269504,-1.0,133.78777777777776,-1.0,3006.694444444445,50.88444444444445,226.0011111111111,66.1511111111111,148.83999999999997
2024-03-11 11:37:03,6.601080833327917,59.236346033336915,1.791685300001215,2.6514996000003066,7.123375300000134,11.412868300000884,-1.0,25.214976,55.627776,14.798848,92.03712,152.498176,101.269504,-1.0,133.78777777777776,-1.0,3006.694444444445,50.88444444444445,226.0011111111111,66.1511111111111,148.83999999999997
2024-03-11 11:37:08,6.601080833327917,59.236346033336915,1.791685300001215,2.6514996000003066,7.123375300000134,11.412868300000884,-1.0,25.214976,55.627776,14.798848,92.03712,152.498176,101.269504,-1.0,133.78777777777776,-1.0,3006.694444444445,50.88444444444445,226.0011111111111,66.1511111111111,148.83999999999997
2024-03-11 11:37:13,6.601080833327917,59.236346033336915,1.791685300001215,2.6514996000003066,7.123375300000134,11.412868300000884,-1.0,25.214976,55.627776,14.798848,92.03712,152.498176,101.269504,-1.0,133.78777777777776,-1.0,3006.694444444445,50.88444444444445,226.0011111111111,66.1511111111111,148.83999999999997
2024-03-11 11:37:18,6.716435766672174,59.236346033336915,1.6495171333341814,2.6514996000003066,7.123375300000134,7.39714113333321,-1.0,25.214976,55.627776,15.331328,92.03712,152.498176,101.33504,-1.0,131.48444444444448,-1.0,3006.694444444445,50.88444444444445,73.96000000000002,79.21000000000004,148.83999999999997
2024-03-11 11:37:23,6.716435766672174,56.34506876666213,1.6495171333341814,1.7107664666667688,5.140884699999996,7.39714113333321,-1.0,25.214976,55.627776,15.331328,92.03712,152.576,101.33504,-1.0,131.48444444444448,-1.0,3169.6899999999996,34.81,73.96000000000002,79.21000000000004,55.254444444444445
2024-03-11 11:37:28,6.716435766672173,56.34506876666213,1.649517133334181,1.7107664666667688,5.140884699999996,7.397141133333207,-1.0,25.214976,55.627776,15.331328,92.03712,152.576,101.33504,-1.0,131.48444444444445,-1.0,3169.6899999999996,34.81,73.96,79.21000000000001,55.254444444444445
2024-03-11 11:37:33,6.716435766672173,56.34506876666213,1.649517133334181,1.7107664666667688,5.140884699999996,7.397141133333207,-1.0,25.214976,55.627776,15.331328,92.03712,152.576,101.33504,-1.0,131.48444444444445,-1.0,3169.6899999999996,34.81,73.96,79.21000000000001,55.254444444444445
2024-03-11 11:37:38,6.716435766672173,56.34506876666213,1.649517133334181,1.7107664666667688,5.140884699999996,7.397141133333207,-1.0,25.214976,55.627776,15.331328,92.03712,152.576,101.33504,-1.0,131.48444444444445,-1.0,3169.6899999999996,34.81,73.96,79.21000000000001,55.254444444444445
2024-03-11 11:37:43,6.716435766672173,56.34506876666213,1.649517133334181,1.7107664666667688,5.140884699999996,7.397141133333207,-1.0,25.214976,55.627776,15.331328,92.03712,152.576,101.33504,-1.0,131.48444444444445,-1.0,3169.6899999999996,34.81,73.96,79.21000000000001,55.254444444444445
2024-03-11 11:37:48,5.614952633307744,56.34506876666213,1.6854011333331682,1.7107664666667688,5.140884699999996,11.08116219999905,-1.0,25.198592,55.627776,14.954496,92.03712,152.576,101.4784,-1.0,145.60444444444448,-1.0,3169.6899999999996,34.81,192.28444444444455,91.52111111111114,55.254444444444445
2024-03-11 11:37:53,5.614952633307744,67.75138893334163,1.6854011333331682,1.515196866666694,3.035846866666721,11.08116219999905,-1.0,25.198592,55.857152,14.954496,92.03712,152.653824,101.4784,-1.0,145.60444444444448,-1.0,4816.360000000001,48.071111111111115,192.28444444444455,91.52111111111114,145.60444444444443
2024-03-11 11:37:58,5.614952633307743,67.75138893334163,1.6854011333331678,1.515196866666694,3.035846866666721,11.081162199999048,-1.0,25.198592,55.857152,14.954496,92.03712,152.653824,101.4784,-1.0,145.60444444444443,-1.0,4816.360000000001,48.071111111111115,192.28444444444446,91.52111111111111,145.60444444444443
2024-03-11 11:38:03,5.614952633307743,67.75138893334163,1.6854011333331678,1.515196866666694,3.035846866666721,11.081162199999048,-1.0,25.198592,55.857152,14.954496,92.03712,152.653824,101.4784,-1.0,145.60444444444443,-1.0,4816.360000000001,48.071111111111115,192.28444444444446,91.52111111111111,145.60444444444443
2024-03-11 11:38:08,5.614952633307743,67.75138893334163,1.6854011333331678,1.515196866666694,3.035846866666721,11.081162199999048,-1.0,25.198592,55.857152,14.954496,92.03712,152.653824,101.4784,-1.0,145.60444444444443,-1.0,4816.360000000001,48.071111111111115,192.28444444444446,91.52111111111111,145.60444444444443
2024-03-11 11:38:13,5.614952633307743,67.75138893334163,1.6854011333331678,1.515196866666694,3.035846866666721,11.081162199999048,-1.0,25.198592,55.857152,14.954496,92.03712,152.653824,101.4784,-1.0,145.60444444444443,-1.0,4816.360000000001,48.071111111111115,192.28444444444446,91.52111111111111,145.60444444444443
2024-03-11 11:38:18,6.13598350000757,67.75138893334163,1.2205314000008611,1.515196866666694,3.035846866666721,9.486525433334238,-1.0,25.214976,55.857152,15.106048,92.03712,152.653824,101.56032,-1.0,126.93777777777784,-1.0,4816.360000000001,48.071111111111115,231.04000000000013,24.010000000000012,145.60444444444443
2024-03-11 11:38:23,6.13598350000757,36.00768863332936,1.2205314000008611,2.2607537666658573,5.61261303333301,9.486525433334238,-1.0,25.214976,55.857152,15.106048,92.03712,152.735744,101.56032,-1.0,126.93777777777784,-1.0,2567.111111111111,47.61000000000001,231.04000000000013,24.010000000000012,112.36
2024-03-11 11:38:28,6.135983500007569,36.00768863332936,1.2205314000008607,2.2607537666658573,5.61261303333301,9.486525433334236,-1.0,25.214976,55.857152,15.106048,92.03712,152.735744,101.56032,-1.0,126.9377777777778,-1.0,2567.111111111111,47.61000000000001,231.04,24.010000000000005,112.36
2024-03-11 11:38:33,6.135983500007569,36.00768863332936,1.2205314000008607,2.2607537666658573,5.61261303333301,9.486525433334236,-1.0,25.214976,55.857152,15.106048,92.03712,152.735744,101.56032,-1.0,126.9377777777778,-1.0,2567.111111111111,47.61000000000001,231.04,24.010000000000005,112.36
2024-03-11 11:38:38,6.135983500007569,36.00768863332936,1.2205314000008607,2.2607537666658573,5.61261303333301,9.486525433334236,-1.0,25.214976,55.857152,15.106048,92.03712,152.735744,101.56032,-1.0,126.9377777777778,-1.0,2567.111111111111,47.61000000000001,231.04,24.010000000000005,112.36
2024-03-11 11:38:43,6.135983500007569,36.00768863332936,1.2205314000008607,2.2607537666658573,5.61261303333301,9.486525433334236,-1.0,25.214976,55.857152,15.106048,92.03712,152.735744,101.56032,-1.0,126.9377777777778,-1.0,2567.111111111111,47.61000000000001,231.04,24.010000000000005,112.36
2024-03-11 11:38:48,3.4769422622140413,36.00768863332936,1.4204173246686116,2.2607537666658573,5.61261303333301,10.855505047476264,-1.0,25.214976,55.857152,15.470592,92.03712,152.735744,101.629952,-1.0,45.74202431795376,-1.0,2567.111111111111,47.61000000000001,42.207781666388215,94.64311100599403,112.36
2024-03-11 11:38:53,3.4769422622140413,65.9210488333277,1.4204173246686116,2.2113323333333788,4.924692100000054,10.855505047476264,-1.0,25.214976,55.758848,15.470592,92.03712,152.928256,101.629952,-1.0,45.74202431795376,-1.0,1454.151111111111,76.85444444444445,42.207781666388215,94.64311100599403,128.44444444444446
2024-03-11 11:38:58,3.4769422622140413,65.9210488333277,1.4204173246686116,2.2113323333333788,4.924692100000054,10.855505047476264,-1.0,25.214976,55.758848,15.470592,92.03712,152.928256,101.629952,-1.0,45.74202431795376,-1.0,1454.151111111111,76.85444444444445,42.207781666388215,94.64311100599403,128.44444444444446
2024-03-11 11:39:03,3.476942262214041,65.9210488333277,1.4204173246686116,2.2113323333333788,4.924692100000054,10.855505047476262,-1.0,25.214976,55.758848,15.470592,92.03712,152.928256,101.629952,-1.0,45.74202431795374,-1.0,1454.151111111111,76.85444444444445,42.2077816663882,94.64311100599403,128.44444444444446
2024-03-11 11:39:08,3.476942262214041,65.9210488333277,1.4204173246686116,2.2113323333333788,4.924692100000054,10.855505047476262,-1.0,25.214976,55.758848,15.470592,92.03712,152.928256,101.629952,-1.0,45.74202431795374,-1.0,1454.151111111111,76.85444444444445,42.2077816663882,94.64311100599403,128.44444444444446
2024-03-11 11:39:13,3.476942262214041,65.9210488333277,1.4204173246686116,2.2113323333333788,4.924692100000054,10.855505047476262,-1.0,25.214976,55.758848,15.470592,92.03712,152.928256,101.629952,-1.0,45.74202431795374,-1.0,1454.151111111111,76.85444444444445,42.2077816663882,94.64311100599403,128.44444444444446
2024-03-11 11:39:18,6.125206203088429,65.9210488333277,1.6974717025162762,2.2113323333333788,4.924692100000054,10.905449524762057,-1.0,25.23136,55.758848,15.040512,92.03712,152.928256,101.695488,-1.0,147.36510604254386,-1.0,1454.151111111111,76.85444444444445,231.27121339559227,104.14411808205254,128.44444444444446
2024-03-11 11:39:23,6.125206203088429,66.22105486667351,1.6974717025162762,2.0444439666666385,4.919263633333533,10.905449524762057,-1.0,25.23136,55.627776,15.040512,92.03712,153.014272,101.695488,-1.0,147.36510604254386,-1.0,5064.694444444445,13.444444444444443,231.27121339559227,104.14411808205254,105.40444444444447
2024-03-11 11:39:28,6.125206203088429,66.22105486667351,1.6974717025162762,2.0444439666666385,4.919263633333533,10.905449524762057,-1.0,25.23136,55.627776,15.040512,92.03712,153.014272,101.695488,-1.0,147.36510604254386,-1.0,5064.694444444445,13.444444444444443,231.27121339559227,104.14411808205254,105.40444444444447
2024-03-11 11:39:33,6.125206203088429,66.22105486667351,1.6974717025162762,2.0444439666666385,4.919263633333533,10.905449524762057,-1.0,25.23136,55.627776,15.040512,92.03712,153.014272,101.695488,-1.0,147.36510604254386,-1.0,5064.694444444445,13.444444444444443,231.27121339559227,104.14411808205254,105.40444444444447
2024-03-11 11:39:38,6.125206203088429,66.22105486667351,1.6974717025162762,2.0444439666666385,4.919263633333533,10.905449524762057,-1.0,25.23136,55.627776,15.040512,92.03712,153.014272,101.695488,-1.0,147.36510604254386,-1.0,5064.694444444445,13.444444444444443,231.27121339559227,104.14411808205254,105.40444444444447
2024-03-11 11:39:43,6.125206203088429,66.22105486667351,1.6974717025162762,2.0444439666666385,4.919263633333533,10.905449524762057,-1.0,25.23136,55.627776,15.040512,92.03712,153.014272,101.695488,-1.0,147.36510604254386,-1.0,5064.694444444445,13.444444444444443,231.27121339559227,104.14411808205254,105.40444444444447
2024-03-11 11:39:48,5.440643133351842,66.22105486667351,1.1096180333273273,2.0444439666666385,4.919263633333533,10.050975733332736,-1.0,25.214976,55.627776,15.03232,92.03712,153.014272,101.82656,-1.0,129.20111111111117,-1.0,5064.694444444445,13.444444444444443,133.78777777777782,50.41000000000003,105.40444444444447
2024-03-11 11:39:53,5.440643133351842,47.04453269999552,1.1096180333273273,1.5931471666666162,4.640503766666389,10.050975733332736,-1.0,25.214976,55.627776,15.03232,92.03712,153.096192,101.82656,-1.0,129.20111111111117,-1.0,3528.3599999999997,51.361111111111114,133.78777777777782,50.41000000000003,88.36000000000001
2024-03-11 11:39:58,5.440643133351841,47.04453269999552,1.1096180333273271,1.5931471666666162,4.640503766666389,10.050975733332734,-1.0,25.214976,55.627776,15.03232,92.03712,153.096192,101.82656,-1.0,129.20111111111112,-1.0,3528.3599999999997,51.361111111111114,133.78777777777776,50.41,88.36000000000001
2024-03-11 11:40:03,5.440643133351841,47.04453269999552,1.1096180333273271,1.5931471666666162,4.640503766666389,10.050975733332734,-1.0,25.214976,55.627776,15.03232,92.03712,153.096192,101.82656,-1.0,129.20111111111112,-1.0,3528.3599999999997,51.361111111111114,133.78777777777776,50.41,88.36000000000001
2024-03-11 11:40:08,5.440643133351841,47.04453269999552,1.1096180333273271,1.5931471666666162,4.640503766666389,10.050975733332734,-1.0,25.214976,55.627776,15.03232,92.03712,153.096192,101.82656,-1.0,129.20111111111112,-1.0,3528.3599999999997,51.361111111111114,133.78777777777776,50.41,88.36000000000001
2024-03-11 11:40:13,5.440643133351841,47.04453269999552,1.1096180333273271,1.5931471666666162,4.640503766666389,10.050975733332734,-1.0,25.214976,55.627776,15.03232,92.03712,153.096192,101.82656,-1.0,129.20111111111112,-1.0,3528.3599999999997,51.361111111111114,133.78777777777776,50.41,88.36000000000001
2024-03-11 11:40:18,8.332208333316279,47.04453269999552,1.7566530333321382,1.5931471666666162,4.640503766666389,8.769587400000018,-1.0,25.23136,55.627776,14.667776,92.03712,153.096192,101.695488,-1.0,123.21000000000004,-1.0,3528.3599999999997,51.361111111111114,272.2500000000001,148.0277777777778,88.36000000000001
2024-03-11 11:40:23,8.332208333316279,62.679938799995696,1.7566530333321382,1.7965902000004992,3.9643187666669633,8.769587400000018,-1.0,25.23136,55.627776,14.667776,92.045312,150.7328,101.695488,-1.0,123.21000000000004,-1.0,4225.0,75.68999999999998,272.2500000000001,148.0277777777778,140.0277777777778
2024-03-11 11:40:28,8.332208333316277,62.679938799995696,1.7566530333321375,1.7965902000004992,3.9643187666669633,8.769587400000017,-1.0,25.23136,55.627776,14.667776,92.045312,150.7328,101.695488,-1.0,123.21,-1.0,4225.0,75.68999999999998,272.25,148.02777777777777,140.0277777777778
2024-03-11 11:40:33,8.332208333316277,62.679938799995696,1.7566530333321375,1.7965902000004992,3.9643187666669633,8.769587400000017,-1.0,25.23136,55.627776,14.667776,92.045312,150.7328,101.695488,-1.0,123.21,-1.0,4225.0,75.68999999999998,272.25,148.02777777777777,140.0277777777778
2024-03-11 11:40:38,8.332208333316277,62.679938799995696,1.7566530333321375,1.7965902000004992,3.9643187666669633,8.769587400000017,-1.0,25.23136,55.627776,14.667776,92.045312,150.7328,101.695488,-1.0,123.21,-1.0,4225.0,75.68999999999998,272.25,148.02777777777777,140.0277777777778
2024-03-11 11:40:43,8.332208333316277,62.679938799995696,1.7566530333321375,1.7965902000004992,3.9643187666669633,8.769587400000017,-1.0,25.23136,55.627776,14.667776,92.045312,150.7328,101.695488,-1.0,123.21,-1.0,4225.0,75.68999999999998,272.25,148.02777777777777,140.0277777777778
2024-03-11 11:40:48,3.296701586579259,62.679938799995696,1.6030930937936603,1.7965902000004992,3.9643187666669633,20.759065762282116,-1.0,25.23136,55.627776,15.048704,92.045312,150.7328,690.999296,-1.0,231.00919774692622,-1.0,4225.0,75.68999999999998,57.24681128184325,53.770608124380715,140.0277777777778
2024-03-11 11:40:53,3.296701586579259,62.322105666665564,1.6030930937936603,1.8864672666666138,5.948432233333278,20.759065762282116,-1.0,25.23136,55.758848,15.048704,92.045312,150.892544,690.999296,-1.0,231.00919774692622,-1.0,3864.6944444444443,24.010000000000005,57.24681128184325,53.770608124380715,114.48999999999998
2024-03-11 11:40:58,3.296701586579259,62.322105666665564,1.6030930937936603,1.8864672666666138,5.948432233333278,20.759065762282116,-1.0,25.23136,55.758848,15.048704,92.045312,150.892544,690.999296,-1.0,231.00919774692622,-1.0,3864.6944444444443,24.010000000000005,57.24681128184325,53.770608124380715,114.48999999999998
