details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:33:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:34:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:35:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:36:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:37:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:38:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:39:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:40:55
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:00
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:05
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:10
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:15
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:20
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:25
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:30
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:35
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:40
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:45
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:50
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:41:55
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:00
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:05
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:10
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:15
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:20
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:25
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:30
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:35
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:40
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:45
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:50
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:42:55
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:00
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:05
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:10
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:15
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:20
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:25
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:30
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:35
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:40
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:45
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:50
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:43:55
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:00
2.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:44:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:30
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:35
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:40
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:45
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:50
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:45:55
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:46:00
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:46:05
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:46:10
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:46:15
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:46:20
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:46:25
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 12:46:30
