timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-npw75_cpu,reviews-v2-7b4f9d8cb4-6vbcr_cpu,reviews-v3-5fd56449d8-s5wkv_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v2-7b4f9d8cb4-6vbcr_memory,reviews-v3-5fd56449d8-s5wkv_memory,reviews-v1-7b76c4f45d-phxww_network,reviews-v2-7b4f9d8cb4-qcktl_network,reviews-v3-5fd56449d8-s5wkv_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-npw75_network,details-v1-b788479c5-bbg6t_network,productpage-v1-7fb564989f-xslvc_network,reviews-v2-7b4f9d8cb4-6vbcr_network
2024-03-11 09:19:53,6.929042699994172,36.05107629999414,2.4408872333424374,1.9181944666665156,17.713452866666657,5.572367766666275,-1.0,-1.0,25.198592,55.840768,14.86848,92.028928,106.25024,284.79488,-1.0,-1.0,71.68444444444445,77.44000000000001,-1.0,67.24000000000002,156.25,173.3611111111112,5155.24,-1.0
2024-03-11 09:19:58,6.92904269999417,36.05107629999414,2.440887233342437,1.9181944666665156,17.713452866666657,5.572367766666275,-1.0,-1.0,25.198592,55.840768,14.86848,92.028928,106.25024,284.79488,-1.0,-1.0,71.68444444444445,77.44000000000001,-1.0,67.24,156.25,173.3611111111111,5155.24,-1.0
2024-03-11 09:20:03,6.92904269999417,36.05107629999414,2.440887233342437,1.9181944666665156,17.713452866666657,5.572367766666275,-1.0,-1.0,25.198592,55.840768,14.86848,92.028928,106.25024,284.79488,-1.0,-1.0,71.68444444444445,77.44000000000001,-1.0,67.24,156.25,173.3611111111111,5155.24,-1.0
2024-03-11 09:20:08,6.92904269999417,36.05107629999414,2.440887233342437,1.9181944666665156,17.713452866666657,5.572367766666275,-1.0,-1.0,25.198592,55.840768,14.86848,92.028928,106.25024,284.79488,-1.0,-1.0,71.68444444444445,77.44000000000001,-1.0,67.24,156.25,173.3611111111111,5155.24,-1.0
2024-03-11 09:20:13,6.92904269999417,36.05107629999414,2.440887233342437,1.9181944666665156,17.713452866666657,5.572367766666275,-1.0,-1.0,25.198592,55.840768,14.86848,92.028928,106.25024,284.79488,-1.0,-1.0,71.68444444444445,77.44000000000001,-1.0,67.24,156.25,173.3611111111111,5155.24,-1.0
2024-03-11 09:20:18,5.427141533346004,36.05107629999414,0.907777000005202,1.9181944666665156,17.713452866666657,5.572367766666275,-1.0,-1.0,25.198592,55.840768,14.606336,92.028928,106.25024,284.79488,-1.0,-1.0,71.68444444444445,77.44000000000001,-1.0,96.69444444444449,156.25,64.00000000000003,5155.24,-1.0
2024-03-11 09:20:23,5.427141533346004,70.90956363334347,0.907777000005202,1.1475345999997444,49.29401126666667,5.573518733333079,-1.0,-1.0,25.198592,55.824384,14.606336,92.028928,106.512384,284.913664,-1.0,-1.0,36.401111111111106,106.77777777777779,-1.0,96.69444444444449,128.44444444444446,64.00000000000003,4125.921111111111,-1.0
2024-03-11 09:20:28,5.427141533346003,70.90956363334347,0.9077770000052017,1.1475345999997444,49.29401126666667,5.573518733333079,-1.0,-1.0,25.198592,55.824384,14.606336,92.028928,106.512384,284.913664,-1.0,-1.0,36.401111111111106,106.77777777777779,-1.0,96.69444444444446,128.44444444444446,64.0,4125.921111111111,-1.0
2024-03-11 09:20:33,5.427141533346003,70.90956363334347,0.9077770000052017,1.1475345999997444,49.29401126666667,5.573518733333079,-1.0,-1.0,25.198592,55.824384,14.606336,92.028928,106.512384,284.913664,-1.0,-1.0,36.401111111111106,106.77777777777779,-1.0,96.69444444444446,128.44444444444446,64.0,4125.921111111111,-1.0
2024-03-11 09:20:38,5.427141533346003,70.90956363334347,0.9077770000052017,1.1475345999997444,49.29401126666667,5.573518733333079,-1.0,-1.0,25.198592,55.824384,14.606336,92.028928,106.512384,284.913664,-1.0,-1.0,36.401111111111106,106.77777777777779,-1.0,96.69444444444446,128.44444444444446,64.0,4125.921111111111,-1.0
2024-03-11 09:20:43,5.427141533346003,70.90956363334347,0.9077770000052017,1.1475345999997444,49.29401126666667,5.573518733333079,-1.0,-1.0,25.198592,55.824384,14.606336,92.028928,106.512384,284.913664,-1.0,-1.0,36.401111111111106,106.77777777777779,-1.0,96.69444444444446,128.44444444444446,64.0,4125.921111111111,-1.0
2024-03-11 09:20:48,6.5610470333316115,70.90956363334347,1.7957473333202267,1.1475345999997444,49.29401126666667,5.573518733333079,-1.0,-1.0,25.23136,55.824384,15.306752,92.028928,106.512384,284.913664,-1.0,-1.0,36.401111111111106,106.77777777777779,-1.0,33.25444444444445,128.44444444444446,203.5377777777779,4125.921111111111,-1.0
2024-03-11 09:20:53,6.5610470333316115,63.32535329999398,1.7957473333202267,2.5950704333335275,19.13887246666673,2.9806151999991926,-1.0,-1.0,25.23136,55.840768,15.306752,92.028928,106.737664,284.9792,-1.0,-1.0,32.49,108.16000000000001,-1.0,33.25444444444445,139.24,203.5377777777779,2731.8044444444445,-1.0
2024-03-11 09:20:58,6.56104703333161,63.32535329999398,1.7957473333202263,2.5950704333335275,19.13887246666673,2.9806151999991926,-1.0,-1.0,25.23136,55.840768,15.306752,92.028928,106.737664,284.9792,-1.0,-1.0,32.49,108.16000000000001,-1.0,33.254444444444445,139.24,203.5377777777778,2731.8044444444445,-1.0
2024-03-11 09:21:03,6.56104703333161,63.32535329999398,1.7957473333202263,2.5950704333335275,19.13887246666673,2.9806151999991926,-1.0,-1.0,25.23136,55.840768,15.306752,92.028928,106.737664,284.9792,-1.0,-1.0,32.49,108.16000000000001,-1.0,33.254444444444445,139.24,203.5377777777778,2731.8044444444445,-1.0
2024-03-11 09:21:08,6.56104703333161,63.32535329999398,1.7957473333202263,2.5950704333335275,19.13887246666673,2.9806151999991926,-1.0,-1.0,25.23136,55.840768,15.306752,92.028928,106.737664,284.9792,-1.0,-1.0,32.49,108.16000000000001,-1.0,33.254444444444445,139.24,203.5377777777778,2731.8044444444445,-1.0
2024-03-11 09:21:13,6.56104703333161,63.32535329999398,1.7957473333202263,2.5950704333335275,19.13887246666673,2.9806151999991926,-1.0,-1.0,25.23136,55.840768,15.306752,92.028928,106.737664,284.9792,-1.0,-1.0,32.49,108.16000000000001,-1.0,33.254444444444445,139.24,203.5377777777778,2731.8044444444445,-1.0
2024-03-11 09:21:18,5.523021966655507,63.32535329999398,1.1114156000076039,2.5950704333335275,19.13887246666673,2.9806151999991926,-1.0,-1.0,25.214976,55.840768,15.577088,92.028928,106.737664,284.9792,-1.0,-1.0,32.49,108.16000000000001,-1.0,150.47111111111118,139.24,75.69000000000001,2731.8044444444445,-1.0
2024-03-11 09:21:23,5.523021966655507,41.532793133334664,1.1114156000076039,1.945225933332987,19.489991199999913,5.307542366667425,-1.0,-1.0,25.214976,55.742464,15.577088,92.028928,107.032576,285.036544,-1.0,-1.0,65.07111111111111,44.44444444444445,-1.0,150.47111111111118,161.29,75.69000000000001,4351.601111111111,-1.0
2024-03-11 09:21:28,5.523021966655506,41.532793133334664,1.1114156000076036,1.945225933332987,19.489991199999913,5.307542366667425,-1.0,-1.0,25.214976,55.742464,15.577088,92.028928,107.032576,285.036544,-1.0,-1.0,65.07111111111111,44.44444444444445,-1.0,150.47111111111113,161.29,75.68999999999998,4351.601111111111,-1.0
2024-03-11 09:21:33,5.523021966655506,41.532793133334664,1.1114156000076036,1.945225933332987,19.489991199999913,5.307542366667425,-1.0,-1.0,25.214976,55.742464,15.577088,92.028928,107.032576,285.036544,-1.0,-1.0,65.07111111111111,44.44444444444445,-1.0,150.47111111111113,161.29,75.68999999999998,4351.601111111111,-1.0
2024-03-11 09:21:38,5.523021966655506,41.532793133334664,1.1114156000076036,1.945225933332987,19.489991199999913,5.307542366667425,-1.0,-1.0,25.214976,55.742464,15.577088,92.028928,107.032576,285.036544,-1.0,-1.0,65.07111111111111,44.44444444444445,-1.0,150.47111111111113,161.29,75.68999999999998,4351.601111111111,-1.0
2024-03-11 09:21:43,5.523021966655506,41.532793133334664,1.1114156000076036,1.945225933332987,19.489991199999913,5.307542366667425,-1.0,-1.0,25.214976,55.742464,15.577088,92.028928,107.032576,285.036544,-1.0,-1.0,65.07111111111111,44.44444444444445,-1.0,150.47111111111113,161.29,75.68999999999998,4351.601111111111,-1.0
2024-03-11 09:21:48,4.890398200010775,41.532793133334664,1.4773782666604045,1.945225933332987,19.489991199999913,5.307542366667425,-1.0,-1.0,25.214976,55.742464,14.737408,92.028928,107.032576,285.036544,-1.0,-1.0,65.07111111111111,44.44444444444445,-1.0,30.25000000000001,161.29,369.92111111111126,4351.601111111111,-1.0
2024-03-11 09:21:53,4.890398200010775,62.64699769999424,1.4773782666604045,1.899875066666823,37.803698933333386,4.954987966666143,-1.0,-1.0,25.214976,55.611392,14.737408,92.028928,110.67392,285.147136,-1.0,-1.0,10.454444444444444,150.47111111111113,-1.0,30.25000000000001,155.4177777777778,369.92111111111126,2097.64,-1.0
2024-03-11 09:21:58,4.890398200010774,62.64699769999424,1.4773782666604043,1.899875066666823,37.803698933333386,4.954987966666143,-1.0,-1.0,25.214976,55.611392,14.737408,92.028928,110.67392,285.147136,-1.0,-1.0,10.454444444444444,150.47111111111113,-1.0,30.25,155.4177777777778,369.92111111111114,2097.64,-1.0
2024-03-11 09:22:03,4.890398200010774,62.64699769999424,1.4773782666604043,1.899875066666823,37.803698933333386,4.954987966666143,-1.0,-1.0,25.214976,55.611392,14.737408,92.028928,110.67392,285.147136,-1.0,-1.0,10.454444444444444,150.47111111111113,-1.0,30.25,155.4177777777778,369.92111111111114,2097.64,-1.0
2024-03-11 09:22:08,4.890398200010774,62.64699769999424,1.4773782666604043,1.899875066666823,37.803698933333386,4.954987966666143,-1.0,-1.0,25.214976,55.611392,14.737408,92.028928,110.67392,285.147136,-1.0,-1.0,10.454444444444444,150.47111111111113,-1.0,30.25,155.4177777777778,369.92111111111114,2097.64,-1.0
2024-03-11 09:22:13,4.890398200010774,62.64699769999424,1.4773782666604043,1.899875066666823,37.803698933333386,4.954987966666143,-1.0,-1.0,25.214976,55.611392,14.737408,92.028928,110.67392,285.147136,-1.0,-1.0,10.454444444444444,150.47111111111113,-1.0,30.25,155.4177777777778,369.92111111111114,2097.64,-1.0
2024-03-11 09:22:18,5.1115214666727615,62.64699769999424,1.8973720333330377,1.899875066666823,37.803698933333386,4.954987966666143,-1.0,-1.0,25.214976,55.611392,14.606336,92.028928,110.67392,285.147136,-1.0,-1.0,10.454444444444444,150.47111111111113,-1.0,73.96000000000002,155.4177777777778,35.60111111111112,2097.64,-1.0
2024-03-11 09:22:23,5.1115214666727615,61.19003466666679,1.8973720333330377,2.1580959666673984,16.800899333333298,6.564767800000482,-1.0,-1.0,25.214976,55.857152,14.606336,92.028928,107.278336,285.323264,-1.0,-1.0,82.20444444444443,216.08999999999997,-1.0,73.96000000000002,51.361111111111114,35.60111111111112,3596.001111111111,-1.0
2024-03-11 09:22:28,5.111521466672761,61.19003466666679,1.897372033333037,2.1580959666673984,16.800899333333298,6.564767800000482,-1.0,-1.0,25.214976,55.857152,14.606336,92.028928,107.278336,285.323264,-1.0,-1.0,82.20444444444443,216.08999999999997,-1.0,73.96,51.361111111111114,35.60111111111111,3596.001111111111,-1.0
2024-03-11 09:22:33,5.111521466672761,61.19003466666679,1.897372033333037,2.1580959666673984,16.800899333333298,6.564767800000482,-1.0,-1.0,25.214976,55.857152,14.606336,92.028928,107.278336,285.323264,-1.0,-1.0,82.20444444444443,216.08999999999997,-1.0,73.96,51.361111111111114,35.60111111111111,3596.001111111111,-1.0
2024-03-11 09:22:38,5.111521466672761,61.19003466666679,1.897372033333037,2.1580959666673984,16.800899333333298,6.564767800000482,-1.0,-1.0,25.214976,55.857152,14.606336,92.028928,107.278336,285.323264,-1.0,-1.0,82.20444444444443,216.08999999999997,-1.0,73.96,51.361111111111114,35.60111111111111,3596.001111111111,-1.0
2024-03-11 09:22:43,5.111521466672761,61.19003466666679,1.897372033333037,2.1580959666673984,16.800899333333298,6.564767800000482,-1.0,-1.0,25.214976,55.857152,14.606336,92.028928,107.278336,285.323264,-1.0,-1.0,82.20444444444443,216.08999999999997,-1.0,73.96,51.361111111111114,35.60111111111111,3596.001111111111,-1.0
2024-03-11 09:22:48,6.527913233306513,61.19003466666679,1.4332982333447342,2.1580959666673984,16.800899333333298,6.564767800000482,-1.0,-1.0,25.214976,55.857152,15.069184,92.028928,107.278336,285.323264,-1.0,-1.0,82.20444444444443,216.08999999999997,-1.0,68.33777777777782,51.361111111111114,243.3600000000001,3596.001111111111,-1.0
2024-03-11 09:22:53,6.527913233306513,54.85282429999643,1.4332982333447342,1.4448574666658942,20.49348870000003,4.951067233332651,-1.0,-1.0,25.214976,55.611392,15.069184,92.028928,107.380736,285.454336,-1.0,-1.0,37.61777777777778,30.987777777777776,-1.0,68.33777777777782,237.16000000000003,243.3600000000001,3608.0044444444447,-1.0
2024-03-11 09:22:58,6.527913233306511,54.85282429999643,1.433298233344734,1.4448574666658942,20.49348870000003,4.951067233332651,-1.0,-1.0,25.214976,55.611392,15.069184,92.028928,107.380736,285.454336,-1.0,-1.0,37.61777777777778,30.987777777777776,-1.0,68.33777777777779,237.16000000000003,243.35999999999999,3608.0044444444447,-1.0
2024-03-11 09:23:03,6.527913233306511,54.85282429999643,1.433298233344734,1.4448574666658942,20.49348870000003,4.951067233332651,-1.0,-1.0,25.214976,55.611392,15.069184,92.028928,107.380736,285.454336,-1.0,-1.0,37.61777777777778,30.987777777777776,-1.0,68.33777777777779,237.16000000000003,243.35999999999999,3608.0044444444447,-1.0
2024-03-11 09:23:08,6.527913233306511,54.85282429999643,1.433298233344734,1.4448574666658942,20.49348870000003,4.951067233332651,-1.0,-1.0,25.214976,55.611392,15.069184,92.028928,107.380736,285.454336,-1.0,-1.0,37.61777777777778,30.987777777777776,-1.0,68.33777777777779,237.16000000000003,243.35999999999999,3608.0044444444447,-1.0
2024-03-11 09:23:13,6.527913233306511,54.85282429999643,1.433298233344734,1.4448574666658942,20.49348870000003,4.951067233332651,-1.0,-1.0,25.214976,55.611392,15.069184,92.028928,107.380736,285.454336,-1.0,-1.0,37.61777777777778,30.987777777777776,-1.0,68.33777777777779,237.16000000000003,243.35999999999999,3608.0044444444447,-1.0
2024-03-11 09:23:18,5.7033137333443555,54.85282429999643,1.3196628666567756,1.4448574666658942,20.49348870000003,4.951067233332651,-1.0,-1.0,25.214976,55.611392,15.314944,92.028928,107.380736,285.454336,-1.0,-1.0,37.61777777777778,30.987777777777776,-1.0,76.27111111111115,237.16000000000003,202.58777777777792,3608.0044444444447,-1.0
2024-03-11 09:23:23,5.7033137333443555,63.57414340000105,1.3196628666567756,2.000751799999989,22.461184599999957,5.071835833335095,-1.0,-1.0,25.214976,55.824384,15.314944,92.028928,107.778048,285.597696,-1.0,-1.0,64.53444444444445,141.61,-1.0,76.27111111111115,138.45444444444448,202.58777777777792,3656.217777777778,-1.0
2024-03-11 09:23:28,5.703313733344355,63.57414340000105,1.3196628666567753,2.000751799999989,22.461184599999957,5.071835833335095,-1.0,-1.0,25.214976,55.824384,15.314944,92.028928,107.778048,285.597696,-1.0,-1.0,64.53444444444445,141.61,-1.0,76.2711111111111,138.45444444444448,202.58777777777775,3656.217777777778,-1.0
2024-03-11 09:23:33,5.703313733344355,63.57414340000105,1.3196628666567753,2.000751799999989,22.461184599999957,5.071835833335095,-1.0,-1.0,25.214976,55.824384,15.314944,92.028928,107.778048,285.597696,-1.0,-1.0,64.53444444444445,141.61,-1.0,76.2711111111111,138.45444444444448,202.58777777777775,3656.217777777778,-1.0
2024-03-11 09:23:38,5.703313733344355,63.57414340000105,1.3196628666567753,2.000751799999989,22.461184599999957,5.071835833335095,-1.0,-1.0,25.214976,55.824384,15.314944,92.028928,107.778048,285.597696,-1.0,-1.0,64.53444444444445,141.61,-1.0,76.2711111111111,138.45444444444448,202.58777777777775,3656.217777777778,-1.0
2024-03-11 09:23:43,5.703313733344355,63.57414340000105,1.3196628666567753,2.000751799999989,22.461184599999957,5.071835833335095,-1.0,-1.0,25.214976,55.824384,15.314944,92.028928,107.778048,285.597696,-1.0,-1.0,64.53444444444445,141.61,-1.0,76.2711111111111,138.45444444444448,202.58777777777775,3656.217777777778,-1.0
2024-03-11 09:23:48,6.006247300016792,63.57414340000105,1.2205459333320812,2.000751799999989,22.461184599999957,5.071835833335095,-1.0,-1.0,25.214976,55.824384,15.38048,92.028928,107.778048,285.597696,-1.0,-1.0,64.53444444444445,141.61,-1.0,122.47111111111114,138.45444444444448,118.81000000000004,3656.217777777778,-1.0
2024-03-11 09:23:53,6.006247300016792,36.88740440000705,1.2205459333320812,2.5018720000000862,23.212166266666635,5.145440133333068,-1.0,-1.0,25.214976,55.857152,15.38048,92.028928,107.941888,285.712384,-1.0,-1.0,13.690000000000001,180.45444444444445,-1.0,122.47111111111114,125.43999999999998,118.81000000000004,1346.89,-1.0
2024-03-11 09:23:58,6.006247300016791,36.88740440000705,1.220545933332081,2.5018720000000862,23.212166266666635,5.145440133333068,-1.0,-1.0,25.214976,55.857152,15.38048,92.028928,107.941888,285.712384,-1.0,-1.0,13.690000000000001,180.45444444444445,-1.0,122.4711111111111,125.43999999999998,118.81,1346.89,-1.0
2024-03-11 09:24:03,6.006247300016791,36.88740440000705,1.220545933332081,2.5018720000000862,23.212166266666635,5.145440133333068,-1.0,-1.0,25.214976,55.857152,15.38048,92.028928,107.941888,285.712384,-1.0,-1.0,13.690000000000001,180.45444444444445,-1.0,122.4711111111111,125.43999999999998,118.81,1346.89,-1.0
2024-03-11 09:24:08,6.006247300016791,36.88740440000705,1.220545933332081,2.5018720000000862,23.212166266666635,5.145440133333068,-1.0,-1.0,25.214976,55.857152,15.38048,92.028928,107.941888,285.712384,-1.0,-1.0,13.690000000000001,180.45444444444445,-1.0,122.4711111111111,125.43999999999998,118.81,1346.89,-1.0
2024-03-11 09:24:13,6.006247300016791,36.88740440000705,1.220545933332081,2.5018720000000862,23.212166266666635,5.145440133333068,-1.0,-1.0,25.214976,55.857152,15.38048,92.028928,107.941888,285.712384,-1.0,-1.0,13.690000000000001,180.45444444444445,-1.0,122.4711111111111,125.43999999999998,118.81,1346.89,-1.0
2024-03-11 09:24:18,3.181236993825614,36.88740440000705,1.3719619730117918,2.5018720000000862,23.212166266666635,5.145440133333068,-1.0,-1.0,25.214976,55.857152,14.696448,92.028928,107.941888,285.712384,-1.0,-1.0,13.690000000000001,180.45444444444445,-1.0,101.3040069614571,125.43999999999998,174.18193451677402,1346.89,-1.0
2024-03-11 09:24:23,3.181236993825614,81.98163223332813,1.3719619730117918,1.6767844333334854,15.301106400000108,4.405597400000261,-1.0,-1.0,25.214976,55.611392,14.696448,92.028928,107.974656,285.81888,-1.0,-1.0,102.68444444444444,112.36,-1.0,101.3040069614571,184.95999999999998,174.18193451677402,5338.737777777777,-1.0
2024-03-11 09:24:28,3.181236993825614,81.98163223332813,1.3719619730117918,1.6767844333334854,15.301106400000108,4.405597400000261,-1.0,-1.0,25.214976,55.611392,14.696448,92.028928,107.974656,285.81888,-1.0,-1.0,102.68444444444444,112.36,-1.0,101.3040069614571,184.95999999999998,174.18193451677402,5338.737777777777,-1.0
2024-03-11 09:24:33,3.181236993825614,81.98163223332813,1.3719619730117918,1.6767844333334854,15.301106400000108,4.405597400000261,-1.0,-1.0,25.214976,55.611392,14.696448,92.028928,107.974656,285.81888,-1.0,-1.0,102.68444444444444,112.36,-1.0,101.3040069614571,184.95999999999998,174.18193451677402,5338.737777777777,-1.0
2024-03-11 09:24:38,3.181236993825614,81.98163223332813,1.3719619730117918,1.6767844333334854,15.301106400000108,4.405597400000261,-1.0,-1.0,25.214976,55.611392,14.696448,92.028928,107.974656,285.81888,-1.0,-1.0,102.68444444444444,112.36,-1.0,101.3040069614571,184.95999999999998,174.18193451677402,5338.737777777777,-1.0
2024-03-11 09:24:43,3.181236993825614,81.98163223332813,1.3719619730117918,1.6767844333334854,15.301106400000108,4.405597400000261,-1.0,-1.0,25.214976,55.611392,14.696448,92.028928,107.974656,285.81888,-1.0,-1.0,102.68444444444444,112.36,-1.0,101.3040069614571,184.95999999999998,174.18193451677402,5338.737777777777,-1.0
2024-03-11 09:24:48,5.930509684936811,81.98163223332813,1.8022089014786098,1.6767844333334854,15.301106400000108,4.405597400000261,-1.0,-1.0,25.214976,55.611392,15.454208,92.028928,107.974656,285.81888,-1.0,-1.0,102.68444444444444,112.36,-1.0,97.38356959587728,184.95999999999998,149.704341733235,5338.737777777777,-1.0
2024-03-11 09:24:53,5.930509684936811,62.2382820666644,1.8022089014786098,2.442340133333687,20.096494866666603,4.475384566666207,-1.0,-1.0,25.214976,55.611392,15.454208,92.028928,108.015616,285.843456,-1.0,-1.0,17.084444444444447,79.21000000000001,-1.0,97.38356959587728,155.4177777777778,149.704341733235,3952.217777777778,-1.0
2024-03-11 09:24:58,5.93050968493681,62.2382820666644,1.8022089014786096,2.442340133333687,20.096494866666603,4.475384566666207,-1.0,-1.0,25.214976,55.611392,15.454208,92.028928,108.015616,285.843456,-1.0,-1.0,17.084444444444447,79.21000000000001,-1.0,97.38356959587725,155.4177777777778,149.7043417332349,3952.217777777778,-1.0
2024-03-11 09:25:03,5.93050968493681,62.2382820666644,1.8022089014786096,2.442340133333687,20.096494866666603,4.475384566666207,-1.0,-1.0,25.214976,55.611392,15.454208,92.028928,108.015616,285.843456,-1.0,-1.0,17.084444444444447,79.21000000000001,-1.0,97.38356959587725,155.4177777777778,149.7043417332349,3952.217777777778,-1.0
2024-03-11 09:25:08,5.93050968493681,62.2382820666644,1.8022089014786096,2.442340133333687,20.096494866666603,4.475384566666207,-1.0,-1.0,25.214976,55.611392,15.454208,92.028928,108.015616,285.843456,-1.0,-1.0,17.084444444444447,79.21000000000001,-1.0,97.38356959587725,155.4177777777778,149.7043417332349,3952.217777777778,-1.0
2024-03-11 09:25:13,5.93050968493681,62.2382820666644,1.8022089014786096,2.442340133333687,20.096494866666603,4.475384566666207,-1.0,-1.0,25.214976,55.611392,15.454208,92.028928,108.015616,285.843456,-1.0,-1.0,17.084444444444447,79.21000000000001,-1.0,97.38356959587725,155.4177777777778,149.7043417332349,3952.217777777778,-1.0
2024-03-11 09:25:18,8.32848430000013,62.2382820666644,1.5553949999988013,2.442340133333687,20.096494866666603,4.475384566666207,-1.0,-1.0,25.214976,55.611392,14.782464,92.028928,108.015616,285.843456,-1.0,-1.0,17.084444444444447,79.21000000000001,-1.0,90.25000000000003,155.4177777777778,133.0177777777778,3952.217777777778,-1.0
