timestamp,details-v1-b788479c5-grnsf_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-grnsf_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-x9mxc_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,details-v1-b788479c5-grnsf_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 07:33:11,-1.0,6.0038653000001805,51.50974683333327,1.7675828000000375,2.58805286666662,5.902692999999696,5.079413700000164,-1.0,14.925824,51.806208,12.955648,87.49056,122.769408,109.744128,33.64,5402.25,226.0011111111111,144.8011111111111,-1.0,43.559999999999995,47.61000000000001
2024-03-05 07:33:16,-1.0,6.0038653000001805,51.50974683333327,1.7675828000000375,2.58805286666662,5.902692999999696,5.079413700000164,-1.0,14.925824,51.806208,12.955648,87.49056,122.769408,109.744128,33.64,5402.25,226.0011111111111,144.8011111111111,-1.0,43.559999999999995,47.61000000000001
2024-03-05 07:33:21,-1.0,6.0038653000001805,51.50974683333327,1.7675828000000375,2.58805286666662,5.902692999999696,5.079413700000164,-1.0,14.925824,51.806208,12.955648,87.49056,122.769408,109.744128,33.64,5402.25,226.0011111111111,144.8011111111111,-1.0,43.559999999999995,47.61000000000001
2024-03-05 07:33:26,-1.0,6.0038653000001805,51.50974683333327,1.7675828000000375,2.58805286666662,5.902692999999696,5.079413700000164,-1.0,14.925824,51.806208,12.955648,87.49056,122.769408,109.744128,33.64,5402.25,226.0011111111111,144.8011111111111,-1.0,43.559999999999995,47.61000000000001
2024-03-05 07:33:31,-1.0,6.0038653000001805,51.50974683333327,1.6863117666666483,2.399458066666682,5.00771333333366,5.079413700000164,-1.0,14.925824,51.806208,13.303808,87.49056,122.904576,109.744128,28.09,5402.25,226.0011111111111,144.8011111111111,-1.0,100.0,186.77777777777777
2024-03-05 07:33:36,-1.0,6.92584616666636,46.00545830000062,1.6863117666666483,2.399458066666682,5.00771333333366,5.079413700000164,-1.0,14.946304,51.806208,13.303808,87.49056,122.904576,109.744128,28.09,3696.639999999999,226.0011111111111,137.67111111111106,-1.0,100.0,186.77777777777777
2024-03-05 07:33:41,-1.0,6.925846166666361,46.005458300000626,1.6863117666666483,2.399458066666682,5.00771333333366,3.7742437333330754,-1.0,14.946304,51.806208,13.303808,87.49056,122.904576,109.81376,28.09,3696.64,140.8177777777778,137.6711111111111,-1.0,100.0,186.77777777777777
2024-03-05 07:33:46,-1.0,6.925846166666361,46.005458300000626,1.6863117666666483,2.399458066666682,5.00771333333366,3.7742437333330754,-1.0,14.946304,51.806208,13.303808,87.49056,122.904576,109.81376,28.09,3696.64,140.8177777777778,137.6711111111111,-1.0,100.0,186.77777777777777
2024-03-05 07:33:51,-1.0,6.925846166666361,46.005458300000626,1.6863117666666483,2.399458066666682,5.00771333333366,3.7742437333330754,-1.0,14.946304,51.806208,13.303808,87.49056,122.904576,109.81376,28.09,3696.64,140.8177777777778,137.6711111111111,-1.0,100.0,186.77777777777777
2024-03-05 07:33:56,-1.0,6.925846166666361,46.005458300000626,1.6863117666666483,2.399458066666682,5.00771333333366,3.7742437333330754,-1.0,14.946304,51.806208,13.303808,87.49056,122.904576,109.81376,28.09,3696.64,140.8177777777778,137.6711111111111,-1.0,100.0,186.77777777777777
2024-03-05 07:34:01,-1.0,6.925846166666361,46.005458300000626,1.9423721000000191,1.1928303000000067,6.052943833333302,3.7742437333330754,-1.0,14.946304,51.806208,12.726272,87.49056,123.080704,109.81376,24.33777777777778,3696.64,140.8177777777778,137.6711111111111,-1.0,60.32111111111111,117.36111111111113
2024-03-05 07:34:06,-1.0,6.497530599999853,46.88391033333421,1.9423721000000191,1.1928303000000067,6.052943833333302,3.7742437333330754,-1.0,14.9504,51.904512,12.726272,87.49056,123.080704,109.81376,24.33777777777778,1181.0677777777773,140.8177777777778,245.44444444444437,-1.0,60.32111111111111,117.36111111111113
2024-03-05 07:34:11,-1.0,6.497530599999854,46.883910333334214,1.9423721000000191,1.1928303000000067,6.052943833333302,4.693916266667013,-1.0,14.9504,51.904512,12.726272,87.49056,123.080704,109.912064,24.33777777777778,1181.0677777777778,49.467777777777776,245.44444444444443,-1.0,60.32111111111111,117.36111111111113
2024-03-05 07:34:16,-1.0,6.497530599999854,46.883910333334214,1.9423721000000191,1.1928303000000067,6.052943833333302,4.693916266667013,-1.0,14.9504,51.904512,12.726272,87.49056,123.080704,109.912064,24.33777777777778,1181.0677777777778,49.467777777777776,245.44444444444443,-1.0,60.32111111111111,117.36111111111113
2024-03-05 07:34:21,-1.0,6.497530599999854,46.883910333334214,1.9423721000000191,1.1928303000000067,6.052943833333302,4.693916266667013,-1.0,14.9504,51.904512,12.726272,87.49056,123.080704,109.912064,24.33777777777778,1181.0677777777778,49.467777777777776,245.44444444444443,-1.0,60.32111111111111,117.36111111111113
2024-03-05 07:34:26,-1.0,6.497530599999854,46.883910333334214,1.9423721000000191,1.1928303000000067,6.052943833333302,4.693916266667013,-1.0,14.9504,51.904512,12.726272,87.49056,123.080704,109.912064,24.33777777777778,1181.0677777777778,49.467777777777776,245.44444444444443,-1.0,60.32111111111111,117.36111111111113
2024-03-05 07:34:31,-1.0,6.497530599999854,46.883910333334214,1.6432558333333347,3.3972517333332064,4.8142722999998,4.693916266667013,-1.0,14.9504,51.904512,13.017088,87.412736,122.847232,109.912064,50.88444444444445,1181.0677777777778,49.467777777777776,245.44444444444443,-1.0,57.76,77.44000000000001
2024-03-05 07:34:36,-1.0,5.0060792333331,48.14148843333327,1.6432558333333347,3.3972517333332064,4.8142722999998,4.693916266667013,-1.0,14.954496,51.920896,13.017088,87.412736,122.847232,109.912064,50.88444444444445,4642.15111111111,49.467777777777776,130.72111111111107,-1.0,57.76,77.44000000000001
2024-03-05 07:34:41,-1.0,5.006079233333101,48.14148843333328,1.6432558333333347,3.3972517333332064,4.8142722999998,5.079932000000062,-1.0,14.954496,51.920896,13.017088,87.412736,122.847232,109.981696,50.88444444444445,4642.151111111112,165.5511111111111,130.72111111111113,-1.0,57.76,77.44000000000001
2024-03-05 07:34:46,-1.0,5.006079233333101,48.14148843333328,1.6432558333333347,3.3972517333332064,4.8142722999998,5.079932000000062,-1.0,14.954496,51.920896,13.017088,87.412736,122.847232,109.981696,50.88444444444445,4642.151111111112,165.5511111111111,130.72111111111113,-1.0,57.76,77.44000000000001
2024-03-05 07:34:51,-1.0,5.006079233333101,48.14148843333328,1.6432558333333347,3.3972517333332064,4.8142722999998,5.079932000000062,-1.0,14.954496,51.920896,13.017088,87.412736,122.847232,109.981696,50.88444444444445,4642.151111111112,165.5511111111111,130.72111111111113,-1.0,57.76,77.44000000000001
2024-03-05 07:34:56,-1.0,5.006079233333101,48.14148843333328,1.6432558333333347,3.3972517333332064,4.8142722999998,5.079932000000062,-1.0,14.954496,51.920896,13.017088,87.412736,122.847232,109.981696,50.88444444444445,4642.151111111112,165.5511111111111,130.72111111111113,-1.0,57.76,77.44000000000001
2024-03-05 07:35:01,-1.0,5.006079233333101,48.14148843333328,1.848643800000005,2.0603216666666904,4.881154633333533,5.079932000000062,-1.0,14.954496,51.920896,12.566528,87.412736,122.994688,109.981696,26.694444444444446,4642.151111111112,165.5511111111111,130.72111111111113,-1.0,46.69444444444444,88.98777777777778
2024-03-05 07:35:06,-1.0,5.708186033334072,39.177629799998684,1.848643800000005,2.0603216666666904,4.881154633333533,5.079932000000062,-1.0,14.979072,51.806208,12.566528,87.412736,122.994688,109.981696,26.694444444444446,3604.00111111111,165.5511111111111,98.00999999999998,-1.0,46.69444444444444,88.98777777777778
2024-03-05 07:35:11,-1.0,5.708186033334073,39.17762979999869,1.848643800000005,2.0603216666666904,4.881154633333533,4.462266166666495,-1.0,14.979072,51.806208,12.566528,87.412736,122.994688,110.104576,26.694444444444446,3604.0011111111107,159.6011111111111,98.01,-1.0,46.69444444444444,88.98777777777778
2024-03-05 07:35:16,-1.0,5.708186033334073,39.17762979999869,1.848643800000005,2.0603216666666904,4.881154633333533,4.462266166666495,-1.0,14.979072,51.806208,12.566528,87.412736,122.994688,110.104576,26.694444444444446,3604.0011111111107,159.6011111111111,98.01,-1.0,46.69444444444444,88.98777777777778
2024-03-05 07:35:21,-1.0,5.708186033334073,39.17762979999869,1.848643800000005,2.0603216666666904,4.881154633333533,4.462266166666495,-1.0,14.979072,51.806208,12.566528,87.412736,122.994688,110.104576,26.694444444444446,3604.0011111111107,159.6011111111111,98.01,-1.0,46.69444444444444,88.98777777777778
2024-03-05 07:35:26,-1.0,5.708186033334073,39.17762979999869,1.848643800000005,2.0603216666666904,4.881154633333533,4.462266166666495,-1.0,14.979072,51.806208,12.566528,87.412736,122.994688,110.104576,26.694444444444446,3604.0011111111107,159.6011111111111,98.01,-1.0,46.69444444444444,88.98777777777778
2024-03-05 07:35:31,-1.0,5.708186033334073,39.17762979999869,1.1234120666666552,2.2244707666667787,3.947894433332996,4.462266166666495,-1.0,14.979072,51.806208,12.296192,88.879104,123.068416,110.104576,30.617777777777775,3604.0011111111107,159.6011111111111,98.01,-1.0,56.75111111111111,82.80999999999999
2024-03-05 07:35:36,-1.0,6.008955266666285,39.0366661000011,1.1234120666666552,2.2244707666667787,3.947894433332996,4.462266166666495,-1.0,14.995456,51.920896,12.296192,88.879104,123.068416,110.104576,30.617777777777775,3379.4844444444434,159.6011111111111,87.73444444444442,-1.0,56.75111111111111,82.80999999999999
2024-03-05 07:35:41,-1.0,6.008955266666286,39.036666100001106,1.1234120666666552,2.2244707666667787,3.947894433332996,3.530860666666532,-1.0,14.995456,51.920896,12.296192,88.879104,123.068416,110.145536,30.617777777777775,3379.4844444444443,121.73444444444443,87.73444444444445,-1.0,56.75111111111111,82.80999999999999
2024-03-05 07:35:46,-1.0,6.008955266666286,39.036666100001106,1.1234120666666552,2.2244707666667787,3.947894433332996,3.530860666666532,-1.0,14.995456,51.920896,12.296192,88.879104,123.068416,110.145536,30.617777777777775,3379.4844444444443,121.73444444444443,87.73444444444445,-1.0,56.75111111111111,82.80999999999999
2024-03-05 07:35:51,-1.0,6.008955266666286,39.036666100001106,1.1234120666666552,2.2244707666667787,3.947894433332996,3.530860666666532,-1.0,14.995456,51.920896,12.296192,88.879104,123.068416,110.145536,30.617777777777775,3379.4844444444443,121.73444444444443,87.73444444444445,-1.0,56.75111111111111,82.80999999999999
2024-03-05 07:35:56,-1.0,6.008955266666286,39.036666100001106,1.1234120666666552,2.2244707666667787,3.947894433332996,3.530860666666532,-1.0,14.995456,51.920896,12.296192,88.879104,123.068416,110.145536,30.617777777777775,3379.4844444444443,121.73444444444443,87.73444444444445,-1.0,56.75111111111111,82.80999999999999
2024-03-05 07:36:01,-1.0,6.008955266666286,39.036666100001106,1.9121771666666731,2.0451988999999076,6.455867533333522,3.530860666666532,-1.0,14.995456,51.920896,12.849152,88.879104,122.929152,110.145536,42.25,3379.4844444444443,121.73444444444443,87.73444444444445,-1.0,64.53444444444445,90.88444444444444
2024-03-05 07:36:06,-1.0,5.072576666666842,47.213829766665555,1.9121771666666731,2.0451988999999076,6.455867533333522,3.530860666666532,-1.0,15.007744,51.806208,12.849152,88.879104,122.929152,110.145536,42.25,2833.787777777777,121.73444444444443,231.03999999999994,-1.0,64.53444444444445,90.88444444444444
2024-03-05 07:36:11,-1.0,5.072576666666843,47.21382976666556,1.9121771666666731,2.0451988999999076,6.455867533333522,5.093989133333328,-1.0,15.007744,51.806208,12.849152,88.879104,122.929152,110.379008,42.25,2833.787777777778,95.3877777777778,231.04,-1.0,64.53444444444445,90.88444444444444
2024-03-05 07:36:16,-1.0,5.072576666666843,47.21382976666556,1.9121771666666731,2.0451988999999076,6.455867533333522,5.093989133333328,-1.0,15.007744,51.806208,12.849152,88.879104,122.929152,110.379008,42.25,2833.787777777778,95.3877777777778,231.04,-1.0,64.53444444444445,90.88444444444444
2024-03-05 07:36:21,-1.0,5.072576666666843,47.21382976666556,1.9121771666666731,2.0451988999999076,6.455867533333522,5.093989133333328,-1.0,15.007744,51.806208,12.849152,88.879104,122.929152,110.379008,42.25,2833.787777777778,95.3877777777778,231.04,-1.0,64.53444444444445,90.88444444444444
2024-03-05 07:36:26,-1.0,5.072576666666843,47.21382976666556,1.9121771666666731,2.0451988999999076,6.455867533333522,5.093989133333328,-1.0,15.007744,51.806208,12.849152,88.879104,122.929152,110.379008,42.25,2833.787777777778,95.3877777777778,231.04,-1.0,64.53444444444445,90.88444444444444
2024-03-05 07:36:31,-1.0,5.072576666666843,47.21382976666556,1.7408073666666486,1.3762536000001546,4.30274240000017,5.093989133333328,-1.0,15.007744,51.806208,13.246464,88.8832,123.080704,110.379008,22.404444444444444,2833.787777777778,95.3877777777778,231.04,-1.0,50.41,154.58777777777777
2024-03-05 07:36:36,-1.0,5.909157666666449,56.95398476666658,1.7408073666666486,1.3762536000001546,4.30274240000017,5.093989133333328,-1.0,15.007744,52.150272,13.246464,88.8832,123.080704,110.379008,22.404444444444444,3656.217777777777,95.3877777777778,97.35111111111108,-1.0,50.41,154.58777777777777
2024-03-05 07:36:41,-1.0,5.9091576666664505,56.953984766666586,1.7408073666666486,1.3762536000001546,4.30274240000017,2.73018766666695,-1.0,15.007744,52.150272,13.246464,88.8832,123.080704,110.44864,22.404444444444444,3656.217777777778,152.11111111111111,97.35111111111112,-1.0,50.41,154.58777777777777
2024-03-05 07:36:46,-1.0,5.9091576666664505,56.953984766666586,1.7408073666666486,1.3762536000001546,4.30274240000017,2.73018766666695,-1.0,15.007744,52.150272,13.246464,88.8832,123.080704,110.44864,22.404444444444444,3656.217777777778,152.11111111111111,97.35111111111112,-1.0,50.41,154.58777777777777
2024-03-05 07:36:51,-1.0,5.9091576666664505,56.953984766666586,1.7408073666666486,1.3762536000001546,4.30274240000017,2.73018766666695,-1.0,15.007744,52.150272,13.246464,88.8832,123.080704,110.44864,22.404444444444444,3656.217777777778,152.11111111111111,97.35111111111112,-1.0,50.41,154.58777777777777
2024-03-05 07:36:56,-1.0,5.9091576666664505,56.953984766666586,1.7408073666666486,1.3762536000001546,4.30274240000017,2.73018766666695,-1.0,15.007744,52.150272,13.246464,88.8832,123.080704,110.44864,22.404444444444444,3656.217777777778,152.11111111111111,97.35111111111112,-1.0,50.41,154.58777777777777
2024-03-05 07:37:01,-1.0,5.9091576666664505,56.953984766666586,1.745059033333322,2.1045384666666203,4.793570599999934,2.73018766666695,-1.0,15.007744,52.150272,12.582912,88.8832,123.162624,110.44864,30.987777777777776,3656.217777777778,152.11111111111111,97.35111111111112,-1.0,47.151111111111106,117.36111111111113
2024-03-05 07:37:06,-1.0,5.347325033333542,25.094298466666483,1.745059033333322,2.1045384666666203,4.793570599999934,2.73018766666695,-1.0,15.015936,51.920896,12.582912,88.8832,123.162624,110.44864,30.987777777777776,4251.039999999998,152.11111111111111,262.44,-1.0,47.151111111111106,117.36111111111113
2024-03-05 07:37:11,-1.0,5.347325033333543,25.094298466666487,1.745059033333322,2.1045384666666203,4.793570599999934,4.825190100000043,-1.0,15.015936,51.920896,12.582912,88.8832,123.162624,110.57152,30.987777777777776,4251.04,146.41,262.44,-1.0,47.151111111111106,117.36111111111113
2024-03-05 07:37:16,-1.0,5.347325033333543,25.094298466666487,1.745059033333322,2.1045384666666203,4.793570599999934,4.825190100000043,-1.0,15.015936,51.920896,12.582912,88.8832,123.162624,110.57152,30.987777777777776,4251.04,146.41,262.44,-1.0,47.151111111111106,117.36111111111113
2024-03-05 07:37:21,-1.0,5.347325033333543,25.094298466666487,1.745059033333322,2.1045384666666203,4.793570599999934,4.825190100000043,-1.0,15.015936,51.920896,12.582912,88.8832,123.162624,110.57152,30.987777777777776,4251.04,146.41,262.44,-1.0,47.151111111111106,117.36111111111113
2024-03-05 07:37:26,-1.0,5.347325033333543,25.094298466666487,1.745059033333322,2.1045384666666203,4.793570599999934,4.825190100000043,-1.0,15.015936,51.920896,12.582912,88.8832,123.162624,110.57152,30.987777777777776,4251.04,146.41,262.44,-1.0,47.151111111111106,117.36111111111113
2024-03-05 07:37:31,-1.0,5.347325033333543,25.094298466666487,1.7900764666666902,2.6737754999999197,5.784692999999663,4.825190100000043,-1.0,15.015936,51.920896,12.763136,88.567808,122.957824,110.57152,20.25,4251.04,146.41,262.44,-1.0,84.02777777777777,160.44444444444443
2024-03-05 07:37:36,-1.0,627.2271070999996,43.03759486666838,1.7900764666666902,2.6737754999999197,5.784692999999663,4.825190100000043,-1.0,18.239488,52.006912,12.763136,88.567808,122.957824,110.57152,20.25,4100.267777777777,146.41,73.95999999999997,-1.0,84.02777777777777,160.44444444444443
2024-03-05 07:37:41,-1.0,627.2271070999997,43.037594866668385,1.7900764666666902,2.6737754999999197,5.784692999999663,5.861147366666349,-1.0,18.239488,52.006912,12.763136,88.567808,122.957824,111.0016,20.25,4100.267777777777,102.68444444444444,73.96,-1.0,84.02777777777777,160.44444444444443
2024-03-05 07:37:46,-1.0,627.2271070999997,43.037594866668385,1.7900764666666902,2.6737754999999197,5.784692999999663,5.861147366666349,-1.0,18.239488,52.006912,12.763136,88.567808,122.957824,111.0016,20.25,4100.267777777777,102.68444444444444,73.96,-1.0,84.02777777777777,160.44444444444443
2024-03-05 07:37:51,-1.0,627.2271070999997,43.037594866668385,1.7900764666666902,2.6737754999999197,5.784692999999663,5.861147366666349,-1.0,18.239488,52.006912,12.763136,88.567808,122.957824,111.0016,20.25,4100.267777777777,102.68444444444444,73.96,-1.0,84.02777777777777,160.44444444444443
2024-03-05 07:37:56,-1.0,627.2271070999997,43.037594866668385,1.7900764666666902,2.6737754999999197,5.784692999999663,5.861147366666349,-1.0,18.239488,52.006912,12.763136,88.567808,122.957824,111.0016,20.25,4100.267777777777,102.68444444444444,73.96,-1.0,84.02777777777777,160.44444444444443
2024-03-05 07:38:01,-1.0,627.2271070999997,43.037594866668385,1.7009190666666285,2.3496440000000027,5.4707593666667735,5.861147366666349,-1.0,18.239488,52.006912,12.058624,88.567808,123.052032,111.0016,36.0,4100.267777777777,102.68444444444444,73.96,-1.0,70.56,127.69000000000001
