timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-7b4f9d8cb4-m8pmr_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-7b4f9d8cb4-m8pmr_memory,reviews-v1-7b76c4f45d-s5dnq_network,reviews-v2-7b4f9d8cb4-m8pmr_network,productpage-v1-7fb564989f-lvdk6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 10:46:37,5.3587129623453285,39.53775078306774,1.2781448183955617,2.444064833333452,4.924691733333475,0.30094576665457373,-1.0,24.9856,57.040896,12.668928,94.363648,124.596224,637.730816,-1.0,22.090000000000003,-1.0,7356.734692789842,262.2651274411362,52.769259075143346,352.18777777777774,117.36111111111113
2024-03-07 10:46:42,5.3587129623453285,39.53775078306774,1.2781448183955617,2.444064833333452,4.924691733333475,0.30094576665457373,-1.0,24.9856,57.040896,12.668928,94.363648,124.596224,637.730816,-1.0,22.090000000000003,-1.0,7356.734692789842,262.2651274411362,52.769259075143346,352.18777777777774,117.36111111111113
2024-03-07 10:46:47,4.658616210443419,35.50076521187347,0.7005824358995721,2.444064833333452,4.924691733333475,0.30094576665457373,-1.0,24.9856,57.049088,12.283904,94.363648,124.596224,637.730816,-1.0,22.090000000000003,-1.0,4213.976292842395,55.28023887955302,48.55710178161144,352.18777777777774,117.36111111111113
2024-03-07 10:46:52,4.658616210443419,35.50076521187347,0.7005824358995721,2.444064833333452,4.924691733333475,0.30094576665457373,-1.0,24.9856,57.049088,12.283904,94.363648,124.596224,637.730816,-1.0,22.090000000000003,-1.0,4213.976292842395,55.28023887955302,48.55710178161144,352.18777777777774,117.36111111111113
2024-03-07 10:46:57,4.658616210443419,35.50076521187347,0.7005824358995721,1.9726302616233762,4.91443616063955,0.2728145975770131,-1.0,24.9856,57.049088,12.283904,94.363648,124.624896,637.730816,-1.0,60.301009099716495,-1.0,4213.976292842395,55.28023887955302,48.55710178161144,407.90402066244513,220.94412359924118
2024-03-07 10:47:02,4.658616210443419,35.50076521187347,0.7005824358995721,1.9726302616233762,4.91443616063955,0.2728145975770131,-1.0,24.9856,57.049088,12.283904,94.363648,124.624896,637.730816,-1.0,60.301009099716495,-1.0,4213.976292842395,55.28023887955302,48.55710178161144,407.90402066244513,220.94412359924118
2024-03-07 10:47:07,4.658616210443419,35.50076521187347,0.7005824358995721,1.9726302616233766,4.91443616063955,0.2728145975770132,-1.0,24.9856,57.049088,12.283904,94.363648,124.624896,637.730816,-1.0,60.30100909971651,-1.0,4213.976292842395,55.28023887955302,48.55710178161144,407.9040206624453,220.94412359924124
2024-03-07 10:47:12,4.658616210443419,35.50076521187347,0.7005824358995721,1.9726302616233766,4.91443616063955,0.2728145975770132,-1.0,24.9856,57.049088,12.283904,94.363648,124.624896,637.730816,-1.0,60.30100909971651,-1.0,4213.976292842395,55.28023887955302,48.55710178161144,407.9040206624453,220.94412359924124
2024-03-07 10:47:17,5.361509216973794,50.22613213775621,1.0626469882358769,1.9726302616233766,4.91443616063955,0.2728145975770132,-1.0,24.9856,57.09824,12.255232,94.363648,124.624896,637.730816,-1.0,60.30100909971651,-1.0,5986.000171138078,140.82716609904313,12.018579003024005,407.9040206624453,220.94412359924124
2024-03-07 10:47:22,5.361509216973794,50.22613213775621,1.0626469882358769,1.9726302616233766,4.91443616063955,0.2728145975770132,-1.0,24.9856,57.09824,12.255232,94.363648,124.624896,637.730816,-1.0,60.30100909971651,-1.0,5986.000171138078,140.82716609904313,12.018579003024005,407.9040206624453,220.94412359924124
2024-03-07 10:47:27,5.361509216973794,50.22613213775621,1.0626469882358769,1.9467658276371431,4.58309048174701,44.151972428740706,-1.0,24.9856,57.09824,12.255232,94.363648,124.698624,637.730816,-1.0,14.44481453693413,-1.0,5986.000171138078,140.82716609904313,12.018579003024005,362.3885638993952,103.39557343015522
2024-03-07 10:47:32,5.361509216973794,50.22613213775621,1.0626469882358769,1.9467658276371431,4.58309048174701,44.151972428740706,-1.0,24.9856,57.09824,12.255232,94.363648,124.698624,637.730816,-1.0,14.44481453693413,-1.0,5986.000171138078,140.82716609904313,12.018579003024005,362.3885638993952,103.39557343015522
2024-03-07 10:47:37,5.361509216973794,50.22613213775621,1.0626469882358769,1.9467658276371431,4.58309048174701,44.151972428740706,-1.0,24.9856,57.09824,12.255232,94.363648,124.698624,637.730816,-1.0,14.44481453693413,-1.0,5986.000171138078,140.82716609904313,12.018579003024005,362.3885638993952,103.39557343015522
2024-03-07 10:47:42,5.361509216973794,50.22613213775621,1.0626469882358769,1.9467658276371431,4.58309048174701,44.151972428740706,-1.0,24.9856,57.09824,12.255232,94.363648,124.698624,637.730816,-1.0,14.44481453693413,-1.0,5986.000171138078,140.82716609904313,12.018579003024005,362.3885638993952,103.39557343015522
2024-03-07 10:47:47,4.537549469972499,53.21420208013478,0.6575513700910521,1.9467658276371431,4.58309048174701,44.151972428740706,-1.0,24.9856,57.024512,12.972032,94.363648,124.698624,637.730816,-1.0,14.44481453693413,-1.0,9153.33151463159,144.01920192017067,61.369293410813476,362.3885638993952,103.39557343015522
2024-03-07 10:47:52,4.537549469972499,53.21420208013478,0.6575513700910521,1.9467658276371431,4.58309048174701,44.151972428740706,-1.0,24.9856,57.024512,12.972032,94.363648,124.698624,637.730816,-1.0,14.44481453693413,-1.0,9153.33151463159,144.01920192017067,61.369293410813476,362.3885638993952,103.39557343015522
2024-03-07 10:47:57,4.537549469972499,53.21420208013478,0.6575513700910521,2.2605276666666896,6.939309966667414,0.21270743330508896,-1.0,24.9856,57.024512,12.972032,94.363648,124.768256,637.730816,-1.0,63.467777777777776,-1.0,9153.33151463159,144.01920192017067,61.369293410813476,718.24,143.20111111111112
2024-03-07 10:48:02,4.537549469972499,53.21420208013478,0.6575513700910521,2.2605276666666896,6.939309966667414,0.21270743330508896,-1.0,24.9856,57.024512,12.972032,94.363648,124.768256,637.730816,-1.0,63.467777777777776,-1.0,9153.33151463159,144.01920192017067,61.369293410813476,718.24,143.20111111111112
2024-03-07 10:48:07,4.537549469972499,53.21420208013478,0.6575513700910521,2.2605276666666896,6.939309966667414,0.21270743330508896,-1.0,24.9856,57.024512,12.972032,94.363648,124.768256,637.730816,-1.0,63.467777777777776,-1.0,9153.33151463159,144.01920192017067,61.369293410813476,718.24,143.20111111111112
2024-03-07 10:48:12,4.537549469972499,53.21420208013478,0.6575513700910521,2.2605276666666896,6.939309966667414,0.21270743330508896,-1.0,24.9856,57.024512,12.972032,94.363648,124.768256,637.730816,-1.0,63.467777777777776,-1.0,9153.33151463159,144.01920192017067,61.369293410813476,718.24,143.20111111111112
2024-03-07 10:48:17,4.589172299999216,28.875769366671506,1.037691499997588,2.2605276666666896,6.939309966667414,0.21270743330508896,-1.0,24.969216,57.032704,12.894208,94.363648,124.768256,637.730816,-1.0,63.467777777777776,-1.0,6751.361111111114,131.48444444444448,78.02777777777781,718.24,143.20111111111112
2024-03-07 10:48:22,4.589172299999216,28.875769366671506,1.037691499997588,2.2605276666666896,6.939309966667414,0.21270743330508896,-1.0,24.969216,57.032704,12.894208,94.363648,124.768256,637.730816,-1.0,63.467777777777776,-1.0,6751.361111111114,131.48444444444448,78.02777777777781,718.24,143.20111111111112
2024-03-07 10:48:27,4.589172299999214,28.8757693666715,1.0376914999975877,2.601501466667363,4.268438299999389,0.4502159000063936,-1.0,24.969216,57.032704,12.894208,94.363648,124.768256,637.730816,-1.0,26.009999999999998,-1.0,6751.361111111112,131.48444444444445,78.02777777777779,176.00444444444446,117.36111111111113
2024-03-07 10:48:32,4.589172299999214,28.8757693666715,1.0376914999975877,2.601501466667363,4.268438299999389,0.4502159000063936,-1.0,24.969216,57.032704,12.894208,94.363648,124.768256,637.730816,-1.0,26.009999999999998,-1.0,6751.361111111112,131.48444444444445,78.02777777777779,176.00444444444446,117.36111111111113
2024-03-07 10:48:37,4.589172299999214,28.8757693666715,1.0376914999975877,2.601501466667363,4.268438299999389,0.4502159000063936,-1.0,24.969216,57.032704,12.894208,94.363648,124.768256,637.730816,-1.0,26.009999999999998,-1.0,6751.361111111112,131.48444444444445,78.02777777777779,176.00444444444446,117.36111111111113
2024-03-07 10:48:42,4.589172299999214,28.8757693666715,1.0376914999975877,2.601501466667363,4.268438299999389,0.4502159000063936,-1.0,24.969216,57.032704,12.894208,94.363648,124.768256,637.730816,-1.0,26.009999999999998,-1.0,6751.361111111112,131.48444444444445,78.02777777777779,176.00444444444446,117.36111111111113
2024-03-07 10:48:47,5.8586414025274545,40.98506905975261,0.9187772222778618,2.601501466667363,4.268438299999389,0.4502159000063936,-1.0,25.001984,57.196544,12.726272,94.363648,124.768256,637.730816,-1.0,26.009999999999998,-1.0,7584.892945561959,118.78624156382482,48.990201469804035,176.00444444444446,117.36111111111113
2024-03-07 10:48:52,5.8586414025274545,40.98506905975261,0.9187772222778618,2.601501466667363,4.268438299999389,0.4502159000063936,-1.0,25.001984,57.196544,12.726272,94.363648,124.768256,637.730816,-1.0,26.009999999999998,-1.0,7584.892945561959,118.78624156382482,48.990201469804035,176.00444444444446,117.36111111111113
2024-03-07 10:48:57,5.858641402527454,40.985069059752604,0.9187772222778618,2.2350942666662377,5.534372300000238,0.27176713335090125,-1.0,25.001984,57.196544,12.726272,94.363648,124.80512,637.730816,-1.0,51.361111111111114,-1.0,7584.892945561956,118.78624156382482,48.99020146980402,610.0899999999999,133.78777777777776
2024-03-07 10:49:02,5.858641402527454,40.985069059752604,0.9187772222778618,2.2350942666662377,5.534372300000238,0.27176713335090125,-1.0,25.001984,57.196544,12.726272,94.363648,124.80512,637.730816,-1.0,51.361111111111114,-1.0,7584.892945561956,118.78624156382482,48.99020146980402,610.0899999999999,133.78777777777776
2024-03-07 10:49:07,5.858641402527454,40.985069059752604,0.9187772222778618,2.2350942666662377,5.534372300000238,0.27176713335090125,-1.0,25.001984,57.196544,12.726272,94.363648,124.80512,637.730816,-1.0,51.361111111111114,-1.0,7584.892945561956,118.78624156382482,48.99020146980402,610.0899999999999,133.78777777777776
2024-03-07 10:49:12,5.858641402527454,40.985069059752604,0.9187772222778618,2.2350942666662377,5.534372300000238,0.27176713335090125,-1.0,25.001984,57.196544,12.726272,94.363648,124.80512,637.730816,-1.0,51.361111111111114,-1.0,7584.892945561956,118.78624156382482,48.99020146980402,610.0899999999999,133.78777777777776
2024-03-07 10:49:17,5.043718838549183,42.519127912802084,1.1391466480011836,2.2350942666662377,5.534372300000238,0.27176713335090125,-1.0,24.9856,56.97536,12.664832,94.363648,124.80512,637.730816,-1.0,51.361111111111114,-1.0,3820.00396259248,101.35804837387208,19.658375923045302,610.0899999999999,133.78777777777776
2024-03-07 10:49:22,5.043718838549183,42.519127912802084,1.1391466480011836,2.2350942666662377,5.534372300000238,0.27176713335090125,-1.0,24.9856,56.97536,12.664832,94.363648,124.80512,637.730816,-1.0,51.361111111111114,-1.0,3820.00396259248,101.35804837387208,19.658375923045302,610.0899999999999,133.78777777777776
2024-03-07 10:49:27,5.043718838549182,42.51912791280208,1.1391466480011834,1.9841407666670348,6.182644966666355,0.29949116666709114,-1.0,24.9856,56.97536,12.664832,94.363648,124.882944,637.730816,-1.0,10.027777777777777,-1.0,3820.0039625924783,101.35804837387204,19.658375923045288,476.6944444444444,196.0
2024-03-07 10:49:32,5.043718838549182,42.51912791280208,1.1391466480011834,1.9841407666670348,6.182644966666355,0.29949116666709114,-1.0,24.9856,56.97536,12.664832,94.363648,124.882944,637.730816,-1.0,10.027777777777777,-1.0,3820.0039625924783,101.35804837387204,19.658375923045288,476.6944444444444,196.0
2024-03-07 10:49:37,5.043718838549182,42.51912791280208,1.1391466480011834,1.9841407666670348,6.182644966666355,0.29949116666709114,-1.0,24.9856,56.97536,12.664832,94.363648,124.882944,637.730816,-1.0,10.027777777777777,-1.0,3820.0039625924783,101.35804837387204,19.658375923045288,476.6944444444444,196.0
2024-03-07 10:49:42,5.043718838549182,42.51912791280208,1.1391466480011834,1.9841407666670348,6.182644966666355,0.29949116666709114,-1.0,24.9856,56.97536,12.664832,94.363648,124.882944,637.730816,-1.0,10.027777777777777,-1.0,3820.0039625924783,101.35804837387204,19.658375923045288,476.6944444444444,196.0
2024-03-07 10:49:47,5.080954533332261,47.74927196664673,0.8344723666634007,1.9841407666670348,6.182644966666355,0.29949116666709114,-1.0,24.9856,57.09824,12.529664,94.363648,124.882944,637.730816,-1.0,10.027777777777777,-1.0,6767.804444444447,93.44444444444447,67.24000000000002,476.6944444444444,196.0
2024-03-07 10:49:52,5.080954533332261,47.74927196664673,0.8344723666634007,1.9841407666670348,6.182644966666355,0.29949116666709114,-1.0,24.9856,57.09824,12.529664,94.363648,124.882944,637.730816,-1.0,10.027777777777777,-1.0,6767.804444444447,93.44444444444447,67.24000000000002,476.6944444444444,196.0
2024-03-07 10:49:57,5.08095453333226,47.749271966646724,0.8344723666634005,1.9564678999993628,5.3639581666667855,0.2696941666423906,-1.0,24.9856,57.09824,12.529664,94.363648,124.997632,637.730816,-1.0,36.0,-1.0,6767.804444444444,93.44444444444443,67.24,115.20444444444442,87.11111111111113
2024-03-07 10:50:02,5.08095453333226,47.749271966646724,0.8344723666634005,1.9564678999993628,5.3639581666667855,0.2696941666423906,-1.0,24.9856,57.09824,12.529664,94.363648,124.997632,637.730816,-1.0,36.0,-1.0,6767.804444444444,93.44444444444443,67.24,115.20444444444442,87.11111111111113
2024-03-07 10:50:07,5.08095453333226,47.749271966646724,0.8344723666634005,1.9564678999993628,5.3639581666667855,0.2696941666423906,-1.0,24.9856,57.09824,12.529664,94.363648,124.997632,637.730816,-1.0,36.0,-1.0,6767.804444444444,93.44444444444443,67.24,115.20444444444442,87.11111111111113
2024-03-07 10:50:12,5.08095453333226,47.749271966646724,0.8344723666634005,1.9564678999993628,5.3639581666667855,0.2696941666423906,-1.0,24.9856,57.09824,12.529664,94.363648,124.997632,637.730816,-1.0,36.0,-1.0,6767.804444444444,93.44444444444443,67.24,115.20444444444442,87.11111111111113
2024-03-07 10:50:17,4.128822251104117,47.338180048663965,1.0601743825628156,1.9564678999993628,5.3639581666667855,0.2696941666423906,-1.0,24.9856,57.147392,12.361728,94.363648,124.997632,637.730816,-1.0,36.0,-1.0,4193.882292713745,244.35223821994478,59.27814377846288,115.20444444444442,87.11111111111113
2024-03-07 10:50:22,4.128822251104117,47.338180048663965,1.0601743825628156,1.9564678999993628,5.3639581666667855,0.2696941666423906,-1.0,24.9856,57.147392,12.361728,94.363648,124.997632,637.730816,-1.0,36.0,-1.0,4193.882292713745,244.35223821994478,59.27814377846288,115.20444444444442,87.11111111111113
2024-03-07 10:50:27,4.128822251104117,47.33818004866396,1.0601743825628154,2.671463533333925,6.043597233333268,0.12445110002469542,-1.0,24.9856,57.147392,12.361728,94.363648,125.145088,637.730816,-1.0,54.26777777777777,-1.0,4193.882292713745,244.35223821994472,59.27814377846288,316.84000000000003,149.65444444444444
2024-03-07 10:50:32,4.128822251104117,47.33818004866396,1.0601743825628154,2.671463533333925,6.043597233333268,0.12445110002469542,-1.0,24.9856,57.147392,12.361728,94.363648,125.145088,637.730816,-1.0,54.26777777777777,-1.0,4193.882292713745,244.35223821994472,59.27814377846288,316.84000000000003,149.65444444444444
2024-03-07 10:50:37,4.128822251104117,47.33818004866396,1.0601743825628154,2.671463533333925,6.043597233333268,0.12445110002469542,-1.0,24.9856,57.147392,12.361728,94.363648,125.145088,637.730816,-1.0,54.26777777777777,-1.0,4193.882292713745,244.35223821994472,59.27814377846288,316.84000000000003,149.65444444444444
2024-03-07 10:50:42,4.128822251104117,47.33818004866396,1.0601743825628154,2.671463533333925,6.043597233333268,0.12445110002469542,-1.0,24.9856,57.147392,12.361728,94.363648,125.145088,637.730816,-1.0,54.26777777777777,-1.0,4193.882292713745,244.35223821994472,59.27814377846288,316.84000000000003,149.65444444444444
2024-03-07 10:50:47,4.946466713348347,39.67361886188167,0.9750136346985461,2.671463533333925,6.043597233333268,0.12445110002469542,-1.0,24.9856,57.368576,12.197888,94.363648,125.145088,637.730816,-1.0,54.26777777777777,-1.0,6316.214290807133,74.54935356966487,64.01280192025605,316.84000000000003,149.65444444444444
2024-03-07 10:50:52,4.946466713348347,39.67361886188167,0.9750136346985461,2.671463533333925,6.043597233333268,0.12445110002469542,-1.0,24.9856,57.368576,12.197888,94.363648,125.145088,637.730816,-1.0,54.26777777777777,-1.0,6316.214290807133,74.54935356966487,64.01280192025605,316.84000000000003,149.65444444444444
