timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-4jrkf_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-4jrkf_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v3-5fd56449d8-tv4wp_network,details-v1-b788479c5-bbg6t_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v2-6ccf99c555-fqvhb_network,reviews-v1-7b76c4f45d-4jrkf_network,reviews-v1-7b76c4f45d-s5dnq_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-06 18:07:51,5.890463466676011,35.31982893332498,1.7401752333322904,-1.0,2.9535194999998757,5.61905963333326,3.7654510333330413,24.743936,56.594432,9.588736,-1.0,81.534976,538.968064,501.383168,35.20444444444445,314.47111111111127,3162.1877777777795,52.80444444444444,-1.0,55.254444444444445,100.00000000000004
2024-03-06 18:07:56,5.89046346667601,35.31982893332497,1.74017523333229,-1.0,1.7869076000001392,5.198153699999845,3.7654510333330413,24.743936,56.594432,9.588736,-1.0,81.36704,538.66496,501.383168,256.0,314.47111111111116,3162.1877777777777,52.80444444444444,-1.0,67.78777777777776,100.0
2024-03-06 18:08:01,5.89046346667601,35.31982893332497,1.74017523333229,-1.0,1.7869076000001392,5.198153699999845,3.7654510333330413,24.743936,56.594432,9.588736,-1.0,81.36704,538.66496,501.383168,256.0,314.47111111111116,3162.1877777777777,52.80444444444444,-1.0,67.78777777777776,100.0
2024-03-06 18:08:06,5.89046346667601,35.31982893332497,1.74017523333229,-1.0,1.7869076000001392,5.198153699999845,3.7654510333330413,24.743936,56.594432,9.588736,-1.0,81.36704,538.66496,501.383168,256.0,314.47111111111116,3162.1877777777777,52.80444444444444,-1.0,67.78777777777776,100.0
2024-03-06 18:08:11,5.89046346667601,35.31982893332497,1.74017523333229,-1.0,1.7869076000001392,5.198153699999845,3.7654510333330413,24.743936,56.594432,9.588736,-1.0,81.36704,538.66496,501.383168,256.0,314.47111111111116,3162.1877777777777,52.80444444444444,-1.0,67.78777777777776,100.0
2024-03-06 18:08:16,3.2457157666613066,55.73305833333205,1.5618575666659735,-1.0,1.7869076000001392,5.198153699999845,3.7654510333330413,24.76032,56.479744,10.084352,-1.0,81.36704,538.66496,501.383168,256.0,142.4044444444445,3815.121111111113,52.80444444444444,-1.0,67.78777777777776,13.44444444444445
2024-03-06 18:08:21,3.2457157666613066,55.73305833333205,1.5618575666659735,-1.0,1.7869076000001392,5.198153699999845,3.2064481333312265,24.76032,56.479744,10.084352,-1.0,81.36704,538.66496,501.460992,256.0,142.4044444444445,3815.121111111113,266.7777777777777,-1.0,67.78777777777776,13.44444444444445
2024-03-06 18:08:26,3.2457157666613057,55.73305833333204,1.5618575666659733,-1.0,2.1635153666667386,4.521708300001137,3.2064481333312265,24.76032,56.479744,10.084352,-1.0,81.32608,538.3168,501.460992,47.151111111111106,142.40444444444444,3815.121111111111,266.7777777777777,-1.0,55.751111111111115,13.444444444444443
2024-03-06 18:08:31,3.2457157666613057,55.73305833333204,1.5618575666659733,-1.0,2.1635153666667386,4.521708300001137,3.2064481333312265,24.76032,56.479744,10.084352,-1.0,81.32608,538.3168,501.460992,47.151111111111106,142.40444444444444,3815.121111111111,266.7777777777777,-1.0,55.751111111111115,13.444444444444443
2024-03-06 18:08:36,3.2457157666613057,55.73305833333204,1.5618575666659733,-1.0,2.1635153666667386,4.521708300001137,3.2064481333312265,24.76032,56.479744,10.084352,-1.0,81.32608,538.3168,501.460992,47.151111111111106,142.40444444444444,3815.121111111111,266.7777777777777,-1.0,55.751111111111115,13.444444444444443
2024-03-06 18:08:41,3.2457157666613057,55.73305833333204,1.5618575666659733,-1.0,2.1635153666667386,4.521708300001137,3.2064481333312265,24.76032,56.479744,10.084352,-1.0,81.32608,538.3168,501.460992,47.151111111111106,142.40444444444444,3815.121111111111,266.7777777777777,-1.0,55.751111111111115,13.444444444444443
2024-03-06 18:08:46,6.576098235101904,52.582818315029776,1.3224754245788013,-1.0,2.1635153666667386,4.521708300001137,3.2064481333312265,24.743936,56.479744,10.305536,-1.0,81.32608,538.3168,501.460992,47.151111111111106,88.18354472700129,864.5910643912641,266.7777777777777,-1.0,55.751111111111115,158.44295564575287
2024-03-06 18:08:51,6.576098235101904,52.582818315029776,1.3224754245788013,-1.0,2.1635153666667386,4.521708300001137,5.118251766668891,24.743936,56.479744,10.305536,-1.0,81.32608,538.3168,501.542912,47.151111111111106,88.18354472700129,864.5910643912641,123.21,-1.0,55.751111111111115,158.44295564575287
2024-03-06 18:08:56,6.576098235101904,52.582818315029776,1.3224754245788013,-1.0,2.326271499999895,4.273315799999485,5.118251766668891,24.743936,56.479744,10.305536,-1.0,81.108992,538.476544,501.542912,140.8177777777778,88.18354472700129,864.5910643912641,123.21,-1.0,42.25,158.44295564575287
2024-03-06 18:09:01,6.576098235101904,52.582818315029776,1.3224754245788013,-1.0,2.326271499999895,4.273315799999485,5.118251766668891,24.743936,56.479744,10.305536,-1.0,81.108992,538.476544,501.542912,140.8177777777778,88.18354472700129,864.5910643912641,123.21,-1.0,42.25,158.44295564575287
2024-03-06 18:09:06,6.576098235101903,52.582818315029776,1.3224754245788009,-1.0,2.326271499999895,4.273315799999485,5.118251766668891,24.743936,56.479744,10.305536,-1.0,81.108992,538.476544,501.542912,140.8177777777778,88.18354472700125,864.5910643912639,123.21,-1.0,42.25,158.44295564575282
2024-03-06 18:09:11,6.576098235101903,52.582818315029776,1.3224754245788009,-1.0,2.326271499999895,4.273315799999485,5.118251766668891,24.743936,56.479744,10.305536,-1.0,81.108992,538.476544,501.542912,140.8177777777778,88.18354472700125,864.5910643912639,123.21,-1.0,42.25,158.44295564575282
2024-03-06 18:09:16,6.010980513840547,46.173123623625465,0.9491333666972672,-1.0,2.326271499999895,4.273315799999485,5.118251766668891,24.743936,56.594432,10.32192,-1.0,81.108992,538.476544,501.542912,140.8177777777778,233.5379534801179,7042.10494556396,123.21,-1.0,42.25,44.089245512891395
2024-03-06 18:09:21,6.010980513840547,46.173123623625465,0.9491333666972672,-1.0,2.326271499999895,4.273315799999485,4.150587833332035,24.743936,56.594432,10.32192,-1.0,81.108992,538.476544,501.612544,140.8177777777778,233.5379534801179,7042.10494556396,90.88444444444444,-1.0,42.25,44.089245512891395
2024-03-06 18:09:26,6.010980513840547,46.173123623625465,0.9491333666972672,-1.0,3.0351703000000896,5.642934366668821,4.150587833332035,24.743936,56.594432,10.32192,-1.0,81.076224,538.64448,501.612544,134.56,233.5379534801179,7042.10494556396,90.88444444444444,-1.0,111.65444444444444,44.089245512891395
2024-03-06 18:09:31,6.010980513840547,46.173123623625465,0.9491333666972672,-1.0,3.0351703000000896,5.642934366668821,4.150587833332035,24.743936,56.594432,10.32192,-1.0,81.076224,538.64448,501.612544,134.56,233.5379534801179,7042.10494556396,90.88444444444444,-1.0,111.65444444444444,44.089245512891395
2024-03-06 18:09:36,6.010980513840547,46.173123623625465,0.9491333666972672,-1.0,3.0351703000000896,5.642934366668821,4.150587833332035,24.743936,56.594432,10.32192,-1.0,81.076224,538.64448,501.612544,134.56,233.5379534801179,7042.10494556396,90.88444444444444,-1.0,111.65444444444444,44.089245512891395
2024-03-06 18:09:41,6.010980513840547,46.173123623625465,0.9491333666972672,-1.0,3.0351703000000896,5.642934366668821,4.150587833332035,24.743936,56.594432,10.32192,-1.0,81.076224,538.64448,501.612544,134.56,233.5379534801179,7042.10494556396,90.88444444444444,-1.0,111.65444444444444,44.089245512891395
2024-03-06 18:09:46,7.284094733343713,21.411809233328924,1.9617025333332097,-1.0,3.0351703000000896,5.642934366668821,4.150587833332035,24.743936,56.70912,10.002432,-1.0,81.076224,538.64448,501.612544,134.56,183.1511111111112,4628.534444444446,90.88444444444444,-1.0,111.65444444444444,78.61777777777782
2024-03-06 18:09:51,7.284094733343713,21.411809233328924,1.9617025333332097,-1.0,3.0351703000000896,5.642934366668821,4.1795261333353055,24.743936,56.70912,10.002432,-1.0,81.076224,538.64448,501.714944,134.56,183.1511111111112,4628.534444444446,156.25,-1.0,111.65444444444444,78.61777777777782
2024-03-06 18:09:56,7.284094733343712,21.41180923332892,1.9617025333332092,-1.0,1.2204858666666023,3.806893499999357,4.1795261333353055,24.743936,56.70912,10.002432,-1.0,81.076224,538.64448,501.714944,52.321111111111115,183.1511111111111,4628.5344444444445,156.25,-1.0,46.69444444444444,78.61777777777779
2024-03-06 18:10:01,7.284094733343712,21.41180923332892,1.9617025333332092,-1.0,1.2204858666666023,3.806893499999357,4.1795261333353055,24.743936,56.70912,10.002432,-1.0,81.076224,538.64448,501.714944,52.321111111111115,183.1511111111111,4628.5344444444445,156.25,-1.0,46.69444444444444,78.61777777777779
2024-03-06 18:10:06,7.284094733343712,21.41180923332892,1.9617025333332092,-1.0,1.2204858666666023,3.806893499999357,4.1795261333353055,24.743936,56.70912,10.002432,-1.0,81.076224,538.64448,501.714944,52.321111111111115,183.1511111111111,4628.5344444444445,156.25,-1.0,46.69444444444444,78.61777777777779
2024-03-06 18:10:11,7.284094733343712,21.41180923332892,1.9617025333332092,-1.0,1.2204858666666023,3.806893499999357,4.1795261333353055,24.743936,56.70912,10.002432,-1.0,81.076224,538.64448,501.714944,52.321111111111115,183.1511111111111,4628.5344444444445,156.25,-1.0,46.69444444444444,78.61777777777779
2024-03-06 18:10:16,5.608620981434104,62.02848562481562,1.583028350600794,-1.0,1.2204858666666023,3.806893499999357,4.1795261333353055,24.727552,56.479744,10.575872,-1.0,81.076224,538.64448,501.714944,52.321111111111115,130.573086351444,803.7565955409912,156.25,-1.0,46.69444444444444,123.07048060268485
2024-03-06 18:10:21,5.608620981434104,62.02848562481562,1.583028350600794,-1.0,1.2204858666666023,3.806893499999357,5.263169799998953,24.727552,56.479744,10.575872,-1.0,81.076224,538.64448,501.874688,52.321111111111115,130.573086351444,803.7565955409912,122.4711111111111,-1.0,46.69444444444444,123.07048060268485
2024-03-06 18:10:26,5.608620981434104,62.02848562481562,1.583028350600794,-1.0,3.2513263333333002,4.438728333332165,5.263169799998953,24.727552,56.479744,10.575872,-1.0,82.726912,538.759168,501.874688,118.08444444444446,130.573086351444,803.7565955409912,122.4711111111111,-1.0,53.77777777777777,123.07048060268485
2024-03-06 18:10:31,5.608620981434104,62.02848562481562,1.583028350600794,-1.0,3.2513263333333002,4.438728333332165,5.263169799998953,24.727552,56.479744,10.575872,-1.0,82.726912,538.759168,501.874688,118.08444444444446,130.573086351444,803.7565955409912,122.4711111111111,-1.0,53.77777777777777,123.07048060268485
2024-03-06 18:10:36,5.608620981434104,62.02848562481562,1.583028350600794,-1.0,3.2513263333333002,4.438728333332165,5.263169799998953,24.727552,56.479744,10.575872,-1.0,82.726912,538.759168,501.874688,118.08444444444446,130.573086351444,803.7565955409912,122.4711111111111,-1.0,53.77777777777777,123.07048060268485
2024-03-06 18:10:41,5.608620981434104,62.02848562481562,1.583028350600794,-1.0,3.2513263333333002,4.438728333332165,5.263169799998953,24.727552,56.479744,10.575872,-1.0,82.726912,538.759168,501.874688,118.08444444444446,130.573086351444,803.7565955409912,122.4711111111111,-1.0,53.77777777777777,123.07048060268485
2024-03-06 18:10:46,4.708999299608175,45.68672247606191,1.6309938298399351,-1.0,3.2513263333333002,4.438728333332165,5.263169799998953,24.743936,56.479744,9.91232,-1.0,82.726912,538.759168,501.874688,118.08444444444446,153.9344095674605,4798.691420474515,122.4711111111111,-1.0,53.77777777777777,114.61986570875752
2024-03-06 18:10:51,4.708999299608175,45.68672247606191,1.6309938298399351,-1.0,3.2513263333333002,4.438728333332165,1.8907409333337455,24.743936,56.479744,9.91232,-1.0,82.726912,538.759168,501.94432,118.08444444444446,153.9344095674605,4798.691420474515,139.24,-1.0,53.77777777777777,114.61986570875752
2024-03-06 18:10:56,4.708999299608175,45.68672247606191,1.6309938298399351,-1.0,2.047253566666759,3.782167066666868,1.8907409333337455,24.743936,56.479744,9.91232,-1.0,83.222528,538.759168,501.94432,276.66777777777776,153.9344095674605,4798.691420474515,139.24,-1.0,22.72111111111111,114.61986570875752
2024-03-06 18:11:01,4.708999299608175,45.68672247606191,1.6309938298399351,-1.0,2.047253566666759,3.782167066666868,1.8907409333337455,24.743936,56.479744,9.91232,-1.0,83.222528,538.759168,501.94432,276.66777777777776,153.9344095674605,4798.691420474515,139.24,-1.0,22.72111111111111,114.61986570875752
2024-03-06 18:11:06,4.708999299608175,45.68672247606191,1.6309938298399351,-1.0,2.047253566666759,3.782167066666868,1.8907409333337455,24.743936,56.479744,9.91232,-1.0,83.222528,538.759168,501.94432,276.66777777777776,153.9344095674605,4798.691420474515,139.24,-1.0,22.72111111111111,114.61986570875752
2024-03-06 18:11:11,4.708999299608175,45.68672247606191,1.6309938298399351,-1.0,2.047253566666759,3.782167066666868,1.8907409333337455,24.743936,56.479744,9.91232,-1.0,83.222528,538.759168,501.94432,276.66777777777776,153.9344095674605,4798.691420474515,139.24,-1.0,22.72111111111111,114.61986570875752
2024-03-06 18:11:16,5.452175433326072,42.249573533338975,0.8814452666645899,-1.0,2.047253566666759,3.782167066666868,1.8907409333337455,24.76032,56.578048,9.695232,-1.0,83.222528,538.759168,501.94432,276.66777777777776,177.77777777777789,6539.417777777781,139.24,-1.0,22.72111111111111,90.25000000000003
2024-03-06 18:11:21,5.452175433326072,42.249573533338975,0.8814452666645899,-1.0,2.047253566666759,3.782167066666868,6.050663899998199,24.76032,56.578048,9.695232,-1.0,83.222528,538.759168,502.112256,276.66777777777776,177.77777777777789,6539.417777777781,168.13444444444445,-1.0,22.72111111111111,90.25000000000003
2024-03-06 18:11:26,5.4521754333260715,42.24957353333896,0.8814452666645897,-1.0,2.71843176666664,4.593111033333723,6.050663899998199,24.76032,56.578048,9.695232,-1.0,83.222528,538.886144,502.112256,115.92111111111113,177.7777777777778,6539.417777777777,168.13444444444445,-1.0,141.61,90.25
2024-03-06 18:11:31,5.4521754333260715,42.24957353333896,0.8814452666645897,-1.0,2.71843176666664,4.593111033333723,6.050663899998199,24.76032,56.578048,9.695232,-1.0,83.222528,538.886144,502.112256,115.92111111111113,177.7777777777778,6539.417777777777,168.13444444444445,-1.0,141.61,90.25
2024-03-06 18:11:36,5.4521754333260715,42.24957353333896,0.8814452666645897,-1.0,2.71843176666664,4.593111033333723,6.050663899998199,24.76032,56.578048,9.695232,-1.0,83.222528,538.886144,502.112256,115.92111111111113,177.7777777777778,6539.417777777777,168.13444444444445,-1.0,141.61,90.25
2024-03-06 18:11:41,5.4521754333260715,42.24957353333896,0.8814452666645897,-1.0,2.71843176666664,4.593111033333723,6.050663899998199,24.76032,56.578048,9.695232,-1.0,83.222528,538.886144,502.112256,115.92111111111113,177.7777777777778,6539.417777777777,168.13444444444445,-1.0,141.61,90.25
2024-03-06 18:11:46,5.779320266674405,40.05122986667023,2.0133487333358366,-1.0,2.71843176666664,4.593111033333723,6.050663899998199,24.743936,56.479744,9.560064,-1.0,83.222528,538.886144,502.112256,115.92111111111113,61.361111111111136,2570.490000000001,168.13444444444445,-1.0,141.61,74.53444444444446
2024-03-06 18:11:51,5.779320266674405,40.05122986667023,2.0133487333358366,-1.0,2.71843176666664,4.593111033333723,4.825100700001409,24.743936,56.479744,9.560064,-1.0,83.222528,538.886144,502.239232,115.92111111111113,61.361111111111136,2570.490000000001,102.00999999999999,-1.0,141.61,74.53444444444446
2024-03-06 18:11:56,5.779320266674404,40.051229866670226,2.013348733335836,-1.0,2.466889733333251,6.492194933332485,4.825100700001409,24.743936,56.479744,9.560064,-1.0,83.509248,538.374144,502.239232,94.73777777777777,61.36111111111111,2570.4900000000002,102.00999999999999,-1.0,19.654444444444447,74.53444444444443
2024-03-06 18:12:01,5.779320266674404,40.051229866670226,2.013348733335836,-1.0,2.466889733333251,6.492194933332485,4.825100700001409,24.743936,56.479744,9.560064,-1.0,83.509248,538.374144,502.239232,94.73777777777777,61.36111111111111,2570.4900000000002,102.00999999999999,-1.0,19.654444444444447,74.53444444444443
2024-03-06 18:12:06,5.779320266674404,40.051229866670226,2.013348733335836,-1.0,2.466889733333251,6.492194933332485,4.825100700001409,24.743936,56.479744,9.560064,-1.0,83.509248,538.374144,502.239232,94.73777777777777,61.36111111111111,2570.4900000000002,102.00999999999999,-1.0,19.654444444444447,74.53444444444443
2024-03-06 18:12:11,5.779320266674404,40.051229866670226,2.013348733335836,-1.0,2.466889733333251,6.492194933332485,4.825100700001409,24.743936,56.479744,9.560064,-1.0,83.509248,538.374144,502.239232,94.73777777777777,61.36111111111111,2570.4900000000002,102.00999999999999,-1.0,19.654444444444447,74.53444444444443
2024-03-06 18:12:16,5.1588830999965785,49.3935702999958,1.0956019333320912,-1.0,2.466889733333251,6.492194933332485,4.825100700001409,24.743936,56.676352,9.560064,-1.0,83.509248,538.374144,502.239232,94.73777777777777,207.3600000000001,4117.361111111113,102.00999999999999,-1.0,19.654444444444447,118.0844444444445
2024-03-06 18:12:21,5.1588830999965785,49.3935702999958,1.0956019333320912,-1.0,2.466889733333251,6.492194933332485,3.91870946666586,24.743936,56.676352,9.560064,-1.0,83.509248,538.374144,502.345728,94.73777777777777,207.3600000000001,4117.361111111113,213.16,-1.0,19.654444444444447,118.0844444444445
2024-03-06 18:12:26,5.158883099996578,49.393570299995794,1.095601933332091,-1.0,1.2657428333334053,4.36854746666692,3.91870946666586,24.743936,56.676352,9.560064,-1.0,83.509248,538.374144,502.345728,91.52111111111111,207.36,4117.361111111111,213.16,-1.0,120.26777777777778,118.08444444444446
2024-03-06 18:12:31,5.158883099996578,49.393570299995794,1.095601933332091,-1.0,1.2657428333334053,4.36854746666692,3.91870946666586,24.743936,56.676352,9.560064,-1.0,83.509248,538.374144,502.345728,91.52111111111111,207.36,4117.361111111111,213.16,-1.0,120.26777777777778,118.08444444444446
2024-03-06 18:12:36,5.158883099996578,49.393570299995794,1.095601933332091,-1.0,1.2657428333334053,4.36854746666692,3.91870946666586,24.743936,56.676352,9.560064,-1.0,83.509248,538.374144,502.345728,91.52111111111111,207.36,4117.361111111111,213.16,-1.0,120.26777777777778,118.08444444444446
2024-03-06 18:12:41,5.158883099996578,49.393570299995794,1.095601933332091,-1.0,1.2657428333334053,4.36854746666692,3.91870946666586,24.743936,56.676352,9.560064,-1.0,83.509248,538.374144,502.345728,91.52111111111111,207.36,4117.361111111111,213.16,-1.0,120.26777777777778,118.08444444444446
2024-03-06 18:12:46,6.26392036667009,51.637941533332814,1.7353368666666338,-1.0,1.2657428333334053,4.36854746666692,3.91870946666586,24.743936,56.578048,10.309632,-1.0,83.509248,538.374144,502.345728,91.52111111111111,103.36111111111113,3275.654444444446,213.16,-1.0,120.26777777777778,81.00000000000003
2024-03-06 18:12:51,6.26392036667009,51.637941533332814,1.7353368666666338,-1.0,1.2657428333334053,4.36854746666692,4.431578800002474,24.743936,56.578048,10.309632,-1.0,83.509248,538.374144,502.439936,91.52111111111111,103.36111111111113,3275.654444444446,141.61,-1.0,120.26777777777778,81.00000000000003
2024-03-06 18:12:56,6.263920366670088,51.6379415333328,1.7353368666666333,-1.0,2.4401369666665103,4.574374666666851,4.431578800002474,24.743936,56.578048,10.309632,-1.0,83.492864,538.202112,502.439936,134.56,103.3611111111111,3275.6544444444444,141.61,-1.0,16.267777777777777,81.0
2024-03-06 18:13:01,6.263920366670088,51.6379415333328,1.7353368666666333,-1.0,2.4401369666665103,4.574374666666851,4.431578800002474,24.743936,56.578048,10.309632,-1.0,83.492864,538.202112,502.439936,134.56,103.3611111111111,3275.6544444444444,141.61,-1.0,16.267777777777777,81.0
2024-03-06 18:13:06,6.263920366670088,51.6379415333328,1.7353368666666333,-1.0,2.4401369666665103,4.574374666666851,4.431578800002474,24.743936,56.578048,10.309632,-1.0,83.492864,538.202112,502.439936,134.56,103.3611111111111,3275.6544444444444,141.61,-1.0,16.267777777777777,81.0
2024-03-06 18:13:11,6.263920366670088,51.6379415333328,1.7353368666666333,-1.0,2.4401369666665103,4.574374666666851,4.431578800002474,24.743936,56.578048,10.309632,-1.0,83.492864,538.202112,502.439936,134.56,103.3611111111111,3275.6544444444444,141.61,-1.0,16.267777777777777,81.0
2024-03-06 18:13:16,4.850072799990813,42.41375026666296,1.4544677666663122,-1.0,2.4401369666665103,4.574374666666851,4.431578800002474,24.743936,56.479744,10.77248,-1.0,83.492864,538.202112,502.439936,134.56,161.29000000000002,3604.0011111111126,141.61,-1.0,16.267777777777777,69.44444444444449
2024-03-06 18:13:21,4.850072799990813,42.41375026666296,1.4544677666663122,-1.0,2.4401369666665103,4.574374666666851,4.306470166663227,24.743936,56.479744,10.77248,-1.0,83.492864,538.202112,502.562816,134.56,161.29000000000002,3604.0011111111126,150.47111111111113,-1.0,16.267777777777777,69.44444444444449
2024-03-06 18:13:26,4.850072799990812,42.41375026666295,1.454467766666312,-1.0,2.1742995000001506,3.92037840000133,4.306470166663227,24.743936,56.479744,10.77248,-1.0,83.21024,537.829376,502.562816,102.68444444444444,161.29,3604.0011111111107,150.47111111111113,-1.0,77.44000000000001,69.44444444444446
2024-03-06 18:13:31,4.850072799990812,42.41375026666295,1.454467766666312,-1.0,2.1742995000001506,3.92037840000133,4.306470166663227,24.743936,56.479744,10.77248,-1.0,83.21024,537.829376,502.562816,102.68444444444444,161.29,3604.0011111111107,150.47111111111113,-1.0,77.44000000000001,69.44444444444446
2024-03-06 18:13:36,4.850072799990812,42.41375026666295,1.454467766666312,-1.0,2.1742995000001506,3.92037840000133,4.306470166663227,24.743936,56.479744,10.77248,-1.0,83.21024,537.829376,502.562816,102.68444444444444,161.29,3604.0011111111107,150.47111111111113,-1.0,77.44000000000001,69.44444444444446
2024-03-06 18:13:41,4.850072799990812,42.41375026666295,1.454467766666312,-1.0,2.1742995000001506,3.92037840000133,4.306470166663227,24.743936,56.479744,10.77248,-1.0,83.21024,537.829376,502.562816,102.68444444444444,161.29,3604.0011111111107,150.47111111111113,-1.0,77.44000000000001,69.44444444444446
2024-03-06 18:13:46,6.981249500010262,41.97677663332798,1.4637679000012822,-1.0,2.1742995000001506,3.92037840000133,4.306470166663227,24.76032,56.537088,10.039296,-1.0,83.21024,537.829376,502.562816,102.68444444444444,183.1511111111112,3484.934444444446,150.47111111111113,-1.0,77.44000000000001,45.3377777777778
2024-03-06 18:13:51,6.981249500010262,41.97677663332798,1.4637679000012822,-1.0,2.1742995000001506,3.92037840000133,2.2891066333348435,24.76032,56.537088,10.039296,-1.0,83.21024,537.829376,502.636544,102.68444444444444,183.1511111111112,3484.934444444446,41.81777777777778,-1.0,77.44000000000001,45.3377777777778
2024-03-06 18:13:56,6.98124950001026,41.97677663332797,1.463767900001282,-1.0,2.381726500000051,5.64656816666608,2.2891066333348435,24.76032,56.537088,10.039296,-1.0,82.915328,537.915392,502.636544,108.16000000000001,183.1511111111111,3484.934444444444,41.81777777777778,-1.0,61.88444444444444,45.33777777777778
2024-03-06 18:14:01,6.98124950001026,41.97677663332797,1.463767900001282,-1.0,2.381726500000051,5.64656816666608,2.2891066333348435,24.76032,56.537088,10.039296,-1.0,82.915328,537.915392,502.636544,108.16000000000001,183.1511111111111,3484.934444444444,41.81777777777778,-1.0,61.88444444444444,45.33777777777778
