timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-mgp5t_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-mgp5t_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-x9mxc_network,reviews-v2-6ccf99c555-fqvhb_network,productpage-v1-7fb564989f-lvdk6_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-mgp5t_network
2024-03-06 06:18:44,3.075187766671661,44.37857783332978,-1.0,1.5367140000004533,2.3012279438719783,5.78743648968547,4.762931073558835,24.317952,55.881728,-1.0,7.512064,89.337856,382.439424,388.89472,26.00479878019597,106.75642542512851,3098.7777777777774,57.76,77.4245143228903,40.53444444444444,-1.0
2024-03-06 06:18:49,6.698435666658045,49.182631766666425,-1.0,1.5909513333326692,2.3012279438719783,5.78743648968547,3.844057305731711,24.317952,55.881728,-1.0,7.917568,89.337856,382.439424,389.054464,26.00479878019597,46.703784734353455,3815.121111111113,65.61000000000003,77.4245143228903,146.41000000000003,-1.0
2024-03-06 06:18:54,6.6984356666580425,49.18263176666642,-1.0,1.5909513333326686,1.051731573157158,3.0207490415693847,3.844057305731711,24.317952,55.881728,-1.0,7.917568,88.567808,382.48448,389.054464,32.11753429679512,46.703784734353455,3815.121111111111,65.61,88.37767465115346,146.41,-1.0
2024-03-06 06:18:59,6.6984356666580425,49.18263176666642,-1.0,1.5909513333326686,1.051731573157158,3.0207490415693847,3.844057305731711,24.317952,55.881728,-1.0,7.917568,88.567808,382.48448,389.054464,32.11753429679512,46.703784734353455,3815.121111111111,65.61,88.37767465115346,146.41,-1.0
2024-03-06 06:19:04,6.6984356666580425,49.18263176666642,-1.0,1.5909513333326686,1.051731573157158,3.0207490415693847,3.844057305731711,24.317952,55.881728,-1.0,7.917568,88.567808,382.48448,389.054464,32.11753429679512,46.703784734353455,3815.121111111111,65.61,88.37767465115346,146.41,-1.0
2024-03-06 06:19:09,6.6984356666580425,49.18263176666642,-1.0,1.5909513333326686,1.051731573157158,3.0207490415693847,3.844057305731711,24.317952,55.881728,-1.0,7.917568,88.567808,382.48448,389.054464,32.11753429679512,46.703784734353455,3815.121111111111,65.61,88.37767465115346,146.41,-1.0
2024-03-06 06:19:14,6.6984356666580425,49.18263176666642,-1.0,1.5909513333326686,1.051731573157158,3.0207490415693847,3.844057305731711,24.317952,55.881728,-1.0,7.917568,88.567808,382.48448,389.054464,32.11753429679512,46.703784734353455,3815.121111111111,65.61,88.37767465115346,146.41,-1.0
2024-03-06 06:19:19,5.3285553000023365,39.393669933330486,-1.0,1.3897537333339947,1.051731573157158,3.0207490415693847,2.791575166666386,24.334336,55.996416,-1.0,7.213056,88.567808,382.48448,389.107712,32.11753429679512,222.01000000000002,3441.777777777779,88.36000000000004,88.37767465115346,299.29000000000013,-1.0
2024-03-06 06:19:24,5.328555300002336,39.39366993333048,-1.0,1.3897537333339944,3.015604533333279,6.223817433334489,2.791575166666386,24.334336,55.996416,-1.0,7.213056,88.6784,382.603264,389.107712,13.937777777777779,222.01000000000002,3441.7777777777774,88.36000000000001,164.69444444444446,299.29,-1.0
2024-03-06 06:19:29,5.328555300002336,39.39366993333048,-1.0,1.3897537333339944,3.015604533333279,6.223817433334489,2.791575166666386,24.334336,55.996416,-1.0,7.213056,88.6784,382.603264,389.107712,13.937777777777779,222.01000000000002,3441.7777777777774,88.36000000000001,164.69444444444446,299.29,-1.0
2024-03-06 06:19:34,5.328555300002336,39.39366993333048,-1.0,1.3897537333339944,3.015604533333279,6.223817433334489,2.791575166666386,24.334336,55.996416,-1.0,7.213056,88.6784,382.603264,389.107712,13.937777777777779,222.01000000000002,3441.7777777777774,88.36000000000001,164.69444444444446,299.29,-1.0
2024-03-06 06:19:39,5.328555300002336,39.39366993333048,-1.0,1.3897537333339944,3.015604533333279,6.223817433334489,2.791575166666386,24.334336,55.996416,-1.0,7.213056,88.6784,382.603264,389.107712,13.937777777777779,222.01000000000002,3441.7777777777774,88.36000000000001,164.69444444444446,299.29,-1.0
2024-03-06 06:19:44,5.328555300002336,39.39366993333048,-1.0,1.3897537333339944,3.015604533333279,6.223817433334489,2.791575166666386,24.334336,55.996416,-1.0,7.213056,88.6784,382.603264,389.107712,13.937777777777779,222.01000000000002,3441.7777777777774,88.36000000000001,164.69444444444446,299.29,-1.0
2024-03-06 06:19:49,5.1708849333257,44.320153499999535,-1.0,1.4094728666653589,3.015604533333279,6.223817433334489,6.222490233333626,24.317952,55.881728,-1.0,7.663616,88.6784,382.603264,389.255168,13.937777777777779,61.88444444444444,2869.38777777778,75.69000000000001,164.69444444444446,47.15111111111114,-1.0
2024-03-06 06:19:54,5.170884933325699,44.32015349999953,-1.0,1.4094728666653586,1.5775119333331606,5.007493399998944,6.222490233333626,24.317952,55.881728,-1.0,7.663616,87.261184,382.95552,389.255168,43.559999999999995,61.88444444444444,2869.387777777778,75.68999999999998,82.80999999999999,47.151111111111106,-1.0
2024-03-06 06:19:59,5.170884933325699,44.32015349999953,-1.0,1.4094728666653586,1.5775119333331606,5.007493399998944,6.222490233333626,24.317952,55.881728,-1.0,7.663616,87.261184,382.95552,389.255168,43.559999999999995,61.88444444444444,2869.387777777778,75.68999999999998,82.80999999999999,47.151111111111106,-1.0
2024-03-06 06:20:04,5.170884933325699,44.32015349999953,-1.0,1.4094728666653586,1.5775119333331606,5.007493399998944,6.222490233333626,24.317952,55.881728,-1.0,7.663616,87.261184,382.95552,389.255168,43.559999999999995,61.88444444444444,2869.387777777778,75.68999999999998,82.80999999999999,47.151111111111106,-1.0
2024-03-06 06:20:09,5.170884933325699,44.32015349999953,-1.0,1.4094728666653586,1.5775119333331606,5.007493399998944,6.222490233333626,24.317952,55.881728,-1.0,7.663616,87.261184,382.95552,389.255168,43.559999999999995,61.88444444444444,2869.387777777778,75.68999999999998,82.80999999999999,47.151111111111106,-1.0
2024-03-06 06:20:14,5.170884933325699,44.32015349999953,-1.0,1.4094728666653586,1.5775119333331606,5.007493399998944,6.222490233333626,24.317952,55.881728,-1.0,7.663616,87.261184,382.95552,389.255168,43.559999999999995,61.88444444444444,2869.387777777778,75.68999999999998,82.80999999999999,47.151111111111106,-1.0
2024-03-06 06:20:19,5.182913766672453,43.2480667000012,-1.0,1.0945932666667586,1.5775119333331606,5.007493399998944,2.552204466665368,24.317952,55.84896,-1.0,7.655424,87.261184,382.95552,389.332992,43.559999999999995,138.45444444444448,3656.2177777777797,56.751111111111136,82.80999999999999,202.58777777777792,-1.0
2024-03-06 06:20:24,5.182913766672451,43.24806670000119,-1.0,1.0945932666667584,2.674745033333655,4.692773066667163,2.552204466665368,24.317952,55.84896,-1.0,7.655424,86.429696,382.746624,389.332992,26.694444444444446,138.45444444444448,3656.217777777778,56.75111111111111,120.26777777777778,202.58777777777775,-1.0
2024-03-06 06:20:29,5.182913766672451,43.24806670000119,-1.0,1.0945932666667584,2.674745033333655,4.692773066667163,2.552204466665368,24.317952,55.84896,-1.0,7.655424,86.429696,382.746624,389.332992,26.694444444444446,138.45444444444448,3656.217777777778,56.75111111111111,120.26777777777778,202.58777777777775,-1.0
2024-03-06 06:20:34,5.182913766672451,43.24806670000119,-1.0,1.0945932666667584,2.674745033333655,4.692773066667163,2.552204466665368,24.317952,55.84896,-1.0,7.655424,86.429696,382.746624,389.332992,26.694444444444446,138.45444444444448,3656.217777777778,56.75111111111111,120.26777777777778,202.58777777777775,-1.0
