timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v3-5fd56449d8-bkmdh_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v3-5fd56449d8-bkmdh_memory,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v3-5fd56449d8-bkmdh_network,reviews-v1-7b76c4f45d-s5dnq_network,ratings-v1-5b6b66f9b5-7bln6_network,details-v1-b788479c5-bbg6t_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 14:29:53,4.786870299994917,53.74827009997415,0.5288760666644522,1.5448378333341377,6.80806450000091,0.29640660001556773,-1.0,24.9856,56.430592,12.894208,92.192768,173.674496,640.217088,-1.0,6167.484444444446,128.44444444444446,-1.0,26.694444444444446,49.9377777777778,140.02777777777783,176.00444444444446
2024-03-07 14:29:58,4.786870299994916,53.748270099974135,0.5288760666644521,1.5448378333341377,6.80806450000091,0.29640660001556773,-1.0,24.9856,56.430592,12.894208,92.192768,173.674496,640.217088,-1.0,6167.484444444444,128.44444444444446,-1.0,26.694444444444446,49.937777777777775,140.0277777777778,176.00444444444446
2024-03-07 14:30:03,4.786870299994916,53.748270099974135,0.5288760666644521,1.5448378333341377,6.80806450000091,0.29640660001556773,-1.0,24.9856,56.430592,12.894208,92.192768,173.674496,640.217088,-1.0,6167.484444444444,128.44444444444446,-1.0,26.694444444444446,49.937777777777775,140.0277777777778,176.00444444444446
2024-03-07 14:30:08,4.786870299994916,53.748270099974135,0.5288760666644521,1.5448378333341377,6.80806450000091,0.29640660001556773,-1.0,24.9856,56.430592,12.894208,92.192768,173.674496,640.217088,-1.0,6167.484444444444,128.44444444444446,-1.0,26.694444444444446,49.937777777777775,140.0277777777778,176.00444444444446
2024-03-07 14:30:13,4.786870299994916,53.748270099974135,0.5288760666644521,1.5448378333341377,6.80806450000091,0.29640660001556773,-1.0,24.9856,56.430592,12.894208,92.192768,173.674496,640.217088,-1.0,6167.484444444444,128.44444444444446,-1.0,26.694444444444446,49.937777777777775,140.0277777777778,176.00444444444446
2024-03-07 14:30:18,6.063077043551997,40.952493352001746,1.1457061881444461,1.5448378333341377,6.80806450000091,0.29640660001556773,-1.0,24.9856,56.578048,12.914688,92.192768,173.674496,640.217088,-1.0,6210.967305074343,128.44444444444446,-1.0,26.694444444444446,51.33030830639953,129.123625314796,176.00444444444446
2024-03-07 14:30:23,6.063077043551997,40.952493352001746,1.1457061881444461,2.0435828417151054,6.80205496116915,43.91209499050316,-1.0,24.9856,56.578048,12.914688,92.196864,173.674496,640.217088,-1.0,6210.967305074343,354.62351619497014,-1.0,55.24339521296789,51.33030830639953,129.123625314796,141.58168224773365
2024-03-07 14:30:28,6.063077043551997,40.95249335200173,1.1457061881444461,2.0435828417151054,6.80205496116915,43.91209499050316,-1.0,24.9856,56.578048,12.914688,92.196864,173.674496,640.217088,-1.0,6210.967305074341,354.62351619497014,-1.0,55.24339521296789,51.330308306399516,129.12362531479596,141.58168224773365
2024-03-07 14:30:33,6.063077043551997,40.95249335200173,1.1457061881444461,2.0435828417151054,6.80205496116915,43.91209499050316,-1.0,24.9856,56.578048,12.914688,92.196864,173.674496,640.217088,-1.0,6210.967305074341,354.62351619497014,-1.0,55.24339521296789,51.330308306399516,129.12362531479596,141.58168224773365
2024-03-07 14:30:38,6.063077043551997,40.95249335200173,1.1457061881444461,2.0435828417151054,6.80205496116915,43.91209499050316,-1.0,24.9856,56.578048,12.914688,92.196864,173.674496,640.217088,-1.0,6210.967305074341,354.62351619497014,-1.0,55.24339521296789,51.330308306399516,129.12362531479596,141.58168224773365
2024-03-07 14:30:43,6.063077043551997,40.95249335200173,1.1457061881444461,2.0435828417151054,6.80205496116915,43.91209499050316,-1.0,24.9856,56.578048,12.914688,92.196864,173.674496,640.217088,-1.0,6210.967305074341,354.62351619497014,-1.0,55.24339521296789,51.330308306399516,129.12362531479596,141.58168224773365
2024-03-07 14:30:48,5.5273212963985205,38.26329885632994,0.5811499783265046,2.0435828417151054,6.80205496116915,43.91209499050316,-1.0,24.9856,56.397824,12.43136,92.196864,173.674496,640.217088,-1.0,6484.139900367631,354.62351619497014,-1.0,55.24339521296789,35.22557662011462,111.72146726987434,141.58168224773365
2024-03-07 14:30:53,5.5273212963985205,38.26329885632994,0.5811499783265046,2.5452034203421183,4.635929859653704,0.32168176817424116,-1.0,24.9856,56.397824,12.43136,92.033024,173.756416,640.118784,-1.0,6484.139900367631,468.09472537523885,-1.0,47.16054274805529,35.22557662011462,111.72146726987434,96.05921088158419
2024-03-07 14:30:58,5.527321296398519,38.26329885632993,0.5811499783265045,2.5452034203421183,4.635929859653704,0.32168176817424116,-1.0,24.9856,56.397824,12.43136,92.033024,173.756416,640.118784,-1.0,6484.139900367629,468.09472537523885,-1.0,47.16054274805529,35.225576620114616,111.72146726987431,96.05921088158419
2024-03-07 14:31:03,5.527321296398519,38.26329885632993,0.5811499783265045,2.5452034203421183,4.635929859653704,0.32168176817424116,-1.0,24.9856,56.397824,12.43136,92.033024,173.756416,640.118784,-1.0,6484.139900367629,468.09472537523885,-1.0,47.16054274805529,35.225576620114616,111.72146726987431,96.05921088158419
2024-03-07 14:31:08,5.527321296398519,38.26329885632993,0.5811499783265045,2.5452034203421183,4.635929859653704,0.32168176817424116,-1.0,24.9856,56.397824,12.43136,92.033024,173.756416,640.118784,-1.0,6484.139900367629,468.09472537523885,-1.0,47.16054274805529,35.225576620114616,111.72146726987431,96.05921088158419
2024-03-07 14:31:13,5.527321296398519,38.26329885632993,0.5811499783265045,2.5452034203421183,4.635929859653704,0.32168176817424116,-1.0,24.9856,56.397824,12.43136,92.033024,173.756416,640.118784,-1.0,6484.139900367629,468.09472537523885,-1.0,47.16054274805529,35.225576620114616,111.72146726987431,96.05921088158419
2024-03-07 14:31:18,3.0816330333285205,46.754159299992665,1.0794372000001813,2.5452034203421183,4.635929859653704,0.32168176817424116,-1.0,25.001984,56.406016,12.419072,92.033024,173.756416,640.118784,-1.0,6674.890000000003,468.09472537523885,-1.0,47.16054274805529,19.06777777777779,75.11111111111113,96.05921088158419
2024-03-07 14:31:23,3.0816330333285205,46.754159299992665,1.0794372000001813,2.161764564724673,6.380409812025674,0.2849426409742591,-1.0,25.001984,56.406016,12.419072,91.951104,173.723648,640.065536,-1.0,6674.890000000003,611.5746803239193,-1.0,13.934061780253055,19.06777777777779,75.11111111111113,156.20834166518543
2024-03-07 14:31:28,3.08163303332852,46.75415929999265,1.079437200000181,2.161764564724673,6.380409812025674,0.2849426409742591,-1.0,25.001984,56.406016,12.419072,91.951104,173.723648,640.065536,-1.0,6674.89,611.5746803239193,-1.0,13.934061780253055,19.067777777777774,75.1111111111111,156.20834166518543
2024-03-07 14:31:33,3.08163303332852,46.75415929999265,1.079437200000181,2.161764564724673,6.380409812025674,0.2849426409742591,-1.0,25.001984,56.406016,12.419072,91.951104,173.723648,640.065536,-1.0,6674.89,611.5746803239193,-1.0,13.934061780253055,19.067777777777774,75.1111111111111,156.20834166518543
2024-03-07 14:31:38,3.08163303332852,46.75415929999265,1.079437200000181,2.161764564724673,6.380409812025674,0.2849426409742591,-1.0,25.001984,56.406016,12.419072,91.951104,173.723648,640.065536,-1.0,6674.89,611.5746803239193,-1.0,13.934061780253055,19.067777777777774,75.1111111111111,156.20834166518543
2024-03-07 14:31:43,3.08163303332852,46.75415929999265,1.079437200000181,2.161764564724673,6.380409812025674,0.2849426409742591,-1.0,25.001984,56.406016,12.419072,91.951104,173.723648,640.065536,-1.0,6674.89,611.5746803239193,-1.0,13.934061780253055,19.067777777777774,75.1111111111111,156.20834166518543
2024-03-07 14:31:48,7.660288384026694,41.19004860254317,0.9561066990923522,2.161764564724673,6.380409812025674,0.2849426409742591,-1.0,24.9856,56.6272,12.382208,91.951104,173.723648,640.065536,-1.0,6291.096532075095,611.5746803239193,-1.0,13.934061780253055,100.54038629393936,283.00252772719836,156.20834166518543
2024-03-07 14:31:53,7.660288384026694,41.19004860254317,0.9561066990923522,2.0276742565680403,3.2054269902646753,0.41853147085552284,-1.0,24.9856,56.6272,12.382208,91.815936,173.481984,639.963136,-1.0,6291.096532075095,135.37054084875004,-1.0,55.76598104799536,100.54038629393936,283.00252772719836,101.36480659082767
2024-03-07 14:31:58,7.660288384026694,41.19004860254317,0.9561066990923522,2.0276742565680403,3.2054269902646753,0.41853147085552284,-1.0,24.9856,56.6272,12.382208,91.815936,173.481984,639.963136,-1.0,6291.096532075095,135.37054084875004,-1.0,55.76598104799536,100.54038629393936,283.00252772719836,101.36480659082767
2024-03-07 14:32:03,7.660288384026695,41.19004860254317,0.9561066990923524,2.0276742565680403,3.2054269902646753,0.41853147085552284,-1.0,24.9856,56.6272,12.382208,91.815936,173.481984,639.963136,-1.0,6291.096532075097,135.37054084875004,-1.0,55.76598104799536,100.54038629393939,283.00252772719836,101.36480659082767
2024-03-07 14:32:08,7.660288384026695,41.19004860254317,0.9561066990923524,2.0276742565680403,3.2054269902646753,0.41853147085552284,-1.0,24.9856,56.6272,12.382208,91.815936,173.481984,639.963136,-1.0,6291.096532075097,135.37054084875004,-1.0,55.76598104799536,100.54038629393939,283.00252772719836,101.36480659082767
2024-03-07 14:32:13,7.660288384026695,41.19004860254317,0.9561066990923524,2.0276742565680403,3.2054269902646753,0.41853147085552284,-1.0,24.9856,56.6272,12.382208,91.815936,173.481984,639.963136,-1.0,6291.096532075097,135.37054084875004,-1.0,55.76598104799536,100.54038629393939,283.00252772719836,101.36480659082767
2024-03-07 14:32:18,4.393489576724772,37.075551415906126,1.1076563490192168,2.0276742565680403,3.2054269902646753,0.41853147085552284,-1.0,24.9856,56.479744,12.24704,91.815936,173.481984,639.963136,-1.0,6477.723629421456,135.37054084875004,-1.0,55.76598104799536,60.3975904995993,126.34776760391597,101.36480659082767
2024-03-07 14:32:23,4.393489576724772,37.075551415906126,1.1076563490192168,1.5397694999999583,6.923761466667125,0.32671523334405117,-1.0,24.9856,56.479744,12.24704,91.815936,173.481984,639.963136,-1.0,6477.723629421456,488.4100000000001,-1.0,49.0,60.3975904995993,126.34776760391597,221.01777777777778
2024-03-07 14:32:28,4.393489576724772,37.075551415906126,1.1076563490192168,1.5397694999999583,6.923761466667125,0.32671523334405117,-1.0,24.9856,56.479744,12.24704,91.815936,173.481984,639.963136,-1.0,6477.723629421456,488.4100000000001,-1.0,49.0,60.3975904995993,126.34776760391597,221.01777777777778
2024-03-07 14:32:33,4.393489576724772,37.075551415906126,1.1076563490192168,1.5397694999999583,6.923761466667125,0.32671523334405117,-1.0,24.9856,56.479744,12.24704,91.815936,173.481984,639.963136,-1.0,6477.723629421456,488.4100000000001,-1.0,49.0,60.3975904995993,126.34776760391597,221.01777777777778
2024-03-07 14:32:38,4.393489576724772,37.075551415906126,1.1076563490192168,1.5397694999999583,6.923761466667125,0.32671523334405117,-1.0,24.9856,56.479744,12.24704,91.815936,173.481984,639.963136,-1.0,6477.723629421456,488.4100000000001,-1.0,49.0,60.3975904995993,126.34776760391597,221.01777777777778
2024-03-07 14:32:43,4.393489576724772,37.075551415906126,1.1076563490192168,1.5397694999999583,6.923761466667125,0.32671523334405117,-1.0,24.9856,56.479744,12.24704,91.815936,173.481984,639.963136,-1.0,6477.723629421456,488.4100000000001,-1.0,49.0,60.3975904995993,126.34776760391597,221.01777777777778
2024-03-07 14:32:48,4.481878999998421,30.559533766669734,0.8111660000016251,1.5397694999999583,6.923761466667125,0.32671523334405117,-1.0,24.9856,56.479744,12.98432,91.815936,173.481984,639.963136,-1.0,4334.027777777779,488.4100000000001,-1.0,49.0,47.61000000000003,115.92111111111117,221.01777777777778
2024-03-07 14:32:53,4.481878999998421,30.559533766669734,0.8111660000016251,2.6880793333333486,5.949490233333185,0.28986103331286966,-1.0,24.9856,56.479744,12.98432,91.815936,173.481984,639.963136,-1.0,4334.027777777779,434.0277777777777,-1.0,13.444444444444443,47.61000000000003,115.92111111111117,99.33444444444444
2024-03-07 14:32:58,4.48187899999842,30.559533766669723,0.8111660000016248,2.6880793333333486,5.949490233333185,0.28986103331286966,-1.0,24.9856,56.479744,12.98432,91.815936,173.481984,639.963136,-1.0,4334.027777777777,434.0277777777777,-1.0,13.444444444444443,47.61000000000001,115.92111111111113,99.33444444444444
2024-03-07 14:33:03,4.48187899999842,30.559533766669723,0.8111660000016248,2.6880793333333486,5.949490233333185,0.28986103331286966,-1.0,24.9856,56.479744,12.98432,91.815936,173.481984,639.963136,-1.0,4334.027777777777,434.0277777777777,-1.0,13.444444444444443,47.61000000000001,115.92111111111113,99.33444444444444
2024-03-07 14:33:08,4.48187899999842,30.559533766669723,0.8111660000016248,2.6880793333333486,5.949490233333185,0.28986103331286966,-1.0,24.9856,56.479744,12.98432,91.815936,173.481984,639.963136,-1.0,4334.027777777777,434.0277777777777,-1.0,13.444444444444443,47.61000000000001,115.92111111111113,99.33444444444444
2024-03-07 14:33:13,4.48187899999842,30.559533766669723,0.8111660000016248,2.6880793333333486,5.949490233333185,0.28986103331286966,-1.0,24.9856,56.479744,12.98432,91.815936,173.481984,639.963136,-1.0,4334.027777777777,434.0277777777777,-1.0,13.444444444444443,47.61000000000001,115.92111111111113,99.33444444444444
2024-03-07 14:33:18,5.257254033343392,55.89955810000903,0.9048057000010585,2.6880793333333486,5.949490233333185,0.28986103331286966,-1.0,24.9856,56.496128,12.775424,91.815936,173.481984,639.963136,-1.0,9834.027777777781,434.0277777777777,-1.0,13.444444444444443,51.840000000000025,112.36000000000003,99.33444444444444
2024-03-07 14:33:23,5.257254033343392,55.89955810000903,0.9048057000010585,2.448407499999424,7.304644599999696,0.2584287666650198,-1.0,24.9856,56.496128,12.775424,91.815936,173.481984,639.963136,-1.0,9834.027777777781,645.16,-1.0,65.61,51.840000000000025,112.36000000000003,171.60999999999999
2024-03-07 14:33:28,5.257254033343391,55.89955810000902,0.9048057000010583,2.448407499999424,7.304644599999696,0.2584287666650198,-1.0,24.9856,56.496128,12.775424,91.815936,173.481984,639.963136,-1.0,9834.02777777778,645.16,-1.0,65.61,51.84,112.36,171.60999999999999
2024-03-07 14:33:33,5.257254033343391,55.89955810000902,0.9048057000010583,2.448407499999424,7.304644599999696,0.2584287666650198,-1.0,24.9856,56.496128,12.775424,91.815936,173.481984,639.963136,-1.0,9834.02777777778,645.16,-1.0,65.61,51.84,112.36,171.60999999999999
2024-03-07 14:33:38,5.257254033343391,55.89955810000902,0.9048057000010583,2.448407499999424,7.304644599999696,0.2584287666650198,-1.0,24.9856,56.496128,12.775424,91.815936,173.481984,639.963136,-1.0,9834.02777777778,645.16,-1.0,65.61,51.84,112.36,171.60999999999999
2024-03-07 14:33:43,5.257254033343391,55.89955810000902,0.9048057000010583,2.448407499999424,7.304644599999696,0.2584287666650198,-1.0,24.9856,56.496128,12.775424,91.815936,173.481984,639.963136,-1.0,9834.02777777778,645.16,-1.0,65.61,51.84,112.36,171.60999999999999
2024-03-07 14:33:48,3.941031699999561,46.751120699991596,1.2257331666660323,2.448407499999424,7.304644599999696,0.2584287666650198,-1.0,24.9856,56.692736,12.873728,91.815936,173.481984,639.963136,-1.0,7879.521111111114,645.16,-1.0,65.61,36.000000000000014,140.02777777777783,171.60999999999999
2024-03-07 14:33:53,3.941031699999561,46.751120699991596,1.2257331666660323,1.9862395333338632,4.7197538333326365,0.30388650002350914,-1.0,24.9856,56.692736,12.873728,91.815936,173.481984,639.963136,-1.0,7879.521111111114,168.13444444444445,-1.0,28.09,36.000000000000014,140.02777777777783,64.53444444444445
2024-03-07 14:33:58,3.9410316999995603,46.75112069999159,1.225733166666032,1.9862395333338632,4.7197538333326365,0.30388650002350914,-1.0,24.9856,56.692736,12.873728,91.815936,173.481984,639.963136,-1.0,7879.521111111111,168.13444444444445,-1.0,28.09,36.0,140.0277777777778,64.53444444444445
2024-03-07 14:34:03,3.9410316999995603,46.75112069999159,1.225733166666032,1.9862395333338632,4.7197538333326365,0.30388650002350914,-1.0,24.9856,56.692736,12.873728,91.815936,173.481984,639.963136,-1.0,7879.521111111111,168.13444444444445,-1.0,28.09,36.0,140.0277777777778,64.53444444444445
2024-03-07 14:34:08,3.9410316999995603,46.75112069999159,1.225733166666032,1.9862395333338632,4.7197538333326365,0.30388650002350914,-1.0,24.9856,56.692736,12.873728,91.815936,173.481984,639.963136,-1.0,7879.521111111111,168.13444444444445,-1.0,28.09,36.0,140.0277777777778,64.53444444444445
2024-03-07 14:34:13,3.9410316999995603,46.75112069999159,1.225733166666032,1.9862395333338632,4.7197538333326365,0.30388650002350914,-1.0,24.9856,56.692736,12.873728,91.815936,173.481984,639.963136,-1.0,7879.521111111111,168.13444444444445,-1.0,28.09,36.0,140.0277777777778,64.53444444444445
2024-03-07 14:34:18,4.347932499998328,23.316694333334457,0.8790337333342301,1.9862395333338632,4.7197538333326365,0.30388650002350914,-1.0,24.9856,56.594432,12.75904,91.815936,173.481984,639.963136,-1.0,6905.6100000000015,168.13444444444445,-1.0,28.09,58.26777777777781,196.0000000000001,64.53444444444445
2024-03-07 14:34:23,4.347932499998328,23.316694333334457,0.8790337333342301,2.183646268706254,6.230417291604558,0.22569199745926177,-1.0,24.9856,56.594432,12.75904,91.815936,173.490176,639.963136,-1.0,6905.6100000000015,714.5281983261638,-1.0,36.39383198077663,58.26777777777781,196.0000000000001,271.09688902233773
2024-03-07 14:34:28,4.347932499998327,23.316694333334453,0.8790337333342298,2.183646268706254,6.230417291604558,0.22569199745926177,-1.0,24.9856,56.594432,12.75904,91.815936,173.490176,639.963136,-1.0,6905.609999999999,714.5281983261638,-1.0,36.39383198077663,58.26777777777778,196.0,271.09688902233773
2024-03-07 14:34:33,4.347932499998327,23.316694333334453,0.8790337333342298,2.183646268706254,6.230417291604558,0.22569199745926177,-1.0,24.9856,56.594432,12.75904,91.815936,173.490176,639.963136,-1.0,6905.609999999999,714.5281983261638,-1.0,36.39383198077663,58.26777777777778,196.0,271.09688902233773
2024-03-07 14:34:38,4.347932499998327,23.316694333334453,0.8790337333342298,2.183646268706254,6.230417291604558,0.22569199745926177,-1.0,24.9856,56.594432,12.75904,91.815936,173.490176,639.963136,-1.0,6905.609999999999,714.5281983261638,-1.0,36.39383198077663,58.26777777777778,196.0,271.09688902233773
2024-03-07 14:34:43,4.347932499998327,23.316694333334453,0.8790337333342298,2.183646268706254,6.230417291604558,0.22569199745926177,-1.0,24.9856,56.594432,12.75904,91.815936,173.490176,639.963136,-1.0,6905.609999999999,714.5281983261638,-1.0,36.39383198077663,58.26777777777778,196.0,271.09688902233773
2024-03-07 14:34:48,4.7855425000004,49.46003380000548,0.8586719333303944,2.183646268706254,6.230417291604558,0.22569199745926177,-1.0,24.9856,56.569856,12.398592,91.815936,173.490176,639.963136,-1.0,1594.671111111112,714.5281983261638,-1.0,36.39383198077663,49.00000000000003,38.02777777777779,271.09688902233773
2024-03-07 14:34:53,4.7855425000004,49.46003380000548,0.8586719333303944,2.089568290162142,3.408907657433537,0.3325690569192182,-1.0,24.9856,56.569856,12.398592,91.815936,173.490176,639.963136,-1.0,1594.671111111112,310.99664066261045,-1.0,33.64672900933457,49.00000000000003,38.02777777777779,85.88828790981017
2024-03-07 14:34:58,4.785542500000398,49.460033800005476,0.8586719333303942,2.089568290162142,3.408907657433537,0.3325690569192182,-1.0,24.9856,56.569856,12.398592,91.815936,173.490176,639.963136,-1.0,1594.6711111111108,310.99664066261045,-1.0,33.64672900933457,49.0,38.02777777777778,85.88828790981017
2024-03-07 14:35:03,4.785542500000398,49.460033800005476,0.8586719333303942,2.089568290162142,3.408907657433537,0.3325690569192182,-1.0,24.9856,56.569856,12.398592,91.815936,173.490176,639.963136,-1.0,1594.6711111111108,310.99664066261045,-1.0,33.64672900933457,49.0,38.02777777777778,85.88828790981017
2024-03-07 14:35:08,4.785542500000398,49.460033800005476,0.8586719333303942,2.089568290162142,3.408907657433537,0.3325690569192182,-1.0,24.9856,56.569856,12.398592,91.815936,173.490176,639.963136,-1.0,1594.6711111111108,310.99664066261045,-1.0,33.64672900933457,49.0,38.02777777777778,85.88828790981017
2024-03-07 14:35:13,4.785542500000398,49.460033800005476,0.8586719333303942,2.089568290162142,3.408907657433537,0.3325690569192182,-1.0,24.9856,56.569856,12.398592,91.815936,173.490176,639.963136,-1.0,1594.6711111111108,310.99664066261045,-1.0,33.64672900933457,49.0,38.02777777777778,85.88828790981017
2024-03-07 14:35:18,5.007235533336523,42.790985566656076,1.0731517666689194,2.089568290162142,3.408907657433537,0.3325690569192182,-1.0,24.9856,56.635392,12.488704,91.815936,173.490176,639.963136,-1.0,9525.760000000002,310.99664066261045,-1.0,33.64672900933457,87.11111111111116,157.08444444444447,85.88828790981017
2024-03-07 14:35:23,5.007235533336523,42.790985566656076,1.0731517666689194,2.125486833333904,6.896460666664931,49.408775299980334,-1.0,24.9856,56.635392,12.488704,91.815936,173.490176,639.963136,-1.0,9525.760000000002,367.36111111111114,-1.0,45.33777777777778,87.11111111111116,157.08444444444447,130.72111111111113
2024-03-07 14:35:28,5.007235533336522,42.79098556665607,1.0731517666689192,2.125486833333904,6.896460666664931,49.408775299980334,-1.0,24.9856,56.635392,12.488704,91.815936,173.490176,639.963136,-1.0,9525.759999999998,367.36111111111114,-1.0,45.33777777777778,87.11111111111113,157.08444444444444,130.72111111111113
2024-03-07 14:35:33,5.007235533336522,42.79098556665607,1.0731517666689192,2.125486833333904,6.896460666664931,49.408775299980334,-1.0,24.9856,56.635392,12.488704,91.815936,173.490176,639.963136,-1.0,9525.759999999998,367.36111111111114,-1.0,45.33777777777778,87.11111111111113,157.08444444444444,130.72111111111113
2024-03-07 14:35:38,5.007235533336522,42.79098556665607,1.0731517666689192,2.125486833333904,6.896460666664931,49.408775299980334,-1.0,24.9856,56.635392,12.488704,91.815936,173.490176,639.963136,-1.0,9525.759999999998,367.36111111111114,-1.0,45.33777777777778,87.11111111111113,157.08444444444444,130.72111111111113
2024-03-07 14:35:43,5.007235533336522,42.79098556665607,1.0731517666689192,2.125486833333904,6.896460666664931,49.408775299980334,-1.0,24.9856,56.635392,12.488704,91.815936,173.490176,639.963136,-1.0,9525.759999999998,367.36111111111114,-1.0,45.33777777777778,87.11111111111113,157.08444444444444,130.72111111111113
2024-03-07 14:35:48,3.879418666656421,42.35194373335011,0.9390009333325606,2.125486833333904,6.896460666664931,49.408775299980334,-1.0,24.9856,56.4224,12.300288,91.815936,173.490176,639.963136,-1.0,7230.6677777777795,367.36111111111114,-1.0,45.33777777777778,42.684444444444466,106.77777777777783,130.72111111111113
2024-03-07 14:35:53,3.879418666656421,42.35194373335011,0.9390009333325606,2.0421257457092694,5.419598300284323,177.06450788202304,-1.0,24.9856,56.4224,12.300288,91.815936,173.490176,645.206016,-1.0,7230.6677777777795,387.9606690003145,-1.0,33.24336240021763,42.684444444444466,106.77777777777783,210.17993418360723
2024-03-07 14:35:58,3.87941866665642,42.3519437333501,0.9390009333325604,2.0421257457092694,5.419598300284323,177.06450788202304,-1.0,24.9856,56.4224,12.300288,91.815936,173.490176,645.206016,-1.0,7230.667777777778,387.9606690003145,-1.0,33.24336240021763,42.684444444444445,106.77777777777779,210.17993418360723
