timestamp,vCPU,memory
2024-03-06 09:00:05,0.09660019596665516,21.21484375
2024-03-06 09:00:10,0.09495618746665524,18.488802083333333
2024-03-06 09:00:15,0.09495618746665524,18.488802083333333
2024-03-06 09:00:20,0.09495618746665524,18.488802083333333
2024-03-06 09:00:25,0.09495618746665524,18.488802083333333
2024-03-06 09:00:30,0.10446393433331548,23.191406250000004
2024-03-06 09:00:35,0.14036380439999854,28.212239583333332
2024-03-06 09:00:40,0.14180080743333434,30.887760416666666
2024-03-06 09:00:45,0.14180080743333434,30.887760416666666
2024-03-06 09:00:50,0.14180080743333434,30.887760416666666
2024-03-06 09:00:55,0.14180080743333434,30.887760416666666
2024-03-06 09:01:00,0.1314282886000091,13.072526041666665
2024-03-06 09:01:05,0.10397126723334223,9.314973958333331
2024-03-06 09:01:10,0.1037971659333408,6.70234375
2024-03-06 09:01:15,0.1037971659333408,6.70234375
2024-03-06 09:01:20,0.1037971659333408,6.70234375
2024-03-06 09:01:25,0.1037971659333408,6.70234375
2024-03-06 09:01:30,0.1059726577666775,19.786979166666665
2024-03-06 09:01:35,0.10051270619999,19.261197916666667
2024-03-06 09:01:40,0.10015829016665806,19.194401041666666
2024-03-06 09:01:45,0.10015829016665806,19.194401041666666
2024-03-06 09:01:50,0.10015829016665806,19.194401041666666
2024-03-06 09:01:55,0.10015829016665806,19.194401041666666
2024-03-06 09:02:00,0.09631587819998325,21.54140625
2024-03-06 09:02:05,0.10133181076668428,21.275130208333334
2024-03-06 09:02:10,0.09966502366668047,23.983333333333334
2024-03-06 09:02:15,0.09966502366668047,23.983333333333334
2024-03-06 09:02:20,0.09966502366668047,23.983333333333334
2024-03-06 09:02:25,0.09966502366668047,23.983333333333334
2024-03-06 09:02:30,0.10182179533334759,5.482812500000001
2024-03-06 09:02:35,0.10915540893332148,8.070572916666666
2024-03-06 09:02:40,0.10904810743332594,5.387890625000002
2024-03-06 09:02:45,0.10904810743332594,5.387890625000002
2024-03-06 09:02:50,0.10904810743332594,5.387890625000002
2024-03-06 09:02:55,0.10904810743332594,5.387890625000002
2024-03-06 09:03:00,0.10940062479999522,10.772916666666667
2024-03-06 09:03:05,0.10091300093334751,7.769010416666667
2024-03-06 09:03:10,0.10264268256667652,7.734114583333334
2024-03-06 09:03:15,0.10264268256667652,7.734114583333334
2024-03-06 09:03:20,0.10264268256667652,7.734114583333334
2024-03-06 09:03:25,0.10264268256667652,7.734114583333334
2024-03-06 09:03:30,0.1011175162000091,5.226822916666666
2024-03-06 09:03:35,0.08729187146665537,8.198697916666665
2024-03-06 09:03:40,0.08380155749999196,8.19609375
2024-03-06 09:03:45,0.08380155749999196,8.19609375
2024-03-06 09:03:50,0.08380155749999196,8.19609375
2024-03-06 09:03:55,0.08380155749999196,8.19609375
2024-03-06 09:04:00,0.0847120545666608,23.897916666666667
2024-03-06 09:04:05,0.10285543663334189,21.425130208333336
2024-03-06 09:04:10,0.10526285396667419,21.42682291666667
2024-03-06 09:04:15,0.10526285396667419,21.42682291666667
2024-03-06 09:04:20,0.10526285396667419,21.42682291666667
2024-03-06 09:04:25,0.10526285396667419,21.42682291666667
2024-03-06 09:04:30,0.10910819136666941,18.651171875
2024-03-06 09:04:35,0.1114096650666615,17.095052083333332
2024-03-06 09:04:40,0.11295636403332782,17.098177083333333
2024-03-06 09:04:45,0.11295636403332782,17.098177083333333
2024-03-06 09:04:50,0.11295636403332782,17.098177083333333
2024-03-06 09:04:55,0.11295636403332782,17.098177083333333
2024-03-06 09:05:00,0.10884322189999976,4.190625
2024-03-06 09:05:05,0.09608432063334267,5.701953125
2024-03-06 09:05:10,0.09238516850000926,8.430338541666668
2024-03-06 09:05:15,0.09238516850000926,8.430338541666668
