timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-ppbm2_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-s5wkv_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-ppbm2_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-s5wkv_memory,reviews-v1-7b76c4f45d-phxww_network,ratings-v1-5b6b66f9b5-ppbm2_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-qcktl_network,productpage-v1-7fb564989f-xslvc_network,reviews-v3-5fd56449d8-s5wkv_network,details-v1-b788479c5-bbg6t_network
2024-03-11 12:12:54,4.866074200011402,75.49313743334096,-1.0,1.6531025666608912,2.2970185999999635,4.859672333333265,11.260249499999492,25.23136,55.750656,-1.0,15.167488,92.053504,156.327936,107.6224,41.81777777777778,-1.0,83.41777777777777,45.78777777777778,1608.0100000000002,130.72111111111113,58.777777777777786
2024-03-11 12:12:59,4.866074200011402,75.49313743334096,-1.0,1.6531025666608912,2.2970185999999635,4.859672333333265,11.260249499999492,25.23136,55.750656,-1.0,15.167488,92.053504,156.327936,107.6224,41.81777777777778,-1.0,83.41777777777777,45.78777777777778,1608.0100000000002,130.72111111111113,58.777777777777786
2024-03-11 12:13:04,4.866074200011402,75.49313743334096,-1.0,1.6531025666608912,2.2970185999999635,4.859672333333265,11.260249499999492,25.23136,55.750656,-1.0,15.167488,92.053504,156.327936,107.6224,41.81777777777778,-1.0,83.41777777777777,45.78777777777778,1608.0100000000002,130.72111111111113,58.777777777777786
2024-03-11 12:13:09,4.866074200011402,75.49313743334096,-1.0,1.6531025666608912,2.2970185999999635,4.859672333333265,11.260249499999492,25.23136,55.750656,-1.0,15.167488,92.053504,156.327936,107.6224,41.81777777777778,-1.0,83.41777777777777,45.78777777777778,1608.0100000000002,130.72111111111113,58.777777777777786
2024-03-11 12:13:14,4.866074200011402,75.49313743334096,-1.0,1.6531025666608912,2.2970185999999635,4.859672333333265,11.260249499999492,25.23136,55.750656,-1.0,15.167488,92.053504,156.327936,107.6224,41.81777777777778,-1.0,83.41777777777777,45.78777777777778,1608.0100000000002,130.72111111111113,58.777777777777786
2024-03-11 12:13:19,7.4372938666480595,75.49313743334096,-1.0,0.873933266666427,2.2970185999999635,4.859672333333265,10.021286666667116,25.23136,55.750656,-1.0,15.122432,92.053504,156.327936,107.720704,41.81777777777778,-1.0,38.854444444444454,45.78777777777778,1608.0100000000002,143.20111111111115,171.61000000000007
2024-03-11 12:13:24,7.437293866648058,56.805826533324456,-1.0,0.8739332666664268,1.479217333333812,5.871084100000227,10.021286666667113,25.23136,55.52128,-1.0,15.122432,92.053504,156.278784,107.720704,42.684444444444445,-1.0,38.85444444444445,123.21,2607.804444444445,143.20111111111112,171.60999999999999
2024-03-11 12:13:29,7.437293866648058,56.805826533324456,-1.0,0.8739332666664268,1.479217333333812,5.871084100000227,10.021286666667113,25.23136,55.52128,-1.0,15.122432,92.053504,156.278784,107.720704,42.684444444444445,-1.0,38.85444444444445,123.21,2607.804444444445,143.20111111111112,171.60999999999999
2024-03-11 12:13:34,7.437293866648058,56.805826533324456,-1.0,0.8739332666664268,1.479217333333812,5.871084100000227,10.021286666667113,25.23136,55.52128,-1.0,15.122432,92.053504,156.278784,107.720704,42.684444444444445,-1.0,38.85444444444445,123.21,2607.804444444445,143.20111111111112,171.60999999999999
2024-03-11 12:13:39,7.437293866648058,56.805826533324456,-1.0,0.8739332666664268,1.479217333333812,5.871084100000227,10.021286666667113,25.23136,55.52128,-1.0,15.122432,92.053504,156.278784,107.720704,42.684444444444445,-1.0,38.85444444444445,123.21,2607.804444444445,143.20111111111112,171.60999999999999
2024-03-11 12:13:44,7.437293866648058,56.805826533324456,-1.0,0.8739332666664268,1.479217333333812,5.871084100000227,10.021286666667113,25.23136,55.52128,-1.0,15.122432,92.053504,156.278784,107.720704,42.684444444444445,-1.0,38.85444444444445,123.21,2607.804444444445,143.20111111111112,171.60999999999999
2024-03-11 12:13:49,5.257903349461162,56.805826533324456,-1.0,1.7245080153293129,1.479217333333812,5.871084100000227,11.966752874520463,25.23136,55.52128,-1.0,14.729216,92.053504,156.278784,107.798528,42.684444444444445,-1.0,107.4319641388436,123.21,2607.804444444445,77.41419311856622,136.0657520808133
2024-03-11 12:13:54,5.257903349461162,32.16626573333391,-1.0,1.7245080153293129,2.5338927666666677,2.935893433333092,11.966752874520463,25.23136,55.52128,-1.0,14.729216,92.053504,156.278784,107.798528,40.96000000000001,-1.0,107.4319641388436,84.63999999999999,8293.137777777778,77.41419311856622,136.0657520808133
2024-03-11 12:13:59,5.257903349461162,32.16626573333391,-1.0,1.7245080153293129,2.5338927666666677,2.935893433333092,11.966752874520463,25.23136,55.52128,-1.0,14.729216,92.053504,156.278784,107.798528,40.96000000000001,-1.0,107.4319641388436,84.63999999999999,8293.137777777778,77.41419311856622,136.0657520808133
2024-03-11 12:14:04,5.257903349461162,32.16626573333391,-1.0,1.7245080153293129,2.5338927666666677,2.935893433333092,11.966752874520463,25.23136,55.52128,-1.0,14.729216,92.053504,156.278784,107.798528,40.96000000000001,-1.0,107.4319641388436,84.63999999999999,8293.137777777778,77.41419311856622,136.0657520808133
2024-03-11 12:14:09,5.257903349461162,32.16626573333391,-1.0,1.7245080153293129,2.5338927666666677,2.935893433333092,11.966752874520463,25.23136,55.52128,-1.0,14.729216,92.053504,156.278784,107.798528,40.96000000000001,-1.0,107.4319641388436,84.63999999999999,8293.137777777778,77.41419311856622,136.0657520808133
2024-03-11 12:14:14,5.257903349461162,32.16626573333391,-1.0,1.7245080153293129,2.5338927666666677,2.935893433333092,11.966752874520463,25.23136,55.52128,-1.0,14.729216,92.053504,156.278784,107.798528,40.96000000000001,-1.0,107.4319641388436,84.63999999999999,8293.137777777778,77.41419311856622,136.0657520808133
2024-03-11 12:14:19,6.135380096680992,32.16626573333391,-1.0,1.6945296882865,2.5338927666666677,2.935893433333092,12.155856742791576,25.23136,55.52128,-1.0,15.351808,92.053504,156.278784,107.9296,40.96000000000001,-1.0,78.05379354079712,84.63999999999999,8293.137777777778,98.04267816931544,197.0001056741107
2024-03-11 12:14:24,6.13538009668099,70.92439513333677,-1.0,1.6945296882864995,2.0183973000001743,5.506161133333383,12.155856742791574,25.23136,55.635968,-1.0,15.351808,92.053504,156.471296,107.9296,34.41777777777777,-1.0,78.05379354079709,181.35111111111112,880.1111111111112,98.04267816931541,197.00010567411067
2024-03-11 12:14:29,6.13538009668099,70.92439513333677,-1.0,1.6945296882864995,2.0183973000001743,5.506161133333383,12.155856742791574,25.23136,55.635968,-1.0,15.351808,92.053504,156.471296,107.9296,34.41777777777777,-1.0,78.05379354079709,181.35111111111112,880.1111111111112,98.04267816931541,197.00010567411067
2024-03-11 12:14:34,6.13538009668099,70.92439513333677,-1.0,1.6945296882864995,2.0183973000001743,5.506161133333383,12.155856742791574,25.23136,55.635968,-1.0,15.351808,92.053504,156.471296,107.9296,34.41777777777777,-1.0,78.05379354079709,181.35111111111112,880.1111111111112,98.04267816931541,197.00010567411067
2024-03-11 12:14:39,6.13538009668099,70.92439513333677,-1.0,1.6945296882864995,2.0183973000001743,5.506161133333383,12.155856742791574,25.23136,55.635968,-1.0,15.351808,92.053504,156.471296,107.9296,34.41777777777777,-1.0,78.05379354079709,181.35111111111112,880.1111111111112,98.04267816931541,197.00010567411067
2024-03-11 12:14:44,6.13538009668099,70.92439513333677,-1.0,1.6945296882864995,2.0183973000001743,5.506161133333383,12.155856742791574,25.23136,55.635968,-1.0,15.351808,92.053504,156.471296,107.9296,34.41777777777777,-1.0,78.05379354079709,181.35111111111112,880.1111111111112,98.04267816931541,197.00010567411067
2024-03-11 12:14:49,5.730174043463197,70.92439513333677,-1.0,1.6041447473614292,2.0183973000001743,5.506161133333383,11.858313924809346,25.214976,55.635968,-1.0,14.82752,92.053504,156.471296,108.060672,34.41777777777777,-1.0,110.22060587895487,181.35111111111112,880.1111111111112,224.94001199786703,239.1539991263841
2024-03-11 12:14:54,5.730174043463197,71.29044383333773,-1.0,1.6041447473614292,2.0151706999996577,6.173316699999987,11.858313924809346,25.214976,55.76704,-1.0,14.82752,92.053504,156.54912,108.060672,70.56,-1.0,110.22060587895487,98.01,9216.0,224.94001199786703,239.1539991263841
2024-03-11 12:14:59,5.730174043463197,71.29044383333773,-1.0,1.6041447473614292,2.0151706999996577,6.173316699999987,11.858313924809346,25.214976,55.76704,-1.0,14.82752,92.053504,156.54912,108.060672,70.56,-1.0,110.22060587895487,98.01,9216.0,224.94001199786703,239.1539991263841
2024-03-11 12:15:04,5.730174043463197,71.29044383333773,-1.0,1.6041447473614292,2.0151706999996577,6.173316699999987,11.858313924809346,25.214976,55.76704,-1.0,14.82752,92.053504,156.54912,108.060672,70.56,-1.0,110.22060587895487,98.01,9216.0,224.94001199786703,239.1539991263841
2024-03-11 12:15:09,5.730174043463197,71.29044383333773,-1.0,1.6041447473614292,2.0151706999996577,6.173316699999987,11.858313924809346,25.214976,55.76704,-1.0,14.82752,92.053504,156.54912,108.060672,70.56,-1.0,110.22060587895487,98.01,9216.0,224.94001199786703,239.1539991263841
2024-03-11 12:15:14,5.730174043463197,71.29044383333773,-1.0,1.6041447473614292,2.0151706999996577,6.173316699999987,11.858313924809346,25.214976,55.76704,-1.0,14.82752,92.053504,156.54912,108.060672,70.56,-1.0,110.22060587895487,98.01,9216.0,224.94001199786703,239.1539991263841
2024-03-11 12:15:19,5.268268002379877,71.29044383333773,-1.0,1.4018432791072821,2.0151706999996577,6.173316699999987,13.354302807040881,25.23136,55.76704,-1.0,15.204352,92.053504,156.54912,108.21632,70.56,-1.0,64.55165707207867,98.01,9216.0,116.67111022190612,77.46065479753436
2024-03-11 12:15:24,5.268268002379877,50.28706513332205,-1.0,1.4018432791072821,2.1460935000002714,5.652644633333163,13.354302807040881,25.23136,55.635968,-1.0,15.204352,92.053504,156.741632,108.21632,34.81,-1.0,64.55165707207867,168.13444444444445,3109.921111111111,116.67111022190612,77.46065479753436
2024-03-11 12:15:29,5.268268002379877,50.28706513332205,-1.0,1.4018432791072821,2.1460935000002714,5.652644633333163,13.354302807040881,25.23136,55.635968,-1.0,15.204352,92.053504,156.741632,108.21632,34.81,-1.0,64.55165707207867,168.13444444444445,3109.921111111111,116.67111022190612,77.46065479753436
2024-03-11 12:15:34,5.268268002379877,50.28706513332205,-1.0,1.4018432791072821,2.1460935000002714,5.652644633333163,13.354302807040881,25.23136,55.635968,-1.0,15.204352,92.053504,156.741632,108.21632,34.81,-1.0,64.55165707207867,168.13444444444445,3109.921111111111,116.67111022190612,77.46065479753436
2024-03-11 12:15:39,5.268268002379877,50.28706513332205,-1.0,1.4018432791072821,2.1460935000002714,5.652644633333163,13.354302807040881,25.23136,55.635968,-1.0,15.204352,92.053504,156.741632,108.21632,34.81,-1.0,64.55165707207867,168.13444444444445,3109.921111111111,116.67111022190612,77.46065479753436
2024-03-11 12:15:44,5.268268002379877,50.28706513332205,-1.0,1.4018432791072821,2.1460935000002714,5.652644633333163,13.354302807040881,25.23136,55.635968,-1.0,15.204352,92.053504,156.741632,108.21632,34.81,-1.0,64.55165707207867,168.13444444444445,3109.921111111111,116.67111022190612,77.46065479753436
2024-03-11 12:15:49,4.263254599997406,50.28706513332205,-1.0,0.8376820333372357,2.1460935000002714,5.652644633333163,10.090157033332996,25.23136,55.635968,-1.0,14.864384,92.053504,156.741632,108.27776,34.81,-1.0,104.04000000000002,168.13444444444445,3109.921111111111,156.25000000000006,201.64000000000013
2024-03-11 12:15:54,4.263254599997405,58.21145210000699,-1.0,0.8376820333372355,2.053048466666496,3.2293923666666537,10.090157033332995,25.23136,55.635968,-1.0,14.864384,92.053504,156.889088,108.27776,56.25,-1.0,104.03999999999999,108.85444444444445,3375.61,156.25,201.64
2024-03-11 12:15:59,4.263254599997405,58.21145210000699,-1.0,0.8376820333372355,2.053048466666496,3.2293923666666537,10.090157033332995,25.23136,55.635968,-1.0,14.864384,92.053504,156.889088,108.27776,56.25,-1.0,104.03999999999999,108.85444444444445,3375.61,156.25,201.64
2024-03-11 12:16:04,4.263254599997405,58.21145210000699,-1.0,0.8376820333372355,2.053048466666496,3.2293923666666537,10.090157033332995,25.23136,55.635968,-1.0,14.864384,92.053504,156.889088,108.27776,56.25,-1.0,104.03999999999999,108.85444444444445,3375.61,156.25,201.64
2024-03-11 12:16:09,4.263254599997405,58.21145210000699,-1.0,0.8376820333372355,2.053048466666496,3.2293923666666537,10.090157033332995,25.23136,55.635968,-1.0,14.864384,92.053504,156.889088,108.27776,56.25,-1.0,104.03999999999999,108.85444444444445,3375.61,156.25,201.64
2024-03-11 12:16:14,4.263254599997405,58.21145210000699,-1.0,0.8376820333372355,2.053048466666496,3.2293923666666537,10.090157033332995,25.23136,55.635968,-1.0,14.864384,92.053504,156.889088,108.27776,56.25,-1.0,104.03999999999999,108.85444444444445,3375.61,156.25,201.64
2024-03-11 12:16:19,6.054906524937477,58.21145210000699,-1.0,2.2423630032012407,2.053048466666496,3.2293923666666537,13.832613902959013,25.214976,55.635968,-1.0,15.044608,92.053504,156.889088,108.417024,56.25,-1.0,32.47267892873639,108.85444444444445,3375.61,40.93816340169415,218.92322537859093
2024-03-11 12:16:24,6.054906524937477,36.02627496666173,-1.0,2.2423630032012407,1.4976917000003216,6.851085100000394,13.832613902959013,25.214976,55.52128,-1.0,15.044608,92.053504,157.036544,108.417024,35.20444444444445,-1.0,32.47267892873639,106.77777777777779,1826.137777777778,40.93816340169415,218.92322537859093
2024-03-11 12:16:29,6.054906524937477,36.02627496666173,-1.0,2.2423630032012407,1.4976917000003216,6.851085100000394,13.832613902959013,25.214976,55.52128,-1.0,15.044608,92.053504,157.036544,108.417024,35.20444444444445,-1.0,32.47267892873639,106.77777777777779,1826.137777777778,40.93816340169415,218.92322537859093
2024-03-11 12:16:34,6.054906524937477,36.02627496666173,-1.0,2.2423630032012407,1.4976917000003216,6.851085100000394,13.832613902959013,25.214976,55.52128,-1.0,15.044608,92.053504,157.036544,108.417024,35.20444444444445,-1.0,32.47267892873639,106.77777777777779,1826.137777777778,40.93816340169415,218.92322537859093
2024-03-11 12:16:39,6.054906524937477,36.02627496666173,-1.0,2.2423630032012407,1.4976917000003216,6.851085100000394,13.832613902959013,25.214976,55.52128,-1.0,15.044608,92.053504,157.036544,108.417024,35.20444444444445,-1.0,32.47267892873639,106.77777777777779,1826.137777777778,40.93816340169415,218.92322537859093
2024-03-11 12:16:44,6.054906524937477,36.02627496666173,-1.0,2.2423630032012407,1.4976917000003216,6.851085100000394,13.832613902959013,25.214976,55.52128,-1.0,15.044608,92.053504,157.036544,108.417024,35.20444444444445,-1.0,32.47267892873639,106.77777777777779,1826.137777777778,40.93816340169415,218.92322537859093
2024-03-11 12:16:49,5.806348192855503,36.02627496666173,-1.0,1.214277340612255,1.4976917000003216,6.851085100000394,9.389977627368255,25.214976,55.52128,-1.0,15.09376,92.053504,157.036544,108.343296,35.20444444444445,-1.0,173.45360736722822,106.77777777777779,1826.137777777778,132.32056155670142,125.50692810338468
2024-03-11 12:16:54,5.806348192855503,83.56117416666773,-1.0,1.214277340612255,1.9012607666667236,1.8855677666664405,9.389977627368255,25.214976,55.619584,-1.0,15.09376,92.053504,157.036544,108.343296,57.76,-1.0,173.45360736722822,96.69444444444446,4970.25,132.32056155670142,125.50692810338468
2024-03-11 12:16:59,5.806348192855503,83.56117416666773,-1.0,1.214277340612255,1.9012607666667236,1.8855677666664405,9.389977627368255,25.214976,55.619584,-1.0,15.09376,92.053504,157.036544,108.343296,57.76,-1.0,173.45360736722822,96.69444444444446,4970.25,132.32056155670142,125.50692810338468
2024-03-11 12:17:04,5.806348192855503,83.56117416666773,-1.0,1.214277340612255,1.9012607666667236,1.8855677666664405,9.389977627368255,25.214976,55.619584,-1.0,15.09376,92.053504,157.036544,108.343296,57.76,-1.0,173.45360736722822,96.69444444444446,4970.25,132.32056155670142,125.50692810338468
2024-03-11 12:17:09,5.806348192855503,83.56117416666773,-1.0,1.214277340612255,1.9012607666667236,1.8855677666664405,9.389977627368255,25.214976,55.619584,-1.0,15.09376,92.053504,157.036544,108.343296,57.76,-1.0,173.45360736722822,96.69444444444446,4970.25,132.32056155670142,125.50692810338468
2024-03-11 12:17:14,5.806348192855503,83.56117416666773,-1.0,1.214277340612255,1.9012607666667236,1.8855677666664405,9.389977627368255,25.214976,55.619584,-1.0,15.09376,92.053504,157.036544,108.343296,57.76,-1.0,173.45360736722822,96.69444444444446,4970.25,132.32056155670142,125.50692810338468
2024-03-11 12:17:19,6.457576533345372,83.56117416666773,-1.0,1.350821633332089,1.9012607666667236,1.8855677666664405,11.76561176666648,25.214976,55.619584,-1.0,15.679488,92.053504,157.036544,108.46208,57.76,-1.0,43.121111111111134,96.69444444444446,4970.25,232.05444444444458,138.4544444444445
2024-03-11 12:17:24,6.45757653334537,44.523491000002956,-1.0,1.3508216333320888,2.159038100000051,5.930352466666496,11.765611766666478,25.214976,55.750656,-1.0,15.679488,92.053504,157.184,108.46208,16.0,-1.0,43.121111111111105,19.067777777777774,2320.0277777777774,232.0544444444444,138.45444444444448
2024-03-11 12:17:29,6.45757653334537,44.523491000002956,-1.0,1.3508216333320888,2.159038100000051,5.930352466666496,11.765611766666478,25.214976,55.750656,-1.0,15.679488,92.053504,157.184,108.46208,16.0,-1.0,43.121111111111105,19.067777777777774,2320.0277777777774,232.0544444444444,138.45444444444448
2024-03-11 12:17:34,6.45757653334537,44.523491000002956,-1.0,1.3508216333320888,2.159038100000051,5.930352466666496,11.765611766666478,25.214976,55.750656,-1.0,15.679488,92.053504,157.184,108.46208,16.0,-1.0,43.121111111111105,19.067777777777774,2320.0277777777774,232.0544444444444,138.45444444444448
2024-03-11 12:17:39,6.45757653334537,44.523491000002956,-1.0,1.3508216333320888,2.159038100000051,5.930352466666496,11.765611766666478,25.214976,55.750656,-1.0,15.679488,92.053504,157.184,108.46208,16.0,-1.0,43.121111111111105,19.067777777777774,2320.0277777777774,232.0544444444444,138.45444444444448
2024-03-11 12:17:44,6.45757653334537,44.523491000002956,-1.0,1.3508216333320888,2.159038100000051,5.930352466666496,11.765611766666478,25.214976,55.750656,-1.0,15.679488,92.053504,157.184,108.46208,16.0,-1.0,43.121111111111105,19.067777777777774,2320.0277777777774,232.0544444444444,138.45444444444448
2024-03-11 12:17:49,4.513268559242171,44.523491000002956,-1.0,1.4573875449931697,2.159038100000051,5.930352466666496,10.558033686524448,25.214976,55.750656,-1.0,14.70464,92.053504,157.184,108.527616,16.0,-1.0,112.27016590405024,19.067777777777774,2320.0277777777774,45.75116952197308,160.316165861169
2024-03-11 12:17:54,4.513268559242171,59.05038180000398,-1.0,1.4573875449931697,1.7700337333328284,4.28127910000029,10.558033686524448,25.214976,55.635968,-1.0,14.70464,92.053504,157.335552,108.527616,88.36000000000001,-1.0,112.27016590405024,154.58777777777777,3769.96,45.75116952197308,160.316165861169
2024-03-11 12:17:59,4.513268559242171,59.05038180000398,-1.0,1.4573875449931697,1.7700337333328284,4.28127910000029,10.558033686524448,25.214976,55.635968,-1.0,14.70464,92.053504,157.335552,108.527616,88.36000000000001,-1.0,112.27016590405024,154.58777777777777,3769.96,45.75116952197308,160.316165861169
2024-03-11 12:18:04,4.513268559242171,59.05038180000398,-1.0,1.4573875449931697,1.7700337333328284,4.28127910000029,10.558033686524446,25.214976,55.635968,-1.0,14.70464,92.053504,157.335552,108.527616,88.36000000000001,-1.0,112.2701659040502,154.58777777777777,3769.96,45.75116952197308,160.31616586116897
2024-03-11 12:18:09,4.513268559242171,59.05038180000398,-1.0,1.4573875449931697,1.7700337333328284,4.28127910000029,10.558033686524446,25.214976,55.635968,-1.0,14.70464,92.053504,157.335552,108.527616,88.36000000000001,-1.0,112.2701659040502,154.58777777777777,3769.96,45.75116952197308,160.31616586116897
2024-03-11 12:18:14,4.513268559242171,59.05038180000398,-1.0,1.4573875449931697,1.7700337333328284,4.28127910000029,10.558033686524446,25.214976,55.635968,-1.0,14.70464,92.053504,157.335552,108.527616,88.36000000000001,-1.0,112.2701659040502,154.58777777777777,3769.96,45.75116952197308,160.31616586116897
2024-03-11 12:18:19,5.587959450431163,59.05038180000398,-1.0,1.2683317660289664,1.7700337333328284,4.28127910000029,13.845043650794981,25.214976,55.635968,-1.0,15.020032,92.053504,157.335552,108.66688,88.36000000000001,-1.0,74.01920351974326,154.58777777777777,3769.96,184.2017763932749,230.21191047224994
2024-03-11 12:18:24,5.587959450431162,55.944375099988974,-1.0,1.2683317660289661,1.9503111000005902,5.271378300000151,13.84504365079498,25.214976,55.635968,-1.0,15.020032,92.053504,157.335552,108.66688,33.64,-1.0,74.01920351974323,119.53777777777778,3058.0899999999997,184.20177639327477,230.21191047224988
2024-03-11 12:18:29,5.587959450431162,55.944375099988974,-1.0,1.2683317660289661,1.9503111000005902,5.271378300000151,13.84504365079498,25.214976,55.635968,-1.0,15.020032,92.053504,157.335552,108.66688,33.64,-1.0,74.01920351974323,119.53777777777778,3058.0899999999997,184.20177639327477,230.21191047224988
2024-03-11 12:18:34,5.587959450431162,55.944375099988974,-1.0,1.2683317660289661,1.9503111000005902,5.271378300000151,13.84504365079498,25.214976,55.635968,-1.0,15.020032,92.053504,157.335552,108.66688,33.64,-1.0,74.01920351974323,119.53777777777778,3058.0899999999997,184.20177639327477,230.21191047224988
2024-03-11 12:18:39,5.587959450431162,55.944375099988974,-1.0,1.2683317660289661,1.9503111000005902,5.271378300000151,13.84504365079498,25.214976,55.635968,-1.0,15.020032,92.053504,157.335552,108.66688,33.64,-1.0,74.01920351974323,119.53777777777778,3058.0899999999997,184.20177639327477,230.21191047224988
2024-03-11 12:18:44,5.587959450431162,55.944375099988974,-1.0,1.2683317660289661,1.9503111000005902,5.271378300000151,13.84504365079498,25.214976,55.635968,-1.0,15.020032,92.053504,157.335552,108.66688,33.64,-1.0,74.01920351974323,119.53777777777778,3058.0899999999997,184.20177639327477,230.21191047224988
2024-03-11 12:18:49,4.256069333344689,55.944375099988974,-1.0,1.3370949666750678,1.9503111000005902,5.271378300000151,10.790521333332968,25.214976,55.635968,-1.0,15.355904,92.053504,157.335552,108.736512,33.64,-1.0,81.60111111111114,119.53777777777778,3058.0899999999997,128.44444444444449,40.11111111111112
2024-03-11 12:18:54,4.256069333344688,51.60203980000612,-1.0,1.3370949666750676,1.6234765666657343,3.8315595000000258,10.790521333332967,25.214976,55.52128,-1.0,15.355904,92.053504,157.487104,108.736512,19.067777777777774,-1.0,81.60111111111111,96.04000000000002,2833.787777777778,128.44444444444446,40.11111111111111
2024-03-11 12:18:59,4.256069333344688,51.60203980000612,-1.0,1.3370949666750676,1.6234765666657343,3.8315595000000258,10.790521333332967,25.214976,55.52128,-1.0,15.355904,92.053504,157.487104,108.736512,19.067777777777774,-1.0,81.60111111111111,96.04000000000002,2833.787777777778,128.44444444444446,40.11111111111111
2024-03-11 12:19:04,4.256069333344688,51.60203980000612,-1.0,1.3370949666750676,1.6234765666657343,3.8315595000000258,10.790521333332967,25.214976,55.52128,-1.0,15.355904,92.053504,157.487104,108.736512,19.067777777777774,-1.0,81.60111111111111,96.04000000000002,2833.787777777778,128.44444444444446,40.11111111111111
