timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2024-03-11 12:12:04,7.072796423567092,6.933333333333334,4.666666666666666,2.266666666666666,2.2666666666666666,2.2666666666666666
2024-03-11 12:12:09,7.072796423567092,7.0,4.666666666666666,2.2666666666666666,2.1333333333333333,2.2666666666666666
2024-03-11 12:12:14,6.2,7.0,4.666666666666666,2.2666666666666666,2.1333333333333333,2.2
2024-03-11 12:12:19,6.2,7.0,4.533333333333333,2.333333333333333,2.1333333333333333,2.2
2024-03-11 12:12:24,6.2,6.8,4.533333333333333,2.3333333333333335,2.4,2.2
2024-03-11 12:12:29,7.4,6.8,4.533333333333333,2.3333333333333335,2.4,2.466666666666667
2024-03-11 12:12:34,7.4,6.8,5.199999999999999,2.5333333333333328,2.4,2.466666666666667
2024-03-11 12:12:39,7.4,7.866666666666666,5.199999999999999,2.533333333333333,2.533333333333333,2.466666666666667
2024-03-11 12:12:44,7.733333333333333,7.866666666666666,5.199999999999999,2.533333333333333,2.533333333333333,2.6
2024-03-11 12:12:49,7.733333333333333,7.866666666666666,4.733333333333333,2.3999999999999995,2.533333333333333,2.6
2024-03-11 12:12:54,7.733333333333333,7.0,4.733333333333333,2.4,2.466666666666667,2.6
2024-03-11 12:12:59,7.066666666666666,7.0,4.733333333333333,2.4,2.466666666666667,2.3333333333333335
2024-03-11 12:13:04,7.066666666666666,7.0,4.666666666666667,2.3999999999999995,2.466666666666667,2.3333333333333335
2024-03-11 12:13:09,7.066666666666666,7.4,4.666666666666667,2.4,2.4,2.3333333333333335
2024-03-11 12:13:14,7.066666666666666,7.4,4.666666666666667,2.4,2.4,2.4
2024-03-11 12:13:19,7.066666666666666,7.4,4.6,2.333333333333333,2.4,2.4
2024-03-11 12:13:24,7.066666666666666,7.066666666666666,4.6,2.3333333333333335,2.3333333333333335,2.4
2024-03-11 12:13:29,7.0,7.066666666666666,4.6,2.3333333333333335,2.3333333333333335,2.2666666666666666
2024-03-11 12:13:34,7.0,7.066666666666666,4.866666666666667,2.3999999999999995,2.3333333333333335,2.2666666666666666
2024-03-11 12:13:39,7.0,7.0,4.866666666666667,2.4,2.1333333333333333,2.2666666666666666
2024-03-11 12:13:44,6.266666666666667,7.0,4.866666666666667,2.4,2.1333333333333333,2.1333333333333333
2024-03-11 12:13:49,6.266666666666667,7.0,4.333333333333334,2.266666666666666,2.1333333333333333,2.1333333333333333
2024-03-11 12:13:54,6.266666666666667,6.466666666666667,4.333333333333334,2.2666666666666666,2.3333333333333335,2.1333333333333333
2024-03-11 12:13:59,7.0,6.466666666666667,4.333333333333334,2.2666666666666666,2.3333333333333335,2.3333333333333335
2024-03-11 12:14:04,7.0,6.466666666666667,4.533333333333333,2.1333333333333333,2.3333333333333335,2.3333333333333335
2024-03-11 12:14:09,7.0,6.4,4.533333333333333,2.1333333333333333,2.4,2.3333333333333335
2024-03-11 12:14:14,7.866666666666666,6.4,4.533333333333333,2.1333333333333333,2.4,2.4
2024-03-11 12:14:19,7.866666666666666,6.4,5.2,2.666666666666666,2.4,2.4
2024-03-11 12:14:24,7.866666666666666,8.466666666666667,5.2,2.6666666666666665,2.6,2.4
2024-03-11 12:14:29,7.333333333333333,8.466666666666667,5.2,2.6666666666666665,2.6,2.6
2024-03-11 12:14:34,7.333333333333333,8.466666666666667,5.4,2.5999999999999996,2.6,2.6
2024-03-11 12:14:39,7.333333333333333,7.533333333333333,5.4,2.6,2.533333333333333,2.6
2024-03-11 12:14:44,7.53082305898034,7.533333333333333,5.4,2.6,2.533333333333333,2.6
2024-03-11 12:14:49,7.53082305898034,7.533333333333333,4.666666666666667,2.3999999999999995,2.533333333333333,2.6
2024-03-11 12:14:54,7.53082305898034,7.733333333333333,4.666666666666667,2.4,2.533333333333333,2.6
2024-03-11 12:14:59,7.935978659553186,7.733333333333333,4.666666666666667,2.4,2.533333333333333,2.6
2024-03-11 12:15:04,7.935978659553186,7.733333333333333,5.2,2.666666666666666,2.533333333333333,2.6
2024-03-11 12:15:09,7.935978659553186,7.2,5.2,2.6666666666666665,2.466666666666667,2.6
2024-03-11 12:15:14,7.133333333333334,7.2,5.2,2.6666666666666665,2.466666666666667,2.4
2024-03-11 12:15:19,7.133333333333334,7.2,4.4,2.1333333333333333,2.466666666666667,2.4
2024-03-11 12:15:24,7.133333333333334,7.2,4.4,2.1333333333333333,2.1333333333333333,2.4
2024-03-11 12:15:29,6.2,7.2,4.4,2.1333333333333333,2.1333333333333333,2.1333333333333333
2024-03-11 12:15:34,6.2,7.2,4.6,2.266666666666666,2.1333333333333333,2.1333333333333333
2024-03-11 12:15:39,6.2,6.533333333333333,4.6,2.2666666666666666,2.533333333333333,2.1333333333333333
2024-03-11 12:15:44,7.933333333333334,6.533333333333333,4.6,2.2666666666666666,2.533333333333333,2.4
2024-03-11 12:15:49,7.933333333333334,6.533333333333333,5.2,2.666666666666666,2.533333333333333,2.4
2024-03-11 12:15:54,7.933333333333334,8.066666666666666,5.2,2.6666666666666665,2.533333333333333,2.4
2024-03-11 12:15:59,7.333333333333333,8.066666666666666,5.2,2.6666666666666665,2.533333333333333,2.6
2024-03-11 12:16:04,7.333333333333333,8.066666666666666,4.8,2.3999999999999995,2.533333333333333,2.6
2024-03-11 12:16:09,7.333333333333333,7.066666666666666,4.8,2.4,2.3333333333333335,2.6
2024-03-11 12:16:14,7.133333333333334,7.066666666666666,4.8,2.4,2.3333333333333335,2.4
2024-03-11 12:16:19,7.133333333333334,7.066666666666666,4.733333333333333,2.266666666666666,2.3333333333333335,2.4
2024-03-11 12:16:24,7.133333333333334,7.0,4.733333333333333,2.2666666666666666,2.3333333333333335,2.4
2024-03-11 12:16:29,6.866666666666666,7.0,4.733333333333333,2.2666666666666666,2.3333333333333335,2.2666666666666666
2024-03-11 12:16:34,6.866666666666666,7.0,4.2,2.1999999999999997,2.3333333333333335,2.2666666666666666
2024-03-11 12:16:39,6.866666666666666,6.4,4.2,2.2,2.2,2.2666666666666666
2024-03-11 12:16:44,6.733333333333333,6.4,4.2,2.2,2.2,2.2
2024-03-11 12:16:49,6.733333333333333,6.4,5.133333333333333,2.4666666666666663,2.2,2.2
2024-03-11 12:16:54,6.733333333333333,7.2,5.133333333333333,2.466666666666667,2.4,2.2
