timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-2zwwr_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-s5wkv_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-2zwwr_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-s5wkv_memory,reviews-v1-7b76c4f45d-phxww_network,ratings-v1-5b6b66f9b5-2zwwr_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-qcktl_network,productpage-v1-7fb564989f-xslvc_network,reviews-v3-5fd56449d8-s5wkv_network,details-v1-b788479c5-bbg6t_network
2024-03-11 11:58:34,3.440379600003022,65.85272690602207,-1.0,0.6810864333450203,2.2088730873091835,7.678366569989993,14.004237933333268,25.23136,55.750656,-1.0,14.974976,92.053504,153.288704,105.054208,62.950367221718444,-1.0,213.16,87.75199396571762,4361.2733221628105,39.69,121.0
2024-03-11 11:58:39,3.440379600003022,65.85272690602207,-1.0,0.6810864333450203,2.2088730873091835,7.678366569989993,14.004237933333268,25.23136,55.750656,-1.0,14.974976,92.053504,153.288704,105.054208,62.950367221718444,-1.0,213.16,87.75199396571762,4361.2733221628105,39.69,121.0
2024-03-11 11:58:44,3.440379600003022,65.85272690602207,-1.0,0.6810864333450203,2.2088730873091835,7.678366569989993,14.004237933333268,25.23136,55.750656,-1.0,14.974976,92.053504,153.288704,105.054208,62.950367221718444,-1.0,213.16,87.75199396571762,4361.2733221628105,39.69,121.0
2024-03-11 11:58:49,8.51479133331547,65.85272690602207,-1.0,2.070332833333548,2.2088730873091835,7.678366569989993,10.813466799999107,25.23136,55.750656,-1.0,15.03232,92.053504,153.288704,104.923136,62.950367221718444,-1.0,60.840000000000025,87.75199396571762,4361.2733221628105,136.11111111111114,223.00444444444454
2024-03-11 11:58:54,8.514791333315468,61.6441188000105,-1.0,2.0703328333335476,1.8659385999995948,5.079478233333627,10.813466799999105,25.23136,55.373824,-1.0,15.03232,92.053504,153.513984,104.923136,63.467777777777776,-1.0,60.839999999999996,119.53777777777778,1416.2677777777778,136.1111111111111,223.00444444444446
2024-03-11 11:58:59,8.514791333315468,61.6441188000105,-1.0,2.0703328333335476,1.8659385999995948,5.079478233333627,10.813466799999105,25.23136,55.373824,-1.0,15.03232,92.053504,153.513984,104.923136,63.467777777777776,-1.0,60.839999999999996,119.53777777777778,1416.2677777777778,136.1111111111111,223.00444444444446
2024-03-11 11:59:04,8.514791333315468,61.6441188000105,-1.0,2.0703328333335476,1.8659385999995948,5.079478233333627,10.813466799999105,25.23136,55.373824,-1.0,15.03232,92.053504,153.513984,104.923136,63.467777777777776,-1.0,60.839999999999996,119.53777777777778,1416.2677777777778,136.1111111111111,223.00444444444446
2024-03-11 11:59:09,8.514791333315468,61.6441188000105,-1.0,2.0703328333335476,1.8659385999995948,5.079478233333627,10.813466799999105,25.23136,55.373824,-1.0,15.03232,92.053504,153.513984,104.923136,63.467777777777776,-1.0,60.839999999999996,119.53777777777778,1416.2677777777778,136.1111111111111,223.00444444444446
2024-03-11 11:59:14,8.514791333315468,61.6441188000105,-1.0,2.0703328333335476,1.8659385999995948,5.079478233333627,10.813466799999105,25.23136,55.373824,-1.0,15.03232,92.053504,153.513984,104.923136,63.467777777777776,-1.0,60.839999999999996,119.53777777777778,1416.2677777777778,136.1111111111111,223.00444444444446
2024-03-11 11:59:19,5.658692730734815,61.6441188000105,-1.0,1.4626603006331882,1.8659385999995948,5.079478233333627,12.718980768589123,25.214976,55.373824,-1.0,15.44192,92.053504,153.513984,105.115648,63.467777777777776,-1.0,61.34884072947681,119.53777777777778,1416.2677777777778,188.56672921293458,170.70363534367272
2024-03-11 11:59:24,5.658692730734814,57.47130660000342,-1.0,1.462660300633188,1.6160102000005356,3.546331233332959,12.718980768589121,25.214976,55.472128,-1.0,15.44192,92.053504,153.513984,105.115648,40.53444444444444,-1.0,61.3488407294768,235.11111111111114,4108.8099999999995,188.56672921293452,170.70363534367272
2024-03-11 11:59:29,5.658692730734814,57.47130660000342,-1.0,1.462660300633188,1.6160102000005356,3.546331233332959,12.718980768589121,25.214976,55.472128,-1.0,15.44192,92.053504,153.513984,105.115648,40.53444444444444,-1.0,61.3488407294768,235.11111111111114,4108.8099999999995,188.56672921293452,170.70363534367272
2024-03-11 11:59:34,5.658692730734814,57.47130660000342,-1.0,1.462660300633188,1.6160102000005356,3.546331233332959,12.718980768589121,25.214976,55.472128,-1.0,15.44192,92.053504,153.513984,105.115648,40.53444444444444,-1.0,61.3488407294768,235.11111111111114,4108.8099999999995,188.56672921293452,170.70363534367272
2024-03-11 11:59:39,5.658692730734814,57.47130660000342,-1.0,1.462660300633188,1.6160102000005356,3.546331233332959,12.718980768589121,25.214976,55.472128,-1.0,15.44192,92.053504,153.513984,105.115648,40.53444444444444,-1.0,61.3488407294768,235.11111111111114,4108.8099999999995,188.56672921293452,170.70363534367272
2024-03-11 11:59:44,5.658692730734814,57.47130660000342,-1.0,1.462660300633188,1.6160102000005356,3.546331233332959,12.718980768589121,25.214976,55.472128,-1.0,15.44192,92.053504,153.513984,105.115648,40.53444444444444,-1.0,61.3488407294768,235.11111111111114,4108.8099999999995,188.56672921293452,170.70363534367272
2024-03-11 11:59:49,5.888324823599352,57.47130660000342,-1.0,1.9278932898357326,1.6160102000005356,3.546331233332959,7.289640660365081,25.23136,55.472128,-1.0,15.269888,92.053504,153.513984,105.115648,40.53444444444444,-1.0,52.16797283834594,235.11111111111114,4108.8099999999995,130.33850445876024,310.02437272092345
2024-03-11 11:59:54,5.888324823599352,61.494386933327405,-1.0,1.9278932898357326,1.7060618666666492,5.747437700000072,7.289640660365081,25.23136,55.488512,-1.0,15.269888,92.053504,153.595904,105.115648,44.44444444444445,-1.0,52.16797283834594,81.0,3268.0277777777774,130.33850445876024,310.02437272092345
2024-03-11 11:59:59,5.888324823599352,61.494386933327405,-1.0,1.9278932898357326,1.7060618666666492,5.747437700000072,7.289640660365081,25.23136,55.488512,-1.0,15.269888,92.053504,153.595904,105.115648,44.44444444444445,-1.0,52.16797283834594,81.0,3268.0277777777774,130.33850445876024,310.02437272092345
2024-03-11 12:00:04,5.888324823599352,61.494386933327405,-1.0,1.9278932898357326,1.7060618666666492,5.747437700000072,7.289640660365081,25.23136,55.488512,-1.0,15.269888,92.053504,153.595904,105.115648,44.44444444444445,-1.0,52.16797283834594,81.0,3268.0277777777774,130.33850445876024,310.02437272092345
2024-03-11 12:00:09,5.888324823599352,61.494386933327405,-1.0,1.9278932898357326,1.7060618666666492,5.747437700000072,7.289640660365081,25.23136,55.488512,-1.0,15.269888,92.053504,153.595904,105.115648,44.44444444444445,-1.0,52.16797283834594,81.0,3268.0277777777774,130.33850445876024,310.02437272092345
2024-03-11 12:00:14,5.888324823599352,61.494386933327405,-1.0,1.9278932898357326,1.7060618666666492,5.747437700000072,7.289640660365081,25.23136,55.488512,-1.0,15.269888,92.053504,153.595904,105.115648,44.44444444444445,-1.0,52.16797283834594,81.0,3268.0277777777774,130.33850445876024,310.02437272092345
2024-03-11 12:00:19,5.493658495079176,61.494386933327405,-1.0,1.319378126880562,1.7060618666666492,5.747437700000072,15.183225635381586,25.23136,55.488512,-1.0,14.39744,92.053504,153.595904,105.312256,44.44444444444445,-1.0,167.47201724187516,81.0,3268.0277777777774,81.69912064420073,103.48525616381546
2024-03-11 12:00:24,5.493658495079176,61.36916026666768,-1.0,1.319378126880562,2.819293566666185,5.080130266667027,15.183225635381586,25.23136,55.6032,-1.0,14.39744,92.053504,153.821184,105.312256,47.151111111111106,-1.0,167.47201724187516,144.0,5570.134444444446,81.69912064420073,103.48525616381546
2024-03-11 12:00:29,5.493658495079176,61.36916026666768,-1.0,1.319378126880562,2.819293566666185,5.080130266667027,15.183225635381586,25.23136,55.6032,-1.0,14.39744,92.053504,153.821184,105.312256,47.151111111111106,-1.0,167.47201724187516,144.0,5570.134444444446,81.69912064420073,103.48525616381546
2024-03-11 12:00:34,5.493658495079176,61.36916026666768,-1.0,1.319378126880562,2.819293566666185,5.080130266667027,15.183225635381586,25.23136,55.6032,-1.0,14.39744,92.053504,153.821184,105.312256,47.151111111111106,-1.0,167.47201724187516,144.0,5570.134444444446,81.69912064420073,103.48525616381546
2024-03-11 12:00:39,5.493658495079176,61.36916026666768,-1.0,1.319378126880562,2.819293566666185,5.080130266667027,15.183225635381586,25.23136,55.6032,-1.0,14.39744,92.053504,153.821184,105.312256,47.151111111111106,-1.0,167.47201724187516,144.0,5570.134444444446,81.69912064420073,103.48525616381546
2024-03-11 12:00:44,5.493658495079176,61.36916026666768,-1.0,1.319378126880562,2.819293566666185,5.080130266667027,15.183225635381586,25.23136,55.6032,-1.0,14.39744,92.053504,153.821184,105.312256,47.151111111111106,-1.0,167.47201724187516,144.0,5570.134444444446,81.69912064420073,103.48525616381546
2024-03-11 12:00:49,5.992096126271221,61.36916026666768,-1.0,1.4411068699716651,2.819293566666185,5.080130266667027,5.637849788127925,25.23136,55.6032,-1.0,14.884864,92.053504,153.821184,105.377792,47.151111111111106,-1.0,91.0604094785426,144.0,5570.134444444446,147.50281204788715,222.43984250450035
2024-03-11 12:00:54,5.992096126271219,59.30880799999917,-1.0,1.4411068699716647,1.967456866666832,4.75460179999961,5.637849788127925,25.23136,55.472128,-1.0,14.884864,92.053504,153.903104,105.377792,52.321111111111115,-1.0,91.06040947854252,50.88444444444445,2094.587777777778,147.50281204788706,222.43984250450023
2024-03-11 12:00:59,5.992096126271219,59.30880799999917,-1.0,1.4411068699716647,1.967456866666832,4.75460179999961,5.637849788127925,25.23136,55.472128,-1.0,14.884864,92.053504,153.903104,105.377792,52.321111111111115,-1.0,91.06040947854252,50.88444444444445,2094.587777777778,147.50281204788706,222.43984250450023
2024-03-11 12:01:04,5.992096126271219,59.30880799999917,-1.0,1.4411068699716647,1.967456866666832,4.75460179999961,5.637849788127925,25.23136,55.472128,-1.0,14.884864,92.053504,153.903104,105.377792,52.321111111111115,-1.0,91.06040947854252,50.88444444444445,2094.587777777778,147.50281204788706,222.43984250450023
2024-03-11 12:01:09,5.992096126271219,59.30880799999917,-1.0,1.4411068699716647,1.967456866666832,4.75460179999961,5.637849788127925,25.23136,55.472128,-1.0,14.884864,92.053504,153.903104,105.377792,52.321111111111115,-1.0,91.06040947854252,50.88444444444445,2094.587777777778,147.50281204788706,222.43984250450023
2024-03-11 12:01:14,5.992096126271219,59.30880799999917,-1.0,1.4411068699716647,1.967456866666832,4.75460179999961,5.637849788127925,25.23136,55.472128,-1.0,14.884864,92.053504,153.903104,105.377792,52.321111111111115,-1.0,91.06040947854252,50.88444444444445,2094.587777777778,147.50281204788706,222.43984250450023
2024-03-11 12:01:19,5.525776333312631,59.30880799999917,-1.0,1.2694851999943546,1.967456866666832,4.75460179999961,15.711641166668269,25.23136,55.472128,-1.0,14.97088,92.053504,153.903104,105.5744,52.321111111111115,-1.0,84.64000000000001,50.88444444444445,2094.587777777778,198.8100000000001,147.2177777777778
2024-03-11 12:01:24,5.5257763333126295,62.779808699997375,-1.0,1.2694851999943544,2.031937433333534,3.8409040333334588,15.711641166668265,25.23136,55.373824,-1.0,14.97088,92.053504,153.903104,105.5744,10.889999999999999,-1.0,84.63999999999999,169.0,3473.1377777777775,198.81,147.21777777777777
2024-03-11 12:01:29,5.5257763333126295,62.779808699997375,-1.0,1.2694851999943544,2.031937433333534,3.8409040333334588,15.711641166668265,25.23136,55.373824,-1.0,14.97088,92.053504,153.903104,105.5744,10.889999999999999,-1.0,84.63999999999999,169.0,3473.1377777777775,198.81,147.21777777777777
2024-03-11 12:01:34,5.5257763333126295,62.779808699997375,-1.0,1.2694851999943544,2.031937433333534,3.8409040333334588,15.711641166668265,25.23136,55.373824,-1.0,14.97088,92.053504,153.903104,105.5744,10.889999999999999,-1.0,84.63999999999999,169.0,3473.1377777777775,198.81,147.21777777777777
2024-03-11 12:01:39,5.5257763333126295,62.779808699997375,-1.0,1.2694851999943544,2.031937433333534,3.8409040333334588,15.711641166668265,25.23136,55.373824,-1.0,14.97088,92.053504,153.903104,105.5744,10.889999999999999,-1.0,84.63999999999999,169.0,3473.1377777777775,198.81,147.21777777777777
2024-03-11 12:01:44,5.5257763333126295,62.779808699997375,-1.0,1.2694851999943544,2.031937433333534,3.8409040333334588,15.711641166668265,25.23136,55.373824,-1.0,14.97088,92.053504,153.903104,105.5744,10.889999999999999,-1.0,84.63999999999999,169.0,3473.1377777777775,198.81,147.21777777777777
2024-03-11 12:01:49,5.975032714799257,62.779808699997375,-1.0,1.476400106611255,2.031937433333534,3.8409040333334588,8.071501682378686,25.23136,55.373824,-1.0,15.495168,92.053504,153.903104,105.63584,10.889999999999999,-1.0,71.60327107795017,169.0,3473.1377777777775,143.0389543647668,185.65730654706712
2024-03-11 12:01:54,5.975032714799257,57.18084869999984,-1.0,1.476400106611255,2.021684733333018,5.356007900000274,8.071501682378686,25.23136,55.6032,-1.0,15.495168,92.053504,154.169344,105.63584,47.61000000000001,-1.0,71.60327107795017,129.96,5857.351111111111,143.0389543647668,185.65730654706712
2024-03-11 12:01:59,5.975032714799257,57.18084869999984,-1.0,1.476400106611255,2.021684733333018,5.356007900000274,8.071501682378686,25.23136,55.6032,-1.0,15.495168,92.053504,154.169344,105.63584,47.61000000000001,-1.0,71.60327107795017,129.96,5857.351111111111,143.0389543647668,185.65730654706712
2024-03-11 12:02:04,5.975032714799257,57.18084869999984,-1.0,1.476400106611255,2.021684733333018,5.356007900000274,8.071501682378686,25.23136,55.6032,-1.0,15.495168,92.053504,154.169344,105.63584,47.61000000000001,-1.0,71.60327107795017,129.96,5857.351111111111,143.0389543647668,185.65730654706712
2024-03-11 12:02:09,5.975032714799257,57.18084869999984,-1.0,1.476400106611255,2.021684733333018,5.356007900000274,8.071501682378686,25.23136,55.6032,-1.0,15.495168,92.053504,154.169344,105.63584,47.61000000000001,-1.0,71.60327107795017,129.96,5857.351111111111,143.0389543647668,185.65730654706712
2024-03-11 12:02:14,5.975032714799257,57.18084869999984,-1.0,1.476400106611255,2.021684733333018,5.356007900000274,8.071501682378686,25.23136,55.6032,-1.0,15.495168,92.053504,154.169344,105.63584,47.61000000000001,-1.0,71.60327107795017,129.96,5857.351111111111,143.0389543647668,185.65730654706712
2024-03-11 12:02:19,4.384620951873015,57.18084869999984,-1.0,2.037539905947809,2.021684733333018,5.356007900000274,10.19066824533887,25.23136,55.6032,-1.0,15.409152,92.053504,154.169344,105.701376,47.61000000000001,-1.0,17.38080377421935,129.96,5857.351111111111,140.9775070162857,96.80412470089209
2024-03-11 12:02:24,4.384620951873015,51.826752466665006,-1.0,2.037539905947809,1.7458642999997664,5.1396237333330905,10.19066824533887,25.23136,55.488512,-1.0,15.409152,92.053504,154.320896,105.701376,59.80444444444444,-1.0,17.38080377421935,40.53444444444444,2577.2544444444443,140.9775070162857,96.80412470089209
2024-03-11 12:02:29,4.384620951873015,51.826752466665006,-1.0,2.037539905947809,1.7458642999997664,5.1396237333330905,10.19066824533887,25.23136,55.488512,-1.0,15.409152,92.053504,154.320896,105.701376,59.80444444444444,-1.0,17.38080377421935,40.53444444444444,2577.2544444444443,140.9775070162857,96.80412470089209
2024-03-11 12:02:34,4.384620951873015,51.826752466665006,-1.0,2.037539905947809,1.7458642999997664,5.1396237333330905,10.19066824533887,25.23136,55.488512,-1.0,15.409152,92.053504,154.320896,105.701376,59.80444444444444,-1.0,17.38080377421935,40.53444444444444,2577.2544444444443,140.9775070162857,96.80412470089209
2024-03-11 12:02:39,4.384620951873015,51.826752466665006,-1.0,2.037539905947809,1.7458642999997664,5.1396237333330905,10.19066824533887,25.23136,55.488512,-1.0,15.409152,92.053504,154.320896,105.701376,59.80444444444444,-1.0,17.38080377421935,40.53444444444444,2577.2544444444443,140.9775070162857,96.80412470089209
2024-03-11 12:02:44,4.384620951873015,51.826752466665006,-1.0,2.037539905947809,1.7458642999997664,5.1396237333330905,10.19066824533887,25.23136,55.488512,-1.0,15.409152,92.053504,154.320896,105.701376,59.80444444444444,-1.0,17.38080377421935,40.53444444444444,2577.2544444444443,140.9775070162857,96.80412470089209
2024-03-11 12:02:49,6.381496300006501,51.826752466665006,-1.0,0.5407012999967266,1.7458642999997664,5.1396237333330905,11.42765943333378,25.23136,55.488512,-1.0,15.048704,92.053504,154.320896,105.75872,59.80444444444444,-1.0,137.67111111111117,40.53444444444444,2577.2544444444443,118.0844444444445,209.28444444444455
2024-03-11 12:02:54,6.381496300006498,57.17840056666622,-1.0,0.5407012999967264,2.1133018666669536,5.679608466666745,11.427659433333776,25.23136,55.607296,-1.0,15.048704,92.053504,154.189824,105.75872,40.96000000000001,-1.0,137.6711111111111,236.13444444444445,5397.351111111111,118.08444444444446,209.28444444444446
2024-03-11 12:02:59,6.381496300006498,57.17840056666622,-1.0,0.5407012999967264,2.1133018666669536,5.679608466666745,11.427659433333776,25.23136,55.607296,-1.0,15.048704,92.053504,154.189824,105.75872,40.96000000000001,-1.0,137.6711111111111,236.13444444444445,5397.351111111111,118.08444444444446,209.28444444444446
2024-03-11 12:03:04,6.381496300006498,57.17840056666622,-1.0,0.5407012999967264,2.1133018666669536,5.679608466666745,11.427659433333776,25.23136,55.607296,-1.0,15.048704,92.053504,154.189824,105.75872,40.96000000000001,-1.0,137.6711111111111,236.13444444444445,5397.351111111111,118.08444444444446,209.28444444444446
2024-03-11 12:03:09,6.381496300006498,57.17840056666622,-1.0,0.5407012999967264,2.1133018666669536,5.679608466666745,11.427659433333776,25.23136,55.607296,-1.0,15.048704,92.053504,154.189824,105.75872,40.96000000000001,-1.0,137.6711111111111,236.13444444444445,5397.351111111111,118.08444444444446,209.28444444444446
2024-03-11 12:03:14,6.381496300006498,57.17840056666622,-1.0,0.5407012999967264,2.1133018666669536,5.679608466666745,11.427659433333776,25.23136,55.607296,-1.0,15.048704,92.053504,154.189824,105.75872,40.96000000000001,-1.0,137.6711111111111,236.13444444444445,5397.351111111111,118.08444444444446,209.28444444444446
2024-03-11 12:03:19,5.263030462605945,57.17840056666622,-1.0,2.060627349694611,2.1133018666669536,5.679608466666745,12.201519964005218,25.214976,55.607296,-1.0,14.82752,92.053504,154.189824,105.750528,40.96000000000001,-1.0,106.74930939750627,236.13444444444445,5397.351111111111,37.60774837629524,135.29836247581335
2024-03-11 12:03:24,5.263030462605945,52.73487340000429,-1.0,2.060627349694611,2.251307533333602,4.724231400000178,12.201519964005218,25.214976,55.590912,-1.0,14.82752,92.053504,154.304512,105.750528,70.56,-1.0,106.74930939750627,36.80444444444444,2526.737777777778,37.60774837629524,135.29836247581335
2024-03-11 12:03:29,5.263030462605945,52.73487340000429,-1.0,2.060627349694611,2.251307533333602,4.724231400000178,12.201519964005218,25.214976,55.590912,-1.0,14.82752,92.053504,154.304512,105.750528,70.56,-1.0,106.74930939750627,36.80444444444444,2526.737777777778,37.60774837629524,135.29836247581335
2024-03-11 12:03:34,5.263030462605945,52.73487340000429,-1.0,2.060627349694611,2.251307533333602,4.724231400000178,12.201519964005218,25.214976,55.590912,-1.0,14.82752,92.053504,154.304512,105.750528,70.56,-1.0,106.74930939750627,36.80444444444444,2526.737777777778,37.60774837629524,135.29836247581335
2024-03-11 12:03:39,5.263030462605945,52.73487340000429,-1.0,2.060627349694611,2.251307533333602,4.724231400000178,12.201519964005218,25.214976,55.590912,-1.0,14.82752,92.053504,154.304512,105.750528,70.56,-1.0,106.74930939750627,36.80444444444444,2526.737777777778,37.60774837629524,135.29836247581335
2024-03-11 12:03:44,5.263030462605945,52.73487340000429,-1.0,2.060627349694611,2.251307533333602,4.724231400000178,12.201519964005218,25.214976,55.590912,-1.0,14.82752,92.053504,154.304512,105.750528,70.56,-1.0,106.74930939750627,36.80444444444444,2526.737777777778,37.60774837629524,135.29836247581335
2024-03-11 12:03:49,3.3078678490605173,52.73487340000429,-1.0,1.2045257700980898,2.251307533333602,4.724231400000178,5.629734931324361,25.23136,55.590912,-1.0,14.979072,92.053504,154.304512,105.816064,70.56,-1.0,69.4629666673252,36.80444444444444,2526.737777777778,102.03720810816736,115.95202959096595
2024-03-11 12:03:54,3.3078678490605173,79.70847493334077,-1.0,1.2045257700980898,1.866267999999612,3.0392344999995657,5.629734931324361,25.23136,55.672832,-1.0,14.979072,92.053504,154.46016,105.816064,50.88444444444445,-1.0,69.4629666673252,94.08999999999999,2666.001111111111,102.03720810816736,115.95202959096595
2024-03-11 12:03:59,3.3078678490605173,79.70847493334077,-1.0,1.2045257700980898,1.866267999999612,3.0392344999995657,5.629734931324361,25.23136,55.672832,-1.0,14.979072,92.053504,154.46016,105.816064,50.88444444444445,-1.0,69.4629666673252,94.08999999999999,2666.001111111111,102.03720810816736,115.95202959096595
