timestamp,productpage-v1_details-v1&p50,unknown_details-v1&p50,istio-ingressgateway_productpage-v1&p50,reviews-v2_ratings-v1&p50,reviews-v3_ratings-v1&p50,productpage-v1_reviews-v1&p50,productpage-v1_reviews-v2&p50,productpage-v1_reviews-v3&p50,productpage-v1_details-v1&p90,unknown_details-v1&p90,istio-ingressgateway_productpage-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,productpage-v1_reviews-v1&p90,productpage-v1_reviews-v2&p90,productpage-v1_reviews-v3&p90,productpage-v1_details-v1&p99,unknown_details-v1&p99,istio-ingressgateway_productpage-v1&p99,reviews-v2_ratings-v1&p99,reviews-v3_ratings-v1&p99,productpage-v1_reviews-v1&p99,productpage-v1_reviews-v2&p99,productpage-v1_reviews-v3&p99
2024-03-11 09:34:03,2.915254237288136,,24.004424778761063,0.5,0.47916666666666663,0.4999999999999999,7.535211267605634,7.5,37.73255813953489,,73.625,4.200000000000001,4.163636363636364,4.199999999999999,9.56338028169014,9.558823529411764,48.7732558139535,,97.36250000000001,4.92,4.916363636363636,4.92,14.199999999999953,14.50000000000006
2024-03-11 09:34:08,2.948717948717949,,24.256756756756758,1.0555555555555554,0.46710526315789475,1.0555555555555554,7.5357142857142865,7.5,38.478260869565226,,77.06521739130434,4.21111111111111,4.139393939393939,4.21111111111111,9.564285714285715,9.557971014492754,48.847826086956516,,97.70652173913044,4.921111111111111,4.913939393939394,4.921111111111111,14.350000000000078,14.349999999999937
2024-03-11 09:34:13,2.326315789473685,,24.256756756756758,0.49285714285714277,0.42261904761904767,1.0555555555555554,7.574626865671641,7.535714285714286,37.25609756097562,,77.06521739130434,4.188235294117646,4.020689655172413,4.21111111111111,9.634328358208954,9.564285714285713,48.72560975609756,,97.70652173913044,4.918823529411764,4.902068965517241,4.921111111111111,19.824999999999953,14.349999999999937
2024-03-11 09:34:18,2.326315789473685,,24.256756756756758,0.49285714285714277,0.42261904761904767,1.0555555555555554,7.574626865671641,7.535714285714286,37.25609756097562,,77.06521739130434,4.188235294117646,4.020689655172413,4.21111111111111,9.634328358208954,9.564285714285713,48.72560975609756,,97.70652173913044,4.918823529411764,4.902068965517241,4.921111111111111,19.824999999999953,14.349999999999937
2024-03-11 09:34:23,2.2477064220183487,,22.670454545454547,0.48611111111111105,0.42261904761904767,1.205128205128205,7.610294117647059,7.610294117647059,33.28125000000001,,60.178571428571445,4.1764705882352935,4.020689655172413,4.241025641025642,9.698529411764707,9.698529411764707,48.328125,,96.01785714285714,4.91764705882353,4.902068965517241,4.924102564102564,21.449999999999996,21.449999999999996
2024-03-11 09:34:28,2.178571428571429,,22.670454545454547,0.5,0.42261904761904767,1.205128205128205,7.570422535211268,7.610294117647059,31.833333333333353,,60.178571428571445,4.200000000000001,4.020689655172413,4.241025641025642,9.626760563380282,9.698529411764707,48.18333333333334,,96.01785714285714,4.92,4.902068965517241,4.924102564102564,19.52500000000002,21.449999999999996
2024-03-11 09:34:33,2.178571428571429,,22.670454545454547,0.5,0.42261904761904767,1.153846153846154,7.570422535211268,7.610294117647059,31.833333333333353,,60.178571428571445,4.200000000000001,4.020689655172413,4.230769230769231,9.626760563380282,9.698529411764707,48.18333333333334,,96.01785714285714,4.92,4.902068965517241,4.923076923076923,19.52500000000002,21.449999999999996
2024-03-11 09:34:38,2.2,,23.4375,0.5,0.4186046511627908,1.0000000000000007,7.535211267605634,7.535211267605634,34.19117647058824,,70.13888888888889,4.200000000000001,4.0068965517241395,4.200000000000001,9.56338028169014,9.563380281690142,48.41911764705883,,97.01388888888891,4.92,4.900689655172414,4.92,14.199999999999953,14.200000000000095
2024-03-11 09:34:43,2.3793103448275863,,23.4375,1.1052631578947372,0.4222222222222222,1.0000000000000007,7.605633802816901,7.5,34.44444444444446,,70.13888888888889,4.221052631578948,4.019354838709678,4.200000000000001,9.690140845070424,9.554054054054053,48.44444444444445,,97.01388888888891,4.922105263157895,4.901935483870968,4.92,21.30000000000001,13.600000000000016
2024-03-11 09:34:48,2.3793103448275863,,23.4375,1.1052631578947372,0.4222222222222222,0.4802631578947369,7.605633802816901,7.5,34.44444444444446,,70.13888888888889,4.221052631578948,4.019354838709678,4.165714285714286,9.690140845070424,9.554054054054053,48.44444444444445,,97.01388888888891,4.922105263157895,4.901935483870968,4.916571428571428,21.30000000000001,13.600000000000016
2024-03-11 09:34:53,2.508474576271186,,23.87795275590551,0.48749999999999993,0.4184782608695652,1.0999999999999996,7.636986301369863,7.533783783783783,36.45348837209302,,76.5,4.178947368421053,4.006451612903227,4.220000000000001,9.746575342465754,9.614864864864865,48.645348837209305,,97.65,4.917894736842106,4.900645161290323,4.922000000000001,22.112500000000008,19.225000000000016
2024-03-11 09:34:58,2.5596330275229358,,23.87795275590551,0.48749999999999993,0.39583333333333337,1.0999999999999996,7.566666666666666,7.5675675675675675,38.214285714285715,,76.5,4.178947368421053,3.914285714285714,4.220000000000001,9.620000000000001,9.621621621621621,48.82142857142857,,97.65,4.917894736842106,4.8914285714285715,4.922000000000001,19.225000000000016,19.300000000000008
2024-03-11 09:35:03,2.5596330275229358,,23.87795275590551,0.48749999999999993,0.39583333333333337,1.3000000000000003,7.566666666666666,7.5675675675675675,38.214285714285715,,76.5,4.178947368421053,3.914285714285714,4.26,9.620000000000001,9.621621621621621,48.82142857142857,,97.65,4.917894736842106,4.8914285714285715,4.926,19.225000000000016,19.300000000000008
2024-03-11 09:35:08,2.4653465346534653,,23.298319327731093,1.2105263157894737,0.4055555555555556,1.057142857142857,7.570422535211268,7.5,38.04347826086956,,76.02272727272728,4.242105263157896,3.957142857142858,4.211428571428572,9.626760563380282,9.5,48.80434782608695,,97.60227272727273,4.92421052631579,4.895714285714286,4.921142857142857,19.52500000000002,9.95
2024-03-11 09:35:13,2.6226415094339623,,23.298319327731093,1.1621621621621623,0.43452380952380953,1.057142857142857,7.647058823529412,7.465753424657533,38.152173913043484,,76.02272727272728,4.232432432432432,4.058064516129033,4.211428571428572,9.764705882352942,9.493150684931507,48.81521739130435,,97.60227272727273,4.923243243243244,4.905806451612904,4.921142857142857,22.300000000000004,9.949315068493151
2024-03-11 09:35:18,2.6226415094339623,,23.298319327731093,1.1621621621621623,0.43452380952380953,0.48684210526315796,7.647058823529412,7.465753424657533,38.152173913043484,,76.02272727272728,4.232432432432432,4.058064516129033,4.177777777777778,9.764705882352942,9.493150684931507,48.81521739130435,,97.60227272727273,4.923243243243244,4.905806451612904,4.917777777777777,22.300000000000004,9.949315068493151
2024-03-11 09:35:23,2.586206896551724,,22.727272727272727,0.5,0.4222222222222222,0.5,7.604166666666666,7.466216216216216,36.34146341463416,,67.0588235294118,4.2,4.019354838709678,4.199999999999999,9.6875,9.493243243243244,48.63414634146342,,96.70588235294119,4.92,4.901935483870968,4.92,21.25,9.949324324324325
2024-03-11 09:35:28,2.5846153846153843,,22.727272727272727,0.5,0.36274509803921573,0.5,7.533783783783783,7.465277777777777,32.578125,,67.0588235294118,4.2,3.7130434782608703,4.199999999999999,9.56081081081081,9.493055555555555,48.25781249999999,,96.70588235294119,4.92,4.871304347826087,4.92,13.75,9.949305555555554
2024-03-11 09:35:33,2.5846153846153843,,22.727272727272727,0.5,0.36274509803921573,1.4102564102564101,7.533783783783783,7.465277777777777,32.578125,,67.0588235294118,4.2,3.7130434782608703,4.282051282051282,9.56081081081081,9.493055555555555,48.25781249999999,,96.70588235294119,4.92,4.871304347826087,4.9282051282051285,13.75,9.949305555555554
2024-03-11 09:35:38,2.4108527131782944,,20.869565217391305,1.1621621621621623,0.3723404255319149,1.2777777777777777,7.5,7.537878787878787,26.022727272727252,,46.875,4.232432432432432,3.782608695652173,4.255555555555556,9.5,9.628787878787879,47.602272727272734,,92.85714285714289,4.923243243243244,4.878260869565217,4.925555555555555,9.95,19.824999999999953
