timestamp,productpage-v1_details-v1&p50,unknown_details-v1&p50,istio-ingressgateway_productpage-v1&p50,reviews-v2_ratings-v1&p50,reviews-v3_ratings-v1&p50,productpage-v1_reviews-v1&p50,productpage-v1_reviews-v2&p50,productpage-v1_reviews-v3&p50,productpage-v1_details-v1&p90,unknown_details-v1&p90,istio-ingressgateway_productpage-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,productpage-v1_reviews-v1&p90,productpage-v1_reviews-v2&p90,productpage-v1_reviews-v3&p90,productpage-v1_details-v1&p99,unknown_details-v1&p99,istio-ingressgateway_productpage-v1&p99,reviews-v2_ratings-v1&p99,reviews-v3_ratings-v1&p99,productpage-v1_reviews-v1&p99,productpage-v1_reviews-v2&p99,productpage-v1_reviews-v3&p99
2024-03-11 12:57:04,2.40952380952381,,20.845323741007196,0.49285714285714277,0.4473684210526316,0.5,7.068965517241379,7.462686567164178,33.33333333333333,,66.5,4.188235294117646,4.093333333333334,4.2,9.413793103448278,9.492537313432836,48.33333333333334,,96.64999999999999,4.918823529411764,4.909333333333333,4.919999999999999,9.941379310344828,9.949253731343283
2024-03-11 12:57:09,2.406779661016949,,20.64189189189189,1.1081081081081083,0.4473684210526316,1.2631578947368418,7.172131147540984,7.463768115942028,31.33928571428573,,62.5,4.2216216216216225,4.093333333333334,4.252631578947367,9.565573770491806,9.492753623188406,48.13392857142858,,96.24999999999999,4.922162162162162,4.909333333333333,4.925263157894737,19.52500000000002,9.94927536231884
2024-03-11 12:57:14,2.2640000000000002,,20.64189189189189,1.1081081081081083,0.4055555555555556,1.2631578947368418,7.172131147540984,7.359154929577464,29.166666666666675,,62.5,4.2216216216216225,3.957142857142858,4.252631578947367,9.565573770491806,9.471830985915492,47.916666666666664,,96.24999999999999,4.922162162162162,4.895714285714286,4.925263157894737,19.52500000000002,9.947183098591548
2024-03-11 12:57:19,2.2640000000000002,,20.605095541401276,1.1081081081081083,0.39893617021276595,1.205128205128205,7.172131147540984,7.359154929577464,29.166666666666675,,66.36363636363635,4.2216216216216225,3.9285714285714284,4.241025641025642,9.565573770491806,9.471830985915492,47.916666666666664,,96.63636363636364,4.922162162162162,4.892857142857143,4.924102564102564,19.52500000000002,9.947183098591548
2024-03-11 12:57:24,2.316239316239317,,20.784313725490197,0.5,0.39893617021276595,1.1578947368421053,6.939655172413794,7.357142857142858,33.106060606060616,,71.79487179487181,4.199999999999999,3.9285714285714284,4.231578947368422,9.387931034482758,9.471428571428572,48.310606060606055,,97.17948717948718,4.92,4.892857142857143,4.923157894736843,9.938793103448276,9.947142857142858
2024-03-11 12:57:29,2.4653465346534658,,20.784313725490197,0.5,0.375,1.1578947368421053,6.939655172413794,7.424242424242425,37.00000000000001,,71.79487179487181,4.199999999999999,3.8,4.231578947368422,9.387931034482758,9.484848484848484,48.69999999999999,,97.17948717948718,4.92,4.879999999999999,4.923157894736843,9.938793103448276,9.94848484848485
2024-03-11 12:57:34,2.4653465346534658,,20.637254901960787,0.4802631578947369,0.37234042553191493,0.49324324324324326,6.939655172413794,7.424242424242425,37.00000000000001,,72.17948717948717,4.165714285714286,3.782608695652174,4.18888888888889,9.387931034482758,9.484848484848484,48.69999999999999,,97.2179487179487,4.916571428571428,4.878260869565217,4.918888888888889,9.938793103448276,9.94848484848485
2024-03-11 12:57:39,2.504950495049505,,20.66558441558442,0.4802631578947369,0.37234042553191493,0.49324324324324326,6.939655172413794,7.426470588235294,37.5,,73.29268292682929,4.165714285714286,3.782608695652174,4.18888888888889,9.387931034482758,9.485294117647058,48.75,,97.32926829268291,4.916571428571428,4.878260869565217,4.918888888888889,9.938793103448276,9.948529411764707
2024-03-11 12:57:44,2.4545454545454546,,20.66558441558442,0.4802631578947369,0.4147727272727273,0.49324324324324326,6.939655172413794,7.465277777777777,35.789473684210535,,73.29268292682929,4.165714285714286,3.9931034482758627,4.18888888888889,9.387931034482758,9.493055555555555,48.578947368421055,,97.32926829268291,4.916571428571428,4.899310344827587,4.918888888888889,9.938793103448276,9.949305555555554
2024-03-11 12:57:49,2.4545454545454546,,20.411184210526315,0.5,0.42261904761904756,1.166666666666666,6.939655172413794,7.465277777777777,35.789473684210535,,72.23684210526316,4.199999999999999,4.020689655172413,4.233333333333333,9.387931034482758,9.493055555555555,48.578947368421055,,97.22368421052633,4.92,4.902068965517241,4.923333333333333,9.938793103448276,9.949305555555554
