timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-rrldf_cpu,reviews-v3-5fd56449d8-s5wkv_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-rrldf_memory,reviews-v3-5fd56449d8-s5wkv_memory,reviews-v1-7b76c4f45d-phxww_network,reviews-v2-7b4f9d8cb4-qcktl_network,reviews-v3-5fd56449d8-s5wkv_network,ratings-v1-5b6b66f9b5-7bln6_network,details-v1-b788479c5-bbg6t_network,reviews-v3-5fd56449d8-rrldf_network,productpage-v1-7fb564989f-xslvc_network
2024-03-11 10:04:53,5.525922933338735,60.7229817000037,1.3076956000077191,1.9622465666666735,4.687421300000002,-1.0,12.538453499999969,25.214976,55.578624,14.598144,92.028928,135.5776,-1.0,94.445568,62.410000000000004,118.81,113.0677777777778,66.69444444444446,57.76000000000003,-1.0,1866.2400000000002
2024-03-11 10:04:58,5.525922933338734,60.7229817000037,1.307695600007719,1.9622465666666735,4.687421300000002,-1.0,12.538453499999966,25.214976,55.578624,14.598144,92.028928,135.5776,-1.0,94.445568,62.410000000000004,118.81,113.06777777777776,66.69444444444443,57.76,-1.0,1866.2400000000002
2024-03-11 10:05:03,5.525922933338734,60.7229817000037,1.307695600007719,1.9622465666666735,4.687421300000002,-1.0,12.538453499999966,25.214976,55.578624,14.598144,92.028928,135.5776,-1.0,94.445568,62.410000000000004,118.81,113.06777777777776,66.69444444444443,57.76,-1.0,1866.2400000000002
2024-03-11 10:05:08,5.525922933338734,60.7229817000037,1.307695600007719,1.9622465666666735,4.687421300000002,-1.0,12.538453499999966,25.214976,55.578624,14.598144,92.028928,135.5776,-1.0,94.445568,62.410000000000004,118.81,113.06777777777776,66.69444444444443,57.76,-1.0,1866.2400000000002
2024-03-11 10:05:13,5.525922933338734,60.7229817000037,1.307695600007719,1.9622465666666735,4.687421300000002,-1.0,12.538453499999966,25.214976,55.578624,14.598144,92.028928,135.5776,-1.0,94.445568,62.410000000000004,118.81,113.06777777777776,66.69444444444443,57.76,-1.0,1866.2400000000002
2024-03-11 10:05:18,5.395820133344388,60.7229817000037,0.9466187999957282,1.9622465666666735,4.687421300000002,-1.0,12.77080713333329,25.214976,55.578624,14.487552,92.028928,135.5776,-1.0,94.69952,62.410000000000004,118.81,133.78777777777782,56.25000000000003,180.45444444444453,-1.0,1866.2400000000002
2024-03-11 10:05:23,5.395820133344388,62.56750913333538,0.9466187999957282,1.9821267999996433,4.697752999999949,-1.0,12.77080713333329,25.214976,55.791616,14.487552,92.028928,135.667712,-1.0,94.69952,27.040000000000003,126.18777777777775,133.78777777777782,56.25000000000003,180.45444444444453,-1.0,5169.610000000001
2024-03-11 10:05:28,5.395820133344387,62.56750913333538,0.946618799995728,1.9821267999996433,4.697752999999949,-1.0,12.770807133333287,25.214976,55.791616,14.487552,92.028928,135.667712,-1.0,94.69952,27.040000000000003,126.18777777777775,133.78777777777776,56.25,180.45444444444445,-1.0,5169.610000000001
2024-03-11 10:05:33,5.395820133344387,62.56750913333538,0.946618799995728,1.9821267999996433,4.697752999999949,-1.0,12.770807133333287,25.214976,55.791616,14.487552,92.028928,135.667712,-1.0,94.69952,27.040000000000003,126.18777777777775,133.78777777777776,56.25,180.45444444444445,-1.0,5169.610000000001
2024-03-11 10:05:38,5.395820133344387,62.56750913333538,0.946618799995728,1.9821267999996433,4.697752999999949,-1.0,12.770807133333287,25.214976,55.791616,14.487552,92.028928,135.667712,-1.0,94.69952,27.040000000000003,126.18777777777775,133.78777777777776,56.25,180.45444444444445,-1.0,5169.610000000001
2024-03-11 10:05:43,5.395820133344387,62.56750913333538,0.946618799995728,1.9821267999996433,4.697752999999949,-1.0,12.770807133333287,25.214976,55.791616,14.487552,92.028928,135.667712,-1.0,94.69952,27.040000000000003,126.18777777777775,133.78777777777776,56.25,180.45444444444445,-1.0,5169.610000000001
2024-03-11 10:05:48,5.100505099987156,62.56750913333538,1.542198166665306,1.9821267999996433,4.697752999999949,-1.0,11.331300666666762,25.23136,55.791616,15.27808,92.028928,135.667712,-1.0,94.715904,27.040000000000003,126.18777777777775,97.35111111111115,103.36111111111113,226.00111111111121,-1.0,5169.610000000001
2024-03-11 10:05:53,5.100505099987156,57.440947533329265,1.542198166665306,2.6681594000005284,4.118719366666804,-1.0,11.331300666666762,25.23136,55.906304,15.27808,92.028928,135.786496,-1.0,94.715904,27.387777777777778,29.160000000000004,97.35111111111115,103.36111111111113,226.00111111111121,-1.0,3688.537777777778
2024-03-11 10:05:58,5.100505099987155,57.440947533329265,1.5421981666653057,2.6681594000005284,4.118719366666804,-1.0,11.33130066666676,25.23136,55.906304,15.27808,92.028928,135.786496,-1.0,94.715904,27.387777777777778,29.160000000000004,97.35111111111112,103.3611111111111,226.0011111111111,-1.0,3688.537777777778
2024-03-11 10:06:03,5.100505099987155,57.440947533329265,1.5421981666653057,2.6681594000005284,4.118719366666804,-1.0,11.33130066666676,25.23136,55.906304,15.27808,92.028928,135.786496,-1.0,94.715904,27.387777777777778,29.160000000000004,97.35111111111112,103.3611111111111,226.0011111111111,-1.0,3688.537777777778
2024-03-11 10:06:08,5.100505099987155,57.440947533329265,1.5421981666653057,2.6681594000005284,4.118719366666804,-1.0,11.33130066666676,25.23136,55.906304,15.27808,92.028928,135.786496,-1.0,94.715904,27.387777777777778,29.160000000000004,97.35111111111112,103.3611111111111,226.0011111111111,-1.0,3688.537777777778
2024-03-11 10:06:13,5.100505099987155,57.440947533329265,1.5421981666653057,2.6681594000005284,4.118719366666804,-1.0,11.33130066666676,25.23136,55.906304,15.27808,92.028928,135.786496,-1.0,94.715904,27.387777777777778,29.160000000000004,97.35111111111112,103.3611111111111,226.0011111111111,-1.0,3688.537777777778
2024-03-11 10:06:18,4.470390999995289,57.440947533329265,2.062350133337532,2.6681594000005284,4.118719366666804,-1.0,13.493643133333325,25.23136,55.906304,14.893056,92.028928,135.786496,-1.0,94.994432,27.387777777777778,29.160000000000004,159.60111111111115,41.8177777777778,170.73777777777786,-1.0,3688.537777777778
2024-03-11 10:06:23,4.470390999995289,50.95756806666334,2.062350133337532,2.077878833333102,4.8402566666664395,-1.0,13.493643133333325,25.23136,55.693312,14.893056,92.028928,135.880704,-1.0,94.994432,61.88444444444444,186.77777777777777,159.60111111111115,41.8177777777778,170.73777777777786,-1.0,3136.0
2024-03-11 10:06:28,4.470390999995288,50.95756806666334,2.0623501333375316,2.077878833333102,4.8402566666664395,-1.0,13.493643133333322,25.23136,55.693312,14.893056,92.028928,135.880704,-1.0,94.994432,61.88444444444444,186.77777777777777,159.6011111111111,41.81777777777778,170.73777777777778,-1.0,3136.0
2024-03-11 10:06:33,4.470390999995288,50.95756806666334,2.0623501333375316,2.077878833333102,4.8402566666664395,-1.0,13.493643133333322,25.23136,55.693312,14.893056,92.028928,135.880704,-1.0,94.994432,61.88444444444444,186.77777777777777,159.6011111111111,41.81777777777778,170.73777777777778,-1.0,3136.0
2024-03-11 10:06:38,4.470390999995288,50.95756806666334,2.0623501333375316,2.077878833333102,4.8402566666664395,-1.0,13.493643133333322,25.23136,55.693312,14.893056,92.028928,135.880704,-1.0,94.994432,61.88444444444444,186.77777777777777,159.6011111111111,41.81777777777778,170.73777777777778,-1.0,3136.0
2024-03-11 10:06:43,4.470390999995288,50.95756806666334,2.0623501333375316,2.077878833333102,4.8402566666664395,-1.0,13.493643133333322,25.23136,55.693312,14.893056,92.028928,135.880704,-1.0,94.994432,61.88444444444444,186.77777777777777,159.6011111111111,41.81777777777778,170.73777777777778,-1.0,3136.0
2024-03-11 10:06:48,4.762279933341537,50.95756806666334,0.8197844666635018,2.077878833333102,4.8402566666664395,-1.0,7.346215966666612,25.329664,55.693312,14.942208,92.028928,135.880704,-1.0,94.887936,61.88444444444444,186.77777777777777,109.55111111111115,76.8544444444445,249.64000000000013,-1.0,3136.0
2024-03-11 10:06:53,4.762279933341537,64.87216170000163,0.8197844666635018,2.074147199999743,5.376810433333408,-1.0,7.346215966666612,25.329664,55.808,14.942208,92.033024,135.970816,-1.0,94.887936,30.617777777777775,160.44444444444443,109.55111111111115,76.8544444444445,249.64000000000013,-1.0,5995.921111111112
2024-03-11 10:06:58,4.762279933341536,64.87216170000163,0.8197844666635016,2.074147199999743,5.376810433333408,-1.0,7.34621596666661,25.329664,55.808,14.942208,92.033024,135.970816,-1.0,94.887936,30.617777777777775,160.44444444444443,109.55111111111111,76.85444444444445,249.64000000000001,-1.0,5995.921111111112
2024-03-11 10:07:03,4.762279933341536,64.87216170000163,0.8197844666635016,2.074147199999743,5.376810433333408,-1.0,7.34621596666661,25.329664,55.808,14.942208,92.033024,135.970816,-1.0,94.887936,30.617777777777775,160.44444444444443,109.55111111111111,76.85444444444445,249.64000000000001,-1.0,5995.921111111112
2024-03-11 10:07:08,4.762279933341536,64.87216170000163,0.8197844666635016,2.074147199999743,5.376810433333408,-1.0,7.34621596666661,25.329664,55.808,14.942208,92.033024,135.970816,-1.0,94.887936,30.617777777777775,160.44444444444443,109.55111111111111,76.85444444444445,249.64000000000001,-1.0,5995.921111111112
2024-03-11 10:07:13,4.762279933341536,64.87216170000163,0.8197844666635016,2.074147199999743,5.376810433333408,-1.0,7.34621596666661,25.329664,55.808,14.942208,92.033024,135.970816,-1.0,94.887936,30.617777777777775,160.44444444444443,109.55111111111111,76.85444444444445,249.64000000000001,-1.0,5995.921111111112
2024-03-11 10:07:18,7.807772133340527,64.87216170000163,1.7034712666675966,2.074147199999743,5.376810433333408,-1.0,51.24641553333335,25.214976,55.808,15.458304,92.033024,135.970816,-1.0,96.219136,30.617777777777775,160.44444444444443,163.84000000000012,79.21000000000004,175.12111111111122,-1.0,5995.921111111112
2024-03-11 10:07:23,7.807772133340527,26.730059500005154,1.7034712666675966,1.553290866667112,5.138013266666756,-1.0,51.24641553333335,25.214976,55.775232,15.458304,92.033024,135.929856,-1.0,96.219136,59.80444444444444,53.77777777777777,163.84000000000012,79.21000000000004,175.12111111111122,-1.0,3218.6711111111113
2024-03-11 10:07:28,7.807772133340525,26.730059500005154,1.7034712666675962,1.553290866667112,5.138013266666756,-1.0,51.246415533333334,25.214976,55.775232,15.458304,92.033024,135.929856,-1.0,96.219136,59.80444444444444,53.77777777777777,163.84000000000003,79.21000000000001,175.12111111111108,-1.0,3218.6711111111113
2024-03-11 10:07:33,7.807772133340525,26.730059500005154,1.7034712666675962,1.553290866667112,5.138013266666756,-1.0,51.246415533333334,25.214976,55.775232,15.458304,92.033024,135.929856,-1.0,96.219136,59.80444444444444,53.77777777777777,163.84000000000003,79.21000000000001,175.12111111111108,-1.0,3218.6711111111113
2024-03-11 10:07:38,7.807772133340525,26.730059500005154,1.7034712666675962,1.553290866667112,5.138013266666756,-1.0,51.246415533333334,25.214976,55.775232,15.458304,92.033024,135.929856,-1.0,96.219136,59.80444444444444,53.77777777777777,163.84000000000003,79.21000000000001,175.12111111111108,-1.0,3218.6711111111113
2024-03-11 10:07:43,7.807772133340525,26.730059500005154,1.7034712666675962,1.553290866667112,5.138013266666756,-1.0,51.246415533333334,25.214976,55.775232,15.458304,92.033024,135.929856,-1.0,96.219136,59.80444444444444,53.77777777777777,163.84000000000003,79.21000000000001,175.12111111111108,-1.0,3218.6711111111113
2024-03-11 10:07:48,3.0545523999838533,26.730059500005154,0.9280035333328368,1.553290866667112,5.138013266666756,-1.0,11.033380599999989,25.214976,55.775232,15.302656,92.033024,135.929856,-1.0,96.247808,59.80444444444444,53.77777777777777,106.77777777777783,107.46777777777783,56.25000000000003,-1.0,3218.6711111111113
2024-03-11 10:07:53,3.0545523999838533,71.8835193000056,0.9280035333328368,1.763720300000197,5.4806074999999534,-1.0,11.033380599999989,25.214976,55.906304,15.302656,92.033024,136.024064,-1.0,96.247808,70.56,87.11111111111113,106.77777777777783,107.46777777777783,56.25000000000003,-1.0,1778.0277777777776
2024-03-11 10:07:58,3.054552399983853,71.8835193000056,0.9280035333328366,1.763720300000197,5.4806074999999534,-1.0,11.033380599999987,25.214976,55.906304,15.302656,92.033024,136.024064,-1.0,96.247808,70.56,87.11111111111113,106.77777777777779,107.46777777777778,56.25,-1.0,1778.0277777777776
2024-03-11 10:08:03,3.054552399983853,71.8835193000056,0.9280035333328366,1.763720300000197,5.4806074999999534,-1.0,11.033380599999987,25.214976,55.906304,15.302656,92.033024,136.024064,-1.0,96.247808,70.56,87.11111111111113,106.77777777777779,107.46777777777778,56.25,-1.0,1778.0277777777776
2024-03-11 10:08:08,3.054552399983853,71.8835193000056,0.9280035333328366,1.763720300000197,5.4806074999999534,-1.0,11.033380599999987,25.214976,55.906304,15.302656,92.033024,136.024064,-1.0,96.247808,70.56,87.11111111111113,106.77777777777779,107.46777777777778,56.25,-1.0,1778.0277777777776
2024-03-11 10:08:13,3.054552399983853,71.8835193000056,0.9280035333328366,1.763720300000197,5.4806074999999534,-1.0,11.033380599999987,25.214976,55.906304,15.302656,92.033024,136.024064,-1.0,96.247808,70.56,87.11111111111113,106.77777777777779,107.46777777777778,56.25,-1.0,1778.0277777777776
2024-03-11 10:08:18,8.4426222999961,71.8835193000056,1.76591856666164,1.763720300000197,5.4806074999999534,-1.0,14.155824500000003,25.214976,55.906304,14.934016,92.033024,136.024064,-1.0,96.346112,70.56,87.11111111111113,120.26777777777782,93.44444444444447,226.00111111111121,-1.0,1778.0277777777776
2024-03-11 10:08:23,8.4426222999961,70.11121783333087,1.76591856666164,2.414800099999563,3.8698901333333424,-1.0,14.155824500000003,25.214976,55.808,14.934016,92.033024,136.118272,-1.0,96.346112,38.85444444444445,172.48444444444442,120.26777777777782,93.44444444444447,226.00111111111121,-1.0,4610.410000000001
2024-03-11 10:08:28,8.442622299996097,70.11121783333087,1.7659185666616395,2.414800099999563,3.8698901333333424,-1.0,14.1558245,25.214976,55.808,14.934016,92.033024,136.118272,-1.0,96.346112,38.85444444444445,172.48444444444442,120.26777777777778,93.44444444444443,226.0011111111111,-1.0,4610.410000000001
2024-03-11 10:08:33,8.442622299996097,70.11121783333087,1.7659185666616395,2.414800099999563,3.8698901333333424,-1.0,14.1558245,25.214976,55.808,14.934016,92.033024,136.118272,-1.0,96.346112,38.85444444444445,172.48444444444442,120.26777777777778,93.44444444444443,226.0011111111111,-1.0,4610.410000000001
2024-03-11 10:08:38,8.442622299996097,70.11121783333087,1.7659185666616395,2.414800099999563,3.8698901333333424,-1.0,14.1558245,25.214976,55.808,14.934016,92.033024,136.118272,-1.0,96.346112,38.85444444444445,172.48444444444442,120.26777777777778,93.44444444444443,226.0011111111111,-1.0,4610.410000000001
2024-03-11 10:08:43,8.442622299996097,70.11121783333087,1.7659185666616395,2.414800099999563,3.8698901333333424,-1.0,14.1558245,25.214976,55.808,14.934016,92.033024,136.118272,-1.0,96.346112,38.85444444444445,172.48444444444442,120.26777777777778,93.44444444444443,226.0011111111111,-1.0,4610.410000000001
2024-03-11 10:08:48,4.559962400010895,70.11121783333087,1.9167668999974319,2.414800099999563,3.8698901333333424,-1.0,10.541749766666682,25.214976,55.808,14.635008,92.033024,136.118272,-1.0,96.391168,38.85444444444445,172.48444444444442,129.96000000000004,89.61777777777782,230.02777777777786,-1.0,4610.410000000001
2024-03-11 10:08:53,4.559962400010895,53.855211533330774,1.9167668999974319,2.0225681333338725,5.376249100000052,-1.0,10.541749766666682,25.214976,55.824384,14.635008,92.033024,136.241152,-1.0,96.391168,24.010000000000005,53.29,129.96000000000004,89.61777777777782,230.02777777777786,-1.0,6685.787777777778
2024-03-11 10:08:58,4.559962400010894,53.855211533330774,1.9167668999974314,2.0225681333338725,5.376249100000052,-1.0,10.54174976666668,25.214976,55.824384,14.635008,92.033024,136.241152,-1.0,96.391168,24.010000000000005,53.29,129.96,89.61777777777777,230.02777777777777,-1.0,6685.787777777778
2024-03-11 10:09:03,4.559962400010894,53.855211533330774,1.9167668999974314,2.0225681333338725,5.376249100000052,-1.0,10.54174976666668,25.214976,55.824384,14.635008,92.033024,136.241152,-1.0,96.391168,24.010000000000005,53.29,129.96,89.61777777777777,230.02777777777777,-1.0,6685.787777777778
2024-03-11 10:09:08,4.559962400010894,53.855211533330774,1.9167668999974314,2.0225681333338725,5.376249100000052,-1.0,10.54174976666668,25.214976,55.824384,14.635008,92.033024,136.241152,-1.0,96.391168,24.010000000000005,53.29,129.96,89.61777777777777,230.02777777777777,-1.0,6685.787777777778
2024-03-11 10:09:13,4.559962400010894,53.855211533330774,1.9167668999974314,2.0225681333338725,5.376249100000052,-1.0,10.54174976666668,25.214976,55.824384,14.635008,92.033024,136.241152,-1.0,96.391168,24.010000000000005,53.29,129.96,89.61777777777777,230.02777777777777,-1.0,6685.787777777778
2024-03-11 10:09:18,5.391167200014025,53.855211533330774,0.7520564000060405,2.0225681333338725,5.376249100000052,-1.0,8.24816103333331,25.214976,55.824384,15.368192,92.033024,136.241152,-1.0,96.54272,24.010000000000005,53.29,76.8544444444445,50.884444444444476,163.84000000000012,-1.0,6685.787777777778
2024-03-11 10:09:23,5.391167200014025,53.554006166662774,0.7520564000060405,2.312024133332595,5.149265933333187,-1.0,8.24816103333331,25.214976,55.709696,15.368192,92.033024,136.33536,-1.0,96.54272,44.44444444444445,164.69444444444446,76.8544444444445,50.884444444444476,163.84000000000012,-1.0,1149.2099999999998
2024-03-11 10:09:28,5.391167200014024,53.554006166662774,0.7520564000060403,2.312024133332595,5.149265933333187,-1.0,8.248161033333309,25.214976,55.709696,15.368192,92.033024,136.33536,-1.0,96.54272,44.44444444444445,164.69444444444446,76.85444444444445,50.88444444444445,163.84000000000003,-1.0,1149.2099999999998
2024-03-11 10:09:33,5.391167200014024,53.554006166662774,0.7520564000060403,2.312024133332595,5.149265933333187,-1.0,8.248161033333309,25.214976,55.709696,15.368192,92.033024,136.33536,-1.0,96.54272,44.44444444444445,164.69444444444446,76.85444444444445,50.88444444444445,163.84000000000003,-1.0,1149.2099999999998
2024-03-11 10:09:38,5.391167200014024,53.554006166662774,0.7520564000060403,2.312024133332595,5.149265933333187,-1.0,8.248161033333309,25.214976,55.709696,15.368192,92.033024,136.33536,-1.0,96.54272,44.44444444444445,164.69444444444446,76.85444444444445,50.88444444444445,163.84000000000003,-1.0,1149.2099999999998
2024-03-11 10:09:43,5.391167200014024,53.554006166662774,0.7520564000060403,2.312024133332595,5.149265933333187,-1.0,8.248161033333309,25.214976,55.709696,15.368192,92.033024,136.33536,-1.0,96.54272,44.44444444444445,164.69444444444446,76.85444444444445,50.88444444444445,163.84000000000003,-1.0,1149.2099999999998
2024-03-11 10:09:48,5.996879899976194,53.554006166662774,1.5339746000033,2.312024133332595,5.149265933333187,-1.0,10.820273200000114,25.214976,55.709696,14.856192,92.033024,136.33536,-1.0,96.41984,44.44444444444445,164.69444444444446,225.0000000000001,87.11111111111116,36.80444444444445,-1.0,1149.2099999999998
2024-03-11 10:09:53,5.996879899976194,62.17413286667579,1.5339746000033,1.775571333333422,5.246712533333428,-1.0,10.820273200000114,25.214976,55.808,14.856192,92.033024,136.515584,-1.0,96.41984,57.25444444444444,120.26777777777778,225.0000000000001,87.11111111111116,36.80444444444445,-1.0,6625.960000000001
2024-03-11 10:09:58,5.996879899976193,62.17413286667579,1.5339746000032999,1.775571333333422,5.246712533333428,-1.0,10.820273200000113,25.214976,55.808,14.856192,92.033024,136.515584,-1.0,96.41984,57.25444444444444,120.26777777777778,225.0,87.11111111111113,36.80444444444444,-1.0,6625.960000000001
2024-03-11 10:10:03,5.996879899976193,62.17413286667579,1.5339746000032999,1.775571333333422,5.246712533333428,-1.0,10.820273200000113,25.214976,55.808,14.856192,92.033024,136.515584,-1.0,96.41984,57.25444444444444,120.26777777777778,225.0,87.11111111111113,36.80444444444444,-1.0,6625.960000000001
2024-03-11 10:10:08,5.996879899976193,62.17413286667579,1.5339746000032999,1.775571333333422,5.246712533333428,-1.0,10.820273200000113,25.214976,55.808,14.856192,92.033024,136.515584,-1.0,96.41984,57.25444444444444,120.26777777777778,225.0,87.11111111111113,36.80444444444444,-1.0,6625.960000000001
2024-03-11 10:10:13,5.996879899976193,62.17413286667579,1.5339746000032999,1.775571333333422,5.246712533333428,-1.0,10.820273200000113,25.214976,55.808,14.856192,92.033024,136.515584,-1.0,96.41984,57.25444444444444,120.26777777777778,225.0,87.11111111111113,36.80444444444444,-1.0,6625.960000000001
2024-03-11 10:10:18,6.114643566676629,62.17413286667579,2.1447485666612924,1.775571333333422,5.246712533333428,-1.0,9.719022733333325,25.227264,55.808,14.856192,92.033024,136.515584,-1.0,96.432128,57.25444444444444,120.26777777777778,123.21000000000004,92.16000000000003,225.0000000000001,-1.0,6625.960000000001
2024-03-11 10:10:23,6.114643566676629,44.501028433326915,2.1447485666612924,2.4623325000002674,6.239902533333227,-1.0,9.719022733333325,25.227264,55.758848,14.856192,92.033024,136.646656,-1.0,96.432128,54.760000000000005,142.40444444444444,123.21000000000004,92.16000000000003,225.0000000000001,-1.0,4770.204444444444
2024-03-11 10:10:28,6.114643566676628,44.501028433326915,2.144748566661292,2.4623325000002674,6.239902533333227,-1.0,9.719022733333324,25.227264,55.758848,14.856192,92.033024,136.646656,-1.0,96.432128,54.760000000000005,142.40444444444444,123.21,92.16,225.0,-1.0,4770.204444444444
2024-03-11 10:10:33,6.114643566676628,44.501028433326915,2.144748566661292,2.4623325000002674,6.239902533333227,-1.0,9.719022733333324,25.227264,55.758848,14.856192,92.033024,136.646656,-1.0,96.432128,54.760000000000005,142.40444444444444,123.21,92.16,225.0,-1.0,4770.204444444444
2024-03-11 10:10:38,6.114643566676628,44.501028433326915,2.144748566661292,2.4623325000002674,6.239902533333227,-1.0,9.719022733333324,25.227264,55.758848,14.856192,92.033024,136.646656,-1.0,96.432128,54.760000000000005,142.40444444444444,123.21,92.16,225.0,-1.0,4770.204444444444
2024-03-11 10:10:43,6.114643566676628,44.501028433326915,2.144748566661292,2.4623325000002674,6.239902533333227,-1.0,9.719022733333324,25.227264,55.758848,14.856192,92.033024,136.646656,-1.0,96.432128,54.760000000000005,142.40444444444444,123.21,92.16,225.0,-1.0,4770.204444444444
2024-03-11 10:10:48,6.1978421333454525,44.501028433326915,1.594388633338895,2.4623325000002674,6.239902533333227,-1.0,0.0,25.23136,55.758848,15.388672,92.033024,136.646656,-1.0,1.142784,54.760000000000005,142.40444444444444,78.02777777777781,73.3877777777778,221.0177777777779,-1.0,4770.204444444444
2024-03-11 10:10:53,6.1978421333454525,62.017537866662074,1.594388633338895,1.0864358666670644,6.338832133333483,-1.0,0.0,25.23136,55.578624,15.388672,92.033024,136.646656,-1.0,1.142784,13.690000000000001,123.9511111111111,78.02777777777781,73.3877777777778,221.0177777777779,-1.0,3827.4844444444443
2024-03-11 10:10:58,6.197842133345452,62.017537866662074,1.5943886333388946,1.0864358666670644,6.338832133333483,-1.0,0.0,25.23136,55.578624,15.388672,92.033024,136.646656,-1.0,1.142784,13.690000000000001,123.9511111111111,78.02777777777779,73.38777777777777,221.01777777777778,-1.0,3827.4844444444443
2024-03-11 10:11:03,6.197842133345452,62.017537866662074,1.5943886333388946,1.0864358666670644,6.338832133333483,-1.0,0.0,25.23136,55.578624,15.388672,92.033024,136.646656,-1.0,1.142784,13.690000000000001,123.9511111111111,78.02777777777779,73.38777777777777,221.01777777777778,-1.0,3827.4844444444443
