timestamp,(node)dell2018_network,(node)dell2018_edge_network,(node)dell2018_cpu,(node)dell2018_memory,(node)izbp16opgy3xucvexwqp9dz_network,(node)izbp16opgy3xucvexwqp9dz_edge_network,(node)izbp16opgy3xucvexwqp9dz_cpu,(node)izbp16opgy3xucvexwqp9dz_memory,(node)izbp193ioajdcnpofhlr1hz_network,(node)izbp193ioajdcnpofhlr1hz_edge_network,(node)izbp193ioajdcnpofhlr1hz_cpu,(node)izbp193ioajdcnpofhlr1hz_memory,(node)izbp1gwb52uyj3g0wn52lez_network,(node)izbp1gwb52uyj3g0wn52lez_edge_network,(node)izbp1gwb52uyj3g0wn52lez_cpu,(node)izbp1gwb52uyj3g0wn52lez_memory,(node)izbp1gwb52uyj3g0wn52lfz_network,(node)izbp1gwb52uyj3g0wn52lfz_edge_network,(node)izbp1gwb52uyj3g0wn52lfz_cpu,(node)izbp1gwb52uyj3g0wn52lfz_memory,(node)server-1_network,(node)server-1_edge_network,(node)server-1_cpu,(node)server-1_memory,(node)server-2_network,(node)server-2_edge_network,(node)server-2_cpu,(node)server-2_memory,(node)server-3_network,(node)server-3_edge_network,(node)server-3_cpu,(node)server-3_memory
2024-03-05 18:15:01,0.24904444444444443,0.16182424242424243,0.20985306183325902,0.48414815936619365,0.6883555555555555,0.22724242424242422,0.10929563155850097,0.9543900524094051,0.018555555555555554,1.3247999999999998,0.20346638062287792,0.5677045480526857,0.2091111111111111,0.029078787878787878,0.102985915494199,0.5186528858615509,0.24633333333333335,0.00044848484848484843,0.07733032948417995,0.2489923896453926,0.004888888888888889,0.04747272727272727,0.036621530886282505,0.20530450206103365,0.06884444444444443,0.04653939393939393,0.046847402506234204,0.5073171628589261,0.014377777777777776,0.18887878787878787,0.055746382116121596,0.24554521016218028
2024-03-05 18:15:06,0.2492666666666667,0.16024242424242421,0.21048909402222016,0.4826166487012968,0.6883555555555555,0.22724242424242422,0.10929563155850097,0.9543900524094051,0.018555555555555554,1.3247999999999998,0.20346638062287792,0.5677045480526857,0.2091111111111111,0.029078787878787878,0.102985915494199,0.5186528858615509,0.24633333333333335,0.00044848484848484843,0.07733032948417995,0.2489923896453926,0.004888888888888889,0.04747272727272727,0.036621530886282505,0.20530450206103365,0.06884444444444443,0.04653939393939393,0.046847402506234204,0.5073171628589261,0.014377777777777776,0.18887878787878787,0.055746382116121596,0.24554521016218028
2024-03-05 18:15:11,0.2492666666666667,0.16024242424242421,0.21048909402222016,0.4826166487012968,0.6883555555555555,0.22724242424242422,0.10929563155850097,0.9543900524094051,0.02004444444444444,1.3357454545454543,0.19777614720291248,0.5681954437226134,0.2108222222222222,0.029296969696969693,0.0964561383748036,0.51908976923825,0.24633333333333335,0.00044848484848484843,0.07733032948417995,0.2489923896453926,0.0051111111111111105,0.04725454545454546,0.039699660998021136,0.20463638117092162,0.06762222222222222,0.0464,0.04666704105104924,0.5051779176224115,0.014377777777777776,0.18887878787878787,0.055746382116121596,0.24554521016218028
2024-03-05 18:15:16,0.2492666666666667,0.16024242424242421,0.21048909402222016,0.4826166487012968,0.6917333333333333,0.22855151515151512,0.10850241273366856,0.953961804351816,0.02004444444444444,1.3357454545454543,0.19777614720291248,0.5681954437226134,0.2108222222222222,0.029296969696969693,0.0964561383748036,0.51908976923825,0.24157777777777775,0.0004424242424242424,0.07808010816279265,0.2488656165587979,0.0051111111111111105,0.04725454545454546,0.039699660998021136,0.20463638117092162,0.06762222222222222,0.0464,0.04666704105104924,0.5051779176224115,0.015355555555555555,0.1916969696969697,0.05216019827632068,0.2453132195488774
2024-03-05 18:15:21,0.2494,0.16232121212121212,0.2113809027261131,0.48216256531624496,0.6917333333333333,0.22855151515151512,0.10850241273366856,0.953961804351816,0.02004444444444444,1.3357454545454543,0.19777614720291248,0.5681954437226134,0.2108222222222222,0.029296969696969693,0.0964561383748036,0.51908976923825,0.24157777777777775,0.0004424242424242424,0.07808010816279265,0.2488656165587979,0.0051111111111111105,0.04725454545454546,0.039699660998021136,0.20463638117092162,0.06762222222222222,0.0464,0.04666704105104924,0.5051779176224115,0.015355555555555555,0.1916969696969697,0.05216019827632068,0.2453132195488774
2024-03-05 18:15:26,0.2494,0.16232121212121212,0.2113809027261131,0.48216256531624496,0.6917333333333333,0.22855151515151512,0.10850241273366856,0.953961804351816,0.020399999999999998,1.3270181818181819,0.18394894385784366,0.5665499862663014,0.21024444444444443,0.028969696969696965,0.10767584614854997,0.5191453410022367,0.24157777777777775,0.0004424242424242424,0.07808010816279265,0.2488656165587979,0.004977777777777777,0.04711515151515151,0.04110355633921725,0.20544468814065536,0.06726666666666667,0.04627878787878788,0.04730735736159808,0.5060137388739371,0.015355555555555555,0.1916969696969697,0.05216019827632068,0.2453132195488774
2024-03-05 18:15:31,0.2494,0.16232121212121212,0.2113809027261131,0.48216256531624496,0.6865333333333333,0.22765454545454542,0.10619918699169983,0.9541429175928381,0.020399999999999998,1.3270181818181819,0.18394894385784366,0.5665499862663014,0.21024444444444443,0.028969696969696965,0.10767584614854997,0.5191453410022367,0.2434,0.0004424242424242424,0.07870422535254362,0.24887554008808124,0.004977777777777777,0.04711515151515151,0.04110355633921725,0.20544468814065536,0.06726666666666667,0.04627878787878788,0.04730735736159808,0.5060137388739371,0.01471111111111111,0.18980000000000002,0.05297528570626575,0.24536279019274554
2024-03-05 18:15:36,0.24748888888888887,0.16094545454545453,0.20677474529637374,0.4827774956769282,0.6865333333333333,0.22765454545454542,0.10619918699169983,0.9541429175928381,0.020399999999999998,1.3270181818181819,0.18394894385784366,0.5665499862663014,0.21024444444444443,0.028969696969696965,0.10767584614854997,0.5191453410022367,0.2434,0.0004424242424242424,0.07870422535254362,0.24887554008808124,0.004977777777777777,0.04711515151515151,0.04110355633921725,0.20544468814065536,0.06726666666666667,0.04627878787878788,0.04730735736159808,0.5060137388739371,0.01471111111111111,0.18980000000000002,0.05297528570626575,0.24536279019274554
2024-03-05 18:15:41,0.24748888888888887,0.16094545454545453,0.20677474529637374,0.4827774956769282,0.6865333333333333,0.22765454545454542,0.10619918699169983,0.9541429175928381,0.02086666666666667,1.3355636363636363,0.18591517478992625,0.5673848709989288,0.21268888888888887,0.02967272727272727,0.10003379520264832,0.5194289058515082,0.2434,0.0004424242424242424,0.07870422535254362,0.24887554008808124,0.005177777777777777,0.04696363636363635,0.0358369877936342,0.2064831587801226,0.06713333333333334,0.04621212121212121,0.04679837466738723,0.507019010212722,0.01471111111111111,0.18980000000000002,0.05297528570626575,0.24536279019274554
2024-03-05 18:15:46,0.24748888888888887,0.16094545454545453,0.20677474529637374,0.4827774956769282,0.6863777777777778,0.22795757575757575,0.10403139292029961,0.9537623376226115,0.02086666666666667,1.3355636363636363,0.18591517478992625,0.5673848709989288,0.21268888888888887,0.02967272727272727,0.10003379520264832,0.5194289058515082,0.24517777777777777,0.0004303030303030303,0.07796304641724527,0.24892887905797922,0.005177777777777777,0.04696363636363635,0.0358369877936342,0.2064831587801226,0.06713333333333334,0.04621212121212121,0.04679837466738723,0.507019010212722,0.014222222222222221,0.19156969696969695,0.05500760863433107,0.245220522444844
2024-03-05 18:15:51,0.24773333333333333,0.1624,0.2065614061220109,0.4828470310617781,0.6863777777777778,0.22795757575757575,0.10403139292029961,0.9537623376226115,0.02086666666666667,1.3355636363636363,0.18591517478992625,0.5673848709989288,0.21268888888888887,0.02967272727272727,0.10003379520264832,0.5194289058515082,0.24517777777777777,0.0004303030303030303,0.07796304641724527,0.24892887905797922,0.005177777777777777,0.04696363636363635,0.0358369877936342,0.2064831587801226,0.06713333333333334,0.04621212121212121,0.04679837466738723,0.507019010212722,0.014222222222222221,0.19156969696969695,0.05500760863433107,0.245220522444844
2024-03-05 18:15:56,0.24773333333333333,0.1624,0.2065614061220109,0.4828470310617781,0.6863777777777778,0.22795757575757575,0.10403139292029961,0.9537623376226115,0.01782222222222222,1.3266181818181817,0.19725547775370766,0.5665515380966594,0.21666666666666665,0.02909090909090909,0.10925884208037051,0.5192284505599848,0.24517777777777777,0.0004303030303030303,0.07796304641724527,0.24892887905797922,0.005244444444444444,0.04659393939393939,0.04081918137827567,0.21273983253231737,0.06733333333333333,0.046,0.0472717071118508,0.5066885576965124,0.014222222222222221,0.19156969696969695,0.05500760863433107,0.245220522444844
2024-03-05 18:16:01,0.24773333333333333,0.1624,0.2065614061220109,0.4828470310617781,0.6805333333333333,0.22646666666666668,0.10662636989940477,0.9542611956277912,0.01782222222222222,1.3266181818181817,0.19725547775370766,0.5665515380966594,0.21666666666666665,0.02909090909090909,0.10925884208037051,0.5192284505599848,0.2469111111111111,0.00044848484848484843,0.07646396396411359,0.2493797794197911,0.005244444444444444,0.04659393939393939,0.04081918137827567,0.21273983253231737,0.06733333333333333,0.046,0.0472717071118508,0.5066885576965124,0.013222222222222222,0.18958181818181816,0.05785682125163427,0.2459303740650357
2024-03-05 18:16:06,0.24857777777777776,0.16056969696969697,0.20552889087317983,0.48247213388011406,0.6805333333333333,0.22646666666666668,0.10662636989940477,0.9542611956277912,0.01782222222222222,1.3266181818181817,0.19725547775370766,0.5665515380966594,0.21666666666666665,0.02909090909090909,0.10925884208037051,0.5192284505599848,0.2469111111111111,0.00044848484848484843,0.07646396396411359,0.2493797794197911,0.005244444444444444,0.04659393939393939,0.04081918137827567,0.21273983253231737,0.06733333333333333,0.046,0.0472717071118508,0.5066885576965124,0.013222222222222222,0.18958181818181816,0.05785682125163427,0.2459303740650357
