,timestamp,currencyservice-588fc9584d-c9hrl&cpu_usage,currencyservice-588fc9584d-c9hrl&mem_usage,currencyservice-588fc9584d-c9hrl&mem_usage_rate,currencyservice-588fc9584d-c9hrl&fs_usage,currencyservice-588fc9584d-c9hrl&net_receive,currencyservice-588fc9584d-c9hrl&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
25,1658458196,0.012478391,140.6601563,0.707656238,0.0,0.330671349,3.818388669,0.0615333333333333,0.0425824948002232,0.2171145427052029
26,1658458201,0.012902815,141.1171875,0.57424552,0.0,0.330069128,3.686293292,0.0615333333333333,0.0425824948002232,0.2171145427052029
27,1658458206,0.015461899,141.5585938,0.583018666,0.0,0.322721793,3.813757876,0.0605777777777777,0.0416865776527736,0.2171400455809254
28,1658458211,0.015461899,141.5585938,0.583018666,0.0,0.322721793,3.813757876,0.0605777777777777,0.0416865776527736,0.2171400455809254
29,1658458216,0.013214989,141.5820313,0.562447421,0.0,0.332647817,4.073883285,0.0605777777777777,0.0416865776527736,0.2171400455809254
30,1658458221,0.015595363,141.5546875,1.500242339,0.0,0.34628015,4.004545943,0.0623111111111111,0.0442992623814175,0.2173660496367327
31,1658458226,0.015595363,141.5546875,1.500242339,0.0,0.34628015,4.004545943,0.0623111111111111,0.0442992623814175,0.2173660496367327
32,1658458231,0.015055562,141.5703125,0.96131583,0.0,0.34628015,4.004545943,0.0623111111111111,0.0442992623814175,0.2173660496367327
33,1658458236,0.011899424,141.5976563,0.923974962,0.0,0.275201471,3.221878548,0.0816222222222222,0.0521007694147802,0.2173592488698734
34,1658458241,0.011643139,141.5976563,0.923932274,0.0,0.372014402,4.872321812,0.0816222222222222,0.0521007694147802,0.2173592488698734
35,1658458246,0.013427915,141.6796875,1.343295467,0.0,0.372014402,4.872321812,0.0816222222222222,0.0521007694147802,0.2173592488698734
36,1658458251,0.014063648,141.7578125,0.883146354,0.0,0.38582526,4.078258785,0.0900444444444444,0.0559470064554303,0.2174169339459124
37,1658458256,0.013978256,141.7578125,0.883109621,0.0,0.38582526,4.078258785,0.0900444444444444,0.0559470064554303,0.2174169339459124
38,1658458261,0.013863016,141.7890625,0.00555083,0.0,0.38582526,4.078258785,0.0900444444444444,0.0559470064554303,0.2174169339459124
39,1658458266,0.01463897,141.8085938,0.005900365,0.0,0.312767224,3.331072711,0.0938888888888888,0.0552953257090876,0.2176513175180285
40,1658458271,0.01452115,141.828125,0.005452315,0.0,0.377344089,4.747964312,0.0938888888888888,0.0552953257090876,0.2176513175180285
41,1658458276,0.014372327,141.828125,0.005338815,0.0,0.377344089,4.747964312,0.0938888888888888,0.0552953257090876,0.2176513175180285
42,1658458281,0.014384063,141.8359375,0.005617217,0.0,0.350184481,3.82037209,0.0782666666666666,0.0480681386946617,0.2184978308286169
43,1658458286,0.014670873,141.859375,0.005817997,0.0,0.289668225,3.160164038,0.0782666666666666,0.0480681386946617,0.2184978308286169
44,1658458291,0.014752665,142.0078125,0.006927483,0.0,0.260486185,2.841799697,0.0782666666666666,0.0480681386946617,0.2184978308286169
45,1658458296,0.015184515,142.0351563,0.006384145,0.0,0.342263087,4.112188101,0.0796444444444444,0.0459723237892599,0.2194639647705703
46,1658458301,0.015367023,141.9453125,1.206832194,0.0,0.343033223,4.92776322,0.0796444444444444,0.0459723237892599,0.2194639647705703
47,1658458306,0.015153268,141.9453125,1.645768694,0.0,0.343033223,4.92776322,0.0796444444444444,0.0459723237892599,0.2194639647705703
48,1658458311,0.016509251,141.9921875,1.64659938,0.0,0.32030122,3.095874061,0.0975777777777777,0.0495119138044497,0.2209830253466402
49,1658458316,0.01608303,141.9882813,2.587249246,0.0,0.32030122,3.095874061,0.0975777777777777,0.0495119138044497,0.2209830253466402
50,1658458321,0.016373502,142.0429688,2.508439275,0.0,0.32030122,3.095874061,0.0975777777777777,0.0495119138044497,0.2209830253466402
51,1658458326,0.016840557,142.0429688,2.884924121,0.0,0.32030122,3.095874061,0.1092666666666666,0.0496786080989622,0.2222567725467129
52,1658458331,0.015642445,188.1992188,3.009612703,0.0,0.260301422,2.811169085,0.1092666666666666,0.0496786080989622,0.2222567725467129
53,1658458336,0.016463134,259.3515625,2.397030134,0.0,0.289593698,3.127515963,0.1092666666666666,0.0496786080989622,0.2222567725467129
54,1658458341,0.01563849,284.1484375,2.825821102,0.0,0.346873463,3.950684822,0.1136666666666666,0.0521944432733104,0.2227042872945098
55,1658458346,0.014862785,284.1484375,2.825156025,0.0,0.346873463,3.950684822,0.1136666666666666,0.0521944432733104,0.2227042872945098
56,1658458351,0.017438061,284.34375,1.042181422,0.0,0.346873463,3.950684822,0.1136666666666666,0.0521944432733104,0.2227042872945098
57,1658458356,0.032780486,285.8984375,0.047530448,0.003102642,12.68247288,8.190346486,0.2371333333333333,0.0582634865275375,0.223251141815359
58,1658458361,0.035232448,285.8984375,0.054024516,0.003669572,15.42586623,7.714456455,0.2371333333333333,0.0582634865275375,0.223251141815359
59,1658458366,0.103166259,289.03125,0.150028068,0.004236502,14.02991459,6.954588118,0.2371333333333333,0.0582634865275375,0.223251141815359
60,1658458371,0.13071945,289.03125,0.192104774,0.004803432,17.72887657,12.57414351,0.4426,0.0731026707066075,0.2235458821933517
61,1658458376,0.1834285,290.9882813,0.15756703,0.005014198,20.09460211,14.23443376,0.4426,0.0731026707066075,0.2235458821933517
62,1658458381,0.209559525,290.9882813,0.185108119,0.005321944,22.41299086,15.28860701,0.4426,0.0731026707066075,0.2235458821933517
63,1658458386,0.228573267,292.3203125,0.174948489,0.005003498,22.56846013,15.04032319,0.6329333333333332,0.088572720336725,0.224387962861255
64,1658458391,0.260365117,293.53125,0.200436476,0.004621369,27.7585158,23.67888672,0.6329333333333332,0.088572720336725,0.224387962861255
65,1658458396,0.242101103,293.53125,0.144813374,0.004621369,27.7585158,23.67888672,0.6329333333333332,0.088572720336725,0.224387962861255
66,1658458401,0.244726355,292.9335938,1.034208357,0.001431772,25.93724987,28.40662382,0.7024222222222221,0.0945410832979494,0.2244484411093969
67,1658458406,0.301198107,296.125,1.086171222,0.001431772,25.93724987,28.40662382,0.7024222222222221,0.0945410832979494,0.2244484411093969
68,1658458411,0.279887417,296.125,1.434611519,0.0,25.93724987,28.40662382,0.7024222222222221,0.0945410832979494,0.2244484411093969
69,1658458416,0.280655341,296.125,1.136409664,0.032473388,27.03320388,30.04251114,0.6864444444444444,0.0947280665812152,0.2244788016757332
70,1658458421,0.290604074,296.0351563,2.691455242,0.035897458,25.84050656,27.21249048,0.6864444444444444,0.0947280665812152,0.2244788016757332
71,1658458426,0.286791505,296.0273438,3.524547775,0.072478738,25.84050656,27.21249048,0.6864444444444444,0.0947280665812152,0.2244788016757332
72,1658458431,0.285051341,296.6640625,3.203099341,0.062884506,24.97578605,25.1244717,0.6770888888888889,0.0909617285694215,0.2245739516906311
73,1658458436,0.277147524,297.3398438,3.666175668,0.076849357,24.97578605,25.1244717,0.6770888888888889,0.0909617285694215,0.2245739516906311
74,1658458441,0.277539021,297.484375,4.068695087,0.061757225,24.97578605,25.1244717,0.6770888888888889,0.0909617285694215,0.2245739516906311
75,1658458446,0.234931842,296.9101563,4.65712506,0.066267707,24.97578605,25.1244717,0.6563111111111111,0.0883083874611606,0.2245850029367775
76,1658458451,0.267704351,296.9101563,5.709836746,0.078095178,23.86541806,24.19733607,0.6563111111111111,0.0883083874611606,0.2245850029367775
77,1658458456,0.267661368,296.0898438,6.691875298,0.064738045,23.86541806,24.19733607,0.6563111111111111,0.0883083874611606,0.2245850029367775
78,1658458461,0.269251606,296.0898438,7.281115502,0.0351296,19.67504101,21.0078407,0.652511111111111,0.0857509917690383,0.2246108701392961
79,1658458466,0.264084947,296.1757813,5.01202756,0.0,24.25606689,25.15975458,0.652511111111111,0.0857509917690383,0.2246108701392961
80,1658458471,0.277057688,296.5234375,5.005994831,0.0,24.25606689,25.15975458,0.652511111111111,0.0857509917690383,0.2246108701392961
81,1658458476,0.278454191,296.5234375,5.998823463,0.0,24.25606689,25.15975458,0.6678888888888888,0.0852247849607782,0.2245301717539742
82,1658458481,0.279807858,297.125,5.860840031,0.0,24.76348367,23.96493677,0.6678888888888888,0.0852247849607782,0.2245301717539742
83,1658458486,0.270654099,297.3476563,5.115750572,0.027823618,24.76348367,23.96493677,0.6678888888888888,0.0852247849607782,0.2245301717539742
84,1658458491,0.280877275,297.3359375,5.094748031,0.069444845,25.38722203,25.62928369,0.6696666666666666,0.0861511070919764,0.2246810030475329
85,1658458496,0.280951894,297.3359375,3.490396074,0.069444845,25.38722203,25.62928369,0.6696666666666666,0.0861511070919764,0.2246810030475329
86,1658458501,0.270124603,297.1328125,3.698890869,0.089261757,25.38722203,25.62928369,0.6696666666666666,0.0861511070919764,0.2246810030475329
87,1658458506,0.268774803,296.9570313,4.770843575,0.0687401,24.65115904,22.55303416,0.6498666666666667,0.086782470931248,0.2247907868554049
88,1658458511,0.277085139,296.9765625,4.589886131,0.05907779,24.6433469,21.84864871,0.6498666666666667,0.086782470931248,0.2247907868554049
89,1658458516,0.274961563,297.3945313,3.283361099,0.072967435,24.6433469,21.84864871,0.6498666666666667,0.086782470931248,0.2247907868554049
90,1658458521,0.276440191,297.8984375,3.109622638,0.063074298,19.65977762,17.43024503,0.6697555555555554,0.0886378756350969,0.2247914547878643
91,1658458526,0.276018042,297.8984375,3.847024104,0.063074298,24.48665008,25.84914088,0.6697555555555554,0.0886378756350969,0.2247914547878643
92,1658458531,0.273707899,297.8984375,3.739348375,0.0,24.48665008,25.84914088,0.6697555555555554,0.0886378756350969,0.2247914547878643
93,1658458536,0.258865033,298.1523438,2.696609009,0.037166262,25.74617254,26.55776625,0.6856,0.09045908409473,0.2247224755811483
94,1658458541,0.277547659,298.3359375,0.871640771,0.066191412,25.84241753,25.80200469,0.6856,0.09045908409473,0.2247224755811483
95,1658458546,0.281293515,298.3359375,0.036489326,0.081450775,25.72661893,23.25683914,0.6856,0.09045908409473,0.2247224755811483
96,1658458551,0.264084662,298.3867188,0.031894196,0.087350919,26.78045066,26.58123393,0.7016444444444444,0.0915194346290443,0.224619978309197
97,1658458556,0.284909834,298.5195313,0.031810504,0.071350878,26.78045066,26.58123393,0.7016444444444444,0.0915194346290443,0.224619978309197
98,1658458561,0.285865024,298.5195313,0.026520384,0.071350878,22.78793181,22.61841497,0.7016444444444444,0.0915194346290443,0.224619978309197
99,1658458566,0.2839529,298.5742188,0.024512097,0.073370544,27.67349285,26.60629862,0.6833777777777778,0.0893175074183569,0.224685071363422
100,1658458571,0.282607612,298.7734375,0.017230366,0.07172201,27.67349285,26.60629862,0.6833777777777778,0.0893175074183569,0.224685071363422
101,1658458576,0.258624328,298.7734375,0.012227108,0.04027156,27.67349285,26.60629862,0.6833777777777778,0.0893175074183569,0.224685071363422
102,1658458581,0.257386975,298.7304688,1.700512443,0.0,23.49994578,22.59369926,0.6839555555555555,0.0880968202574713,0.2247266653393027
103,1658458586,0.270919492,298.46875,2.285393908,0.0,27.10348179,24.97276036,0.6839555555555555,0.0880968202574713,0.2247266653393027
104,1658458591,0.289373907,297.9960938,3.319240532,0.0,27.10348179,24.97276036,0.6839555555555555,0.0880968202574713,0.2247266653393027
105,1658458596,0.254510814,298.0390625,3.923300273,0.037171145,27.61543991,28.35493073,0.7003555555555555,0.0895851284731849,0.2244406080832822
106,1658458601,0.29481399,297.609375,5.391451978,0.043455964,27.14023403,27.30901556,0.7003555555555555,0.0895851284731849,0.2244406080832822
107,1658458606,0.293692176,297.6054688,5.863521747,0.07894217,26.86746045,24.29495521,0.7003555555555555,0.0895851284731849,0.2244406080832822
108,1658458611,0.295656925,297.7578125,6.811243435,0.067526771,26.26082645,25.60227535,0.6864666666666667,0.091408633744024,0.2244570027891038
109,1658458616,0.297948366,297.7578125,7.712225661,0.089548916,26.26082645,25.60227535,0.6864666666666667,0.091408633744024,0.2244570027891038
110,1658458621,0.293590203,298.25,6.272405436,0.089548916,26.26082645,25.60227535,0.6864666666666667,0.091408633744024,0.2244570027891038
111,1658458626,0.277811317,298.4960938,3.740161206,0.069603961,20.95587631,18.61425925,0.6817333333333333,0.0948608227767803,0.2235262692674985
112,1658458631,0.284577685,252.359375,3.307994567,0.093856305,25.82142102,22.93612626,0.6817333333333333,0.0948608227767803,0.2235262692674985
113,1658458636,0.284577685,181.2109375,3.307994567,0.093856305,22.19745631,19.71710465,0.6817333333333333,0.0948608227767803,0.2235262692674985
114,1658458641,0.248969116,155.359375,2.429347231,0.066218208,25.6469768,23.51408482,0.6632666666666667,0.0942884199515279,0.2221534859000368
115,1658458646,0.290250174,154.0976563,4.194097549,0.033526083,22.30688751,20.08706319,0.6632666666666667,0.0942884199515279,0.2221534859000368
116,1658458651,0.291687747,153.9335938,4.075474449,0.0,25.19025558,23.87055022,0.6632666666666667,0.0942884199515279,0.2221534859000368
117,1658458656,0.293184509,153.9335938,4.430150653,0.0,25.19025558,23.87055022,0.6768888888888888,0.0953403599988803,0.2208987444144907
118,1658458661,0.299291891,154.1210938,5.008748868,0.029311819,25.44005871,22.25264495,0.6768888888888888,0.0953403599988803,0.2208987444144907
119,1658458666,0.288899485,154.234375,4.301566437,0.045104509,21.37989601,18.70118463,0.6768888888888888,0.0953403599988803,0.2208987444144907
120,1658458671,0.285746969,154.234375,4.735182995,0.045104509,19.004268,19.6280473,0.6944666666666667,0.0945642185620463,0.2201405196308082
121,1658458673,0.243073286,160.8085938,3.881010521,0.225645664,101.7723193,493.9814511,0.6944666666666667,0.0945642185620463,0.2201405196308082
122,1658458678,0.272856311,160.8164063,3.557853712,0.23351621,103.0909841,511.3870745,0.6944666666666667,0.0945642185620463,0.2201405196308082
123,1658458683,0.277118762,160.84375,4.437286962,0.23351621,103.0245793,486.8647466,0.6944666666666667,0.0945642185620463,0.2201405196308082
124,1658458688,0.285609054,160.84375,3.990727873,0.345900676,103.0245793,486.8647466,0.7186222222222222,0.0940447737976316,0.2234645158755705
125,1658458693,0.28693881,162.9375,2.575135158,0.28565278,103.0245793,486.8647466,0.7186222222222222,0.0940447737976316,0.2234645158755705
126,1658458698,0.292862365,162.9375,1.56836005,0.224214564,106.6731406,483.7683986,0.7186222222222222,0.0940447737976316,0.2234645158755705
127,1658458703,0.277885916,162.9179688,1.657029419,0.050545186,106.6731406,483.7683986,0.7362666666666666,0.0939345976653622,0.2238096547936814
128,1658458708,0.242667933,162.9179688,1.657029419,0.0,106.6731406,483.7683986,0.7362666666666666,0.0939345976653622,0.2238096547936814
129,1658458713,0.231449674,160.9375,3.152446773,0.046973631,104.1873072,498.9928597,0.7362666666666666,0.0939345976653622,0.2238096547936814
130,1658458718,0.24929639,160.9375,4.090181069,0.057069525,104.1873072,498.9928597,0.7109333333333333,0.0951345551071494,0.223959939597046
131,1658458723,0.294881295,160.9375,4.090181069,0.057069525,104.1873072,498.9928597,0.7109333333333333,0.0951345551071494,0.223959939597046
132,1658458728,0.25165395,160.921875,4.722558461,0.230609441,102.0760713,508.3341557,0.7109333333333333,0.0951345551071494,0.223959939597046
133,1658458733,0.250247078,160.8789063,5.507221256,0.230609441,102.0760713,508.3341557,0.7116222222222222,0.1344848510506485,0.224168213082113
134,1658458738,0.289609613,160.8789063,6.983846349,0.362986821,102.0760713,508.3341557,0.7116222222222222,0.1344848510506485,0.224168213082113
135,1658458743,0.290022817,160.8789063,6.509816547,0.281588971,103.6596303,518.8645095,0.7116222222222222,0.1344848510506485,0.224168213082113
136,1658458748,0.294067269,160.8867188,3.891757721,0.263164176,103.6596303,518.8645095,0.7067777777777777,0.1547163955932819,0.2244315606345139
137,1658458753,0.296601832,160.8867188,2.825437297,0.263164176,103.6596303,518.8645095,0.7067777777777777,0.1547163955932819,0.2244315606345139
138,1658458758,0.283930516,160.8867188,3.261276333,0.199217327,103.7653071,499.5988969,0.7067777777777777,0.1547163955932819,0.2244315606345139
139,1658458763,0.278720401,161.6015625,3.055247198,0.199217327,103.7653071,499.5988969,0.7340888888888888,0.172217526063393,0.224352926767703
140,1658458768,0.255889423,162.3515625,2.120147433,0.199217327,103.7653071,499.5988969,0.7340888888888888,0.172217526063393,0.224352926767703
141,1658458773,0.268610705,162.3515625,0.042296519,0.0,104.1854301,503.3094804,0.7340888888888888,0.172217526063393,0.224352926767703
142,1658458778,0.301290226,162.3515625,0.035710303,0.241651361,104.1854301,503.3094804,0.7028222222222222,0.1505339983654388,0.2243637351293187
143,1658458783,0.302265074,162.359375,0.03574221,0.241651361,104.1854301,503.3094804,0.7028222222222222,0.1505339983654388,0.2243637351293187
144,1658458788,0.270354327,162.359375,0.030151859,0.327376828,100.112738,466.9734507,0.7028222222222222,0.1505339983654388,0.2243637351293187
145,1658458793,0.252329814,162.359375,0.035120346,0.230810741,100.112738,466.9734507,0.7050444444444444,0.1492955762184683,0.2243612455628791
146,1658458798,0.283984612,162.3671875,0.035094212,0.230810741,100.112738,466.9734507,0.7050444444444444,0.1492955762184683,0.2243612455628791
147,1658458803,0.281533728,162.375,0.030023788,0.323175967,77.85530976,354.2516619,0.7050444444444444,0.1492955762184683,0.2243612455628791
148,1658458808,0.260542085,162.4023438,0.001205907,0.225744339,69.62192375,316.7886978,0.673911111111111,0.1457918871251207,0.2244635606714324
149,1658458813,0.269881047,162.4023438,0.001302547,0.238586249,101.822804,485.2564883,0.673911111111111,0.1457918871251207,0.2244635606714324
150,1658458818,0.26938709,162.7578125,0.008618312,0.063461237,103.446196,489.1940665,0.673911111111111,0.1457918871251207,0.2244635606714324
151,1658458823,0.271598257,163.109375,0.015685662,0.048084927,103.446196,489.1940665,0.7015111111111111,0.1477623946823852,0.2244175947739992
152,1658458828,0.224158965,163.109375,0.018563208,0.0,103.0329549,488.9030915,0.7015111111111111,0.1477623946823852,0.2244175947739992
153,1658458833,0.235299258,163.109375,0.018693884,0.0,103.8440519,508.9374323,0.7015111111111111,0.1477623946823852,0.2244175947739992
154,1658458838,0.230592324,163.1914063,0.017640451,0.253403477,101.9462319,510.2731735,0.6662888888888888,0.1453821048617524,0.2244800160983867
155,1658458843,0.263793313,163.1914063,0.017579693,0.253403477,101.9462319,510.2731735,0.6662888888888888,0.1453821048617524,0.2244800160983867
156,1658458848,0.263481125,163.1914063,0.026344118,0.253403477,75.02918664,377.7734627,0.6662888888888888,0.1453821048617524,0.2244800160983867
157,1658458853,0.255900835,163.1992188,0.016327672,0.264022673,81.22538339,405.2116207,0.6545555555555554,0.1463145692559988,0.2246901112174338
158,1658458858,0.253654395,163.1992188,0.016222546,0.264022673,95.45913607,476.2199896,0.6545555555555554,0.1463145692559988,0.2246901112174338
159,1658458863,0.250142541,163.1992188,0.009513875,0.250623162,95.45913607,476.2199896,0.6545555555555554,0.1463145692559988,0.2246901112174338
160,1658458868,0.207988325,163.2070313,0.002548221,0.27082876,96.08550988,482.5674493,0.6338444444444444,0.1457685567302372,0.2241681523609803
161,1658458873,0.238200193,163.5351563,0.008595173,0.27082876,93.51491097,480.1423371,0.6338444444444444,0.1457685567302372,0.2241681523609803
162,1658458878,0.237784557,163.5351563,0.007935701,0.27082876,92.60966725,453.3758065,0.6338444444444444,0.1457685567302372,0.2241681523609803
163,1658458883,0.22907166,163.5390625,0.007220823,0.0,92.60966725,453.3758065,0.6499777777777778,0.1483480767600201,0.2233111342944395
164,1658458888,0.22059751,163.8632813,0.01344075,0.0,92.24610168,437.4085836,0.6499777777777778,0.1483480767600201,0.2233111342944395
165,1658458893,0.210829367,163.8632813,0.01344075,0.0,74.89768482,355.1466093,0.6499777777777778,0.1483480767600201,0.2233111342944395
166,1658458898,0.240484519,163.9492188,0.0187455,0.222755931,52.92412109,244.6223389,0.6552444444444444,0.1473419367605749,0.2222115353028718
167,1658458903,0.243645231,163.9492188,0.016304251,0.222755931,88.89206638,438.6802007,0.6552444444444444,0.1473419367605749,0.2222115353028718
168,1658458908,0.243645231,163.9335938,1.479031043,0.212817853,88.89206638,438.6802007,0.6552444444444444,0.1473419367605749,0.2222115353028718
169,1658458913,0.248592352,164.0664063,1.857488416,0.218488577,85.7971383,416.74823,0.669311111111111,0.1483151467178294,0.2213176595087988
170,1658458918,0.250178435,164.0664063,1.85816387,0.218488577,90.96235303,443.1962083,0.669311111111111,0.1483151467178294,0.2213176595087988
171,1658458923,0.250381168,164.0507813,2.813145212,0.210619148,90.96235303,443.1962083,0.669311111111111,0.1483151467178294,0.2213176595087988
172,1658458928,0.254451808,163.9414063,4.538692799,0.213666052,91.39630592,466.5183424,0.6602,0.1451043021085718,0.2212283387226374
173,1658458933,0.254538611,163.9648438,5.511322242,0.251416375,91.57571855,463.0725642,0.6602,0.1451043021085718,0.2212283387226374
174,1658458938,0.255225771,163.9648438,4.75813959,0.239190348,73.02394201,358.4676673,0.6602,0.1451043021085718,0.2212283387226374
175,1658458943,0.256790439,162.8203125,5.255638193,0.134686659,81.2066756,398.6359374,0.6537555555555554,0.1446199895519231,0.2212415759295601
176,1658458948,0.253089886,161.7304688,7.224674359,0.0,93.87056718,464.2713837,0.6537555555555554,0.1446199895519231,0.2212415759295601
177,1658458953,0.242421075,161.7304688,7.22450796,0.0,93.87056718,464.2713837,0.6537555555555554,0.1446199895519231,0.2212415759295601
178,1658458958,0.235374302,161.7304688,5.74056171,0.0,91.16750885,457.8881643,0.6187333333333334,0.140692090395593,0.2212220237248395
179,1658458963,0.250505132,161.734375,6.105420029,0.170985675,86.59919103,439.4318344,0.6187333333333334,0.140692090395593,0.2212220237248395
180,1658458968,0.250505132,161.7929688,3.809006563,0.221664864,86.9424639,443.898284,0.6187333333333334,0.140692090395593,0.2212220237248395
181,1658458973,0.240226167,161.7929688,2.818772278,0.282579682,86.9424639,443.898284,0.5988888888888888,0.1417352862249521,0.2212511698685223
182,1658458978,0.240226167,161.796875,2.818803587,0.282579682,85.14630471,440.7953068,0.5988888888888888,0.1417352862249521,0.2212511698685223
183,1658458983,0.237433003,161.796875,1.005790309,0.22343962,82.21852587,407.0640475,0.5988888888888888,0.1417352862249521,0.2212511698685223
184,1658458988,0.220113164,161.8046875,0.002733049,0.36984022,82.21852587,407.0640475,0.5997333333333333,0.1424171787809186,0.2203715635406274
185,1658458993,0.237119385,160.828125,2.764910553,0.229894932,68.9998566,339.3142837,0.5997333333333333,0.1424171787809186,0.2203715635406274
186,1658458998,0.218459869,160.828125,2.764944781,0.211993958,80.58176316,414.9414171,0.5997333333333333,0.1424171787809186,0.2203715635406274
187,1658459003,0.224248235,160.7460938,4.366278222,0.04426889,80.58176316,414.9414171,0.6234,0.1462663804788386,0.2195850427091195
188,1658459008,0.232340348,160.75,5.477139858,0.0,80.50905403,410.0189059,0.6234,0.1462663804788386,0.2195850427091195
189,1658459013,0.217156746,160.75,5.51753131,0.0,80.50905403,410.0189059,0.6234,0.1462663804788386,0.2195850427091195
190,1658459018,0.208269194,160.734375,6.574843454,0.0,79.48462305,393.1890981,0.6114444444444445,0.144895858305134,0.2195005188924392
191,1658459023,0.238669917,160.7617188,4.859326007,0.149327397,79.48462305,393.1890981,0.6114444444444445,0.144895858305134,0.2195005188924392
192,1658459028,0.234501992,160.7617188,3.781600913,0.167508566,81.53076015,422.2218702,0.6114444444444445,0.144895858305134,0.2195005188924392
193,1658459033,0.236113439,160.7617188,2.922356582,0.21817403,81.53076015,422.2218702,0.5831777777777777,0.1429376699875687,0.2195200710971598
194,1658459038,0.228782629,161.4726563,2.952804875,0.255705396,76.79372538,392.6497403,0.5831777777777777,0.1429376699875687,0.2195200710971598
195,1658459043,0.213233463,162.0703125,2.353744728,0.190485368,74.82444522,363.6678922,0.5831777777777777,0.1429376699875687,0.2195200710971598
196,1658459048,0.216505102,162.0039063,3.143953306,0.190485368,74.82444522,363.6678922,0.5483777777777777,0.1387500527968415,0.2196607619615622
197,1658459053,0.216505102,162.0039063,1.495442062,0.24219016,74.30693259,366.9706445,0.5483777777777777,0.1387500527968415,0.2196607619615622
