,timestamp,productcatalogservice-5ff5f57dc8-sv4x2&cpu_usage,productcatalogservice-5ff5f57dc8-sv4x2&mem_usage,productcatalogservice-5ff5f57dc8-sv4x2&mem_usage_rate,productcatalogservice-5ff5f57dc8-sv4x2&fs_usage,productcatalogservice-5ff5f57dc8-sv4x2&net_receive,productcatalogservice-5ff5f57dc8-sv4x2&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
17,1658458156,0.015047031,107.8554688,0.313028154,0.0,0.366322636,4.069082125,0.0605777777777777,0.0633044797930435,0.2171655484566479
18,1658458161,0.014467207,107.8554688,0.361470717,0.0,0.372854894,4.06537442,0.0626444444444444,0.0626457613309345,0.2171192182324187
19,1658458166,0.014275836,107.921875,0.359642657,0.0,0.372854894,4.06537442,0.0626444444444444,0.0626457613309345,0.2171192182324187
20,1658458171,0.012832443,107.9882813,0.166692021,0.0,0.372854894,4.06537442,0.0626444444444444,0.0626457613309345,0.2171192182324187
21,1658458176,0.01411041,107.9882813,0.213416656,0.0,0.345692501,4.072920798,0.0605333333333333,0.0418681133349363,0.2171382846680779
22,1658458181,0.01411041,107.9882813,0.213416656,0.0,0.345692501,4.072920798,0.0605333333333333,0.0418681133349363,0.2171382846680779
23,1658458186,0.013379567,107.9921875,0.173188933,0.0,0.353312656,4.251836274,0.0605333333333333,0.0418681133349363,0.2171382846680779
24,1658458191,0.013819043,107.9960938,0.134480103,0.0,0.36209075,4.253398203,0.0615333333333333,0.0425824948002232,0.2171145427052029
25,1658458196,0.013769909,107.9960938,0.003462294,0.0,0.36209075,4.253398203,0.0615333333333333,0.0425824948002232,0.2171145427052029
26,1658458201,0.015020692,106.328125,0.92640495,0.0,0.34999289,4.113720271,0.0615333333333333,0.0425824948002232,0.2171145427052029
27,1658458206,0.013254901,106.328125,0.924995501,0.0,0.330991894,4.009945515,0.0605777777777777,0.0416865776527736,0.2171400455809254
28,1658458211,0.01613809,104.6679688,2.019320954,0.0,0.330991894,4.009945515,0.0605777777777777,0.0416865776527736,0.2171400455809254
29,1658458216,0.017393713,104.6679688,2.222873047,0.0,0.242871094,2.985888672,0.0605777777777777,0.0416865776527736,0.2171400455809254
30,1658458221,0.017393713,104.6679688,2.222873047,0.0,0.349529356,4.05995018,0.0623111111111111,0.0442992623814175,0.2173660496367327
31,1658458226,0.016638717,104.6679688,2.483732146,0.0,0.349529356,4.05995018,0.0623111111111111,0.0442992623814175,0.2173660496367327
32,1658458231,0.017082447,104.9570313,2.017693764,0.0,0.349529356,4.05995018,0.0623111111111111,0.0442992623814175,0.2173660496367327
33,1658458236,0.017363386,104.9570313,2.375969161,0.0,0.329051456,3.612081359,0.0816222222222222,0.0521007694147802,0.2173592488698734
34,1658458241,0.01755979,104.9648438,2.376120407,0.0,0.329051456,3.612081359,0.0816222222222222,0.0521007694147802,0.2173592488698734
35,1658458246,0.016017553,104.8789063,2.00710125,0.0,0.374221145,4.081911957,0.0816222222222222,0.0521007694147802,0.2173592488698734
36,1658458251,0.0143619,104.8789063,1.600854071,0.0,0.374221145,4.081911957,0.0900444444444444,0.0559470064554303,0.2174169339459124
37,1658458256,0.0143619,104.8789063,1.600854071,0.0,0.387617006,4.344234227,0.0900444444444444,0.0559470064554303,0.2174169339459124
38,1658458261,0.01473532,104.9570313,1.043323058,0.0,0.341748896,3.921940272,0.0900444444444444,0.0559470064554303,0.2174169339459124
39,1658458266,0.014438432,104.9570313,1.043902897,0.0,0.400040327,4.590897852,0.0938888888888888,0.0552953257090876,0.2176513175180285
40,1658458271,0.012656099,104.9570313,1.429587471,0.0,0.343289051,3.939615229,0.0938888888888888,0.0552953257090876,0.2176513175180285
41,1658458276,0.014273557,104.9414063,2.283032953,0.0,0.309952357,3.557040408,0.0938888888888888,0.0552953257090876,0.2176513175180285
42,1658458281,0.014404191,104.9414063,2.283245423,0.0,0.390464506,3.958938423,0.0782666666666666,0.0480681386946617,0.2184978308286169
43,1658458286,0.015645586,104.9414063,2.283000565,0.0,0.390464506,3.958938423,0.0782666666666666,0.0480681386946617,0.2184978308286169
44,1658458291,0.015268314,104.9414063,1.608544441,0.0,0.390464506,3.958938423,0.0782666666666666,0.0480681386946617,0.2184978308286169
45,1658458296,0.014342073,104.9453125,1.0265682,0.0,0.360836379,3.853881972,0.0796444444444444,0.0459723237892599,0.2194639647705703
46,1658458301,0.014431235,104.9492188,1.025537723,0.0,0.360836379,3.853881972,0.0796444444444444,0.0459723237892599,0.2194639647705703
47,1658458306,0.01418261,104.9492188,1.567136617,0.0,0.344807876,3.611407782,0.0796444444444444,0.0459723237892599,0.2194639647705703
48,1658458311,0.01418261,104.9492188,1.567136617,0.0,0.344807876,3.611407782,0.0975777777777777,0.0495119138044497,0.2209830253466402
49,1658458316,0.014710688,105.4257813,1.020514439,0.0,0.258250576,3.258158541,0.0975777777777777,0.0495119138044497,0.2209830253466402
50,1658458321,0.013255727,105.4179688,0.173901984,0.0,0.287651732,3.599836893,0.0975777777777777,0.0495119138044497,0.2209830253466402
51,1658458326,0.014554864,105.4960938,0.178244729,0.0,0.318228908,3.982497022,0.1092666666666666,0.0496786080989622,0.2222567725467129
52,1658458331,0.014522056,150.296875,1.123913673,0.0,0.36692612,4.591921543,0.1092666666666666,0.0496786080989622,0.2222567725467129
53,1658458336,0.01384397,157.7148438,1.1139972,0.0,0.361652881,4.587107975,0.1092666666666666,0.0496786080989622,0.2222567725467129
54,1658458341,0.015352133,210.6953125,1.152151488,0.0,0.358628314,4.404737587,0.1136666666666666,0.0521944432733104,0.2227042872945098
55,1658458346,0.015434644,210.6953125,1.577452393,0.0,0.358628314,4.404737587,0.1136666666666666,0.0521944432733104,0.2227042872945098
56,1658458351,0.018156847,211.0703125,1.300086931,0.0,0.287622897,3.532636251,0.1136666666666666,0.0521944432733104,0.2227042872945098
57,1658458356,0.04302843,214.1132813,1.235335681,0.0,10.88767375,8.318800513,0.2371333333333333,0.0582634865275375,0.223251141815359
58,1658458361,0.048518648,214.1132813,1.965454015,0.0,12.45677963,8.707343816,0.2371333333333333,0.0582634865275375,0.223251141815359
59,1658458366,0.053105367,214.1132813,1.732146094,0.0,14.02081672,9.120160704,0.2371333333333333,0.0582634865275375,0.223251141815359
60,1658458371,0.136771982,215.6445313,1.632161679,0.0,15.59060643,9.503888956,0.4426,0.0731026707066075,0.2235458821933517
61,1658458376,0.146788294,215.6445313,0.355856505,0.0,23.55287158,31.05993699,0.4426,0.0731026707066075,0.2235458821933517
62,1658458381,0.172557931,215.9257813,0.365055238,0.0,23.42119487,29.31896421,0.4426,0.0731026707066075,0.2235458821933517
63,1658458386,0.172741595,216.046875,0.291412426,0.0,23.42119487,29.31896421,0.6329333333333332,0.088572720336725,0.224387962861255
64,1658458391,0.197333822,216.5546875,0.278645467,0.0,23.65688532,34.42305534,0.6329333333333332,0.088572720336725,0.224387962861255
65,1658458396,0.222744493,216.5546875,0.35992281,0.0,25.98057324,47.53632359,0.6329333333333332,0.088572720336725,0.224387962861255
66,1658458401,0.236958342,217.4804688,0.324405047,0.021834951,25.98057324,47.53632359,0.7024222222222221,0.0945410832979494,0.2244484411093969
67,1658458406,0.236721683,217.578125,0.231664128,0.023383073,25.98057324,47.53632359,0.7024222222222221,0.0945410832979494,0.2244484411093969
68,1658458411,0.228224054,219.5664063,0.246464251,0.028303187,20.28108499,37.1080426,0.7024222222222221,0.0945410832979494,0.2244484411093969
69,1658458416,0.225459198,219.5664063,0.110257066,0.031302389,16.5824224,31.61854352,0.6864444444444444,0.0947280665812152,0.2244788016757332
70,1658458421,0.224010486,220.5664063,0.114232967,0.021472014,23.91284136,46.74255027,0.6864444444444444,0.0947280665812152,0.2244788016757332
71,1658458426,0.22390019,220.5820313,0.11238679,0.021745093,23.91284136,46.74255027,0.6864444444444444,0.0947280665812152,0.2244788016757332
72,1658458431,0.222883701,220.796875,0.109675265,0.026405169,23.91284136,46.74255027,0.6770888888888889,0.0909617285694215,0.2245739516906311
73,1658458436,0.22536574,221.0351563,0.09990706,0.020623299,23.86957397,47.2669336,0.6770888888888889,0.0909617285694215,0.2245739516906311
74,1658458441,0.226497136,221.0585938,0.082460246,0.0,23.86957397,47.2669336,0.6770888888888889,0.0909617285694215,0.2245739516906311
75,1658458446,0.220316485,221.0585938,0.08096391,0.0,23.86957397,47.2669336,0.6563111111111111,0.0883083874611606,0.2245850029367775
76,1658458451,0.209269396,221.2226563,0.044442421,0.0,17.0134084,37.91368993,0.6563111111111111,0.0883083874611606,0.2245850029367775
77,1658458456,0.234154968,217.2695313,2.144060602,0.030401411,19.11464634,42.59621337,0.6563111111111111,0.0883083874611606,0.2245850029367775
78,1658458461,0.223175294,217.2695313,2.444252546,0.041259427,25.21485526,56.1902813,0.652511111111111,0.0857509917690383,0.2246108701392961
79,1658458466,0.233953343,217.15625,2.87389905,0.050050608,25.04900405,48.51887488,0.652511111111111,0.0857509917690383,0.2246108701392961
80,1658458471,0.209385223,217.84375,2.567153012,0.040781444,25.04900405,48.51887488,0.652511111111111,0.0857509917690383,0.2246108701392961
81,1658458476,0.220998725,217.84375,2.655783366,0.03661056,25.04900405,48.51887488,0.6678888888888888,0.0852247849607782,0.2245301717539742
82,1658458481,0.243463267,217.59375,3.6085367,0.035656564,24.90360159,49.36407965,0.6678888888888888,0.0852247849607782,0.2245301717539742
83,1658458486,0.221373996,217.59375,3.397829037,0.035656564,24.90360159,49.36407965,0.6678888888888888,0.0852247849607782,0.2245301717539742
84,1658458491,0.213723603,217.6132813,3.605522023,0.035656564,25.1974364,50.93464697,0.6696666666666666,0.0861511070919764,0.2246810030475329
85,1658458496,0.193767908,217.5117188,3.725229939,0.0,21.18597835,38.57247793,0.6696666666666666,0.0861511070919764,0.2246810030475329
86,1658458501,0.235942798,216.6601563,3.865954646,0.0,24.73047346,45.02580083,0.6696666666666666,0.0861511070919764,0.2246810030475329
87,1658458506,0.22946028,216.6601563,3.827081994,0.0,19.92431203,36.27541165,0.6498666666666667,0.086782470931248,0.2247907868554049
88,1658458511,0.235382823,216.6679688,3.648261258,0.0,24.8149623,49.40107059,0.6498666666666667,0.086782470931248,0.2247907868554049
89,1658458516,0.209704247,217.4335938,3.067155557,0.038839058,24.8149623,49.40107059,0.6498666666666667,0.086782470931248,0.2247907868554049
90,1658458521,0.219420592,218.1992188,2.42100739,0.043318171,24.8149623,49.40107059,0.6697555555555554,0.0886378756350969,0.2247914547878643
91,1658458526,0.238100818,218.6601563,2.254392984,0.037158249,25.93059111,49.13676971,0.6697555555555554,0.0886378756350969,0.2247914547878643
92,1658458531,0.209054075,218.6601563,1.105280588,0.037158249,25.93059111,49.13676971,0.6697555555555554,0.0886378756350969,0.2247914547878643
93,1658458536,0.234642434,218.6601563,1.115671543,0.037158249,25.93059111,49.13676971,0.6856,0.09045908409473,0.2247224755811483
94,1658458541,0.205143565,218.6601563,0.067164184,0.050711924,26.10047101,48.22131927,0.6856,0.09045908409473,0.2247224755811483
95,1658458546,0.23845685,217.8554688,2.272436335,0.033462796,26.10047101,48.22131927,0.6856,0.09045908409473,0.2247224755811483
96,1658458551,0.238512266,217.8554688,2.272609668,0.033462796,26.85091033,50.57549685,0.7016444444444444,0.0915194346290443,0.224619978309197
97,1658458556,0.240526673,217.9648438,3.220626737,0.0,26.36128442,50.72739545,0.7016444444444444,0.0915194346290443,0.224619978309197
98,1658458561,0.23953456,217.9648438,4.364387776,0.0,26.36128442,50.72739545,0.7016444444444444,0.0915194346290443,0.224619978309197
99,1658458566,0.23953456,217.9648438,4.364387776,0.0,26.25522812,51.00897109,0.6833777777777778,0.0893175074183569,0.224685071363422
100,1658458571,0.224414843,218.34375,3.081173025,0.0,26.00794097,51.67037696,0.6833777777777778,0.0893175074183569,0.224685071363422
101,1658458576,0.233616303,218.5390625,3.165351514,0.037157747,26.00794097,51.67037696,0.6833777777777778,0.0893175074183569,0.224685071363422
102,1658458581,0.201251022,218.5390625,2.607183151,0.037157747,26.25851667,52.79898012,0.6839555555555555,0.0880968202574713,0.2247266653393027
103,1658458586,0.217451828,218.5390625,1.702472889,0.05819855,26.04250018,53.11950902,0.6839555555555555,0.0880968202574713,0.2247266653393027
104,1658458591,0.193799565,218.546875,1.531433938,0.046723979,22.60091144,46.09961835,0.6839555555555555,0.0880968202574713,0.2247266653393027
105,1658458596,0.177049001,218.546875,1.361637237,0.041874099,26.13187653,51.84281276,0.7003555555555555,0.0895851284731849,0.2244406080832822
106,1658458601,0.160298436,218.546875,1.191840536,0.03702422,26.42179465,52.07378015,0.7003555555555555,0.0895851284731849,0.2244406080832822
107,1658458606,0.250512478,217.4765625,2.118408789,0.036659022,26.42179465,52.07378015,0.7003555555555555,0.0895851284731849,0.2244406080832822
108,1658458611,0.251128816,217.4804688,2.118336296,0.036659022,26.26512577,51.40720043,0.6864666666666667,0.091408633744024,0.2244570027891038
109,1658458616,0.259336361,217.8320313,2.469238793,0.0,26.37568614,51.24907653,0.6864666666666667,0.091408633744024,0.2244570027891038
110,1658458621,0.259336361,217.8320313,2.469238793,0.0,26.37568614,51.24907653,0.6864666666666667,0.091408633744024,0.2244570027891038
111,1658458626,0.256726104,217.8164063,3.055623117,0.0,26.09487276,49.26576189,0.6817333333333333,0.0948608227767803,0.2235262692674985
112,1658458631,0.200582859,172.7578125,1.770251591,0.0,26.26765222,48.50342997,0.6817333333333333,0.0948608227767803,0.2235262692674985
113,1658458636,0.179291443,165.3398438,1.343014838,0.0,26.26765222,48.50342997,0.6817333333333333,0.0948608227767803,0.2235262692674985
114,1658458641,0.182932443,112.4960938,1.194375175,0.0,25.82114422,49.18158631,0.6632666666666667,0.0942884199515279,0.2221534859000368
115,1658458646,0.201838425,113.09375,1.115060834,0.039550804,25.82114422,49.18158631,0.6632666666666667,0.0942884199515279,0.2221534859000368
116,1658458651,0.245780084,113.6875,1.127960787,0.039550804,25.82114422,49.18158631,0.6632666666666667,0.0942884199515279,0.2221534859000368
117,1658458656,0.246366095,113.6914063,1.127799644,0.039550804,25.90962072,50.86426708,0.6768888888888888,0.0953403599988803,0.2208987444144907
118,1658458661,0.233108424,113.6914063,0.954616663,0.033381757,25.90962072,50.86426708,0.6768888888888888,0.0953403599988803,0.2208987444144907
119,1658458666,0.20662541,113.6914063,1.158366282,0.04088504,25.90962072,50.86426708,0.6768888888888888,0.0953403599988803,0.2208987444144907
120,1658458671,0.183024031,113.6914063,1.03394564,0.036493545,14.87890625,31.53857422,0.6944666666666667,0.0945642185620463,0.2201405196308082
121,1658458673,0.512679447,128.9882813,1.487450661,0.0,3.72772769,15.08307503,0.6944666666666667,0.0945642185620463,0.2201405196308082
122,1658458678,0.53580134,129.0625,0.015159114,0.003072438,3.809159457,14.40628358,0.6944666666666667,0.0945642185620463,0.2201405196308082
123,1658458683,0.460005097,129.0625,0.014352995,0.006385199,3.809159457,14.40628358,0.6944666666666667,0.0945642185620463,0.2201405196308082
124,1658458688,0.481976503,129.0,0.374277313,0.008215075,3.752475476,15.18919016,0.7186222222222222,0.0940447737976316,0.2234645158755705
125,1658458693,0.490620847,129.0664063,0.776892113,0.007053003,3.752475476,15.18919016,0.7186222222222222,0.0940447737976316,0.2234645158755705
126,1658458698,0.503336832,129.0664063,0.854828933,0.00814248,3.752475476,15.18919016,0.7186222222222222,0.0940447737976316,0.2234645158755705
127,1658458703,0.507232062,129.0820313,0.433904034,0.007789172,3.88637737,13.39308096,0.7362666666666666,0.0939345976653622,0.2238096547936814
128,1658458708,0.551340747,129.234375,0.555623561,0.007789172,3.88637737,13.39308096,0.7362666666666666,0.0939345976653622,0.2238096547936814
129,1658458713,0.505076314,129.5195313,0.558337771,0.006817482,3.88637737,13.39308096,0.7362666666666666,0.0939345976653622,0.2238096547936814
130,1658458718,0.523964545,129.5898438,0.370094632,0.003749974,3.231114024,11.5347021,0.7109333333333333,0.0951345551071494,0.223959939597046
131,1658458723,0.540440919,130.7695313,0.392454348,0.003749974,3.9041745,13.04287886,0.7109333333333333,0.0951345551071494,0.223959939597046
132,1658458728,0.539458976,130.7695313,0.046594619,0.0,3.9041745,13.04287886,0.7109333333333333,0.0951345551071494,0.223959939597046
133,1658458733,0.557239705,130.7773438,1.061684578,0.00279617,3.987623315,12.14119635,0.7116222222222222,0.1344848510506485,0.224168213082113
134,1658458738,0.554981661,130.7773438,1.065544324,0.007236878,3.946462587,12.14881865,0.7116222222222222,0.1344848510506485,0.224168213082113
135,1658458743,0.517292324,130.734375,1.402502611,0.007618142,3.946462587,12.14881865,0.7116222222222222,0.1344848510506485,0.224168213082113
136,1658458748,0.545607053,130.7773438,1.440987132,0.007618142,3.934176696,12.01967718,0.7067777777777777,0.1547163955932819,0.2244315606345139
137,1658458753,0.541530591,130.7773438,1.605603663,0.007356513,3.934176696,12.01967718,0.7067777777777777,0.1547163955932819,0.2244315606345139
138,1658458758,0.541530591,129.5742188,2.92153631,0.008575601,3.825786322,12.14269543,0.7067777777777777,0.1547163955932819,0.2244315606345139
139,1658458763,0.551157237,128.25,3.804709996,0.008618034,3.733167962,12.28082286,0.7340888888888888,0.172217526063393,0.224352926767703
140,1658458768,0.506073903,128.25,4.130281601,0.006981726,3.733167962,12.28082286,0.7340888888888888,0.172217526063393,0.224352926767703
141,1658458773,0.519572431,128.28125,4.028356282,0.006981726,3.745713801,12.25887983,0.7340888888888888,0.172217526063393,0.224352926767703
142,1658458778,0.539801862,128.1796875,4.637255525,0.0,3.745713801,12.25887983,0.7028222222222222,0.1505339983654388,0.2243637351293187
143,1658458783,0.538723223,128.1796875,4.757454822,0.0,3.685269407,12.30732548,0.7028222222222222,0.1505339983654388,0.2243637351293187
144,1658458788,0.535675951,128.2617188,4.758805364,0.0,3.685269407,12.30732548,0.7028222222222222,0.1505339983654388,0.2243637351293187
145,1658458793,0.539695252,128.2617188,6.282437841,0.0,2.873158872,9.595201192,0.7050444444444444,0.1492955762184683,0.2243612455628791
146,1658458798,0.522286368,128.2929688,4.481846327,0.006928683,3.749924774,14.8464154,0.7050444444444444,0.1492955762184683,0.2243612455628791
147,1658458803,0.542494193,128.2265625,4.88105346,0.00844582,3.749924774,14.8464154,0.7050444444444444,0.1492955762184683,0.2243612455628791
148,1658458808,0.534798246,128.96875,3.119546355,0.00735414,3.751484235,15.4431156,0.673911111111111,0.1457918871251207,0.2244635606714324
149,1658458813,0.530191284,129.5859375,2.801570615,0.00864004,3.751484235,15.4431156,0.673911111111111,0.1457918871251207,0.2244635606714324
150,1658458818,0.534316081,129.6132813,1.28654267,0.007180206,3.742223528,17.02009316,0.673911111111111,0.1457918871251207,0.2244635606714324
151,1658458823,0.536180006,130.390625,0.446842331,0.008133682,3.742223528,17.02009316,0.7015111111111111,0.1477623946823852,0.2244175947739992
152,1658458828,0.512605369,130.390625,0.446842331,0.008479978,3.599989044,15.26605443,0.7015111111111111,0.1477623946823852,0.2244175947739992
153,1658458833,0.503435224,130.390625,0.666807604,0.008479978,2.603742845,10.4869361,0.7015111111111111,0.1477623946823852,0.2244175947739992
154,1658458838,0.483163565,130.40625,0.548572584,0.003385465,2.894420248,11.65767974,0.6662888888888888,0.1453821048617524,0.2244800160983867
155,1658458843,0.511964307,131.3125,0.503777097,0.0,2.882328068,11.6089768,0.6662888888888888,0.1453821048617524,0.2244800160983867
156,1658458848,0.489686718,131.296875,0.51180089,0.0,3.486701192,13.04224865,0.6662888888888888,0.1453821048617524,0.2244800160983867
157,1658458853,0.481149693,131.4101563,0.505254614,0.0,3.486701192,13.04224865,0.6545555555555554,0.1463145692559988,0.2246901112174338
158,1658458858,0.477501488,131.4335938,0.39790876,0.002953686,3.402006296,11.60843259,0.6545555555555554,0.1463145692559988,0.2246901112174338
159,1658458863,0.475879746,131.4335938,0.541200066,0.006511137,3.367316261,11.85421172,0.6545555555555554,0.1463145692559988,0.2246901112174338
160,1658458868,0.439534548,130.0351563,1.360053934,0.006867598,3.393143681,11.89742463,0.6338444444444444,0.1457685567302372,0.2241681523609803
161,1658458873,0.470722135,130.03125,1.901011533,0.006867598,3.393143681,11.89742463,0.6338444444444444,0.1457685567302372,0.2241681523609803
162,1658458878,0.470167722,128.4140625,3.071529368,0.006590875,3.393143681,11.89742463,0.6338444444444444,0.1457685567302372,0.2241681523609803
163,1658458883,0.473679392,128.4296875,3.234530697,0.006600828,3.451107678,14.99090569,0.6499777777777778,0.1483480767600201,0.2233111342944395
164,1658458888,0.469422337,128.4492188,2.883705715,0.006995183,3.433830365,16.82389509,0.6499777777777778,0.1483480767600201,0.2233111342944395
165,1658458893,0.417354849,128.5820313,2.856661392,0.005986941,3.315310676,13.24212175,0.6499777777777778,0.1483480767600201,0.2233111342944395
166,1658458898,0.449411767,128.4648438,3.566656799,0.006734771,3.315310676,13.24212175,0.6552444444444444,0.1473419367605749,0.2222115353028718
167,1658458903,0.418567354,128.5820313,3.962927613,0.00359589,3.315310676,13.24212175,0.6552444444444444,0.1473419367605749,0.2222115353028718
168,1658458908,0.431748762,129.1953125,3.745116627,0.0,2.795481736,11.52078643,0.6552444444444444,0.1473419367605749,0.2222115353028718
169,1658458913,0.450019232,129.9296875,2.060413724,0.0,3.628640608,17.24400574,0.669311111111111,0.1483151467178294,0.2213176595087988
170,1658458918,0.475299975,129.7890625,1.457753222,0.003084287,3.628640608,17.24400574,0.669311111111111,0.1483151467178294,0.2213176595087988
171,1658458923,0.476937137,129.7890625,1.457481877,0.006963743,3.057305498,12.354283,0.669311111111111,0.1483151467178294,0.2213176595087988
172,1658458928,0.456234057,130.7617188,1.655317157,0.008452005,9.831244515,14.60705681,0.6602,0.1451043021085718,0.2212283387226374
173,1658458933,0.473055352,131.4023438,1.746712312,0.008452005,9.831244515,14.60705681,0.6602,0.1451043021085718,0.2212283387226374
174,1658458938,0.435144474,131.4023438,1.880555438,0.011360256,9.831244515,14.60705681,0.6602,0.1451043021085718,0.2212283387226374
175,1658458943,0.450655559,131.28125,2.134911711,0.007809082,8.993958605,16.51429546,0.6537555555555554,0.1446199895519231,0.2212415759295601
176,1658458948,0.470035094,131.28125,2.228688463,0.007281839,8.993958605,16.51429546,0.6537555555555554,0.1446199895519231,0.2212415759295601
177,1658458953,0.470035094,131.2734375,2.653489018,0.00313203,11.41657162,13.05029653,0.6537555555555554,0.1446199895519231,0.2212415759295601
178,1658458958,0.457035871,130.6328125,3.886239387,0.00313203,9.122891226,13.75415615,0.6187333333333334,0.140692090395593,0.2212220237248395
179,1658458963,0.457469354,130.640625,3.553078887,0.00313203,9.122891226,13.75415615,0.6187333333333334,0.140692090395593,0.2212220237248395
180,1658458968,0.453899769,130.640625,4.846500991,0.0,9.122891226,13.75415615,0.6187333333333334,0.140692090395593,0.2212220237248395
181,1658458973,0.452649244,130.4179688,5.973767265,0.002646925,2.586826448,11.25878284,0.5988888888888888,0.1417352862249521,0.2212511698685223
182,1658458978,0.448013933,130.59375,4.341810083,0.00376654,3.087951661,12.82086565,0.5988888888888888,0.1417352862249521,0.2212511698685223
183,1658458983,0.449271365,130.5976563,4.127687416,0.007248458,3.087951661,12.82086565,0.5988888888888888,0.1417352862249521,0.2212511698685223
184,1658458988,0.415004184,130.4648438,4.02244654,0.006137722,3.083106502,13.30531474,0.5997333333333333,0.1424171787809186,0.2203715635406274
185,1658458993,0.458225994,132.4453125,3.923185523,0.006797956,2.473640578,10.67513121,0.5997333333333333,0.1424171787809186,0.2203715635406274
186,1658458998,0.458225994,132.4453125,3.930433248,0.006024912,3.1041245,12.34418782,0.5997333333333333,0.1424171787809186,0.2203715635406274
187,1658459003,0.462658829,132.4453125,2.664739268,0.0055924,3.09937573,11.21499779,0.6234,0.1462663804788386,0.2195850427091195
188,1658459008,0.457868972,131.5625,4.19767614,0.006220213,3.09937573,11.21499779,0.6234,0.1462663804788386,0.2195850427091195
189,1658459013,0.457563059,131.5625,4.365255052,0.006029864,3.081146565,11.61327471,0.6234,0.1462663804788386,0.2195850427091195
190,1658459018,0.43476736,131.5625,5.08197785,0.00262104,3.092662853,11.59924549,0.6114444444444445,0.144895858305134,0.2195005188924392
191,1658459023,0.45982694,130.03125,4.693913696,0.00262104,3.092662853,11.59924549,0.6114444444444445,0.144895858305134,0.2195005188924392
192,1658459028,0.433058511,130.0390625,3.951579551,0.0,2.953979194,15.15017471,0.6114444444444445,0.144895858305134,0.2195005188924392
193,1658459033,0.441217677,130.0390625,3.450828023,0.005276713,2.953979194,15.15017471,0.5831777777777777,0.1429376699875687,0.2195200710971598
194,1658459038,0.413483996,130.046875,3.757578823,0.005276713,2.847924371,17.65199039,0.5831777777777777,0.1429376699875687,0.2195200710971598
195,1658459043,0.407155364,130.0507813,3.661189864,0.006255698,2.790345473,13.1306129,0.5831777777777777,0.1429376699875687,0.2195200710971598
196,1658459048,0.379056251,130.234375,2.505563456,0.005739762,2.790345473,13.1306129,0.5483777777777777,0.1387500527968415,0.2196607619615622
197,1658459053,0.380454619,130.234375,0.952782457,0.004843164,2.790345473,13.1306129,0.5483777777777777,0.1387500527968415,0.2196607619615622
