,timestamp,emailservice-8848674-b7vr4&cpu_usage,emailservice-8848674-b7vr4&cpu_limit,emailservice-8848674-b7vr4&mem_usage,emailservice-8848674-b7vr4&mem_usage_rate,emailservice-8848674-b7vr4&mem_limit,emailservice-8848674-b7vr4&fs_usage,emailservice-8848674-b7vr4&net_receive,emailservice-8848674-b7vr4&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
18,1658458161,0.025315523,0.2,159.0820313,5.020076288,2304.0,0.000458782,0.370839807,6.95522018,0.0626444444444444,0.0626457613309345,0.2171192182324187
19,1658458166,0.026126083,0.2,159.0820313,5.18649516,2304.0,0.000458782,0.370839807,6.95522018,0.0626444444444444,0.0626457613309345,0.2171192182324187
20,1658458171,0.021867905,0.2,158.9570313,6.243117917,2304.0,0.0,0.370839807,6.95522018,0.0626444444444444,0.0626457613309345,0.2171192182324187
21,1658458176,0.026193234,0.2,158.9570313,5.627601453,2304.0,0.000365395,0.377035456,7.764258771,0.0605333333333333,0.0418681133349363,0.2171382846680779
22,1658458181,0.026471377,0.2,158.9570313,7.892854252,2304.0,0.000365395,0.377035456,7.764258771,0.0605333333333333,0.0418681133349363,0.2171382846680779
23,1658458186,0.025602709,0.2,158.9609375,6.072170375,2304.0,0.000365395,0.377035456,7.764258771,0.0605333333333333,0.0418681133349363,0.2171382846680779
24,1658458191,0.026679398,0.2,158.9648438,6.023663339,2304.0,0.00028231,0.386820211,7.457259537,0.0615333333333333,0.0425824948002232,0.2171145427052029
25,1658458196,0.027339123,0.2,158.9648438,5.42173777,2304.0,0.000400241,0.386820211,7.457259537,0.0615333333333333,0.0425824948002232,0.2171145427052029
26,1658458201,0.024955513,0.2,158.9609375,5.002484505,2304.0,0.000304759,0.386820211,7.457259537,0.0615333333333333,0.0425824948002232,0.2171145427052029
27,1658458206,0.026331166,0.2,158.9570313,5.067486754,2304.0,0.000304759,0.283300378,4.845845373,0.0605777777777777,0.0416865776527736,0.2171400455809254
28,1658458211,0.023464234,0.2,158.9570313,5.356019662,2304.0,0.0,0.335517048,7.912836234,0.0605777777777777,0.0416865776527736,0.2171400455809254
29,1658458216,0.022991557,0.2,158.9570313,3.595748948,2304.0,0.0,0.426186437,10.05118368,0.0605777777777777,0.0416865776527736,0.2171400455809254
30,1658458221,0.026297069,0.2,159.09375,2.542582008,2304.0,0.0,0.426186437,10.05118368,0.0623111111111111,0.0442992623814175,0.2173660496367327
31,1658458226,0.026297069,0.2,159.09375,2.542582008,2304.0,0.0,0.392509815,9.352846415,0.0623111111111111,0.0442992623814175,0.2173660496367327
32,1658458231,0.025182714,0.2,159.2421875,3.319341901,2304.0,0.0,0.392509815,9.352846415,0.0623111111111111,0.0442992623814175,0.2173660496367327
33,1658458236,0.026912723,0.2,159.28125,3.131091993,2304.0,0.000355906,0.386468639,10.61777012,0.0816222222222222,0.0521007694147802,0.2173592488698734
34,1658458241,0.026912723,0.2,159.28125,3.131091993,2304.0,0.000355906,0.401815088,9.302323742,0.0816222222222222,0.0521007694147802,0.2173592488698734
35,1658458246,0.027053369,0.2,159.28125,1.529252356,2304.0,0.000355906,0.401815088,9.302323742,0.0816222222222222,0.0521007694147802,0.2173592488698734
36,1658458251,0.028571984,0.2,159.6054688,1.33106356,2304.0,0.000307561,0.39303789,7.782624031,0.0900444444444444,0.0559470064554303,0.2174169339459124
37,1658458256,0.028393992,0.2,160.0390625,1.338157282,2304.0,0.000307561,0.39303789,7.782624031,0.0900444444444444,0.0559470064554303,0.2174169339459124
38,1658458261,0.028036996,0.2,160.0390625,1.949651557,2304.0,0.000451524,0.39303789,7.782624031,0.0900444444444444,0.0559470064554303,0.2174169339459124
39,1658458266,0.028334049,0.2,160.0429688,1.379303926,2304.0,0.000316828,0.39303789,7.782624031,0.0938888888888888,0.0552953257090876,0.2176513175180285
40,1658458271,0.028400993,0.2,160.2109375,1.377849073,2304.0,0.000316828,0.398321407,7.1936547,0.0938888888888888,0.0552953257090876,0.2176513175180285
41,1658458276,0.028249028,0.2,160.2109375,1.381484626,2304.0,0.000316828,0.398321407,7.1936547,0.0938888888888888,0.0552953257090876,0.2176513175180285
42,1658458281,0.028286166,0.2,160.2148438,0.76397253,2304.0,0.0,0.398321407,7.1936547,0.0782666666666666,0.0480681386946617,0.2184978308286169
43,1658458286,0.02776237,0.2,159.9726563,2.431279996,2304.0,0.0,0.384511282,7.872071855,0.0782666666666666,0.0480681386946617,0.2184978308286169
44,1658458291,0.026878345,0.2,159.9648438,2.828826187,2304.0,0.0,0.384511282,7.872071855,0.0782666666666666,0.0480681386946617,0.2184978308286169
45,1658458296,0.025928648,0.2,159.9648438,3.397130857,2304.0,0.0,0.384511282,7.872071855,0.0796444444444444,0.0459723237892599,0.2194639647705703
46,1658458301,0.025549036,0.2,160.1132813,2.643055801,2304.0,0.0,0.362899212,7.276834805,0.0796444444444444,0.0459723237892599,0.2194639647705703
47,1658458306,0.025068824,0.2,160.2265625,2.448556504,2304.0,0.000304955,0.362899212,7.276834805,0.0796444444444444,0.0459723237892599,0.2194639647705703
48,1658458311,0.023235544,0.2,160.2265625,2.58144688,2304.0,0.000367097,0.304789626,6.474079867,0.0975777777777777,0.0495119138044497,0.2209830253466402
49,1658458316,0.025878794,0.2,160.3164063,2.461510309,2304.0,0.000372266,0.3087736,6.558704027,0.0975777777777777,0.0495119138044497,0.2209830253466402
50,1658458321,0.027144552,0.2,160.4023438,2.312187389,2304.0,0.000301705,0.352918984,7.215675465,0.0975777777777777,0.0495119138044497,0.2209830253466402
51,1658458326,0.026933522,0.2,160.4023438,2.496779008,2304.0,0.000387621,0.352918984,7.215675465,0.1092666666666666,0.0496786080989622,0.2222567725467129
52,1658458331,0.02838078,0.2,160.078125,1.837001144,2304.0,0.000387621,0.338053682,6.548894547,0.1092666666666666,0.0496786080989622,0.2222567725467129
53,1658458336,0.025276123,0.2,193.203125,2.155980287,2304.0,0.000269271,0.340074964,6.738702437,0.1092666666666666,0.0496786080989622,0.2222567725467129
54,1658458341,0.024305653,0.2,239.46875,1.545988372,2304.0,0.000348158,0.340074964,6.738702437,0.1136666666666666,0.0521944432733104,0.2227042872945098
55,1658458346,0.028051635,0.2,319.0546875,3.629211935,2304.0,0.000348158,0.331136949,6.575569184,0.1136666666666666,0.0521944432733104,0.2227042872945098
56,1658458351,0.032124534,0.4,319.0546875,4.041016762,4608.0,0.0,0.331136949,6.575569184,0.1136666666666666,0.0521944432733104,0.2227042872945098
57,1658458356,0.03510981,0.4,319.3867188,3.673131332,4608.0,0.0,9.094297312,9.061961584,0.2371333333333333,0.0582634865275375,0.223251141815359
58,1658458361,0.045650404,0.2,319.7265625,4.841500614,2304.0,0.0,10.43457732,9.443762584,0.2371333333333333,0.0582634865275375,0.223251141815359
59,1658458366,0.046244095,0.2,319.7265625,5.174492881,2304.0,0.0,11.76872392,9.467444403,0.2371333333333333,0.0582634865275375,0.223251141815359
60,1658458371,0.051519264,0.2,319.4960938,5.868553681,2304.0,0.000436158,13.10287052,9.491126223,0.4426,0.0731026707066075,0.2235458821933517
61,1658458376,0.03820708,0.2,319.203125,3.688770538,2304.0,0.000485578,9.32901039,16.37448804,0.4426,0.0731026707066075,0.2235458821933517
62,1658458381,0.038717483,0.2,319.203125,3.141678659,2304.0,0.000593042,9.183841987,13.3598498,0.4426,0.0731026707066075,0.2235458821933517
63,1658458386,0.043562299,0.2,319.296875,3.437881007,2304.0,0.000593042,7.324428526,13.48168484,0.6329333333333332,0.088572720336725,0.224387962861255
64,1658458391,0.042852676,0.2,319.40625,3.437380116,2304.0,0.000370837,7.324428526,13.48168484,0.6329333333333332,0.088572720336725,0.224387962861255
65,1658458396,0.044832783,0.2,319.46875,2.643516412,2304.0,0.000499584,1.834853214,17.15575643,0.6329333333333332,0.088572720336725,0.224387962861255
66,1658458401,0.04415393,0.2,319.4921875,2.669446164,2304.0,0.000499584,1.849107774,12.75126303,0.7024222222222221,0.0945410832979494,0.2244484411093969
67,1658458406,0.044923403,0.2,319.4257813,4.071439049,2304.0,0.000352518,1.849107774,12.75126303,0.7024222222222221,0.0945410832979494,0.2244484411093969
68,1658458411,0.045604331,0.2,319.9453125,3.535506296,2304.0,0.0,1.799277152,13.07344894,0.7024222222222221,0.0945410832979494,0.2244484411093969
69,1658458416,0.043963499,0.2,320.4570313,2.312986425,2304.0,0.004639489,1.58871355,8.4621833,0.6864444444444444,0.0947280665812152,0.2244788016757332
70,1658458421,0.044678633,0.2,320.4570313,0.760167807,2304.0,0.004639489,1.860713715,9.910975155,0.6864444444444444,0.0947280665812152,0.2244788016757332
71,1658458426,0.04462913,0.2,321.1484375,0.768911696,2304.0,0.004639489,1.53013208,8.150152766,0.6864444444444444,0.0947280665812152,0.2244788016757332
72,1658458431,0.040652389,0.2,321.8359375,0.894689815,2304.0,0.005211826,1.865331566,9.793751352,0.6770888888888889,0.0909617285694215,0.2245739516906311
73,1658458436,0.04543409,0.2,321.9453125,0.817938251,2304.0,0.004815557,1.807229922,8.580279717,0.6770888888888889,0.0909617285694215,0.2245739516906311
74,1658458441,0.045252489,0.2,321.9726563,0.807228558,2304.0,0.004815557,1.807229922,8.580279717,0.6770888888888889,0.0909617285694215,0.2245739516906311
75,1658458446,0.044845564,0.2,321.984375,0.803711781,2304.0,0.004648031,1.778522858,11.37937658,0.6563111111111111,0.0883083874611606,0.2245850029367775
76,1658458451,0.044025902,0.2,321.890625,0.813373688,2304.0,0.00468864,1.927896609,14.46198841,0.6563111111111111,0.0883083874611606,0.2245850029367775
77,1658458456,0.044052032,0.2,321.890625,0.811604741,2304.0,0.00468864,1.927896609,14.46198841,0.6563111111111111,0.0883083874611606,0.2245850029367775
78,1658458461,0.045076328,0.2,322.0195313,0.796358934,2304.0,0.003355278,2.028357506,14.56559721,0.652511111111111,0.0857509917690383,0.2246108701392961
79,1658458466,0.045681857,0.2,322.0195313,1.02421901,2304.0,0.0,2.028357506,14.56559721,0.652511111111111,0.0857509917690383,0.2246108701392961
80,1658458471,0.04582594,0.2,322.1640625,0.667559754,2304.0,0.0,2.02706701,14.8273986,0.652511111111111,0.0857509917690383,0.2246108701392961
81,1658458476,0.045836516,0.2,320.6757813,1.975071819,2304.0,0.001423591,2.02706701,14.8273986,0.6678888888888888,0.0852247849607782,0.2245301717539742
82,1658458481,0.045642423,0.2,319.3007813,3.449239239,2304.0,0.001423591,2.02706701,14.8273986,0.6678888888888888,0.0852247849607782,0.2245301717539742
83,1658458486,0.0457584,0.2,319.1757813,4.340003495,2304.0,0.004523129,1.914488322,14.05989817,0.6678888888888888,0.0852247849607782,0.2245301717539742
84,1658458491,0.045062091,0.2,319.2851563,3.985833688,2304.0,0.004641467,1.764129485,10.88994555,0.6696666666666666,0.0861511070919764,0.2246810030475329
85,1658458496,0.045221799,0.2,319.2851563,3.622445261,2304.0,0.006002733,1.726057221,12.14440587,0.6696666666666666,0.0861511070919764,0.2246810030475329
86,1658458501,0.044338254,0.2,319.2851563,4.504038968,2304.0,0.006002733,1.726057221,12.14440587,0.6696666666666666,0.0861511070919764,0.2246810030475329
87,1658458506,0.043740758,0.2,319.3046875,4.142142307,2304.0,0.004452502,1.726057221,12.14440587,0.6498666666666667,0.086782470931248,0.2247907868554049
88,1658458511,0.043914027,0.2,319.3320313,3.627317673,2304.0,0.005991249,1.801176343,12.49134913,0.6498666666666667,0.086782470931248,0.2247907868554049
89,1658458516,0.044118914,0.2,319.6328125,3.164163437,2304.0,0.004425596,1.801176343,12.49134913,0.6498666666666667,0.086782470931248,0.2247907868554049
90,1658458521,0.038611216,0.2,319.9257813,0.699102535,2304.0,0.003245774,1.801176343,12.49134913,0.6697555555555554,0.0886378756350969,0.2247914547878643
91,1658458526,0.040441517,0.2,319.9257813,0.699828488,2304.0,0.003245774,1.801176343,12.49134913,0.6697555555555554,0.0886378756350969,0.2247914547878643
92,1658458531,0.042755192,0.2,321.1757813,0.038177538,2304.0,0.0,1.8694264,12.30132924,0.6697555555555554,0.0886378756350969,0.2247914547878643
93,1658458536,0.043025636,0.2,321.265625,0.043927473,2304.0,0.002895902,1.8694264,12.30132924,0.6856,0.09045908409473,0.2247224755811483
94,1658458541,0.0434806,0.2,321.265625,0.048660572,2304.0,0.002895902,1.8694264,12.30132924,0.6856,0.09045908409473,0.2247224755811483
95,1658458546,0.036258559,0.2,321.1835938,0.707893822,2304.0,0.0027891,1.862676241,10.63712821,0.6856,0.09045908409473,0.2247224755811483
96,1658458551,0.037366958,0.2,321.2265625,0.831280504,2304.0,0.003273699,1.862676241,10.63712821,0.7016444444444444,0.0915194346290443,0.224619978309197
97,1658458556,0.042614157,0.2,321.2265625,0.826968686,2304.0,0.004222597,1.761021677,10.65306855,0.7016444444444444,0.0915194346290443,0.224619978309197
98,1658458561,0.037733179,0.2,321.2265625,0.707881181,2304.0,0.003740072,1.891514322,11.8482904,0.7016444444444444,0.0915194346290443,0.224619978309197
99,1658458566,0.037979377,0.2,321.2421875,0.723879879,2304.0,0.004073996,1.891514322,11.8482904,0.6833777777777778,0.0893175074183569,0.224685071363422
100,1658458571,0.035984568,0.2,321.2421875,0.717783178,2304.0,0.003776462,1.918391591,11.95644103,0.6833777777777778,0.0893175074183569,0.224685071363422
101,1658458576,0.042349448,0.2,321.2734375,1.06264036,2304.0,0.001232315,1.941373135,12.4618261,0.6833777777777778,0.0893175074183569,0.224685071363422
102,1658458581,0.044128265,0.2,321.3046875,0.707724301,2304.0,0.000965717,1.941373135,12.4618261,0.6839555555555555,0.0880968202574713,0.2247266653393027
103,1658458586,0.044128265,0.2,321.3046875,0.707724301,2304.0,0.000965717,1.910729824,12.72340851,0.6839555555555555,0.0880968202574713,0.2247266653393027
104,1658458591,0.042527211,0.2,322.1992188,0.728212303,2304.0,0.0,1.739398349,12.19248746,0.6839555555555555,0.0880968202574713,0.2247266653393027
105,1658458596,0.044647155,0.2,323.125,0.041307949,2304.0,0.004414519,2.014701746,14.12225427,0.7003555555555555,0.0895851284731849,0.2244406080832822
106,1658458601,0.046333739,0.2,323.125,0.045959255,2304.0,0.004722043,1.70041387,11.91922183,0.7003555555555555,0.0895851284731849,0.2244406080832822
107,1658458606,0.043790145,0.2,323.125,0.045726134,2304.0,0.005850936,1.8930193,12.26220482,0.7003555555555555,0.0895851284731849,0.2244406080832822
108,1658458611,0.040190025,0.2,323.3046875,0.042284435,2304.0,0.005669921,1.8930193,12.26220482,0.6864666666666667,0.091408633744024,0.2244570027891038
109,1658458616,0.043956701,0.2,323.3046875,0.05486611,2304.0,0.005652451,1.8930193,12.26220482,0.6864666666666667,0.091408633744024,0.2244570027891038
110,1658458621,0.046938353,0.2,323.4257813,0.044110641,2304.0,0.004310559,1.84040208,11.36005557,0.6864666666666667,0.091408633744024,0.2244570027891038
111,1658458626,0.046877118,0.2,323.4257813,0.045066682,2304.0,0.005642212,1.84040208,11.36005557,0.6817333333333333,0.0948608227767803,0.2235262692674985
112,1658458631,0.046867381,0.2,323.4257813,0.050654729,2304.0,0.006024724,1.84040208,11.36005557,0.6817333333333333,0.0948608227767803,0.2235262692674985
113,1658458636,0.044193951,0.2,290.4179688,0.033092241,2304.0,0.004414297,1.851944803,10.51295325,0.6817333333333333,0.0948608227767803,0.2235262692674985
114,1658458641,0.046014685,0.2,244.1601563,0.015683047,2304.0,0.0,2.013355773,10.55557054,0.6632666666666667,0.0942884199515279,0.2221534859000368
115,1658458646,0.046014685,0.2,164.21875,0.015683047,2304.0,0.0,2.083046775,10.6993979,0.6632666666666667,0.0942884199515279,0.2221534859000368
116,1658458651,0.047056651,0.2,162.3007813,1.457938237,2304.0,0.0,2.083046775,10.6993979,0.6632666666666667,0.0942884199515279,0.2221534859000368
117,1658458656,0.045138073,0.2,160.796875,3.603117376,2304.0,0.0,2.018081609,14.20754663,0.6768888888888888,0.0953403599988803,0.2208987444144907
118,1658458661,0.04798669,0.2,160.796875,3.809826018,2304.0,0.0,2.018081609,14.20754663,0.6768888888888888,0.0953403599988803,0.2208987444144907
119,1658458666,0.04798669,0.2,160.796875,3.809826018,2304.0,0.0,2.115890108,15.93327706,0.6768888888888888,0.0953403599988803,0.2208987444144907
120,1658458671,0.043969983,0.2,160.796875,4.257304499,2304.0,0.0,0.0,0.0,0.6944666666666667,0.0945642185620463,0.2201405196308082
121,1658458673,0.050185329,0.125,161.6601563,0.084352067,0.016149742,0.041636679,26.39523203,54.93774776,0.6944666666666667,0.0945642185620463,0.2201405196308082
122,1658458678,0.051544343,0.125,161.6601563,0.100115043,0.016149742,0.030282077,26.3322913,52.99268272,0.6944666666666667,0.0945642185620463,0.2201405196308082
123,1658458683,0.053048165,0.125,163.0976563,0.105935929,0.019826617,0.0,26.80793296,52.30071311,0.6944666666666667,0.0945642185620463,0.2201405196308082
124,1658458688,0.054508468,0.125,163.0976563,0.09878949,0.022603723,0.0,26.984389,52.5362306,0.7186222222222222,0.0940447737976316,0.2234645158755705
125,1658458693,0.053262225,0.125,162.4179688,1.462783046,0.0271048,0.0,19.06243527,36.1424512,0.7186222222222222,0.0940447737976316,0.2234645158755705
126,1658458698,0.050110395,0.125,162.4257813,1.462436927,0.022813471,0.0,21.2960352,40.37736534,0.7186222222222222,0.0940447737976316,0.2234645158755705
127,1658458703,0.05045383,0.125,162.4726563,1.443932042,0.017831288,0.0,27.76538676,53.92716826,0.7362666666666666,0.0939345976653622,0.2238096547936814
128,1658458708,0.051537924,0.125,162.4726563,2.226333503,0.005656289,0.031791572,27.76538676,53.92716826,0.7362666666666666,0.0939345976653622,0.2238096547936814
129,1658458713,0.051537924,0.125,163.3320313,1.352223776,0.005656289,0.043090571,27.76538676,53.92716826,0.7362666666666666,0.0939345976653622,0.2238096547936814
130,1658458718,0.042204139,0.125,163.3320313,1.352816197,0.007797593,0.047924252,23.2413324,44.93641275,0.7109333333333333,0.0951345551071494,0.223959939597046
131,1658458723,0.047985094,0.125,164.234375,1.372035958,0.020451649,0.040607546,27.31275353,52.80838226,0.7109333333333333,0.0951345551071494,0.223959939597046
132,1658458728,0.047985094,0.125,163.7265625,1.458020625,0.026135234,0.040607546,27.20099054,48.99052875,0.7109333333333333,0.0951345551071494,0.223959939597046
133,1658458733,0.04865988,0.125,163.7265625,1.618681005,0.02109271,0.040607546,27.20099054,48.99052875,0.7116222222222222,0.1344848510506485,0.224168213082113
134,1658458738,0.049653636,0.125,163.734375,1.950109363,0.020290551,0.047093117,27.09338307,47.48093609,0.7116222222222222,0.1344848510506485,0.224168213082113
135,1658458743,0.04850553,0.125,165.0390625,1.356732273,0.026472756,0.035241572,22.99656251,40.30129099,0.7116222222222222,0.1344848510506485,0.224168213082113
136,1658458748,0.049945058,0.125,165.0390625,1.356732273,0.031981714,0.035241572,20.07145753,32.54332576,0.7067777777777777,0.1547163955932819,0.2244315606345139
137,1658458753,0.048625484,0.125,164.15625,2.459732014,0.029644658,0.0,26.37781042,47.83233575,0.7067777777777777,0.1547163955932819,0.2244315606345139
138,1658458758,0.048168504,0.125,164.40625,2.897216595,0.024127249,0.036801602,26.37781042,47.83233575,0.7067777777777777,0.1547163955932819,0.2244315606345139
139,1658458763,0.048515483,0.125,164.40625,2.884548377,0.007232932,0.036801602,26.92943349,48.47644309,0.7340888888888888,0.172217526063393,0.224352926767703
140,1658458768,0.048788337,0.125,164.40625,2.884651852,0.00869652,0.050374965,26.92943349,48.47644309,0.7340888888888888,0.172217526063393,0.224352926767703
141,1658458773,0.048788337,0.125,165.1679688,1.72558241,0.005583016,0.050374965,26.67379277,48.18098549,0.7340888888888888,0.172217526063393,0.224352926767703
142,1658458778,0.046059804,0.125,165.1875,1.544682119,0.005583016,0.039088034,26.64602015,51.72096538,0.7028222222222222,0.1505339983654388,0.2243637351293187
143,1658458783,0.044667341,0.125,165.0195313,2.139137868,0.017531433,0.042322232,26.64602015,51.72096538,0.7028222222222222,0.1505339983654388,0.2243637351293187
144,1658458788,0.04832783,0.125,165.0195313,2.889673674,0.017531433,0.042322232,19.59544166,35.64218152,0.7028222222222222,0.1505339983654388,0.2243637351293187
145,1658458793,0.049775024,0.125,165.0195313,2.882463297,0.013606101,0.042322232,20.22650459,36.79002294,0.7050444444444444,0.1492955762184683,0.2243612455628791
146,1658458798,0.049870197,0.125,165.546875,4.299613149,0.018558757,0.033084918,26.28296687,50.80931611,0.7050444444444444,0.1492955762184683,0.2243612455628791
147,1658458803,0.051568889,0.125,165.546875,3.524666656,0.026475496,0.0,26.28296687,50.80931611,0.7050444444444444,0.1492955762184683,0.2243612455628791
148,1658458808,0.048661415,0.125,165.546875,3.524448527,0.028815258,0.0,26.28296687,50.80931611,0.673911111111111,0.1457918871251207,0.2244635606714324
149,1658458813,0.041749396,0.125,165.3945313,3.306185722,0.024961108,0.0,26.36497946,53.08396854,0.673911111111111,0.1457918871251207,0.2244635606714324
150,1658458818,0.043996798,0.125,165.7421875,3.3668919,0.023246798,0.0,26.36497946,53.08396854,0.673911111111111,0.1457918871251207,0.2244635606714324
151,1658458823,0.044844148,0.125,165.7617188,3.542121509,0.023246798,0.042693843,26.36497946,53.08396854,0.7015111111111111,0.1477623946823852,0.2244175947739992
152,1658458828,0.044650729,0.125,165.7617188,3.97667398,0.005873659,0.042693843,25.97105371,50.94061758,0.7015111111111111,0.1477623946823852,0.2244175947739992
153,1658458833,0.04945562,0.125,165.6132813,3.411663232,0.005995082,0.042693843,25.63789677,49.12790982,0.7015111111111111,0.1477623946823852,0.2244175947739992
154,1658458838,0.049027771,0.125,165.625,3.771280685,0.005995082,0.042693843,25.63789677,49.12790982,0.6662888888888888,0.1453821048617524,0.2244800160983867
155,1658458843,0.043322181,0.125,165.625,4.405546419,0.022239045,0.037575317,25.56635221,49.0234375,0.6662888888888888,0.1453821048617524,0.2244800160983867
156,1658458848,0.046228919,0.125,165.734375,3.514813818,0.016243963,0.037575317,25.56635221,49.0234375,0.6662888888888888,0.1453821048617524,0.2244800160983867
157,1658458853,0.045169876,0.125,165.734375,3.084170875,0.021584966,0.037575317,25.56635221,49.0234375,0.6545555555555554,0.1463145692559988,0.2246901112174338
158,1658458858,0.045169876,0.125,165.734375,3.399043355,0.016913224,0.0,16.0056573,32.08763804,0.6545555555555554,0.1463145692559988,0.2246901112174338
159,1658458863,0.044519337,0.125,166.7695313,1.937699478,0.022181318,0.0,18.08299216,36.25221358,0.6545555555555554,0.1463145692559988,0.2246901112174338
160,1658458868,0.038015902,0.125,168.125,1.962509623,0.018700288,0.0,19.8483507,39.55335643,0.6338444444444444,0.1457685567302372,0.2241681523609803
161,1658458873,0.035846682,0.125,168.125,1.977944319,0.023608193,0.0,24.48574717,48.79465804,0.6338444444444444,0.1457685567302372,0.2241681523609803
162,1658458878,0.046568586,0.125,158.5234375,3.156066691,0.02368636,0.0,24.48574717,48.79465804,0.6338444444444444,0.1457685567302372,0.2241681523609803
163,1658458883,0.046568586,0.125,158.5234375,3.3162014,0.020525036,0.038142644,24.58004486,49.91285972,0.6499777777777778,0.1483480767600201,0.2233111342944395
164,1658458888,0.047474778,0.125,158.5273438,3.749135258,0.005346261,0.038142644,24.25183325,50.34372964,0.6499777777777778,0.1483480767600201,0.2233111342944395
165,1658458893,0.047577824,0.125,163.4921875,3.39617402,0.004910808,0.038142644,23.3889792,43.93702146,0.6499777777777778,0.1483480767600201,0.2233111342944395
166,1658458898,0.047577824,0.125,168.0273438,3.262883764,0.00575066,0.028403339,23.3889792,43.93702146,0.6552444444444444,0.1473419367605749,0.2222115353028718
167,1658458903,0.047183259,0.125,168.0273438,3.750580637,0.00575066,0.038982712,23.39157186,44.50996077,0.6552444444444444,0.1473419367605749,0.2222115353028718
168,1658458908,0.036180296,0.125,157.75,5.843224584,0.018609671,0.03162521,23.39157186,44.50996077,0.6552444444444444,0.1473419367605749,0.2222115353028718
169,1658458913,0.036872972,0.125,157.75,6.28993905,0.013738734,0.04029174,23.39157186,44.50996077,0.669311111111111,0.1483151467178294,0.2213176595087988
170,1658458918,0.040881281,0.125,157.75,6.289892852,0.017834444,0.04029174,19.46162703,36.49414463,0.669311111111111,0.1483151467178294,0.2213176595087988
171,1658458923,0.049266254,0.125,157.7773438,5.202790011,0.0123356,0.030242975,17.52098222,32.85507724,0.669311111111111,0.1483151467178294,0.2213176595087988
172,1658458928,0.049402557,0.125,159.34375,3.388639083,0.023723757,0.0,15.06638579,25.88075796,0.6602,0.1451043021085718,0.2212283387226374
