,timestamp,emailservice-8848674-j9hwb&cpu_usage,emailservice-8848674-j9hwb&cpu_limit,emailservice-8848674-j9hwb&mem_usage,emailservice-8848674-j9hwb&mem_usage_rate,emailservice-8848674-j9hwb&mem_limit,emailservice-8848674-j9hwb&fs_usage,emailservice-8848674-j9hwb&net_receive,emailservice-8848674-j9hwb&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
1092,1658463509,0.702298319,420.8398438,176.1445313,0.210509072,0.016423228,0.026684061,16.95950142,40.7204027,0.4948222222222222,0.15268756604423,0.2183763278421391
1093,1658463514,0.682094341,420.8398438,179.9296875,0.2498257,0.016423228,0.026684061,15.76660332,38.9496914,0.4948222222222222,0.15268756604423,0.2183763278421391
1094,1658463519,0.658870285,420.9296875,179.9296875,0.31703935,0.013045391,0.026684061,15.76660332,38.9496914,0.4566666666666666,0.1534344586696975,0.2178581336959113
1095,1658463524,0.683478512,420.9296875,180.3203125,0.384155106,0.014522826,0.01836315,15.94028276,39.16836403,0.4566666666666666,0.1534344586696975,0.2178581336959113
1096,1658463529,0.664243557,421.9453125,184.0,0.391177108,0.014522826,0.0278664,15.94028276,39.16836403,0.4566666666666666,0.1534344586696975,0.2178581336959113
1097,1658463534,0.681433602,421.9453125,187.1601563,0.385121091,0.017916058,0.0278664,15.84769608,38.69408537,0.4733555555555555,0.1578762009410659,0.2177773745894568
1098,1658463539,0.681294754,421.421875,187.1601563,0.383072133,0.013343217,0.0278664,16.11018377,39.11443511,0.4733555555555555,0.1578762009410659,0.2177773745894568
1099,1658463544,0.678880383,419.9648438,190.0117188,0.38189576,0.009807405,0.018462154,16.11018377,39.11443511,0.4733555555555555,0.1578762009410659,0.2177773745894568
1100,1658463549,0.697140773,419.9648438,192.640625,0.379530166,0.0,0.0,16.45966318,39.78186462,0.4721777777777777,0.1528867969730309,0.2180890561634651
1101,1658463554,0.697140773,419.9648438,194.4609375,0.362883101,0.0,0.0,16.45966318,39.78186462,0.4721777777777777,0.1528867969730309,0.2180890561634651
1102,1658463559,0.701080759,422.421875,194.4609375,0.359768994,0.0,0.0,16.39077787,44.91924066,0.4721777777777777,0.1528867969730309,0.2180890561634651
1103,1658463564,0.700160747,422.421875,194.4609375,0.352526639,0.003191641,0.018570389,16.44835071,47.54527737,0.4592,0.1503738225645479,0.2180380504120202
1104,1658463569,0.699475984,422.421875,195.2890625,0.239013907,0.012772437,0.027265018,16.44835071,47.54527737,0.4592,0.1503738225645479,0.2180380504120202
1105,1658463574,0.68281396,422.421875,195.1367188,3.288126989,0.012772437,0.027265018,16.44835071,47.54527737,0.4592,0.1503738225645479,0.2180380504120202
1106,1658463579,0.694837059,422.9648438,195.1367188,3.288126989,0.012959174,0.027265018,12.57880767,36.36005276,0.4321333333333333,0.1302976542478678,0.2180222629175253
1107,1658463584,0.697118749,424.2304688,194.9921875,4.789335965,0.017542577,0.042201005,11.19941036,37.46168501,0.4321333333333333,0.1302976542478678,0.2180222629175253
1108,1658463589,0.69423109,424.2304688,195.1171875,4.92517968,0.012227059,0.023695757,16.22661798,47.36530568,0.4321333333333333,0.1302976542478678,0.2180222629175253
1109,1658463594,0.694460452,423.8789063,195.1796875,4.601256019,0.012503053,0.023695757,16.22661798,47.36530568,0.4494666666666666,0.1313252164123038,0.2181294964378251
1110,1658463599,0.693924582,423.8789063,194.875,5.11565643,0.016878341,0.019228066,16.1745839,42.92238108,0.4494666666666666,0.1313252164123038,0.2181294964378251
1111,1658463604,0.689431357,421.8242188,195.203125,5.264723979,0.013685616,0.0,16.1745839,42.92238108,0.4494666666666666,0.1313252164123038,0.2181294964378251
1112,1658463609,0.685269985,421.8242188,195.6992188,6.025658853,0.010031244,0.0,16.1745839,42.92238108,0.4724222222222222,0.1308806129922383,0.2182946579186945
1113,1658463614,0.677992875,421.1757813,196.0820313,3.104453091,0.0,0.0,16.34198293,37.49901807,0.4724222222222222,0.1308806129922383,0.2182946579186945
1114,1658463619,0.633045956,421.1757813,196.0820313,2.121764607,0.009644287,0.019669866,11.40908808,22.28815139,0.4724222222222222,0.1308806129922383,0.2182946579186945
1115,1658463624,0.59730158,420.6640625,196.2578125,2.118769663,0.013223358,0.027659019,12.78252696,24.97122417,0.4896666666666667,0.1312257973667056,0.218375234861751
1116,1658463629,0.685293576,420.3007813,196.2539063,2.478409283,0.016456125,0.030676948,13.95505471,31.09395283,0.4896666666666667,0.1312257973667056,0.218375234861751
1117,1658463634,0.69875232,420.296875,195.546875,3.183797124,0.01486881,0.022714105,16.34841764,36.42672404,0.4896666666666667,0.1312257973667056,0.218375234861751
1118,1658463639,0.694260768,419.71875,195.546875,3.181089151,0.01622157,0.022714105,16.34841764,36.42672404,0.4867777777777777,0.1303968108631494,0.2184091172537823
1119,1658463644,0.647701577,420.8164063,192.1054688,5.133994252,0.011999035,0.022714105,16.48777874,42.65219626,0.4867777777777777,0.1303968108631494,0.2184091172537823
1120,1658463649,0.712397123,422.0429688,192.1054688,6.090231824,0.014306548,0.02895228,16.60439501,42.49171164,0.4867777777777777,0.1303968108631494,0.2184091172537823
1121,1658463654,0.717627656,422.0429688,192.1054688,6.342521332,0.016256031,0.019050164,16.60439501,42.49171164,0.4712222222222222,0.1323744858285195,0.2176819816900282
1122,1658463659,0.654904812,422.0429688,192.015625,7.023557028,0.012861072,0.0,16.49389426,52.47063278,0.4712222222222222,0.1323744858285195,0.2176819816900282
1123,1658463664,0.685122172,421.7226563,192.015625,7.821217828,0.003403018,0.0,16.61396716,48.6489722,0.4712222222222222,0.1323744858285195,0.2176819816900282
1124,1658463669,0.685987543,421.7226563,191.6015625,7.374443896,0.0,0.0,16.61396716,48.6489722,0.4660666666666667,0.1326952084243801,0.2170827248316825
1125,1658463674,0.662756722,421.9492188,191.359375,8.251288934,0.0,0.0,16.77342947,42.26544807,0.4660666666666667,0.1326952084243801,0.2170827248316825
1126,1658463679,0.732107847,421.9492188,191.2578125,8.049223885,0.0,0.0,16.77342947,42.26544807,0.4660666666666667,0.1326952084243801,0.2170827248316825
1127,1658463684,0.732107847,422.4921875,190.7734375,8.484205014,0.009316337,0.02289238,16.98066238,43.38754452,0.4592888888888889,0.133718554013537,0.2170145349996912
1128,1658463689,0.732716871,422.4921875,190.7734375,7.527860751,0.009316337,0.02289238,17.06079224,37.32095536,0.4592888888888889,0.133718554013537,0.2170145349996912
1129,1658463694,0.661289562,422.4921875,191.1835938,6.431861065,0.015153692,0.031362817,17.06079224,37.32095536,0.4592888888888889,0.133718554013537,0.2170145349996912
1130,1658463699,0.631037395,419.7539063,191.1835938,6.661011574,0.011873237,0.031225835,17.66048769,40.1594104,0.4816888888888889,0.1337711571796773,0.2173156510966145
1131,1658463704,0.767634496,418.4296875,191.1835938,6.407184393,0.016316793,0.027995119,15.18120103,33.38397261,0.4816888888888889,0.1337711571796773,0.2173156510966145
1132,1658463709,0.717019626,419.8554688,191.1835938,6.178033883,0.017821699,0.02049884,18.01596272,39.61770908,0.4816888888888889,0.1337711571796773,0.2173156510966145
1133,1658463714,0.738023167,419.8554688,191.5195313,6.631900584,0.012821656,0.02928366,18.70770403,42.23867993,0.514888888888889,0.1361587650356904,0.2174082508239402
1134,1658463719,0.760796142,419.8632813,191.3789063,5.994622498,0.01627178,0.022781524,18.70770403,42.23867993,0.514888888888889,0.1361587650356904,0.2174082508239402
1135,1658463724,0.75467008,419.859375,190.9609375,7.044344247,0.015317174,0.022781524,19.44459081,49.57543332,0.514888888888889,0.1361587650356904,0.2174082508239402
1136,1658463729,0.745084081,419.859375,190.9609375,6.048099103,0.013258108,0.0,19.44459081,49.57543332,0.5600444444444443,0.1377740826330004,0.2174274387018647
1137,1658463734,0.799611842,420.7265625,191.65625,3.978715476,0.0,0.0,19.97240433,50.19083311,0.5600444444444443,0.1377740826330004,0.2174274387018647
1138,1658463739,0.700104543,421.609375,192.046875,4.415458292,0.00434944,0.022310132,19.85723921,48.52936678,0.5600444444444443,0.1377740826330004,0.2174274387018647
1139,1658463744,0.690585793,421.734375,192.046875,2.480850046,0.00434944,0.031338856,19.98089551,48.47212343,0.5628,0.1379266608415911,0.2174094652465936
1140,1658463749,0.800483807,421.734375,192.0507813,2.03525657,0.00434944,0.040533773,19.98089551,48.47212343,0.5628,0.1379266608415911,0.2174094652465936
1141,1658463754,0.802910589,421.734375,191.8359375,3.297072453,0.014662409,0.033298664,19.96221318,47.77460602,0.5628,0.1379266608415911,0.2174094652465936
1142,1658463759,0.802910589,421.5859375,191.8476563,3.782144672,0.01937612,0.024469234,19.770317,47.2982368,0.5590888888888889,0.1375563697856006,0.217536068808216
1143,1658463764,0.748425368,421.5859375,191.84375,4.717922432,0.01937612,0.024469234,19.770317,47.2982368,0.5590888888888889,0.1375563697856006,0.217536068808216
1144,1658463769,0.712789728,420.53125,192.4414063,4.012279977,0.013834716,0.030936717,19.770317,47.2982368,0.5590888888888889,0.1375563697856006,0.217536068808216
1145,1658463774,0.70186599,419.4492188,191.5390625,4.3008997,0.020542057,0.022770245,20.36386814,45.50846145,0.5537777777777777,0.1393494583517492,0.2167837339744027
1146,1658463779,0.766599451,419.4492188,191.5390625,5.26961245,0.020542057,0.0,20.36386814,45.50846145,0.5537777777777777,0.1393494583517492,0.2167837339744027
1147,1658463784,0.743678223,419.4492188,190.6679688,6.427696725,0.016147972,0.0,20.75985721,45.9912398,0.5537777777777777,0.1393494583517492,0.2167837339744027
1148,1658463789,0.845914163,422.5234375,190.8671875,6.480688199,0.01055055,0.0,21.43790504,46.88244253,0.5908444444444444,0.1408262180517934,0.2166718856480198
1149,1658463794,0.851391767,422.703125,191.6992188,4.770776233,0.0,0.0,21.43790504,46.88244253,0.5908444444444444,0.1408262180517934,0.2166718856480198
1150,1658463799,0.863898955,422.703125,191.7851563,4.671536695,0.004700864,0.0,22.86545189,51.07918087,0.5908444444444444,0.1408262180517934,0.2166718856480198
1151,1658463804,0.864179514,423.921875,191.7851563,4.671536695,0.017277921,0.030100729,22.86545189,51.07918087,0.6284444444444445,0.1422933814410247,0.2168031647368579
1152,1658463809,0.8040009,424.1054688,191.40625,4.085889812,0.017277921,0.030100729,22.86545189,51.07918087,0.6284444444444445,0.1422933814410247,0.2168031647368579
1153,1658463814,0.767433419,424.1132813,192.21875,3.992687704,0.018336318,0.030100729,20.00098654,44.09375699,0.6284444444444445,0.1422933814410247,0.2168031647368579
1154,1658463819,0.810284009,424.1132813,192.21875,3.518808039,0.018336318,0.029787554,23.5149726,51.84061722,0.6529777777777778,0.1430666196686263,0.216923696185213
1155,1658463824,0.929974172,424.1132813,192.6523438,3.073947178,0.018336318,0.029787554,23.5149726,51.84061722,0.6529777777777778,0.1430666196686263,0.216923696185213
1156,1658463829,0.866356594,424.1132813,192.6523438,0.989453023,0.024026439,0.029787554,23.5149726,51.84061722,0.6529777777777778,0.1430666196686263,0.216923696185213
1157,1658463834,0.954092113,424.1132813,192.3320313,3.509901254,0.018638641,0.030944791,24.27714192,51.76754589,0.6689333333333333,0.1447767296927196,0.217033297829687
1158,1658463839,0.927694706,422.03125,192.3320313,3.509901254,0.018638641,0.030944791,24.27714192,51.76754589,0.6689333333333333,0.1447767296927196,0.217033297829687
1159,1658463844,0.98553935,422.03125,192.109375,4.838717472,0.013776882,0.030944791,24.27714192,51.76754589,0.6689333333333333,0.1447767296927196,0.217033297829687
1160,1658463849,0.990947552,422.03125,192.484375,3.817366553,0.0,0.0,24.0297731,48.58099844,0.6949777777777778,0.1454750652466975,0.2170285008602059
1161,1658463854,0.990947552,420.4921875,192.8476563,3.292657157,0.0,0.033948807,24.49729605,49.65093432,0.6949777777777778,0.1454750652466975,0.2170285008602059
1162,1658463859,0.711028503,420.3554688,193.1054688,3.597467287,0.005574669,0.033948807,25.12976884,50.37296059,0.6949777777777778,0.1454750652466975,0.2170285008602059
1163,1658463864,0.999924756,420.3554688,192.625,4.983949238,0.021280775,0.049316212,25.27711073,52.11180516,0.7153777777777778,0.1461343115121803,0.2171891689772575
1164,1658463869,1.044378464,421.21875,192.625,5.427712391,0.021280775,0.040880058,25.27711073,52.11180516,0.7153777777777778,0.1461343115121803,0.2171891689772575
1165,1658463874,1.049056086,422.2109375,192.6953125,3.604778659,0.027732116,0.031291217,20.90200789,44.18511357,0.7153777777777778,0.1461343115121803,0.2171891689772575
1166,1658463879,1.075773715,422.2109375,192.4375,4.069287614,0.021680117,0.044028199,25.95333943,54.1802976,0.7239333333333333,0.1457713197433168,0.2173435220965112
1167,1658463884,1.086046859,422.34375,192.4375,3.643807815,0.020265588,0.031950592,25.95333943,54.1802976,0.7239333333333333,0.1457713197433168,0.2173435220965112
1168,1658463889,1.091261453,425.375,192.0390625,4.238603616,0.021936362,0.031950592,25.95333943,54.1802976,0.7239333333333333,0.1457713197433168,0.2173435220965112
1169,1658463894,1.060472949,425.375,192.1875,4.347480025,0.028140772,0.0,22.87107467,49.79094864,0.7254666666666667,0.1489007657271421,0.2167571988394248
1170,1658463899,1.060472949,425.3398438,192.1875,4.340296189,0.019888665,0.0,26.68693585,58.0981817,0.7254666666666667,0.1489007657271421,0.2167571988394248
1171,1658463904,1.062159217,425.1210938,191.9023438,6.753402764,0.015104572,0.0,26.57327817,57.74451462,0.7254666666666667,0.1489007657271421,0.2167571988394248
1172,1658463909,1.066410984,425.1210938,191.6796875,5.260528381,0.0,0.0,26.57327817,57.74451462,0.7402444444444444,0.1493492759552397,0.2168514380373327
1173,1658463914,1.066410984,422.3359375,191.6796875,5.260454552,0.0,0.0,26.87715936,58.09879658,0.7402444444444444,0.1493492759552397,0.2168514380373327
1174,1658463919,1.066410984,419.3125,191.9023438,3.758183962,0.020142189,0.036902992,22.68581567,49.03861203,0.7402444444444444,0.1493492759552397,0.2168514380373327
1175,1658463924,1.058847601,419.3125,192.1601563,5.222532855,0.028150423,0.036902992,27.10581893,56.90434438,0.7622666666666666,0.1509697439874724,0.2169746412155253
1176,1658463929,1.068408337,420.296875,192.1601563,5.222532855,0.02920426,0.036902992,27.10581893,56.90434438,0.7622666666666666,0.1509697439874724,0.2169746412155253
1177,1658463934,1.068408337,421.328125,192.1640625,6.435373778,0.028028188,0.036256016,27.26819634,58.57533117,0.7622666666666666,0.1509697439874724,0.2169746412155253
1178,1658463939,1.107306148,421.328125,192.0664063,6.239203267,0.025786297,0.036256016,27.09569084,56.91102667,0.7808666666666667,0.1491161295777663,0.2170812675244983
1179,1658463944,1.113269378,424.3320313,192.0664063,6.239203267,0.027065218,0.048208285,27.09569084,56.91102667,0.7808666666666667,0.1491161295777663,0.2170812675244983
1180,1658463949,1.113269378,424.3320313,192.0664063,5.338336542,0.025646632,0.037847105,27.64927578,57.00707768,0.7808666666666667,0.1491161295777663,0.2170812675244983
1181,1658463954,1.123318168,424.3320313,191.375,6.355547456,0.020933785,0.037847105,28.08847578,57.09509121,0.7736000000000001,0.1510908911641747,0.2172069602691306
1182,1658463959,1.109032616,424.3320313,191.3710938,6.872041361,0.006247827,0.037847105,28.08847578,57.09509121,0.7736000000000001,0.1510908911641747,0.2172069602691306
1183,1658463964,1.109032616,424.34375,192.125,6.9023386,0.006247827,0.0,18.52412109,39.13215332,0.7736000000000001,0.1510908911641747,0.2172069602691306
1184,1658463969,0.973674552,424.34375,192.125,7.134107376,0.0,0.0,21.33016514,45.05991341,0.7529777777777777,0.1498318156870266,0.2171820038836022
1185,1658463974,1.103939781,422.1523438,192.796875,6.62842685,0.0,0.0,18.94011016,40.01092905,0.7529777777777777,0.1498318156870266,0.2171820038836022
1186,1658463979,1.104301948,420.4140625,192.9960938,5.769690635,0.0,0.0,27.68425608,58.5722518,0.7529777777777777,0.1498318156870266,0.2171820038836022
1187,1658463984,1.092825546,421.578125,193.0585938,4.645105405,0.0,0.036315869,27.62231834,56.91125929,0.7358666666666667,0.1504247735246493,0.2172992563907929
1188,1658463989,1.060352582,421.578125,193.0585938,4.645105405,0.020853126,0.036315869,28.13048888,53.2269399,0.7358666666666667,0.1504247735246493,0.2172992563907929
1189,1658463994,1.093160549,422.625,192.2382813,4.463893113,0.020853126,0.053732511,27.70921923,51.59668618,0.7358666666666667,0.1504247735246493,0.2172992563907929
1190,1658463999,1.104453664,422.625,192.2382813,2.276366894,0.029763055,0.053732511,27.70921923,51.59668618,0.7478444444444444,0.1493802264747518,0.2173579737260873
1191,1658464004,1.126276924,422.7109375,191.9648438,3.257522322,0.029763055,0.035833636,28.64955297,53.64195362,0.7478444444444444,0.1493802264747518,0.2173579737260873
1192,1658464009,1.134244961,422.7109375,192.609375,2.653561395,0.026824625,0.050378866,20.72938045,34.22813005,0.7478444444444444,0.1493802264747518,0.2173579737260873
1193,1658464014,1.140618114,422.7109375,192.609375,3.701136492,0.04255958,0.037527643,23.27781888,38.43608417,0.7704666666666667,0.1522650592203637,0.2167819123404226
1194,1658464019,1.143106286,425.7421875,192.609375,3.700976778,0.023849664,0.037527643,20.88317871,34.48208008,0.7704666666666667,0.1522650592203637,0.2167819123404226
1195,1658464024,1.161615196,425.7421875,192.1289063,5.133886701,0.023849664,0.0,30.54876449,59.54135934,0.7704666666666667,0.1522650592203637,0.2167819123404226
1196,1658464029,1.123522003,425.7421875,192.1367188,5.132747888,0.006112794,0.0,30.54876449,59.54135934,0.7774222222222221,0.1522131633141671,0.2169794381850064
1197,1658464034,1.140536618,423.046875,192.1367188,4.110114967,0.0,0.0,30.54876449,59.54135934,0.7774222222222221,0.1522131633141671,0.2169794381850064
1198,1658464039,1.205732709,420.3632813,192.828125,2.248102708,0.0,0.0,30.63015916,65.74740365,0.7774222222222221,0.1522131633141671,0.2169794381850064
1199,1658464044,1.206747411,420.7890625,192.828125,2.248189577,0.005579744,0.043228206,23.95329496,51.41556544,0.7932444444444444,0.1547311509198051,0.2170799316595796
1200,1658464049,1.218523866,420.7890625,192.4179688,4.328190324,0.031921745,0.051103043,21.61742591,51.23920001,0.7932444444444444,0.1547311509198051,0.2170799316595796
1201,1658464054,1.044816475,420.6992188,192.4179688,4.971515243,0.034350142,0.051103043,31.28337351,67.10250852,0.7932444444444444,0.1547311509198051,0.2170799316595796
1202,1658464059,0.967794598,421.109375,192.59375,4.624939389,0.036646861,0.035767379,31.28337351,67.10250852,0.8086222222222221,0.1542281538331208,0.2171737458095587
1203,1658464064,1.181252553,421.5820313,192.0585938,6.626226602,0.025993717,0.045709666,31.83746981,63.41222688,0.8086222222222221,0.1542281538331208,0.2171737458095587
1204,1658464069,1.134919601,421.5820313,192.0585938,5.465240474,0.024478212,0.045709666,31.83746981,63.41222688,0.8086222222222221,0.1542281538331208,0.2171737458095587
1205,1658464074,1.17486577,422.0664063,192.0585938,5.27598328,0.024478212,0.057562272,31.83746981,63.41222688,0.8462000000000001,0.157405316927221,0.2171821860470002
1206,1658464079,1.17486577,422.1484375,193.2226563,3.743224316,0.024191521,0.04009325,31.83746981,63.41222688,0.8462000000000001,0.157405316927221,0.2171821860470002
1207,1658464084,1.116280961,422.1484375,193.2226563,3.447697914,0.016764399,0.04009325,31.32754923,61.10565264,0.8462000000000001,0.157405316927221,0.2171821860470002
1208,1658464089,1.105182359,422.1484375,192.6054688,3.629217488,0.0,0.0,31.32754923,61.10565264,0.8661333333333333,0.1555916178650133,0.2172296092516175
1209,1658464094,1.170867709,422.1484375,192.6015625,4.649902821,0.0,0.0,31.32754923,61.10565264,0.8661333333333333,0.1555916178650133,0.2172296092516175
1210,1658464096,1.012214884,422.3242188,192.3125,4.351137141,0.0,0.0,31.37097707,66.28201986,0.8661333333333333,0.1555916178650133,0.2172296092516175
1211,1658464101,0.990941344,422.5,192.4257813,4.274188483,0.017662617,0.0,32.20121438,67.12203467,0.8735333333333333,0.1608038072105664,0.2184326770532593
1212,1658464106,1.077555926,422.859375,192.4257813,5.158915989,0.033242059,0.046666073,32.20121438,67.12203467,0.8735333333333333,0.1608038072105664,0.2184326770532593
1213,1658464111,1.108903165,422.859375,192.1484375,6.559503721,0.033242059,0.046666073,26.65573422,51.17794776,0.8735333333333333,0.1608038072105664,0.2184326770532593
1214,1658464116,0.996482669,423.1289063,192.1484375,6.086200121,0.024973806,0.046666073,32.13888213,61.78430578,0.8665777777777778,0.1629060287945922,0.2180518948302695
1215,1658464121,1.230940178,424.3398438,192.5976563,7.680123435,0.02621326,0.044152432,32.13888213,61.78430578,0.8665777777777778,0.1629060287945922,0.2180518948302695
1216,1658464126,1.230857762,425.125,192.5976563,7.680123435,0.027749642,0.05341361,32.13888213,61.78430578,0.8665777777777778,0.1629060287945922,0.2180518948302695
1217,1658464131,1.178307054,425.125,192.9414063,5.878380985,0.027661732,0.05341361,22.80158691,44.7973877,0.8502222222222222,0.1841005365715047,0.2181843276206284
1218,1658464136,1.23178098,425.2695313,192.7382813,4.774861262,0.028810602,0.039556043,32.94561341,63.80100738,0.8502222222222222,0.1841005365715047,0.2181843276206284
1219,1658464141,1.224818703,426.4765625,192.7382813,3.930261379,0.006067329,0.050498274,32.94561341,63.80100738,0.8502222222222222,0.1841005365715047,0.2181843276206284
1220,1658464146,1.132665461,426.4765625,192.234375,5.035133233,0.006067329,0.050498274,32.75974375,63.51574308,0.8593555555555555,0.1799421271788832,0.2182909539296015
1221,1658464151,1.086744509,428.8710938,192.0664063,6.031916335,0.0,0.0,32.24715657,61.88827108,0.8593555555555555,0.1799421271788832,0.2182909539296015
1222,1658464156,1.109972797,428.953125,192.2265625,5.075643252,0.0,0.044758614,32.24715657,61.88827108,0.8593555555555555,0.1799421271788832,0.2182909539296015
1223,1658464161,1.075370915,428.953125,192.7539063,5.118555793,0.0,0.044758614,32.79815548,56.78992746,0.8569555555555555,0.1780243671734513,0.2183573221276126
1224,1658464166,1.173678638,431.2109375,192.7539063,4.827273992,0.0,0.047492143,32.79815548,56.78992746,0.8569555555555555,0.1780243671734513,0.2183573221276126
1225,1658464171,1.108449497,431.2109375,192.8203125,5.150671626,0.005869647,0.047492143,32.8272429,59.55329307,0.8569555555555555,0.1780243671734513,0.2183573221276126
1226,1658464176,1.145616648,431.3203125,192.5390625,6.224075431,0.028986644,0.047492143,28.00247982,49.93277048,0.8711333333333333,0.1584591505574539,0.2184131248485387
1227,1658464181,1.196716126,428.1757813,192.640625,5.68027905,0.028986644,0.068205333,32.75495013,58.40716312,0.8711333333333333,0.1584591505574539,0.2184131248485387
1228,1658464186,1.196716126,428.1757813,192.625,6.358870824,0.026648265,0.042980745,26.84459233,47.86807726,0.8711333333333333,0.1584591505574539,0.2184131248485387
1229,1658464191,1.14339409,428.1796875,193.1328125,5.586083887,0.028263257,0.042980745,24.11501316,43.00081367,0.8957333333333334,0.1603761596138641,0.2184967985693615
1230,1658464196,1.222151962,426.125,193.1523438,4.647943251,0.028263257,0.0,21.32990947,35.90164944,0.8957333333333334,0.1603761596138641,0.2184967985693615
1231,1658464201,1.268972115,426.125,193.1523438,3.87730154,0.034963359,0.0,33.42387934,61.50322385,0.8957333333333334,0.1603761596138641,0.2184967985693615
1232,1658464206,1.202993388,426.125,193.8828125,4.500081317,0.027743003,0.0,33.48160366,67.42852989,0.9074888888888888,0.1599937926754322,0.218642832893439
1233,1658464211,1.249389985,427.203125,193.9375,4.504418713,0.027743003,0.0,33.48160366,67.42852989,0.9074888888888888,0.1599937926754322,0.218642832893439
1234,1658464216,1.297133903,427.1992188,193.53125,5.514621641,0.030390476,0.0,34.06433399,67.0771653,0.9074888888888888,0.1599937926754322,0.218642832893439
1235,1658464221,1.207782212,427.0039063,193.8046875,3.337651474,0.030390476,0.04264789,34.34517491,66.23106246,0.915311111111111,0.1606222736704511,0.2186362142899778
1236,1658464226,1.299006783,427.0039063,193.8242188,3.336038012,0.030390476,0.066301436,34.34517491,66.23106246,0.915311111111111,0.1606222736704511,0.2186362142899778
1237,1658464231,1.297466341,427.3515625,185.1953125,4.294685203,0.027909608,0.066301436,17.99544271,33.48346354,0.915311111111111,0.1606222736704511,0.2186362142899778
1238,1658464236,1.292164419,427.3515625,176.9921875,4.623166387,0.028782087,0.044560047,26.71149567,48.19379381,0.8722222222222221,0.1591854578273882,0.2183074700776884
1239,1658464241,1.290976699,427.8242188,176.9921875,4.910745994,0.028782087,0.044560047,33.61768973,60.65418527,0.8722222222222221,0.1591854578273882,0.2183074700776884
1240,1658464246,1.290976699,427.8242188,181.2421875,5.545856513,0.034536782,0.069238402,33.05644064,61.35920649,0.8722222222222221,0.1591854578273882,0.2183074700776884
1241,1658464251,1.291732786,427.9882813,187.0234375,5.542147744,0.031185673,0.057913307,33.05644064,61.35920649,0.8468444444444444,0.1593794076164939,0.2179594772663419
1242,1658464256,1.194984502,427.9960938,187.0234375,5.462324158,0.028195549,0.044575081,33.05644064,61.35920649,0.8468444444444444,0.1593794076164939,0.2179594772663419
1243,1658464261,1.282191088,428.2695313,176.9804688,6.106921673,0.022039517,0.0,31.91696351,59.17190587,0.8468444444444444,0.1593794076164939,0.2179594772663419
1244,1658464266,1.181408623,428.3164063,168.9179688,6.926447439,0.0,0.0,31.96879691,64.24536953,0.8391333333333333,0.1586858432036441,0.2179815797586347
1245,1658464271,1.269470058,428.3164063,168.9179688,6.863544657,0.0,0.0,31.96879691,64.24536953,0.8391333333333333,0.1586858432036441,0.2179815797586347
1246,1658464276,1.268555228,428.3164063,170.3710938,5.47104044,0.0,0.0,31.87515172,68.8749078,0.8391333333333333,0.1586858432036441,0.2179815797586347
1247,1658464281,1.264569866,427.3320313,174.5859375,4.287130065,0.007064055,0.045012309,31.87515172,68.8749078,0.8512444444444444,0.1603802860609615,0.2182881000363659
1248,1658464286,1.258543326,427.3320313,174.625,3.300119048,0.024889424,0.045012309,32.42581063,65.41669146,0.8512444444444444,0.1603802860609615,0.2182881000363659
1249,1658464291,1.266026404,427.3320313,181.2265625,2.921142214,0.03413895,0.045012309,32.42581063,65.41669146,0.8512444444444444,0.1603802860609615,0.2182881000363659
1250,1658464296,0.942651456,428.2109375,186.3632813,3.211869767,0.035082708,0.072141214,32.70645497,66.18836451,0.8743333333333334,0.1600169240531711,0.2185203583688384
1251,1658464301,1.132873565,428.2109375,186.625,3.217934252,0.034369978,0.047663616,32.84370149,67.33482649,0.8743333333333334,0.1600169240531711,0.2185203583688384
1252,1658464306,1.151643712,428.2109375,186.625,2.228625216,0.024797365,0.047663616,26.77396407,51.24346544,0.8743333333333334,0.1600169240531711,0.2185203583688384
1253,1658464311,1.224892691,427.2539063,195.375,0.558046828,0.034841406,0.047663616,33.13783942,58.14333299,0.8441777777777777,0.1593501896690901,0.2186789012462466
1254,1658464316,1.232508707,427.2539063,195.3945313,0.557921462,0.0349699,0.054180424,33.13783942,58.14333299,0.8441777777777777,0.1593501896690901,0.2186789012462466
1255,1658464321,1.295111155,428.359375,195.3945313,0.619223067,0.0349699,0.039882632,33.59024073,61.60650891,0.8441777777777777,0.1593501896690901,0.2186789012462466
1256,1658464326,1.299921067,428.359375,195.3945313,0.578612834,0.028083205,0.0,26.0649573,48.58019152,0.8446444444444444,0.1572807042292582,0.2186826659564723
1257,1658464331,1.306949803,428.3554688,196.9804688,0.466752236,0.0,0.0,24.74040799,46.11148003,0.8446444444444444,0.1572807042292582,0.2186826659564723
1258,1658464336,1.268130818,427.1367188,197.3984375,0.347296026,0.0,0.0,26.77762853,49.90847702,0.8446444444444444,0.1572807042292582,0.2186826659564723
1259,1658464341,1.166030949,427.1367188,195.15625,2.188875992,0.01764285,0.0,23.96741075,44.67075817,0.827,0.1580492624745435,0.218583872673614
1260,1658464346,1.188712427,427.0507813,195.15625,2.185393098,0.026557724,0.0,39.57197648,63.77051698,0.827,0.1580492624745435,0.218583872673614
1261,1658464351,1.242253303,427.484375,193.3359375,3.686519001,0.033401022,0.042727487,39.57197648,63.77051698,0.827,0.1580492624745435,0.218583872673614
