,timestamp,checkoutservice-7d8cb45794-hc2rj&cpu_usage,checkoutservice-7d8cb45794-hc2rj&cpu_limit,checkoutservice-7d8cb45794-hc2rj&mem_usage,checkoutservice-7d8cb45794-hc2rj&mem_usage_rate,checkoutservice-7d8cb45794-hc2rj&fs_usage,checkoutservice-7d8cb45794-hc2rj&net_receive,checkoutservice-7d8cb45794-hc2rj&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
12,1658540506,0.275356008,0.5,207.3789063,6.104225484,0.013806171,13.14653543,94.48441219,0.8009777777777778,0.0991842053082772,0.2237418900096188
13,1658540511,0.238360244,0.5,205.0859375,6.854335143,0.014797324,13.14653543,94.48441219,0.7898,0.0990673516466003,0.2236948918529302
14,1658540516,0.283320849,0.5,204.2773438,8.660110491,0.017478368,13.14653543,94.48441219,0.7898,0.0990673516466003,0.2236948918529302
15,1658540521,0.283616509,0.5,204.2695313,7.781502498,0.01461174,13.14653543,94.48441219,0.7898,0.0990673516466003,0.2236948918529302
16,1658540526,0.282417533,0.5,204.4023438,7.437291881,0.013594892,13.49250528,139.4088377,0.7975777777777778,0.0990945104698928,0.2239479168127769
17,1658540531,0.285019906,0.5,206.3085938,6.480159741,0.018364143,13.49250528,139.4088377,0.7975777777777778,0.0990945104698928,0.2239479168127769
18,1658540536,0.277332201,0.5,206.3085938,5.921653194,0.015899179,13.49250528,139.4088377,0.7975777777777778,0.0990945104698928,0.2239479168127769
19,1658540541,0.294753098,0.5,207.015625,5.94616217,0.012986288,13.88219228,132.5567815,0.7988666666666667,0.0995803128577175,0.223825867336105
20,1658540546,0.29376498,0.5,205.2734375,7.608040696,0.00218508,13.29548394,149.7589393,0.7988666666666667,0.0995803128577175,0.223825867336105
21,1658540551,0.236652895,0.5,204.75,6.356494923,0.0,13.29548394,149.7589393,0.7988666666666667,0.0995803128577175,0.223825867336105
22,1658540556,0.266567846,0.5,205.9414063,5.336041381,0.012894954,10.80784349,121.7384178,0.8255333333333333,0.1006995972013768,0.223860539102861
23,1658540561,0.262858603,0.5,205.9414063,5.244772367,0.012894954,13.83079506,124.9903577,0.8255333333333333,0.1006995972013768,0.223860539102861
24,1658540566,0.279576508,0.5,207.34375,5.332730009,0.01060377,14.72061072,98.91467462,0.8255333333333333,0.1006995972013768,0.223860539102861
25,1658540571,0.307199389,0.5,207.2226563,5.435764017,0.016391354,14.72061072,98.91467462,0.8510888888888889,0.103326876581705,0.2238763873184886
26,1658540576,0.311114616,0.5,207.2226563,6.310070475,0.016391354,14.72061072,98.91467462,0.8510888888888889,0.103326876581705,0.2238763873184886
27,1658540581,0.27166256,0.5,208.4140625,5.562582669,0.014645173,15.17090505,98.40622606,0.8510888888888889,0.103326876581705,0.2238763873184886
28,1658540586,0.294615779,0.5,209.390625,5.594653812,0.017923382,15.30641548,91.73492602,0.8770888888888888,0.1041056755342246,0.2238250779613802
29,1658540591,0.318363488,0.5,209.2773438,3.92783949,0.017214501,15.30641548,91.73492602,0.8770888888888888,0.1041056755342246,0.2238250779613802
30,1658540596,0.303521549,0.5,209.2851563,3.606949671,0.014616783,15.30641548,91.73492602,0.8770888888888888,0.1041056755342246,0.2238250779613802
31,1658540601,0.302842307,0.5,209.2851563,3.920684748,0.00280122,12.26763244,74.54590808,0.8640888888888888,0.103619026060521,0.2239324329239453
32,1658540606,0.295205954,0.5,209.2617188,3.667628599,0.001862616,14.87736103,113.7134781,0.8640888888888888,0.103619026060521,0.2239324329239453
33,1658540611,0.31010914,0.5,209.6132813,3.122681802,0.0,14.87736103,113.7134781,0.8640888888888888,0.103619026060521,0.2239324329239453
34,1658540616,0.309762589,0.5,209.5859375,3.915254943,0.0,14.87736103,113.7134781,0.8630222222222221,0.1031279647697369,0.2237957496542994
35,1658540621,0.305957204,0.5,209.6015625,3.527798113,0.002364129,13.87719726,126.7180945,0.8630222222222221,0.1031279647697369,0.2237957496542994
36,1658540626,0.297094381,0.5,209.7226563,4.802599563,0.017657449,13.87719726,126.7180945,0.8630222222222221,0.1031279647697369,0.2237957496542994
37,1658540631,0.282582719,0.5,210.4765625,2.938946483,0.017735338,14.18309514,129.5689864,0.8486444444444444,0.1023071479121507,0.2239381407104166
38,1658540636,0.29663006,0.5,210.4765625,3.064894447,0.018151971,14.18309514,129.5689864,0.8486444444444444,0.1023071479121507,0.2239381407104166
39,1658540641,0.282479694,0.5,210.3554688,4.607778524,0.017898068,10.13067754,95.21279474,0.8486444444444444,0.1023071479121507,0.2239381407104166
40,1658540646,0.290482884,0.5,209.7265625,6.038071217,0.018962851,9.121972656,85.73251953,0.8714,0.103369163444727,0.2239705050741311
41,1658540651,0.254373245,0.5,209.7265625,5.428223102,0.024407512,14.36539355,124.8648683,0.8714,0.103369163444727,0.2239705050741311
42,1658540656,0.287359693,0.5,209.1640625,6.469561491,0.017323639,14.36539355,124.8648683,0.8714,0.103369163444727,0.2239705050741311
43,1658540661,0.300478419,0.5,209.0195313,6.898600857,0.016661543,14.36539355,124.8648683,0.8576444444444444,0.1026138148678087,0.2238840381812053
44,1658540666,0.303788918,0.5,209.0195313,7.208667091,0.014531055,14.80741184,112.0818359,0.8576444444444444,0.1026138148678087,0.2238840381812053
45,1658540671,0.302425344,0.5,209.71875,7.353707523,0.0,14.80741184,112.0818359,0.8576444444444444,0.1026138148678087,0.2238840381812053
46,1658540676,0.317069941,0.5,209.7421875,7.299099187,0.0,14.80741184,112.0818359,0.8851111111111111,0.1045352339740204,0.2239292147039137
47,1658540681,0.319477092,0.5,209.0429688,8.617390225,0.002402713,14.67218707,102.6456026,0.8851111111111111,0.1045352339740204,0.2239292147039137
48,1658540686,0.319021216,0.5,209.0429688,7.829826721,0.002402713,15.17659695,106.9058121,0.8851111111111111,0.1045352339740204,0.2239292147039137
49,1658540691,0.287545183,0.5,203.578125,6.850032971,0.017392897,15.51367994,105.5425471,0.8939333333333332,0.1050868065375076,0.2239658295469153
50,1658540696,0.294790645,0.5,198.484375,7.72096322,0.016350459,15.51367994,105.5425471,0.8939333333333332,0.1050868065375076,0.2239658295469153
51,1658540701,0.316906817,0.5,198.4726563,8.477880868,0.017001793,15.20428352,100.5232784,0.8939333333333332,0.1050868065375076,0.2239658295469153
52,1658540706,0.317980034,0.5,198.0859375,8.594531175,0.017391579,15.20428352,100.5232784,0.9219555555555556,0.105283995305645,0.2239459130153987
53,1658540711,0.320445991,0.5,202.4023438,7.361303115,0.017391579,15.39325973,102.6634527,0.9219555555555556,0.105283995305645,0.2239459130153987
54,1658540716,0.315412636,0.5,206.703125,9.064080178,0.018829422,15.7579107,108.1043558,0.9219555555555556,0.105283995305645,0.2239459130153987
55,1658540721,0.27438214,0.5,202.3945313,9.884368366,0.016085434,15.7579107,108.1043558,0.8874444444444445,0.1029272364569398,0.2238746264056411
56,1658540726,0.303060932,0.5,203.1640625,9.743331708,0.016085434,15.50574166,104.3328962,0.8874444444444445,0.1029272364569398,0.2238746264056411
57,1658540731,0.292081907,0.5,203.1640625,8.265887135,0.013208286,15.53666409,112.9047653,0.8874444444444445,0.1029272364569398,0.2238746264056411
58,1658540736,0.281806678,0.5,204.6367188,6.144275652,0.0,15.53666409,112.9047653,0.8433777777777778,0.100696947848997,0.223846633963479
59,1658540741,0.296745686,0.5,201.3046875,6.500509217,0.015108856,15.53666409,112.9047653,0.8433777777777778,0.100696947848997,0.223846633963479
60,1658540746,0.296745686,0.5,201.3046875,6.500509217,0.015108856,15.03316112,121.9340047,0.8433777777777778,0.100696947848997,0.223846633963479
61,1658540751,0.299430241,0.5,201.3046875,5.728737329,0.019184349,15.03316112,121.9340047,0.7948444444444445,0.0982132760372397,0.2239344367213235
62,1658540756,0.300659772,0.5,199.8320313,7.235611629,0.018817713,15.03316112,121.9340047,0.7948444444444445,0.0982132760372397,0.2239344367213235
63,1658540761,0.301220012,0.5,198.9023438,8.382648044,0.017079633,11.8356769,102.1115611,0.7948444444444445,0.0982132760372397,0.2239344367213235
64,1658540766,0.285892903,0.5,198.9023438,9.176253964,0.017905454,14.68564513,147.015952,0.8015777777777778,0.0981016239458753,0.2240960763764979
65,1658540771,0.304395841,0.5,200.640625,6.581088968,0.017658714,14.68564513,147.015952,0.8015777777777778,0.0981016239458753,0.2240960763764979
66,1658540776,0.291211342,0.5,200.640625,6.904671577,0.00273059,14.33665713,150.8090104,0.8015777777777778,0.0981016239458753,0.2240960763764979
67,1658540781,0.310407776,0.5,205.0898438,6.539372913,0.00273059,14.10185178,131.4499694,0.8248888888888888,0.1001429805066463,0.2239123949501634
68,1658540786,0.291667666,0.5,205.0898438,5.786470108,0.0,14.10185178,131.4499694,0.8248888888888888,0.1001429805066463,0.2239123949501634
69,1658540791,0.27725317,0.5,204.5625,5.581868031,0.0,14.55253916,140.2186525,0.8248888888888888,0.1001429805066463,0.2239123949501634
70,1658540796,0.225898738,0.5,204.5625,3.295451116,0.0,14.66663237,137.7959137,0.8328888888888888,0.1035869549828225,0.2240402736555719
71,1658540801,0.306151874,0.5,207.4804688,2.662793104,0.018006376,14.66663237,137.7959137,0.8328888888888888,0.1035869549828225,0.2240402736555719
72,1658540806,0.306151874,0.5,207.4804688,2.662793104,0.018006376,14.21951017,110.9444284,0.8328888888888888,0.1035869549828225,0.2240402736555719
73,1658540811,0.305305414,0.5,207.8164063,2.330532026,0.014997776,14.21951017,110.9444284,0.8394444444444444,0.1053018833219061,0.2240629833591914
74,1658540816,0.292659386,0.5,208.1054688,2.996591383,0.014821545,13.91567452,107.7382468,0.8394444444444444,0.1053018833219061,0.2240629833591914
75,1658540821,0.292423452,0.5,208.1054688,3.656820713,0.021839481,13.91567452,107.7382468,0.8394444444444444,0.1053018833219061,0.2240629833591914
76,1658540826,0.28978132,0.5,208.265625,3.072525627,0.01630709,14.05889595,114.4452738,0.8004666666666667,0.1030628846289699,0.2239923039607605
77,1658540831,0.190974763,0.5,209.0195313,2.234558357,0.016210041,13.84607791,113.9782525,0.8004666666666667,0.1030628846289699,0.2239923039607605
78,1658540836,0.242841414,0.5,208.9570313,4.756884741,0.016599135,13.84607791,113.9782525,0.8004666666666667,0.1030628846289699,0.2239923039607605
79,1658540841,0.251570926,0.5,208.9570313,4.057747641,0.00267879,14.10518404,119.0852847,0.801911111111111,0.0999024031457629,0.2239165239871851
80,1658540846,0.275406106,0.5,208.4648438,5.159483252,0.001849644,14.10518404,119.0852847,0.801911111111111,0.0999024031457629,0.2239165239871851
81,1658540851,0.272239748,0.5,208.4648438,5.462988216,0.0,14.10518404,119.0852847,0.801911111111111,0.0999024031457629,0.2239165239871851
82,1658540856,0.272239748,0.5,208.4648438,5.462988216,0.0,13.73345207,120.082641,0.7909333333333333,0.0974798715173534,0.2239102697105199
83,1658540861,0.258292744,0.5,208.8398438,5.46639145,0.012765794,13.73345207,120.082641,0.7909333333333333,0.0974798715173534,0.2239102697105199
84,1658540866,0.246683495,0.5,208.8398438,4.833897721,0.014843331,13.73345207,120.082641,0.7909333333333333,0.0974798715173534,0.2239102697105199
85,1658540871,0.23822357,0.5,208.0976563,6.139270628,0.015490003,11.58565461,101.3027166,0.8268444444444444,0.0971968700032128,0.2239987404008238
86,1658540876,0.290385819,0.5,207.2382813,6.354385892,0.015673228,14.05156987,113.1309029,0.8268444444444444,0.0971968700032128,0.2239987404008238
87,1658540881,0.290385819,0.5,207.2382813,6.354385892,0.015673228,14.05156987,113.1309029,0.8268444444444444,0.0971968700032128,0.2239987404008238
88,1658540886,0.282224315,0.5,208.6796875,4.69070587,0.014298943,14.41988433,121.6495369,0.8123333333333334,0.0972567873302586,0.2239438484968878
89,1658540891,0.29211699,0.5,208.6484375,4.966923326,0.016697074,13.98412498,113.7198238,0.8123333333333334,0.0972567873302586,0.2239438484968878
90,1658540896,0.285528012,0.5,210.0976563,4.274719436,0.013893758,13.98412498,113.7198238,0.8123333333333334,0.0972567873302586,0.2239438484968878
91,1658540901,0.285528012,0.5,210.0976563,4.274719436,0.013893758,12.42304942,99.53431228,0.7912,0.0955231060926535,0.2240025658321822
92,1658540906,0.236857935,0.5,210.09375,3.512506186,0.0,13.63469234,111.0292352,0.7912,0.0955231060926535,0.2240025658321822
93,1658540911,0.249867613,0.5,206.3320313,4.307849588,0.0,13.63469234,111.0292352,0.7912,0.0955231060926535,0.2240025658321822
94,1658540916,0.246921396,0.5,206.3320313,4.306249296,0.0,10.67940389,106.8715101,0.7561555555555555,0.0963124319276669,0.2241055488731949
95,1658540921,0.234669449,0.5,207.2304688,3.023298493,0.001900098,12.97176742,129.8117748,0.7561555555555555,0.0963124319276669,0.2241055488731949
96,1658540926,0.27218036,0.5,195.2617188,5.953733128,0.013018039,12.97176742,129.8117748,0.7561555555555555,0.0963124319276669,0.2241055488731949
97,1658540931,0.265092411,0.5,194.3710938,7.13954019,0.016802267,12.59603758,118.5763817,0.7395777777777778,0.1124102883509958,0.2239559927234223
98,1658540936,0.249058339,0.5,197.3710938,7.389995955,0.017320836,11.82169373,109.4650368,0.7395777777777778,0.1124102883509958,0.2239559927234223
99,1658540941,0.2520947,0.5,197.3710938,7.078216105,0.015069339,11.82169373,109.4650368,0.7395777777777778,0.1124102883509958,0.2239559927234223
100,1658540946,0.25305061,0.5,197.3671875,7.748593595,0.017005889,10.91983988,106.4594056,0.7413333333333334,0.1130455689757768,0.2240124633768078
101,1658540951,0.248474142,0.5,208.3671875,5.86132111,0.012692374,12.79035879,124.6954177,0.7413333333333334,0.1130455689757768,0.2240124633768078
102,1658540956,0.209770483,0.5,208.3671875,3.562806706,0.016431156,12.79035879,124.6954177,0.7413333333333334,0.1130455689757768,0.2240124633768078
103,1658540961,0.204125613,0.5,208.3671875,3.106402092,0.015770502,10.30760804,100.4906516,0.735,0.1094927669443144,0.2240546645640153
104,1658540966,0.235665977,0.5,208.625,3.050658269,0.010746612,12.68451534,105.4875319,0.735,0.1094927669443144,0.2240546645640153
105,1658540971,0.25695521,0.5,208.625,2.001208796,0.0,12.68451534,105.4875319,0.735,0.1094927669443144,0.2240546645640153
106,1658540976,0.238703092,0.5,208.7578125,1.53101047,0.01266136,12.97953945,118.988235,0.7278222222222221,0.091177843473047,0.224127590644355
107,1658540981,0.232178574,0.5,208.7578125,1.068387179,0.013135388,12.97953945,118.988235,0.7278222222222221,0.091177843473047,0.224127590644355
108,1658540986,0.240783716,0.5,208.0742188,2.997215191,0.018127754,12.97953945,118.988235,0.7278222222222221,0.091177843473047,0.224127590644355
109,1658540991,0.229078336,0.5,208.1640625,2.213360786,0.014895076,11.736563,113.1847143,0.7136444444444444,0.09096310547764,0.2239227175427177
110,1658540996,0.238326728,0.5,208.7070313,2.197240506,0.015420353,11.736563,113.1847143,0.7136444444444444,0.09096310547764,0.2239227175427177
111,1658541001,0.238781471,0.5,208.7070313,2.197323088,0.015569838,11.736563,113.1847143,0.7136444444444444,0.09096310547764,0.2239227175427177
112,1658541006,0.230324524,0.5,208.7070313,2.201138187,0.015155364,10.00212106,103.2576141,0.7406222222222222,0.0929686283944221,0.2240316512547323
113,1658541011,0.244108409,0.5,209.09375,3.606744884,0.013645904,11.74133961,121.2125615,0.7406222222222222,0.0929686283944221,0.2240316512547323
114,1658541016,0.244108409,0.5,209.09375,3.606744884,0.013645904,11.74133961,121.2125615,0.7406222222222222,0.0929686283944221,0.2240316512547323
115,1658541021,0.241689586,0.5,208.3164063,4.348738158,0.011685328,12.11303276,116.2570672,0.7312444444444444,0.0932080005654455,0.2238428692532533
116,1658541026,0.225800893,0.5,208.7109375,2.259081377,0.0,12.03976565,110.7373647,0.7312444444444444,0.0932080005654455,0.2238428692532533
117,1658541031,0.249412071,0.5,208.9648438,4.381076197,0.0,12.03976565,110.7373647,0.7312444444444444,0.0932080005654455,0.2238428692532533
118,1658541036,0.242424524,0.5,208.9648438,5.029298165,0.0,12.71491645,106.358495,0.7513555555555554,0.0926185123919652,0.2238839774600726
119,1658541041,0.262580407,0.5,201.1289063,5.781575926,0.010737014,12.70623101,102.0197507,0.7513555555555554,0.0926185123919652,0.2238839774600726
120,1658541046,0.233860222,0.5,201.1289063,5.984977092,0.010737014,12.70623101,102.0197507,0.7513555555555554,0.0926185123919652,0.2238839774600726
121,1658541051,0.260316314,0.5,192.9335938,7.13390418,0.01774973,17.06973118,58.18508102,0.680911111111111,0.0925755668398848,0.2266996163821001
122,1658541056,0.257960387,0.5,200.5703125,9.332124603,0.014910957,16.59087961,47.45721726,0.680911111111111,0.0925755668398848,0.2266996163821001
123,1658541061,0.254149317,0.5,200.4414063,9.585942454,0.014328234,16.43715291,45.83877273,0.680911111111111,0.0925755668398848,0.2266996163821001
124,1658541066,0.24274221,0.5,206.8164063,7.549384348,0.014328234,16.43715291,45.83877273,0.6877777777777777,0.1041675511214699,0.2253151138360326
125,1658541071,0.239556309,0.5,205.84375,7.523517334,0.013851268,16.40900287,60.74864615,0.6877777777777777,0.1041675511214699,0.2253151138360326
126,1658541076,0.227200561,0.5,205.84375,7.223346969,0.013448917,10.7442513,40.25333389,0.6877777777777777,0.1041675511214699,0.2253151138360326
127,1658541081,0.216320411,0.5,205.84375,7.557714916,0.013914522,12.05329662,45.15767176,0.6281555555555555,0.1219246648946433,0.225400730633101
128,1658541086,0.168381714,0.5,205.84375,5.824066614,0.002168629,13.12489738,36.62763384,0.6281555555555555,0.1219246648946433,0.225400730633101
129,1658541091,0.212284043,0.5,204.8320313,6.283286623,0.0,15.45716959,43.13630282,0.6281555555555555,0.1219246648946433,0.225400730633101
130,1658541096,0.212284043,0.5,204.8320313,6.283286623,0.0,15.45716959,43.13630282,0.6862666666666667,0.1418683165937223,0.2255108180466364
131,1658541101,0.219443486,0.5,204.828125,7.952610176,0.001615138,15.62151977,46.76387151,0.6862666666666667,0.1418683165937223,0.2255108180466364
132,1658541106,0.219808894,0.5,207.9921875,6.522659078,0.010780507,15.81696177,57.28480354,0.6862666666666667,0.1418683165937223,0.2255108180466364
133,1658541111,0.222113067,0.5,207.9921875,6.051285494,0.011279848,16.29217358,60.87368355,0.6741111111111111,0.1494001411430078,0.2257745299258333
134,1658541116,0.219314978,0.5,208.015625,5.028909088,0.014296031,14.10216546,39.79538668,0.6741111111111111,0.1494001411430078,0.2257745299258333
135,1658541121,0.195145752,0.5,204.453125,7.432531441,0.011820304,16.27449396,45.92555532,0.6741111111111111,0.1494001411430078,0.2257745299258333
136,1658541126,0.169447445,0.5,204.453125,6.168274653,0.011657734,15.83589743,49.04839002,0.6986,0.1513216324803887,0.2259196534329208
137,1658541131,0.19753397,0.5,205.0742188,5.87033699,0.015032307,16.1425568,62.17825978,0.6986,0.1513216324803887,0.2259196534329208
138,1658541136,0.206596687,0.5,205.0742188,5.953017041,0.015034603,16.1425568,62.17825978,0.6986,0.1513216324803887,0.2259196534329208
139,1658541141,0.216855337,0.5,207.7304688,4.614320806,0.013727032,13.53714813,52.14268865,0.6778222222222222,0.1481293452353334,0.2261265910530689
140,1658541146,0.234181143,0.5,209.6328125,4.478290276,0.009673537,15.76691253,56.79159392,0.6778222222222222,0.1481293452353334,0.2261265910530689
141,1658541151,0.241232814,0.5,209.6328125,5.679152428,0.0,15.76691253,56.79159392,0.6778222222222222,0.1481293452353334,0.2261265910530689
142,1658541156,0.241232814,0.5,209.6328125,5.679152428,0.0,15.76691253,56.79159392,0.6620444444444443,0.1465856375406351,0.2265452632628464
143,1658541161,0.220552835,0.5,206.7226563,7.354996279,0.010522757,14.81376677,54.46884344,0.6620444444444443,0.1465856375406351,0.2265452632628464
144,1658541166,0.224546349,0.5,206.7226563,5.257461263,0.013076347,14.81376677,54.46884344,0.6620444444444443,0.1465856375406351,0.2265452632628464
145,1658541171,0.224546349,0.5,206.7226563,5.257461263,0.013076347,15.13730997,58.36717549,0.6694222222222221,0.147906202381521,0.2265035478447003
146,1658541176,0.225244663,0.5,207.7851563,5.462441982,0.01006506,15.13730997,58.36717549,0.6694222222222221,0.147906202381521,0.2265035478447003
147,1658541181,0.198739133,0.5,209.6757813,5.902228311,0.013426352,14.83523691,59.2819143,0.6694222222222221,0.147906202381521,0.2265035478447003
148,1658541186,0.202077891,0.5,209.6757813,6.109890169,0.014794086,11.69818777,53.19432683,0.6423777777777777,0.147669745470102,0.2265590469599631
149,1658541191,0.205990913,0.5,208.453125,7.087258496,0.013567767,14.62243008,66.49152329,0.6423777777777777,0.147669745470102,0.2265590469599631
150,1658541196,0.217422292,0.5,206.7421875,7.814055503,0.012578042,15.13663048,65.51011468,0.6423777777777777,0.147669745470102,0.2265590469599631
151,1658541201,0.230683121,0.5,207.8476563,6.281408655,0.010202127,15.13663048,65.51011468,0.6593111111111111,0.1481888808990322,0.2266871078287695
152,1658541206,0.236059266,0.5,207.6640625,6.131078813,0.0,15.39768035,65.91786362,0.6593111111111111,0.1481888808990322,0.2266871078287695
153,1658541211,0.229153407,0.5,208.625,5.260186381,0.0,14.90972627,60.77178019,0.6593111111111111,0.1481888808990322,0.2266871078287695
154,1658541216,0.222413115,0.5,208.625,4.995276722,0.0,14.90972627,60.77178019,0.6376444444444443,0.1452120527838407,0.2268542123858845
155,1658541221,0.218535322,0.5,207.4804688,8.097500279,0.012060816,14.67276444,57.45157545,0.6376444444444443,0.1452120527838407,0.2268542123858845
156,1658541226,0.197990598,0.5,207.4804688,7.46184502,0.012060816,14.67276444,57.45157545,0.6376444444444443,0.1452120527838407,0.2268542123858845
157,1658541231,0.188755977,0.5,207.4804688,7.17612516,0.012060816,14.71752591,52.6051597,0.627,0.1452975779035878,0.226801445721592
158,1658541236,0.154991804,0.5,207.4921875,5.601887265,0.014322709,14.71752591,52.6051597,0.627,0.1452975779035878,0.226801445721592
159,1658541241,0.193674599,0.5,204.4140625,6.894644363,0.011515454,14.02419874,48.74115003,0.627,0.1452975779035878,0.226801445721592
160,1658541246,0.189794494,0.5,205.59375,6.518467905,0.011042675,14.02419874,48.74115003,0.6506000000000001,0.1460178239043307,0.2261388567218688
161,1658541251,0.188922257,0.5,205.59375,7.402543081,0.01413467,19.28971918,48.4450602,0.6506000000000001,0.1460178239043307,0.2261388567218688
162,1658541256,0.178199757,0.5,205.5429688,8.735340057,0.014459464,21.86107146,47.89884511,0.6506000000000001,0.1460178239043307,0.2261388567218688
163,1658541261,0.179456273,0.5,204.7304688,8.357658851,0.001583768,20.24096656,52.15259309,0.6741111111111111,0.1474824711143335,0.2255322526064698
164,1658541266,0.190830735,0.5,210.2421875,6.667898422,0.0,20.24096656,52.15259309,0.6741111111111111,0.1474824711143335,0.2255322526064698
165,1658541271,0.167346214,0.5,209.8789063,7.696432875,0.0,17.90799921,49.12753628,0.6741111111111111,0.1474824711143335,0.2255322526064698
166,1658541276,0.197287263,0.5,211.8554688,5.700036633,0.0,21.95041136,60.21720336,0.702311111111111,0.1490121870276781,0.2247603048468033
167,1658541281,0.19766601,0.5,211.8554688,4.850100939,0.0,21.95041136,60.21720336,0.702311111111111,0.1490121870276781,0.2247603048468033
168,1658541286,0.20137523,0.5,208.4375,7.089111786,0.009534841,18.79113743,51.55027509,0.702311111111111,0.1490121870276781,0.2247603048468033
169,1658541291,0.20137523,0.5,208.4375,7.089111786,0.009534841,9.357592773,40.64372559,0.6966888888888888,0.1515464063181352,0.2247715382563477
170,1658541296,0.206296222,0.5,208.4375,7.403019012,0.009887957,16.82412102,54.4627092,0.6966888888888888,0.1515464063181352,0.2247715382563477
171,1658541301,0.200117488,0.5,203.8632813,8.800721175,0.010533083,16.82412102,54.4627092,0.6966888888888888,0.1515464063181352,0.2247715382563477
172,1658541306,0.198453061,0.5,200.7382813,10.1312097,0.011546503,16.82412102,54.4627092,0.7067555555555555,0.1523132074407851,0.2248406389053291
173,1658541311,0.205719726,0.5,200.7382813,10.29653702,0.013969498,16.98540708,56.17124503,0.7067555555555555,0.1523132074407851,0.2248406389053291
174,1658541316,0.179804161,0.5,200.7382813,12.00796501,0.011837819,16.98540708,56.17124503,0.7067555555555555,0.1523132074407851,0.2248406389053291
175,1658541321,0.195071312,0.5,202.1992188,8.718631766,0.010563676,17.09385933,50.13502703,0.7112888888888887,0.1518342343358935,0.2249613525170822
176,1658541326,0.208570983,0.5,206.203125,7.269316156,0.001443692,17.02265129,50.83964202,0.7112888888888887,0.1518342343358935,0.2249613525170822
177,1658541331,0.205366141,0.5,206.203125,7.604893946,0.0,11.79585677,43.00102599,0.7112888888888887,0.1518342343358935,0.2249613525170822
178,1658541336,0.206159696,0.5,206.4648438,4.82337871,0.0,13.17815674,48.0401103,0.7034666666666667,0.1494953772322722,0.2250296637913388
179,1658541341,0.210829166,0.5,206.3203125,5.140240846,0.001663521,16.69363619,57.83273815,0.7034666666666667,0.1494953772322722,0.2250296637913388
180,1658541346,0.215186395,0.5,206.3203125,1.144953771,0.002355485,16.69363619,57.83273815,0.7034666666666667,0.1494953772322722,0.2250296637913388
181,1658541351,0.215186395,0.5,206.3203125,1.144953771,0.002355485,16.69363619,57.83273815,0.6839777777777778,0.1485141526081089,0.2251629466775551
182,1658541356,0.214399712,0.5,202.1601563,3.458032773,0.001682673,16.87253201,52.83966902,0.6839777777777778,0.1485141526081089,0.2251629466775551
183,1658541361,0.217190688,0.5,198.0,5.398729181,0.016722889,17.08990251,66.69391897,0.6839777777777778,0.1485141526081089,0.2251629466775551
184,1658541366,0.21954014,0.5,198.15625,6.297334152,0.016913105,17.08990251,66.69391897,0.6980444444444444,0.1509750797281633,0.2246541035857589
185,1658541371,0.220785962,0.5,201.4414063,5.72414447,0.012239654,17.33705713,58.4982071,0.6980444444444444,0.1509750797281633,0.2246541035857589
