,timestamp,cartservice-75d494679c-qdl5c&cpu_usage,cartservice-75d494679c-qdl5c&cpu_limit,cartservice-75d494679c-qdl5c&mem_usage,cartservice-75d494679c-qdl5c&mem_usage_rate,cartservice-75d494679c-qdl5c&mem_limit,cartservice-75d494679c-qdl5c&fs_usage,cartservice-75d494679c-qdl5c&net_receive,cartservice-75d494679c-qdl5c&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
28,1658540586,0.226407991,0.6,176.375,3.657111879,2560,0.02931005,21.74895906,60.6848216,0.8770888888888888,0.1041056755342246,0.2238250779613802
29,1658540591,0.277468517,0.6,176.375,4.473538479,2560,0.037062777,21.88589801,64.25979627,0.8770888888888888,0.1041056755342246,0.2238250779613802
30,1658540596,0.325099074,0.6,176.296875,4.321053708,2560,0.027987958,21.88589801,64.25979627,0.8770888888888888,0.1041056755342246,0.2238250779613802
31,1658540601,0.325132595,0.6,176.265625,4.885538837,2560,0.025625171,22.15185539,62.39184507,0.8640888888888888,0.103619026060521,0.2239324329239453
32,1658540606,0.32364805,0.6,176.265625,3.085895732,2560,0.025625171,22.27028328,62.23534279,0.8640888888888888,0.103619026060521,0.2239324329239453
33,1658540611,0.323082726,0.6,175.9375,3.139787794,2560,0.007224877,22.41553303,52.80639721,0.8640888888888888,0.103619026060521,0.2239324329239453
34,1658540616,0.320060702,0.6,176.0546875,2.451930054,2560,0.007224877,22.41553303,52.80639721,0.8630222222222221,0.1031279647697369,0.2237957496542994
35,1658540621,0.277421568,0.6,176.0546875,2.451182457,2560,0.007224877,22.2429866,49.26235066,0.8630222222222221,0.1031279647697369,0.2237957496542994
36,1658540626,0.292026665,0.6,175.7109375,4.584907172,2560,0.021730846,22.01172943,50.89418743,0.8630222222222221,0.1031279647697369,0.2237957496542994
37,1658540631,0.32858382,0.6,175.7109375,5.592210312,2560,0.021730846,22.34479523,46.10817175,0.8486444444444444,0.1023071479121507,0.2239381407104166
38,1658540636,0.328218976,0.6,177.453125,4.801148835,2560,0.021730846,22.34479523,46.10817175,0.8486444444444444,0.1023071479121507,0.2239381407104166
39,1658540641,0.316988693,0.6,177.453125,3.495731419,2560,0.027508908,18.48547668,38.14452202,0.8486444444444444,0.1023071479121507,0.2239381407104166
40,1658540646,0.328354716,0.6,179.2421875,2.919650102,2560,0.027624318,22.41495205,56.75523422,0.8714,0.103369163444727,0.2239705050741311
41,1658540651,0.328354716,0.6,179.2421875,2.919650102,2560,0.027624318,22.41495205,56.75523422,0.8714,0.103369163444727,0.2239705050741311
42,1658540656,0.266448255,0.6,179.3828125,0.734370926,2560,0.035374579,22.41495205,56.75523422,0.8714,0.103369163444727,0.2239705050741311
43,1658540661,0.277107298,0.6,179.4296875,0.099386524,2560,0.033732004,22.06203268,65.15264103,0.8576444444444444,0.1026138148678087,0.2238840381812053
44,1658540666,0.323612567,0.6,176.5117188,1.238421983,2560,0.025829614,22.06203268,65.15264103,0.8576444444444444,0.1026138148678087,0.2238840381812053
45,1658540671,0.308601421,0.6,173.5390625,3.156288101,2560,0.028189629,22.33596887,69.91023058,0.8576444444444444,0.1026138148678087,0.2238840381812053
46,1658540676,0.326064561,0.6,173.6796875,3.47683582,2560,0.007028676,22.59064838,65.70481635,0.8851111111111111,0.1045352339740204,0.2239292147039137
47,1658540681,0.326064561,0.6,173.6796875,3.47683582,2560,0.007028676,22.59064838,65.70481635,0.8851111111111111,0.1045352339740204,0.2239292147039137
48,1658540686,0.293865699,0.6,174.5742188,3.519823709,2560,0.030781281,18.87614462,47.67109341,0.8851111111111111,0.1045352339740204,0.2239292147039137
49,1658540691,0.27785272,0.6,174.5859375,3.305472864,2560,0.023752605,18.77159661,47.40706077,0.8939333333333332,0.1050868065375076,0.2239658295469153
50,1658540696,0.319058161,0.6,175.7382813,3.509799067,2560,0.023752605,22.63764524,53.78883581,0.8939333333333332,0.1050868065375076,0.2239658295469153
51,1658540701,0.319058161,0.6,175.7382813,3.509799067,2560,0.023752605,22.63764524,53.78883581,0.8939333333333332,0.1050868065375076,0.2239658295469153
52,1658540706,0.318128879,0.6,176.1210938,2.106971828,2560,0.024769247,22.69587246,55.84675723,0.9219555555555556,0.105283995305645,0.2239459130153987
53,1658540711,0.318786278,0.6,176.203125,2.107049679,2560,0.031681524,22.69587246,55.84675723,0.9219555555555556,0.105283995305645,0.2239459130153987
54,1658540716,0.316022607,0.6,176.609375,0.070601788,2560,0.031681524,22.69587246,55.84675723,0.9219555555555556,0.105283995305645,0.2239459130153987
55,1658540721,0.309649292,0.6,178.4882813,0.108893546,2560,0.032035655,22.46842217,55.58428838,0.8874444444444445,0.1029272364569398,0.2238746264056411
56,1658540726,0.306614377,0.6,177.5195313,1.577031093,2560,0.007266408,21.68396676,53.62185984,0.8874444444444445,0.1029272364569398,0.2238746264056411
57,1658540731,0.255841603,0.6,176.5625,3.506152555,2560,0.007266408,21.68396676,53.62185984,0.8874444444444445,0.1029272364569398,0.2238746264056411
58,1658540736,0.264830552,0.6,177.3515625,3.381798287,2560,0.029243383,17.11202732,49.46370114,0.8433777777777778,0.100696947848997,0.223846633963479
59,1658540741,0.281515035,0.6,175.5234375,4.429271767,2560,0.02536827,20.35113688,58.8266097,0.8433777777777778,0.100696947848997,0.223846633963479
60,1658540746,0.275800381,0.6,178.7890625,4.287754763,2560,0.036483442,20.24751991,61.15906473,0.8433777777777778,0.100696947848997,0.223846633963479
61,1658540751,0.257541063,0.6,181.1679688,3.981773801,2560,0.019952657,20.24751991,61.15906473,0.7948444444444445,0.0982132760372397,0.2239344367213235
62,1658540756,0.260067687,0.6,181.2695313,4.806702014,2560,0.019952657,19.82375675,59.92740366,0.7948444444444445,0.0982132760372397,0.2239344367213235
63,1658540761,0.260067687,0.6,181.2695313,4.806702014,2560,0.019952657,16.94865123,51.23593255,0.7948444444444445,0.0982132760372397,0.2239344367213235
64,1658540766,0.215363912,0.6,181.2695313,3.007187866,2560,0.023535156,16.87569775,51.62083777,0.8015777777777778,0.0981016239458753,0.2240960763764979
65,1658540771,0.228436356,0.6,181.390625,2.648916742,2560,0.026497424,20.13833116,61.60086184,0.8015777777777778,0.0981016239458753,0.2240960763764979
66,1658540776,0.279050551,0.6,181.515625,0.729065242,2560,0.026497424,20.13833116,61.60086184,0.8015777777777778,0.0981016239458753,0.2240960763764979
67,1658540781,0.284618459,0.6,181.515625,0.154593366,2560,0.029282958,20.49178333,59.44588807,0.8248888888888888,0.1001429805066463,0.2239123949501634
68,1658540786,0.289882152,0.6,178.3046875,2.894114732,2560,0.008772124,20.86627886,57.93574387,0.8248888888888888,0.1001429805066463,0.2239123949501634
69,1658540791,0.277588909,0.6,178.3046875,3.512661525,2560,0.006952457,20.86627886,57.93574387,0.8248888888888888,0.1001429805066463,0.2239123949501634
70,1658540796,0.271474038,0.6,178.3046875,3.999767818,2560,0.006221446,21.01783815,54.46419819,0.8328888888888888,0.1035869549828225,0.2240402736555719
71,1658540801,0.301604784,0.6,177.1640625,5.200682499,2560,0.00603834,21.01783815,54.46419819,0.8328888888888888,0.1035869549828225,0.2240402736555719
72,1658540806,0.259057638,0.6,173.859375,7.740878162,2560,0.023563049,20.99267655,54.99561465,0.8328888888888888,0.1035869549828225,0.2240402736555719
73,1658540811,0.273554262,0.6,173.859375,9.510581123,2560,0.032910017,20.51405856,53.75268745,0.8394444444444444,0.1053018833219061,0.2240629833591914
74,1658540816,0.250997185,0.6,171.953125,9.365504873,2560,0.033758826,20.51405856,53.75268745,0.8394444444444444,0.1053018833219061,0.2240629833591914
75,1658540821,0.292501457,0.6,174.703125,6.961531142,2560,0.024613627,20.51405856,53.75268745,0.8394444444444444,0.1053018833219061,0.2240629833591914
76,1658540826,0.292501457,0.6,174.703125,6.961531142,2560,0.024613627,19.62549964,52.60200374,0.8004666666666667,0.1030628846289699,0.2239923039607605
77,1658540831,0.258712043,0.6,174.25,7.093612917,2560,0.032450559,19.62549964,52.60200374,0.8004666666666667,0.1030628846289699,0.2239923039607605
78,1658540836,0.231754423,0.6,176.2265625,5.097682314,2560,0.024908765,19.62549964,52.60200374,0.8004666666666667,0.1030628846289699,0.2239923039607605
79,1658540841,0.226126436,0.6,176.2265625,5.014229256,2560,0.025738551,19.18370144,51.09512297,0.801911111111111,0.0999024031457629,0.2239165239871851
80,1658540846,0.263648528,0.6,179.90625,2.084459265,2560,0.009957433,19.1244372,50.09482801,0.801911111111111,0.0999024031457629,0.2239165239871851
81,1658540851,0.257143324,0.6,179.8671875,1.970945231,2560,0.006255775,19.1244372,50.09482801,0.801911111111111,0.0999024031457629,0.2239165239871851
82,1658540856,0.244504565,0.6,179.8671875,1.948980275,2560,0.006255775,19.18039038,54.35206679,0.7909333333333333,0.0974798715173534,0.2239102697105199
83,1658540861,0.252284118,0.6,181.6992188,3.955515415,2560,0.014260704,19.18039038,54.35206679,0.7909333333333333,0.0974798715173534,0.2239102697105199
84,1658540866,0.252922152,0.6,181.7421875,3.50261122,2560,0.020055275,19.18039038,54.35206679,0.7909333333333333,0.0974798715173534,0.2239102697105199
85,1658540871,0.252922152,0.6,181.7421875,3.50261122,2560,0.020055275,16.50592045,47.92904085,0.8268444444444444,0.0971968700032128,0.2239987404008238
86,1658540876,0.248018275,0.6,181.7421875,3.221885854,2560,0.020055275,19.17924758,54.47064425,0.8268444444444444,0.0971968700032128,0.2239987404008238
87,1658540881,0.225977472,0.6,175.3828125,6.718146979,2560,0.025828605,19.17924758,54.47064425,0.8268444444444444,0.0971968700032128,0.2239987404008238
88,1658540886,0.256444383,0.6,175.3828125,7.142181274,2560,0.025828605,16.0131321,49.22156078,0.8123333333333334,0.0972567873302586,0.2239438484968878
89,1658540891,0.248560436,0.6,175.3828125,6.551977533,2560,0.027743206,19.48682019,59.89906898,0.8123333333333334,0.0972567873302586,0.2239438484968878
90,1658540896,0.226418094,0.6,175.84375,6.161185352,2560,0.008002426,19.48682019,59.89906898,0.8123333333333334,0.0972567873302586,0.2239438484968878
91,1658540901,0.239091983,0.6,175.84375,6.160205717,2560,0.005899093,19.03113738,56.96009774,0.7912,0.0955231060926535,0.2240025658321822
92,1658540906,0.266486846,0.6,177.9882813,3.977508012,2560,0.005899093,18.7754222,53.95016261,0.7912,0.0955231060926535,0.2240025658321822
93,1658540911,0.267143717,0.6,177.9882813,3.977332524,2560,0.008163415,18.7754222,53.95016261,0.7912,0.0955231060926535,0.2240025658321822
94,1658540916,0.256665692,0.6,179.7304688,3.052175475,2560,0.005515168,18.79276602,55.56044352,0.7561555555555555,0.0963124319276669,0.2241055488731949
95,1658540921,0.248784138,0.6,179.953125,0.126407174,2560,0.02643534,18.36881948,54.19112533,0.7561555555555555,0.0963124319276669,0.2241055488731949
96,1658540926,0.249033487,0.6,180.03125,0.126489137,2560,0.020920172,18.36881948,54.19112533,0.7561555555555555,0.0963124319276669,0.2241055488731949
97,1658540931,0.250994764,0.6,181.2421875,0.131272507,2560,0.020920172,18.36881948,54.19112533,0.7395777777777778,0.1124102883509958,0.2239559927234223
98,1658540936,0.250994764,0.6,181.2421875,0.131272507,2560,0.020920172,18.10691269,51.14032325,0.7395777777777778,0.1124102883509958,0.2239559927234223
99,1658540941,0.205914779,0.6,182.484375,0.098413449,2560,0.019327261,18.10691269,51.14032325,0.7395777777777778,0.1124102883509958,0.2239559927234223
100,1658540946,0.233642476,0.6,182.578125,0.10388234,2560,0.027558341,17.87147693,55.0896559,0.7413333333333334,0.1130455689757768,0.2240124633768078
101,1658540951,0.242020383,0.6,182.5625,1.588807784,2560,0.025977474,17.87147693,55.0896559,0.7413333333333334,0.1130455689757768,0.2240124633768078
102,1658540956,0.224814293,0.6,182.5234375,3.466982702,2560,0.025977474,17.87147693,55.0896559,0.7413333333333334,0.1130455689757768,0.2240124633768078
103,1658540961,0.250205769,0.6,182.484375,4.499377941,2560,0.026002411,15.24223983,49.19509212,0.735,0.1094927669443144,0.2240546645640153
104,1658540966,0.253132953,0.6,177.9609375,5.422313874,2560,0.006062006,17.73321464,57.23483802,0.735,0.1094927669443144,0.2240546645640153
105,1658540971,0.226606725,0.6,178.0625,4.8349668,2560,0.004841164,17.73321464,57.23483802,0.735,0.1094927669443144,0.2240546645640153
106,1658540976,0.245982164,0.6,175.7265625,7.218165669,2560,0.006017103,17.45510912,56.98861128,0.7278222222222221,0.091177843473047,0.224127590644355
107,1658540981,0.245222613,0.6,175.7265625,8.79270638,2560,0.006017103,16.90469484,59.00692623,0.7278222222222221,0.091177843473047,0.224127590644355
108,1658540986,0.245880158,0.6,177.8242188,7.350287509,2560,0.015899493,17.0555327,47.73775251,0.7278222222222221,0.091177843473047,0.224127590644355
109,1658540991,0.221935917,0.6,177.8242188,7.875813834,2560,0.015899493,17.0555327,47.73775251,0.7136444444444444,0.09096310547764,0.2239227175427177
110,1658540996,0.245942479,0.6,178.5820313,6.521273008,2560,0.015899493,17.07165416,42.95732694,0.7136444444444444,0.09096310547764,0.2239227175427177
111,1658541001,0.241988242,0.6,179.203125,3.741138202,2560,0.01867369,14.34246572,36.08988227,0.7136444444444444,0.09096310547764,0.2239227175427177
112,1658541006,0.240851274,0.6,179.203125,3.246787652,2560,0.020402615,12.89943216,26.85700035,0.7406222222222222,0.0929686283944221,0.2240316512547323
113,1658541011,0.238985762,0.6,179.203125,2.185804256,2560,0.028924217,17.18142607,48.39469469,0.7406222222222222,0.0929686283944221,0.2240316512547323
114,1658541016,0.234897667,0.6,180.34375,0.129759706,2560,0.02731941,17.18142607,48.39469469,0.7406222222222222,0.0929686283944221,0.2240316512547323
115,1658541021,0.235729239,0.6,181.4804688,0.122856063,2560,0.020379551,17.3873434,45.45577737,0.7312444444444444,0.0932080005654455,0.2238428692532533
116,1658541026,0.235544766,0.6,181.4804688,0.100055517,2560,0.005518398,17.62847703,47.97605216,0.7312444444444444,0.0932080005654455,0.2238428692532533
117,1658541031,0.232776434,0.6,181.703125,0.075920024,2560,0.005692945,17.62847703,47.97605216,0.7312444444444444,0.0932080005654455,0.2238428692532533
118,1658541036,0.207878616,0.6,181.703125,0.071799616,2560,0.005692945,17.66094829,59.21461934,0.7513555555555554,0.0926185123919652,0.2238839774600726
119,1658541041,0.229383031,0.6,181.703125,0.079243476,2560,0.005692945,17.66094829,59.21461934,0.7513555555555554,0.0926185123919652,0.2238839774600726
120,1658541046,0.201610598,0.6,181.703125,0.071519559,2560,0.0,9.192415365,27.35013021,0.7513555555555554,0.0926185123919652,0.2238839774600726
121,1658541051,0.224858258,0.6,174.7460938,3.050503757,2560,0.015659582,14.23624286,35.95230948,0.680911111111111,0.0925755668398848,0.2266996163821001
122,1658541056,0.22497169,0.6,174.7460938,3.976188437,2560,0.015659582,13.87354414,35.55952898,0.680911111111111,0.0925755668398848,0.2266996163821001
123,1658541061,0.219955109,0.6,174.5117188,5.403462483,2560,0.017174655,13.87354414,35.55952898,0.680911111111111,0.0925755668398848,0.2266996163821001
124,1658541066,0.223655009,0.6,176.9257813,4.435009697,2560,0.022350376,13.58942629,34.37766712,0.6877777777777777,0.1041675511214699,0.2253151138360326
125,1658541071,0.223655009,0.6,176.9257813,4.435009697,2560,0.022350376,13.28976422,32.93039377,0.6877777777777777,0.1041675511214699,0.2253151138360326
126,1658541076,0.216490579,0.6,176.9257813,5.214275364,2560,0.024473416,13.28976422,32.93039377,0.6877777777777777,0.1041675511214699,0.2253151138360326
127,1658541081,0.207375842,0.6,175.2539063,7.185436068,2560,0.021881298,13.15970094,34.10580579,0.6281555555555555,0.1219246648946433,0.225400730633101
128,1658541086,0.224567331,0.6,175.2929688,7.185187344,2560,0.020193312,12.97647326,34.35811812,0.6281555555555555,0.1219246648946433,0.225400730633101
129,1658541091,0.229508631,0.6,175.2929688,6.392931719,2560,0.006342477,12.97647326,34.35811812,0.6281555555555555,0.1219246648946433,0.225400730633101
130,1658541096,0.235186051,0.6,179.1640625,4.330233871,2560,0.020516217,13.42645055,34.76299121,0.6862666666666667,0.1418683165937223,0.2255108180466364
131,1658541101,0.235186051,0.6,179.1640625,4.330233871,2560,0.020516217,13.42645055,34.76299121,0.6862666666666667,0.1418683165937223,0.2255108180466364
132,1658541106,0.218693508,0.6,177.9648438,5.456180792,2560,0.018660105,13.72191061,39.37575944,0.6862666666666667,0.1418683165937223,0.2255108180466364
133,1658541111,0.241364256,0.6,178.28125,4.023728529,2560,0.014719816,13.72191061,39.37575944,0.6741111111111111,0.1494001411430078,0.2257745299258333
134,1658541116,0.242604244,0.6,178.3164063,3.876140798,2560,0.019291559,13.72191061,39.37575944,0.6741111111111111,0.1494001411430078,0.2257745299258333
135,1658541121,0.242304111,0.6,178.3164063,2.659173013,2560,0.027611217,13.72197325,38.85115539,0.6741111111111111,0.1494001411430078,0.2257745299258333
136,1658541126,0.22591473,0.6,179.9726563,0.946511486,2560,0.021364943,14.02950194,39.53665092,0.6986,0.1513216324803887,0.2259196534329208
137,1658541131,0.227038055,0.6,179.9726563,0.963155888,2560,0.021504285,14.02950194,39.53665092,0.6986,0.1513216324803887,0.2259196534329208
138,1658541136,0.24057972,0.6,179.9257813,1.326072362,2560,0.019519597,11.88556021,33.49479172,0.6986,0.1513216324803887,0.2259196534329208
139,1658541141,0.237135298,0.6,179.921875,3.168728495,2560,0.005031342,10.43336354,31.70682252,0.6778222222222222,0.1481293452353334,0.2261265910530689
140,1658541146,0.238242211,0.6,179.921875,2.876773494,2560,0.007613286,9.280212624,28.2024156,0.6778222222222222,0.1481293452353334,0.2261265910530689
141,1658541151,0.235704924,0.6,179.9375,2.535341596,2560,0.004751069,13.28591733,40.91733379,0.6778222222222222,0.1481293452353334,0.2261265910530689
142,1658541156,0.230262244,0.6,174.390625,5.517253726,2560,0.018400913,13.10263585,38.94844121,0.6620444444444443,0.1465856375406351,0.2265452632628464
143,1658541161,0.230262244,0.6,174.390625,5.517253726,2560,0.018400913,13.10263585,38.94844121,0.6620444444444443,0.1465856375406351,0.2265452632628464
144,1658541166,0.229393022,0.6,175.0625,5.47456556,2560,0.011226554,12.92113576,36.7934793,0.6620444444444443,0.1465856375406351,0.2265452632628464
145,1658541171,0.228275296,0.6,175.0507813,8.377643934,2560,0.015871142,12.92113576,36.7934793,0.6694222222222221,0.147906202381521,0.2265035478447003
146,1658541176,0.226030563,0.6,175.5859375,5.9660175,2560,0.015871142,12.92113576,36.7934793,0.6694222222222221,0.147906202381521,0.2265035478447003
147,1658541181,0.224421734,0.6,175.5703125,6.703589722,2560,0.012108341,9.484053209,23.25243939,0.6694222222222221,0.147906202381521,0.2265035478447003
148,1658541186,0.22071615,0.6,175.5703125,6.499745032,2560,0.016846202,10.1400638,26.15035396,0.6423777777777777,0.147669745470102,0.2265590469599631
149,1658541191,0.195526209,0.6,175.5234375,6.269586518,2560,0.020793618,12.70054699,32.75362028,0.6423777777777777,0.147669745470102,0.2265590469599631
150,1658541196,0.203361154,0.6,175.4765625,8.28158911,2560,0.018495896,12.87137752,35.00980265,0.6423777777777777,0.147669745470102,0.2265590469599631
151,1658541201,0.195184304,0.6,175.4765625,6.69227307,2560,0.005933008,12.87137752,35.00980265,0.6593111111111111,0.1481888808990322,0.2266871078287695
152,1658541206,0.207709194,0.6,175.7226563,6.11074457,2560,0.004032481,12.87137752,35.00980265,0.6593111111111111,0.1481888808990322,0.2266871078287695
153,1658541211,0.195668842,0.6,175.7226563,5.217749658,2560,0.006178506,12.69261907,36.65091392,0.6593111111111111,0.1481888808990322,0.2266871078287695
154,1658541216,0.201333487,0.6,177.2539063,6.203860479,2560,0.004786443,12.65167653,36.10374989,0.6376444444444443,0.1452120527838407,0.2268542123858845
155,1658541221,0.204063343,0.6,178.6171875,5.114548115,2560,0.004786443,12.65167653,36.10374989,0.6376444444444443,0.1452120527838407,0.2268542123858845
156,1658541226,0.205208482,0.6,178.6171875,4.353858891,2560,0.004786443,10.96286893,32.0544647,0.6376444444444443,0.1452120527838407,0.2268542123858845
157,1658541231,0.196736257,0.6,179.7460938,3.042871086,2560,0.012433807,12.35650634,34.86967032,0.627,0.1452975779035878,0.226801445721592
158,1658541236,0.19802106,0.6,179.7460938,1.237604763,2560,0.012433807,12.35650634,34.86967032,0.627,0.1452975779035878,0.226801445721592
159,1658541241,0.190536468,0.6,179.7460938,0.113018917,2560,0.016820587,12.35650634,34.86967032,0.627,0.1452975779035878,0.226801445721592
160,1658541246,0.170982295,0.6,179.7460938,0.108308801,2560,0.016820587,11.98749978,32.53388427,0.6506000000000001,0.1460178239043307,0.2261388567218688
161,1658541251,0.197327104,0.6,175.7734375,2.695670422,2560,0.016885338,17.49499764,39.82288828,0.6506000000000001,0.1460178239043307,0.2261388567218688
162,1658541256,0.192446636,0.6,175.7734375,3.593900362,2560,0.023241851,19.54207754,41.80362061,0.6506000000000001,0.1460178239043307,0.2261388567218688
163,1658541261,0.196114698,0.6,174.4257813,4.386072246,2560,0.018589926,18.37155228,34.97587153,0.6741111111111111,0.1474824711143335,0.2255322526064698
164,1658541266,0.193567998,0.6,174.390625,6.118931232,2560,0.018090355,18.37155228,34.97587153,0.6741111111111111,0.1474824711143335,0.2255322526064698
165,1658541271,0.206897826,0.6,172.40625,6.809640448,2560,0.018090355,18.37155228,34.97587153,0.6741111111111111,0.1474824711143335,0.2255322526064698
166,1658541276,0.202659517,0.6,172.40625,7.997621285,2560,0.006085778,20.25701199,38.81280395,0.702311111111111,0.1490121870276781,0.2247603048468033
167,1658541281,0.196305807,0.6,173.296875,7.548719562,2560,0.018012718,20.25701199,38.81280395,0.702311111111111,0.1490121870276781,0.2247603048468033
168,1658541286,0.20507132,0.6,174.3984375,5.517087371,2560,0.018012718,20.25701199,38.81280395,0.702311111111111,0.1490121870276781,0.2247603048468033
169,1658541291,0.228782841,0.6,174.296875,6.501016863,2560,0.015286513,11.4231084,24.97515269,0.6966888888888888,0.1515464063181352,0.2247715382563477
170,1658541296,0.251611452,0.6,174.296875,6.976086248,2560,0.015286513,14.42660795,31.54191695,0.6966888888888888,0.1515464063181352,0.2247715382563477
171,1658541301,0.253413298,0.6,174.125,7.356913777,2560,0.019978432,14.42660795,31.54191695,0.6966888888888888,0.1515464063181352,0.2247715382563477
172,1658541306,0.252337846,0.6,175.9140625,6.756460934,2560,0.016422819,14.38405415,33.73543102,0.7067555555555555,0.1523132074407851,0.2248406389053291
173,1658541311,0.252161589,0.6,175.9140625,4.972085105,2560,0.021522385,14.42652021,39.4891338,0.7067555555555555,0.1523132074407851,0.2248406389053291
174,1658541316,0.252161589,0.6,175.9140625,4.972085105,2560,0.021522385,14.42652021,39.4891338,0.7067555555555555,0.1523132074407851,0.2248406389053291
175,1658541321,0.244828734,0.6,178.0,3.513509464,2560,0.004388011,14.0477418,37.60910143,0.7112888888888887,0.1518342343358935,0.2249613525170822
176,1658541326,0.252966633,0.6,178.0,3.218095767,2560,0.006686753,14.0477418,37.60910143,0.7112888888888887,0.1518342343358935,0.2249613525170822
177,1658541331,0.253824949,0.6,178.0,4.029225439,2560,0.006686753,14.0477418,37.60910143,0.7112888888888887,0.1518342343358935,0.2249613525170822
