,timestamp,frontend-875b86bb8-wvlvq&cpu_usage,frontend-875b86bb8-wvlvq&mem_usage,frontend-875b86bb8-wvlvq&mem_usage_rate,frontend-875b86bb8-wvlvq&fs_usage,frontend-875b86bb8-wvlvq&net_receive,frontend-875b86bb8-wvlvq&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
14,1658540516,1.306970687,206.0898438,8.268225367,0.0,111.1566005,602.7210316,0.7898,0.0990673516466003,0.2236948918529302
15,1658540521,1.286324721,212.8515625,8.297511204,0.235530638,110.347986,595.6593992,0.7898,0.0990673516466003,0.2236948918529302
16,1658540526,1.20064342,212.8515625,7.446806908,0.301400004,110.347986,595.6593992,0.7975777777777778,0.0990945104698928,0.2239479168127769
17,1658540531,1.283020737,212.8515625,7.947099207,0.365180282,111.4512135,601.4149484,0.7975777777777778,0.0990945104698928,0.2239479168127769
18,1658540536,1.305389818,209.7890625,7.912652185,0.363192271,113.8617746,605.8598226,0.7975777777777778,0.0990945104698928,0.2239479168127769
19,1658540541,1.314807,205.5039063,8.531748281,0.256242986,82.60613721,431.1873521,0.7988666666666667,0.0995803128577175,0.223825867336105
20,1658540546,1.314807,205.5039063,8.531748281,0.256242986,92.37962699,448.9496999,0.7988666666666667,0.0995803128577175,0.223825867336105
21,1658540551,1.335190164,204.4882813,7.590976119,0.372313836,115.6371485,561.9774056,0.7988666666666667,0.0995803128577175,0.223825867336105
22,1658540556,1.338158842,204.6328125,6.749152296,0.263316397,115.6371485,561.9774056,0.8255333333333333,0.1006995972013768,0.223860539102861
23,1658540561,1.338158842,204.6328125,6.749152296,0.263316397,117.7891597,606.5212111,0.8255333333333333,0.1006995972013768,0.223860539102861
24,1658540566,1.387277532,207.7304688,6.395881387,0.0,120.7204959,615.9501926,0.8255333333333333,0.1006995972013768,0.223860539102861
25,1658540571,1.387277532,207.7304688,6.395881387,0.0,120.7204959,615.9501926,0.8510888888888889,0.103326876581705,0.2238763873184886
26,1658540576,1.29715468,207.7304688,5.937012935,0.049891398,122.0054558,590.8259153,0.8510888888888889,0.103326876581705,0.2238763873184886
27,1658540581,1.398266763,208.71875,3.111072687,0.330626534,122.5498819,581.8469602,0.8510888888888889,0.103326876581705,0.2238763873184886
28,1658540586,1.264894972,208.71875,2.522380396,0.330626534,122.5498819,581.8469602,0.8770888888888888,0.1041056755342246,0.2238250779613802
29,1658540591,1.204390039,208.71875,2.265500224,0.312925881,101.488323,481.8500951,0.8770888888888888,0.1041056755342246,0.2238250779613802
30,1658540596,1.401786296,210.1367188,0.131897415,0.331632189,121.9399713,643.8533266,0.8770888888888888,0.1041056755342246,0.2238250779613802
31,1658540601,1.403665938,214.2773438,0.22567248,0.303986641,121.9399713,643.8533266,0.8640888888888888,0.103619026060521,0.2239324329239453
32,1658540606,1.403665938,214.2773438,0.22567248,0.303986641,120.9560475,571.2367581,0.8640888888888888,0.103619026060521,0.2239324329239453
33,1658540611,1.388360676,214.2773438,0.172184294,0.323678553,120.9560475,571.2367581,0.8640888888888888,0.103619026060521,0.2239324329239453
34,1658540616,1.332584933,209.6992188,2.371312755,0.064115848,121.5585392,593.5449994,0.8630222222222221,0.1031279647697369,0.2237957496542994
35,1658540621,1.271521525,209.7148438,2.317643737,0.053754088,120.0702235,620.7404784,0.8630222222222221,0.1031279647697369,0.2237957496542994
36,1658540626,1.159947305,210.671875,4.628910932,0.0,120.0702235,620.7404784,0.8630222222222221,0.1031279647697369,0.2237957496542994
37,1658540631,1.216594893,210.671875,5.0615483,0.0,119.3618408,614.5489059,0.8486444444444444,0.1023071479121507,0.2239381407104166
38,1658540636,1.238027916,210.671875,4.26272775,0.070213701,102.7895069,499.4978589,0.8486444444444444,0.1023071479121507,0.2239381407104166
39,1658540641,1.386914512,216.1835938,4.352048347,0.325578564,119.8416408,582.361418,0.8486444444444444,0.1023071479121507,0.2239381407104166
40,1658540646,1.386914512,216.1835938,4.352048347,0.325578564,122.203212,600.366569,0.8714,0.103369163444727,0.2239705050741311
41,1658540651,1.391061454,216.4179688,3.921292311,0.263324117,122.203212,600.366569,0.8714,0.103369163444727,0.2239705050741311
42,1658540656,1.399136194,216.4179688,1.758367063,0.263324117,123.2057953,640.3772184,0.8714,0.103369163444727,0.2239705050741311
43,1658540661,1.292673861,210.8046875,4.789024573,0.403014307,123.6904293,642.2240962,0.8576444444444444,0.1026138148678087,0.2238840381812053
44,1658540666,1.191387434,210.8046875,4.457538037,0.339097313,123.5750332,630.8819753,0.8576444444444444,0.1026138148678087,0.2238840381812053
45,1658540671,1.415593956,206.9257813,6.470187672,0.288630141,123.5750332,630.8819753,0.8576444444444444,0.1026138148678087,0.2238840381812053
46,1658540676,1.252069074,206.9257813,9.202435296,0.288630141,104.2555062,533.0291189,0.8851111111111111,0.1045352339740204,0.2239292147039137
47,1658540681,1.427808515,209.1132813,7.079812806,0.232952324,126.2491229,632.2743078,0.8851111111111111,0.1045352339740204,0.2239292147039137
48,1658540686,1.359213969,209.1054688,6.014444653,0.0,126.2491229,632.2743078,0.8851111111111111,0.1045352339740204,0.2239292147039137
49,1658540691,1.427846322,212.03125,5.598223729,0.0,125.2175087,636.0011499,0.8939333333333332,0.1050868065375076,0.2239658295469153
50,1658540696,1.423238549,214.5898438,5.204185921,0.0,125.2175087,636.0011499,0.8939333333333332,0.1050868065375076,0.2239658295469153
51,1658540701,1.41515201,214.5898438,3.282674083,0.058311957,125.2175087,636.0011499,0.8939333333333332,0.1050868065375076,0.2239658295469153
52,1658540706,1.413117461,218.0507813,2.684929549,0.259657689,125.2811654,630.9346025,0.9219555555555556,0.105283995305645,0.2239459130153987
53,1658540711,1.361102124,221.5039063,1.10011841,0.40050007,126.7573454,630.2012187,0.9219555555555556,0.105283995305645,0.2239459130153987
54,1658540716,1.411172319,221.5039063,0.982998252,0.387481335,126.7573454,630.2012187,0.9219555555555556,0.105283995305645,0.2239459130153987
55,1658540721,1.399489707,217.4882813,2.475475762,0.286794002,108.5269046,547.7789449,0.8874444444444445,0.1029272364569398,0.2238746264056411
56,1658540726,1.370352657,213.5351563,4.64158824,0.286794002,102.4782636,517.2490208,0.8874444444444445,0.1029272364569398,0.2238746264056411
57,1658540731,1.351076051,213.5351563,4.781783042,0.399511344,118.6527394,627.2175459,0.8874444444444445,0.1029272364569398,0.2238746264056411
58,1658540736,1.340107987,213.8710938,3.998255421,0.292770422,118.6527394,627.2175459,0.8433777777777778,0.100696947848997,0.223846633963479
59,1658540741,1.326936863,213.8828125,5.166965843,0.275926523,116.4771425,614.4226146,0.8433777777777778,0.100696947848997,0.223846633963479
60,1658540746,1.30549512,216.4257813,3.831281012,0.222044447,114.7366264,599.5723364,0.8433777777777778,0.100696947848997,0.223846633963479
61,1658540751,1.292383833,219.03125,3.886564017,0.210521884,108.1793468,586.5671433,0.7948444444444445,0.0982132760372397,0.2239344367213235
62,1658540756,1.258674754,219.03125,4.804487847,0.263884543,108.1793468,586.5671433,0.7948444444444445,0.0982132760372397,0.2239344367213235
63,1658540761,1.24971747,219.03125,4.804563546,0.282128049,110.9951662,598.0271289,0.7948444444444445,0.0982132760372397,0.2239344367213235
64,1658540766,1.258246573,223.3828125,2.17427404,0.311967669,110.9951662,598.0271289,0.8015777777777778,0.0981016239458753,0.2240960763764979
65,1658540771,1.270336901,223.3828125,0.242957288,0.29145639,96.27319669,499.7424784,0.8015777777777778,0.0981016239458753,0.2240960763764979
66,1658540776,1.274768831,223.3828125,0.243020403,0.306667057,114.2691815,590.9094637,0.8015777777777778,0.0981016239458753,0.2240960763764979
67,1658540781,1.139972781,223.3789063,0.766206537,0.302513318,114.2691815,590.9094637,0.8248888888888888,0.1001429805066463,0.2239123949501634
68,1658540786,1.042177976,223.3789063,0.748669123,0.323936567,114.2691815,590.9094637,0.8248888888888888,0.1001429805066463,0.2239123949501634
69,1658540791,1.322764859,216.6914063,4.814806279,0.252775217,116.0887789,598.2096619,0.8248888888888888,0.1001429805066463,0.2239123949501634
70,1658540796,1.287894735,216.6914063,5.2218462,0.059817809,116.0887789,598.2096619,0.8328888888888888,0.1035869549828225,0.2240402736555719
71,1658540801,1.333290678,216.6875,5.923369942,0.0,117.2621963,577.9593793,0.8328888888888888,0.1035869549828225,0.2240402736555719
72,1658540806,1.345851616,214.2304688,8.954708533,0.0,116.5706266,561.4540582,0.8328888888888888,0.1035869549828225,0.2240402736555719
73,1658540811,1.354665803,211.5625,10.33745492,0.0,116.5706266,561.4540582,0.8394444444444444,0.1053018833219061,0.2240629833591914
74,1658540816,1.35127532,211.5625,10.28414619,0.064630838,115.535439,569.9532474,0.8394444444444444,0.1053018833219061,0.2240629833591914
75,1658540821,1.343115314,214.8007813,8.744161303,0.064630838,116.2241237,564.5983689,0.8394444444444444,0.1053018833219061,0.2240629833591914
76,1658540826,1.054335416,218.3085938,5.76849383,0.284515726,116.2241237,564.5983689,0.8004666666666667,0.1030628846289699,0.2239923039607605
77,1658540831,1.135924473,218.3125,5.635006426,0.30811439,94.22160573,457.7136243,0.8004666666666667,0.1030628846289699,0.2239923039607605
78,1658540836,1.311541694,216.4179688,7.862058584,0.363694452,112.8491561,592.386644,0.8004666666666667,0.1030628846289699,0.2239923039607605
79,1658540841,1.307153813,214.0117188,8.137979427,0.307748561,112.8491561,592.386644,0.801911111111111,0.0999024031457629,0.2239165239871851
80,1658540846,1.308778423,214.0039063,8.751157758,0.273200354,112.8491561,592.386644,0.801911111111111,0.0999024031457629,0.2239165239871851
81,1658540851,1.165787532,214.0039063,6.10601954,0.376959618,108.0932916,598.2600202,0.801911111111111,0.0999024031457629,0.2239165239871851
82,1658540856,1.103778364,213.8320313,6.443289892,0.260318094,108.0932916,598.2600202,0.7909333333333333,0.0974798715173534,0.2239102697105199
83,1658540861,1.046838506,213.8320313,6.353397954,0.209498814,110.9007471,573.5133473,0.7909333333333333,0.0974798715173534,0.2239102697105199
84,1658540866,1.258894845,213.125,8.768195521,0.209498814,110.9007471,573.5133473,0.7909333333333333,0.0974798715173534,0.2239102697105199
85,1658540871,1.220334581,213.125,10.42537083,0.0,110.9007471,573.5133473,0.8268444444444444,0.0971968700032128,0.2239987404008238
86,1658540876,1.274272823,213.578125,7.61920727,0.252646063,112.6111496,580.3115055,0.8268444444444444,0.0971968700032128,0.2239987404008238
87,1658540881,1.269737549,213.578125,6.378604036,0.252646063,112.6111496,580.3115055,0.8268444444444444,0.0971968700032128,0.2239987404008238
88,1658540886,1.264854879,213.578125,5.472588727,0.335388042,112.6111496,580.3115055,0.8123333333333334,0.0972567873302586,0.2239438484968878
89,1658540891,1.210952014,210.1328125,5.936520687,0.351712014,112.6111496,580.3115055,0.8123333333333334,0.0972567873302586,0.2239438484968878
90,1658540896,1.032218006,209.6210938,6.054782992,0.234113022,110.8251072,566.873742,0.8123333333333334,0.0972567873302586,0.2239438484968878
91,1658540901,1.085149299,209.6210938,5.550045402,0.312059086,110.8251072,566.873742,0.7912,0.0955231060926535,0.2240025658321822
92,1658540906,1.139998662,213.6875,4.971896848,0.32828335,110.8251072,566.873742,0.7912,0.0955231060926535,0.2240025658321822
93,1658540911,1.233248472,213.6875,5.354653968,0.32828335,106.4760513,589.0524284,0.7912,0.0955231060926535,0.2240025658321822
94,1658540916,1.20994967,213.515625,7.456569769,0.0,81.90936435,453.1433068,0.7561555555555555,0.0963124319276669,0.2241055488731949
95,1658540921,1.113940372,213.515625,7.062485941,0.0,69.29400298,351.4626653,0.7561555555555555,0.0963124319276669,0.2241055488731949
96,1658540926,1.175370387,209.75,9.062082273,0.0,100.7467814,524.7629335,0.7561555555555555,0.0963124319276669,0.2241055488731949
97,1658540931,1.154544357,206.3828125,8.945609455,0.044920271,100.7467814,524.7629335,0.7395777777777778,0.1124102883509958,0.2239559927234223
98,1658540936,1.143268984,206.3828125,7.499493062,0.068746072,100.6727844,532.3706013,0.7395777777777778,0.1124102883509958,0.2239559927234223
99,1658540941,1.143137185,210.1328125,6.357531842,0.252531128,100.7959289,535.3611562,0.7395777777777778,0.1124102883509958,0.2239559927234223
100,1658540946,1.014975076,210.1328125,5.670701011,0.252531128,100.7959289,535.3611562,0.7413333333333334,0.1130455689757768,0.2240124633768078
101,1658540951,0.955211387,210.1328125,7.050294205,0.231090803,98.02238309,500.0172426,0.7413333333333334,0.1130455689757768,0.2240124633768078
102,1658540956,1.097009895,213.5664063,4.781671951,0.370960706,60.44874885,293.3967772,0.7413333333333334,0.1130455689757768,0.2240124633768078
103,1658540961,1.094321578,213.0703125,5.326841487,0.253020889,68.34244602,331.7099822,0.735,0.1094927669443144,0.2240546645640153
104,1658540966,1.10015135,213.0664063,3.867824362,0.229796561,57.90737305,281.0618408,0.735,0.1094927669443144,0.2240546645640153
105,1658540971,1.097515123,214.9648438,3.882723562,0.229796561,95.29291778,515.2417234,0.735,0.1094927669443144,0.2240546645640153
106,1658540976,1.1067738,214.9648438,3.494016541,0.270275469,95.29291778,515.2417234,0.7278222222222221,0.091177843473047,0.224127590644355
107,1658540981,1.00131052,215.34375,2.791663614,0.212560395,96.27548741,521.1943524,0.7278222222222221,0.091177843473047,0.224127590644355
108,1658540986,0.910059284,212.4414063,3.281432706,0.151429581,94.72408778,514.4898054,0.7278222222222221,0.091177843473047,0.224127590644355
109,1658540991,0.970222145,206.7070313,6.255538141,0.0,94.72408778,514.4898054,0.7136444444444444,0.09096310547764,0.2239227175427177
110,1658540996,1.017788451,206.7070313,6.503465811,0.0,94.72408778,514.4898054,0.7136444444444444,0.09096310547764,0.2239227175427177
111,1658541001,1.075039511,206.5859375,6.580542906,0.045453155,98.61570585,551.2084219,0.7136444444444444,0.09096310547764,0.2239227175427177
112,1658541006,1.058469373,212.0625,5.486008478,0.248966372,98.61570585,551.2084219,0.7406222222222222,0.0929686283944221,0.2240316512547323
113,1658541011,1.015203979,212.0585938,5.344655814,0.253498982,85.39806569,455.9188463,0.7406222222222222,0.0929686283944221,0.2240316512547323
114,1658541016,1.161680169,211.84375,7.495477253,0.253498982,100.262872,535.2783175,0.7406222222222222,0.0929686283944221,0.2240316512547323
115,1658541021,1.059080445,206.3945313,7.262484285,0.228848954,100.262872,535.2783175,0.7312444444444444,0.0932080005654455,0.2238428692532533
116,1658541026,1.047933891,206.6367188,6.633712649,0.248377697,99.91595033,505.2000922,0.7312444444444444,0.0932080005654455,0.2238428692532533
117,1658541031,1.152750618,206.6367188,8.132162044,0.303203524,100.0824778,494.1072871,0.7312444444444444,0.0932080005654455,0.2238428692532533
118,1658541036,1.152750618,206.6367188,8.132162044,0.303203524,100.0824778,494.1072871,0.7513555555555554,0.0926185123919652,0.2238839774600726
119,1658541041,1.047623772,213.2851563,5.078160541,0.238839435,78.80359376,395.1358058,0.7513555555555554,0.0926185123919652,0.2238839774600726
120,1658541046,1.095362606,216.5273438,4.730481868,0.0,94.27582848,472.7164546,0.7513555555555554,0.0926185123919652,0.2238839774600726
121,1658541051,0.941828701,216.5273438,2.72321938,0.0,92.99266096,506.8736258,0.680911111111111,0.0925755668398848,0.2266996163821001
122,1658541056,0.972985887,213.4335938,4.642676933,0.043530617,87.61111325,480.067488,0.680911111111111,0.0925755668398848,0.2266996163821001
123,1658541061,1.057696055,215.2148438,4.234840503,0.202765447,87.61111325,480.067488,0.680911111111111,0.0925755668398848,0.2266996163821001
124,1658541066,1.050081483,215.2148438,2.93329205,0.265173469,83.79658229,468.7367162,0.6877777777777777,0.1041675511214699,0.2253151138360326
125,1658541071,1.03511502,215.21875,3.93657457,0.226432115,82.77618767,473.1200573,0.6877777777777777,0.1041675511214699,0.2253151138360326
126,1658541076,1.020876594,215.21875,4.791554983,0.226432115,82.77618767,473.1200573,0.6877777777777777,0.1041675511214699,0.2253151138360326
127,1658541081,0.910634854,213.5039063,6.280689591,0.205915959,79.22244622,455.0165114,0.6281555555555555,0.1219246648946433,0.225400730633101
128,1658541086,0.919092463,213.6015625,6.641424022,0.240958545,82.28438042,461.9199568,0.6281555555555555,0.1219246648946433,0.225400730633101
129,1658541091,0.944500237,213.6015625,6.831395287,0.260302926,82.28438042,461.9199568,0.6281555555555555,0.1219246648946433,0.225400730633101
130,1658541096,0.932968219,213.5898438,7.273336458,0.23595813,70.19857434,397.1486562,0.6862666666666667,0.1418683165937223,0.2255108180466364
131,1658541101,0.983814601,212.9804688,8.595336591,0.154715436,84.59358225,478.5884589,0.6862666666666667,0.1418683165937223,0.2255108180466364
132,1658541106,0.956175285,212.9804688,9.356563643,0.0,67.07425137,379.4727891,0.6862666666666667,0.1418683165937223,0.2255108180466364
133,1658541111,0.984398528,209.6679688,10.43471366,0.039343227,60.02478618,339.5904175,0.6741111111111111,0.1494001411430078,0.2257745299258333
134,1658541116,0.910410505,206.5117188,9.972843613,0.188639745,88.72346434,499.959833,0.6741111111111111,0.1494001411430078,0.2257745299258333
135,1658541121,0.969740853,211.46875,10.75663015,0.223238244,88.72346434,499.959833,0.6741111111111111,0.1494001411430078,0.2257745299258333
136,1658541126,0.970045086,216.3515625,9.708438151,0.185222776,88.72346434,499.959833,0.6986,0.1513216324803887,0.2259196534329208
137,1658541131,0.923860732,216.3515625,9.929590119,0.22051488,87.15529806,493.7096652,0.6986,0.1513216324803887,0.2259196534329208
138,1658541136,0.980883986,214.5195313,10.98402216,0.22051488,87.15529806,493.7096652,0.6986,0.1513216324803887,0.2259196534329208
139,1658541141,0.922370023,212.6328125,10.09706872,0.208073881,87.15529806,493.7096652,0.6778222222222222,0.1481293452353334,0.2261265910530689
140,1658541146,0.965139044,212.6328125,10.10750389,0.238994254,56.58844518,308.3170698,0.6778222222222222,0.1481293452353334,0.2261265910530689
141,1658541151,0.89583558,212.6328125,9.300541428,0.238994254,61.68351465,338.5094227,0.6778222222222222,0.1481293452353334,0.2261265910530689
142,1658541156,0.862997277,212.7421875,7.005869074,0.154639838,79.76574413,437.7418529,0.6620444444444443,0.1465856375406351,0.2265452632628464
143,1658541161,0.887365238,212.9960938,4.509152051,0.0,79.76574413,437.7418529,0.6620444444444443,0.1465856375406351,0.2265452632628464
144,1658541166,0.939480625,212.9960938,4.509123375,0.0,79.76574413,437.7418529,0.6620444444444443,0.1465856375406351,0.2265452632628464
145,1658541171,0.952383622,213.7929688,4.737496393,0.132746677,79.65134741,475.959118,0.6694222222222221,0.147906202381521,0.2265035478447003
146,1658541176,0.840452308,213.7929688,4.253058258,0.169466259,77.96720787,484.9392372,0.6694222222222221,0.147906202381521,0.2265035478447003
147,1658541181,0.9554553,209.984375,4.604812884,0.206944155,76.61897806,442.7766063,0.6694222222222221,0.147906202381521,0.2265035478447003
148,1658541186,0.959619044,209.984375,3.0438316,0.290357703,76.61897806,442.7766063,0.6423777777777777,0.147669745470102,0.2265590469599631
149,1658541191,0.890046828,209.984375,3.036244306,0.235977393,62.2390594,370.1264739,0.6423777777777777,0.147669745470102,0.2265590469599631
150,1658541196,0.952799415,210.8203125,4.661715953,0.169314963,64.80938519,385.4118209,0.6423777777777777,0.147669745470102,0.2265590469599631
151,1658541201,0.910191352,210.8203125,5.493204782,0.246134475,58.42189564,347.426366,0.6593111111111111,0.1481888808990322,0.2266871078287695
152,1658541206,0.924660272,210.8203125,5.572574993,0.25213708,78.6271927,475.0753908,0.6593111111111111,0.1481888808990322,0.2266871078287695
153,1658541211,0.925311855,211.78125,4.711787485,0.251988215,78.2093603,436.1400683,0.6593111111111111,0.1481888808990322,0.2266871078287695
154,1658541216,0.808967764,212.984375,2.102651581,0.180644061,77.98654857,454.1079613,0.6376444444444443,0.1452120527838407,0.2268542123858845
155,1658541221,0.838373034,212.984375,2.552820391,0.043167335,77.98654857,454.1079613,0.6376444444444443,0.1452120527838407,0.2268542123858845
156,1658541226,0.921813377,209.125,4.234765217,0.0,77.98654857,454.1079613,0.6376444444444443,0.1452120527838407,0.2268542123858845
157,1658541231,0.827734121,205.4609375,4.081250097,0.038705799,79.84935895,502.6907492,0.627,0.1452975779035878,0.226801445721592
158,1658541236,0.850491705,205.4609375,4.278844544,0.038705799,77.01030092,468.3050866,0.627,0.1452975779035878,0.226801445721592
159,1658541241,0.85834261,206.5976563,4.503851953,0.053422743,53.65615977,322.6756692,0.627,0.1452975779035878,0.226801445721592
160,1658541246,0.808860796,206.5976563,4.074222347,0.053422743,59.77891575,359.4965,0.6506000000000001,0.1460178239043307,0.2261388567218688
161,1658541251,0.841508433,201.6171875,4.987969249,0.174200225,58.85560415,353.9439187,0.6506000000000001,0.1460178239043307,0.2261388567218688
162,1658541256,0.832794882,203.9570313,6.393541804,0.256590908,86.19942495,453.6808131,0.6506000000000001,0.1460178239043307,0.2261388567218688
163,1658541261,0.847515401,212.2773438,5.443409504,0.20195743,86.19942495,453.6808131,0.6741111111111111,0.1474824711143335,0.2255322526064698
164,1658541266,0.847515401,212.2773438,5.443409504,0.20195743,91.63509328,470.578679,0.6741111111111111,0.1474824711143335,0.2255322526064698
165,1658541271,0.86330046,210.9414063,5.629715302,0.181075755,91.63509328,470.578679,0.6741111111111111,0.1474824711143335,0.2255322526064698
166,1658541276,0.864929924,210.9414063,4.901424208,0.217474669,102.5335088,509.9451324,0.702311111111111,0.1490121870276781,0.2247603048468033
167,1658541281,0.8764626,209.5234375,5.488956435,0.136429135,98.28407187,504.1552208,0.702311111111111,0.1490121870276781,0.2247603048468033
168,1658541286,0.952773913,211.5976563,5.443833768,0.136429135,98.28407187,504.1552208,0.702311111111111,0.1490121870276781,0.2247603048468033
169,1658541291,0.986640116,211.5976563,5.054004309,0.0,98.28407187,504.1552208,0.6966888888888888,0.1515464063181352,0.2247715382563477
170,1658541296,1.001729704,214.3945313,4.332545935,0.209647664,94.10405722,526.3758861,0.6966888888888888,0.1515464063181352,0.2247715382563477
171,1658541301,1.01334862,213.3242188,6.813926334,0.209647664,94.01417109,518.3882411,0.6966888888888888,0.1515464063181352,0.2247715382563477
172,1658541306,1.015459725,211.1210938,7.704086881,0.174153677,94.01417109,518.3882411,0.7067555555555555,0.1523132074407851,0.2248406389053291
173,1658541311,0.995125737,211.1210938,8.328098315,0.205942256,92.36063353,522.8380144,0.7067555555555555,0.1523132074407851,0.2248406389053291
174,1658541316,1.031226502,208.0,7.955298405,0.213955995,90.28580857,509.3583056,0.7067555555555555,0.1523132074407851,0.2248406389053291
175,1658541321,0.98589699,205.4609375,7.692945419,0.203213494,90.28580857,509.3583056,0.7112888888888887,0.1518342343358935,0.2249613525170822
176,1658541326,1.044621047,205.4609375,8.363332005,0.223596806,89.48321774,506.8409726,0.7112888888888887,0.1518342343358935,0.2249613525170822
177,1658541331,1.0485671,209.390625,8.764398538,0.235217773,89.48321774,506.8409726,0.7112888888888887,0.1518342343358935,0.2249613525170822
178,1658541336,0.988354302,209.390625,8.07347142,0.201429885,89.48321774,506.8409726,0.7034666666666667,0.1494953772322722,0.2250296637913388
179,1658541341,1.010865176,213.8085938,8.384300607,0.04096791,75.92010827,434.2202808,0.7034666666666667,0.1494953772322722,0.2250296637913388
180,1658541346,1.026480186,215.21875,5.903749997,0.0,89.12234603,509.7296486,0.7034666666666667,0.1494953772322722,0.2250296637913388
181,1658541351,1.026480186,215.21875,5.903749997,0.0,89.12234603,509.7296486,0.6839777777777778,0.1485141526081089,0.2251629466775551
182,1658541356,1.024567752,216.3242188,3.553345921,0.210971729,89.12234603,509.7296486,0.6839777777777778,0.1485141526081089,0.2251629466775551
183,1658541361,0.964008682,216.3242188,1.713173974,0.210971729,92.77111262,499.936447,0.6839777777777778,0.1485141526081089,0.2251629466775551
184,1658541366,1.029676117,214.4726563,2.414811619,0.270561252,92.77111262,499.936447,0.6980444444444444,0.1509750797281633,0.2246541035857589
185,1658541371,1.004033405,212.78125,3.89187034,0.220007869,94.98468043,506.4730169,0.6980444444444444,0.1509750797281633,0.2246541035857589
186,1658541376,1.033462795,212.765625,5.198991961,0.20387543,93.2789579,506.0173441,0.6980444444444444,0.1509750797281633,0.2246541035857589
187,1658541381,0.945291791,212.765625,5.477345229,0.293459298,93.2789579,506.0173441,0.7147333333333333,0.1525986409931584,0.2242639703083376
188,1658541386,1.007262091,213.8046875,5.066903829,0.292109377,93.47168519,503.1204029,0.7147333333333333,0.1525986409931584,0.2242639703083376
189,1658541391,1.041981254,210.0664063,6.491707819,0.215785746,91.3153139,498.199218,0.7147333333333333,0.1525986409931584,0.2242639703083376
190,1658541396,0.970103623,210.0664063,6.114183335,0.215785746,91.3153139,498.199218,0.7363333333333334,0.1535579994911968,0.2245096480111309
191,1658541401,0.940126597,210.0507813,7.845861911,0.038573022,71.87036123,405.8018361,0.7363333333333334,0.1535579994911968,0.2245096480111309
192,1658541406,1.063955191,216.1601563,6.507533968,0.0,87.83244406,495.9285923,0.7363333333333334,0.1535579994911968,0.2245096480111309
193,1658541411,1.063955191,216.1601563,6.507533968,0.0,67.81250231,382.8899351,0.7343999999999999,0.1556212264752098,0.2248552726983032
194,1658541416,1.05952289,216.015625,4.488615154,0.187022728,60.49313197,341.5625524,0.7343999999999999,0.1556212264752098,0.2248552726983032
195,1658541421,1.054970985,216.3085938,4.105064211,0.236992795,93.1958147,530.2919373,0.7343999999999999,0.1556212264752098,0.2248552726983032
196,1658541426,1.061324522,216.3085938,4.092306047,0.236992795,93.1958147,530.2919373,0.7359777777777777,0.1568405727454515,0.2249913487566224
197,1658541431,0.993157608,214.8085938,5.293491961,0.305909829,94.10915017,543.3807295,0.7359777777777777,0.1568405727454515,0.2249913487566224
