,timestamp,cartservice-75d494679c-vfldf&cpu_usage,cartservice-75d494679c-vfldf&mem_usage,cartservice-75d494679c-vfldf&mem_usage_rate,cartservice-75d494679c-vfldf&fs_usage,cartservice-75d494679c-vfldf&net_receive,cartservice-75d494679c-vfldf&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
32,1658540606,0.292852314,183.6835938,4.085568304,0.005929934,22.17565096,67.22488118,0.8640888888888888,0.103619026060521,0.2239324329239453
33,1658540611,0.263053327,182.6132813,5.506085128,0.022338414,22.20977296,69.99135957,0.8640888888888888,0.103619026060521,0.2239324329239453
34,1658540616,0.248900446,182.6601563,4.836929511,0.022338414,22.20977296,69.99135957,0.8630222222222221,0.1031279647697369,0.2237957496542994
35,1658540621,0.239067492,180.7578125,7.10089624,0.016970605,21.84259491,69.28072558,0.8630222222222221,0.1031279647697369,0.2237957496542994
36,1658540626,0.279277693,179.109375,8.647889888,0.022908775,26.99781245,66.37621334,0.8630222222222221,0.1031279647697369,0.2237957496542994
37,1658540631,0.260683447,179.109375,8.418727926,0.025552252,26.99781245,66.37621334,0.8486444444444444,0.1023071479121507,0.2239381407104166
38,1658540636,0.29280818,181.4804688,6.859642947,0.029346917,29.2355657,68.35321915,0.8486444444444444,0.1023071479121507,0.2239381407104166
39,1658540641,0.29280818,181.4804688,6.859642947,0.029346917,27.34723226,67.41649279,0.8486444444444444,0.1023071479121507,0.2239381407104166
40,1658540646,0.292079093,182.0507813,6.393891571,0.023305341,28.91585125,66.75088779,0.8714,0.103369163444727,0.2239705050741311
41,1658540651,0.279947254,180.2382813,6.433605134,0.007596681,28.91585125,66.75088779,0.8714,0.103369163444727,0.2239705050741311
42,1658540656,0.243688389,180.2382813,6.099132449,0.007596681,27.02012363,64.01391902,0.8714,0.103369163444727,0.2239705050741311
43,1658540661,0.244919945,180.2773438,5.673672375,0.00570406,28.07781876,60.29251522,0.8576444444444444,0.1026138148678087,0.2238840381812053
44,1658540666,0.287973683,178.6445313,7.06558193,0.024455216,28.07781876,60.29251522,0.8576444444444444,0.1026138148678087,0.2238840381812053
45,1658540671,0.253670128,178.6445313,5.984451091,0.030167078,22.18482232,60.69777741,0.8576444444444444,0.1026138148678087,0.2238840381812053
46,1658540676,0.2284128,178.46875,6.307209562,0.023062316,22.0691934,57.78755669,0.8851111111111111,0.1045352339740204,0.2239292147039137
47,1658540681,0.286849237,179.4765625,5.958831435,0.021512402,22.0691934,57.78755669,0.8851111111111111,0.1045352339740204,0.2239292147039137
48,1658540686,0.2902876,179.4765625,6.959513738,0.021512402,22.09975787,54.99660572,0.8851111111111111,0.1045352339740204,0.2239292147039137
49,1658540691,0.274533583,179.4765625,6.659468617,0.021512402,22.47859227,57.04938107,0.8939333333333332,0.1050868065375076,0.2239658295469153
50,1658540696,0.287608805,177.6132813,7.412399178,0.026279601,22.47859227,57.04938107,0.8939333333333332,0.1050868065375076,0.2239658295469153
51,1658540701,0.287608805,177.6132813,7.412399178,0.026279601,22.5433725,56.94228951,0.8939333333333332,0.1050868065375076,0.2239658295469153
52,1658540706,0.284913414,177.5742188,7.57369687,0.007316054,22.5433725,56.94228951,0.9219555555555556,0.105283995305645,0.2239459130153987
53,1658540711,0.233574658,179.0273438,5.087166914,0.007316054,22.13253906,54.18352439,0.9219555555555556,0.105283995305645,0.2239459130153987
54,1658540716,0.245977857,177.9257813,5.737022637,0.007316054,22.26639685,54.82927861,0.9219555555555556,0.105283995305645,0.2239459130153987
55,1658540721,0.243249904,175.4179688,6.573307538,0.00868266,22.26639685,54.82927861,0.8874444444444445,0.1029272364569398,0.2238746264056411
56,1658540726,0.281131902,175.4882813,8.209835913,0.006537787,22.26639685,54.82927861,0.8874444444444445,0.1029272364569398,0.2238746264056411
57,1658540731,0.27832688,177.640625,7.276199366,0.02585462,21.2235925,66.32281507,0.8874444444444445,0.1029272364569398,0.2238746264056411
58,1658540736,0.273902712,179.7929688,6.723091117,0.019316833,20.37965814,68.14360516,0.8433777777777778,0.100696947848997,0.223846633963479
59,1658540741,0.267946682,179.7929688,4.591651967,0.028250477,20.37965814,68.14360516,0.8433777777777778,0.100696947848997,0.223846633963479
60,1658540746,0.267946682,179.7929688,4.591651967,0.028250477,20.05420609,61.51414549,0.8433777777777778,0.100696947848997,0.223846633963479
61,1658540751,0.240730574,180.578125,3.443713776,0.023728901,19.33949164,67.7359537,0.7948444444444445,0.0982132760372397,0.2239344367213235
62,1658540756,0.254062271,181.3867188,2.144882911,0.035724822,19.33949164,67.7359537,0.7948444444444445,0.0982132760372397,0.2239344367213235
63,1658540761,0.252626359,181.3867188,2.144197786,0.034436134,19.33949164,67.7359537,0.7948444444444445,0.0982132760372397,0.2239344367213235
64,1658540766,0.239053132,181.3867188,2.143356498,0.035909006,19.33949164,67.7359537,0.8015777777777778,0.0981016239458753,0.2240960763764979
65,1658540771,0.247848391,181.5351563,0.142163016,0.025893126,14.41802514,36.06663728,0.8015777777777778,0.0981016239458753,0.2240960763764979
66,1658540776,0.209388014,181.5351563,0.090624106,0.006842747,20.11798194,58.82411607,0.8015777777777778,0.0981016239458753,0.2240960763764979
67,1658540781,0.200118417,181.5351563,0.049314372,0.006131334,20.11798194,58.82411607,0.8248888888888888,0.1001429805066463,0.2239123949501634
68,1658540786,0.218771469,181.5429688,0.038352245,0.007714844,20.16551753,49.97906451,0.8248888888888888,0.1001429805066463,0.2239123949501634
69,1658540791,0.255919129,181.4023438,1.477165806,0.027556265,20.55036182,50.70205596,0.8248888888888888,0.1001429805066463,0.2239123949501634
70,1658540796,0.255981973,181.4023438,1.461755267,0.027556265,20.7797304,57.40357276,0.8328888888888888,0.1035869549828225,0.2240402736555719
71,1658540801,0.254831043,181.4023438,1.460286896,0.021175879,20.7797304,57.40357276,0.8328888888888888,0.1035869549828225,0.2240402736555719
72,1658540806,0.257417539,182.0195313,1.104078348,0.021243269,11.26479492,24.94162598,0.8328888888888888,0.1035869549828225,0.2240402736555719
73,1658540811,0.249640155,182.0195313,1.495938428,0.028105956,15.38495562,38.94960755,0.8394444444444444,0.1053018833219061,0.2240629833591914
74,1658540816,0.273035354,182.6210938,1.852104329,0.032955756,17.09647431,43.28260551,0.8394444444444444,0.1053018833219061,0.2240629833591914
75,1658540821,0.257346678,182.7109375,1.852106626,0.032827985,20.5382243,51.99597554,0.8394444444444444,0.1053018833219061,0.2240629833591914
76,1658540826,0.248700365,182.7109375,1.439338201,0.02760337,20.10112777,53.64243254,0.8004666666666667,0.1030628846289699,0.2239923039607605
77,1658540831,0.272633752,185.4335938,0.097227531,0.00891264,20.10112777,53.64243254,0.8004666666666667,0.1030628846289699,0.2239923039607605
78,1658540836,0.272633752,185.4335938,0.097227531,0.00891264,19.99205765,66.42946449,0.8004666666666667,0.1030628846289699,0.2239923039607605
79,1658540841,0.274026758,185.4335938,0.095263101,0.005848129,19.99205765,66.42946449,0.801911111111111,0.0999024031457629,0.2239165239871851
80,1658540846,0.229773652,185.4492188,0.096034737,0.022804955,19.5979166,62.58618161,0.801911111111111,0.0999024031457629,0.2239165239871851
81,1658540851,0.234109251,186.296875,0.090532784,0.023270572,19.5979166,62.58618161,0.801911111111111,0.0999024031457629,0.2239165239871851
82,1658540856,0.254513486,186.4414063,0.109512703,0.023270572,18.67993404,58.74305986,0.7909333333333333,0.0974798715173534,0.2239102697105199
83,1658540861,0.250639362,175.3515625,3.108211773,0.01597779,18.67993404,58.74305986,0.7909333333333333,0.0974798715173534,0.2239102697105199
84,1658540866,0.232343474,175.3515625,3.452882696,0.021610902,19.00116612,60.97352373,0.7909333333333333,0.0974798715173534,0.2239102697105199
85,1658540871,0.2400965,175.3789063,3.607607307,0.029798766,18.971641,62.27045391,0.8268444444444444,0.0971968700032128,0.2239987404008238
86,1658540876,0.247163659,181.609375,3.462731367,0.02418751,18.971641,62.27045391,0.8268444444444444,0.0971968700032128,0.2239987404008238
87,1658540881,0.229836153,181.609375,3.463874277,0.026083702,18.971641,62.27045391,0.8268444444444444,0.0971968700032128,0.2239987404008238
88,1658540886,0.238702927,181.609375,3.464750713,0.027537788,14.7252316,46.08307947,0.8123333333333334,0.0972567873302586,0.2239438484968878
89,1658540891,0.219921601,182.8984375,4.55456444,0.005438281,13.1729687,41.22522346,0.8123333333333334,0.0972567873302586,0.2239438484968878
90,1658540896,0.236691949,182.8984375,4.875469748,0.005438281,19.24187226,67.76394606,0.8123333333333334,0.0972567873302586,0.2239438484968878
91,1658540901,0.243814846,182.8984375,4.872970261,0.008117403,19.24187226,67.76394606,0.7912,0.0955231060926535,0.2240025658321822
92,1658540906,0.218143938,182.984375,3.247682111,0.026546406,19.24187226,67.76394606,0.7912,0.0955231060926535,0.2240025658321822
93,1658540911,0.240977211,180.6992188,3.396870621,0.024991958,19.10707397,63.65060601,0.7912,0.0955231060926535,0.2240025658321822
94,1658540916,0.234421095,180.6992188,3.396241297,0.018429003,18.79380523,62.05269438,0.7561555555555555,0.0963124319276669,0.2241055488731949
95,1658540921,0.215168118,179.8671875,5.888547785,0.024583238,18.79380523,62.05269438,0.7561555555555555,0.0963124319276669,0.2241055488731949
96,1658540926,0.252424146,179.4140625,6.741427141,0.023379497,13.52746921,39.08553632,0.7561555555555555,0.0963124319276669,0.2241055488731949
97,1658540931,0.252301905,182.2773438,5.908839304,0.027101889,10.42539063,30.12255859,0.7395777777777778,0.1124102883509958,0.2239559927234223
98,1658540936,0.257546451,182.2773438,6.117181351,0.034466833,18.15274827,58.61216293,0.7395777777777778,0.1124102883509958,0.2239559927234223
99,1658540941,0.239030359,182.328125,5.760953062,0.026208001,18.15274827,58.61216293,0.7395777777777778,0.1124102883509958,0.2239559927234223
100,1658540946,0.213604903,182.328125,4.917971913,0.02408705,18.15274827,58.61216293,0.7413333333333334,0.1130455689757768,0.2240124633768078
101,1658540951,0.171123777,180.7421875,6.003027484,0.0,17.74583252,49.13877258,0.7413333333333334,0.1130455689757768,0.2240124633768078
102,1658540956,0.207520712,180.1875,6.867346798,0.0,17.30008456,46.94926972,0.7413333333333334,0.1130455689757768,0.2240124633768078
103,1658540961,0.210938629,180.1875,6.867521877,0.0,17.30008456,46.94926972,0.735,0.1094927669443144,0.2240546645640153
104,1658540966,0.22429123,181.5039063,4.662751274,0.017817035,17.21144291,49.99809193,0.735,0.1094927669443144,0.2240546645640153
105,1658540971,0.222147766,181.5039063,3.463059704,0.017817035,11.53423008,26.37597273,0.735,0.1094927669443144,0.2240546645640153
106,1658540976,0.224006899,181.8789063,3.057475293,0.017817035,12.83933835,36.39003512,0.7278222222222221,0.091177843473047,0.224127590644355
107,1658540981,0.226717433,181.8789063,3.45520345,0.017817035,14.21644246,40.29310749,0.7278222222222221,0.091177843473047,0.224127590644355
108,1658540986,0.198960749,181.8789063,2.068802991,0.02578125,16.92243981,53.39183856,0.7278222222222221,0.091177843473047,0.224127590644355
109,1658540991,0.159620875,181.8789063,0.043515558,0.02578125,16.92243981,53.39183856,0.7136444444444444,0.09096310547764,0.2239227175427177
110,1658540996,0.198311742,180.5625,2.641299874,0.030342378,17.15531442,65.77132932,0.7136444444444444,0.09096310547764,0.2239227175427177
111,1658541001,0.212137025,181.5390625,2.837273712,0.023424859,17.07906164,65.91206656,0.7136444444444444,0.09096310547764,0.2239227175427177
112,1658541006,0.217046157,181.9765625,2.466712417,0.024121882,17.07906164,65.91206656,0.7406222222222222,0.0929686283944221,0.2240316512547323
113,1658541011,0.228345426,181.9765625,3.188726256,0.025693496,15.06336951,60.80036435,0.7406222222222222,0.0929686283944221,0.2240316512547323
114,1658541016,0.215978326,180.2890625,4.235178681,0.006427567,17.06280502,63.23053109,0.7406222222222222,0.0929686283944221,0.2240316512547323
115,1658541021,0.191693014,180.2890625,3.785490289,0.005730543,17.06280502,63.23053109,0.7312444444444444,0.0932080005654455,0.2238428692532533
116,1658541026,0.215908608,178.59375,7.344627132,0.0052412,17.28780537,62.70552366,0.7312444444444444,0.0932080005654455,0.2238428692532533
117,1658541031,0.220065449,180.6210938,5.7442293,0.021746487,14.69962882,53.31781004,0.7312444444444444,0.0932080005654455,0.2238428692532533
118,1658541036,0.228051029,180.6210938,5.060921268,0.022791641,13.17045575,44.80162794,0.7513555555555554,0.0926185123919652,0.2238839774600726
119,1658541041,0.241674883,182.4960938,3.867256945,0.023463897,11.76196384,40.0103943,0.7513555555555554,0.0926185123919652,0.2238839774600726
120,1658541046,0.241674883,182.4960938,3.867256945,0.023463897,17.06973118,58.18508102,0.7513555555555554,0.0926185123919652,0.2238839774600726
121,1658541051,0.237441734,183.7617188,3.24605917,0.020437162,9.192415365,27.35013021,0.680911111111111,0.0925755668398848,0.2266996163821001
122,1658541056,0.20598429,185.1523438,3.24704897,0.022720112,15.97813122,51.9611427,0.680911111111111,0.0925755668398848,0.2266996163821001
123,1658541061,0.208188475,185.2226563,2.038931823,0.027552067,15.97813122,51.9611427,0.680911111111111,0.0925755668398848,0.2266996163821001
124,1658541066,0.20666054,186.4296875,0.199025936,0.020556706,15.97813122,51.9611427,0.6877777777777777,0.1041675511214699,0.2253151138360326
125,1658541071,0.212746043,187.6132813,0.187563513,0.021139815,14.87569665,50.84871262,0.6877777777777777,0.1041675511214699,0.2253151138360326
126,1658541076,0.208729452,187.6132813,0.172269356,0.005913507,14.87569665,50.84871262,0.6877777777777777,0.1041675511214699,0.2253151138360326
127,1658541081,0.211363892,188.078125,0.133638683,0.018113587,14.87569665,50.84871262,0.6281555555555555,0.1219246648946433,0.225400730633101
128,1658541086,0.205254452,188.078125,0.124234494,0.019117745,15.8662123,51.55638129,0.6281555555555555,0.1219246648946433,0.225400730633101
129,1658541091,0.204989144,188.078125,0.11085499,0.025375545,15.8662123,51.55638129,0.6281555555555555,0.1219246648946433,0.225400730633101
130,1658541096,0.209763861,187.0390625,3.662181461,0.013822761,16.11063846,54.74940711,0.6862666666666667,0.1418683165937223,0.2255108180466364
131,1658541101,0.211622512,187.0390625,4.132030432,0.013822761,16.11063846,54.74940711,0.6862666666666667,0.1418683165937223,0.2255108180466364
132,1658541106,0.21251356,186.9804688,5.060275744,0.024514236,16.11063846,54.74940711,0.6862666666666667,0.1418683165937223,0.2255108180466364
133,1658541111,0.21199264,186.9804688,5.372673391,0.025759427,10.15489128,36.33383477,0.6741111111111111,0.1494001411430078,0.2257745299258333
134,1658541116,0.212419959,176.984375,7.510477326,0.018391045,11.56974374,41.39612584,0.6741111111111111,0.1494001411430078,0.2257745299258333
135,1658541121,0.192953839,176.984375,7.91470926,0.019041686,10.79772949,38.63388672,0.6741111111111111,0.1494001411430078,0.2257745299258333
136,1658541126,0.216435555,177.0976563,8.775633912,0.005101349,13.79863543,48.81281797,0.6986,0.1513216324803887,0.2259196534329208
137,1658541131,0.220911919,175.3945313,10.06533948,0.005101349,16.12633792,57.04709002,0.6986,0.1513216324803887,0.2259196534329208
138,1658541136,0.22228499,176.0546875,8.463421676,0.005101349,15.99985241,58.25218258,0.6986,0.1513216324803887,0.2259196534329208
139,1658541141,0.221871553,176.09375,6.454404966,0.004779328,15.99985241,58.25218258,0.6778222222222222,0.1481293452353334,0.2261265910530689
140,1658541146,0.218279655,176.1367188,5.809320572,0.004779328,15.78201368,56.87419809,0.6778222222222222,0.1481293452353334,0.2261265910530689
141,1658541151,0.206741744,176.1367188,5.107194102,0.004779328,15.38978977,56.31138057,0.6778222222222222,0.1481293452353334,0.2261265910530689
142,1658541156,0.1673021,177.2695313,3.035303453,0.0,14.80864817,55.51569052,0.6620444444444443,0.1465856375406351,0.2265452632628464
143,1658541161,0.194413424,177.2695313,2.836584948,0.0,14.80864817,55.51569052,0.6620444444444443,0.1465856375406351,0.2265452632628464
144,1658541166,0.201738802,179.984375,2.093538165,0.014789203,15.2260305,54.1672627,0.6620444444444443,0.1465856375406351,0.2265452632628464
145,1658541171,0.215334956,178.4453125,3.986109232,0.014789203,15.4115306,55.3527248,0.6694222222222221,0.147906202381521,0.2265035478447003
146,1658541176,0.197751565,178.4453125,2.831721966,0.027022258,15.4115306,55.3527248,0.6694222222222221,0.147906202381521,0.2265035478447003
147,1658541181,0.200944185,178.4453125,2.906699903,0.027022258,12.9050592,46.3503729,0.6694222222222221,0.147906202381521,0.2265035478447003
148,1658541186,0.21078495,180.0625,2.491700288,0.027258401,14.66661507,49.61390503,0.6423777777777777,0.147669745470102,0.2265590469599631
149,1658541191,0.206833961,181.171875,2.443997474,0.004973965,14.66661507,49.61390503,0.6423777777777777,0.147669745470102,0.2265590469599631
150,1658541196,0.209166073,181.171875,2.982328479,0.004973965,14.94342406,49.90576293,0.6423777777777777,0.147669745470102,0.2265590469599631
151,1658541201,0.202898109,179.1835938,3.260668886,0.006389295,14.94342406,49.90576293,0.6593111111111111,0.1481888808990322,0.2266871078287695
152,1658541206,0.217579327,177.203125,5.412778534,0.020203607,14.94342406,49.90576293,0.6593111111111111,0.1481888808990322,0.2266871078287695
153,1658541211,0.217579327,177.203125,5.412778534,0.020203607,14.47481652,52.77242952,0.6593111111111111,0.1481888808990322,0.2266871078287695
154,1658541216,0.202900693,178.5351563,3.964284385,0.012204224,14.47481652,52.77242952,0.6376444444444443,0.1452120527838407,0.2268542123858845
155,1658541221,0.209797894,180.0039063,2.970657128,0.012204224,14.47481652,52.77242952,0.6376444444444443,0.1452120527838407,0.2268542123858845
156,1658541226,0.197138347,180.0039063,3.589154544,0.018965624,12.2174671,45.42404595,0.6376444444444443,0.1452120527838407,0.2268542123858845
157,1658541231,0.193511096,179.109375,5.185963106,0.01373207,14.33180669,53.28507459,0.627,0.1452975779035878,0.226801445721592
158,1658541236,0.203251014,178.328125,6.575782711,0.019642055,14.33180669,53.28507459,0.627,0.1452975779035878,0.226801445721592
159,1658541241,0.202454879,178.328125,6.525035599,0.019371885,14.33180669,53.28507459,0.627,0.1452975779035878,0.226801445721592
160,1658541246,0.190001093,178.328125,5.335589624,0.02074548,19.92629653,49.70300903,0.6506000000000001,0.1460178239043307,0.2261388567218688
161,1658541251,0.181905748,178.6875,3.613033875,0.004562601,19.92629653,49.70300903,0.6506000000000001,0.1460178239043307,0.2261388567218688
162,1658541256,0.201797996,180.0703125,3.108019689,0.004562601,21.66289279,45.65627007,0.6506000000000001,0.1460178239043307,0.2261388567218688
163,1658541261,0.184065063,180.0703125,3.661259347,0.004562601,26.05718044,49.38146747,0.6741111111111111,0.1474824711143335,0.2255322526064698
164,1658541266,0.20788961,180.03125,5.657117138,0.004319075,26.05718044,49.38146747,0.6741111111111111,0.1474824711143335,0.2255322526064698
165,1658541271,0.209937953,180.40625,5.073905792,0.015567421,28.37023284,53.95765452,0.6741111111111111,0.1474824711143335,0.2255322526064698
166,1658541276,0.210582726,180.40625,4.014486936,0.014660503,28.37023284,53.95765452,0.702311111111111,0.1490121870276781,0.2247603048468033
167,1658541281,0.207248187,180.40625,2.915963385,0.014660503,28.37023284,53.95765452,0.702311111111111,0.1490121870276781,0.2247603048468033
168,1658541286,0.223535974,181.7265625,1.917707934,0.015201129,18.2904541,39.77165527,0.702311111111111,0.1490121870276781,0.2247603048468033
169,1658541291,0.227082816,181.7265625,1.926121779,0.021993696,23.7476261,55.98791538,0.6966888888888888,0.1515464063181352,0.2247715382563477
170,1658541296,0.233990638,181.7265625,3.024831394,0.024480164,23.7476261,55.98791538,0.6966888888888888,0.1515464063181352,0.2247715382563477
171,1658541301,0.19902491,181.7265625,2.436184519,0.023131457,22.24457864,57.58269858,0.6966888888888888,0.1515464063181352,0.2247715382563477
172,1658541306,0.211223677,183.0664063,1.869227659,0.017068002,17.29742806,57.21316009,0.7067555555555555,0.1523132074407851,0.2248406389053291
173,1658541311,0.216443141,182.7851563,2.501110594,0.004935357,17.29742806,57.21316009,0.7067555555555555,0.1523132074407851,0.2248406389053291
174,1658541316,0.224156297,182.0195313,3.908456594,0.004935357,17.12212142,55.27339346,0.7067555555555555,0.1523132074407851,0.2248406389053291
175,1658541321,0.224156297,182.0195313,3.908456594,0.004935357,17.18474187,53.84050867,0.7112888888888887,0.1518342343358935,0.2249613525170822
176,1658541326,0.222517893,182.1445313,4.887748494,0.0,17.18474187,53.84050867,0.7112888888888887,0.1518342343358935,0.2249613525170822
177,1658541331,0.211272694,182.1445313,5.28515297,0.0,14.67580608,50.38358236,0.7112888888888887,0.1518342343358935,0.2249613525170822
178,1658541336,0.21212122,180.0273438,5.858850528,0.0,17.11508619,58.75788698,0.7034666666666667,0.1494953772322722,0.2250296637913388
179,1658541341,0.227664076,177.9453125,6.275471383,0.017534179,14.78648363,50.76355002,0.7034666666666667,0.1494953772322722,0.2250296637913388
180,1658541346,0.221522681,177.9453125,8.948289993,0.024992633,16.83068944,53.67101586,0.7034666666666667,0.1494953772322722,0.2250296637913388
181,1658541351,0.224317438,180.0664063,6.904157631,0.025647981,16.83371036,51.22871269,0.6839777777777778,0.1485141526081089,0.2251629466775551
182,1658541356,0.235190952,182.0429688,6.141597256,0.020062361,16.83371036,51.22871269,0.6839777777777778,0.1485141526081089,0.2251629466775551
183,1658541361,0.235190952,182.0429688,6.141597256,0.020062361,17.19204419,53.73280557,0.6839777777777778,0.1485141526081089,0.2251629466775551
184,1658541366,0.241649307,184.9023438,3.731040455,0.01891104,17.19204419,53.73280557,0.6980444444444444,0.1509750797281633,0.2246541035857589
185,1658541371,0.231724316,184.9023438,3.86506027,0.020056845,17.19204419,53.73280557,0.6980444444444444,0.1509750797281633,0.2246541035857589
186,1658541376,0.197503989,184.9023438,0.899345248,0.005901124,16.98757823,52.06426147,0.6980444444444444,0.1509750797281633,0.2246541035857589
187,1658541381,0.223048051,185.4257813,0.730422106,0.004675122,16.98757823,52.06426147,0.7147333333333333,0.1525986409931584,0.2242639703083376
188,1658541386,0.236322885,185.5703125,0.838921308,0.018077042,16.98757823,52.06426147,0.7147333333333333,0.1525986409931584,0.2242639703083376
189,1658541391,0.245334699,185.5703125,0.938362203,0.018077042,17.55680047,54.08117695,0.7147333333333333,0.1525986409931584,0.2242639703083376
190,1658541396,0.236277572,185.1289063,2.773352537,0.018077042,17.55680047,54.08117695,0.7363333333333334,0.1535579994911968,0.2245096480111309
191,1658541401,0.251995328,184.9023438,4.070303409,0.015833236,17.55680047,54.08117695,0.7363333333333334,0.1535579994911968,0.2245096480111309
192,1658541406,0.251995328,184.9023438,4.070303409,0.015833236,17.43614617,52.19352118,0.7363333333333334,0.1535579994911968,0.2245096480111309
193,1658541411,0.24432072,183.75,5.77294248,0.020247078,17.46281313,49.34196985,0.7343999999999999,0.1556212264752098,0.2248552726983032
194,1658541416,0.243113052,183.75,5.639340819,0.026237073,17.46281313,49.34196985,0.7343999999999999,0.1556212264752098,0.2248552726983032
195,1658541421,0.240894041,183.3515625,6.642409898,0.017704987,17.55253153,46.02413575,0.7343999999999999,0.1556212264752098,0.2248552726983032
196,1658541426,0.236766562,183.3515625,9.537480301,0.005989746,17.52051664,50.81039661,0.7359777777777777,0.1568405727454515,0.2249913487566224
