,timestamp,shippingservice-589dc45c5d-h7pnk&cpu_usage,shippingservice-589dc45c5d-h7pnk&mem_usage,shippingservice-589dc45c5d-h7pnk&mem_usage_rate,shippingservice-589dc45c5d-h7pnk&fs_usage,shippingservice-589dc45c5d-h7pnk&net_receive,shippingservice-589dc45c5d-h7pnk&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
118,1658541036,0.060199724,146.703125,3.901606107,0.0,3.633104638,21.12854548,0.7513555555555554,0.0926185123919652,0.2238839774600726
119,1658541041,0.060249672,146.5625,6.169992474,0.0,3.633104638,21.12854548,0.7513555555555554,0.0926185123919652,0.2238839774600726
120,1658541046,0.060170844,146.5625,5.921856805,0.0,3.606840775,20.17553063,0.7513555555555554,0.0926185123919652,0.2238839774600726
121,1658541051,0.060170844,146.5625,5.921856805,0.0,10.78464755,9.087528309,0.680911111111111,0.0925755668398848,0.2266996163821001
122,1658541056,0.054344039,146.5664063,4.997475226,0.003872018,13.5391028,11.40853045,0.680911111111111,0.0925755668398848,0.2266996163821001
123,1658541061,0.057493703,147.84375,4.500085368,0.003872018,13.5391028,11.40853045,0.680911111111111,0.0925755668398848,0.2266996163821001
124,1658541066,0.057330609,147.84375,4.295161616,0.006458568,13.73265391,11.52889671,0.6877777777777777,0.1041675511214699,0.2253151138360326
125,1658541071,0.059230918,143.0507813,4.616825293,0.007424062,13.33954661,11.16411295,0.6877777777777777,0.1041675511214699,0.2253151138360326
126,1658541076,0.05359756,143.0507813,4.125501126,0.007424062,13.33954661,11.16411295,0.6877777777777777,0.1041675511214699,0.2253151138360326
127,1658541081,0.061134683,136.9882813,5.027103812,0.007424062,13.11553202,10.76082196,0.6281555555555555,0.1219246648946433,0.225400730633101
128,1658541086,0.061279148,137.5507813,3.957802923,0.007767243,12.7770827,10.79448131,0.6281555555555555,0.1219246648946433,0.225400730633101
129,1658541091,0.060898604,137.5507813,2.974045087,0.007767243,12.7770827,10.79448131,0.6281555555555555,0.1219246648946433,0.225400730633101
130,1658541096,0.060676945,137.90625,2.41968968,0.007767243,13.09262265,11.11803174,0.6862666666666667,0.1418683165937223,0.2255108180466364
131,1658541101,0.062695661,138.6992188,3.386706605,0.002629227,13.57714347,11.1414625,0.6862666666666667,0.1418683165937223,0.2255108180466364
132,1658541106,0.062901385,138.6992188,3.601007502,0.0,13.57714347,11.1414625,0.6862666666666667,0.1418683165937223,0.2255108180466364
133,1658541111,0.057178232,138.6992188,3.240699792,0.0,10.67911919,8.711520291,0.6741111111111111,0.1494001411430078,0.2257745299258333
134,1658541116,0.051963522,138.703125,2.090527356,0.003817061,9.575345667,7.811114064,0.6741111111111111,0.1494001411430078,0.2257745299258333
135,1658541121,0.056803788,139.7539063,0.482493792,0.006477684,13.51594835,10.13450238,0.6741111111111111,0.1494001411430078,0.2257745299258333
136,1658541126,0.055689274,140.03125,0.696827497,0.007001414,13.96594608,10.28732897,0.6986,0.1513216324803887,0.2259196534329208
137,1658541131,0.05561522,140.03125,0.693950901,0.007877474,13.90724666,10.57580815,0.6986,0.1513216324803887,0.2259196534329208
138,1658541136,0.055950498,140.2539063,0.468284424,0.006467124,13.90724666,10.57580815,0.6986,0.1513216324803887,0.2259196534329208
139,1658541141,0.05614704,141.4570313,0.486048795,0.00559621,13.81138393,10.04930518,0.6778222222222222,0.1481293452353334,0.2261265910530689
140,1658541146,0.05621823,142.6601563,0.085706435,0.008217415,13.81138393,10.04930518,0.6778222222222222,0.1481293452353334,0.2261265910530689
141,1658541151,0.05621823,142.6601563,0.085706435,0.008217415,13.44177691,9.889419457,0.6778222222222222,0.1481293452353334,0.2261265910530689
142,1658541156,0.048983094,142.75,0.993077052,0.005613676,10.49807382,8.235739844,0.6620444444444443,0.1465856375406351,0.2265452632628464
143,1658541161,0.051181923,142.78125,1.301125443,0.0,13.14319697,10.31083919,0.6620444444444443,0.1465856375406351,0.2265452632628464
144,1658541166,0.055615594,142.78125,1.30701252,0.0,13.04714807,10.25663497,0.6620444444444443,0.1465856375406351,0.2265452632628464
145,1658541171,0.055481924,143.2109375,0.972240417,0.0,13.04714807,10.25663497,0.6694222222222221,0.147906202381521,0.2265035478447003
146,1658541176,0.052340379,143.4765625,1.230440292,0.0,13.04714807,10.25663497,0.6694222222222221,0.147906202381521,0.2265035478447003
147,1658541181,0.054633104,143.3828125,1.71619033,0.0029869,12.77383935,9.840683792,0.6694222222222221,0.147906202381521,0.2265035478447003
148,1658541186,0.054681595,142.8242188,2.699932961,0.006413059,12.61531432,10.76607178,0.6423777777777777,0.147669745470102,0.2265590469599631
149,1658541191,0.054702524,142.8242188,2.604522687,0.005821206,12.57164584,11.38969968,0.6423777777777777,0.147669745470102,0.2265590469599631
150,1658541196,0.054706084,142.3945313,4.149186328,0.006975587,12.74146094,10.30661613,0.6423777777777777,0.147669745470102,0.2265590469599631
151,1658541201,0.054603235,142.3984375,2.912131732,0.006091302,12.74146094,10.30661613,0.6593111111111111,0.1481888808990322,0.2266871078287695
152,1658541206,0.055345906,142.3984375,3.408323905,0.006091302,12.74146094,10.30661613,0.6593111111111111,0.1481888808990322,0.2266871078287695
153,1658541211,0.055074704,142.6679688,2.916234835,0.006091302,12.67732395,10.39219924,0.6593111111111111,0.1481888808990322,0.2266871078287695
154,1658541216,0.050675082,141.8203125,3.507147527,0.003353364,10.00827186,8.204251592,0.6376444444444443,0.1452120527838407,0.2268542123858845
155,1658541221,0.05435461,141.8554688,4.272236213,0.003353364,12.60051579,10.74394694,0.6376444444444443,0.1452120527838407,0.2268542123858845
156,1658541226,0.056538793,141.8554688,4.272418195,0.003353364,12.7515617,9.801880018,0.6376444444444443,0.1452120527838407,0.2268542123858845
157,1658541231,0.055514935,140.7578125,3.830457911,0.0,12.7515617,9.801880018,0.627,0.1452975779035878,0.226801445721592
158,1658541236,0.049527196,140.71875,3.257841276,0.002201865,12.7515617,9.801880018,0.627,0.1452975779035878,0.226801445721592
159,1658541241,0.054581737,140.71875,3.765872788,0.00275163,16.56845959,9.161925391,0.627,0.1452975779035878,0.226801445721592
160,1658541246,0.055628447,141.875,3.046268123,0.006041031,17.35051473,9.767992743,0.6506000000000001,0.1460178239043307,0.2261388567218688
161,1658541251,0.056373656,141.8789063,3.006457925,0.005815292,17.35051473,9.767992743,0.6506000000000001,0.1460178239043307,0.2261388567218688
162,1658541256,0.056760408,141.8789063,3.564027852,0.005815292,17.72413281,6.100208662,0.6506000000000001,0.1460178239043307,0.2261388567218688
163,1658541261,0.053573482,141.8789063,2.72088619,0.008012314,19.55420141,11.06194174,0.6741111111111111,0.1474824711143335,0.2255322526064698
164,1658541266,0.052795181,142.0,2.317350403,0.006469141,19.55420141,11.06194174,0.6741111111111111,0.1474824711143335,0.2255322526064698
165,1658541271,0.056663924,142.0,0.987722976,0.005519113,18.04425218,9.94422485,0.6741111111111111,0.1474824711143335,0.2255322526064698
166,1658541276,0.057185183,142.0,0.991341108,0.006435706,18.04425218,9.94422485,0.702311111111111,0.1490121870276781,0.2247603048468033
