timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v3-5fd56449d8-2vdbz_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v3-5fd56449d8-2vdbz_memory,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-2vdbz_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v1-7b76c4f45d-s5dnq_network,ratings-v1-5b6b66f9b5-7bln6_network,details-v1-b788479c5-bbg6t_network,reviews-v2-7b4f9d8cb4-rgbs6_network
2024-03-07 14:14:53,4.680983500005217,20.570439533336568,0.5647085666661649,1.890916566666571,5.059326466666411,0.34629736668042216,-1.0,24.9856,56.610816,12.197888,91.680768,169.59488,641.744896,-1.0,10080.160000000003,-1.0,116.64000000000001,32.111111111111114,43.56000000000003,91.52111111111114,40.53444444444444
2024-03-07 14:14:58,4.680983500005216,20.57043953333656,0.5647085666661648,1.890916566666571,5.059326466666411,0.34629736668042216,-1.0,24.9856,56.610816,12.197888,91.680768,169.59488,641.744896,-1.0,10080.160000000002,-1.0,116.64000000000001,32.111111111111114,43.559999999999995,91.52111111111111,40.53444444444444
2024-03-07 14:15:03,4.680983500005216,20.57043953333656,0.5647085666661648,1.890916566666571,5.059326466666411,0.34629736668042216,-1.0,24.9856,56.610816,12.197888,91.680768,169.59488,641.744896,-1.0,10080.160000000002,-1.0,116.64000000000001,32.111111111111114,43.559999999999995,91.52111111111111,40.53444444444444
2024-03-07 14:15:08,4.680983500005216,20.57043953333656,0.5647085666661648,1.890916566666571,5.059326466666411,0.34629736668042216,-1.0,24.9856,56.610816,12.197888,91.680768,169.59488,641.744896,-1.0,10080.160000000002,-1.0,116.64000000000001,32.111111111111114,43.559999999999995,91.52111111111111,40.53444444444444
2024-03-07 14:15:13,4.680983500005216,20.57043953333656,0.5647085666661648,1.890916566666571,5.059326466666411,0.34629736668042216,-1.0,24.9856,56.610816,12.197888,91.680768,169.59488,641.744896,-1.0,10080.160000000002,-1.0,116.64000000000001,32.111111111111114,43.559999999999995,91.52111111111111,40.53444444444444
2024-03-07 14:15:18,4.170508766674176,47.44618819998627,0.9228298999990635,1.890916566666571,5.059326466666411,0.34629736668042216,-1.0,24.9856,56.594432,13.037568,91.680768,169.59488,641.744896,-1.0,4404.534444444447,-1.0,116.64000000000001,32.111111111111114,30.617777777777786,153.76000000000005,40.53444444444444
2024-03-07 14:15:23,4.170508766674176,47.44618819998627,0.9228298999990635,1.8469686333332902,5.3171412000002265,0.35689129999809666,-1.0,24.9856,56.594432,13.037568,91.680768,169.680896,641.744896,-1.0,4404.534444444447,-1.0,456.5344444444445,38.85444444444445,30.617777777777786,153.76000000000005,336.1111111111111
2024-03-07 14:15:28,4.170508766674175,47.44618819998626,0.9228298999990633,1.8469686333332902,5.3171412000002265,0.35689129999809666,-1.0,24.9856,56.594432,13.037568,91.680768,169.680896,641.744896,-1.0,4404.534444444444,-1.0,456.5344444444445,38.85444444444445,30.617777777777775,153.76000000000002,336.1111111111111
2024-03-07 14:15:33,4.170508766674175,47.44618819998626,0.9228298999990633,1.8469686333332902,5.3171412000002265,0.35689129999809666,-1.0,24.9856,56.594432,13.037568,91.680768,169.680896,641.744896,-1.0,4404.534444444444,-1.0,456.5344444444445,38.85444444444445,30.617777777777775,153.76000000000002,336.1111111111111
2024-03-07 14:15:38,4.170508766674175,47.44618819998626,0.9228298999990633,1.8469686333332902,5.3171412000002265,0.35689129999809666,-1.0,24.9856,56.594432,13.037568,91.680768,169.680896,641.744896,-1.0,4404.534444444444,-1.0,456.5344444444445,38.85444444444445,30.617777777777775,153.76000000000002,336.1111111111111
2024-03-07 14:15:43,4.170508766674175,47.44618819998626,0.9228298999990633,1.8469686333332902,5.3171412000002265,0.35689129999809666,-1.0,24.9856,56.594432,13.037568,91.680768,169.680896,641.744896,-1.0,4404.534444444444,-1.0,456.5344444444445,38.85444444444445,30.617777777777775,153.76000000000002,336.1111111111111
2024-03-07 14:15:48,4.327851000001224,44.5633653666846,0.9493918333343272,1.8469686333332902,5.3171412000002265,0.35689129999809666,-1.0,24.9856,56.528896,13.02528,91.680768,169.680896,641.744896,-1.0,5776.000000000002,-1.0,456.5344444444445,38.85444444444445,95.38777777777783,144.00000000000006,336.1111111111111
2024-03-07 14:15:53,4.327851000001224,44.5633653666846,0.9493918333343272,2.2464369333334844,5.501614900000126,0.3470945333295579,-1.0,24.9856,56.528896,13.02528,91.680768,169.934848,641.744896,-1.0,5776.000000000002,-1.0,721.8177777777778,23.361111111111107,95.38777777777783,144.00000000000006,131.48444444444445
2024-03-07 14:15:58,4.327851000001223,44.56336536668459,0.949391833334327,2.2464369333334844,5.501614900000126,0.3470945333295579,-1.0,24.9856,56.528896,13.02528,91.680768,169.934848,641.744896,-1.0,5776.0,-1.0,721.8177777777778,23.361111111111107,95.3877777777778,144.0,131.48444444444445
2024-03-07 14:16:03,4.327851000001223,44.56336536668459,0.949391833334327,2.2464369333334844,5.501614900000126,0.3470945333295579,-1.0,24.9856,56.528896,13.02528,91.680768,169.934848,641.744896,-1.0,5776.0,-1.0,721.8177777777778,23.361111111111107,95.3877777777778,144.0,131.48444444444445
2024-03-07 14:16:08,4.327851000001223,44.56336536668459,0.949391833334327,2.2464369333334844,5.501614900000126,0.3470945333295579,-1.0,24.9856,56.528896,13.02528,91.680768,169.934848,641.744896,-1.0,5776.0,-1.0,721.8177777777778,23.361111111111107,95.3877777777778,144.0,131.48444444444445
2024-03-07 14:16:13,4.327851000001223,44.56336536668459,0.949391833334327,2.2464369333334844,5.501614900000126,0.3470945333295579,-1.0,24.9856,56.528896,13.02528,91.680768,169.934848,641.744896,-1.0,5776.0,-1.0,721.8177777777778,23.361111111111107,95.3877777777778,144.0,131.48444444444445
2024-03-07 14:16:18,4.37006613333324,43.010204466645526,0.8830129999978455,2.2464369333334844,5.501614900000126,0.3470945333295579,-1.0,24.9856,56.619008,12.673024,91.680768,169.934848,641.744896,-1.0,6089.201111111113,-1.0,721.8177777777778,23.361111111111107,17.92111111111112,86.49000000000005,131.48444444444445
2024-03-07 14:16:23,4.37006613333324,43.010204466645526,0.8830129999978455,2.5432950999999093,5.4382904333332736,0.35940153332679375,-1.0,24.9856,56.619008,12.673024,91.680768,169.885696,641.76128,-1.0,6089.201111111113,-1.0,256.0,70.00111111111111,17.92111111111112,86.49000000000005,61.88444444444444
2024-03-07 14:16:28,4.370066133333239,43.01020446664552,0.8830129999978453,2.5432950999999093,5.4382904333332736,0.35940153332679375,-1.0,24.9856,56.619008,12.673024,91.680768,169.885696,641.76128,-1.0,6089.201111111111,-1.0,256.0,70.00111111111111,17.921111111111113,86.49000000000001,61.88444444444444
2024-03-07 14:16:33,4.370066133333239,43.01020446664552,0.8830129999978453,2.5432950999999093,5.4382904333332736,0.35940153332679375,-1.0,24.9856,56.619008,12.673024,91.680768,169.885696,641.76128,-1.0,6089.201111111111,-1.0,256.0,70.00111111111111,17.921111111111113,86.49000000000001,61.88444444444444
2024-03-07 14:16:38,4.370066133333239,43.01020446664552,0.8830129999978453,2.5432950999999093,5.4382904333332736,0.35940153332679375,-1.0,24.9856,56.619008,12.673024,91.680768,169.885696,641.76128,-1.0,6089.201111111111,-1.0,256.0,70.00111111111111,17.921111111111113,86.49000000000001,61.88444444444444
2024-03-07 14:16:43,4.370066133333239,43.01020446664552,0.8830129999978453,2.5432950999999093,5.4382904333332736,0.35940153332679375,-1.0,24.9856,56.619008,12.673024,91.680768,169.885696,641.76128,-1.0,6089.201111111111,-1.0,256.0,70.00111111111111,17.921111111111113,86.49000000000001,61.88444444444444
2024-03-07 14:16:48,5.912731499999307,55.061774333353256,0.9242519000016124,2.5432950999999093,5.4382904333332736,0.35940153332679375,-1.0,25.001984,56.479744,12.771328,91.680768,169.885696,641.76128,-1.0,5847.151111111114,-1.0,256.0,70.00111111111111,76.27111111111115,135.33444444444447,61.88444444444444
2024-03-07 14:16:53,5.912731499999307,55.061774333353256,0.9242519000016124,2.545950438288835,6.889677665566607,0.3467563910498364,-1.0,25.001984,56.479744,12.771328,91.680768,170.2912,641.76128,-1.0,5847.151111111114,-1.0,439.5132040751641,27.034592811091848,76.27111111111115,135.33444444444447,226.95905036478095
2024-03-07 14:16:58,5.912731499999306,55.06177433335324,0.9242519000016122,2.545950438288835,6.889677665566607,0.3467563910498364,-1.0,25.001984,56.479744,12.771328,91.680768,170.2912,641.76128,-1.0,5847.151111111111,-1.0,439.5132040751641,27.034592811091848,76.2711111111111,135.33444444444444,226.95905036478095
2024-03-07 14:17:03,5.912731499999306,55.06177433335324,0.9242519000016122,2.545950438288835,6.889677665566607,0.3467563910498364,-1.0,25.001984,56.479744,12.771328,91.680768,170.2912,641.76128,-1.0,5847.151111111111,-1.0,439.5132040751641,27.034592811091848,76.2711111111111,135.33444444444444,226.95905036478095
2024-03-07 14:17:08,5.912731499999306,55.06177433335324,0.9242519000016122,2.545950438288835,6.889677665566607,0.3467563910498364,-1.0,25.001984,56.479744,12.771328,91.680768,170.2912,641.76128,-1.0,5847.151111111111,-1.0,439.5132040751641,27.034592811091848,76.2711111111111,135.33444444444444,226.95905036478095
2024-03-07 14:17:13,5.912731499999306,55.06177433335324,0.9242519000016122,2.545950438288835,6.889677665566607,0.3467563910498364,-1.0,25.001984,56.479744,12.771328,91.680768,170.2912,641.76128,-1.0,5847.151111111111,-1.0,439.5132040751641,27.034592811091848,76.2711111111111,135.33444444444444,226.95905036478095
2024-03-07 14:17:18,4.810468466666863,37.873447666667445,1.1590901333344545,2.545950438288835,6.889677665566607,0.3467563910498364,-1.0,24.9856,56.406016,12.570624,91.680768,170.2912,641.76128,-1.0,6539.417777777781,-1.0,439.5132040751641,27.034592811091848,53.29000000000002,113.7777777777778,226.95905036478095
2024-03-07 14:17:23,4.810468466666863,37.873447666667445,1.1590901333344545,1.7171940527385732,6.646028202820846,0.2527737773599017,-1.0,24.9856,56.406016,12.570624,91.680768,170.47552,641.76128,-1.0,6539.417777777781,-1.0,369.9951064324465,49.477672817564546,53.29000000000002,113.7777777777778,96.7137862345535
2024-03-07 14:17:28,4.810468466666862,37.87344766666744,1.159090133334454,1.7171940527385732,6.646028202820846,0.2527737773599017,-1.0,24.9856,56.406016,12.570624,91.680768,170.47552,641.76128,-1.0,6539.417777777777,-1.0,369.9951064324465,49.477672817564546,53.29,113.77777777777777,96.7137862345535
2024-03-07 14:17:33,4.810468466666862,37.87344766666744,1.159090133334454,1.7171940527385732,6.646028202820846,0.2527737773599017,-1.0,24.9856,56.406016,12.570624,91.680768,170.47552,641.76128,-1.0,6539.417777777777,-1.0,369.9951064324465,49.477672817564546,53.29,113.77777777777777,96.7137862345535
2024-03-07 14:17:38,4.810468466666862,37.87344766666744,1.159090133334454,1.7171940527385732,6.646028202820846,0.2527737773599017,-1.0,24.9856,56.406016,12.570624,91.680768,170.47552,641.76128,-1.0,6539.417777777777,-1.0,369.9951064324465,49.477672817564546,53.29,113.77777777777777,96.7137862345535
2024-03-07 14:17:43,4.810468466666862,37.87344766666744,1.159090133334454,1.7171940527385732,6.646028202820846,0.2527737773599017,-1.0,24.9856,56.406016,12.570624,91.680768,170.47552,641.76128,-1.0,6539.417777777777,-1.0,369.9951064324465,49.477672817564546,53.29,113.77777777777777,96.7137862345535
2024-03-07 14:17:48,5.698143899993133,36.6014977666661,0.9957721999967364,1.7171940527385732,6.646028202820846,0.2527737773599017,-1.0,24.969216,56.676352,12.468224,91.680768,170.47552,641.76128,-1.0,2339.334444444445,-1.0,369.9951064324465,49.477672817564546,29.160000000000014,123.95111111111115,96.7137862345535
2024-03-07 14:17:53,5.698143899993133,36.6014977666661,0.9957721999967364,2.2529905333338243,3.188642833333688,0.3083719666695591,-1.0,24.969216,56.676352,12.468224,91.680768,170.41408,641.601536,-1.0,2339.334444444445,-1.0,382.8544444444444,5.92111111111111,29.160000000000014,123.95111111111115,272.25
2024-03-07 14:17:58,5.698143899993132,36.60149776666609,0.9957721999967362,2.2529905333338243,3.188642833333688,0.3083719666695591,-1.0,24.969216,56.676352,12.468224,91.680768,170.41408,641.601536,-1.0,2339.3344444444447,-1.0,382.8544444444444,5.92111111111111,29.160000000000004,123.9511111111111,272.25
2024-03-07 14:18:03,5.698143899993132,36.60149776666609,0.9957721999967362,2.2529905333338243,3.188642833333688,0.3083719666695591,-1.0,24.969216,56.676352,12.468224,91.680768,170.41408,641.601536,-1.0,2339.3344444444447,-1.0,382.8544444444444,5.92111111111111,29.160000000000004,123.9511111111111,272.25
2024-03-07 14:18:08,5.698143899993132,36.60149776666609,0.9957721999967362,2.2529905333338243,3.188642833333688,0.3083719666695591,-1.0,24.969216,56.676352,12.468224,91.680768,170.41408,641.601536,-1.0,2339.3344444444447,-1.0,382.8544444444444,5.92111111111111,29.160000000000004,123.9511111111111,272.25
2024-03-07 14:18:13,5.698143899993132,36.60149776666609,0.9957721999967362,2.2529905333338243,3.188642833333688,0.3083719666695591,-1.0,24.969216,56.676352,12.468224,91.680768,170.41408,641.601536,-1.0,2339.3344444444447,-1.0,382.8544444444444,5.92111111111111,29.160000000000004,123.9511111111111,272.25
2024-03-07 14:18:18,4.538708295842326,51.54861333866439,1.0754868513149443,2.2529905333338243,3.188642833333688,0.3083719666695591,-1.0,24.9856,56.4224,12.566528,91.680768,170.41408,641.601536,-1.0,16517.514109780685,-1.0,382.8544444444444,5.92111111111111,67.22655401693109,96.0207948808159,272.25
2024-03-07 14:18:23,4.538708295842326,51.54861333866439,1.0754868513149443,2.2854355000002142,8.408047099999294,0.30772816665679176,-1.0,24.9856,56.4224,12.566528,91.680768,170.72128,641.601536,-1.0,16517.514109780685,-1.0,585.64,62.93777777777778,67.22655401693109,96.0207948808159,55.254444444444445
2024-03-07 14:18:28,4.5387082958423255,51.54861333866438,1.0754868513149443,2.2854355000002142,8.408047099999294,0.30772816665679176,-1.0,24.9856,56.4224,12.566528,91.680768,170.72128,641.601536,-1.0,16517.514109780677,-1.0,585.64,62.93777777777778,67.22655401693106,96.02079488081586,55.254444444444445
2024-03-07 14:18:33,4.5387082958423255,51.54861333866438,1.0754868513149443,2.2854355000002142,8.408047099999294,0.30772816665679176,-1.0,24.9856,56.4224,12.566528,91.680768,170.72128,641.601536,-1.0,16517.514109780677,-1.0,585.64,62.93777777777778,67.22655401693106,96.02079488081586,55.254444444444445
2024-03-07 14:18:38,4.5387082958423255,51.54861333866438,1.0754868513149443,2.2854355000002142,8.408047099999294,0.30772816665679176,-1.0,24.9856,56.4224,12.566528,91.680768,170.72128,641.601536,-1.0,16517.514109780677,-1.0,585.64,62.93777777777778,67.22655401693106,96.02079488081586,55.254444444444445
2024-03-07 14:18:43,4.5387082958423255,51.54861333866438,1.0754868513149443,2.2854355000002142,8.408047099999294,0.30772816665679176,-1.0,24.9856,56.4224,12.566528,91.680768,170.72128,641.601536,-1.0,16517.514109780677,-1.0,585.64,62.93777777777778,67.22655401693106,96.02079488081586,55.254444444444445
2024-03-07 14:18:48,5.259579591294627,41.571649131577885,0.5189853652027845,2.2854355000002142,8.408047099999294,0.30772816665679176,-1.0,25.001984,56.578048,12.935168,91.680768,170.72128,641.601536,-1.0,4798.830829288663,-1.0,585.64,62.93777777777778,59.30185977893721,189.55902101972492,55.254444444444445
2024-03-07 14:18:53,5.259579591294627,41.571649131577885,0.5189853652027845,1.4628947333325946,3.479445933334091,0.3226709666705574,-1.0,25.001984,56.578048,12.935168,91.680768,170.786816,641.601536,-1.0,4798.830829288663,-1.0,339.78777777777776,28.09,59.30185977893721,189.55902101972492,226.0011111111111
2024-03-07 14:18:58,5.259579591294626,41.57164913157788,0.5189853652027844,1.4628947333325946,3.479445933334091,0.3226709666705574,-1.0,25.001984,56.578048,12.935168,91.680768,170.786816,641.601536,-1.0,4798.83082928866,-1.0,339.78777777777776,28.09,59.30185977893718,189.55902101972478,226.0011111111111
2024-03-07 14:19:03,5.259579591294626,41.57164913157788,0.5189853652027844,1.4628947333325946,3.479445933334091,0.3226709666705574,-1.0,25.001984,56.578048,12.935168,91.680768,170.786816,641.601536,-1.0,4798.83082928866,-1.0,339.78777777777776,28.09,59.30185977893718,189.55902101972478,226.0011111111111
2024-03-07 14:19:08,5.259579591294626,41.57164913157788,0.5189853652027844,1.4628947333325946,3.479445933334091,0.3226709666705574,-1.0,25.001984,56.578048,12.935168,91.680768,170.786816,641.601536,-1.0,4798.83082928866,-1.0,339.78777777777776,28.09,59.30185977893718,189.55902101972478,226.0011111111111
2024-03-07 14:19:13,5.259579591294626,41.57164913157788,0.5189853652027844,1.4628947333325946,3.479445933334091,0.3226709666705574,-1.0,25.001984,56.578048,12.935168,91.680768,170.786816,641.601536,-1.0,4798.83082928866,-1.0,339.78777777777776,28.09,59.30185977893718,189.55902101972478,226.0011111111111
2024-03-07 14:19:18,4.395946666666836,21.404102033314608,1.1459389333367656,1.4628947333325946,3.479445933334091,0.3226709666705574,-1.0,24.9856,56.471552,13.058048,91.680768,170.786816,641.601536,-1.0,3716.9344444444464,-1.0,339.78777777777776,28.09,37.617777777777796,39.27111111111112,226.0011111111111
2024-03-07 14:19:23,4.395946666666836,21.404102033314608,1.1459389333367656,3.1767883333335094,6.011358299999378,0.34551980000590754,-1.0,24.9856,56.471552,13.058048,91.680768,171.462656,641.601536,-1.0,3716.9344444444464,-1.0,405.3511111111111,49.467777777777776,37.617777777777796,39.27111111111112,172.48444444444442
2024-03-07 14:19:28,4.395946666666835,21.404102033314604,1.1459389333367653,3.1767883333335094,6.011358299999378,0.34551980000590754,-1.0,24.9856,56.471552,13.058048,91.680768,171.462656,641.601536,-1.0,3716.9344444444446,-1.0,405.3511111111111,49.467777777777776,37.61777777777778,39.27111111111111,172.48444444444442
2024-03-07 14:19:33,4.395946666666835,21.404102033314604,1.1459389333367653,3.1767883333335094,6.011358299999378,0.34551980000590754,-1.0,24.9856,56.471552,13.058048,91.680768,171.462656,641.601536,-1.0,3716.9344444444446,-1.0,405.3511111111111,49.467777777777776,37.61777777777778,39.27111111111111,172.48444444444442
2024-03-07 14:19:38,4.395946666666835,21.404102033314604,1.1459389333367653,3.1767883333335094,6.011358299999378,0.34551980000590754,-1.0,24.9856,56.471552,13.058048,91.680768,171.462656,641.601536,-1.0,3716.9344444444446,-1.0,405.3511111111111,49.467777777777776,37.61777777777778,39.27111111111111,172.48444444444442
2024-03-07 14:19:43,4.395946666666835,21.404102033314604,1.1459389333367653,3.1767883333335094,6.011358299999378,0.34551980000590754,-1.0,24.9856,56.471552,13.058048,91.680768,171.462656,641.601536,-1.0,3716.9344444444446,-1.0,405.3511111111111,49.467777777777776,37.61777777777778,39.27111111111111,172.48444444444442
2024-03-07 14:19:48,4.220075733322423,47.34115380000125,1.094066699999985,3.1767883333335094,6.011358299999378,0.34551980000590754,-1.0,24.9856,56.578048,12.9024,91.680768,171.462656,641.601536,-1.0,4238.010000000001,-1.0,405.3511111111111,49.467777777777776,84.0277777777778,148.0277777777778,172.48444444444442
2024-03-07 14:19:53,4.220075733322423,47.34115380000125,1.094066699999985,2.118919000000119,7.424214533333877,45.07317353333443,-1.0,24.9856,56.578048,12.9024,91.680768,171.6224,641.601536,-1.0,4238.010000000001,-1.0,161.29,46.239999999999995,84.0277777777778,148.0277777777778,138.45444444444448
2024-03-07 14:19:58,4.220075733322422,47.341153800001244,1.0940666999999848,2.118919000000119,7.424214533333877,45.07317353333443,-1.0,24.9856,56.578048,12.9024,91.680768,171.6224,641.601536,-1.0,4238.009999999999,-1.0,161.29,46.239999999999995,84.02777777777777,148.02777777777777,138.45444444444448
2024-03-07 14:20:03,4.220075733322422,47.341153800001244,1.0940666999999848,2.118919000000119,7.424214533333877,45.07317353333443,-1.0,24.9856,56.578048,12.9024,91.680768,171.6224,641.601536,-1.0,4238.009999999999,-1.0,161.29,46.239999999999995,84.02777777777777,148.02777777777777,138.45444444444448
2024-03-07 14:20:08,4.220075733322422,47.341153800001244,1.0940666999999848,2.118919000000119,7.424214533333877,45.07317353333443,-1.0,24.9856,56.578048,12.9024,91.680768,171.6224,641.601536,-1.0,4238.009999999999,-1.0,161.29,46.239999999999995,84.02777777777777,148.02777777777777,138.45444444444448
2024-03-07 14:20:13,4.220075733322422,47.341153800001244,1.0940666999999848,2.118919000000119,7.424214533333877,45.07317353333443,-1.0,24.9856,56.578048,12.9024,91.680768,171.6224,641.601536,-1.0,4238.009999999999,-1.0,161.29,46.239999999999995,84.02777777777777,148.02777777777777,138.45444444444448
2024-03-07 14:20:18,5.954486651340274,43.23335113155946,0.9417354931163904,2.118919000000119,7.424214533333877,45.07317353333443,-1.0,24.9856,56.635392,12.709888,91.680768,171.6224,641.601536,-1.0,8224.8449487618,-1.0,161.29,46.239999999999995,24.332910952258228,237.11257511385153,138.45444444444448
2024-03-07 14:20:23,5.954486651340274,43.23335113155946,0.9417354931163904,2.188718366666838,6.062017433331827,0.3359429666791887,-1.0,24.9856,56.635392,12.709888,91.680768,171.569152,641.327104,-1.0,8224.8449487618,-1.0,420.25,14.694444444444446,24.332910952258228,237.11257511385153,108.16000000000001
2024-03-07 14:20:28,5.954486651340273,43.23335113155946,0.9417354931163903,2.188718366666838,6.062017433331827,0.3359429666791887,-1.0,24.9856,56.635392,12.709888,91.680768,171.569152,641.327104,-1.0,8224.844948761796,-1.0,420.25,14.694444444444446,24.332910952258217,237.11257511385153,108.16000000000001
2024-03-07 14:20:33,5.954486651340273,43.23335113155946,0.9417354931163903,2.188718366666838,6.062017433331827,0.3359429666791887,-1.0,24.9856,56.635392,12.709888,91.680768,171.569152,641.327104,-1.0,8224.844948761796,-1.0,420.25,14.694444444444446,24.332910952258217,237.11257511385153,108.16000000000001
2024-03-07 14:20:38,5.954486651340273,43.23335113155946,0.9417354931163903,2.188718366666838,6.062017433331827,0.3359429666791887,-1.0,24.9856,56.635392,12.709888,91.680768,171.569152,641.327104,-1.0,8224.844948761796,-1.0,420.25,14.694444444444446,24.332910952258217,237.11257511385153,108.16000000000001
2024-03-07 14:20:43,5.954486651340273,43.23335113155946,0.9417354931163903,2.188718366666838,6.062017433331827,0.3359429666791887,-1.0,24.9856,56.635392,12.709888,91.680768,171.569152,641.327104,-1.0,8224.844948761796,-1.0,420.25,14.694444444444446,24.332910952258217,237.11257511385153,108.16000000000001
2024-03-07 14:20:48,3.169280157320686,38.643837038757255,1.0643958201374577,2.188718366666838,6.062017433331827,0.3359429666791887,-1.0,24.9856,56.610816,12.9024,91.680768,171.569152,641.327104,-1.0,3951.9543097660658,-1.0,420.25,14.694444444444446,76.2660266245961,48.067906530600276,108.16000000000001
2024-03-07 14:20:53,3.169280157320686,38.643837038757255,1.0643958201374577,2.1079457000003763,3.616960299999998,446.9243217999974,-1.0,24.9856,56.610816,12.9024,91.693056,171.429888,643.997696,-1.0,3951.9543097660658,-1.0,468.0011111111111,85.25444444444443,76.2660266245961,48.067906530600276,136.1111111111111
2024-03-07 14:20:58,3.169280157320686,38.643837038757255,1.0643958201374577,2.1079457000003763,3.616960299999998,446.9243217999974,-1.0,24.9856,56.610816,12.9024,91.693056,171.429888,643.997696,-1.0,3951.9543097660658,-1.0,468.0011111111111,85.25444444444443,76.2660266245961,48.067906530600276,136.1111111111111
