timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-sgb8d_cpu,reviews-v1-7b76c4f45d-zfc5k_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-sgb8d_memory,reviews-v1-7b76c4f45d-zfc5k_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v3-5fd56449d8-tv4wp_network,reviews-v1-7b76c4f45d-zfc5k_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v1-7b76c4f45d-sgb8d_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-6ccf99c555-fqvhb_network
2024-03-06 14:42:53,6.921245099996063,44.31152820000838,1.62880430000314,-1.0,13.427076066666643,4.8425994333304825,4.043743566667976,24.682496,57.52832,9.822208,-1.0,93.241344,510.296064,465.465344,127.69000000000001,20.55111111111111,2941.254444444446,-1.0,272.2500000000001,94.73777777777784,128.44444444444446
2024-03-06 14:42:58,6.921245099996061,44.311528200008375,1.6288043000031394,-1.0,13.427076066666643,4.8425994333304825,4.043743566667976,24.682496,57.52832,9.822208,-1.0,93.241344,510.296064,465.465344,127.69000000000001,20.55111111111111,2941.2544444444447,-1.0,272.25,94.73777777777777,128.44444444444446
2024-03-06 14:43:03,6.921245099996061,44.311528200008375,1.6288043000031394,-1.0,13.427076066666643,4.8425994333304825,4.043743566667976,24.682496,57.52832,9.822208,-1.0,93.241344,510.296064,465.465344,127.69000000000001,20.55111111111111,2941.2544444444447,-1.0,272.25,94.73777777777777,128.44444444444446
2024-03-06 14:43:08,6.921245099996061,44.311528200008375,1.6288043000031394,-1.0,13.427076066666643,4.8425994333304825,4.043743566667976,24.682496,57.52832,9.822208,-1.0,93.241344,510.296064,465.465344,127.69000000000001,20.55111111111111,2941.2544444444447,-1.0,272.25,94.73777777777777,128.44444444444446
2024-03-06 14:43:13,6.921245099996061,44.311528200008375,1.6288043000031394,-1.0,13.427076066666643,4.8425994333304825,4.043743566667976,24.682496,57.52832,9.822208,-1.0,93.241344,510.296064,465.465344,127.69000000000001,20.55111111111111,2941.2544444444447,-1.0,272.25,94.73777777777777,128.44444444444446
2024-03-06 14:43:18,5.96676260000398,45.84245689999687,1.260932666665819,-1.0,13.427076066666643,4.8425994333304825,3.6882807333313394,24.666112,57.52832,10.121216,-1.0,93.241344,510.296064,465.514496,127.69000000000001,20.55111111111111,1977.2844444444452,-1.0,50.884444444444476,87.73444444444449,142.40444444444444
2024-03-06 14:43:23,5.96676260000398,45.84245689999687,1.260932666665819,-1.0,6.894902300000005,4.188717333333139,3.6882807333313394,24.666112,57.52832,10.121216,-1.0,93.24544,510.296064,465.514496,119.53777777777778,29.160000000000004,1977.2844444444452,-1.0,50.884444444444476,87.73444444444449,142.40444444444444
2024-03-06 14:43:28,5.966762600003979,45.84245689999686,1.2609326666658187,-1.0,6.894902300000005,4.188717333333139,3.6882807333313394,24.666112,57.52832,10.121216,-1.0,93.24544,510.296064,465.514496,119.53777777777778,29.160000000000004,1977.2844444444447,-1.0,50.88444444444445,87.73444444444445,142.40444444444444
2024-03-06 14:43:33,5.966762600003979,45.84245689999686,1.2609326666658187,-1.0,6.894902300000005,4.188717333333139,3.6882807333313394,24.666112,57.52832,10.121216,-1.0,93.24544,510.296064,465.514496,119.53777777777778,29.160000000000004,1977.2844444444447,-1.0,50.88444444444445,87.73444444444445,142.40444444444444
2024-03-06 14:43:38,5.966762600003979,45.84245689999686,1.2609326666658187,-1.0,6.894902300000005,4.188717333333139,3.6882807333313394,24.666112,57.52832,10.121216,-1.0,93.24544,510.296064,465.514496,119.53777777777778,29.160000000000004,1977.2844444444447,-1.0,50.88444444444445,87.73444444444445,142.40444444444444
2024-03-06 14:43:43,5.966762600003979,45.84245689999686,1.2609326666658187,-1.0,6.894902300000005,4.188717333333139,3.6882807333313394,24.666112,57.52832,10.121216,-1.0,93.24544,510.296064,465.514496,119.53777777777778,29.160000000000004,1977.2844444444447,-1.0,50.88444444444445,87.73444444444445,142.40444444444444
2024-03-06 14:43:48,6.082549700007197,50.912963999993146,1.861183899999712,-1.0,6.894902300000005,4.188717333333139,4.640655600000324,24.682496,57.643008,9.572352,-1.0,93.24544,510.296064,465.6128,119.53777777777778,29.160000000000004,6230.471111111114,-1.0,172.48444444444453,41.387777777777806,98.01
2024-03-06 14:43:53,6.082549700007197,50.912963999993146,1.861183899999712,-1.0,10.991016700000007,4.247631433334694,4.640655600000324,24.682496,57.643008,9.572352,-1.0,93.257728,510.652416,465.6128,129.20111111111112,34.81,6230.471111111114,-1.0,172.48444444444453,41.387777777777806,98.01
2024-03-06 14:43:58,6.082549700007196,50.91296399999313,1.8611838999997115,-1.0,10.991016700000007,4.247631433334694,4.640655600000324,24.682496,57.643008,9.572352,-1.0,93.257728,510.652416,465.6128,129.20111111111112,34.81,6230.471111111112,-1.0,172.48444444444442,41.38777777777778,98.01
2024-03-06 14:44:03,6.082549700007196,50.91296399999313,1.8611838999997115,-1.0,10.991016700000007,4.247631433334694,4.640655600000324,24.682496,57.643008,9.572352,-1.0,93.257728,510.652416,465.6128,129.20111111111112,34.81,6230.471111111112,-1.0,172.48444444444442,41.38777777777778,98.01
2024-03-06 14:44:08,6.082549700007196,50.91296399999313,1.8611838999997115,-1.0,10.991016700000007,4.247631433334694,4.640655600000324,24.682496,57.643008,9.572352,-1.0,93.257728,510.652416,465.6128,129.20111111111112,34.81,6230.471111111112,-1.0,172.48444444444442,41.38777777777778,98.01
2024-03-06 14:44:13,6.082549700007196,50.91296399999313,1.8611838999997115,-1.0,10.991016700000007,4.247631433334694,4.640655600000324,24.682496,57.643008,9.572352,-1.0,93.257728,510.652416,465.6128,129.20111111111112,34.81,6230.471111111112,-1.0,172.48444444444442,41.38777777777778,98.01
2024-03-06 14:44:18,5.650686466666836,39.71661616666704,1.3607473333346816,-1.0,10.991016700000007,4.247631433334694,4.010952966666537,24.666112,57.626624,9.9328,-1.0,93.257728,510.652416,465.707008,129.20111111111112,34.81,3333.1377777777793,-1.0,252.81000000000012,114.49000000000002,44.44444444444445
2024-03-06 14:44:23,5.650686466666836,39.71661616666704,1.3607473333346816,-1.0,7.61662396666664,4.453374033334967,4.010952966666537,24.666112,57.626624,9.9328,-1.0,93.26592,510.652416,465.707008,91.52111111111111,38.85444444444445,3333.1377777777793,-1.0,252.81000000000012,114.49000000000002,44.44444444444445
2024-03-06 14:44:28,5.650686466666835,39.71661616666703,1.3607473333346813,-1.0,7.61662396666664,4.453374033334967,4.010952966666537,24.666112,57.626624,9.9328,-1.0,93.26592,510.652416,465.707008,91.52111111111111,38.85444444444445,3333.137777777778,-1.0,252.81,114.48999999999998,44.44444444444445
2024-03-06 14:44:33,5.650686466666835,39.71661616666703,1.3607473333346813,-1.0,7.61662396666664,4.453374033334967,4.010952966666537,24.666112,57.626624,9.9328,-1.0,93.26592,510.652416,465.707008,91.52111111111111,38.85444444444445,3333.137777777778,-1.0,252.81,114.48999999999998,44.44444444444445
2024-03-06 14:44:38,5.650686466666835,39.71661616666703,1.3607473333346813,-1.0,7.61662396666664,4.453374033334967,4.010952966666537,24.666112,57.626624,9.9328,-1.0,93.26592,510.652416,465.707008,91.52111111111111,38.85444444444445,3333.137777777778,-1.0,252.81,114.48999999999998,44.44444444444445
2024-03-06 14:44:43,5.650686466666835,39.71661616666703,1.3607473333346813,-1.0,7.61662396666664,4.453374033334967,4.010952966666537,24.666112,57.626624,9.9328,-1.0,93.26592,510.652416,465.707008,91.52111111111111,38.85444444444445,3333.137777777778,-1.0,252.81,114.48999999999998,44.44444444444445
2024-03-06 14:44:48,5.580112033324744,50.89779636667422,1.4282984999984671,-1.0,7.61662396666664,4.453374033334967,4.210791299999528,24.682496,57.659392,9.228288,-1.0,93.26592,510.652416,465.870848,91.52111111111111,38.85444444444445,3147.210000000002,-1.0,157.92111111111114,90.25000000000003,204.49
2024-03-06 14:44:53,5.580112033324744,50.89779636667422,1.4282984999984671,-1.0,7.029539266666696,4.4568576333328265,4.210791299999528,24.682496,57.659392,9.228288,-1.0,92.655616,510.509056,465.870848,39.69,19.067777777777774,3147.210000000002,-1.0,157.92111111111114,90.25000000000003,204.49
2024-03-06 14:44:58,5.580112033324743,50.89779636667421,1.428298499998467,-1.0,7.029539266666696,4.4568576333328265,4.210791299999528,24.682496,57.659392,9.228288,-1.0,92.655616,510.509056,465.870848,39.69,19.067777777777774,3147.21,-1.0,157.92111111111112,90.25,204.49
2024-03-06 14:45:03,5.580112033324743,50.89779636667421,1.428298499998467,-1.0,7.029539266666696,4.4568576333328265,4.210791299999528,24.682496,57.659392,9.228288,-1.0,92.655616,510.509056,465.870848,39.69,19.067777777777774,3147.21,-1.0,157.92111111111112,90.25,204.49
2024-03-06 14:45:08,5.580112033324743,50.89779636667421,1.428298499998467,-1.0,7.029539266666696,4.4568576333328265,4.210791299999528,24.682496,57.659392,9.228288,-1.0,92.655616,510.509056,465.870848,39.69,19.067777777777774,3147.21,-1.0,157.92111111111112,90.25,204.49
2024-03-06 14:45:13,5.580112033324743,50.89779636667421,1.428298499998467,-1.0,7.029539266666696,4.4568576333328265,4.210791299999528,24.682496,57.659392,9.228288,-1.0,92.655616,510.509056,465.870848,39.69,19.067777777777774,3147.21,-1.0,157.92111111111112,90.25,204.49
2024-03-06 14:45:18,6.45579673334093,20.683185833331667,1.5781217999991293,-1.0,7.029539266666696,4.4568576333328265,3.4236704333352463,24.666112,57.52832,9.609216,-1.0,92.655616,510.509056,465.94048,39.69,19.067777777777774,3080.2500000000014,-1.0,143.20111111111115,20.55111111111112,156.25
2024-03-06 14:45:23,6.45579673334093,20.683185833331667,1.5781217999991293,-1.0,7.43052483333333,6.1276904999999715,3.4236704333352463,24.666112,57.52832,9.609216,-1.0,92.672,510.513152,465.94048,119.53777777777778,16.0,3080.2500000000014,-1.0,143.20111111111115,20.55111111111112,156.25
2024-03-06 14:45:28,6.455796733340928,20.683185833331663,1.5781217999991288,-1.0,7.43052483333333,6.1276904999999715,3.4236704333352463,24.666112,57.52832,9.609216,-1.0,92.672,510.513152,465.94048,119.53777777777778,16.0,3080.25,-1.0,143.20111111111112,20.55111111111111,156.25
2024-03-06 14:45:33,6.455796733340928,20.683185833331663,1.5781217999991288,-1.0,7.43052483333333,6.1276904999999715,3.4236704333352463,24.666112,57.52832,9.609216,-1.0,92.672,510.513152,465.94048,119.53777777777778,16.0,3080.25,-1.0,143.20111111111112,20.55111111111111,156.25
2024-03-06 14:45:38,6.455796733340928,20.683185833331663,1.5781217999991288,-1.0,7.43052483333333,6.1276904999999715,3.4236704333352463,24.666112,57.52832,9.609216,-1.0,92.672,510.513152,465.94048,119.53777777777778,16.0,3080.25,-1.0,143.20111111111112,20.55111111111111,156.25
2024-03-06 14:45:43,6.455796733340928,20.683185833331663,1.5781217999991288,-1.0,7.43052483333333,6.1276904999999715,3.4236704333352463,24.666112,57.52832,9.609216,-1.0,92.672,510.513152,465.94048,119.53777777777778,16.0,3080.25,-1.0,143.20111111111112,20.55111111111111,156.25
2024-03-06 14:45:48,3.8592590333337293,51.03240816667192,0.7031341333345155,-1.0,7.43052483333333,6.1276904999999715,5.449824700000742,24.666112,57.659392,9.37984,-1.0,92.672,510.513152,466.06336,119.53777777777778,16.0,2944.8711111111124,-1.0,47.61000000000003,86.49000000000005,170.73777777777778
2024-03-06 14:45:53,3.8592590333337293,51.03240816667192,0.7031341333345155,-1.0,13.405326866666675,2.294770133331288,5.449824700000742,24.666112,57.659392,9.37984,-1.0,92.868608,511.008768,466.06336,143.20111111111112,37.61777777777778,2944.8711111111124,-1.0,47.61000000000003,86.49000000000005,170.73777777777778
2024-03-06 14:45:58,3.8592590333337284,51.03240816667191,0.7031341333345154,-1.0,13.405326866666675,2.294770133331288,5.449824700000742,24.666112,57.659392,9.37984,-1.0,92.868608,511.008768,466.06336,143.20111111111112,37.61777777777778,2944.871111111111,-1.0,47.61000000000001,86.49000000000001,170.73777777777778
2024-03-06 14:46:03,3.8592590333337284,51.03240816667191,0.7031341333345154,-1.0,13.405326866666675,2.294770133331288,5.449824700000742,24.666112,57.659392,9.37984,-1.0,92.868608,511.008768,466.06336,143.20111111111112,37.61777777777778,2944.871111111111,-1.0,47.61000000000001,86.49000000000001,170.73777777777778
2024-03-06 14:46:08,3.8592590333337284,51.03240816667191,0.7031341333345154,-1.0,13.405326866666675,2.294770133331288,5.449824700000742,24.666112,57.659392,9.37984,-1.0,92.868608,511.008768,466.06336,143.20111111111112,37.61777777777778,2944.871111111111,-1.0,47.61000000000001,86.49000000000001,170.73777777777778
2024-03-06 14:46:13,3.8592590333337284,51.03240816667191,0.7031341333345154,-1.0,13.405326866666675,2.294770133331288,5.449824700000742,24.666112,57.659392,9.37984,-1.0,92.868608,511.008768,466.06336,143.20111111111112,37.61777777777778,2944.871111111111,-1.0,47.61000000000001,86.49000000000001,170.73777777777778
2024-03-06 14:46:18,6.334062399992037,52.97925903332727,1.755386166666995,-1.0,13.405326866666675,2.294770133331288,3.6953559644020997,24.6784,57.626624,10.01472,-1.0,92.868608,511.008768,466.132992,143.20111111111112,37.61777777777778,3418.351111111113,-1.0,315.65444444444455,161.29000000000002,135.3073816150476
2024-03-06 14:46:23,6.334062399992037,52.97925903332727,1.755386166666995,-1.0,3.713913099999999,7.193937466668862,3.6953559644020997,24.6784,57.626624,10.01472,-1.0,92.872704,511.193088,466.132992,199.7511111111111,43.121111111111105,3418.351111111113,-1.0,315.65444444444455,161.29000000000002,135.3073816150476
2024-03-06 14:46:28,6.334062399992035,52.97925903332725,1.7553861666669945,-1.0,3.713913099999999,7.193937466668862,3.6953559644020997,24.6784,57.626624,10.01472,-1.0,92.872704,511.193088,466.132992,199.7511111111111,43.121111111111105,3418.3511111111115,-1.0,315.65444444444444,161.29,135.3073816150476
2024-03-06 14:46:33,6.334062399992035,52.97925903332725,1.7553861666669945,-1.0,3.713913099999999,7.193937466668862,3.6953559644020997,24.6784,57.626624,10.01472,-1.0,92.872704,511.193088,466.132992,199.7511111111111,43.121111111111105,3418.3511111111115,-1.0,315.65444444444444,161.29,135.3073816150476
2024-03-06 14:46:38,6.334062399992035,52.97925903332725,1.7553861666669945,-1.0,3.713913099999999,7.193937466668862,3.6953559644020997,24.6784,57.626624,10.01472,-1.0,92.872704,511.193088,466.132992,199.7511111111111,43.121111111111105,3418.3511111111115,-1.0,315.65444444444444,161.29,135.3073816150476
2024-03-06 14:46:43,6.334062399992035,52.97925903332725,1.7553861666669945,-1.0,3.713913099999999,7.193937466668862,3.6953559644020997,24.6784,57.626624,10.01472,-1.0,92.872704,511.193088,466.132992,199.7511111111111,43.121111111111105,3418.3511111111115,-1.0,315.65444444444444,161.29,135.3073816150476
2024-03-06 14:46:48,7.109069000004337,34.39245490000455,1.7775398999977678,-1.0,3.713913099999999,7.193937466668862,4.010128179483722,24.666112,57.77408,9.66656,-1.0,92.872704,511.193088,466.255872,199.7511111111111,43.121111111111105,3437.8677777777793,-1.0,168.13444444444454,50.884444444444476,118.8337655647753
2024-03-06 14:46:53,7.109069000004337,34.39245490000455,1.7775398999977678,-1.0,7.82439566666664,2.0151922000006075,4.010128179483722,24.666112,57.77408,9.66656,-1.0,92.905472,511.193088,466.255872,36.0,44.44444444444445,3437.8677777777793,-1.0,168.13444444444454,50.884444444444476,118.8337655647753
2024-03-06 14:46:58,7.109069000004335,34.392454900004545,1.7775398999977674,-1.0,7.82439566666664,2.0151922000006075,4.010128179483722,24.666112,57.77408,9.66656,-1.0,92.905472,511.193088,466.255872,36.0,44.44444444444445,3437.8677777777775,-1.0,168.13444444444445,50.88444444444445,118.8337655647753
2024-03-06 14:47:03,7.109069000004335,34.392454900004545,1.7775398999977674,-1.0,7.82439566666664,2.0151922000006075,4.010128179483722,24.666112,57.77408,9.66656,-1.0,92.905472,511.193088,466.255872,36.0,44.44444444444445,3437.8677777777775,-1.0,168.13444444444445,50.88444444444445,118.8337655647753
2024-03-06 14:47:08,7.109069000004335,34.392454900004545,1.7775398999977674,-1.0,7.82439566666664,2.0151922000006075,4.010128179483722,24.666112,57.77408,9.66656,-1.0,92.905472,511.193088,466.255872,36.0,44.44444444444445,3437.8677777777775,-1.0,168.13444444444445,50.88444444444445,118.8337655647753
2024-03-06 14:47:13,7.109069000004335,34.392454900004545,1.7775398999977674,-1.0,7.82439566666664,2.0151922000006075,4.010128179483722,24.666112,57.77408,9.66656,-1.0,92.905472,511.193088,466.255872,36.0,44.44444444444445,3437.8677777777775,-1.0,168.13444444444445,50.88444444444445,118.8337655647753
2024-03-06 14:47:18,2.817081133328733,62.4931790666627,1.0896328000020126,-1.0,7.82439566666664,2.0151922000006075,4.49095557111193,24.666112,57.643008,9.551872,-1.0,92.905472,511.193088,466.399232,36.0,44.44444444444445,5908.484444444448,-1.0,144.00000000000006,82.81000000000003,176.8546273059925
2024-03-06 14:47:23,2.817081133328733,62.4931790666627,1.0896328000020126,-1.0,6.770612133333327,5.594605066664826,4.49095557111193,24.666112,57.643008,9.551872,-1.0,92.905472,511.193088,466.399232,157.92111111111112,6.760000000000001,5908.484444444448,-1.0,144.00000000000006,82.81000000000003,176.8546273059925
2024-03-06 14:47:28,2.817081133328732,62.49317906666268,1.0896328000020123,-1.0,6.770612133333327,5.594605066664826,4.49095557111193,24.666112,57.643008,9.551872,-1.0,92.905472,511.193088,466.399232,157.92111111111112,6.760000000000001,5908.484444444443,-1.0,144.0,82.80999999999999,176.8546273059925
2024-03-06 14:47:33,2.817081133328732,62.49317906666268,1.0896328000020123,-1.0,6.770612133333327,5.594605066664826,4.49095557111193,24.666112,57.643008,9.551872,-1.0,92.905472,511.193088,466.399232,157.92111111111112,6.760000000000001,5908.484444444443,-1.0,144.0,82.80999999999999,176.8546273059925
2024-03-06 14:47:38,2.817081133328732,62.49317906666268,1.0896328000020123,-1.0,6.770612133333327,5.594605066664826,4.49095557111193,24.666112,57.643008,9.551872,-1.0,92.905472,511.193088,466.399232,157.92111111111112,6.760000000000001,5908.484444444443,-1.0,144.0,82.80999999999999,176.8546273059925
2024-03-06 14:47:43,2.817081133328732,62.49317906666268,1.0896328000020123,-1.0,6.770612133333327,5.594605066664826,4.49095557111193,24.666112,57.643008,9.551872,-1.0,92.905472,511.193088,466.399232,157.92111111111112,6.760000000000001,5908.484444444443,-1.0,144.0,82.80999999999999,176.8546273059925
2024-03-06 14:47:48,6.94814339999539,37.77680153333071,2.000685633333888,-1.0,6.770612133333327,5.594605066664826,4.577414408105765,24.666112,57.52832,9.437184,-1.0,92.905472,511.193088,466.522112,157.92111111111112,6.760000000000001,1021.8677777777783,-1.0,125.44000000000003,157.08444444444447,99.35431431376401
2024-03-06 14:47:53,6.94814339999539,37.77680153333071,2.000685633333888,-1.0,6.378925033333379,4.949084333334971,4.577414408105765,24.666112,57.52832,9.437184,-1.0,92.348416,511.193088,466.522112,240.25,36.401111111111106,1021.8677777777783,-1.0,125.44000000000003,157.08444444444447,99.35431431376401
2024-03-06 14:47:58,6.948143399995388,37.776801533330705,2.0006856333338874,-1.0,6.378925033333379,4.949084333334971,4.577414408105765,24.666112,57.52832,9.437184,-1.0,92.348416,511.193088,466.522112,240.25,36.401111111111106,1021.8677777777776,-1.0,125.43999999999998,157.08444444444444,99.35431431376401
2024-03-06 14:48:03,6.948143399995388,37.776801533330705,2.0006856333338874,-1.0,6.378925033333379,4.949084333334971,4.577414408105765,24.666112,57.52832,9.437184,-1.0,92.348416,511.193088,466.522112,240.25,36.401111111111106,1021.8677777777776,-1.0,125.43999999999998,157.08444444444444,99.35431431376401
2024-03-06 14:48:08,6.948143399995388,37.776801533330705,2.0006856333338874,-1.0,6.378925033333379,4.949084333334971,4.577414408105765,24.666112,57.52832,9.437184,-1.0,92.348416,511.193088,466.522112,240.25,36.401111111111106,1021.8677777777776,-1.0,125.43999999999998,157.08444444444444,99.35431431376401
2024-03-06 14:48:13,6.948143399995388,37.776801533330705,2.0006856333338874,-1.0,6.378925033333379,4.949084333334971,4.577414408105765,24.666112,57.52832,9.437184,-1.0,92.348416,511.193088,466.522112,240.25,36.401111111111106,1021.8677777777776,-1.0,125.43999999999998,157.08444444444444,99.35431431376401
2024-03-06 14:48:18,7.296020100011448,32.47446163333432,0.9689465999978591,-1.0,6.378925033333379,4.949084333334971,4.672305466666178,24.666112,57.659392,9.302016,-1.0,92.348416,511.193088,466.624512,240.25,36.401111111111106,6021.760000000001,-1.0,162.13777777777784,57.25444444444447,319.21777777777777
2024-03-06 14:48:23,7.296020100011448,32.47446163333432,0.9689465999978591,-1.0,6.777443899999961,4.48152010000058,4.672305466666178,24.666112,57.659392,9.302016,-1.0,92.348416,511.193088,466.624512,92.8011111111111,59.290000000000006,6021.760000000001,-1.0,162.13777777777784,57.25444444444447,319.21777777777777
2024-03-06 14:48:28,7.296020100011447,32.474461633334315,0.9689465999978589,-1.0,6.777443899999961,4.48152010000058,4.672305466666178,24.666112,57.659392,9.302016,-1.0,92.348416,511.193088,466.624512,92.8011111111111,59.290000000000006,6021.759999999999,-1.0,162.13777777777776,57.25444444444444,319.21777777777777
2024-03-06 14:48:33,7.296020100011447,32.474461633334315,0.9689465999978589,-1.0,6.777443899999961,4.48152010000058,4.672305466666178,24.666112,57.659392,9.302016,-1.0,92.348416,511.193088,466.624512,92.8011111111111,59.290000000000006,6021.759999999999,-1.0,162.13777777777776,57.25444444444444,319.21777777777777
2024-03-06 14:48:38,7.296020100011447,32.474461633334315,0.9689465999978589,-1.0,6.777443899999961,4.48152010000058,4.672305466666178,24.666112,57.659392,9.302016,-1.0,92.348416,511.193088,466.624512,92.8011111111111,59.290000000000006,6021.759999999999,-1.0,162.13777777777776,57.25444444444444,319.21777777777777
2024-03-06 14:48:43,7.296020100011447,32.474461633334315,0.9689465999978589,-1.0,6.777443899999961,4.48152010000058,4.672305466666178,24.666112,57.659392,9.302016,-1.0,92.348416,511.193088,466.624512,92.8011111111111,59.290000000000006,6021.759999999999,-1.0,162.13777777777776,57.25444444444444,319.21777777777777
2024-03-06 14:48:48,3.743252499998563,57.213039233329276,1.5828605333354067,-1.0,6.777443899999961,4.48152010000058,4.015451366668307,24.666112,58.773504,9.87136,-1.0,92.348416,511.193088,466.731008,92.8011111111111,59.290000000000006,3477.0677777777796,-1.0,59.29000000000003,69.44444444444449,44.89
2024-03-06 14:48:53,3.743252499998563,57.213039233329276,1.5828605333354067,-1.0,190.77203606666663,14.134338266664296,4.015451366668307,24.666112,58.773504,9.87136,-1.0,258.347008,502.665216,466.731008,143.20111111111112,32.87111111111111,3477.0677777777796,-1.0,59.29000000000003,69.44444444444449,44.89
2024-03-06 14:48:58,3.7432524999985617,57.213039233329255,1.5828605333354062,-1.0,190.77203606666663,14.134338266664296,4.015451366668307,24.666112,58.773504,9.87136,-1.0,258.347008,502.665216,466.731008,143.20111111111112,32.87111111111111,3477.067777777778,-1.0,59.290000000000006,69.44444444444446,44.89
2024-03-06 14:49:03,3.7432524999985617,57.213039233329255,1.5828605333354062,-1.0,190.77203606666663,14.134338266664296,4.015451366668307,24.666112,58.773504,9.87136,-1.0,258.347008,502.665216,466.731008,143.20111111111112,32.87111111111111,3477.067777777778,-1.0,59.290000000000006,69.44444444444446,44.89
