timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v2-7b4f9d8cb4-rgbs6_cpu,reviews-v3-5fd56449d8-4mssh_cpu,reviews-v3-5fd56449d8-xpzj4_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v2-7b4f9d8cb4-rgbs6_memory,reviews-v3-5fd56449d8-4mssh_memory,reviews-v3-5fd56449d8-xpzj4_memory,reviews-v1-7b76c4f45d-s5dnq_network,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-xpzj4_network,reviews-v3-5fd56449d8-4mssh_network,reviews-v2-7b4f9d8cb4-rgbs6_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network
2024-03-07 17:44:54,6.649094233337868,43.643817466666704,0.9752121666679159,2.4760546000000736,6.928348933333457,-1.0,7.781995633333357,25.042944,56.385536,12.541952,93.159424,211.070976,-1.0,102.547456,24.66777777777778,3473.1377777777775,183.1511111111111,-1.0,106.77777777777779,315.65444444444444,85.87111111111112
2024-03-07 17:44:59,6.649094233337868,43.643817466666704,0.9752121666679159,2.832755433333508,2.7370261333317103,-1.0,7.781995633333357,25.042944,56.385536,12.541952,93.159424,211.099648,-1.0,102.547456,36.0,3473.1377777777775,183.1511111111111,-1.0,83.41777777777777,315.65444444444444,85.87111111111112
2024-03-07 17:45:04,6.649094233337868,43.643817466666704,0.9752121666679159,2.832755433333508,2.7370261333317103,-1.0,7.781995633333357,25.042944,56.385536,12.541952,93.159424,211.099648,-1.0,102.547456,36.0,3473.1377777777775,183.1511111111111,-1.0,83.41777777777777,315.65444444444444,85.87111111111112
2024-03-07 17:45:09,5.246803766658559,50.48878576665932,1.6217547999985982,2.832755433333508,2.7370261333317103,-1.0,10.241414866666787,25.042944,56.287232,13.152256,93.159424,211.099648,-1.0,102.612992,36.0,4633.07111111111,194.13777777777779,-1.0,83.41777777777777,139.24,65.61
2024-03-07 17:45:14,5.246803766658559,50.48878576665932,1.6217547999985982,2.832755433333508,2.7370261333317103,-1.0,10.241414866666787,25.042944,56.287232,13.152256,93.159424,211.099648,-1.0,102.612992,36.0,4633.07111111111,194.13777777777779,-1.0,83.41777777777777,139.24,65.61
2024-03-07 17:45:19,5.246803766658559,50.48878576665932,1.6217547999985982,2.832755433333508,2.7370261333317103,-1.0,10.241414866666787,25.042944,56.287232,13.152256,93.159424,211.099648,-1.0,102.612992,36.0,4633.07111111111,194.13777777777779,-1.0,83.41777777777777,139.24,65.61
2024-03-07 17:45:24,5.246803766658559,50.48878576665932,1.6217547999985982,2.832755433333508,2.7370261333317103,-1.0,10.241414866666787,25.042944,56.287232,13.152256,93.159424,211.099648,-1.0,102.612992,36.0,4633.07111111111,194.13777777777779,-1.0,83.41777777777777,139.24,65.61
2024-03-07 17:45:29,5.246803766658559,50.48878576665932,1.6217547999985982,2.0788916666674595,5.508921566666913,-1.0,10.241414866666787,25.042944,56.287232,13.152256,93.159424,211.185664,-1.0,102.612992,23.04,4633.07111111111,194.13777777777779,-1.0,149.65444444444444,139.24,65.61
2024-03-07 17:45:34,5.246803766658559,50.48878576665932,1.6217547999985982,2.0788916666674595,5.508921566666913,-1.0,10.241414866666787,25.042944,56.287232,13.152256,93.159424,211.185664,-1.0,102.612992,23.04,4633.07111111111,194.13777777777779,-1.0,149.65444444444444,139.24,65.61
2024-03-07 17:45:39,4.706508466673161,28.703046433353542,1.4949490333340993,2.0788916666674595,5.508921566666913,-1.0,11.678469699999994,25.042944,56.287232,12.394496,93.159424,211.185664,-1.0,102.825984,23.04,3700.694444444445,164.69444444444446,-1.0,149.65444444444444,146.41,68.89000000000001
2024-03-07 17:45:44,4.706508466673161,28.703046433353542,1.4949490333340993,2.0788916666674595,5.508921566666913,-1.0,11.678469699999994,25.042944,56.287232,12.394496,93.159424,211.185664,-1.0,102.825984,23.04,3700.694444444445,164.69444444444446,-1.0,149.65444444444444,146.41,68.89000000000001
2024-03-07 17:45:49,4.706508466673161,28.703046433353542,1.4949490333340993,2.0788916666674595,5.508921566666913,-1.0,11.678469699999994,25.042944,56.287232,12.394496,93.159424,211.185664,-1.0,102.825984,23.04,3700.694444444445,164.69444444444446,-1.0,149.65444444444444,146.41,68.89000000000001
2024-03-07 17:45:54,4.706508466673161,28.703046433353542,1.4949490333340993,2.0788916666674595,5.508921566666913,-1.0,11.678469699999994,25.042944,56.287232,12.394496,93.159424,211.185664,-1.0,102.825984,23.04,3700.694444444445,164.69444444444446,-1.0,149.65444444444444,146.41,68.89000000000001
2024-03-07 17:45:59,4.706508466673161,28.703046433353542,1.4949490333340993,1.9146836000004441,5.272005633334705,-1.0,11.678469699999994,25.042944,56.287232,12.394496,93.159424,211.300352,-1.0,102.825984,24.66777777777778,3700.694444444445,164.69444444444446,-1.0,121.0,146.41,68.89000000000001
2024-03-07 17:46:04,4.706508466673161,28.703046433353542,1.4949490333340993,1.9146836000004441,5.272005633334705,-1.0,11.678469699999994,25.042944,56.287232,12.394496,93.159424,211.300352,-1.0,102.825984,24.66777777777778,3700.694444444445,164.69444444444446,-1.0,121.0,146.41,68.89000000000001
2024-03-07 17:46:09,6.672914633327309,49.478932633337536,1.8959855333340179,1.9146836000004441,5.272005633334705,-1.0,8.897589700000214,25.042944,56.516608,13.16864,93.159424,211.300352,-1.0,102.899712,24.66777777777778,4229.334444444444,145.60444444444443,-1.0,121.0,185.86777777777777,115.92111111111113
2024-03-07 17:46:14,6.672914633327309,49.478932633337536,1.8959855333340179,1.9146836000004441,5.272005633334705,-1.0,8.897589700000214,25.042944,56.516608,13.16864,93.159424,211.300352,-1.0,102.899712,24.66777777777778,4229.334444444444,145.60444444444443,-1.0,121.0,185.86777777777777,115.92111111111113
2024-03-07 17:46:19,6.672914633327309,49.478932633337536,1.8959855333340179,1.9146836000004441,5.272005633334705,-1.0,8.897589700000214,25.042944,56.516608,13.16864,93.159424,211.300352,-1.0,102.899712,24.66777777777778,4229.334444444444,145.60444444444443,-1.0,121.0,185.86777777777777,115.92111111111113
2024-03-07 17:46:24,6.672914633327309,49.478932633337536,1.8959855333340179,1.9146836000004441,5.272005633334705,-1.0,8.897589700000214,25.042944,56.516608,13.16864,93.159424,211.300352,-1.0,102.899712,24.66777777777778,4229.334444444444,145.60444444444443,-1.0,121.0,185.86777777777777,115.92111111111113
2024-03-07 17:46:29,6.672914633327309,49.478932633337536,1.8959855333340179,2.1988941999988283,4.1233396333325345,-1.0,8.897589700000214,25.042944,56.516608,13.16864,93.159424,211.546112,-1.0,102.899712,30.617777777777775,4229.334444444444,145.60444444444443,-1.0,48.071111111111115,185.86777777777777,115.92111111111113
2024-03-07 17:46:34,6.672914633327309,49.478932633337536,1.8959855333340179,2.1988941999988283,4.1233396333325345,-1.0,8.897589700000214,25.042944,56.516608,13.16864,93.159424,211.546112,-1.0,102.899712,30.617777777777775,4229.334444444444,145.60444444444443,-1.0,48.071111111111115,185.86777777777777,115.92111111111113
2024-03-07 17:46:39,5.92161563334533,40.683596299974546,1.6017206999966522,2.1988941999988283,4.1233396333325345,-1.0,11.388807466666625,25.059328,56.287232,12.75904,93.159424,211.546112,-1.0,102.944768,30.617777777777775,5290.137777777778,169.0,-1.0,48.071111111111115,56.75111111111111,57.25444444444444
2024-03-07 17:46:44,5.92161563334533,40.683596299974546,1.6017206999966522,2.1988941999988283,4.1233396333325345,-1.0,11.388807466666625,25.059328,56.287232,12.75904,93.159424,211.546112,-1.0,102.944768,30.617777777777775,5290.137777777778,169.0,-1.0,48.071111111111115,56.75111111111111,57.25444444444444
2024-03-07 17:46:49,5.92161563334533,40.683596299974546,1.6017206999966522,2.1988941999988283,4.1233396333325345,-1.0,11.388807466666625,25.059328,56.287232,12.75904,93.159424,211.546112,-1.0,102.944768,30.617777777777775,5290.137777777778,169.0,-1.0,48.071111111111115,56.75111111111111,57.25444444444444
2024-03-07 17:46:54,5.92161563334533,40.683596299974546,1.6017206999966522,2.1988941999988283,4.1233396333325345,-1.0,11.388807466666625,25.059328,56.287232,12.75904,93.159424,211.546112,-1.0,102.944768,30.617777777777775,5290.137777777778,169.0,-1.0,48.071111111111115,56.75111111111111,57.25444444444444
2024-03-07 17:46:59,5.92161563334533,40.683596299974546,1.6017206999966522,2.038431066667575,4.9840932666673625,-1.0,11.388807466666625,25.059328,56.287232,12.75904,93.159424,211.542016,-1.0,102.944768,56.25,5290.137777777778,169.0,-1.0,171.60999999999999,56.75111111111111,57.25444444444444
2024-03-07 17:47:04,5.92161563334533,40.683596299974546,1.6017206999966522,2.038431066667575,4.9840932666673625,-1.0,11.388807466666625,25.059328,56.287232,12.75904,93.159424,211.542016,-1.0,102.944768,56.25,5290.137777777778,169.0,-1.0,171.60999999999999,56.75111111111111,57.25444444444444
2024-03-07 17:47:09,6.1806496666577,59.86858390000028,0.9396919333350221,2.038431066667575,4.9840932666673625,-1.0,13.630107399999739,25.042944,56.287232,12.53376,93.159424,211.542016,-1.0,103.010304,56.25,2128.2844444444445,76.85444444444445,-1.0,171.60999999999999,183.1511111111111,52.321111111111115
2024-03-07 17:47:14,6.1806496666577,59.86858390000028,0.9396919333350221,2.038431066667575,4.9840932666673625,-1.0,13.630107399999739,25.042944,56.287232,12.53376,93.159424,211.542016,-1.0,103.010304,56.25,2128.2844444444445,76.85444444444445,-1.0,171.60999999999999,183.1511111111111,52.321111111111115
2024-03-07 17:47:19,6.1806496666577,59.86858390000028,0.9396919333350221,2.038431066667575,4.9840932666673625,-1.0,13.630107399999739,25.042944,56.287232,12.53376,93.159424,211.542016,-1.0,103.010304,56.25,2128.2844444444445,76.85444444444445,-1.0,171.60999999999999,183.1511111111111,52.321111111111115
2024-03-07 17:47:24,6.1806496666577,59.86858390000028,0.9396919333350221,2.038431066667575,4.9840932666673625,-1.0,13.630107399999739,25.042944,56.287232,12.53376,93.159424,211.542016,-1.0,103.010304,56.25,2128.2844444444445,76.85444444444445,-1.0,171.60999999999999,183.1511111111111,52.321111111111115
2024-03-07 17:47:29,6.1806496666577,59.86858390000028,0.9396919333350221,1.5993513747698733,4.949744475920731,-1.0,13.630107399999739,25.042944,56.287232,12.53376,93.159424,211.656704,-1.0,103.010304,30.977451100259607,2128.2844444444445,76.85444444444445,-1.0,94.05864450575797,183.1511111111111,52.321111111111115
2024-03-07 17:47:34,6.1806496666577,59.86858390000028,0.9396919333350221,1.5993513747698733,4.949744475920731,-1.0,13.630107399999739,25.042944,56.287232,12.53376,93.159424,211.656704,-1.0,103.010304,30.977451100259607,2128.2844444444445,76.85444444444445,-1.0,94.05864450575797,183.1511111111111,52.321111111111115
2024-03-07 17:47:39,6.03696256666808,36.61633466669324,1.7052009000015764,1.5993513747698733,4.949744475920731,-1.0,10.008184833333662,25.042944,56.303616,13.12768,93.159424,211.656704,-1.0,103.15776,30.977451100259607,4440.001111111112,209.28444444444446,-1.0,94.05864450575797,163.84000000000003,134.56
2024-03-07 17:47:44,6.03696256666808,36.61633466669324,1.7052009000015764,1.5993513747698733,4.949744475920731,-1.0,10.008184833333662,25.042944,56.303616,13.12768,93.159424,211.656704,-1.0,103.15776,30.977451100259607,4440.001111111112,209.28444444444446,-1.0,94.05864450575797,163.84000000000003,134.56
2024-03-07 17:47:49,6.03696256666808,36.61633466669324,1.7052009000015764,1.5993513747698733,4.949744475920731,-1.0,10.008184833333662,25.042944,56.303616,13.12768,93.159424,211.656704,-1.0,103.15776,30.977451100259607,4440.001111111112,209.28444444444446,-1.0,94.05864450575797,163.84000000000003,134.56
2024-03-07 17:47:54,6.03696256666808,36.61633466669324,1.7052009000015764,1.5993513747698733,4.949744475920731,-1.0,10.008184833333662,25.042944,56.303616,13.12768,93.159424,211.656704,-1.0,103.15776,30.977451100259607,4440.001111111112,209.28444444444446,-1.0,94.05864450575797,163.84000000000003,134.56
2024-03-07 17:47:59,6.03696256666808,36.61633466669324,1.7052009000015764,1.577228238039634,5.2884111685269035,-1.0,10.008184833333662,25.042944,56.303616,13.12768,93.159424,211.836928,-1.0,103.15776,26.359897011228835,4440.001111111112,209.28444444444446,-1.0,145.65299139565997,163.84000000000003,134.56
2024-03-07 17:48:04,6.03696256666808,36.61633466669324,1.7052009000015764,1.577228238039634,5.2884111685269035,-1.0,10.008184833333662,25.042944,56.303616,13.12768,93.159424,211.836928,-1.0,103.15776,26.359897011228835,4440.001111111112,209.28444444444446,-1.0,145.65299139565997,163.84000000000003,134.56
2024-03-07 17:48:09,6.061866933335599,41.38857716664764,1.178953299999345,1.577228238039634,5.2884111685269035,-1.0,9.43608423333302,25.042944,56.287232,12.20608,93.159424,211.836928,-1.0,103.227392,26.359897011228835,3132.267777777778,124.69444444444443,-1.0,145.65299139565997,267.8677777777778,68.89000000000001
2024-03-07 17:48:14,6.061866933335599,41.38857716664764,1.178953299999345,1.5772282380396339,5.288411168526903,-1.0,9.43608423333302,25.042944,56.287232,12.20608,93.159424,211.836928,-1.0,103.227392,26.359897011228817,3132.267777777778,124.69444444444443,-1.0,145.6529913956599,267.8677777777778,68.89000000000001
2024-03-07 17:48:19,6.061866933335599,41.38857716664764,1.178953299999345,1.5772282380396339,5.288411168526903,-1.0,9.43608423333302,25.042944,56.287232,12.20608,93.159424,211.836928,-1.0,103.227392,26.359897011228817,3132.267777777778,124.69444444444443,-1.0,145.6529913956599,267.8677777777778,68.89000000000001
2024-03-07 17:48:24,6.061866933335599,41.38857716664764,1.178953299999345,1.5772282380396339,5.288411168526903,-1.0,9.43608423333302,25.042944,56.287232,12.20608,93.159424,211.836928,-1.0,103.227392,26.359897011228817,3132.267777777778,124.69444444444443,-1.0,145.6529913956599,267.8677777777778,68.89000000000001
2024-03-07 17:48:29,6.061866933335599,41.38857716664764,1.178953299999345,2.6150991000008617,4.80724230000078,-1.0,9.43608423333302,25.042944,56.287232,12.20608,93.159424,211.951616,-1.0,103.227392,17.64,3132.267777777778,124.69444444444443,-1.0,17.361111111111114,267.8677777777778,68.89000000000001
2024-03-07 17:48:34,6.061866933335599,41.38857716664764,1.178953299999345,2.6150991000008617,4.80724230000078,-1.0,9.43608423333302,25.042944,56.287232,12.20608,93.159424,211.951616,-1.0,103.227392,17.64,3132.267777777778,124.69444444444443,-1.0,17.361111111111114,267.8677777777778,68.89000000000001
2024-03-07 17:48:39,5.748378299995238,49.02765769999557,1.8150149000007332,2.6150991000008617,4.80724230000078,-1.0,12.353810133333335,25.042944,56.40192,13.131776,93.159424,211.951616,-1.0,103.366656,17.64,2912.4011111111113,216.08999999999997,-1.0,17.361111111111114,57.76,81.60111111111111
2024-03-07 17:48:44,5.748378299995238,49.02765769999557,1.8150149000007332,2.6150991000008617,4.80724230000078,-1.0,12.353810133333335,25.042944,56.40192,13.131776,93.159424,211.951616,-1.0,103.366656,17.64,2912.4011111111113,216.08999999999997,-1.0,17.361111111111114,57.76,81.60111111111111
2024-03-07 17:48:49,5.748378299995238,49.02765769999557,1.8150149000007332,2.6150991000008617,4.80724230000078,-1.0,12.353810133333335,25.042944,56.40192,13.131776,93.159424,211.951616,-1.0,103.366656,17.64,2912.4011111111113,216.08999999999997,-1.0,17.361111111111114,57.76,81.60111111111111
2024-03-07 17:48:54,5.748378299995238,49.02765769999557,1.8150149000007332,2.6150991000008617,4.80724230000078,-1.0,12.353810133333335,25.042944,56.40192,13.131776,93.159424,211.951616,-1.0,103.366656,17.64,2912.4011111111113,216.08999999999997,-1.0,17.361111111111114,57.76,81.60111111111111
2024-03-07 17:48:59,5.748378299995238,49.02765769999557,1.8150149000007332,2.1520945666660887,5.31801856666713,-1.0,12.353810133333335,25.042944,56.40192,13.131776,93.159424,212.054016,-1.0,103.366656,41.81777777777778,2912.4011111111113,216.08999999999997,-1.0,115.20444444444442,57.76,81.60111111111111
2024-03-07 17:49:04,5.748378299995238,49.02765769999557,1.8150149000007332,2.1520945666660887,5.31801856666713,-1.0,12.353810133333335,25.042944,56.40192,13.131776,93.159424,212.054016,-1.0,103.366656,41.81777777777778,2912.4011111111113,216.08999999999997,-1.0,115.20444444444442,57.76,81.60111111111111
2024-03-07 17:49:09,5.1361150666707545,48.44618883334988,1.6370999666643606,2.1520945666660887,5.31801856666713,-1.0,10.117196266666895,25.042944,56.40192,12.537856,93.159424,212.054016,-1.0,103.436288,41.81777777777778,5117.017777777777,157.92111111111112,-1.0,115.20444444444442,235.11111111111114,31.359999999999996
2024-03-07 17:49:14,5.1361150666707545,48.44618883334988,1.6370999666643606,2.1520945666660887,5.31801856666713,-1.0,10.117196266666895,25.042944,56.40192,12.537856,93.159424,212.054016,-1.0,103.436288,41.81777777777778,5117.017777777777,157.92111111111112,-1.0,115.20444444444442,235.11111111111114,31.359999999999996
2024-03-07 17:49:19,5.1361150666707545,48.44618883334988,1.6370999666643606,2.1520945666660887,5.31801856666713,-1.0,10.117196266666895,25.042944,56.40192,12.537856,93.159424,212.054016,-1.0,103.436288,41.81777777777778,5117.017777777777,157.92111111111112,-1.0,115.20444444444442,235.11111111111114,31.359999999999996
2024-03-07 17:49:24,5.1361150666707545,48.44618883334988,1.6370999666643606,2.1520945666660887,5.31801856666713,-1.0,10.117196266666895,25.042944,56.40192,12.537856,93.159424,212.054016,-1.0,103.436288,41.81777777777778,5117.017777777777,157.92111111111112,-1.0,115.20444444444442,235.11111111111114,31.359999999999996
2024-03-07 17:49:29,5.1361150666707545,48.44618883334988,1.6370999666643606,1.8270932666666795,4.0979597666648715,-1.0,10.117196266666895,25.042944,56.40192,12.537856,93.159424,212.144128,-1.0,103.436288,37.209999999999994,5117.017777777777,157.92111111111112,-1.0,157.92111111111112,235.11111111111114,31.359999999999996
2024-03-07 17:49:34,5.1361150666707545,48.44618883334988,1.6370999666643606,1.8270932666666795,4.0979597666648715,-1.0,10.117196266666895,25.042944,56.40192,12.537856,93.159424,212.144128,-1.0,103.436288,37.209999999999994,5117.017777777777,157.92111111111112,-1.0,157.92111111111112,235.11111111111114,31.359999999999996
2024-03-07 17:49:39,5.7218178000008875,49.635654000000315,1.3900560666684214,1.8270932666666795,4.0979597666648715,-1.0,11.351263033333225,25.042944,56.418304,12.849152,93.159424,212.144128,-1.0,103.510016,37.209999999999994,3128.5377777777776,26.009999999999998,-1.0,157.92111111111112,212.18777777777777,92.8011111111111
2024-03-07 17:49:44,5.7218178000008875,49.635654000000315,1.3900560666684214,1.8270932666666795,4.0979597666648715,-1.0,11.351263033333225,25.042944,56.418304,12.849152,93.159424,212.144128,-1.0,103.510016,37.209999999999994,3128.5377777777776,26.009999999999998,-1.0,157.92111111111112,212.18777777777777,92.8011111111111
2024-03-07 17:49:49,5.7218178000008875,49.635654000000315,1.3900560666684214,1.8270932666666795,4.0979597666648715,-1.0,11.351263033333225,25.042944,56.418304,12.849152,93.159424,212.144128,-1.0,103.510016,37.209999999999994,3128.5377777777776,26.009999999999998,-1.0,157.92111111111112,212.18777777777777,92.8011111111111
2024-03-07 17:49:54,5.7218178000008875,49.635654000000315,1.3900560666684214,1.8270932666666795,4.0979597666648715,-1.0,11.351263033333225,25.042944,56.418304,12.849152,93.159424,212.144128,-1.0,103.510016,37.209999999999994,3128.5377777777776,26.009999999999998,-1.0,157.92111111111112,212.18777777777777,92.8011111111111
2024-03-07 17:49:59,5.7218178000008875,49.635654000000315,1.3900560666684214,2.628296533333696,6.790948266668314,-1.0,11.351263033333225,25.042944,56.418304,12.849152,93.159424,212.340736,-1.0,103.510016,42.684444444444445,3128.5377777777776,26.009999999999998,-1.0,160.44444444444443,212.18777777777777,92.8011111111111
2024-03-07 17:50:04,5.7218178000008875,49.635654000000315,1.3900560666684214,2.628296533333696,6.790948266668314,-1.0,11.351263033333225,25.042944,56.418304,12.849152,93.159424,212.340736,-1.0,103.510016,42.684444444444445,3128.5377777777776,26.009999999999998,-1.0,160.44444444444443,212.18777777777777,92.8011111111111
2024-03-07 17:50:09,5.5048298333379835,19.495148266651086,1.5549171333304912,2.628296533333696,6.790948266668314,-1.0,11.103643499999786,25.059328,56.40192,13.197312,93.159424,212.340736,-1.0,103.653376,42.684444444444445,3981.61,224.0011111111111,-1.0,160.44444444444443,175.12111111111108,98.67111111111112
2024-03-07 17:50:14,5.5048298333379835,19.495148266651086,1.5549171333304912,2.628296533333696,6.790948266668314,-1.0,11.103643499999786,25.059328,56.40192,13.197312,93.159424,212.340736,-1.0,103.653376,42.684444444444445,3981.61,224.0011111111111,-1.0,160.44444444444443,175.12111111111108,98.67111111111112
2024-03-07 17:50:19,5.5048298333379835,19.495148266651086,1.5549171333304912,2.628296533333696,6.790948266668314,-1.0,11.103643499999786,25.059328,56.40192,13.197312,93.159424,212.340736,-1.0,103.653376,42.684444444444445,3981.61,224.0011111111111,-1.0,160.44444444444443,175.12111111111108,98.67111111111112
2024-03-07 17:50:24,5.5048298333379835,19.495148266651086,1.5549171333304912,2.628296533333696,6.790948266668314,-1.0,11.103643499999786,25.059328,56.40192,13.197312,93.159424,212.340736,-1.0,103.653376,42.684444444444445,3981.61,224.0011111111111,-1.0,160.44444444444443,175.12111111111108,98.67111111111112
2024-03-07 17:50:29,5.5048298333379835,19.495148266651086,1.5549171333304912,2.1143015333336734,4.123383933332056,-1.0,11.103643499999786,25.059328,56.40192,13.197312,93.159424,212.45952,-1.0,103.653376,23.361111111111107,3981.61,224.0011111111111,-1.0,115.92111111111113,175.12111111111108,98.67111111111112
2024-03-07 17:50:34,5.5048298333379835,19.495148266651086,1.5549171333304912,2.1143015333336734,4.123383933332056,-1.0,11.103643499999786,25.059328,56.40192,13.197312,93.159424,212.45952,-1.0,103.653376,23.361111111111107,3981.61,224.0011111111111,-1.0,115.92111111111113,175.12111111111108,98.67111111111112
2024-03-07 17:50:39,6.553015033326422,46.23992803332536,1.446137366667699,2.1143015333336734,4.123383933332056,-1.0,8.053541933333483,25.042944,56.287232,12.726272,93.159424,212.45952,-1.0,103.727104,23.361111111111107,5319.271111111112,151.29000000000002,-1.0,115.92111111111113,144.8011111111111,78.61777777777779
2024-03-07 17:50:44,6.553015033326422,46.23992803332536,1.446137366667699,2.1143015333336734,4.123383933332056,-1.0,8.053541933333483,25.042944,56.287232,12.726272,93.159424,212.45952,-1.0,103.727104,23.361111111111107,5319.271111111112,151.29000000000002,-1.0,115.92111111111113,144.8011111111111,78.61777777777779
2024-03-07 17:50:49,6.553015033326422,46.23992803332536,1.446137366667699,2.1143015333336734,4.123383933332056,-1.0,8.053541933333483,25.042944,56.287232,12.726272,93.159424,212.45952,-1.0,103.727104,23.361111111111107,5319.271111111112,151.29000000000002,-1.0,115.92111111111113,144.8011111111111,78.61777777777779
2024-03-07 17:50:54,6.553015033326422,46.23992803332536,1.446137366667699,2.1143015333336734,4.123383933332056,-1.0,8.053541933333483,25.042944,56.287232,12.726272,93.159424,212.45952,-1.0,103.727104,23.361111111111107,5319.271111111112,151.29000000000002,-1.0,115.92111111111113,144.8011111111111,78.61777777777779
2024-03-07 17:50:59,6.553015033326422,46.23992803332536,1.446137366667699,1.9389684333323962,5.1564828666679805,-1.0,8.053541933333483,25.042944,56.287232,12.726272,93.159424,212.566016,-1.0,103.727104,11.111111111111112,5319.271111111112,151.29000000000002,-1.0,109.55111111111111,144.8011111111111,78.61777777777779
2024-03-07 17:51:04,6.553015033326422,46.23992803332536,1.446137366667699,1.9389684333323962,5.1564828666679805,-1.0,8.053541933333483,25.042944,56.287232,12.726272,93.159424,212.566016,-1.0,103.727104,11.111111111111112,5319.271111111112,151.29000000000002,-1.0,109.55111111111111,144.8011111111111,78.61777777777779
