details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:00:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:01:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:02:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:28
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:33
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:38
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:43
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:48
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:53
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:03:58
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:04:03
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:04:08
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:04:13
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:04:18
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:04:23
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-06 03:04:28
