timestamp,productpage-v1_details-v1&p50,istio-ingressgateway_productpage-v1&p50,reviews-v2_ratings-v1&p50,reviews-v3_ratings-v1&p50,productpage-v1_reviews-v1&p50,productpage-v1_reviews-v2&p50,productpage-v1_reviews-v3&p50,productpage-v1_details-v1&p90,istio-ingressgateway_productpage-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,productpage-v1_reviews-v1&p90,productpage-v1_reviews-v2&p90,productpage-v1_reviews-v3&p90,productpage-v1_details-v1&p99,istio-ingressgateway_productpage-v1&p99,reviews-v2_ratings-v1&p99,reviews-v3_ratings-v1&p99,productpage-v1_reviews-v1&p99,productpage-v1_reviews-v2&p99,productpage-v1_reviews-v3&p99
2024-03-06 03:00:03,2.4947368421052634,19.65625,0.49264705882352944,1.0588235294117645,1.4210526315789473,3.125,7.536231884057971,38.38888888888889,77.60869565217394,4.187878787878788,4.211764705882354,4.28421052631579,4.825,9.565217391304348,48.83888888888889,97.76086956521738,4.918787878787878,4.921176470588234,4.928421052631578,9.149999999999993,14.49999999999992
2024-03-06 03:00:08,2.4947368421052634,20.265625,0.47297297297297297,0.4797297297297297,1.6363636363636365,3.125,7.536231884057971,38.38888888888889,81.44067796610172,4.151515151515151,4.164705882352941,4.327272727272728,4.825,9.565217391304348,48.83888888888889,98.14406779661016,4.915151515151514,4.916470588235294,4.9327272727272735,9.149999999999993,14.49999999999992
2024-03-06 03:00:13,3.0366972477064222,20.265625,0.5,0.49324324324324326,1.6363636363636365,3.11764705882353,7.535211267605634,40.30701754385966,81.44067796610172,4.2,4.18888888888889,4.327272727272728,4.811764705882354,9.56338028169014,49.03070175438596,98.14406779661016,4.92,4.918888888888889,4.9327272727272735,9.100000000000001,14.199999999999953
2024-03-06 03:00:18,2.9298245614035086,20.030674846625764,0.5,0.49324324324324326,1.6511627906976745,3.147058823529412,7.6515151515151505,39.0,79.03846153846155,4.2,4.18888888888889,4.404651162790698,4.864705882352942,9.772727272727272,48.900000000000006,97.90384615384616,4.92,4.918888888888889,6.2999999999999945,9.270000000000001,22.37499999999998
2024-03-06 03:00:23,2.9298245614035086,19.385964912280702,1.1621621621621623,1.0555555555555554,1.2631578947368425,3.147058823529412,7.6515151515151505,39.0,71.08108108108108,4.232432432432432,4.21111111111111,4.336842105263158,4.864705882352942,9.772727272727272,48.900000000000006,97.1081081081081,4.923243243243244,4.921111111111111,6.349999999999989,9.270000000000001,22.37499999999998
2024-03-06 03:00:28,2.5412844036697244,19.385964912280702,1.1111111111111107,1.1111111111111114,1.2631578947368425,3.1818181818181817,7.6893939393939394,36.28205128205128,71.08108108108108,4.222222222222221,4.311111111111114,4.336842105263158,4.927272727272728,9.84090909090909,48.628205128205124,97.1081081081081,4.9222222222222225,6.400000000000032,6.349999999999989,9.399999999999999,22.869999999999994
2024-03-06 03:00:33,2.5045871559633026,19.24418604651163,1.1111111111111107,1.1111111111111114,1.1666666666666667,3.21875,7.608695652173914,36.05263157894737,70.55555555555556,4.222222222222221,4.311111111111114,4.322222222222221,4.99375,9.695652173913045,48.60526315789473,97.05555555555554,4.9222222222222225,6.400000000000032,14.349999999999937,9.492857142857142,21.400000000000016
2024-03-06 03:00:38,2.5045871559633026,19.14201183431953,0.5,1.1111111111111114,1.5714285714285712,3.21875,7.608695652173914,36.05263157894737,70.57142857142858,4.200000000000001,4.311111111111114,4.497142857142856,4.99375,9.695652173913045,48.60526315789473,97.05714285714285,4.92,6.400000000000032,20.20000000000001,9.492857142857142,21.400000000000016
2024-03-06 03:00:43,2.428571428571429,19.14201183431953,0.47916666666666663,0.4642857142857143,1.5714285714285712,3.2295081967213117,7.579365079365079,34.77272727272728,70.57142857142858,4.163636363636364,4.133333333333334,4.497142857142856,5.142857142857146,9.642857142857142,48.47727272727272,97.05714285714285,4.916363636363636,4.913333333333334,20.20000000000001,9.51428571428571,20.12500000000005
2024-03-06 03:00:48,2.3928571428571432,18.863636363636363,0.47916666666666663,0.4642857142857143,1.594594594594595,3.2295081967213117,7.538461538461538,32.413793103448285,66.4516129032258,4.163636363636364,4.133333333333334,4.405405405405406,5.142857142857146,9.569230769230769,48.24137931034481,96.64516129032256,4.916363636363636,4.913333333333334,15.25000000000017,9.51428571428571,15.099999999999856
