timestamp,details-v1&p50,productpage-v1&p50,ratings-v1&p50,reviews-v1&p50,reviews-v2&p50,reviews-v3&p50,details-v1&p90,productpage-v1&p90,ratings-v1&p90,reviews-v1&p90,reviews-v2&p90,reviews-v3&p90,details-v1&p99,productpage-v1&p99,ratings-v1&p99,reviews-v1&p99,reviews-v2&p99,reviews-v3&p99
2024-03-11 00:53:04,3.3404255319148937,19.52247191011236,0.2640845070422535,0.31896551724137934,7.569444444444445,7.5,31.666666666666664,49.423076923076934,0.4753521126760563,3.150000000000001,9.625,9.5,48.16666666666667,94.86363636363637,4.250000000000003,4.815,19.450000000000028,9.95
2024-03-11 00:53:09,3.3404255319148937,19.52247191011236,0.2640845070422535,0.31896551724137934,7.5735294117647065,7.5,31.666666666666664,49.423076923076934,0.4753521126760563,3.150000000000001,9.632352941176471,9.5,48.16666666666667,94.86363636363637,4.250000000000003,4.815,19.749999999999993,9.95
2024-03-11 00:53:14,3.4772727272727275,19.52247191011236,0.2640845070422535,0.31896551724137934,7.5735294117647065,7.5,37.02380952380953,49.423076923076934,0.4753521126760563,3.150000000000001,9.632352941176471,9.5,48.70238095238095,94.86363636363637,4.250000000000003,4.815,19.749999999999993,9.95
2024-03-11 00:53:19,3.4772727272727275,19.75,0.2613636363636363,0.3017241379310345,7.5735294117647065,7.424242424242425,37.02380952380953,71.11111111111111,0.4704545454545454,2.666666666666667,9.632352941176471,9.484848484848484,48.70238095238095,97.1111111111111,4.079999999999991,4.766666666666666,19.749999999999993,9.94848484848485
2024-03-11 00:53:24,3.4772727272727275,19.75,0.2613636363636363,0.3017241379310345,7.5,7.424242424242425,37.02380952380953,71.11111111111111,0.4704545454545454,2.666666666666667,9.5,9.484848484848484,48.70238095238095,97.1111111111111,4.079999999999991,4.766666666666666,9.95,9.94848484848485
2024-03-11 00:53:29,0.4473684210526316,19.75,0.2613636363636363,0.3017241379310345,7.5,7.424242424242425,31.7857142857143,71.11111111111111,0.4704545454545454,2.666666666666667,9.5,9.484848484848484,48.178571428571445,97.1111111111111,4.079999999999991,4.766666666666666,9.95,9.94848484848485
2024-03-11 00:53:34,0.4473684210526316,19.065934065934066,0.25,0.34615384615384615,7.5,7.361111111111111,31.7857142857143,69.44444444444443,0.45,3.559999999999999,9.5,9.472222222222221,48.178571428571445,96.94444444444444,0.495,4.856,9.95,9.947222222222223
2024-03-11 00:53:39,0.4473684210526316,19.065934065934066,0.25,0.34615384615384615,7.5,7.361111111111111,31.7857142857143,69.44444444444443,0.45,3.559999999999999,9.5,9.472222222222221,48.178571428571445,96.94444444444444,0.495,4.856,9.95,9.947222222222223
2024-03-11 00:53:44,0.3814102564102564,19.065934065934066,0.25,0.34615384615384615,7.5,7.361111111111111,33.47222222222223,69.44444444444443,0.45,3.559999999999999,9.5,9.472222222222221,48.347222222222214,96.94444444444444,0.495,4.856,9.95,9.947222222222223
2024-03-11 00:53:49,0.3814102564102564,18.659793814432987,0.25,0.31896551724137934,7.5,7.1875,33.47222222222223,60.000000000000036,0.45,3.150000000000002,9.5,9.4375,48.347222222222214,96.00000000000001,0.495,4.8149999999999995,9.95,9.94375
2024-03-11 00:53:54,0.3814102564102564,18.659793814432987,0.25,0.31896551724137934,7.5,7.1875,33.47222222222223,60.000000000000036,0.45,3.150000000000002,9.5,9.4375,48.347222222222214,96.00000000000001,0.495,4.8149999999999995,9.95,9.94375
2024-03-11 00:53:59,0.4080882352941177,18.659793814432987,0.25,0.31896551724137934,7.5,7.1875,33.6764705882353,60.000000000000036,0.45,3.150000000000002,9.5,9.4375,48.367647058823536,96.00000000000001,0.495,4.8149999999999995,9.95,9.94375
2024-03-11 00:54:04,0.4080882352941177,18.983516483516482,0.25,0.27941176470588236,7.5,7.121212121212121,33.6764705882353,67.3529411764706,0.45,1.199999999999998,9.5,9.424242424242426,48.367647058823536,96.73529411764707,0.495,4.620000000000002,9.95,9.942424242424241
2024-03-11 00:54:09,0.4080882352941177,18.983516483516482,0.25,0.27941176470588236,7.5,7.121212121212121,33.6764705882353,67.3529411764706,0.45,1.199999999999998,9.5,9.424242424242426,48.367647058823536,96.73529411764707,0.495,4.620000000000002,9.95,9.942424242424241
2024-03-11 00:54:14,0.36643835616438364,18.983516483516482,0.25,0.27941176470588236,7.5,7.121212121212121,30.89285714285716,67.3529411764706,0.45,1.199999999999998,9.5,9.424242424242426,48.08928571428571,96.73529411764707,0.495,4.620000000000002,9.95,9.942424242424241
2024-03-11 00:54:19,0.36643835616438364,18.653846153846153,0.2535714285714286,0.32407407407407407,7.5,7.424242424242425,30.89285714285716,56.24999999999998,0.45642857142857146,3.25,9.5,9.484848484848484,48.08928571428571,95.62499999999999,2.1600000000000206,4.824999999999999,9.95,9.94848484848485
2024-03-11 00:54:24,0.36643835616438364,18.653846153846153,0.2535714285714286,0.32407407407407407,7.5735294117647065,7.424242424242425,30.89285714285716,56.24999999999998,0.45642857142857146,3.25,9.632352941176471,9.484848484848484,48.08928571428571,95.62499999999999,2.1600000000000206,4.824999999999999,19.749999999999993,9.94848484848485
2024-03-11 00:54:29,3.3488372093023258,18.653846153846153,0.2535714285714286,0.32407407407407407,7.5735294117647065,7.424242424242425,34.55882352941177,56.24999999999998,0.45642857142857146,3.25,9.632352941176471,9.484848484848484,48.455882352941174,95.62499999999999,2.1600000000000206,4.824999999999999,19.749999999999993,9.94848484848485
