timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-h5x5x_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-prbfv_cpu,reviews-v3-5fd56449d8-npw75_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-h5x5x_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-prbfv_memory,reviews-v3-5fd56449d8-npw75_memory,productpage-v1-7fb564989f-lvdk6_network,reviews-v3-5fd56449d8-npw75_network,reviews-v1-7b76c4f45d-phxww_network,details-v1-b788479c5-bbg6t_network,productpage-v1-7fb564989f-h5x5x_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-prbfv_network
2024-03-11 00:53:54,6.6681734666569055,-1.0,42.05397036663878,1.5634836666663432,1.5465855000002193,4.205988966666041,4.715002699999597,25.178112,-1.0,56.696832,14.41792,82.354176,170.31168,168.763392,1586.6944444444446,162.13777777777776,77.44000000000001,151.29000000000002,-1.0,157.92111111111112,163.84000000000003
2024-03-11 00:53:59,6.6681734666569055,-1.0,42.05397036663878,1.5634836666663432,1.9382620000001793,7.109493666666822,5.078933566666896,25.178112,-1.0,56.696832,14.41792,82.354176,170.508288,168.849408,1586.6944444444446,44.89,52.321111111111115,151.29000000000002,-1.0,157.92111111111112,109.55111111111111
2024-03-11 00:54:04,6.6681734666569055,-1.0,42.05397036663878,1.5634836666663432,1.9382620000001793,7.109493666666822,5.078933566666896,25.178112,-1.0,56.696832,14.41792,82.354176,170.508288,168.849408,1586.6944444444446,44.89,52.321111111111115,151.29000000000002,-1.0,157.92111111111112,109.55111111111111
2024-03-11 00:54:09,6.341648266667713,-1.0,53.382517566691,1.3016880999998648,1.9382620000001793,7.109493666666822,5.078933566666896,25.178112,-1.0,56.598528,14.618624,82.354176,170.508288,168.849408,5241.760000000001,44.89,52.321111111111115,198.81,-1.0,29.521111111111114,109.55111111111111
2024-03-11 00:54:14,6.341648266667713,-1.0,53.382517566691,1.3016880999998648,1.9382620000001793,7.109493666666822,5.078933566666896,25.178112,-1.0,56.598528,14.618624,82.354176,170.508288,168.849408,5241.760000000001,44.89,52.321111111111115,198.81,-1.0,29.521111111111114,109.55111111111111
2024-03-11 00:54:19,6.341648266667713,-1.0,53.382517566691,1.3016880999998648,1.9382620000001793,7.109493666666822,5.078933566666896,25.178112,-1.0,56.598528,14.618624,82.354176,170.508288,168.849408,5241.760000000001,44.89,52.321111111111115,198.81,-1.0,29.521111111111114,109.55111111111111
2024-03-11 00:54:24,6.341648266667713,-1.0,53.382517566691,1.3016880999998648,1.9382620000001793,7.109493666666822,5.078933566666896,25.178112,-1.0,56.598528,14.618624,82.354176,170.508288,168.849408,5241.760000000001,44.89,52.321111111111115,198.81,-1.0,29.521111111111114,109.55111111111111
2024-03-11 00:54:29,6.341648266667713,-1.0,53.382517566691,1.3016880999998648,1.978953966666571,4.908007599999564,5.208605900000407,25.178112,-1.0,56.598528,14.618624,82.362368,170.668032,168.947712,5241.760000000001,85.25444444444443,12.017777777777779,198.81,-1.0,29.521111111111114,104.7211111111111
2024-03-11 00:54:34,6.341648266667713,-1.0,53.382517566691,1.3016880999998648,1.978953966666571,4.908007599999564,5.208605900000407,25.178112,-1.0,56.598528,14.618624,82.362368,170.668032,168.947712,5241.760000000001,85.25444444444443,12.017777777777779,198.81,-1.0,29.521111111111114,104.7211111111111
2024-03-11 00:54:39,6.468669266678262,-1.0,58.00320610002625,1.3534757999991598,1.978953966666571,4.908007599999564,5.208605900000407,25.178112,-1.0,56.598528,14.819328,82.362368,170.668032,168.947712,3139.7344444444443,85.25444444444443,12.017777777777779,132.25,-1.0,120.26777777777778,104.7211111111111
2024-03-11 00:54:44,6.468669266678262,-1.0,58.00320610002625,1.3534757999991598,1.978953966666571,4.908007599999564,5.208605900000407,25.178112,-1.0,56.598528,14.819328,82.362368,170.668032,168.947712,3139.7344444444443,85.25444444444443,12.017777777777779,132.25,-1.0,120.26777777777778,104.7211111111111
2024-03-11 00:54:49,6.468669266678262,-1.0,58.00320610002625,1.3534757999991598,1.978953966666571,4.908007599999564,5.208605900000407,25.178112,-1.0,56.598528,14.819328,82.362368,170.668032,168.947712,3139.7344444444443,85.25444444444443,12.017777777777779,132.25,-1.0,120.26777777777778,104.7211111111111
2024-03-11 00:54:54,6.468669266678262,-1.0,58.00320610002625,1.3534757999991598,1.978953966666571,4.908007599999564,5.208605900000407,25.178112,-1.0,56.598528,14.819328,82.362368,170.668032,168.947712,3139.7344444444443,85.25444444444443,12.017777777777779,132.25,-1.0,120.26777777777778,104.7211111111111
2024-03-11 00:54:59,6.468669266678262,-1.0,58.00320610002625,1.3534757999991598,1.4128951666667908,5.2238310000007,4.157295499999236,25.178112,-1.0,56.598528,14.819328,82.362368,170.815488,169.037824,3139.7344444444443,216.08999999999997,98.67111111111112,132.25,-1.0,120.26777777777778,229.01777777777775
2024-03-11 00:55:04,6.468669266678262,-1.0,58.00320610002625,1.3534757999991598,1.4128951666667908,5.2238310000007,4.157295499999236,25.178112,-1.0,56.598528,14.819328,82.362368,170.815488,169.037824,3139.7344444444443,216.08999999999997,98.67111111111112,132.25,-1.0,120.26777777777778,229.01777777777775
2024-03-11 00:55:09,8.315271266656055,-1.0,63.649063499966964,2.501822499997767,1.4128951666667908,5.2238310000007,4.157295499999236,25.178112,-1.0,56.713216,14.860288,82.362368,170.815488,169.037824,7022.44,216.08999999999997,98.67111111111112,181.35111111111112,-1.0,143.20111111111112,229.01777777777775
2024-03-11 00:55:14,8.315271266656055,-1.0,63.649063499966964,2.501822499997767,1.4128951666667908,5.2238310000007,4.157295499999236,25.178112,-1.0,56.713216,14.860288,82.362368,170.815488,169.037824,7022.44,216.08999999999997,98.67111111111112,181.35111111111112,-1.0,143.20111111111112,229.01777777777775
2024-03-11 00:55:19,8.315271266656055,-1.0,63.649063499966964,2.501822499997767,1.4128951666667908,5.2238310000007,4.157295499999236,25.178112,-1.0,56.713216,14.860288,82.362368,170.815488,169.037824,7022.44,216.08999999999997,98.67111111111112,181.35111111111112,-1.0,143.20111111111112,229.01777777777775
2024-03-11 00:55:24,8.315271266656055,-1.0,63.649063499966964,2.501822499997767,1.4128951666667908,5.2238310000007,4.157295499999236,25.178112,-1.0,56.713216,14.860288,82.362368,170.815488,169.037824,7022.44,216.08999999999997,98.67111111111112,181.35111111111112,-1.0,143.20111111111112,229.01777777777775
2024-03-11 00:55:29,8.315271266656055,-1.0,63.649063499966964,2.501822499997767,2.350363366666386,5.400253666666307,6.240154733333725,25.178112,-1.0,56.713216,14.860288,82.362368,170.92608,169.218048,7022.44,153.76000000000002,32.111111111111114,181.35111111111112,-1.0,143.20111111111112,101.33777777777777
2024-03-11 00:55:34,8.315271266656055,-1.0,63.649063499966964,2.501822499997767,2.350363366666386,5.400253666666307,6.240154733333725,25.178112,-1.0,56.713216,14.860288,82.362368,170.92608,169.218048,7022.44,153.76000000000002,32.111111111111114,181.35111111111112,-1.0,143.20111111111112,101.33777777777777
2024-03-11 00:55:39,7.688630500009215,-1.0,66.51021813334714,1.9368154666684252,2.350363366666386,5.400253666666307,6.240154733333725,25.178112,-1.0,56.598528,14.299136,82.362368,170.92608,169.218048,6336.159999999999,153.76000000000002,32.111111111111114,230.02777777777777,-1.0,78.02777777777779,101.33777777777777
2024-03-11 00:55:44,7.688630500009215,-1.0,66.51021813334714,1.9368154666684252,2.350363366666386,5.400253666666307,6.240154733333725,25.178112,-1.0,56.598528,14.299136,82.362368,170.92608,169.218048,6336.159999999999,153.76000000000002,32.111111111111114,230.02777777777777,-1.0,78.02777777777779,101.33777777777777
2024-03-11 00:55:49,7.688630500009215,-1.0,66.51021813334714,1.9368154666684252,2.350363366666386,5.400253666666307,6.240154733333725,25.178112,-1.0,56.598528,14.299136,82.362368,170.92608,169.218048,6336.159999999999,153.76000000000002,32.111111111111114,230.02777777777777,-1.0,78.02777777777779,101.33777777777777
2024-03-11 00:55:54,7.688630500009215,-1.0,66.51021813334714,1.9368154666684252,2.350363366666386,5.400253666666307,6.240154733333725,25.178112,-1.0,56.598528,14.299136,82.362368,170.92608,169.218048,6336.159999999999,153.76000000000002,32.111111111111114,230.02777777777777,-1.0,78.02777777777779,101.33777777777777
2024-03-11 00:55:59,7.688630500009215,-1.0,66.51021813334714,1.9368154666684252,1.728075000000236,4.013994333333434,4.437846033332941,25.178112,-1.0,56.598528,14.299136,82.362368,171.008,169.299968,6336.159999999999,164.69444444444446,39.69,230.02777777777777,-1.0,78.02777777777779,148.83999999999997
2024-03-11 00:56:04,7.688630500009215,-1.0,66.51021813334714,1.9368154666684252,1.728075000000236,4.013994333333434,4.437846033332941,25.178112,-1.0,56.598528,14.299136,82.362368,171.008,169.299968,6336.159999999999,164.69444444444446,39.69,230.02777777777777,-1.0,78.02777777777779,148.83999999999997
2024-03-11 00:56:09,4.00490903333169,-1.0,61.07071496662684,1.6953736000004938,1.728075000000236,4.013994333333434,4.437846033332941,25.178112,-1.0,56.598528,14.606336,82.362368,171.008,169.299968,693.4444444444443,164.69444444444446,39.69,214.13444444444443,-1.0,79.80444444444444,148.83999999999997
2024-03-11 00:56:14,4.00490903333169,-1.0,61.07071496662684,1.6953736000004938,1.728075000000236,4.013994333333434,4.437846033332941,25.178112,-1.0,56.598528,14.606336,82.362368,171.008,169.299968,693.4444444444443,164.69444444444446,39.69,214.13444444444443,-1.0,79.80444444444444,148.83999999999997
2024-03-11 00:56:19,4.00490903333169,-1.0,61.07071496662684,1.6953736000004938,1.728075000000236,4.013994333333434,4.437846033332941,25.178112,-1.0,56.598528,14.606336,82.362368,171.008,169.299968,693.4444444444443,164.69444444444446,39.69,214.13444444444443,-1.0,79.80444444444444,148.83999999999997
2024-03-11 00:56:24,4.00490903333169,-1.0,61.07071496662684,1.6953736000004938,1.728075000000236,4.013994333333434,4.437846033332941,25.178112,-1.0,56.598528,14.606336,82.362368,171.008,169.299968,693.4444444444443,164.69444444444446,39.69,214.13444444444443,-1.0,79.80444444444444,148.83999999999997
2024-03-11 00:56:29,4.00490903333169,-1.0,61.07071496662684,1.6953736000004938,2.048342999999875,6.079395599999771,4.862173966666698,25.178112,-1.0,56.598528,14.606336,82.362368,171.159552,169.414656,693.4444444444443,105.40444444444447,29.884444444444444,214.13444444444443,-1.0,79.80444444444444,136.89
2024-03-11 00:56:34,4.00490903333169,-1.0,61.07071496662684,1.6953736000004938,2.048342999999875,6.079395599999771,4.862173966666698,25.178112,-1.0,56.598528,14.606336,82.362368,171.159552,169.414656,693.4444444444443,105.40444444444447,29.884444444444444,214.13444444444443,-1.0,79.80444444444444,136.89
2024-03-11 00:56:39,11.803075300000879,-1.0,52.89797263333942,1.9528716333335676,2.048342999999875,6.079395599999771,4.862173966666698,25.178112,-1.0,56.713216,15.077376,82.362368,171.159552,169.414656,5990.760000000001,105.40444444444447,29.884444444444444,30.987777777777776,-1.0,84.02777777777777,136.89
2024-03-11 00:56:44,11.803075300000879,-1.0,52.89797263333942,1.9528716333335676,2.048342999999875,6.079395599999771,4.862173966666698,25.178112,-1.0,56.713216,15.077376,82.362368,171.159552,169.414656,5990.760000000001,105.40444444444447,29.884444444444444,30.987777777777776,-1.0,84.02777777777777,136.89
2024-03-11 00:56:49,11.803075300000879,-1.0,52.89797263333942,1.9528716333335676,2.048342999999875,6.079395599999771,4.862173966666698,25.178112,-1.0,56.713216,15.077376,82.362368,171.159552,169.414656,5990.760000000001,105.40444444444447,29.884444444444444,30.987777777777776,-1.0,84.02777777777777,136.89
2024-03-11 00:56:54,11.803075300000879,-1.0,52.89797263333942,1.9528716333335676,2.048342999999875,6.079395599999771,4.862173966666698,25.178112,-1.0,56.713216,15.077376,82.362368,171.159552,169.414656,5990.760000000001,105.40444444444447,29.884444444444444,30.987777777777776,-1.0,84.02777777777777,136.89
2024-03-11 00:56:59,11.803075300000879,-1.0,52.89797263333942,1.9528716333335676,1.9566791666666932,5.274526800000483,6.192530300000007,25.178112,-1.0,56.713216,15.077376,82.362368,171.27424,169.549824,5990.760000000001,78.61777777777779,11.111111111111112,30.987777777777776,-1.0,84.02777777777777,54.26777777777777
2024-03-11 00:57:04,11.803075300000879,-1.0,52.89797263333942,1.9528716333335676,1.9566791666666932,5.274526800000483,6.192530300000007,25.178112,-1.0,56.713216,15.077376,82.362368,171.27424,169.549824,5990.760000000001,78.61777777777779,11.111111111111112,30.987777777777776,-1.0,84.02777777777777,54.26777777777777
2024-03-11 00:57:09,6.088074666665003,-1.0,87.2382706666637,1.9399483999980778,1.9566791666666932,5.274526800000483,6.192530300000007,25.178112,-1.0,56.89344,14.409728,82.362368,171.27424,169.549824,5975.29,78.61777777777779,11.111111111111112,362.26777777777784,-1.0,70.00111111111111,54.26777777777777
2024-03-11 00:57:14,6.088074666665003,-1.0,87.2382706666637,1.9399483999980778,1.9566791666666932,5.274526800000483,6.192530300000007,25.178112,-1.0,56.89344,14.409728,82.362368,171.27424,169.549824,5975.29,78.61777777777779,11.111111111111112,362.26777777777784,-1.0,70.00111111111111,54.26777777777777
2024-03-11 00:57:19,6.088074666665003,-1.0,87.2382706666637,1.9399483999980778,1.9566791666666932,5.274526800000483,6.192530300000007,25.178112,-1.0,56.89344,14.409728,82.362368,171.27424,169.549824,5975.29,78.61777777777779,11.111111111111112,362.26777777777784,-1.0,70.00111111111111,54.26777777777777
2024-03-11 00:57:24,6.088074666665003,-1.0,87.2382706666637,1.9399483999980778,1.9566791666666932,5.274526800000483,6.192530300000007,25.178112,-1.0,56.89344,14.409728,82.362368,171.27424,169.549824,5975.29,78.61777777777779,11.111111111111112,362.26777777777784,-1.0,70.00111111111111,54.26777777777777
2024-03-11 00:57:29,6.088074666665003,-1.0,87.2382706666637,1.9399483999980778,1.9494015666666087,3.0794093333327055,5.151118200000345,25.178112,-1.0,56.89344,14.409728,82.362368,171.343872,169.5744,5975.29,146.41,40.96000000000001,362.26777777777784,-1.0,70.00111111111111,138.45444444444448
2024-03-11 00:57:34,6.088074666665003,-1.0,87.2382706666637,1.9399483999980778,1.9494015666666087,3.0794093333327055,5.151118200000345,25.178112,-1.0,56.89344,14.409728,82.362368,171.343872,169.5744,5975.29,146.41,40.96000000000001,362.26777777777784,-1.0,70.00111111111111,138.45444444444448
2024-03-11 00:57:39,8.540514033332633,-1.0,44.60919723333063,1.0202024000022902,1.9494015666666087,3.0794093333327055,5.151118200000345,25.178112,-1.0,56.598528,14.299136,82.362368,171.343872,169.5744,1733.3344444444444,146.41,40.96000000000001,51.361111111111114,-1.0,71.12111111111112,138.45444444444448
2024-03-11 00:57:44,8.540514033332633,-1.0,44.60919723333063,1.0202024000022902,1.9494015666666087,3.0794093333327055,5.151118200000345,25.178112,-1.0,56.598528,14.299136,82.362368,171.343872,169.5744,1733.3344444444444,146.41,40.96000000000001,51.361111111111114,-1.0,71.12111111111112,138.45444444444448
2024-03-11 00:57:49,8.540514033332633,-1.0,44.60919723333063,1.0202024000022902,1.9494015666666087,3.0794093333327055,5.151118200000345,25.178112,-1.0,56.598528,14.299136,82.362368,171.343872,169.5744,1733.3344444444444,146.41,40.96000000000001,51.361111111111114,-1.0,71.12111111111112,138.45444444444448
2024-03-11 00:57:54,8.540514033332633,-1.0,44.60919723333063,1.0202024000022902,1.9494015666666087,3.0794093333327055,5.151118200000345,25.178112,-1.0,56.598528,14.299136,82.362368,171.343872,169.5744,1733.3344444444444,146.41,40.96000000000001,51.361111111111114,-1.0,71.12111111111112,138.45444444444448
2024-03-11 00:57:59,8.540514033332633,-1.0,44.60919723333063,1.0202024000022902,1.6563358333333629,5.995342766667022,4.742083000000245,25.178112,-1.0,56.598528,14.299136,82.362368,171.454464,169.684992,1733.3344444444444,106.09000000000002,36.401111111111106,51.361111111111114,-1.0,71.12111111111112,92.8011111111111
2024-03-11 00:58:04,8.540514033332633,-1.0,44.60919723333063,1.0202024000022902,1.6563358333333629,5.995342766667022,4.742083000000245,25.178112,-1.0,56.598528,14.299136,82.362368,171.454464,169.684992,1733.3344444444444,106.09000000000002,36.401111111111106,51.361111111111114,-1.0,71.12111111111112,92.8011111111111
2024-03-11 00:58:09,8.667592599992227,-1.0,70.09248023338537,2.5063696666658566,1.6563358333333629,5.995342766667022,4.742083000000245,25.178112,-1.0,56.713216,14.073856,82.362368,171.454464,169.684992,3852.2711111111116,106.09000000000002,36.401111111111106,172.48444444444442,-1.0,170.73777777777778,92.8011111111111
2024-03-11 00:58:14,8.667592599992227,-1.0,70.09248023338537,2.5063696666658566,1.6563358333333629,5.995342766667022,4.742083000000245,25.178112,-1.0,56.713216,14.073856,82.362368,171.454464,169.684992,3852.2711111111116,106.09000000000002,36.401111111111106,172.48444444444442,-1.0,170.73777777777778,92.8011111111111
2024-03-11 00:58:19,8.667592599992227,-1.0,70.09248023338537,2.5063696666658566,1.6563358333333629,5.995342766667022,4.742083000000245,25.178112,-1.0,56.713216,14.073856,82.362368,171.454464,169.684992,3852.2711111111116,106.09000000000002,36.401111111111106,172.48444444444442,-1.0,170.73777777777778,92.8011111111111
2024-03-11 00:58:24,8.667592599992227,-1.0,70.09248023338537,2.5063696666658566,1.6563358333333629,5.995342766667022,4.742083000000245,25.178112,-1.0,56.713216,14.073856,82.362368,171.454464,169.684992,3852.2711111111116,106.09000000000002,36.401111111111106,172.48444444444442,-1.0,170.73777777777778,92.8011111111111
2024-03-11 00:58:29,8.667592599992227,-1.0,70.09248023338537,2.5063696666658566,1.7901407333331083,5.8125743666664675,5.330207499999536,25.178112,-1.0,56.713216,14.073856,82.362368,171.614208,169.766912,3852.2711111111116,75.68999999999998,24.66777777777778,172.48444444444442,-1.0,170.73777777777778,94.08999999999999
2024-03-11 00:58:34,8.667592599992227,-1.0,70.09248023338537,2.5063696666658566,1.7901407333331083,5.8125743666664675,5.330207499999536,25.178112,-1.0,56.713216,14.073856,82.362368,171.614208,169.766912,3852.2711111111116,75.68999999999998,24.66777777777778,172.48444444444442,-1.0,170.73777777777778,94.08999999999999
2024-03-11 00:58:39,5.090381100004985,-1.0,61.28128573333622,1.601167499999671,1.7901407333331083,5.8125743666664675,5.330207499999536,25.178112,-1.0,56.631296,14.405632,82.362368,171.614208,169.766912,6474.884444444445,75.68999999999998,24.66777777777778,186.77777777777777,-1.0,59.80444444444444,94.08999999999999
2024-03-11 00:58:44,5.090381100004985,-1.0,61.28128573333622,1.601167499999671,1.7901407333331083,5.8125743666664675,5.330207499999536,25.178112,-1.0,56.631296,14.405632,82.362368,171.614208,169.766912,6474.884444444445,75.68999999999998,24.66777777777778,186.77777777777777,-1.0,59.80444444444444,94.08999999999999
2024-03-11 00:58:49,5.090381100004985,-1.0,61.28128573333622,1.601167499999671,1.7901407333331083,5.8125743666664675,5.330207499999536,25.178112,-1.0,56.631296,14.405632,82.362368,171.614208,169.766912,6474.884444444445,75.68999999999998,24.66777777777778,186.77777777777777,-1.0,59.80444444444444,94.08999999999999
2024-03-11 00:58:54,5.090381100004985,-1.0,61.28128573333622,1.601167499999671,1.7901407333331083,5.8125743666664675,5.330207499999536,25.178112,-1.0,56.631296,14.405632,82.362368,171.614208,169.766912,6474.884444444445,75.68999999999998,24.66777777777778,186.77777777777777,-1.0,59.80444444444444,94.08999999999999
2024-03-11 00:58:59,5.090381100004985,-1.0,61.28128573333622,1.601167499999671,1.4479827000002388,4.999478700000282,4.100391999999905,25.178112,-1.0,56.631296,14.405632,82.362368,171.728896,169.848832,6474.884444444445,97.35111111111112,34.41777777777777,186.77777777777777,-1.0,59.80444444444444,185.86777777777777
2024-03-11 00:59:04,5.090381100004985,-1.0,61.28128573333622,1.601167499999671,1.4479827000002388,4.999478700000282,4.100391999999905,25.178112,-1.0,56.631296,14.405632,82.362368,171.728896,169.848832,6474.884444444445,97.35111111111112,34.41777777777777,186.77777777777777,-1.0,59.80444444444444,185.86777777777777
2024-03-11 00:59:09,7.524717866666227,-1.0,68.04513583332057,1.5609806000005242,1.4479827000002388,4.999478700000282,4.100391999999905,25.194496,-1.0,56.664064,14.585856,82.362368,171.728896,169.848832,4391.271111111111,97.35111111111112,34.41777777777777,165.5511111111111,-1.0,110.25,185.86777777777777
2024-03-11 00:59:14,7.524717866666227,-1.0,68.04513583332057,1.5609806000005242,1.4479827000002388,4.999478700000282,4.100391999999905,25.194496,-1.0,56.664064,14.585856,82.362368,171.728896,169.848832,4391.271111111111,97.35111111111112,34.41777777777777,165.5511111111111,-1.0,110.25,185.86777777777777
2024-03-11 00:59:19,7.524717866666227,-1.0,68.04513583332057,1.5609806000005242,1.4479827000002388,4.999478700000282,4.100391999999905,25.194496,-1.0,56.664064,14.585856,82.362368,171.728896,169.848832,4391.271111111111,97.35111111111112,34.41777777777777,165.5511111111111,-1.0,110.25,185.86777777777777
2024-03-11 00:59:24,7.524717866666227,-1.0,68.04513583332057,1.5609806000005242,1.4479827000002388,4.999478700000282,4.100391999999905,25.194496,-1.0,56.664064,14.585856,82.362368,171.728896,169.848832,4391.271111111111,97.35111111111112,34.41777777777777,165.5511111111111,-1.0,110.25,185.86777777777777
2024-03-11 00:59:29,7.524717866666227,-1.0,68.04513583332057,1.5609806000005242,1.6195216666664198,5.4471161999998685,5.673496999999846,25.194496,-1.0,56.664064,14.585856,82.362368,171.843584,170.070016,4391.271111111111,104.7211111111111,24.010000000000005,165.5511111111111,-1.0,110.25,40.53444444444444
2024-03-11 00:59:34,7.524717866666227,-1.0,68.04513583332057,1.5609806000005242,1.6195216666664198,5.4471161999998685,5.673496999999846,25.194496,-1.0,56.664064,14.585856,82.362368,171.843584,170.070016,4391.271111111111,104.7211111111111,24.010000000000005,165.5511111111111,-1.0,110.25,40.53444444444444
2024-03-11 00:59:39,9.892110533337473,-1.0,66.21962253332943,1.7237981999983276,1.6195216666664198,5.4471161999998685,5.673496999999846,25.178112,-1.0,56.844288,14.761984,82.362368,171.843584,170.070016,1446.5344444444443,104.7211111111111,24.010000000000005,172.48444444444442,-1.0,24.010000000000005,40.53444444444444
2024-03-11 00:59:44,9.892110533337473,-1.0,66.21962253332943,1.7237981999983276,1.6195216666664198,5.4471161999998685,5.673496999999846,25.178112,-1.0,56.844288,14.761984,82.362368,171.843584,170.070016,1446.5344444444443,104.7211111111111,24.010000000000005,172.48444444444442,-1.0,24.010000000000005,40.53444444444444
2024-03-11 00:59:49,9.892110533337473,-1.0,66.21962253332943,1.7237981999983276,1.6195216666664198,5.4471161999998685,5.673496999999846,25.178112,-1.0,56.844288,14.761984,82.362368,171.843584,170.070016,1446.5344444444443,104.7211111111111,24.010000000000005,172.48444444444442,-1.0,24.010000000000005,40.53444444444444
2024-03-11 00:59:54,9.892110533337473,-1.0,66.21962253332943,1.7237981999983276,1.6195216666664198,5.4471161999998685,5.673496999999846,25.178112,-1.0,56.844288,14.761984,82.362368,171.843584,170.070016,1446.5344444444443,104.7211111111111,24.010000000000005,172.48444444444442,-1.0,24.010000000000005,40.53444444444444
2024-03-11 00:59:59,9.892110533337473,-1.0,66.21962253332943,1.7237981999983276,1.7221164333335537,3.8844792333331193,2.5019476333341117,25.178112,-1.0,56.844288,14.761984,82.362368,171.933696,170.12736,1446.5344444444443,121.0,44.001111111111115,172.48444444444442,-1.0,24.010000000000005,150.47111111111113
2024-03-11 01:00:04,9.892110533337473,-1.0,66.21962253332943,1.7237981999983276,1.7221164333335537,3.8844792333331193,2.5019476333341117,25.178112,-1.0,56.844288,14.761984,82.362368,171.933696,170.12736,1446.5344444444443,121.0,44.001111111111115,172.48444444444442,-1.0,24.010000000000005,150.47111111111113
