details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:29:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:30:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:31:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:32:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:33:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:34:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:34:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:34:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:34:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:34:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:34:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-07 06:34:31
