timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-pbcdw_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-pbcdw_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v3-5fd56449d8-tv4wp_network,ratings-v1-5b6b66f9b5-7bln6_network,productpage-v1-7fb564989f-lvdk6_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-s5dnq_network,reviews-v2-6ccf99c555-fqvhb_network,reviews-v1-7b76c4f45d-pbcdw_network
2024-03-06 16:53:46,5.19303896665709,43.0417208999946,1.4526782666659228,-1.0,1.393741166666492,5.458685200001885,3.3890255999987553,24.702976,56.479744,9.875456,-1.0,83.607552,525.611008,485.449728,247.53777777777776,110.25000000000004,3964.801111111113,349.6900000000001,60.32111111111111,127.69000000000001,-1.0
2024-03-06 16:53:51,5.19303896665709,43.0417208999946,1.4526782666659228,-1.0,1.393741166666492,5.458685200001885,5.094043300001279,24.702976,56.479744,9.875456,-1.0,83.607552,525.611008,485.576704,247.53777777777776,110.25000000000004,3964.801111111113,349.6900000000001,60.32111111111111,205.44444444444446,-1.0
2024-03-06 16:53:56,5.193038966657089,43.041720899994594,1.4526782666659224,-1.0,3.08543254232774,5.703438141579382,5.094043300001279,24.702976,56.479744,9.875456,-1.0,83.607552,525.791232,485.576704,115.89020499617513,110.25,3964.8011111111114,349.69,47.13853999576041,205.44444444444446,-1.0
2024-03-06 16:54:01,5.193038966657089,43.041720899994594,1.4526782666659224,-1.0,3.08543254232774,5.703438141579382,5.094043300001279,24.702976,56.479744,9.875456,-1.0,83.607552,525.791232,485.576704,115.89020499617513,110.25,3964.8011111111114,349.69,47.13853999576041,205.44444444444446,-1.0
2024-03-06 16:54:06,5.193038966657089,43.041720899994594,1.4526782666659224,-1.0,3.08543254232774,5.703438141579382,5.094043300001279,24.702976,56.479744,9.875456,-1.0,83.607552,525.791232,485.576704,115.89020499617513,110.25,3964.8011111111114,349.69,47.13853999576041,205.44444444444446,-1.0
2024-03-06 16:54:11,5.193038966657089,43.041720899994594,1.4526782666659224,-1.0,3.08543254232774,5.703438141579382,5.094043300001279,24.702976,56.479744,9.875456,-1.0,83.607552,525.791232,485.576704,115.89020499617513,110.25,3964.8011111111114,349.69,47.13853999576041,205.44444444444446,-1.0
2024-03-06 16:54:16,4.914978133335051,59.4746914333276,1.9066432999996632,-1.0,3.08543254232774,5.703438141579382,5.094043300001279,24.670208,56.479744,9.650176,-1.0,83.607552,525.791232,485.576704,115.89020499617513,142.4044444444445,5126.560000000001,98.01000000000005,47.13853999576041,205.44444444444446,-1.0
2024-03-06 16:54:21,4.914978133335051,59.4746914333276,1.9066432999996632,-1.0,3.08543254232774,5.703438141579382,4.442234033335049,24.670208,56.479744,9.650176,-1.0,83.607552,525.791232,485.732352,115.89020499617513,142.4044444444445,5126.560000000001,98.01000000000005,47.13853999576041,80.4011111111111,-1.0
2024-03-06 16:54:26,4.91497813333505,59.474691433327585,1.9066432999996628,-1.0,1.8189797306307376,5.083181457529602,4.442234033335049,24.670208,56.479744,9.650176,-1.0,83.607552,525.565952,485.732352,21.473503663670243,142.40444444444444,5126.5599999999995,98.01,35.213834174200514,80.4011111111111,-1.0
2024-03-06 16:54:31,4.91497813333505,59.474691433327585,1.9066432999996628,-1.0,1.8189797306307376,5.083181457529602,4.442234033335049,24.670208,56.479744,9.650176,-1.0,83.607552,525.565952,485.732352,21.473503663670243,142.40444444444444,5126.5599999999995,98.01,35.213834174200514,80.4011111111111,-1.0
2024-03-06 16:54:36,4.91497813333505,59.474691433327585,1.9066432999996628,-1.0,1.8189797306307376,5.083181457529602,4.442234033335049,24.670208,56.479744,9.650176,-1.0,83.607552,525.565952,485.732352,21.473503663670243,142.40444444444444,5126.5599999999995,98.01,35.213834174200514,80.4011111111111,-1.0
2024-03-06 16:54:41,4.91497813333505,59.474691433327585,1.9066432999996628,-1.0,1.8189797306307376,5.083181457529602,4.442234033335049,24.670208,56.479744,9.650176,-1.0,83.607552,525.565952,485.732352,21.473503663670243,142.40444444444444,5126.5599999999995,98.01,35.213834174200514,80.4011111111111,-1.0
2024-03-06 16:54:46,5.695520672995283,58.97247419623872,1.3643791437592616,-1.0,1.8189797306307376,5.083181457529602,4.442234033335049,24.686592,56.479744,9.818112,-1.0,83.607552,525.565952,485.732352,21.473503663670243,62.34763677631451,5150.0886238539915,206.19486469769726,35.213834174200514,80.4011111111111,-1.0
2024-03-06 16:54:51,5.695520672995283,58.97247419623872,1.3643791437592616,-1.0,1.8189797306307376,5.083181457529602,4.128882733330859,24.686592,56.479744,9.818112,-1.0,83.607552,525.565952,485.822464,21.473503663670243,62.34763677631451,5150.0886238539915,206.19486469769726,35.213834174200514,230.02777777777777,-1.0
2024-03-06 16:54:56,5.695520672995283,58.97247419623872,1.3643791437592616,-1.0,1.931788466666736,4.463842733332513,4.128882733330859,24.686592,56.479744,9.818112,-1.0,84.013056,525.59872,485.822464,247.53777777777776,62.34763677631451,5150.0886238539915,206.19486469769726,29.884444444444444,230.02777777777777,-1.0
2024-03-06 16:55:01,5.695520672995283,58.97247419623872,1.3643791437592616,-1.0,1.931788466666736,4.463842733332513,4.128882733330859,24.686592,56.479744,9.818112,-1.0,84.013056,525.59872,485.822464,247.53777777777776,62.34763677631451,5150.0886238539915,206.19486469769726,29.884444444444444,230.02777777777777,-1.0
2024-03-06 16:55:06,5.695520672995282,58.97247419623872,1.3643791437592614,-1.0,1.931788466666736,4.463842733332513,4.128882733330859,24.686592,56.479744,9.818112,-1.0,84.013056,525.59872,485.822464,247.53777777777776,62.347636776314495,5150.0886238539915,206.1948646976972,29.884444444444444,230.02777777777777,-1.0
2024-03-06 16:55:11,5.695520672995282,58.97247419623872,1.3643791437592614,-1.0,1.931788466666736,4.463842733332513,4.128882733330859,24.686592,56.479744,9.818112,-1.0,84.013056,525.59872,485.822464,247.53777777777776,62.347636776314495,5150.0886238539915,206.1948646976972,29.884444444444444,230.02777777777777,-1.0
2024-03-06 16:55:16,5.875085476082767,26.19044548941273,1.6426124062031173,-1.0,1.931788466666736,4.463842733332513,4.128882733330859,24.686592,56.479744,10.371072,-1.0,84.013056,525.59872,485.822464,247.53777777777776,44.93492368995904,1230.901705090776,116.75672753835649,29.884444444444444,230.02777777777777,-1.0
2024-03-06 16:55:21,5.875085476082767,26.19044548941273,1.6426124062031173,-1.0,1.931788466666736,4.463842733332513,3.8902344999996785,24.686592,56.479744,10.371072,-1.0,84.013056,525.59872,485.945344,247.53777777777776,44.93492368995904,1230.901705090776,116.75672753835649,29.884444444444444,80.4011111111111,-1.0
2024-03-06 16:55:26,5.875085476082767,26.19044548941273,1.6426124062031173,-1.0,2.5472415666667323,3.4168958333339106,3.8902344999996785,24.686592,56.479744,10.371072,-1.0,84.013056,525.59872,485.945344,81.60111111111111,44.93492368995904,1230.901705090776,116.75672753835649,32.49,80.4011111111111,-1.0
2024-03-06 16:55:31,5.875085476082767,26.19044548941273,1.6426124062031173,-1.0,2.5472415666667323,3.4168958333339106,3.8902344999996785,24.686592,56.479744,10.371072,-1.0,84.013056,525.59872,485.945344,81.60111111111111,44.93492368995904,1230.901705090776,116.75672753835649,32.49,80.4011111111111,-1.0
2024-03-06 16:55:36,5.875085476082767,26.19044548941273,1.6426124062031173,-1.0,2.5472415666667323,3.4168958333339106,3.8902344999996785,24.686592,56.479744,10.371072,-1.0,84.013056,525.59872,485.945344,81.60111111111111,44.93492368995904,1230.901705090776,116.75672753835649,32.49,80.4011111111111,-1.0
2024-03-06 16:55:41,5.875085476082767,26.19044548941273,1.6426124062031173,-1.0,2.5472415666667323,3.4168958333339106,3.8902344999996785,24.686592,56.479744,10.371072,-1.0,84.013056,525.59872,485.945344,81.60111111111111,44.93492368995904,1230.901705090776,116.75672753835649,32.49,80.4011111111111,-1.0
2024-03-06 16:55:46,8.051319466661274,63.42252443334172,0.7287114000026426,-1.0,2.5472415666667323,3.4168958333339106,3.8902344999996785,24.702976,56.578048,10.0352,-1.0,84.013056,525.59872,485.945344,81.60111111111111,122.47111111111114,4040.7211111111133,155.41777777777781,32.49,80.4011111111111,-1.0
2024-03-06 16:55:51,8.051319466661274,63.42252443334172,0.7287114000026426,-1.0,2.5472415666667323,3.4168958333339106,4.127477233335715,24.702976,56.578048,10.0352,-1.0,84.013056,525.59872,486.17472,81.60111111111111,122.47111111111114,4040.7211111111133,155.41777777777781,32.49,117.36111111111113,-1.0
2024-03-06 16:55:56,8.051319466661273,63.42252443334171,0.7287114000026425,-1.0,2.6441660999999783,5.898118633331251,4.127477233335715,24.702976,56.578048,10.0352,-1.0,84.013056,525.778944,486.17472,183.1511111111111,122.4711111111111,4040.7211111111114,155.4177777777778,26.351111111111116,117.36111111111113,-1.0
2024-03-06 16:56:01,8.051319466661273,63.42252443334171,0.7287114000026425,-1.0,2.6441660999999783,5.898118633331251,4.127477233335715,24.702976,56.578048,10.0352,-1.0,84.013056,525.778944,486.17472,183.1511111111111,122.4711111111111,4040.7211111111114,155.4177777777778,26.351111111111116,117.36111111111113,-1.0
2024-03-06 16:56:06,8.051319466661273,63.42252443334171,0.7287114000026425,-1.0,2.6441660999999783,5.898118633331251,4.127477233335715,24.702976,56.578048,10.0352,-1.0,84.013056,525.778944,486.17472,183.1511111111111,122.4711111111111,4040.7211111111114,155.4177777777778,26.351111111111116,117.36111111111113,-1.0
2024-03-06 16:56:11,8.051319466661273,63.42252443334171,0.7287114000026425,-1.0,2.6441660999999783,5.898118633331251,4.127477233335715,24.702976,56.578048,10.0352,-1.0,84.013056,525.778944,486.17472,183.1511111111111,122.4711111111111,4040.7211111111114,155.4177777777778,26.351111111111116,117.36111111111113,-1.0
2024-03-06 16:56:16,3.735344333335889,30.31994299999497,1.5274174666653078,-1.0,2.6441660999999783,5.898118633331251,4.127477233335715,24.686592,56.561664,9.560064,-1.0,84.013056,525.778944,486.17472,183.1511111111111,106.77777777777783,3648.1600000000017,236.13444444444457,26.351111111111116,117.36111111111113,-1.0
2024-03-06 16:56:21,3.735344333335889,30.31994299999497,1.5274174666653078,-1.0,2.6441660999999783,5.898118633331251,3.7665742333312364,24.686592,56.561664,9.560064,-1.0,84.013056,525.778944,486.199296,183.1511111111111,106.77777777777783,3648.1600000000017,236.13444444444457,26.351111111111116,231.04,-1.0
2024-03-06 16:56:26,3.7353443333358882,30.319942999994964,1.5274174666653075,-1.0,1.720165499999856,3.914041566667947,3.7665742333312364,24.686592,56.561664,9.560064,-1.0,84.013056,527.179776,486.199296,41.38777777777778,106.77777777777779,3648.16,236.13444444444445,8.41,231.04,-1.0
2024-03-06 16:56:31,3.7353443333358882,30.319942999994964,1.5274174666653075,-1.0,1.720165499999856,3.914041566667947,3.7665742333312364,24.686592,56.561664,9.560064,-1.0,84.013056,527.179776,486.199296,41.38777777777778,106.77777777777779,3648.16,236.13444444444445,8.41,231.04,-1.0
2024-03-06 16:56:36,3.7353443333358882,30.319942999994964,1.5274174666653075,-1.0,1.720165499999856,3.914041566667947,3.7665742333312364,24.686592,56.561664,9.560064,-1.0,84.013056,527.179776,486.199296,41.38777777777778,106.77777777777779,3648.16,236.13444444444445,8.41,231.04,-1.0
2024-03-06 16:56:41,3.7353443333358882,30.319942999994964,1.5274174666653075,-1.0,1.720165499999856,3.914041566667947,3.7665742333312364,24.686592,56.561664,9.560064,-1.0,84.013056,527.179776,486.199296,41.38777777777778,106.77777777777779,3648.16,236.13444444444445,8.41,231.04,-1.0
2024-03-06 16:56:46,6.585110099998324,32.235273633326265,1.630410966667266,-1.0,1.720165499999856,3.914041566667947,3.7665742333312364,24.686592,56.479744,9.961472,-1.0,84.013056,527.179776,486.199296,41.38777777777778,27.38777777777779,5725.444444444447,40.96000000000003,8.41,231.04,-1.0
2024-03-06 16:56:51,6.585110099998324,32.235273633326265,1.630410966667266,-1.0,1.720165499999856,3.914041566667947,4.590528899999906,24.686592,56.479744,9.961472,-1.0,84.013056,527.179776,486.367232,41.38777777777778,27.38777777777779,5725.444444444447,40.96000000000003,8.41,140.8177777777778,-1.0
2024-03-06 16:56:56,6.585110099998322,32.23527363332626,1.6304109666672655,-1.0,2.3114765000000164,4.898359566667901,4.590528899999906,24.686592,56.479744,9.961472,-1.0,84.021248,527.355904,486.367232,105.40444444444447,27.387777777777778,5725.444444444445,40.96000000000001,51.361111111111114,140.8177777777778,-1.0
2024-03-06 16:57:01,6.585110099998322,32.23527363332626,1.6304109666672655,-1.0,2.3114765000000164,4.898359566667901,4.590528899999906,24.686592,56.479744,9.961472,-1.0,84.021248,527.355904,486.367232,105.40444444444447,27.387777777777778,5725.444444444445,40.96000000000001,51.361111111111114,140.8177777777778,-1.0
2024-03-06 16:57:06,6.585110099998322,32.23527363332626,1.6304109666672655,-1.0,2.3114765000000164,4.898359566667901,4.590528899999906,24.686592,56.479744,9.961472,-1.0,84.021248,527.355904,486.367232,105.40444444444447,27.387777777777778,5725.444444444445,40.96000000000001,51.361111111111114,140.8177777777778,-1.0
2024-03-06 16:57:11,6.585110099998322,32.23527363332626,1.6304109666672655,-1.0,2.3114765000000164,4.898359566667901,4.590528899999906,24.686592,56.479744,9.961472,-1.0,84.021248,527.355904,486.367232,105.40444444444447,27.387777777777778,5725.444444444445,40.96000000000001,51.361111111111114,140.8177777777778,-1.0
2024-03-06 16:57:16,5.2032714666590145,51.093873733331456,1.481790633332973,-1.0,2.3114765000000164,4.898359566667901,4.590528899999906,24.686592,56.479744,10.477568,-1.0,84.021248,527.355904,486.367232,105.40444444444447,133.78777777777782,1851.8677777777782,141.61000000000004,51.361111111111114,140.8177777777778,-1.0
2024-03-06 16:57:21,5.2032714666590145,51.093873733331456,1.481790633332973,-1.0,2.3114765000000164,4.898359566667901,3.9894206666682894,24.686592,56.479744,10.477568,-1.0,84.021248,527.355904,486.490112,105.40444444444447,133.78777777777782,1851.8677777777782,141.61000000000004,51.361111111111114,92.16,-1.0
2024-03-06 16:57:26,5.203271466659014,51.09387373333144,1.4817906333329727,-1.0,2.435265600000018,5.023174666666819,3.9894206666682894,24.686592,56.479744,10.477568,-1.0,84.041728,527.527936,486.490112,128.44444444444446,133.78777777777776,1851.8677777777775,141.61,16.267777777777777,92.16,-1.0
2024-03-06 16:57:31,5.203271466659014,51.09387373333144,1.4817906333329727,-1.0,2.435265600000018,5.023174666666819,3.9894206666682894,24.686592,56.479744,10.477568,-1.0,84.041728,527.527936,486.490112,128.44444444444446,133.78777777777776,1851.8677777777775,141.61,16.267777777777777,92.16,-1.0
2024-03-06 16:57:36,5.203271466659014,51.09387373333144,1.4817906333329727,-1.0,2.435265600000018,5.023174666666819,3.9894206666682894,24.686592,56.479744,10.477568,-1.0,84.041728,527.527936,486.490112,128.44444444444446,133.78777777777776,1851.8677777777775,141.61,16.267777777777777,92.16,-1.0
2024-03-06 16:57:41,5.203271466659014,51.09387373333144,1.4817906333329727,-1.0,2.435265600000018,5.023174666666819,3.9894206666682894,24.686592,56.479744,10.477568,-1.0,84.041728,527.527936,486.490112,128.44444444444446,133.78777777777776,1851.8677777777775,141.61,16.267777777777777,92.16,-1.0
2024-03-06 16:57:46,5.755602165235947,59.25094360427489,2.079927514989678,-1.0,2.435265600000018,5.023174666666819,3.9894206666682894,24.686592,56.479744,10.366976,-1.0,84.041728,527.527936,486.490112,128.44444444444446,79.10449218619966,4654.130202339014,137.48773302808124,16.267777777777777,92.16,-1.0
2024-03-06 16:57:51,5.755602165235947,59.25094360427489,2.079927514989678,-1.0,2.435265600000018,5.023174666666819,4.419281299999511,24.686592,56.479744,10.366976,-1.0,84.041728,527.527936,486.588416,128.44444444444446,79.10449218619966,4654.130202339014,137.48773302808124,16.267777777777777,161.29,-1.0
2024-03-06 16:57:56,5.755602165235947,59.25094360427489,2.079927514989678,-1.0,1.7783261666667254,2.9748268333302503,4.419281299999511,24.686592,56.479744,10.366976,-1.0,84.041728,527.527936,486.588416,171.60999999999999,79.10449218619966,4654.130202339014,137.48773302808124,60.32111111111111,161.29,-1.0
2024-03-06 16:58:01,5.755602165235947,59.25094360427489,2.079927514989678,-1.0,1.7783261666667254,2.9748268333302503,4.419281299999511,24.686592,56.479744,10.366976,-1.0,84.041728,527.527936,486.588416,171.60999999999999,79.10449218619966,4654.130202339014,137.48773302808124,60.32111111111111,161.29,-1.0
2024-03-06 16:58:06,5.755602165235947,59.25094360427489,2.079927514989678,-1.0,1.7783261666667254,2.9748268333302503,4.419281299999511,24.686592,56.479744,10.366976,-1.0,84.041728,527.527936,486.588416,171.60999999999999,79.10449218619966,4654.130202339014,137.48773302808124,60.32111111111111,161.29,-1.0
2024-03-06 16:58:11,5.755602165235947,59.25094360427489,2.079927514989678,-1.0,1.7783261666667254,2.9748268333302503,4.419281299999511,24.686592,56.479744,10.366976,-1.0,84.041728,527.527936,486.588416,171.60999999999999,79.10449218619966,4654.130202339014,137.48773302808124,60.32111111111111,161.29,-1.0
2024-03-06 16:58:16,5.851493595718146,48.661847164771174,0.7876713475672454,-1.0,1.7783261666667254,2.9748268333302503,4.419281299999511,24.686592,56.758272,10.07616,-1.0,84.041728,527.527936,486.588416,171.60999999999999,81.71002149086716,1393.1469100369784,177.12608939648896,60.32111111111111,161.29,-1.0
2024-03-06 16:58:21,5.851493595718146,48.661847164771174,0.7876713475672454,-1.0,1.7783261666667254,2.9748268333302503,4.892784466665034,24.686592,56.758272,10.07616,-1.0,84.041728,527.527936,486.641664,171.60999999999999,81.71002149086716,1393.1469100369784,177.12608939648896,60.32111111111111,123.21,-1.0
2024-03-06 16:58:26,5.851493595718146,48.661847164771174,0.7876713475672454,-1.0,2.8086904000000836,4.007508733335877,4.892784466665034,24.686592,56.758272,10.07616,-1.0,84.04992,527.429632,486.641664,126.9377777777778,81.71002149086716,1393.1469100369784,177.12608939648896,13.20111111111111,123.21,-1.0
2024-03-06 16:58:31,5.851493595718146,48.661847164771174,0.7876713475672454,-1.0,2.8086904000000836,4.007508733335877,4.892784466665034,24.686592,56.758272,10.07616,-1.0,84.04992,527.429632,486.641664,126.9377777777778,81.71002149086716,1393.1469100369784,177.12608939648896,13.20111111111111,123.21,-1.0
2024-03-06 16:58:36,5.851493595718146,48.661847164771174,0.7876713475672454,-1.0,2.8086904000000836,4.007508733335877,4.892784466665034,24.686592,56.758272,10.07616,-1.0,84.04992,527.429632,486.641664,126.9377777777778,81.71002149086716,1393.1469100369784,177.12608939648896,13.20111111111111,123.21,-1.0
2024-03-06 16:58:41,5.851493595718146,48.661847164771174,0.7876713475672454,-1.0,2.8086904000000836,4.007508733335877,4.892784466665034,24.686592,56.758272,10.07616,-1.0,84.04992,527.429632,486.641664,126.9377777777778,81.71002149086716,1393.1469100369784,177.12608939648896,13.20111111111111,123.21,-1.0
2024-03-06 16:58:46,6.042511233332941,43.18314479999876,1.8837549333322088,-1.0,2.8086904000000836,4.007508733335877,4.892784466665034,24.702976,56.537088,9.695232,-1.0,84.04992,527.429632,486.641664,126.9377777777778,28.801111111111126,4338.41777777778,108.16000000000004,13.20111111111111,123.21,-1.0
2024-03-06 16:58:51,6.042511233332941,43.18314479999876,1.8837549333322088,-1.0,2.8086904000000836,4.007508733335877,4.485486266666309,24.702976,56.537088,9.695232,-1.0,84.04992,527.429632,486.760448,126.9377777777778,28.801111111111126,4338.41777777778,108.16000000000004,13.20111111111111,88.36000000000001,-1.0
2024-03-06 16:58:56,6.04251123333294,43.18314479999875,1.8837549333322083,-1.0,2.197772556077724,6.307221044562316,4.485486266666309,24.702976,56.537088,9.695232,-1.0,83.84512,527.691776,486.760448,84.01097474271951,28.801111111111105,4338.417777777777,108.16000000000001,165.51800585476013,88.36000000000001,-1.0
