details-v1&count,productpage-v1&count,ratings-v1&count,reviews-v1&count,reviews-v2&count,reviews-v3&count,timestamp
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:01:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:02:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:26
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:31
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:36
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:41
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:46
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:51
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:03:56
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:04:01
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:04:06
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:04:11
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:04:16
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:04:21
1.0,1.0,1.0,1.0,1.0,1.0,2024-03-05 09:04:26
