timestamp,details-v1&p50,productpage-v1&p50,ratings-v1&p50,reviews-v1&p50,reviews-v2&p50,reviews-v3&p50,details-v1&p90,productpage-v1&p90,ratings-v1&p90,reviews-v1&p90,reviews-v2&p90,reviews-v3&p90,details-v1&p99,productpage-v1&p99,ratings-v1&p99,reviews-v1&p99,reviews-v2&p99,reviews-v3&p99
2024-03-05 09:01:01,0.4803921568627451,20.33783783783784,0.25,0.25,6.730769230769231,3.0606060606060606,41.25,81.11111111111111,0.45,0.45,9.346153846153847,4.709090909090909,49.125,98.11111111111111,0.49500000000000005,0.49500000000000005,9.934615384615384,8.299999999999981
2024-03-05 09:01:06,0.4803921568627451,20.33783783783784,0.2535211267605634,0.25,6.730769230769231,3.0606060606060606,41.25,81.11111111111111,0.4563380281690141,0.45,9.346153846153847,4.709090909090909,49.125,98.11111111111111,2.1199999999999872,0.49500000000000005,9.934615384615384,8.299999999999981
2024-03-05 09:01:11,0.4491525423728814,20.33783783783784,0.2535211267605634,0.2642857142857143,7.5,3.121212121212121,40.862068965517246,81.11111111111111,0.4563380281690141,0.4757142857142857,9.5,4.818181818181818,49.08620689655172,98.11111111111111,2.1199999999999872,4.260000000000002,9.95,9.124999999999996
2024-03-05 09:01:16,0.4491525423728814,20.324675324675322,0.2535211267605634,0.2642857142857143,7.5,3.121212121212121,40.862068965517246,81.72413793103449,0.4563380281690141,0.4757142857142857,9.5,4.818181818181818,49.08620689655172,98.17241379310344,2.1199999999999872,4.260000000000002,9.95,9.124999999999996
2024-03-05 09:01:21,0.4491525423728814,20.324675324675322,0.25,0.2642857142857143,7.5,3.121212121212121,40.862068965517246,81.72413793103449,0.45000000000000007,0.4757142857142857,9.5,4.818181818181818,49.08620689655172,98.17241379310344,0.495,4.260000000000002,9.95,9.124999999999996
2024-03-05 09:01:26,0.4307692307692308,20.324675324675322,0.25,0.2573529411764706,7.196969696969697,3.057142857142857,39.62962962962963,81.72413793103449,0.45000000000000007,0.4632352941176471,9.43939393939394,4.702857142857143,48.96296296296296,98.17241379310344,0.495,3.5999999999999988,9.943939393939393,8.199999999999992
2024-03-05 09:01:31,0.4307692307692308,19.794117647058826,0.25,0.2573529411764706,7.196969696969697,3.057142857142857,39.62962962962963,78.65384615384615,0.45000000000000007,0.4632352941176471,9.43939393939394,4.702857142857143,48.96296296296296,97.86538461538461,0.495,3.5999999999999988,9.943939393939393,8.199999999999992
2024-03-05 09:01:36,0.4307692307692308,19.794117647058826,0.25,0.2573529411764706,7.196969696969697,3.057142857142857,39.62962962962963,78.65384615384615,0.44999999999999996,0.4632352941176471,9.43939393939394,4.702857142857143,48.96296296296296,97.86538461538461,0.49500000000000005,3.5999999999999988,9.943939393939393,8.199999999999992
2024-03-05 09:01:41,0.45703125,19.794117647058826,0.25,0.25,7.371794871794872,3.108108108108108,41.64285714285714,78.65384615384615,0.44999999999999996,0.44999999999999996,9.474358974358974,4.794594594594595,49.16428571428571,97.86538461538461,0.49500000000000005,0.49500000000000005,9.947435897435899,9.024999999999991
2024-03-05 09:01:46,0.45703125,20.639534883720927,0.25,0.25,7.371794871794872,3.108108108108108,41.64285714285714,82.57142857142857,0.44999999999999996,0.44999999999999996,9.474358974358974,4.794594594594595,49.16428571428571,98.25714285714287,0.49500000000000005,0.49500000000000005,9.947435897435899,9.024999999999991
2024-03-05 09:01:51,0.45703125,20.639534883720927,0.25,0.25,7.371794871794872,3.108108108108108,41.64285714285714,82.57142857142857,0.45,0.44999999999999996,9.474358974358974,4.794594594594595,49.16428571428571,98.25714285714287,0.495,0.49500000000000005,9.947435897435899,9.024999999999991
2024-03-05 09:01:56,0.42741935483870963,20.639534883720927,0.25,0.2642857142857143,7.348484848484849,3.057142857142857,37.95454545454547,82.57142857142857,0.45,0.4757142857142857,9.469696969696969,4.702857142857143,48.79545454545455,98.25714285714287,0.495,4.260000000000002,9.946969696969697,8.199999999999992
2024-03-05 09:02:01,0.42741935483870963,19.671052631578945,0.25,0.2642857142857143,7.348484848484849,3.057142857142857,37.95454545454547,76.66666666666666,0.45,0.4757142857142857,9.469696969696969,4.702857142857143,48.79545454545455,97.66666666666667,0.495,4.260000000000002,9.946969696969697,8.199999999999992
2024-03-05 09:02:06,0.42741935483870963,19.671052631578945,0.25362318840579706,0.2642857142857143,7.348484848484849,3.057142857142857,37.95454545454547,76.66666666666666,0.45652173913043476,0.4757142857142857,9.469696969696969,4.702857142857143,48.79545454545455,97.66666666666667,2.199999999999979,4.260000000000002,9.946969696969697,8.199999999999992
2024-03-05 09:02:11,0.49137931034482757,19.671052631578945,0.25362318840579706,0.26515151515151514,7.338709677419355,3.057142857142857,39.44444444444444,76.66666666666666,0.45652173913043476,0.47727272727272724,9.467741935483872,4.702857142857143,48.94444444444445,97.66666666666667,2.199999999999979,4.299999999999997,9.946774193548386,8.199999999999992
2024-03-05 09:02:16,0.49137931034482757,19.482758620689655,0.25362318840579706,0.26515151515151514,7.338709677419355,3.057142857142857,39.44444444444444,76.08695652173913,0.45652173913043476,0.47727272727272724,9.467741935483872,4.702857142857143,48.94444444444445,97.6086956521739,2.199999999999979,4.299999999999997,9.946774193548386,8.199999999999992
2024-03-05 09:02:21,0.49137931034482757,19.482758620689655,0.25,0.26515151515151514,7.338709677419355,3.057142857142857,39.44444444444444,76.08695652173913,0.45,0.47727272727272724,9.467741935483872,4.702857142857143,48.94444444444445,97.6086956521739,0.495,4.299999999999997,9.946774193548386,8.199999999999992
