timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-tcpbg_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-tcpbg_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,reviews-v2-6ccf99c555-fqvhb_network,productpage-v1-7fb564989f-tcpbg_network,ratings-v1-5b6b66f9b5-n4ddg_network,productpage-v1-7fb564989f-hm9g2_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 18:16:36,5.904926666668568,-1.0,45.86652996667908,2.026036433333426,1.9110628333332138,4.514401999999032,4.871376199999608,18.710528,-1.0,54.276096,15.09376,87.494656,246.710272,234.938368,233.07111111111112,59.80444444444444,71.12111111111112,-1.0,75.68999999999998,4032.25,247.53777777777776
2024-03-05 18:16:41,5.904926666668568,-1.0,45.86652996667908,2.026036433333426,1.9110628333332138,4.514401999999032,4.871376199999608,18.710528,-1.0,54.276096,15.09376,87.494656,246.710272,234.938368,233.07111111111112,59.80444444444444,71.12111111111112,-1.0,75.68999999999998,4032.25,247.53777777777776
2024-03-05 18:16:46,3.833995600007257,-1.0,38.71610399999858,2.026036433333426,1.9110628333332138,4.514401999999032,4.871376199999608,18.710528,-1.0,54.280192,15.09376,87.494656,246.710272,234.938368,256.0000000000001,59.80444444444444,71.12111111111112,-1.0,75.68999999999998,4989.067777777781,247.53777777777776
2024-03-05 18:16:51,3.833995600007257,-1.0,38.71610399999858,2.026036433333426,1.9110628333332138,4.514401999999032,5.3988766666672445,18.710528,-1.0,54.280192,15.09376,87.494656,246.710272,235.1104,256.0000000000001,59.80444444444444,100.66777777777777,-1.0,75.68999999999998,4989.067777777781,247.53777777777776
2024-03-05 18:16:56,3.833995600007256,-1.0,38.71610399999857,1.2426948666667197,2.7911870333336233,5.011574366667067,5.3988766666672445,18.710528,-1.0,54.280192,15.106048,87.494656,246.829056,235.1104,256.0,42.25,100.66777777777777,-1.0,66.1511111111111,4989.067777777779,135.33444444444444
2024-03-05 18:17:01,3.833995600007256,-1.0,38.71610399999857,1.2426948666667197,2.7911870333336233,5.011574366667067,5.3988766666672445,18.710528,-1.0,54.280192,15.106048,87.494656,246.829056,235.1104,256.0,42.25,100.66777777777777,-1.0,66.1511111111111,4989.067777777779,135.33444444444444
2024-03-05 18:17:06,3.833995600007256,-1.0,38.71610399999857,1.2426948666667197,2.7911870333336233,5.011574366667067,5.3988766666672445,18.710528,-1.0,54.280192,15.106048,87.494656,246.829056,235.1104,256.0,42.25,100.66777777777777,-1.0,66.1511111111111,4989.067777777779,135.33444444444444
2024-03-05 18:17:11,3.833995600007256,-1.0,38.71610399999857,1.2426948666667197,2.7911870333336233,5.011574366667067,5.3988766666672445,18.710528,-1.0,54.280192,15.106048,87.494656,246.829056,235.1104,256.0,42.25,100.66777777777777,-1.0,66.1511111111111,4989.067777777779,135.33444444444444
2024-03-05 18:17:16,6.978137487504461,-1.0,52.664447684098356,1.2426948666667197,2.7911870333336233,5.011574366667067,5.3988766666672445,18.710528,-1.0,54.063104,15.106048,87.494656,246.829056,235.1104,87.67598404663737,42.25,100.66777777777777,-1.0,66.1511111111111,2771.929516774426,135.33444444444444
2024-03-05 18:17:21,6.978137487504461,-1.0,52.664447684098356,1.2426948666667197,2.7911870333336233,5.011574366667067,4.3771072999997305,18.710528,-1.0,54.063104,15.106048,87.494656,246.829056,235.302912,87.67598404663737,42.25,149.65444444444444,-1.0,66.1511111111111,2771.929516774426,135.33444444444444
2024-03-05 18:17:26,6.978137487504461,-1.0,52.664447684098356,1.8325000666663982,1.123504566666611,5.280285933332607,4.3771072999997305,18.710528,-1.0,54.063104,14.708736,87.494656,246.931456,235.302912,87.67598404663737,74.53444444444443,149.65444444444444,-1.0,60.32111111111111,2771.929516774426,136.89
2024-03-05 18:17:31,6.978137487504461,-1.0,52.664447684098356,1.8325000666663982,1.123504566666611,5.280285933332607,4.3771072999997305,18.710528,-1.0,54.063104,14.708736,87.494656,246.931456,235.302912,87.67598404663737,74.53444444444443,149.65444444444444,-1.0,60.32111111111111,2771.929516774426,136.89
2024-03-05 18:17:36,6.978137487504461,-1.0,52.664447684098356,1.8325000666663982,1.123504566666611,5.280285933332607,4.3771072999997305,18.710528,-1.0,54.063104,14.708736,87.494656,246.931456,235.302912,87.67598404663737,74.53444444444443,149.65444444444444,-1.0,60.32111111111111,2771.929516774426,136.89
2024-03-05 18:17:41,6.978137487504461,-1.0,52.664447684098356,1.8325000666663982,1.123504566666611,5.280285933332607,4.3771072999997305,18.710528,-1.0,54.063104,14.708736,87.494656,246.931456,235.302912,87.67598404663737,74.53444444444443,149.65444444444444,-1.0,60.32111111111111,2771.929516774426,136.89
2024-03-05 18:17:46,5.782527109035775,-1.0,50.873971190405136,1.8325000666663982,1.123504566666611,5.280285933332607,4.3771072999997305,18.710528,-1.0,54.0672,14.708736,87.494656,246.931456,235.302912,148.9392763020596,74.53444444444443,149.65444444444444,-1.0,60.32111111111111,1475.5435317385452,136.89
2024-03-05 18:17:51,5.782527109035775,-1.0,50.873971190405136,1.8325000666663982,1.123504566666611,5.280285933332607,4.470056899999501,18.710528,-1.0,54.0672,14.708736,87.494656,246.931456,235.425792,148.9392763020596,74.53444444444443,106.77777777777779,-1.0,60.32111111111111,1475.5435317385452,136.89
2024-03-05 18:17:56,5.782527109035775,-1.0,50.873971190405136,1.7099782000002506,2.27120689999983,4.787726433333242,4.470056899999501,18.710528,-1.0,54.0672,14.852096,87.494656,246.464512,235.425792,148.9392763020596,78.61777777777779,106.77777777777779,-1.0,60.839999999999996,1475.5435317385452,119.53777777777778
2024-03-05 18:18:01,5.782527109035775,-1.0,50.873971190405136,1.7099782000002506,2.27120689999983,4.787726433333242,4.470056899999501,18.710528,-1.0,54.0672,14.852096,87.494656,246.464512,235.425792,148.9392763020596,78.61777777777779,106.77777777777779,-1.0,60.839999999999996,1475.5435317385452,119.53777777777778
2024-03-05 18:18:06,5.782527109035775,-1.0,50.873971190405136,1.7099782000002506,2.27120689999983,4.787726433333242,4.470056899999501,18.710528,-1.0,54.0672,14.852096,87.494656,246.464512,235.425792,148.9392763020596,78.61777777777779,106.77777777777779,-1.0,60.839999999999996,1475.5435317385452,119.53777777777778
2024-03-05 18:18:11,5.782527109035775,-1.0,50.873971190405136,1.7099782000002506,2.27120689999983,4.787726433333242,4.470056899999501,18.710528,-1.0,54.0672,14.852096,87.494656,246.464512,235.425792,148.9392763020596,78.61777777777779,106.77777777777779,-1.0,60.839999999999996,1475.5435317385452,119.53777777777778
2024-03-05 18:18:16,5.383039266659278,-1.0,25.57284966666582,1.7099782000002506,2.27120689999983,4.787726433333242,4.470056899999501,18.710528,-1.0,54.181888,14.852096,87.494656,246.464512,235.425792,135.33444444444447,78.61777777777779,106.77777777777779,-1.0,60.839999999999996,6582.617777777781,119.53777777777778
2024-03-05 18:18:21,5.383039266659278,-1.0,25.57284966666582,1.7099782000002506,2.27120689999983,4.787726433333242,3.9981543999999762,18.710528,-1.0,54.181888,14.852096,87.494656,246.464512,235.556864,135.33444444444447,78.61777777777779,263.52111111111117,-1.0,60.839999999999996,6582.617777777781,119.53777777777778
2024-03-05 18:18:26,5.383039266659276,-1.0,25.57284966666581,2.2244763666667686,2.9552303333332475,4.935735200001545,3.9981543999999762,18.710528,-1.0,54.181888,14.770176,87.371776,246.583296,235.556864,135.33444444444444,98.01,263.52111111111117,-1.0,38.440000000000005,6582.617777777778,34.81
2024-03-05 18:18:31,5.383039266659276,-1.0,25.57284966666581,2.2244763666667686,2.9552303333332475,4.935735200001545,3.9981543999999762,18.710528,-1.0,54.181888,14.770176,87.371776,246.583296,235.556864,135.33444444444444,98.01,263.52111111111117,-1.0,38.440000000000005,6582.617777777778,34.81
2024-03-05 18:18:36,5.383039266659276,-1.0,25.57284966666581,2.2244763666667686,2.9552303333332475,4.935735200001545,3.9981543999999762,18.710528,-1.0,54.181888,14.770176,87.371776,246.583296,235.556864,135.33444444444444,98.01,263.52111111111117,-1.0,38.440000000000005,6582.617777777778,34.81
2024-03-05 18:18:41,5.383039266659276,-1.0,25.57284966666581,2.2244763666667686,2.9552303333332475,4.935735200001545,3.9981543999999762,18.710528,-1.0,54.181888,14.770176,87.371776,246.583296,235.556864,135.33444444444444,98.01,263.52111111111117,-1.0,38.440000000000005,6582.617777777778,34.81
2024-03-05 18:18:46,6.04391013333346,-1.0,44.06199633332715,2.2244763666667686,2.9552303333332475,4.935735200001545,3.9981543999999762,18.710528,-1.0,54.165504,14.770176,87.371776,246.583296,235.556864,202.58777777777792,98.01,263.52111111111117,-1.0,38.440000000000005,3321.601111111113,34.81
2024-03-05 18:18:51,6.04391013333346,-1.0,44.06199633332715,2.2244763666667686,2.9552303333332475,4.935735200001545,3.8883566666669367,18.710528,-1.0,54.165504,14.770176,87.371776,246.583296,235.696128,202.58777777777792,98.01,113.77777777777777,-1.0,38.440000000000005,3321.601111111113,34.81
2024-03-05 18:18:56,6.043910133333459,-1.0,44.061996333327144,1.4114041333328942,2.2259162000002184,4.757456933333515,3.8883566666669367,18.710528,-1.0,54.165504,14.741504,87.191552,245.972992,235.696128,202.58777777777775,55.254444444444445,113.77777777777777,-1.0,93.44444444444443,3321.601111111111,332.4544444444445
2024-03-05 18:19:01,6.043910133333459,-1.0,44.061996333327144,1.4114041333328942,2.2259162000002184,4.757456933333515,3.8883566666669367,18.710528,-1.0,54.165504,14.741504,87.191552,245.972992,235.696128,202.58777777777775,55.254444444444445,113.77777777777777,-1.0,93.44444444444443,3321.601111111111,332.4544444444445
2024-03-05 18:19:06,6.043910133333459,-1.0,44.061996333327144,1.4114041333328942,2.2259162000002184,4.757456933333515,3.8883566666669367,18.710528,-1.0,54.165504,14.741504,87.191552,245.972992,235.696128,202.58777777777775,55.254444444444445,113.77777777777777,-1.0,93.44444444444443,3321.601111111111,332.4544444444445
2024-03-05 18:19:11,6.043910133333459,-1.0,44.061996333327144,1.4114041333328942,2.2259162000002184,4.757456933333515,3.8883566666669367,18.710528,-1.0,54.165504,14.741504,87.191552,245.972992,235.696128,202.58777777777775,55.254444444444445,113.77777777777777,-1.0,93.44444444444443,3321.601111111111,332.4544444444445
2024-03-05 18:19:16,6.25917340000039,-1.0,47.100278566661785,1.4114041333328942,2.2259162000002184,4.757456933333515,3.8883566666669367,18.694144,-1.0,54.083584,14.741504,87.191552,245.972992,235.696128,123.21000000000004,55.254444444444445,113.77777777777777,-1.0,93.44444444444443,4199.040000000002,332.4544444444445
2024-03-05 18:19:21,6.25917340000039,-1.0,47.100278566661785,1.4114041333328942,2.2259162000002184,4.757456933333515,4.697992366666881,18.694144,-1.0,54.083584,14.741504,87.191552,245.972992,235.80672,123.21000000000004,55.254444444444445,198.81,-1.0,93.44444444444443,4199.040000000002,332.4544444444445
2024-03-05 18:19:26,6.259173400000388,-1.0,47.10027856666178,1.7503295666666456,1.4921952999998211,4.777144133331983,4.697992366666881,18.694144,-1.0,54.083584,14.270464,87.191552,246.050816,235.80672,123.21,67.24,198.81,-1.0,31.73444444444445,4199.04,118.81
2024-03-05 18:19:31,6.259173400000388,-1.0,47.10027856666178,1.7503295666666456,1.4921952999998211,4.777144133331983,4.697992366666881,18.694144,-1.0,54.083584,14.270464,87.191552,246.050816,235.80672,123.21,67.24,198.81,-1.0,31.73444444444445,4199.04,118.81
2024-03-05 18:19:36,6.259173400000388,-1.0,47.10027856666178,1.7503295666666456,1.4921952999998211,4.777144133331983,4.697992366666881,18.694144,-1.0,54.083584,14.270464,87.191552,246.050816,235.80672,123.21,67.24,198.81,-1.0,31.73444444444445,4199.04,118.81
2024-03-05 18:19:41,6.259173400000388,-1.0,47.10027856666178,1.7503295666666456,1.4921952999998211,4.777144133331983,4.697992366666881,18.694144,-1.0,54.083584,14.270464,87.191552,246.050816,235.80672,123.21,67.24,198.81,-1.0,31.73444444444445,4199.04,118.81
2024-03-05 18:19:46,6.731762866669064,-1.0,52.349206900013705,1.7503295666666456,1.4921952999998211,4.777144133331983,4.697992366666881,18.694144,-1.0,54.19008,14.270464,87.191552,246.050816,235.80672,133.0177777777778,67.24,198.81,-1.0,31.73444444444445,3352.4100000000017,118.81
2024-03-05 18:19:51,6.731762866669064,-1.0,52.349206900013705,1.7503295666666456,1.4921952999998211,4.777144133331983,4.202757466666185,18.694144,-1.0,54.19008,14.270464,87.191552,246.050816,235.851776,133.0177777777778,67.24,164.69444444444446,-1.0,31.73444444444445,3352.4100000000017,118.81
2024-03-05 18:19:56,6.7317628666690625,-1.0,52.34920690001369,0.928846066666722,2.0742711666666005,4.90217513333467,4.202757466666185,18.694144,-1.0,54.19008,14.839808,87.191552,246.247424,235.851776,133.01777777777778,41.38777777777778,164.69444444444446,-1.0,71.12111111111112,3352.41,167.2711111111111
2024-03-05 18:20:01,6.7317628666690625,-1.0,52.34920690001369,0.928846066666722,2.0742711666666005,4.90217513333467,4.202757466666185,18.694144,-1.0,54.19008,14.839808,87.191552,246.247424,235.851776,133.01777777777778,41.38777777777778,164.69444444444446,-1.0,71.12111111111112,3352.41,167.2711111111111
2024-03-05 18:20:06,6.7317628666690625,-1.0,52.34920690001369,0.928846066666722,2.0742711666666005,4.90217513333467,4.202757466666185,18.694144,-1.0,54.19008,14.839808,87.191552,246.247424,235.851776,133.01777777777778,41.38777777777778,164.69444444444446,-1.0,71.12111111111112,3352.41,167.2711111111111
2024-03-05 18:20:11,6.7317628666690625,-1.0,52.34920690001369,0.928846066666722,2.0742711666666005,4.90217513333467,4.202757466666185,18.694144,-1.0,54.19008,14.839808,87.191552,246.247424,235.851776,133.01777777777778,41.38777777777778,164.69444444444446,-1.0,71.12111111111112,3352.41,167.2711111111111
2024-03-05 18:20:16,5.5607352999989725,-1.0,46.379158966662246,0.928846066666722,2.0742711666666005,4.90217513333467,4.202757466666185,18.710528,-1.0,54.173696,14.839808,87.191552,246.247424,235.851776,150.47111111111118,41.38777777777778,164.69444444444446,-1.0,71.12111111111112,3492.8100000000018,167.2711111111111
2024-03-05 18:20:21,5.5607352999989725,-1.0,46.379158966662246,0.928846066666722,2.0742711666666005,4.90217513333467,3.2620013000003683,18.710528,-1.0,54.173696,14.839808,87.191552,246.247424,235.958272,150.47111111111118,41.38777777777778,129.20111111111112,-1.0,71.12111111111112,3492.8100000000018,167.2711111111111
2024-03-05 18:20:26,5.560735299998972,-1.0,46.37915896666224,2.7880287000002113,2.704278699999918,4.236344033332292,3.2620013000003683,18.710528,-1.0,54.173696,14.127104,87.191552,246.349824,235.958272,150.47111111111113,50.88444444444445,129.20111111111112,-1.0,86.49000000000001,3492.81,44.001111111111115
2024-03-05 18:20:31,5.560735299998972,-1.0,46.37915896666224,2.7880287000002113,2.704278699999918,4.236344033332292,3.2620013000003683,18.710528,-1.0,54.173696,14.127104,87.191552,246.349824,235.958272,150.47111111111113,50.88444444444445,129.20111111111112,-1.0,86.49000000000001,3492.81,44.001111111111115
2024-03-05 18:20:36,5.560735299998972,-1.0,46.37915896666224,2.7880287000002113,2.704278699999918,4.236344033332292,3.2620013000003683,18.710528,-1.0,54.173696,14.127104,87.191552,246.349824,235.958272,150.47111111111113,50.88444444444445,129.20111111111112,-1.0,86.49000000000001,3492.81,44.001111111111115
2024-03-05 18:20:41,5.560735299998972,-1.0,46.37915896666224,2.7880287000002113,2.704278699999918,4.236344033332292,3.2620013000003683,18.710528,-1.0,54.173696,14.127104,87.191552,246.349824,235.958272,150.47111111111113,50.88444444444445,129.20111111111112,-1.0,86.49000000000001,3492.81,44.001111111111115
2024-03-05 18:20:46,6.12748210000973,-1.0,46.74985250000343,2.7880287000002113,2.704278699999918,4.236344033332292,3.2620013000003683,18.710528,-1.0,54.288384,14.127104,87.191552,246.349824,235.958272,134.56000000000003,50.88444444444445,129.20111111111112,-1.0,86.49000000000001,1510.6177777777784,44.001111111111115
2024-03-05 18:20:51,6.12748210000973,-1.0,46.74985250000343,2.7880287000002113,2.704278699999918,4.236344033332292,4.738512166666927,18.710528,-1.0,54.288384,14.127104,87.191552,246.349824,236.150784,134.56000000000003,50.88444444444445,46.69444444444444,-1.0,86.49000000000001,1510.6177777777784,44.001111111111115
2024-03-05 18:20:56,6.127482100009729,-1.0,46.74985250000342,1.6302692000001193,2.087726866667102,4.4726440666674225,4.738512166666927,18.710528,-1.0,54.288384,14.532608,87.195648,246.378496,236.150784,134.56,78.02777777777779,46.69444444444444,-1.0,79.80444444444444,1510.6177777777777,290.1344444444445
2024-03-05 18:21:01,6.127482100009729,-1.0,46.74985250000342,1.6302692000001193,2.087726866667102,4.4726440666674225,4.738512166666927,18.710528,-1.0,54.288384,14.532608,87.195648,246.378496,236.150784,134.56,78.02777777777779,46.69444444444444,-1.0,79.80444444444444,1510.6177777777777,290.1344444444445
2024-03-05 18:21:06,6.127482100009729,-1.0,46.74985250000342,1.6302692000001193,2.087726866667102,4.4726440666674225,4.738512166666927,18.710528,-1.0,54.288384,14.532608,87.195648,246.378496,236.150784,134.56,78.02777777777779,46.69444444444444,-1.0,79.80444444444444,1510.6177777777777,290.1344444444445
2024-03-05 18:21:11,6.127482100009729,-1.0,46.74985250000342,1.6302692000001193,2.087726866667102,4.4726440666674225,4.738512166666927,18.710528,-1.0,54.288384,14.532608,87.195648,246.378496,236.150784,134.56,78.02777777777779,46.69444444444444,-1.0,79.80444444444444,1510.6177777777777,290.1344444444445
2024-03-05 18:21:16,5.151563166661315,-1.0,49.22114283332728,1.6302692000001193,2.087726866667102,4.4726440666674225,4.738512166666927,18.731008,-1.0,54.19008,14.532608,87.195648,246.378496,236.150784,214.13444444444454,78.02777777777779,46.69444444444444,-1.0,79.80444444444444,2624.854444444446,290.1344444444445
2024-03-05 18:21:21,5.151563166661315,-1.0,49.22114283332728,1.6302692000001193,2.087726866667102,4.4726440666674225,4.427717999999459,18.731008,-1.0,54.19008,14.532608,87.195648,246.378496,236.351488,214.13444444444454,78.02777777777779,239.21777777777777,-1.0,79.80444444444444,2624.854444444446,290.1344444444445
2024-03-05 18:21:26,5.1515631666613135,-1.0,49.22114283332727,1.7306390333331478,2.157222833333587,4.859427200000255,4.427717999999459,18.731008,-1.0,54.19008,14.819328,87.1424,246.325248,236.351488,214.13444444444443,41.81777777777778,239.21777777777777,-1.0,49.0,2624.8544444444447,106.77777777777779
2024-03-05 18:21:31,5.1515631666613135,-1.0,49.22114283332727,1.7306390333331478,2.157222833333587,4.859427200000255,4.427717999999459,18.731008,-1.0,54.19008,14.819328,87.1424,246.325248,236.351488,214.13444444444443,41.81777777777778,239.21777777777777,-1.0,49.0,2624.8544444444447,106.77777777777779
2024-03-05 18:21:36,5.1515631666613135,-1.0,49.22114283332727,1.7306390333331478,2.157222833333587,4.859427200000255,4.427717999999459,18.731008,-1.0,54.19008,14.819328,87.1424,246.325248,236.351488,214.13444444444443,41.81777777777778,239.21777777777777,-1.0,49.0,2624.8544444444447,106.77777777777779
2024-03-05 18:21:41,5.1515631666613135,-1.0,49.22114283332727,1.7306390333331478,2.157222833333587,4.859427200000255,4.427717999999459,18.731008,-1.0,54.19008,14.819328,87.1424,246.325248,236.351488,214.13444444444443,41.81777777777778,239.21777777777777,-1.0,49.0,2624.8544444444447,106.77777777777779
2024-03-05 18:21:46,6.015996600005263,-1.0,0.0,1.7306390333331478,2.157222833333587,4.859427200000255,4.427717999999459,18.731008,-1.0,3.244032,14.819328,87.1424,246.325248,236.351488,265.6900000000001,41.81777777777778,239.21777777777777,-1.0,49.0,5990.760000000003,106.77777777777779
2024-03-05 18:21:51,6.015996600005263,-1.0,0.0,1.7306390333331478,2.157222833333587,4.859427200000255,4.62495826666706,18.731008,-1.0,3.244032,14.819328,87.1424,246.325248,236.474368,265.6900000000001,41.81777777777778,39.27111111111111,-1.0,49.0,5990.760000000003,106.77777777777779
2024-03-05 18:21:56,6.015996600005262,-1.0,0.0,0.838714366666693,1.955540199999935,4.697769499999064,4.62495826666706,18.731008,-1.0,3.244032,14.372864,87.146496,246.3744,236.474368,265.69,146.41,39.27111111111111,-1.0,231.04,5990.760000000001,239.21777777777777
2024-03-05 18:22:01,6.015996600005262,-1.0,0.0,0.838714366666693,1.955540199999935,4.697769499999064,4.62495826666706,18.731008,-1.0,3.244032,14.372864,87.146496,246.3744,236.474368,265.69,146.41,39.27111111111111,-1.0,231.04,5990.760000000001,239.21777777777777
