timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-62cwl_cpu,reviews-v1-7b76c4f45d-s5dnq_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-62cwl_memory,reviews-v1-7b76c4f45d-s5dnq_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,reviews-v1-7b76c4f45d-s5dnq_network,details-v1-b788479c5-bbg6t_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v1-7b76c4f45d-62cwl_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v2-6ccf99c555-fqvhb_network,productpage-v1-7fb564989f-lvdk6_network
2024-03-06 15:54:21,7.538787799997713,43.114384366663224,2.1639462000014955,-1.0,2.4954198666667557,4.813675499997316,4.345155066668364,24.686592,56.479744,10.244096,-1.0,90.07104,519.041024,473.116672,30.617777777777775,168.13444444444454,76.8544444444445,-1.0,133.78777777777776,146.41,4515.840000000002
2024-03-06 15:54:26,7.538787799997711,43.11438436666322,2.163946200001495,-1.0,2.0289659999998357,5.403569500000079,4.345155066668364,24.686592,56.479744,10.244096,-1.0,90.075136,519.22944,473.116672,29.521111111111114,168.13444444444445,76.85444444444445,-1.0,120.26777777777778,146.41,4515.84
2024-03-06 15:54:31,7.538787799997711,43.11438436666322,2.163946200001495,-1.0,2.0289659999998357,5.403569500000079,4.345155066668364,24.686592,56.479744,10.244096,-1.0,90.075136,519.22944,473.116672,29.521111111111114,168.13444444444445,76.85444444444445,-1.0,120.26777777777778,146.41,4515.84
2024-03-06 15:54:36,7.538787799997711,43.11438436666322,2.163946200001495,-1.0,2.0289659999998357,5.403569500000079,4.345155066668364,24.686592,56.479744,10.244096,-1.0,90.075136,519.22944,473.116672,29.521111111111114,168.13444444444445,76.85444444444445,-1.0,120.26777777777778,146.41,4515.84
2024-03-06 15:54:41,7.538787799997711,43.11438436666322,2.163946200001495,-1.0,2.0289659999998357,5.403569500000079,4.345155066668364,24.686592,56.479744,10.244096,-1.0,90.075136,519.22944,473.116672,29.521111111111114,168.13444444444445,76.85444444444445,-1.0,120.26777777777778,146.41,4515.84
2024-03-06 15:54:46,4.928024200004682,27.16435980000825,1.4742161999985608,-1.0,2.0289659999998357,5.403569500000079,4.345155066668364,24.686592,56.479744,9.740288,-1.0,90.075136,519.22944,473.116672,29.521111111111114,127.69000000000005,81.00000000000003,-1.0,120.26777777777778,146.41,3632.0711111111127
2024-03-06 15:54:51,4.928024200004682,27.16435980000825,1.4742161999985608,-1.0,2.0289659999998357,5.403569500000079,2.290195366667073,24.686592,56.479744,9.740288,-1.0,90.075136,519.22944,473.116672,29.521111111111114,127.69000000000005,81.00000000000003,-1.0,120.26777777777778,193.21,3632.0711111111127
2024-03-06 15:54:56,4.928024200004681,27.164359800008242,1.4742161999985606,-1.0,2.23687529999997,4.52600320000253,2.290195366667073,24.686592,56.479744,9.740288,-1.0,89.718784,519.196672,473.116672,21.159999999999997,127.69000000000001,81.0,-1.0,112.36,193.21,3632.071111111111
2024-03-06 15:55:01,4.928024200004681,27.164359800008242,1.4742161999985606,-1.0,2.23687529999997,4.52600320000253,2.290195366667073,24.686592,56.479744,9.740288,-1.0,89.718784,519.196672,473.116672,21.159999999999997,127.69000000000001,81.0,-1.0,112.36,193.21,3632.071111111111
2024-03-06 15:55:06,4.928024200004681,27.164359800008242,1.4742161999985606,-1.0,2.23687529999997,4.52600320000253,2.290195366667073,24.686592,56.479744,9.740288,-1.0,89.718784,519.196672,473.116672,21.159999999999997,127.69000000000001,81.0,-1.0,112.36,193.21,3632.071111111111
2024-03-06 15:55:11,4.928024200004681,27.164359800008242,1.4742161999985606,-1.0,2.23687529999997,4.52600320000253,2.290195366667073,24.686592,56.479744,9.740288,-1.0,89.718784,519.196672,473.116672,21.159999999999997,127.69000000000001,81.0,-1.0,112.36,193.21,3632.071111111111
2024-03-06 15:55:16,6.55452673333154,50.25174379999652,1.2368596000025416,-1.0,2.23687529999997,4.52600320000253,2.290195366667073,24.686592,56.594432,9.87136,-1.0,89.718784,519.196672,473.116672,21.159999999999997,120.26777777777782,43.121111111111134,-1.0,112.36,193.21,4160.250000000002
2024-03-06 15:55:21,6.55452673333154,50.25174379999652,1.2368596000025416,-1.0,2.23687529999997,4.52600320000253,6.214846499998808,24.686592,56.594432,9.87136,-1.0,89.718784,519.196672,473.305088,21.159999999999997,120.26777777777782,43.121111111111134,-1.0,112.36,50.88444444444445,4160.250000000002
2024-03-06 15:55:26,6.554526733331538,50.251743799996504,1.2368596000025414,-1.0,2.329207766666741,4.059510966665887,6.214846499998808,24.686592,56.594432,9.87136,-1.0,89.726976,519.385088,473.305088,30.25,120.26777777777778,43.121111111111105,-1.0,121.73444444444443,50.88444444444445,4160.25
2024-03-06 15:55:31,6.554526733331538,50.251743799996504,1.2368596000025414,-1.0,2.329207766666741,4.059510966665887,6.214846499998808,24.686592,56.594432,9.87136,-1.0,89.726976,519.385088,473.305088,30.25,120.26777777777778,43.121111111111105,-1.0,121.73444444444443,50.88444444444445,4160.25
2024-03-06 15:55:36,6.554526733331538,50.251743799996504,1.2368596000025414,-1.0,2.329207766666741,4.059510966665887,6.214846499998808,24.686592,56.594432,9.87136,-1.0,89.726976,519.385088,473.305088,30.25,120.26777777777778,43.121111111111105,-1.0,121.73444444444443,50.88444444444445,4160.25
2024-03-06 15:55:41,6.554526733331538,50.251743799996504,1.2368596000025414,-1.0,2.329207766666741,4.059510966665887,6.214846499998808,24.686592,56.594432,9.87136,-1.0,89.726976,519.385088,473.305088,30.25,120.26777777777778,43.121111111111105,-1.0,121.73444444444443,50.88444444444445,4160.25
2024-03-06 15:55:46,3.5537654999946735,53.64290460000424,1.4080251666655388,-1.0,2.329207766666741,4.059510966665887,6.214846499998808,24.686592,56.594432,10.051584,-1.0,89.726976,519.385088,473.305088,30.25,166.4100000000001,76.8544444444445,-1.0,121.73444444444443,50.88444444444445,2992.090000000002
2024-03-06 15:55:51,3.5537654999946735,53.64290460000424,1.4080251666655388,-1.0,2.329207766666741,4.059510966665887,3.4942993700613765,24.686592,56.594432,10.051584,-1.0,89.726976,519.385088,473.3952,30.25,166.4100000000001,76.8544444444445,-1.0,121.73444444444443,102.66391063567819,2992.090000000002
2024-03-06 15:55:56,3.5537654999946726,53.64290460000423,1.4080251666655386,-1.0,2.7571427666667128,3.7363800333347776,3.4942993700613765,24.686592,56.594432,10.051584,-1.0,89.731072,519.385088,473.3952,41.38777777777778,166.41,76.85444444444445,-1.0,33.254444444444445,102.66391063567819,2992.09
2024-03-06 15:56:01,3.5537654999946726,53.64290460000423,1.4080251666655386,-1.0,2.7571427666667128,3.7363800333347776,3.4942993700613765,24.686592,56.594432,10.051584,-1.0,89.731072,519.385088,473.3952,41.38777777777778,166.41,76.85444444444445,-1.0,33.254444444444445,102.66391063567819,2992.09
2024-03-06 15:56:06,3.5537654999946726,53.64290460000423,1.4080251666655386,-1.0,2.7571427666667128,3.7363800333347776,3.4942993700613765,24.686592,56.594432,10.051584,-1.0,89.731072,519.385088,473.3952,41.38777777777778,166.41,76.85444444444445,-1.0,33.254444444444445,102.66391063567819,2992.09
2024-03-06 15:56:11,3.5537654999946726,53.64290460000423,1.4080251666655386,-1.0,2.7571427666667128,3.7363800333347776,3.4942993700613765,24.686592,56.594432,10.051584,-1.0,89.731072,519.385088,473.3952,41.38777777777778,166.41,76.85444444444445,-1.0,33.254444444444445,102.66391063567819,2992.09
2024-03-06 15:56:16,6.704168466664368,41.963212300000436,1.4483494666668173,-1.0,2.7571427666667128,3.7363800333347776,3.4942993700613765,24.686592,56.594432,9.351168,-1.0,89.731072,519.385088,473.3952,41.38777777777778,192.28444444444455,123.21000000000004,-1.0,33.254444444444445,102.66391063567819,2125.210000000001
2024-03-06 15:56:21,6.704168466664368,41.963212300000436,1.4483494666668173,-1.0,2.7571427666667128,3.7363800333347776,4.027871487148966,24.686592,56.594432,9.351168,-1.0,89.731072,519.385088,473.464832,41.38777777777778,192.28444444444455,123.21000000000004,-1.0,33.254444444444445,289.05780867115607,2125.210000000001
2024-03-06 15:56:26,6.704168466664366,41.96321230000043,1.448349466666817,-1.0,2.264054033333214,5.083283333332625,4.027871487148966,24.686592,56.594432,9.351168,-1.0,89.485312,519.606272,473.464832,23.361111111111107,192.28444444444446,123.21,-1.0,231.04,289.05780867115607,2125.21
2024-03-06 15:56:31,6.704168466664366,41.96321230000043,1.448349466666817,-1.0,2.264054033333214,5.083283333332625,4.027871487148966,24.686592,56.594432,9.351168,-1.0,89.485312,519.606272,473.464832,23.361111111111107,192.28444444444446,123.21,-1.0,231.04,289.05780867115607,2125.21
2024-03-06 15:56:36,6.704168466664366,41.96321230000043,1.448349466666817,-1.0,2.264054033333214,5.083283333332625,4.027871487148966,24.686592,56.594432,9.351168,-1.0,89.485312,519.606272,473.464832,23.361111111111107,192.28444444444446,123.21,-1.0,231.04,289.05780867115607,2125.21
2024-03-06 15:56:41,6.704168466664366,41.96321230000043,1.448349466666817,-1.0,2.264054033333214,5.083283333332625,4.027871487148966,24.686592,56.594432,9.351168,-1.0,89.485312,519.606272,473.464832,23.361111111111107,192.28444444444446,123.21,-1.0,231.04,289.05780867115607,2125.21
2024-03-06 15:56:46,5.8829552333312085,40.90476376665418,1.2864174333344638,-1.0,2.264054033333214,5.083283333332625,4.027871487148966,24.670208,56.479744,9.510912,-1.0,89.485312,519.606272,473.464832,23.361111111111107,179.56000000000012,31.73444444444446,-1.0,231.04,289.05780867115607,5003.204444444446
2024-03-06 15:56:51,5.8829552333312085,40.90476376665418,1.2864174333344638,-1.0,2.264054033333214,5.083283333332625,4.754399766666969,24.670208,56.479744,9.510912,-1.0,89.485312,519.606272,473.563136,23.361111111111107,179.56000000000012,31.73444444444446,-1.0,231.04,60.32111111111111,5003.204444444446
2024-03-06 15:56:56,5.882955233331208,40.90476376665417,1.2864174333344636,-1.0,2.635731433333414,2.3309688333332206,4.754399766666969,24.670208,56.479744,9.510912,-1.0,89.493504,519.606272,473.563136,27.737777777777776,179.56,31.73444444444445,-1.0,62.410000000000004,60.32111111111111,5003.204444444445
2024-03-06 15:57:01,5.882955233331208,40.90476376665417,1.2864174333344636,-1.0,2.635731433333414,2.3309688333332206,4.754399766666969,24.670208,56.479744,9.510912,-1.0,89.493504,519.606272,473.563136,27.737777777777776,179.56,31.73444444444445,-1.0,62.410000000000004,60.32111111111111,5003.204444444445
2024-03-06 15:57:06,5.882955233331208,40.90476376665417,1.2864174333344636,-1.0,2.635731433333414,2.3309688333332206,4.754399766666969,24.670208,56.479744,9.510912,-1.0,89.493504,519.606272,473.563136,27.737777777777776,179.56,31.73444444444445,-1.0,62.410000000000004,60.32111111111111,5003.204444444445
2024-03-06 15:57:11,5.882955233331208,40.90476376665417,1.2864174333344636,-1.0,2.635731433333414,2.3309688333332206,4.754399766666969,24.670208,56.479744,9.510912,-1.0,89.493504,519.606272,473.563136,27.737777777777776,179.56,31.73444444444445,-1.0,62.410000000000004,60.32111111111111,5003.204444444445
2024-03-06 15:57:16,4.945239333331605,46.409725400008035,1.413100266665879,-1.0,2.635731433333414,2.3309688333332206,4.754399766666969,24.670208,56.70912,9.80992,-1.0,89.493504,519.606272,473.563136,27.737777777777776,85.25444444444449,166.4100000000001,-1.0,62.410000000000004,60.32111111111111,3121.084444444446
2024-03-06 15:57:21,4.945239333331605,46.409725400008035,1.413100266665879,-1.0,2.635731433333414,2.3309688333332206,3.986222066669143,24.670208,56.70912,9.80992,-1.0,89.493504,519.606272,473.665536,27.737777777777776,85.25444444444449,166.4100000000001,-1.0,62.410000000000004,174.23999999999998,3121.084444444446
2024-03-06 15:57:26,4.945239333331604,46.40972540000803,1.4131002666658787,-1.0,2.169566900000082,5.297601066664963,3.986222066669143,24.670208,56.70912,9.80992,-1.0,89.23136,519.80288,473.665536,29.884444444444444,85.25444444444443,166.41,-1.0,105.40444444444447,174.23999999999998,3121.0844444444447
2024-03-06 15:57:31,4.945239333331604,46.40972540000803,1.4131002666658787,-1.0,2.169566900000082,5.297601066664963,3.986222066669143,24.670208,56.70912,9.80992,-1.0,89.23136,519.80288,473.665536,29.884444444444444,85.25444444444443,166.41,-1.0,105.40444444444447,174.23999999999998,3121.0844444444447
2024-03-06 15:57:36,4.945239333331604,46.40972540000803,1.4131002666658787,-1.0,2.169566900000082,5.297601066664963,3.986222066669143,24.670208,56.70912,9.80992,-1.0,89.23136,519.80288,473.665536,29.884444444444444,85.25444444444443,166.41,-1.0,105.40444444444447,174.23999999999998,3121.0844444444447
2024-03-06 15:57:41,4.945239333331604,46.40972540000803,1.4131002666658787,-1.0,2.169566900000082,5.297601066664963,3.986222066669143,24.670208,56.70912,9.80992,-1.0,89.23136,519.80288,473.665536,29.884444444444444,85.25444444444443,166.41,-1.0,105.40444444444447,174.23999999999998,3121.0844444444447
2024-03-06 15:57:46,5.453014466669024,34.2686816999958,1.8269342333345173,-1.0,2.169566900000082,5.297601066664963,3.986222066669143,24.686592,56.70912,9.658368,-1.0,89.23136,519.80288,473.665536,29.884444444444444,124.69444444444447,65.07111111111114,-1.0,105.40444444444447,174.23999999999998,3298.58777777778
2024-03-06 15:57:51,5.453014466669024,34.2686816999958,1.8269342333345173,-1.0,2.169566900000082,5.297601066664963,4.293921566663054,24.686592,56.70912,9.658368,-1.0,89.23136,519.80288,473.808896,29.884444444444444,124.69444444444447,65.07111111111114,-1.0,105.40444444444447,121.73444444444443,3298.58777777778
2024-03-06 15:57:56,5.453014466669023,34.268681699995795,1.8269342333345169,-1.0,2.9439954333331757,4.332044633334438,4.293921566663054,24.686592,56.70912,9.658368,-1.0,88.2688,519.80288,473.808896,43.559999999999995,124.69444444444443,65.07111111111111,-1.0,104.03999999999999,121.73444444444443,3298.5877777777773
2024-03-06 15:58:01,5.453014466669023,34.268681699995795,1.8269342333345169,-1.0,2.9439954333331757,4.332044633334438,4.293921566663054,24.686592,56.70912,9.658368,-1.0,88.2688,519.80288,473.808896,43.559999999999995,124.69444444444443,65.07111111111111,-1.0,104.03999999999999,121.73444444444443,3298.5877777777773
2024-03-06 15:58:06,5.453014466669023,34.268681699995795,1.8269342333345169,-1.0,2.9439954333331757,4.332044633334438,4.293921566663054,24.686592,56.70912,9.658368,-1.0,88.2688,519.80288,473.808896,43.559999999999995,124.69444444444443,65.07111111111111,-1.0,104.03999999999999,121.73444444444443,3298.5877777777773
2024-03-06 15:58:11,5.453014466669023,34.268681699995795,1.8269342333345169,-1.0,2.9439954333331757,4.332044633334438,4.293921566663054,24.686592,56.70912,9.658368,-1.0,88.2688,519.80288,473.808896,43.559999999999995,124.69444444444443,65.07111111111111,-1.0,104.03999999999999,121.73444444444443,3298.5877777777773
2024-03-06 15:58:16,7.521104800010412,42.273419766676554,1.1823517000001025,-1.0,2.9439954333331757,4.332044633334438,4.293921566663054,24.686592,56.594432,9.76896,-1.0,88.2688,519.80288,473.808896,43.559999999999995,157.08444444444447,60.321111111111136,-1.0,104.03999999999999,121.73444444444443,2995.7377777777792
2024-03-06 15:58:21,7.521104800010412,42.273419766676554,1.1823517000001025,-1.0,2.9439954333331757,4.332044633334438,4.229663233335638,24.686592,56.594432,9.76896,-1.0,88.2688,519.80288,473.92768,43.559999999999995,157.08444444444447,60.321111111111136,-1.0,104.03999999999999,147.21777777777777,2995.7377777777792
2024-03-06 15:58:26,7.52110480001041,42.27341976667655,1.1823517000001023,-1.0,2.2747223999999733,5.973349866667377,4.229663233335638,24.686592,56.594432,9.76896,-1.0,88.2688,521.781248,473.92768,14.187777777777777,157.08444444444444,60.32111111111111,-1.0,87.73444444444445,147.21777777777777,2995.737777777778
2024-03-06 15:58:31,7.52110480001041,42.27341976667655,1.1823517000001023,-1.0,2.2747223999999733,5.973349866667377,4.229663233335638,24.686592,56.594432,9.76896,-1.0,88.2688,521.781248,473.92768,14.187777777777777,157.08444444444444,60.32111111111111,-1.0,87.73444444444445,147.21777777777777,2995.737777777778
2024-03-06 15:58:36,7.52110480001041,42.27341976667655,1.1823517000001023,-1.0,2.2747223999999733,5.973349866667377,4.229663233335638,24.686592,56.594432,9.76896,-1.0,88.2688,521.781248,473.92768,14.187777777777777,157.08444444444444,60.32111111111111,-1.0,87.73444444444445,147.21777777777777,2995.737777777778
2024-03-06 15:58:41,7.52110480001041,42.27341976667655,1.1823517000001023,-1.0,2.2747223999999733,5.973349866667377,4.229663233335638,24.686592,56.594432,9.76896,-1.0,88.2688,521.781248,473.92768,14.187777777777777,157.08444444444444,60.32111111111111,-1.0,87.73444444444445,147.21777777777777,2995.737777777778
2024-03-06 15:58:46,3.165077366656989,42.3431467999914,1.5966803333299144,-1.0,2.2747223999999733,5.973349866667377,4.229663233335638,24.686592,56.766464,10.125312,-1.0,88.2688,521.781248,473.92768,14.187777777777777,94.09000000000002,58.77777777777781,-1.0,87.73444444444445,147.21777777777777,2570.490000000001
2024-03-06 15:58:51,3.165077366656989,42.3431467999914,1.5966803333299144,-1.0,2.2747223999999733,5.973349866667377,3.6775670999986687,24.686592,56.766464,10.125312,-1.0,88.2688,521.781248,473.993216,14.187777777777777,94.09000000000002,58.77777777777781,-1.0,87.73444444444445,60.32111111111111,2570.490000000001
2024-03-06 15:58:56,3.1650773666569876,42.343146799991395,1.596680333329914,-1.0,1.2104189666667746,3.899011266666245,3.6775670999986687,24.686592,56.766464,10.125312,-1.0,88.272896,521.138176,473.993216,150.47111111111113,94.08999999999999,58.777777777777786,-1.0,116.64000000000001,60.32111111111111,2570.4900000000002
2024-03-06 15:59:01,3.1650773666569876,42.343146799991395,1.596680333329914,-1.0,1.2104189666667746,3.899011266666245,3.6775670999986687,24.686592,56.766464,10.125312,-1.0,88.272896,521.138176,473.993216,150.47111111111113,94.08999999999999,58.777777777777786,-1.0,116.64000000000001,60.32111111111111,2570.4900000000002
