timestamp,(node)dell2018_network,(node)dell2018_edge_network,(node)dell2018_cpu,(node)dell2018_memory,(node)izbp16opgy3xucvexwqp9dz_network,(node)izbp16opgy3xucvexwqp9dz_edge_network,(node)izbp16opgy3xucvexwqp9dz_cpu,(node)izbp16opgy3xucvexwqp9dz_memory,(node)izbp193ioajdcnpofhlr1hz_network,(node)izbp193ioajdcnpofhlr1hz_edge_network,(node)izbp193ioajdcnpofhlr1hz_cpu,(node)izbp193ioajdcnpofhlr1hz_memory,(node)izbp1gwb52uyj3g0wn52lez_network,(node)izbp1gwb52uyj3g0wn52lez_edge_network,(node)izbp1gwb52uyj3g0wn52lez_cpu,(node)izbp1gwb52uyj3g0wn52lez_memory,(node)izbp1gwb52uyj3g0wn52lfz_network,(node)izbp1gwb52uyj3g0wn52lfz_edge_network,(node)izbp1gwb52uyj3g0wn52lfz_cpu,(node)izbp1gwb52uyj3g0wn52lfz_memory,(node)server-1_network,(node)server-1_edge_network,(node)server-1_cpu,(node)server-1_memory,(node)server-2_network,(node)server-2_edge_network,(node)server-2_cpu,(node)server-2_memory,(node)server-3_network,(node)server-3_edge_network,(node)server-3_cpu,(node)server-3_memory
2024-03-11 07:39:01,0.07804444444444444,0.054169696969696965,0.7042992741486954,0.5104614872950686,0.4184165500077773,0.058742242048099316,0.6184325068043296,0.7671907182331709,0.03013333333333333,0.4072,0.3359494099684438,0.7068452788923656,0.21665037326697476,0.0229019199069136,0.73083828975097,0.5197589872442955,0.19195555555555555,0.0,0.5729026469261543,0.1874622905887233,0.004577777777777778,0.0008424242424242424,0.028984289674859665,0.21017273708846437,0.0,0.0,0.0,0.0,0.012444444444444445,0.05571515151515151,0.04476105003361053,0.24753001874266045
2024-03-11 07:39:06,0.07964444444444443,0.05376969696969697,0.7039485903200202,0.5106250562964415,0.4184165500077773,0.058742242048099316,0.6184325068043296,0.7671907182331709,0.03013333333333333,0.4072,0.3359494099684438,0.7068452788923656,0.21665037326697476,0.0229019199069136,0.73083828975097,0.5197589872442955,0.19195555555555555,0.0,0.5729026469261543,0.1874622905887233,0.004577777777777778,0.0008424242424242424,0.028984289674859665,0.21017273708846437,0.0,0.0,0.0,0.0,0.012444444444444445,0.05571515151515151,0.04476105003361053,0.24753001874266045
2024-03-11 07:39:11,0.07964444444444443,0.05376969696969697,0.7039485903200202,0.5106250562964415,0.4184165500077773,0.058742242048099316,0.6184325068043296,0.7671907182331709,0.0316,0.41421818181818176,0.3429362255005215,0.7067609627762452,0.2524666666666667,0.024690909090909086,0.7408570787475599,0.5197627085677767,0.19195555555555555,0.0,0.5729026469261543,0.1874622905887233,0.004622222222222222,0.0008242424242424242,0.030447777870949655,0.21092536731735542,0.0,0.0,0.0,0.0,0.012444444444444445,0.05571515151515151,0.04476105003361053,0.24753001874266045
2024-03-11 07:39:16,0.07964444444444443,0.05376969696969697,0.7039485903200202,0.5106250562964415,0.4699111111111111,0.05903636363636363,0.6235538582592661,0.7657854018394273,0.0316,0.41421818181818176,0.3429362255005215,0.7067609627762452,0.2524666666666667,0.024690909090909086,0.7408570787475599,0.5197627085677767,0.19971111111111112,0.0,0.5801043010153546,0.18736268316354174,0.004622222222222222,0.0008242424242424242,0.030447777870949655,0.21092536731735542,0.0,0.0,0.0,0.0,0.019242733979201853,0.05604106567113525,0.06622740327749199,0.24816303586485655
2024-03-11 07:39:21,0.0795111111111111,0.054248484848484844,0.7085748253828907,0.5109910450302244,0.4699111111111111,0.05903636363636363,0.6235538582592661,0.7657854018394273,0.0316,0.41421818181818176,0.3429362255005215,0.7067609627762452,0.2524666666666667,0.024690909090909086,0.7408570787475599,0.5197627085677767,0.19971111111111112,0.0,0.5801043010153546,0.18736268316354174,0.004622222222222222,0.0008242424242424242,0.030447777870949655,0.21092536731735542,0.0,0.0,0.0,0.0,0.01924273397920185,0.05604106567113525,0.06622740327749221,0.24816303586485655
2024-03-11 07:39:26,0.0795111111111111,0.054248484848484844,0.7085748253828907,0.5109910450302244,0.4699111111111111,0.05903636363636363,0.6235538582592661,0.7657854018394273,0.03066666666666667,0.4112727272727272,0.3462711864437349,0.7069818399638734,0.2996222222222222,0.024212121212121213,0.730840491840842,0.517985156384898,0.19971111111111112,0.0,0.5801043010153546,0.18736268316354174,0.0044,0.0008242424242424242,0.03343039534096881,0.210404889213228,0.0,0.0,0.0,0.0,0.01924273397920185,0.05604106567113525,0.06622740327749221,0.24816303586485655
2024-03-11 07:39:31,0.0795111111111111,0.054248484848484844,0.7085748253828907,0.5109910450302244,0.5051447874302731,0.05820711891731364,0.637923288588534,0.7654783632767094,0.03066666666666667,0.4112727272727272,0.3462711864437349,0.7069818399638734,0.2996222222222222,0.024212121212121213,0.730840491840842,0.517985156384898,0.21304444444444443,0.0,0.582244405809369,0.1867955534649987,0.0044,0.0008242424242424242,0.03343039534096881,0.210404889213228,0.0,0.0,0.0,0.0,0.02111111111111111,0.05518181818181818,0.06619837032858167,0.24784875798273256
2024-03-11 07:39:36,0.07935555555555555,0.05376363636363636,0.7070883072587771,0.5108876080520491,0.5051447874302731,0.05820711891731364,0.637923288588534,0.7654783632767094,0.03066666666666667,0.4112727272727272,0.3462711864437349,0.7069818399638734,0.2996222222222222,0.024212121212121213,0.730840491840842,0.517985156384898,0.21304444444444443,0.0,0.582244405809369,0.1867955534649987,0.0044,0.0008242424242424242,0.03343039534096881,0.210404889213228,0.0,0.0,0.0,0.0,0.02111111111111111,0.05518181818181818,0.06619837032858167,0.24784875798273256
2024-03-11 07:39:41,0.07935555555555555,0.05376363636363636,0.7070883072587771,0.5108876080520491,0.5051447874302731,0.05820711891731364,0.637923288588534,0.7654783632767094,0.03155555555555555,0.41410909090909087,0.35501554111954536,0.7090271523757747,0.3266802987197724,0.02427878787878788,0.7236339105007159,0.5183835860856242,0.21304444444444443,0.0,0.582244405809369,0.1867955534649987,0.004933333333333334,0.0008181818181818182,0.03578812091408845,0.2114234753023943,0.0,0.0,0.0,0.0,0.02111111111111111,0.05518181818181818,0.06619837032858167,0.24784875798273256
2024-03-11 07:39:46,0.07935555555555555,0.05376363636363636,0.7070883072587771,0.5108876080520491,0.48000977842967313,0.05856969696969697,0.635449438207381,0.7663458205028856,0.03155555555555555,0.41410909090909087,0.35501554111954536,0.7090271523757747,0.3266802987197724,0.02427878787878788,0.7236339105007159,0.5183835860856242,0.212,0.0,0.5827769985969187,0.18717488037185448,0.004933333333333334,0.0008181818181818182,0.03578812091408845,0.2114234753023943,0.0,0.0,0.0,0.0,0.020666666666666667,0.055351515151515145,0.0702693564746677,0.2480286994199739
