timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2024-03-05 08:31:01,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:06,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:11,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:16,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:21,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:26,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:31,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:36,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:41,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:46,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:51,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:31:56,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:01,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:06,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:11,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:16,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:21,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:26,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:31,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:36,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:41,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:46,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:51,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:32:56,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:01,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:06,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:11,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:16,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:21,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:26,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:31,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:36,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:41,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:46,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:51,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:33:56,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:01,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:06,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:11,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:16,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:21,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:26,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:31,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:36,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:41,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:46,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:51,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-05 08:34:56,1.0,1.0,1.0,1.0,1.0,1.0
