timestamp,details-v1-b788479c5-255pf_cpu,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-hm9g2_cpu,ratings-v1-5b6b66f9b5-n4ddg_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-255pf_memory,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-hm9g2_memory,ratings-v1-5b6b66f9b5-n4ddg_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,productpage-v1-7fb564989f-hm9g2_network,details-v1-b788479c5-255pf_network,reviews-v2-6ccf99c555-fqvhb_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,ratings-v1-5b6b66f9b5-n4ddg_network,reviews-v3-5fd56449d8-tv4wp_network
2024-03-05 08:02:11,-1.0,6.35077070000231,49.7620533333342,1.7294996333333756,1.1636840000001314,5.9498688000000275,4.791182733333699,-1.0,15.642624,51.8144,16.187392,90.800128,125.628416,115.535872,1722.25,-1.0,141.61,148.83999999999997,27.737777777777776,65.07111111111111,65.61
2024-03-05 08:02:16,-1.0,6.35077070000231,49.7620533333342,1.7294996333333756,1.1636840000001314,5.9498688000000275,4.791182733333699,-1.0,15.642624,51.8144,16.187392,90.800128,125.628416,115.535872,1722.25,-1.0,141.61,148.83999999999997,27.737777777777776,65.07111111111111,65.61
2024-03-05 08:02:21,-1.0,6.35077070000231,49.7620533333342,1.7294996333333756,1.1636840000001314,5.9498688000000275,4.791182733333699,-1.0,15.642624,51.8144,16.187392,90.800128,125.628416,115.535872,1722.25,-1.0,141.61,148.83999999999997,27.737777777777776,65.07111111111111,65.61
2024-03-05 08:02:26,-1.0,6.35077070000231,49.7620533333342,1.7294996333333756,1.1636840000001314,5.9498688000000275,4.791182733333699,-1.0,15.642624,51.8144,16.187392,90.800128,125.628416,115.535872,1722.25,-1.0,141.61,148.83999999999997,27.737777777777776,65.07111111111111,65.61
2024-03-05 08:02:31,-1.0,6.35077070000231,49.7620533333342,2.1914632333333017,2.1610047999999438,5.159884033333147,4.791182733333699,-1.0,15.642624,51.8144,15.83104,90.800128,125.730816,115.535872,1722.25,-1.0,141.61,148.83999999999997,14.95111111111111,65.61,143.20111111111112
2024-03-05 08:02:36,-1.0,5.663573700000294,53.028106133333104,2.1914632333333017,2.1610047999999438,5.159884033333147,4.791182733333699,-1.0,15.630336,52.06016,15.83104,90.800128,125.730816,115.535872,2944.87111111111,-1.0,141.61,169.86777777777772,14.95111111111111,65.61,143.20111111111112
2024-03-05 08:02:41,-1.0,5.663573700000295,53.02810613333311,2.1914632333333017,2.1610047999999438,5.159884033333147,4.762123466666424,-1.0,15.630336,52.06016,15.83104,90.800128,125.730816,115.658752,2944.871111111111,-1.0,152.11111111111111,169.86777777777777,14.95111111111111,65.61,143.20111111111112
2024-03-05 08:02:46,-1.0,5.663573700000295,53.02810613333311,2.1914632333333017,2.1610047999999438,5.159884033333147,4.762123466666424,-1.0,15.630336,52.06016,15.83104,90.800128,125.730816,115.658752,2944.871111111111,-1.0,152.11111111111111,169.86777777777777,14.95111111111111,65.61,143.20111111111112
2024-03-05 08:02:51,-1.0,5.663573700000295,53.02810613333311,2.1914632333333017,2.1610047999999438,5.159884033333147,4.762123466666424,-1.0,15.630336,52.06016,15.83104,90.800128,125.730816,115.658752,2944.871111111111,-1.0,152.11111111111111,169.86777777777777,14.95111111111111,65.61,143.20111111111112
2024-03-05 08:02:56,-1.0,5.663573700000295,53.02810613333311,2.1914632333333017,2.1610047999999438,5.159884033333147,4.762123466666424,-1.0,15.630336,52.06016,15.83104,90.800128,125.730816,115.658752,2944.871111111111,-1.0,152.11111111111111,169.86777777777777,14.95111111111111,65.61,143.20111111111112
2024-03-05 08:03:01,-1.0,5.663573700000295,53.02810613333311,1.7824358000000373,2.96078280000008,5.515627600000054,4.762123466666424,-1.0,15.630336,52.06016,15.499264,90.333184,125.91104,115.658752,2944.871111111111,-1.0,152.11111111111111,169.86777777777777,28.09,84.63999999999999,45.33777777777778
2024-03-05 08:03:06,-1.0,7.01771333333075,28.206140399998954,1.7824358000000373,2.96078280000008,5.515627600000054,4.762123466666424,-1.0,15.634432,51.8144,15.499264,90.333184,125.91104,115.658752,6560.999999999997,-1.0,152.11111111111111,185.86777777777772,28.09,84.63999999999999,45.33777777777778
2024-03-05 08:03:11,-1.0,7.017713333330751,28.206140399998958,1.7824358000000373,2.96078280000008,5.515627600000054,5.915844033333428,-1.0,15.634432,51.8144,15.499264,90.333184,125.91104,115.781632,6561.0,-1.0,110.9511111111111,185.86777777777777,28.09,84.63999999999999,45.33777777777778
2024-03-05 08:03:16,-1.0,7.017713333330751,28.206140399998958,1.7824358000000373,2.96078280000008,5.515627600000054,5.915844033333428,-1.0,15.634432,51.8144,15.499264,90.333184,125.91104,115.781632,6561.0,-1.0,110.9511111111111,185.86777777777777,28.09,84.63999999999999,45.33777777777778
2024-03-05 08:03:21,-1.0,7.017713333330751,28.206140399998958,1.7824358000000373,2.96078280000008,5.515627600000054,5.915844033333428,-1.0,15.634432,51.8144,15.499264,90.333184,125.91104,115.781632,6561.0,-1.0,110.9511111111111,185.86777777777777,28.09,84.63999999999999,45.33777777777778
2024-03-05 08:03:26,-1.0,7.017713333330751,28.206140399998958,1.7824358000000373,2.96078280000008,5.515627600000054,5.915844033333428,-1.0,15.634432,51.8144,15.499264,90.333184,125.91104,115.781632,6561.0,-1.0,110.9511111111111,185.86777777777777,28.09,84.63999999999999,45.33777777777778
2024-03-05 08:03:31,-1.0,7.017713333330751,28.206140399998958,1.662486199999987,1.875359933333224,5.504560666666691,5.915844033333428,-1.0,15.634432,51.8144,15.72864,89.88672,125.779968,115.781632,6561.0,-1.0,110.9511111111111,185.86777777777777,46.239999999999995,45.78777777777778,104.7211111111111
2024-03-05 08:03:36,-1.0,3.8162010666686297,42.1671568000003,1.662486199999987,1.875359933333224,5.504560666666691,5.915844033333428,-1.0,15.638528,51.8144,15.72864,89.88672,125.779968,115.781632,3256.6044444444433,-1.0,110.9511111111111,187.68999999999994,46.239999999999995,45.78777777777778,104.7211111111111
2024-03-05 08:03:41,-1.0,3.81620106666863,42.167156800000306,1.662486199999987,1.875359933333224,5.504560666666691,4.4617537333332775,-1.0,15.638528,51.8144,15.72864,89.88672,125.779968,115.87584,3256.6044444444447,-1.0,173.3611111111111,187.68999999999997,46.239999999999995,45.78777777777778,104.7211111111111
2024-03-05 08:03:46,-1.0,3.81620106666863,42.167156800000306,1.662486199999987,1.875359933333224,5.504560666666691,4.4617537333332775,-1.0,15.638528,51.8144,15.72864,89.88672,125.779968,115.87584,3256.6044444444447,-1.0,173.3611111111111,187.68999999999997,46.239999999999995,45.78777777777778,104.7211111111111
2024-03-05 08:03:51,-1.0,3.81620106666863,42.167156800000306,1.662486199999987,1.875359933333224,5.504560666666691,4.4617537333332775,-1.0,15.638528,51.8144,15.72864,89.88672,125.779968,115.87584,3256.6044444444447,-1.0,173.3611111111111,187.68999999999997,46.239999999999995,45.78777777777778,104.7211111111111
2024-03-05 08:03:56,-1.0,3.81620106666863,42.167156800000306,1.662486199999987,1.875359933333224,5.504560666666691,4.4617537333332775,-1.0,15.638528,51.8144,15.72864,89.88672,125.779968,115.87584,3256.6044444444447,-1.0,173.3611111111111,187.68999999999997,46.239999999999995,45.78777777777778,104.7211111111111
2024-03-05 08:04:01,-1.0,3.81620106666863,42.167156800000306,1.7254182999999776,1.6208483333334318,4.8200221666666225,4.4617537333332775,-1.0,15.638528,51.8144,16.080896,89.88672,125.898752,115.87584,3256.6044444444447,-1.0,173.3611111111111,187.68999999999997,29.884444444444444,129.96,148.02777777777777
2024-03-05 08:04:06,-1.0,5.998594933331938,63.76833229999949,1.7254182999999776,1.6208483333334318,4.8200221666666225,4.4617537333332775,-1.0,15.642624,51.8144,16.080896,89.88672,125.898752,115.87584,2103.7511111111103,-1.0,173.3611111111111,112.35999999999996,29.884444444444444,129.96,148.02777777777777
2024-03-05 08:04:11,-1.0,5.998594933331939,63.76833229999951,1.7254182999999776,1.6208483333334318,4.8200221666666225,4.448674566666474,-1.0,15.642624,51.8144,16.080896,89.88672,125.898752,115.982336,2103.751111111111,-1.0,129.20111111111112,112.36,29.884444444444444,129.96,148.02777777777777
2024-03-05 08:04:16,-1.0,5.998594933331939,63.76833229999951,1.7254182999999776,1.6208483333334318,4.8200221666666225,4.448674566666474,-1.0,15.642624,51.8144,16.080896,89.88672,125.898752,115.982336,2103.751111111111,-1.0,129.20111111111112,112.36,29.884444444444444,129.96,148.02777777777777
2024-03-05 08:04:21,-1.0,5.998594933331939,63.76833229999951,1.7254182999999776,1.6208483333334318,4.8200221666666225,4.448674566666474,-1.0,15.642624,51.8144,16.080896,89.88672,125.898752,115.982336,2103.751111111111,-1.0,129.20111111111112,112.36,29.884444444444444,129.96,148.02777777777777
2024-03-05 08:04:26,-1.0,5.998594933331939,63.76833229999951,1.7254182999999776,1.6208483333334318,4.8200221666666225,4.448674566666474,-1.0,15.642624,51.8144,16.080896,89.88672,125.898752,115.982336,2103.751111111111,-1.0,129.20111111111112,112.36,29.884444444444444,129.96,148.02777777777777
2024-03-05 08:04:31,-1.0,5.998594933331939,63.76833229999951,1.430637266666679,2.2909064333333617,3.3606850666667283,4.448674566666474,-1.0,15.642624,51.8144,16.0768,89.88672,125.923328,115.982336,2103.751111111111,-1.0,129.20111111111112,112.36,29.160000000000004,13.444444444444443,140.8177777777778
2024-03-05 08:04:36,-1.0,6.691966566665996,40.89382953333332,1.430637266666679,2.2909064333333617,3.3606850666667283,4.448674566666474,-1.0,15.64672,51.8144,16.0768,89.88672,125.923328,115.982336,5188.801111111109,-1.0,129.20111111111112,295.83999999999986,29.160000000000004,13.444444444444443,140.8177777777778
2024-03-05 08:04:41,-1.0,6.691966566665997,40.893829533333324,1.430637266666679,2.2909064333333617,3.3606850666667283,4.256451366666644,-1.0,15.64672,51.8144,16.0768,89.88672,125.923328,116.076544,5188.801111111111,-1.0,73.96,295.84,29.160000000000004,13.444444444444443,140.8177777777778
2024-03-05 08:04:46,-1.0,6.691966566665997,40.893829533333324,1.430637266666679,2.2909064333333617,3.3606850666667283,4.256451366666644,-1.0,15.64672,51.8144,16.0768,89.88672,125.923328,116.076544,5188.801111111111,-1.0,73.96,295.84,29.160000000000004,13.444444444444443,140.8177777777778
2024-03-05 08:04:51,-1.0,6.691966566665997,40.893829533333324,1.430637266666679,2.2909064333333617,3.3606850666667283,4.256451366666644,-1.0,15.64672,51.8144,16.0768,89.88672,125.923328,116.076544,5188.801111111111,-1.0,73.96,295.84,29.160000000000004,13.444444444444443,140.8177777777778
2024-03-05 08:04:56,-1.0,6.691966566665997,40.893829533333324,1.430637266666679,2.2909064333333617,3.3606850666667283,4.256451366666644,-1.0,15.64672,51.8144,16.0768,89.88672,125.923328,116.076544,5188.801111111111,-1.0,73.96,295.84,29.160000000000004,13.444444444444443,140.8177777777778
2024-03-05 08:05:01,-1.0,6.691966566665997,40.893829533333324,1.6945144666666558,2.146313233333312,6.20448503333364,4.256451366666644,-1.0,15.64672,51.8144,15.36,89.88672,126.078976,116.076544,5188.801111111111,-1.0,73.96,295.84,50.88444444444445,57.76,109.55111111111111
2024-03-05 08:05:06,-1.0,6.670489700002235,33.58961929999963,1.6945144666666558,2.146313233333312,6.20448503333364,4.256451366666644,-1.0,15.650816,51.929088,15.36,89.88672,126.078976,116.076544,2094.587777777777,-1.0,73.96,67.24,50.88444444444445,57.76,109.55111111111111
2024-03-05 08:05:11,-1.0,6.670489700002236,33.58961929999964,1.6945144666666558,2.146313233333312,6.20448503333364,5.391871233333726,-1.0,15.650816,51.929088,15.36,89.88672,126.078976,116.20352,2094.587777777778,-1.0,183.1511111111111,67.24,50.88444444444445,57.76,109.55111111111111
2024-03-05 08:05:16,-1.0,6.670489700002236,33.58961929999964,1.6945144666666558,2.146313233333312,6.20448503333364,5.391871233333726,-1.0,15.650816,51.929088,15.36,89.88672,126.078976,116.20352,2094.587777777778,-1.0,183.1511111111111,67.24,50.88444444444445,57.76,109.55111111111111
2024-03-05 08:05:21,-1.0,6.670489700002236,33.58961929999964,1.6945144666666558,2.146313233333312,6.20448503333364,5.391871233333726,-1.0,15.650816,51.929088,15.36,89.88672,126.078976,116.20352,2094.587777777778,-1.0,183.1511111111111,67.24,50.88444444444445,57.76,109.55111111111111
2024-03-05 08:05:26,-1.0,6.670489700002236,33.58961929999964,1.6945144666666558,2.146313233333312,6.20448503333364,5.391871233333726,-1.0,15.650816,51.929088,15.36,89.88672,126.078976,116.20352,2094.587777777778,-1.0,183.1511111111111,67.24,50.88444444444445,57.76,109.55111111111111
2024-03-05 08:05:31,-1.0,6.670489700002236,33.58961929999964,1.6822888333333452,1.989066533333291,5.050499333332918,5.391871233333726,-1.0,15.650816,51.929088,15.798272,89.88672,126.287872,116.20352,2094.587777777778,-1.0,183.1511111111111,67.24,10.454444444444444,144.0,102.68444444444444
2024-03-05 08:05:36,-1.0,3.559758333331804,45.208652433334834,1.6822888333333452,1.989066533333291,5.050499333332918,5.391871233333726,-1.0,15.671296,51.879936,15.798272,89.88672,126.287872,116.20352,5088.444444444442,-1.0,183.1511111111111,143.99999999999997,10.454444444444444,144.0,102.68444444444444
2024-03-05 08:05:41,-1.0,3.5597583333318044,45.20865243333484,1.6822888333333452,1.989066533333291,5.050499333332918,4.982475233333143,-1.0,15.671296,51.879936,15.798272,89.88672,126.287872,116.30592,5088.444444444443,-1.0,131.48444444444445,144.0,10.454444444444444,144.0,102.68444444444444
2024-03-05 08:05:46,-1.0,3.5597583333318044,45.20865243333484,1.6822888333333452,1.989066533333291,5.050499333332918,4.982475233333143,-1.0,15.671296,51.879936,15.798272,89.88672,126.287872,116.30592,5088.444444444443,-1.0,131.48444444444445,144.0,10.454444444444444,144.0,102.68444444444444
2024-03-05 08:05:51,-1.0,3.5597583333318044,45.20865243333484,1.6822888333333452,1.989066533333291,5.050499333332918,4.982475233333143,-1.0,15.671296,51.879936,15.798272,89.88672,126.287872,116.30592,5088.444444444443,-1.0,131.48444444444445,144.0,10.454444444444444,144.0,102.68444444444444
2024-03-05 08:05:56,-1.0,3.5597583333318044,45.20865243333484,1.6822888333333452,1.989066533333291,5.050499333332918,4.982475233333143,-1.0,15.671296,51.879936,15.798272,89.88672,126.287872,116.30592,5088.444444444443,-1.0,131.48444444444445,144.0,10.454444444444444,144.0,102.68444444444444
2024-03-05 08:06:01,-1.0,3.5597583333318044,45.20865243333484,2.1387014666666815,2.452865233333294,6.457804233333301,4.982475233333143,-1.0,15.671296,51.879936,15.302656,89.88672,126.332928,116.30592,5088.444444444443,-1.0,131.48444444444445,144.0,55.254444444444445,46.69444444444444,162.13777777777776
2024-03-05 08:06:06,-1.0,6.07950986666689,48.77616013333181,2.1387014666666815,2.452865233333294,6.457804233333301,4.982475233333143,-1.0,15.68768,52.092928,15.302656,89.88672,126.332928,116.30592,3237.609999999999,-1.0,131.48444444444445,217.07111111111104,55.254444444444445,46.69444444444444,162.13777777777776
2024-03-05 08:06:11,-1.0,6.079509866666891,48.776160133331814,2.1387014666666815,2.452865233333294,6.457804233333301,4.421718766666535,-1.0,15.68768,52.092928,15.302656,89.88672,126.332928,116.404224,3237.6099999999997,-1.0,56.75111111111111,217.0711111111111,55.254444444444445,46.69444444444444,162.13777777777776
2024-03-05 08:06:16,-1.0,6.079509866666891,48.776160133331814,2.1387014666666815,2.452865233333294,6.457804233333301,4.421718766666535,-1.0,15.68768,52.092928,15.302656,89.88672,126.332928,116.404224,3237.6099999999997,-1.0,56.75111111111111,217.0711111111111,55.254444444444445,46.69444444444444,162.13777777777776
2024-03-05 08:06:21,-1.0,6.079509866666891,48.776160133331814,2.1387014666666815,2.452865233333294,6.457804233333301,4.421718766666535,-1.0,15.68768,52.092928,15.302656,89.88672,126.332928,116.404224,3237.6099999999997,-1.0,56.75111111111111,217.0711111111111,55.254444444444445,46.69444444444444,162.13777777777776
2024-03-05 08:06:26,-1.0,6.079509866666891,48.776160133331814,2.1387014666666815,2.452865233333294,6.457804233333301,4.421718766666535,-1.0,15.68768,52.092928,15.302656,89.88672,126.332928,116.404224,3237.6099999999997,-1.0,56.75111111111111,217.0711111111111,55.254444444444445,46.69444444444444,162.13777777777776
2024-03-05 08:06:31,-1.0,6.079509866666891,48.776160133331814,1.8436635999999968,2.209326433333321,2.6785964666667423,4.421718766666535,-1.0,15.68768,52.092928,15.753216,89.88672,126.390272,116.404224,3237.6099999999997,-1.0,56.75111111111111,217.0711111111111,12.017777777777779,66.1511111111111,98.67111111111112
2024-03-05 08:06:36,-1.0,5.615358833335903,34.43040933333349,1.8436635999999968,2.209326433333321,2.6785964666667423,4.421718766666535,-1.0,15.671296,51.8144,15.753216,89.88672,126.390272,116.404224,2848.0011111111103,-1.0,56.75111111111111,157.92111111111106,12.017777777777779,66.1511111111111,98.67111111111112
2024-03-05 08:06:41,-1.0,5.615358833335904,34.4304093333335,1.8436635999999968,2.209326433333321,2.6785964666667423,5.229899433333666,-1.0,15.671296,51.8144,15.753216,89.88672,126.390272,116.527104,2848.001111111111,-1.0,171.60999999999999,157.92111111111112,12.017777777777779,66.1511111111111,98.67111111111112
2024-03-05 08:06:46,-1.0,5.615358833335904,34.4304093333335,1.8436635999999968,2.209326433333321,2.6785964666667423,5.229899433333666,-1.0,15.671296,51.8144,15.753216,89.88672,126.390272,116.527104,2848.001111111111,-1.0,171.60999999999999,157.92111111111112,12.017777777777779,66.1511111111111,98.67111111111112
2024-03-05 08:06:51,-1.0,5.615358833335904,34.4304093333335,1.8436635999999968,2.209326433333321,2.6785964666667423,5.229899433333666,-1.0,15.671296,51.8144,15.753216,89.88672,126.390272,116.527104,2848.001111111111,-1.0,171.60999999999999,157.92111111111112,12.017777777777779,66.1511111111111,98.67111111111112
2024-03-05 08:06:56,-1.0,5.615358833335904,34.4304093333335,1.8436635999999968,2.209326433333321,2.6785964666667423,5.229899433333666,-1.0,15.671296,51.8144,15.753216,89.88672,126.390272,116.527104,2848.001111111111,-1.0,171.60999999999999,157.92111111111112,12.017777777777779,66.1511111111111,98.67111111111112
2024-03-05 08:07:01,-1.0,5.615358833335904,34.4304093333335,1.7955452000000114,2.36928393333334,5.790101399999988,5.229899433333666,-1.0,15.671296,51.8144,16.30208,89.88672,126.496768,116.527104,2848.001111111111,-1.0,171.60999999999999,157.92111111111112,66.69444444444443,29.160000000000004,87.11111111111113
2024-03-05 08:07:06,-1.0,8.362473333333279,49.50359483333386,1.7955452000000114,2.36928393333334,5.790101399999988,5.229899433333666,-1.0,15.695872,51.8144,16.30208,89.88672,126.496768,116.527104,5690.187777777776,-1.0,171.60999999999999,195.06777777777774,66.69444444444443,29.160000000000004,87.11111111111113
2024-03-05 08:07:11,-1.0,8.36247333333328,49.503594833333864,1.7955452000000114,2.36928393333334,5.790101399999988,4.472018466666347,-1.0,15.695872,51.8144,16.30208,89.88672,126.496768,116.625408,5690.187777777778,-1.0,141.61,195.0677777777778,66.69444444444443,29.160000000000004,87.11111111111113
2024-03-05 08:07:16,-1.0,8.36247333333328,49.503594833333864,1.7955452000000114,2.36928393333334,5.790101399999988,4.472018466666347,-1.0,15.695872,51.8144,16.30208,89.88672,126.496768,116.625408,5690.187777777778,-1.0,141.61,195.0677777777778,66.69444444444443,29.160000000000004,87.11111111111113
2024-03-05 08:07:21,-1.0,8.36247333333328,49.503594833333864,1.7955452000000114,2.36928393333334,5.790101399999988,4.472018466666347,-1.0,15.695872,51.8144,16.30208,89.88672,126.496768,116.625408,5690.187777777778,-1.0,141.61,195.0677777777778,66.69444444444443,29.160000000000004,87.11111111111113
2024-03-05 08:07:26,-1.0,8.36247333333328,49.503594833333864,1.7955452000000114,2.36928393333334,5.790101399999988,4.472018466666347,-1.0,15.695872,51.8144,16.30208,89.88672,126.496768,116.625408,5690.187777777778,-1.0,141.61,195.0677777777778,66.69444444444443,29.160000000000004,87.11111111111113
2024-03-05 08:07:31,-1.0,8.36247333333328,49.503594833333864,1.303573699999975,2.011400699999892,5.893374200000304,4.472018466666347,-1.0,15.695872,51.8144,16.306176,89.890816,126.660608,116.625408,5690.187777777778,-1.0,141.61,195.0677777777778,30.617777777777775,78.61777777777779,40.96000000000001
2024-03-05 08:07:36,-1.0,201.8416920999963,45.176827133334044,1.303573699999975,2.011400699999892,5.893374200000304,4.472018466666347,-1.0,18.829312,51.929088,16.306176,89.890816,126.660608,116.625408,1056.2499999999995,-1.0,141.61,61.884444444444426,30.617777777777775,78.61777777777779,40.96000000000001
2024-03-05 08:07:41,-1.0,201.84169209999632,45.17682713333405,1.303573699999975,2.011400699999892,5.893374200000304,4.792337833333704,-1.0,18.829312,51.929088,16.306176,89.890816,126.660608,116.727808,1056.25,-1.0,108.85444444444445,61.88444444444444,30.617777777777775,78.61777777777779,40.96000000000001
2024-03-05 08:07:46,-1.0,201.84169209999632,45.17682713333405,1.303573699999975,2.011400699999892,5.893374200000304,4.792337833333704,-1.0,18.829312,51.929088,16.306176,89.890816,126.660608,116.727808,1056.25,-1.0,108.85444444444445,61.88444444444444,30.617777777777775,78.61777777777779,40.96000000000001
2024-03-05 08:07:51,-1.0,201.84169209999632,45.17682713333405,1.303573699999975,2.011400699999892,5.893374200000304,4.792337833333704,-1.0,18.829312,51.929088,16.306176,89.890816,126.660608,116.727808,1056.25,-1.0,108.85444444444445,61.88444444444444,30.617777777777775,78.61777777777779,40.96000000000001
2024-03-05 08:07:56,-1.0,201.84169209999632,45.17682713333405,1.303573699999975,2.011400699999892,5.893374200000304,4.792337833333704,-1.0,18.829312,51.929088,16.306176,89.890816,126.660608,116.727808,1056.25,-1.0,108.85444444444445,61.88444444444444,30.617777777777775,78.61777777777779,40.96000000000001
2024-03-05 08:08:01,-1.0,201.84169209999632,45.17682713333405,1.9974512999999896,2.263699233333464,5.215296233333315,4.792337833333704,-1.0,18.829312,51.929088,15.843328,89.890816,126.701568,116.727808,1056.25,-1.0,108.85444444444445,61.88444444444444,31.359999999999996,81.60111111111111,184.95999999999998
2024-03-05 08:08:06,-1.0,1439.2991677000014,63.20394719999929,1.9974512999999896,2.263699233333464,5.215296233333315,4.792337833333704,-1.0,18.890752,52.043776,15.843328,89.890816,126.701568,116.727808,5382.667777777775,-1.0,108.85444444444445,205.4444444444444,31.359999999999996,81.60111111111111,184.95999999999998
